SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseqsync.5
1,0,1,0,1,0,0,1,1,0,1,0,0,1,17377
1,1,1,1,1,1,1,1,1,1,1,0,1,1,17866
1,1,1,0,1,1,0,0,1,1,0,1,1,1,16890
0,1,0,1,1,0,0,0,1,0,1,0,0,1,17484
1,0,1,0,1,1,0,1,1,1,1,0,1,1,18020
0,0,0,1,1,0,1,1,0,1,1,1,0,0,16649
1,0,0,0,0,1,0,1,1,0,1,0,0,1,17824
1,0,1,0,0,1,1,1,1,1,0,0,1,0,17549
0,0,0,1,0,0,1,1,1,1,1,0,1,1,18040
0,0,0,0,1,0,1,1,1,1,1,1,0,0,16788
0,1,1,0,0,0,1,0,1,0,1,0,1,0,18016
0,1,0,0,1,0,1,0,0,0,1,0,0,0,17646
1,0,0,1,1,1,0,1,0,1,1,1,1,1,16713
1,1,0,0,1,0,0,0,1,1,1,1,1,0,16766
1,1,0,1,0,0,0,0,0,1,0,1,1,1,16860
0,0,1,1,1,1,1,0,1,1,0,1,1,0,16852
0,1,1,0,0,0,1,0,1,0,0,0,1,0,17848
0,1,0,1,1,0,1,1,0,1,1,1,0,0,16908
0,1,1,0,0,1,0,0,1,1,1,1,1,1,17153
1,0,1,1,0,1,1,0,1,1,0,1,0,0,16952
0,1,0,1,0,0,1,1,1,0,1,0,0,1,17884
1,0,1,1,0,0,1,0,1,0,1,1,1,1,17480
0,0,1,1,0,1,1,0,1,0,1,0,0,1,17917
0,0,0,1,1,1,0,1,0,1,0,1,0,1,17077
1,1,1,0,0,0,0,1,1,1,1,1,0,1,17177
0,1,0,0,0,1,0,0,1,1,0,0,1,0,18310
1,0,0,1,1,1,1,0,1,0,0,0,1,1,18484
1,1,0,1,1,1,1,1,0,1,1,1,1,1,17114
1,0,1,0,0,1,0,0,1,1,1,0,0,1,18037
0,1,0,1,1,0,1,1,1,1,1,1,0,0,18713
1,0,0,1,0,1,0,0,0,1,1,0,0,1,19799
0,1,0,1,0,1,1,1,0,0,1,1,1,0,18724
1,0,1,1,0,0,0,1,1,0,1,1,1,1,18734
1,0,1,1,0,0,0,0,1,0,1,1,1,1,18680
0,1,1,1,1,0,1,1,0,1,0,1,0,1,19089
1,1,1,1,1,1,1,0,0,0,0,0,0,1,19887
1,0,0,0,1,0,0,0,1,1,1,0,0,1,20026
0,0,0,0,1,0,1,0,1,1,1,0,0,0,19976
0,1,1,1,0,1,1,1,0,1,1,0,1,0,20547
0,1,1,0,0,0,1,0,1,0,1,1,1,0,18818
0,0,0,0,0,1,0,0,0,0,0,1,0,1,18935
1,1,0,0,0,1,1,1,0,0,1,1,1,0,19362
1,0,0,0,0,0,1,0,0,0,0,1,0,0,19138
1,1,0,1,1,1,0,1,0,1,0,1,1,0,18948
0,1,0,1,1,1,1,0,1,1,1,0,1,1,20172
0,1,0,1,1,0,0,0,0,0,0,0,0,1,20228
1,1,0,1,0,0,0,1,1,1,0,0,1,0,19143
0,1,0,1,1,0,0,0,0,0,1,1,1,0,18586
0,1,1,1,0,1,1,1,1,1,0,0,1,1,19639
0,0,1,1,1,0,1,1,0,1,1,0,1,1,19197
1,1,0,0,0,0,1,0,1,1,0,1,0,1,18379
0,0,0,0,1,0,1,1,0,0,1,1,1,0,17975
1,1,0,1,0,0,0,0,0,0,1,0,0,0,19106
0,1,1,0,0,0,1,1,0,1,0,0,1,0,19188
1,0,1,1,1,1,0,0,1,0,1,0,0,1,19140
1,1,1,1,0,0,1,0,1,1,1,1,0,0,18110
1,0,1,0,0,0,1,1,0,0,0,0,0,0,19090
1,1,1,0,1,1,0,0,1,0,0,0,0,0,19088
1,1,0,0,1,1,0,0,1,0,0,1,0,0,17965
0,0,0,1,1,0,1,0,0,1,0,0,0,0,19168
0,0,0,0,1,1,0,0,1,0,1,1,0,0,17989
0,0,1,1,0,0,1,1,1,1,1,0,0,1,19689
1,0,1,0,0,0,0,1,0,1,0,0,0,0,20057
0,0,1,0,1,1,0,0,1,0,0,1,1,0,18868
0,0,0,1,1,1,0,1,0,1,0,1,1,1,18964
1,1,1,1,1,0,1,0,0,1,1,0,1,0,20005
0,1,1,1,0,1,1,1,0,0,1,1,1,1,19472
0,0,1,1,0,1,0,0,1,0,0,0,1,0,19886
0,1,1,1,1,0,0,1,0,0,1,1,0,1,19330
0,0,1,1,0,0,1,1,0,0,1,0,0,1,20013
1,1,1,0,1,1,1,0,1,0,0,0,1,0,16798
1,1,0,0,1,0,1,0,0,1,0,0,0,0,16783
0,0,1,1,1,1,0,1,0,1,0,1,1,1,16120
0,0,1,1,1,0,1,0,0,1,1,0,1,1,16855
0,1,0,0,1,0,0,0,1,1,0,0,1,0,16972
0,0,1,0,0,0,1,1,0,0,1,1,0,0,16231
1,1,0,0,0,0,0,1,1,1,1,0,0,0,17243
0,1,0,0,1,0,0,0,0,1,1,0,1,0,17536
0,0,1,1,0,0,0,1,0,0,0,0,0,0,17453
1,0,1,0,1,0,0,0,1,0,0,1,0,0,16415
1,0,1,1,1,0,0,1,0,0,0,1,1,0,16468
0,1,1,0,0,0,1,1,0,1,0,0,0,1,17580
1,0,1,1,0,0,0,0,0,0,1,0,1,0,17357
1,0,0,0,0,0,1,0,0,1,1,0,1,1,17403
1,1,1,1,0,1,0,1,0,0,0,1,1,0,16547
0,1,1,0,0,0,0,0,1,1,1,1,0,0,16933
1,1,1,1,0,0,0,1,1,1,0,0,0,0,17656
0,0,0,1,1,0,0,0,0,1,1,0,1,0,17494
1,1,0,0,1,0,0,0,1,1,0,0,1,0,17474
0,1,1,0,0,0,1,0,1,1,0,0,1,1,17532
1,1,1,0,0,1,0,0,1,1,0,1,1,0,16679
0,1,0,1,0,1,1,1,1,1,1,0,1,1,17581
0,1,1,0,0,1,0,0,1,0,1,1,0,0,16774
1,0,0,0,1,1,0,0,1,1,0,1,1,1,16766
0,0,1,0,0,1,1,1,1,0,1,1,1,0,17231
0,1,0,1,1,0,1,1,1,0,1,0,0,1,17701
1,0,1,0,0,0,0,0,1,0,0,0,1,1,17906
0,1,1,0,0,0,1,0,0,0,0,0,1,1,17790
0,1,1,0,0,1,0,0,0,1,1,1,1,1,17227
0,1,0,1,0,0,0,0,0,0,0,0,1,1,18133
0,0,1,0,1,0,0,1,1,0,1,0,0,0,17775
1,1,0,0,0,1,1,0,1,0,0,1,0,1,16931
1,0,0,0,0,0,1,0,1,1,0,0,1,1,17820
0,1,1,1,0,1,0,0,1,0,1,0,1,0,17874
0,0,0,1,0,0,0,1,1,0,0,0,1,0,17986
1,0,1,0,1,0,0,0,0,1,0,1,1,0,16982
1,0,0,1,1,0,1,0,1,1,1,0,0,1,18124
1,1,1,0,1,0,1,0,1,1,0,0,1,1,18002
0,1,1,1,0,0,1,1,1,0,1,1,1,0,17041
1,1,0,1,1,0,1,1,1,0,0,1,1,0,17232
1,0,1,0,0,1,0,1,0,1,1,0,1,0,17921
0,1,0,0,1,0,0,0,1,0,1,0,1,1,18015
1,0,0,1,1,0,1,0,0,0,1,0,0,0,18063
1,0,1,0,1,1,1,0,0,1,0,0,0,1,18279
1,1,1,1,0,0,0,1,1,1,1,1,0,1,17132
1,1,1,0,0,0,0,1,0,1,0,1,0,0,17206
1,0,0,1,1,1,0,0,0,0,0,0,0,1,18854
0,1,1,1,0,0,0,1,1,0,1,1,0,1,17537
0,1,0,1,1,0,0,0,0,0,0,1,0,1,17235
0,0,0,0,0,1,1,0,1,1,1,0,0,0,18310
0,1,1,0,0,0,0,1,0,1,1,0,1,0,18921
0,1,1,0,1,1,0,0,0,1,0,1,1,1,17337
1,1,1,1,0,1,1,1,0,1,0,0,1,0,18256
0,1,0,0,1,0,1,0,1,1,0,1,0,0,17821
1,1,0,1,0,1,1,0,0,1,1,1,1,0,17779
1,1,1,0,1,0,1,1,1,0,1,0,0,1,18316
1,0,0,0,0,1,1,0,1,1,1,1,1,0,17393
0,0,1,1,0,1,1,1,1,1,1,0,0,0,18363
0,1,0,1,1,0,1,1,1,0,0,0,1,1,18379
1,0,1,1,0,0,1,0,1,0,0,1,1,1,17520
0,1,0,0,1,0,1,0,1,0,0,0,1,1,19109
1,1,1,1,1,0,1,0,1,1,0,0,0,0,19795
0,1,0,1,0,0,1,0,0,1,1,1,0,0,19404
1,1,1,1,1,1,1,1,1,1,0,0,0,0,19824
0,1,0,1,1,0,1,0,1,0,1,1,0,0,19255
1,0,0,1,1,0,0,0,0,1,1,0,0,1,20284
1,1,0,1,0,1,1,0,0,1,1,1,0,0,18829
0,0,1,1,1,1,0,0,1,0,0,0,0,1,19920
0,0,1,0,0,0,0,0,1,1,1,1,0,0,18827
0,0,1,0,0,1,0,0,0,0,1,0,1,0,20055
1,0,1,0,0,1,1,0,0,1,1,0,0,0,20417
1,0,0,1,0,0,1,0,1,0,1,1,0,1,18922
0,0,1,1,1,0,1,0,0,1,1,0,1,0,20122
1,1,1,1,0,1,1,0,0,0,1,0,1,1,20090
1,1,0,1,1,1,0,1,0,0,1,1,1,1,18964
0,1,0,1,1,0,1,0,1,0,0,0,0,0,20145
1,0,0,0,1,0,1,1,1,0,0,1,1,1,19133
0,0,1,0,1,1,1,0,0,0,0,1,1,0,19024
1,0,1,0,0,1,1,0,0,0,1,0,1,0,19900
0,0,0,0,1,1,0,1,1,1,1,1,0,1,18048
0,0,0,1,0,1,1,0,0,1,0,0,1,1,19396
1,1,0,1,0,0,0,0,1,1,1,1,0,0,18154
0,1,1,1,0,1,0,1,1,0,1,1,1,1,18071
0,1,1,1,0,1,1,1,0,0,0,1,1,1,18052
1,0,0,0,0,0,1,0,0,1,0,1,1,0,18182
1,1,1,0,1,1,1,1,0,0,0,0,1,1,19072
1,1,1,1,0,0,0,1,1,0,1,0,0,0,19597
0,0,0,1,0,0,1,1,1,1,0,1,0,0,17922
0,0,1,1,0,1,0,0,0,1,1,0,1,0,19098
0,0,0,1,1,0,0,1,0,1,0,1,1,1,18002
1,1,0,1,1,1,0,1,0,0,1,0,0,1,19539
1,0,1,1,1,1,1,1,0,1,0,0,0,1,19507
0,0,1,0,1,0,1,0,1,0,0,0,1,0,19392
0,1,0,0,0,1,0,0,0,0,0,1,1,0,18120
0,0,1,0,1,0,0,0,0,1,1,0,0,0,17296
1,1,0,1,0,1,1,0,1,0,0,0,1,1,16765
1,0,0,1,0,0,0,1,1,0,1,0,1,1,16969
1,1,0,1,1,0,1,0,0,1,1,0,0,1,16878
0,0,0,0,1,0,0,0,1,1,1,0,1,1,16911
0,1,1,0,0,0,0,1,0,1,0,1,1,1,16287
1,0,1,0,0,1,0,0,1,0,1,0,0,0,17647
0,1,0,1,1,1,0,0,1,0,1,0,0,0,17242
0,1,1,0,0,0,1,0,0,1,1,0,1,1,17315
1,0,0,1,1,0,1,1,0,1,0,1,1,1,16622
1,0,1,1,0,1,0,1,1,0,1,1,1,1,16551
0,0,1,1,1,0,1,1,1,1,1,0,1,1,17375
1,0,1,1,1,0,1,1,1,0,0,0,0,0,17310
1,0,1,1,1,1,0,0,0,0,1,0,1,0,16830
0,0,1,0,0,0,1,1,0,1,0,1,1,0,16154
1,1,1,0,1,1,1,1,0,0,0,1,1,1,16804
0,1,0,1,0,1,1,0,1,0,1,0,1,1,16977
0,1,1,1,0,0,0,0,1,1,1,0,0,0,16955
0,1,0,1,0,1,0,1,0,0,0,0,1,1,17122
1,1,0,0,1,0,0,1,0,0,0,1,1,0,16318
0,1,0,1,1,0,0,0,1,0,1,0,0,1,17158
0,1,1,0,0,1,1,0,0,1,0,0,0,0,17545
0,0,1,1,1,1,1,0,0,1,0,1,1,1,16464
1,0,1,1,1,1,0,1,0,1,0,0,0,1,17554
1,1,1,0,1,0,1,0,1,1,0,0,0,0,17362
1,0,0,0,1,1,0,1,1,0,1,1,1,1,16592
0,1,1,0,1,1,1,1,1,1,1,0,1,1,17820
0,0,1,0,1,1,1,1,1,0,1,1,0,1,16560
0,0,1,1,1,0,0,1,1,1,0,1,1,1,16685
0,0,0,0,1,0,1,1,0,1,0,0,0,0,17831
1,1,1,1,1,1,1,1,0,0,0,0,1,1,17483
0,0,1,1,0,0,0,1,1,0,0,0,1,1,18005
0,0,1,0,1,1,1,0,1,1,1,1,0,0,16684
0,1,0,1,1,0,0,0,1,1,0,0,1,1,17913
0,0,1,1,1,0,1,0,0,1,1,1,1,0,17068
0,0,0,1,0,0,0,0,1,0,1,1,0,1,16785
0,0,0,0,0,1,1,0,1,1,1,0,0,1,17692
1,0,1,1,1,1,0,1,1,1,0,1,1,0,16774
1,0,0,0,1,0,1,1,0,0,1,0,1,0,17642
1,0,0,0,1,0,1,0,1,0,1,0,1,0,18345
0,0,0,1,0,1,1,1,0,0,1,1,1,0,17304
1,1,0,1,1,1,0,1,1,0,0,1,0,1,16920
0,1,0,0,0,1,1,1,0,1,0,0,1,0,17760
1,1,1,0,0,1,1,1,1,1,0,1,1,1,16968
1,1,0,1,1,0,1,1,0,1,0,0,0,1,17880
0,1,1,0,0,1,0,1,0,0,1,1,0,1,17384
1,1,1,0,0,1,0,1,0,1,1,1,0,0,16981
1,1,0,1,1,1,1,0,0,0,1,0,1,0,18379
1,0,0,0,0,0,1,0,0,1,0,1,1,1,17073
1,1,0,1,1,0,1,1,0,1,0,1,0,1,17268
0,1,1,0,0,1,0,0,1,1,0,0,1,1,18142
1,1,1,1,1,1,1,0,1,1,1,0,0,0,18437
1,1,1,0,1,1,1,0,1,1,0,0,1,1,18039
0,0,1,0,1,1,1,1,1,0,0,1,1,1,17178
1,0,0,1,1,1,1,1,1,1,0,1,0,1,17784
1,0,1,1,1,0,0,0,1,1,0,0,1,1,18641
1,0,0,1,1,1,1,0,1,1,1,1,1,0,17235
0,0,1,1,1,0,1,1,1,1,0,1,0,0,18665
1,0,0,0,0,0,1,0,1,1,0,0,0,1,19691
0,1,0,0,1,0,1,0,1,0,0,0,1,0,20035
1,0,0,1,1,1,0,1,0,0,0,1,1,1,18674
0,0,1,0,0,1,1,1,1,0,0,0,0,1,20045
1,1,0,1,1,0,1,1,0,0,1,0,0,0,19883
0,1,0,0,1,1,1,1,1,0,1,1,0,1,18766
1,0,1,0,1,0,1,1,1,1,1,0,0,1,20014
1,0,0,0,1,0,1,1,1,0,1,0,0,1,20340
0,0,1,1,1,0,1,0,1,1,1,1,0,1,18827
1,1,1,1,0,0,0,0,0,0,0,0,1,0,20052
0,1,1,1,1,0,0,1,0,0,0,0,1,1,20556
1,1,0,1,1,0,1,0,1,0,1,1,0,1,19399
1,0,1,0,1,1,1,0,1,0,1,1,0,1,18955
0,0,0,1,0,1,0,0,1,0,0,1,0,0,19078
0,0,0,1,0,0,1,0,1,0,0,0,0,1,20634
0,1,1,1,1,0,0,0,1,0,1,1,0,0,19074
0,1,0,1,0,0,0,0,1,1,1,1,1,0,18106
0,0,0,1,1,1,0,1,1,1,1,1,1,1,18135
1,1,1,0,0,0,1,1,0,1,1,1,0,0,18138
0,1,0,0,0,1,1,1,0,0,1,0,1,0,19177
1,1,0,1,0,0,0,0,0,0,0,0,1,0,19151
0,0,1,1,0,0,1,0,1,1,1,1,1,1,18136
1,1,1,1,1,0,1,0,1,0,1,1,1,1,17969
1,0,1,1,1,0,0,0,0,1,1,1,0,1,18048
0,0,0,1,0,0,1,0,1,1,0,0,0,1,19273
1,0,0,1,0,1,0,0,1,0,1,1,1,1,18426
1,1,0,0,1,0,1,0,0,0,0,0,1,1,18984
0,1,1,0,0,1,0,0,0,1,1,1,0,1,18044
1,1,1,0,0,0,0,0,1,0,0,0,0,1,19011
0,0,1,0,1,1,0,0,0,0,1,0,0,1,19060
1,1,1,1,0,1,1,0,0,1,1,0,1,1,19473
0,1,0,0,1,1,0,0,0,1,1,1,0,0,17856
0,0,0,1,0,0,0,0,0,1,1,0,0,1,19097
0,0,1,1,1,1,1,0,0,0,1,1,1,1,18681
0,0,1,1,0,1,0,1,1,1,1,1,0,1,18762
0,0,1,0,1,0,1,0,1,1,0,1,0,0,18767
1,1,1,0,0,1,0,1,0,1,0,0,1,0,20264
0,1,1,0,0,0,0,1,0,1,1,1,1,1,18768
0,0,0,1,1,1,0,0,0,1,1,1,1,0,18778
0,1,0,0,0,1,1,0,1,1,1,1,1,0,18751
1,1,0,1,0,0,1,1,1,0,1,0,1,0,20100
1,0,1,0,1,0,1,0,0,1,1,1,1,1,19029
1,1,0,0,0,1,0,1,0,1,1,0,1,0,19879
1,1,0,1,1,1,0,0,1,1,1,1,1,0,18893
0,1,1,1,0,0,0,1,1,1,1,1,0,0,19399
0,1,1,1,0,1,0,0,0,0,0,0,0,0,20171
1,0,1,0,0,0,1,0,0,0,1,0,1,0,20391
1,0,0,0,1,0,1,1,0,1,0,0,0,1,20345
0,0,1,0,0,1,0,0,0,0,0,0,1,1,20259
0,1,0,0,1,0,0,0,0,1,0,0,1,1,20297
0,0,1,0,1,0,1,1,0,0,1,1,0,0,18122
1,1,0,1,0,0,0,1,0,1,1,1,0,1,18105
0,0,1,0,0,1,0,0,1,0,0,1,0,1,18506
0,0,0,1,0,1,1,0,0,0,1,1,0,0,17998
0,0,1,1,1,0,0,0,1,0,0,0,0,1,19113
0,1,0,1,1,0,0,0,1,0,1,0,0,0,19137
1,0,0,0,0,0,1,0,1,0,1,1,1,1,17996
0,0,0,1,0,0,0,0,0,0,1,0,0,0,19154
1,1,1,1,0,0,0,0,1,1,1,1,1,0,18167
0,0,0,0,0,0,1,1,0,0,0,0,1,1,19235
0,1,0,0,0,1,1,0,1,0,1,1,0,0,18344
0,0,0,0,1,1,0,1,1,1,0,0,0,0,19036
0,0,1,0,0,0,1,1,1,0,0,0,0,1,19075
0,0,1,0,1,0,1,0,0,0,1,1,1,1,18135
0,0,1,1,0,1,1,1,1,0,0,0,1,0,18904
0,0,1,0,1,1,0,1,0,1,0,0,1,1,19459
1,1,0,1,0,0,0,0,0,0,0,1,1,0,18150
0,1,1,0,0,0,1,0,1,1,0,0,0,0,19269
1,1,0,1,1,1,0,0,0,1,0,0,0,1,19908
1,0,1,0,1,1,0,0,1,1,1,0,1,1,19240
1,0,0,0,1,1,1,0,0,1,1,0,1,1,18885
1,1,1,0,1,0,1,0,1,1,1,0,0,0,19178
1,1,0,1,0,0,1,0,0,0,1,0,1,1,19569
1,1,1,0,0,1,1,0,1,0,0,0,0,0,18868
1,1,0,0,0,0,0,1,1,0,0,1,1,0,18059
0,0,1,1,0,0,1,1,0,0,0,1,1,1,17763
0,1,0,1,0,1,0,1,1,1,1,1,0,1,17762
0,1,1,0,1,1,0,1,0,1,0,0,1,1,19265
1,1,1,0,0,1,0,0,0,1,0,1,1,0,17739
1,0,1,0,0,1,0,0,1,0,1,1,1,1,18144
1,1,0,1,0,1,0,0,0,1,0,0,1,0,18711
0,0,1,1,0,1,1,0,0,1,0,1,1,0,18195
0,1,0,0,1,0,1,1,0,1,0,1,1,1,17699
0,1,0,1,0,0,0,1,0,1,1,1,0,1,17658
1,0,1,1,1,0,0,0,1,1,1,0,1,1,18689
0,1,0,0,0,0,1,0,0,1,1,1,0,1,18454
0,0,0,1,0,1,1,0,1,1,1,1,1,1,17644
1,0,0,0,0,1,0,0,1,0,0,1,1,0,17672
0,0,0,0,0,1,0,0,1,1,1,0,0,1,19117
1,0,1,1,0,0,1,1,0,1,1,1,1,1,17855
0,0,0,0,1,0,1,1,0,0,1,1,0,0,17562
0,1,1,1,1,0,1,1,0,1,1,0,1,0,18642
0,1,1,0,1,0,1,0,1,0,0,1,1,1,17921
1,1,0,1,0,1,0,0,1,0,1,0,1,1,18864
0,0,1,1,1,0,1,1,0,0,0,1,1,1,17539
1,1,1,0,0,0,0,1,1,0,0,0,1,0,18518
0,0,0,1,0,1,1,1,1,0,0,1,0,1,18223
1,1,0,0,0,0,1,0,1,1,1,0,0,1,18513
0,1,1,0,1,0,0,1,1,0,0,0,0,1,18464
1,1,0,1,0,1,1,0,0,1,1,1,0,1,17495
1,1,1,0,1,0,1,0,1,0,0,1,0,0,17460
0,1,1,0,1,0,0,1,1,1,0,0,0,0,18455
1,1,0,0,0,0,1,1,0,1,0,0,1,1,18515
0,1,1,0,1,0,1,1,1,1,0,0,0,1,18396
0,0,1,0,1,1,0,1,0,0,0,1,1,0,17393
0,1,0,1,1,1,1,0,1,1,1,1,0,1,17453
0,0,1,1,0,0,0,0,1,1,0,0,0,0,18910
1,1,0,0,0,1,0,0,1,0,1,1,0,1,17472
0,1,0,1,0,1,1,0,1,1,0,0,1,0,18350
0,0,1,1,0,0,0,1,1,0,1,1,1,0,17831
0,0,1,1,0,1,0,1,1,0,1,1,0,1,17496
0,1,0,0,0,1,0,0,1,0,1,0,0,1,18311
1,0,1,0,0,1,0,1,1,1,0,1,1,1,17315
0,1,1,1,1,0,0,0,1,0,0,0,0,0,18265
1,1,0,1,0,1,0,1,0,1,1,0,1,1,18312
1,1,1,1,1,1,0,1,1,0,0,1,1,0,17614
0,1,0,1,0,0,0,1,0,0,1,0,0,0,18309
0,1,0,0,1,0,1,1,1,0,1,1,1,1,17477
1,1,0,1,0,1,0,0,0,0,0,0,0,1,18299
0,1,1,0,1,0,1,0,1,0,0,1,1,0,17292
0,0,0,0,0,1,1,1,0,0,0,0,0,1,18287
0,1,1,0,0,1,1,1,0,0,0,0,1,1,18240
1,0,0,1,1,1,0,1,1,0,1,1,1,1,17292
0,1,0,0,1,1,1,0,0,1,0,0,1,1,18340
1,0,0,1,1,0,0,0,0,1,0,1,0,1,17277
0,1,0,0,0,0,0,1,1,0,1,0,0,1,18265
1,1,1,0,0,1,1,0,0,0,1,0,0,1,18141
0,1,0,1,0,1,1,0,0,0,1,0,1,0,18106
1,1,1,0,0,1,0,1,1,1,1,1,0,0,17168
1,1,0,1,0,1,0,0,1,1,1,0,0,1,18179
0,0,0,0,1,0,0,1,0,1,1,1,0,1,17484
1,1,0,1,0,1,0,0,0,0,0,1,0,0,17118
1,1,1,0,0,1,1,1,0,1,0,0,0,0,18439
1,1,1,1,0,0,0,0,1,0,0,0,1,0,18024
1,0,1,1,0,1,0,1,1,1,0,1,0,0,17216
1,0,0,1,1,1,1,1,0,0,1,1,0,1,17208
0,0,1,1,0,1,0,1,0,1,1,1,1,0,17046
1,1,1,0,0,1,0,0,0,1,0,0,1,0,17975
0,0,1,1,0,0,0,0,0,1,0,0,0,0,18756
1,1,0,0,0,1,0,0,0,0,1,0,0,1,18500
0,1,0,1,0,1,0,1,0,0,0,0,0,0,17912
0,1,1,1,1,1,0,0,1,0,0,1,0,0,16955
1,0,1,1,1,0,1,0,1,0,1,0,0,1,17877
0,0,1,1,0,1,1,1,1,0,0,1,0,1,16998
1,1,1,1,0,0,0,0,0,1,1,1,0,0,16870
1,1,1,1,1,1,1,0,0,0,0,0,0,0,17864
0,0,1,0,0,0,0,0,0,0,1,0,1,0,18246
0,1,1,0,1,1,1,0,0,0,1,0,1,1,17745
0,0,1,1,1,0,0,0,0,0,0,1,1,0,16918
1,0,1,1,0,1,1,1,1,0,0,0,1,1,17786
1,1,0,0,1,0,0,1,1,1,0,0,0,0,17717
0,1,0,1,0,0,0,1,1,0,0,1,0,1,17339
1,0,0,0,1,0,1,0,1,0,0,1,0,1,16868
1,1,0,0,0,1,0,0,1,0,1,0,0,1,17687
1,0,0,1,0,0,0,1,0,1,1,0,1,0,18016
0,0,1,1,1,0,0,0,0,0,1,1,0,0,16769
0,0,0,1,0,1,1,0,1,0,1,0,0,0,17631
1,1,0,1,1,0,0,0,0,1,0,1,0,1,16675
0,0,0,0,0,1,1,1,1,0,0,0,0,0,17587
0,1,1,0,0,1,0,1,0,0,0,0,1,1,18100
0,0,0,0,0,1,0,1,1,1,0,1,1,0,17059
1,1,0,0,1,1,0,0,0,1,0,0,1,1,17485
1,1,0,0,0,1,0,0,1,0,0,1,1,1,17155
0,1,1,0,1,0,0,0,0,1,0,1,0,1,16614
1,0,0,0,0,1,1,0,1,0,0,1,0,0,16666
0,0,1,0,1,1,0,0,1,0,1,1,0,1,17134
0,1,1,1,0,1,0,0,1,0,1,1,0,0,16667
0,1,1,1,0,1,1,0,0,1,0,0,1,0,17434
1,1,1,0,1,1,1,1,0,0,0,0,1,1,17386
0,1,0,0,0,1,0,0,0,0,0,0,1,1,17315
0,0,1,0,0,0,1,1,1,1,1,0,0,1,17593
1,1,0,1,1,1,1,0,0,1,1,0,0,0,17751
0,1,0,1,0,1,1,1,0,0,0,1,0,0,16532
1,0,1,1,0,0,1,1,1,0,1,1,0,0,16455
1,0,0,1,0,0,0,0,0,0,1,0,0,1,17334
1,1,0,1,0,0,1,1,1,0,0,1,0,0,16358
1,0,1,1,0,0,0,1,1,0,0,1,0,0,16608
0,1,0,1,1,1,0,1,0,1,1,0,0,1,17196
1,1,0,1,1,1,0,1,1,0,0,0,1,0,17421
1,1,1,1,1,1,0,0,1,0,0,1,1,0,16199
1,0,1,0,1,0,1,0,1,0,0,1,0,0,16131
0,0,0,1,1,0,0,1,0,0,0,1,1,1,16129
0,0,1,0,0,0,0,1,0,0,0,1,0,0,16077
1,0,1,1,0,1,0,0,0,1,0,0,0,0,16802
0,0,0,0,1,1,1,1,0,0,0,0,0,0,17069
1,0,0,1,0,0,0,0,0,1,1,1,0,0,16050
1,1,1,0,1,0,1,1,0,1,1,0,1,0,16851
0,1,0,0,0,1,0,1,0,1,1,1,0,0,16006
1,0,1,1,0,1,1,1,0,1,1,1,0,1,16538
1,0,0,0,0,0,0,1,0,1,0,1,0,1,15981
0,0,1,1,1,0,1,1,0,1,0,0,1,1,16661
0,0,1,1,1,1,0,1,0,1,1,1,0,0,15823
1,1,0,0,1,0,0,1,1,0,0,0,1,0,16801
1,0,0,0,1,1,1,0,1,1,1,0,1,1,16844
0,0,1,1,1,0,1,1,0,0,0,0,1,1,20074
0,0,1,1,1,0,1,1,1,0,0,1,1,0,18612
1,0,0,0,1,0,0,1,1,0,1,1,0,0,18680
0,1,0,1,1,0,1,1,1,1,1,0,1,1,19973
0,0,1,1,0,1,0,1,0,1,1,1,1,0,19095
0,0,1,1,0,0,1,0,0,0,0,0,0,0,20055
0,0,0,0,0,0,1,1,0,1,1,0,0,1,19989
0,0,1,0,0,1,0,1,1,0,0,1,1,0,18789
1,0,1,1,0,1,0,1,0,1,0,0,1,0,20542
1,1,1,1,1,1,0,1,1,0,0,0,0,1,20381
1,1,1,1,0,0,1,0,1,1,0,1,1,0,19018
1,0,0,0,1,1,0,0,1,1,0,1,1,0,18923
1,1,0,1,1,1,1,0,1,1,1,1,1,0,18885
0,0,0,0,1,0,0,0,0,1,0,1,0,0,18968
1,1,1,0,0,1,0,0,0,0,1,1,1,0,18983
1,1,0,0,0,0,1,1,1,1,1,1,1,0,19060
1,1,0,0,0,1,0,1,0,0,0,1,1,1,19694
1,1,1,1,1,0,1,0,1,1,0,1,0,1,18084
0,1,0,1,0,1,1,1,0,0,0,0,1,1,19279
1,0,0,0,0,1,1,0,1,0,1,1,1,1,18067
1,0,0,1,0,0,1,1,0,1,0,1,1,1,18192
0,1,0,1,0,0,0,0,1,1,1,0,1,1,19523
0,1,0,0,0,1,0,1,0,1,0,0,1,0,19167
1,1,0,1,1,0,1,1,0,1,0,1,1,0,18055
0,1,0,1,0,1,0,0,1,0,1,0,1,1,19140
