topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$latency
4,10,2,10,10,1,1000,1000,1024,10000,5,29,0.659242924723
4,10,4,1000000,10,0,1000,1000,512,10000,2,0,0.577761714354
2,10,4,10,10,1,1000,10,1024,100,2,0,0.174839187841
4,1,2,10,10,1,1000,10,512,100,5,0,0.660550074965
4,1,2,10,10,0,1,1000,1024,10000,5,29,0.000753964259898
4,10,2,10,10,0,1,10,1024,100,5,29,0.0012352569792
2,10,4,10,10,0,1000,1000,512,10000,5,29,0.219020866039
4,1,2,1000000,10,1,1000,1000,1024,10000,2,29,0.164618580095
4,10,2,1000000,1,0,1000,10,1024,100,5,0,0.0252907428927
4,1,4,1000000,10,0,1000,10,1024,100,5,29,0.480597315375
2,1,4,10,10,0,1000,10,1024,100,2,0,0.261581677936
4,1,4,10,10,1,1000,10,512,100,2,29,0.528184904245
2,10,2,10,10,0,1000,1000,512,10000,5,0,0.174848337893
4,10,4,10,1,0,1000,1000,1024,10000,5,29,0.0221431251087
4,10,2,1000000,10,1,1000,1000,512,10000,2,29,0.207861724419
4,1,4,10,10,1,1,10,512,100,5,0,0.000707603997963
2,1,4,10,10,0,1000,1000,512,10000,2,0,0.282473075973
4,10,4,10,10,1,1,1000,512,10000,2,29,0.000695403929032
2,1,4,10,10,0,1,10,512,100,2,0,0.000402602274703
4,1,2,1000000,10,1,1,1000,512,10000,2,0,0.000109800620374
4,1,2,1000000,10,1,1000,10,1024,100,2,29,0.193669994235
4,1,2,10,1,0,1000,10,512,100,5,29,0.0223993265562
4,1,4,1000000,1,1,1000,1000,1024,10000,5,29,0.0058194328798
4,1,2,10,10,1,1,1000,512,10000,2,29,0.000673443804957
4,1,4,10,10,0,1000,10,1024,100,5,29,0.590812738092
4,10,4,10,1,0,1000,10,512,100,5,29,0.0114924649324
4,10,4,10,10,1,1,1000,1024,10000,2,29,0.000847904790662
4,1,4,10,10,1,1,1000,1024,10000,2,29,0.000636843598166
4,10,4,10,10,0,1000,10,512,100,2,0,0.588490658306
4,10,2,10,10,0,1,10,1024,100,2,0,0.000958925417929
4,1,2,1000000,10,0,1000,1000,512,10000,2,29,0.171581769437
2,10,4,10,10,1,1,1000,1024,10000,2,29,0.000417242357419
4,10,4,10,1,0,1000,10,512,100,2,29,0.0138714783739
4,10,4,1000000,10,1,1,10,512,100,5,0,0.0146034825097
4,1,4,10,10,1,1000,1000,512,10000,2,0,0.560852418816
4,10,4,1000000,10,0,1000,1000,512,10000,5,29,0.596949372764
4,1,2,10,10,1,1,10,512,100,5,0,0.000530702998472
4,1,4,10,1,1,1000,10,512,100,2,29,0.0142374804418
4,10,2,10,10,0,1000,1000,1024,10000,5,29,0.614453421662
4,10,4,10,10,1,1000,1000,1024,10000,2,29,0.456738047237
4,10,4,1000000,1,1,1000,10,512,100,2,29,0.00936965293854
4,10,2,10,10,0,1,10,512,100,5,29,0.000629523556808
4,10,2,1000000,10,1,1000,10,512,100,5,0,0.222822058945
4,10,4,10,10,1,1000,1000,512,10000,5,0,0.656612938435
4,1,4,10,10,0,1,1000,1024,10000,5,29,0.000796054497708
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.000402602274703
4,1,4,10,1,0,1000,10,1024,100,5,29,0.00988205583362
4,1,4,10,10,1,1000,10,1024,100,5,0,0.471611964608
4,1,2,1000000,10,1,1,10,1024,100,5,29,0.000336721902479
4,10,2,1000000,1,1,1000,10,1024,100,5,0,0.0252907428927
4,10,2,10,10,0,1000,10,512,100,2,29,0.568889214224
2,1,4,1000000,1,0,1000,1000,1024,10000,5,0,0.0070638399107
4,1,2,10,10,1,1,1000,512,10000,2,0,0.00237901344143
4,1,2,10,10,1,1000,10,512,100,5,0,0.60663012746
4,1,4,1000000,10,1,1000,10,512,100,2,0,0.233509319328
4,10,2,10,10,1,1000,10,1024,100,5,29,0.695236613801
4,10,2,1000000,10,0,1000,1000,512,10000,2,29,0.54098765658
4,10,2,1000000,10,0,1,10,1024,100,2,29,0.000109800620374
2,1,4,10,10,1,1000,10,512,100,5,29,0.255586564064
4,1,4,10,10,1,1000,1000,512,10000,2,0,0.569686285394
4,1,2,10,10,0,1,10,512,100,2,29,0.000636843598166
4,1,2,10,10,1,1,10,1024,100,5,0,0.000646603653311
4,10,4,10,10,0,1000,1000,512,10000,5,0,0.509401678119
4,10,2,1000000,10,0,1,1000,1024,10000,2,29,0.00032417326015
4,1,4,10,1,0,1000,10,512,100,2,29,0.0130662738244
4,1,4,1000000,10,0,1000,1000,1024,10000,5,0,0.431113835793
2,1,4,10,10,0,1000,10,1024,100,5,29,0.21266288726
4,10,4,10,10,1,1000,1000,1024,10000,5,0,0.560949409364
4,10,2,1000000,10,0,1000,10,1024,100,5,29,0.211759646442
4,1,2,10,1,0,1000,10,1024,100,5,0,0.0222163255222
4,10,2,1000000,1,0,1000,10,512,100,5,0,0.022435926763
2,1,4,10,10,1,1000,10,512,100,2,29,0.259129464081
4,1,4,1000000,10,1,1000,10,1024,100,2,0,0.921690807553
4,1,4,1000000,10,0,1,1000,1024,10000,2,29,0.0298657687416
4,1,4,1000000,10,0,1000,10,512,100,5,29,0.620788307454
4,10,2,10,10,0,1000,10,1024,100,5,0,0.658876922655
4,10,4,10,1,1,1000,10,512,100,5,0,0.00684423866995
4,10,2,10,1,1,1000,1000,1024,10000,5,0,0.0336355900411
4,10,4,1000000,10,1,1000,1000,512,10000,5,29,0.12384594973
4,10,2,10,10,0,1000,1000,1024,10000,2,29,0.658408440008
4,10,4,10,10,1,1,10,512,100,5,0,0.00135420765127
4,10,2,1000000,1,0,1000,1000,1024,10000,2,0,0.0153354866455
4,10,4,1000000,10,1,1,10,1024,100,2,0,0.000475802688285
4,10,2,10,10,1,1000,1000,512,10000,5,29,0.575253583516
4,10,2,1000000,10,0,1000,10,512,100,2,29,0.193680974298
4,1,4,10,10,1,1000,10,1024,100,5,29,0.534619220599
4,10,2,1000000,10,1,1000,10,1024,100,2,29,0.171410968472
4,10,2,10,10,0,1000,10,1024,100,2,29,0.584877404557
4,10,2,1000000,10,1,1000,10,512,100,5,0,0.225365773317
4,10,2,10,10,0,1,1000,1024,10000,2,0,0.0010687260383
4,10,4,10,10,0,1,10,512,100,2,29,0.000841804756197
4,10,2,10,10,1,1,1000,512,10000,2,0,0.000677103825637
4,1,4,10,10,1,1000,10,512,100,5,0,0.583948165974
4,1,4,10,10,0,1000,10,1024,100,2,29,0.620099003559
4,1,2,10,10,0,1000,1000,512,10000,5,0,0.699039549573
4,10,2,10,10,0,1,1000,512,10000,5,0,0.000717364053107
4,10,2,1000000,10,1,1000,1000,1024,10000,5,0,0.176034794597
4,10,4,1000000,10,0,1000,1000,512,10000,5,0,0.330048464774
4,10,4,10,10,1,1,10,1024,100,5,0,0.00128100723769
2,1,2,10,10,0,1,10,1024,100,5,0,0.00062220351545
4,1,4,1000000,10,1,1000,1000,1024,10000,5,0,0.805314350026
4,1,4,1000000,1,1,1000,10,512,100,5,29,0.0189589071178
2,10,2,10,10,0,1,1000,512,10000,2,0,0.000695403929032
2,10,2,10,10,1,1,1000,512,10000,5,29,0.000445302515959
4,1,4,10,10,0,1000,1000,512,10000,2,0,0.727721911629
4,1,2,1000000,10,1,1000,1000,512,10000,5,29,0.219498760168
2,1,4,10,10,1,1000,10,512,100,2,29,0.204839157341
4,1,2,10,10,1,1,1000,1024,10000,2,29,0.000724684094465
4,1,4,1000000,10,1,1000,1000,512,10000,5,29,0.581860937514
2,10,4,10,10,1,1,10,1024,100,2,29,0.000366002067912
4,1,2,1000000,10,1,1,1000,512,10000,5,29,0.000963805445501
2,10,4,10,10,1,1,10,512,100,5,0,0.000402602274703
4,10,2,10,10,0,1,10,512,100,5,29,0.000533317298957
2,10,2,10,10,0,1000,10,1024,100,2,0,0.313151369305
4,1,4,10,10,1,1000,10,512,100,2,29,0.640094916536
2,1,4,10,10,1,1000,1000,512,10000,2,0,0.298425886106
4,10,4,1000000,1,0,1000,1000,512,10000,5,29,0.0101138571433
4,1,2,10,1,1,1000,1000,1024,10000,5,0,0.0259495466149
4,10,2,10,1,1,1000,10,1024,100,5,0,0.0269743524051
4,10,4,10,10,1,1,1000,1024,10000,5,0,0.000741154187521
4,10,2,10,10,1,1,10,512,100,5,29,0.000680763846316
2,1,4,1000000,1,1,1000,10,1024,100,5,29,0.005782832673
2,1,4,10,10,1,1000,10,1024,100,5,29,0.294570664324
4,10,4,10,1,0,1000,1000,512,10000,2,29,0.0129076729284
4,10,4,1000000,1,0,1000,10,512,100,2,0,0.00816184611443
4,10,2,10,1,0,1000,10,512,100,5,0,0.0210817191117
4,1,2,10,1,0,1000,1000,1024,10000,5,0,0.0210817191117
4,10,4,10,10,1,1,10,512,100,2,0,0.000629523556808
4,1,2,10,10,0,1,10,1024,100,2,29,0.000649653670543
2,1,2,10,10,0,1000,10,512,100,5,29,0.236278734975
4,10,4,10,10,1,1,10,512,100,2,29,0.000717364053107
4,1,4,10,10,0,1,10,1024,100,5,29,0.000636843598166
4,10,2,1000000,10,0,1000,10,512,100,5,0,0.192248686205
4,1,2,1000000,10,1,1,10,512,100,5,29,0.000351361985195
4,10,4,10,1,1,1000,1000,512,10000,5,29,0.0170556963647
