topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$throughput
2,10,4,10,10,1,1000,10,1024,100,2,0,0.878996646895
4,1,2,10,10,1,1000,10,512,100,5,0,0.349012081058
4,1,2,10,10,0,1,1000,1024,10000,5,29,0.221008533971
4,10,2,10,10,0,1,10,1024,100,5,29,0.207044291589
2,10,4,10,10,0,1000,1000,512,10000,5,29,0.982750812888
4,1,2,1000000,10,1,1000,1000,1024,10000,2,29,0.0718598226216
4,10,2,1000000,1,0,1000,10,1024,100,5,0,0.151343952905
4,1,4,1000000,10,0,1000,10,1024,100,5,29,0.00415111904707
2,1,4,10,10,0,1000,10,1024,100,2,0,0.839881105139
4,1,4,10,10,1,1000,10,512,100,2,29,0.469164808181
2,10,2,10,10,0,1000,1000,512,10000,5,0,0.591898329713
4,10,4,10,1,0,1000,1000,1024,10000,5,29,0.415110298237
4,10,2,1000000,10,1,1000,1000,512,10000,2,29,0.114138102622
4,1,4,10,10,1,1,10,512,100,5,0,0.193770831401
2,1,4,10,10,0,1000,1000,512,10000,2,0,0.844322192061
4,10,4,10,10,1,1,1000,512,10000,2,29,0.221866389069
2,1,4,10,10,0,1,10,512,100,2,0,0.120202527701
4,1,2,1000000,10,1,1,1000,512,10000,2,0,0.0188985156617
4,1,2,1000000,10,1,1000,10,1024,100,2,29,0.128170619989
4,1,2,10,1,0,1000,10,512,100,5,29,0.335903284067
4,1,4,1000000,1,1,1000,1000,1024,10000,5,29,0.305685579239
4,1,2,10,10,1,1,1000,512,10000,2,29,0.18263638631
4,1,4,10,10,0,1000,10,1024,100,5,29,0.414759552239
4,10,4,10,1,0,1000,10,512,100,5,29,0.187385112278
4,10,4,10,10,1,1,1000,1024,10000,2,29,0.177336641056
4,1,4,10,10,1,1,1000,1024,10000,2,29,0.219562710774
4,10,4,10,10,0,1000,10,512,100,2,0,0.49382466154
4,10,2,10,10,0,1,10,1024,100,2,0,0.171484270046
4,1,2,1000000,10,0,1000,1000,512,10000,2,29,0.044441392151
2,10,4,10,10,1,1,1000,1024,10000,2,29,0.258571020643
4,10,4,10,1,0,1000,10,512,100,2,29,0.147271550898
4,10,4,1000000,10,1,1,10,512,100,5,0,2.40970532918e-06
4,1,4,10,10,1,1000,1000,512,10000,2,0,0.466196051216
4,10,4,1000000,10,0,1000,1000,512,10000,5,29,0.00266513409408
4,1,2,10,10,1,1,10,512,100,5,0,0.248583595288
4,1,4,10,1,1,1000,10,512,100,2,29,0.269949649207
4,10,2,10,10,0,1000,1000,1024,10000,5,29,0.299384199803
4,10,4,10,10,1,1000,1000,1024,10000,2,29,0.524674244654
4,10,4,1000000,1,1,1000,10,512,100,2,29,0.329951311904
4,10,2,10,10,0,1,10,512,100,5,29,0.221095283363
4,10,2,1000000,10,1,1000,10,512,100,5,0,0.0830770009289
4,10,4,10,10,1,1000,1000,512,10000,5,0,0.355408127489
4,1,4,10,10,0,1,1000,1024,10000,5,29,0.25838908789
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,0.0397264020569
4,1,4,10,1,0,1000,10,1024,100,5,29,0.25291303253
4,1,4,10,10,1,1000,10,1024,100,5,0,0.566359469399
4,1,2,1000000,10,1,1,10,1024,100,5,29,0.0571774880509
4,10,2,1000000,1,1,1000,10,1024,100,5,0,0.350241030776
4,10,2,10,10,0,1000,10,512,100,2,29,0.456653618112
2,1,4,1000000,1,0,1000,1000,1024,10000,5,0,0.747336371972
4,1,2,10,10,1,1,1000,512,10000,2,0,0.048979670521
4,1,2,10,10,1,1000,10,512,100,5,0,0.35722917623
4,1,4,1000000,10,1,1000,10,512,100,2,0,0.00184583428215
4,10,2,10,10,1,1000,10,1024,100,5,29,0.376661728492
4,10,2,1000000,10,0,1000,1000,512,10000,2,29,0.0456462448156
4,10,2,1000000,10,0,1,10,1024,100,2,29,0.0355094177309
2,1,4,10,10,1,1000,10,512,100,5,29,0.813381575634
4,1,4,10,10,1,1000,1000,512,10000,2,0,0.400274545761
4,1,2,10,10,0,1,10,512,100,2,29,0.224179706185
4,1,2,10,10,1,1,10,1024,100,5,0,0.203562267388
4,10,4,10,10,0,1000,1000,512,10000,5,0,0.546278591656
4,10,2,1000000,10,0,1,1000,1024,10000,2,29,0.0514065880311
4,1,4,10,1,0,1000,10,512,100,2,29,0.505080662878
4,1,4,1000000,10,0,1000,1000,1024,10000,5,0,0.00310691340443
2,1,4,10,10,0,1000,10,1024,100,5,29,0.802979910459
4,10,4,10,10,1,1000,1000,1024,10000,5,0,0.452359523216
4,10,2,1000000,10,0,1000,10,1024,100,5,29,0.104848688578
4,1,2,10,1,0,1000,10,1024,100,5,0,0.296817863628
4,10,2,1000000,1,0,1000,10,512,100,5,0,0.27970895579
2,1,4,10,10,1,1000,10,512,100,2,29,0.546728403317
4,1,4,1000000,10,1,1000,10,1024,100,2,0,0.0104806117117
4,1,4,1000000,10,0,1,1000,1024,10000,2,29,1.92776426335e-05
4,1,4,1000000,10,0,1000,10,512,100,5,29,0.00206270776178
4,10,2,10,10,0,1000,10,1024,100,5,0,0.368948376481
4,10,4,10,1,1,1000,10,512,100,5,0,0.229217596793
4,10,2,10,1,1,1000,1000,1024,10000,5,0,0.138692999927
4,10,4,1000000,10,1,1000,1000,512,10000,5,29,0.00460494688407
4,10,2,10,10,0,1000,1000,1024,10000,2,29,0.256826393984
4,10,4,10,10,1,1,10,512,100,5,0,0.0741289618066
4,10,2,1000000,1,0,1000,1000,1024,10000,2,0,0.236478842185
4,10,4,1000000,10,1,1,10,1024,100,2,0,0.0
4,10,2,10,10,1,1000,1000,512,10000,5,29,0.347410965739
4,10,2,1000000,10,0,1000,10,512,100,2,29,0.0953761369291
4,1,4,10,10,1,1000,10,1024,100,5,29,0.5007572499
4,10,2,1000000,10,1,1000,10,1024,100,2,29,0.132732995412
4,10,2,10,10,0,1000,10,1024,100,2,29,0.371494631779
4,10,2,1000000,10,1,1000,10,512,100,5,0,0.0670283634366
4,10,2,10,10,0,1,1000,1024,10000,2,0,0.153517507112
4,10,4,10,10,0,1,10,512,100,2,29,0.194598163564
4,10,2,10,10,1,1,1000,512,10000,2,0,0.214128825257
4,1,4,10,10,1,1000,10,512,100,5,0,0.478557839555
4,1,4,10,10,0,1000,10,1024,100,2,29,0.41734529993
4,1,2,10,10,0,1000,1000,512,10000,5,0,0.341043988769
4,10,2,10,10,0,1,1000,512,10000,5,0,0.208179262799
4,10,2,1000000,10,1,1000,1000,1024,10000,5,0,0.106828663124
4,10,4,1000000,10,0,1000,1000,512,10000,5,0,0.00262497233859
4,10,4,10,10,1,1,10,1024,100,5,0,0.113885083563
2,1,2,10,10,0,1,10,1024,100,5,0,0.00136389321632
4,1,4,1000000,10,1,1000,1000,1024,10000,5,0,0.00374950149221
4,1,4,1000000,1,1,1000,10,512,100,5,29,0.180067640429
2,10,2,10,10,0,1,1000,512,10000,2,0,0.214122800993
2,10,2,10,10,1,1,1000,512,10000,5,29,0.236326227514
4,1,4,10,10,0,1000,1000,512,10000,2,0,0.336422709438
4,1,2,1000000,10,1,1000,1000,512,10000,5,29,0.087703635161
2,1,4,10,10,1,1000,10,512,100,2,29,0.784662707521
4,1,2,10,10,1,1,1000,1024,10000,2,29,0.22202061021
4,1,4,1000000,10,1,1000,1000,512,10000,5,29,0.00626764356121
2,10,4,10,10,1,1,10,1024,100,2,29,0.196116277921
4,1,2,1000000,10,1,1,1000,512,10000,5,29,0.0461924446902
2,10,4,10,10,1,1,10,512,100,5,0,0.11682894024
4,10,2,10,10,0,1,10,512,100,5,29,0.203417685068
2,10,2,10,10,0,1000,10,1024,100,2,0,0.484750782251
4,1,4,10,10,1,1000,10,512,100,2,29,0.286432033659
2,1,4,10,10,1,1000,1000,512,10000,2,0,0.292833817483
4,10,4,1000000,1,0,1000,1000,512,10000,5,29,0.499377693599
4,1,2,10,1,1,1000,1000,1024,10000,5,0,0.107366830647
4,10,2,10,1,1,1000,10,1024,100,5,0,0.229948540743
4,10,4,10,10,1,1,1000,1024,10000,5,0,0.165500971714
4,10,2,10,10,1,1,10,512,100,5,29,0.20606836093
2,1,4,1000000,1,1,1000,10,1024,100,5,29,0.286938071778
2,1,4,10,10,1,1000,10,1024,100,5,29,0.52757124595
4,10,4,10,1,0,1000,1000,512,10000,2,29,0.440886112908
4,10,4,1000000,1,0,1000,10,512,100,2,0,0.320384781747
4,10,2,10,1,0,1000,10,512,100,5,0,0.260865060116
4,1,2,10,1,0,1000,1000,1024,10000,5,0,0.245105587263
4,10,4,10,10,1,1,10,512,100,2,0,0.231717264454
4,1,2,10,10,0,1,10,1024,100,2,29,0.210923917169
2,1,2,10,10,0,1000,10,512,100,5,29,0.600922676171
4,10,4,10,10,1,1,10,512,100,2,29,0.208632287401
4,1,4,10,10,0,1,10,1024,100,5,29,0.227948485319
4,10,2,1000000,10,0,1000,10,512,100,5,0,0.0738719265715
4,1,2,1000000,10,1,1,10,512,100,5,29,0.0391625310099
4,10,4,10,1,1,1000,1000,512,10000,5,29,0.346265016982
