SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandom.3
1,0,0,1,1,0,1,1,1,1,1,1,1,1,0.783541055718
1,1,0,1,1,1,0,0,1,1,0,1,0,0,0.771444281525
0,1,1,1,0,0,1,1,1,1,1,0,0,0,0.103005865103
0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.139479472141
1,0,1,0,0,1,1,0,0,1,1,1,1,0,0.630498533724
0,1,1,0,0,0,0,1,1,1,0,0,1,0,0.0736803519062
1,0,0,1,0,1,1,0,0,1,1,1,1,1,0.719208211144
1,0,1,0,1,0,0,0,1,1,1,0,1,0,0.0584677419355
1,0,1,1,1,1,1,0,0,1,1,1,1,0,0.692265395894
0,1,1,0,1,1,1,1,0,1,0,1,0,0,0.663306451613
0,0,1,0,0,0,0,0,1,0,1,1,0,1,0.689882697947
0,1,1,1,0,0,0,0,0,0,0,1,0,1,0.633614369501
0,0,1,1,0,0,1,0,0,1,0,0,1,0,0.0881598240469
0,1,1,0,0,1,1,0,0,1,0,1,0,0,0.692631964809
0,1,0,1,0,0,0,1,0,0,1,1,0,0,0.596774193548
0,0,1,1,0,1,0,1,0,1,0,1,1,1,0.691348973607
1,1,0,0,0,0,1,1,0,1,1,1,1,0,0.831195014663
0,1,1,1,1,0,1,1,1,1,0,0,0,0,0.109787390029
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.0626832844575
1,0,1,0,0,1,0,1,0,0,1,1,1,0,0.634347507331
0,0,1,1,0,1,1,1,0,1,0,0,0,1,0.0799120234604
0,0,1,1,0,1,1,0,0,0,0,1,0,0,0.70857771261
1,1,0,1,1,1,1,0,1,1,0,0,0,0,0.08357771261
1,1,0,0,0,0,0,1,0,1,0,1,1,0,0.751832844575
0,0,1,0,0,0,1,0,1,0,0,1,1,0,0.775659824047
0,0,0,0,1,0,0,1,0,1,1,1,1,1,0.671370967742
0,1,0,1,1,1,0,1,0,0,0,1,1,1,0.620601173021
1,0,0,0,1,0,0,0,0,1,0,1,1,1,0.760080645161
1,0,1,1,0,0,0,1,1,0,1,0,1,0,0.0480205278592
0,0,1,0,1,1,1,1,0,0,0,0,0,1,0.0458211143695
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.616202346041
1,0,0,0,1,1,1,1,0,1,0,0,0,1,0.105938416422
0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.166972140762
1,1,0,1,0,1,0,1,1,1,0,0,0,0,0.158907624633
0,1,1,1,0,0,0,1,1,1,0,0,0,0,0.0795454545455
0,1,1,1,1,1,0,0,1,1,1,1,1,1,0.625366568915
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0533357771261
0,1,0,1,0,0,0,1,1,1,0,1,0,0,0.703445747801
0,1,0,0,0,0,1,1,1,1,1,0,0,1,0.0899926686217
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0870601173021
1,1,0,1,1,1,0,1,0,0,1,1,1,1,0.698130498534
0,0,1,0,0,1,1,1,0,1,0,1,1,1,0.688049853372
0,0,0,1,1,1,0,0,1,0,1,1,1,0,0.594574780059
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0474706744868
1,0,0,0,0,1,1,1,0,0,0,1,0,0,0.643511730205
1,1,0,1,0,0,0,1,1,0,0,1,1,1,0.72818914956
1,1,0,0,0,1,1,1,0,0,0,0,1,0,0.0566348973607
1,0,0,1,1,0,0,1,1,1,1,1,1,1,0.673203812317
0,1,1,0,1,0,1,1,1,0,0,1,1,1,0.680718475073
0,1,0,1,1,0,1,1,0,0,0,0,1,0,0.0986070381232
1,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0537023460411
1,0,1,1,0,1,0,1,0,0,1,1,0,1,0.637829912023
1,0,1,0,1,0,0,1,1,0,1,0,0,1,0.0529692082111
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0795454545455
1,1,1,0,1,1,0,0,1,1,0,1,1,1,0.723790322581
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0.087426686217
1,0,1,0,1,1,0,1,1,1,1,0,1,1,0.0377565982405
0,0,0,1,1,0,1,1,0,1,1,1,0,0,0.62133431085
1,0,0,0,0,1,0,1,1,0,1,0,0,1,0.118401759531
1,0,1,0,0,1,1,1,1,1,0,0,1,0,0.0984237536657
0,0,0,1,0,0,1,1,1,1,1,0,1,1,0.0397727272727
0,0,0,0,1,0,1,1,1,1,1,1,0,0,0.72525659824
0,1,1,0,0,0,1,0,1,0,1,0,1,0,0.138196480938
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.10685483871
1,0,0,1,1,1,0,1,0,1,1,1,1,1,0.692998533724
1,1,0,0,1,0,0,0,1,1,1,1,1,0,0.651942815249
1,1,0,1,0,0,0,0,0,1,0,1,1,1,0.657807917889
0,0,1,1,1,1,1,0,1,1,0,1,1,0,0.744868035191
0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.220857771261
0,1,0,1,1,0,1,1,0,1,1,1,0,0,0.652126099707
0,1,1,0,0,1,0,0,1,1,1,1,1,1,0.618951612903
1,0,1,1,0,1,1,0,1,1,0,1,0,0,0.658357771261
0,1,0,1,0,0,1,1,1,0,1,0,0,1,0.0397727272727
1,0,1,1,0,0,1,0,1,0,1,1,1,1,0.713343108504
0,0,1,1,0,1,1,0,1,0,1,0,0,1,0.0698313782991
0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.652675953079
1,1,1,0,0,0,0,1,1,1,1,1,0,1,0.773460410557
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0.0491202346041
1,0,0,1,1,1,1,0,1,0,0,0,1,1,0.0881598240469
1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.703812316716
1,0,1,0,0,1,0,0,1,1,1,0,0,1,0.117668621701
0,1,0,1,1,0,1,1,1,1,1,1,0,0,0.682734604106
1,0,0,1,0,1,0,0,0,1,1,0,0,1,0.131414956012
0,1,0,1,0,1,1,1,0,0,1,1,1,0,0.646994134897
1,0,1,1,0,0,0,1,1,0,1,1,1,1,0.696297653959
1,0,1,1,0,0,0,0,1,0,1,1,1,1,0.698497067449
0,1,1,1,1,0,1,1,0,1,0,1,0,1,0.695381231672
1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.101173020528
1,0,0,0,1,0,0,0,1,1,1,0,0,1,0.0973240469208
0,0,0,0,1,0,1,0,1,1,1,0,0,0,0.0595674486804
0,1,1,1,0,1,1,1,0,1,1,0,1,0,0.117485337243
0,1,1,0,0,0,1,0,1,0,1,1,1,0,0.670637829912
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.675036656891
1,1,0,0,0,1,1,1,0,0,1,1,1,0,0.725623167155
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.643328445748
1,1,0,1,1,1,0,1,0,1,0,1,1,0,0.73112170088
0,1,0,1,1,1,1,0,1,1,1,0,1,1,0.0505865102639
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.0703812316716
1,1,0,1,0,0,0,1,1,1,0,0,1,0,0.16715542522
0,1,0,1,1,0,0,0,0,0,1,1,1,0,0.692815249267
0,1,1,1,0,1,1,1,1,1,0,0,1,1,0.0978739002933
0,0,1,1,1,0,1,1,0,1,1,0,1,1,0.0529692082111
1,1,0,0,0,0,1,0,1,1,0,1,0,1,0.699963343109
0,0,0,0,1,0,1,1,0,0,1,1,1,0,0.627749266862
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.185850439883
0,1,1,0,0,0,1,1,0,1,0,0,1,0,0.058284457478
1,0,1,1,1,1,0,0,1,0,1,0,0,1,0.0692815249267
1,1,1,1,0,0,1,0,1,1,1,1,0,0,0.745967741935
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.179618768328
1,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0722140762463
1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.687133431085
0,0,0,1,1,0,1,0,0,1,0,0,0,0,0.139846041056
0,0,0,0,1,1,0,0,1,0,1,1,0,0,0.689332844575
0,0,1,1,0,0,1,1,1,1,1,0,0,1,0.0822947214076
1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0971407624633
0,0,1,0,1,1,0,0,1,0,0,1,1,0,0.60685483871
0,0,0,1,1,1,0,1,0,1,0,1,1,1,0.633064516129
1,1,1,1,1,0,1,0,0,1,1,0,1,0,0.0975073313783
0,1,1,1,0,1,1,1,0,0,1,1,1,1,0.595857771261
0,0,1,1,0,1,0,0,1,0,0,0,1,0,0.0234604105572
0,1,1,1,1,0,0,1,0,0,1,1,0,1,0.60612170088
0,0,1,1,0,0,1,1,0,0,1,0,0,1,0.0573680351906
1,1,1,0,1,1,1,0,1,0,0,0,1,0,0.120784457478
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0.0692815249267
0,0,1,1,1,1,0,1,0,1,0,1,1,1,0.680168621701
0,0,1,1,1,0,1,0,0,1,1,0,1,1,0.130681818182
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0.0965909090909
0,0,1,0,0,0,1,1,0,0,1,1,0,0,0.680351906158
1,1,0,0,0,0,0,1,1,1,1,0,0,0,0.102822580645
0,1,0,0,1,0,0,0,0,1,1,0,1,0,0.075146627566
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0588343108504
1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.716825513196
1,0,1,1,1,0,0,1,0,0,0,1,1,0,0.66788856305
0,1,1,0,0,0,1,1,0,1,0,0,0,1,0.177785923754
1,0,1,1,0,0,0,0,0,0,1,0,1,0,0.000549853372434
1,0,0,0,0,0,1,0,0,1,1,0,1,1,0.10832111437
1,1,1,1,0,1,0,1,0,0,0,1,1,0,0.640395894428
0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.645894428152
1,1,1,1,0,0,0,1,1,1,0,0,0,0,0.0813782991202
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0.142228739003
1,1,0,0,1,0,0,0,1,1,0,0,1,0,0.0745967741935
0,1,1,0,0,0,1,0,1,1,0,0,1,1,0.0603005865103
1,1,1,0,0,1,0,0,1,1,0,1,1,0,0.699413489736
0,1,0,1,0,1,1,1,1,1,1,0,1,1,0.0978739002933
0,1,1,0,0,1,0,0,1,0,1,1,0,0,0.689882697947
1,0,0,0,1,1,0,0,1,1,0,1,1,1,0.648460410557
0,0,1,0,0,1,1,1,1,0,1,1,1,0,0.702895894428
0,1,0,1,1,0,1,1,1,0,1,0,0,1,0.0993401759531
1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.0263929618768
0,1,1,0,0,0,1,0,0,0,0,0,1,1,0.0980571847507
0,1,1,0,0,1,0,0,0,1,1,1,1,1,0.75293255132
0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.2107771261
0,0,1,0,1,0,0,1,1,0,1,0,0,0,0.0876099706745
1,1,0,0,0,1,1,0,1,0,0,1,0,1,0.72745601173
1,0,0,0,0,0,1,0,1,1,0,0,1,1,0.0887096774194
0,1,1,1,0,1,0,0,1,0,1,0,1,0,0.0995234604106
0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.231671554252
1,0,1,0,1,0,0,0,0,1,0,1,1,0,0.621884164223
1,0,0,1,1,0,1,0,1,1,1,0,0,1,0.231671554252
1,1,1,0,1,0,1,0,1,1,0,0,1,1,0.0980571847507
0,1,1,1,0,0,1,1,1,0,1,1,1,0,0.598607038123
1,1,0,1,1,0,1,1,1,0,0,1,1,0,0.650109970674
1,0,1,0,0,1,0,1,0,1,1,0,1,0,0.0595674486804
0,1,0,0,1,0,0,0,1,0,1,0,1,1,0.0
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0.0828445747801
1,0,1,0,1,1,1,0,0,1,0,0,0,1,0.092008797654
1,1,1,1,0,0,0,1,1,1,1,1,0,1,0.688416422287
1,1,1,0,0,0,0,1,0,1,0,1,0,0,0.761546920821
1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.218841642229
0,1,1,1,0,0,0,1,1,0,1,1,0,1,0.743585043988
0,1,0,1,1,0,0,0,0,0,0,1,0,1,0.624816715543
0,0,0,0,0,1,1,0,1,1,1,0,0,0,0.0797287390029
0,1,1,0,0,0,0,1,0,1,1,0,1,0,0.0307917888563
0,1,1,0,1,1,0,0,0,1,0,1,1,1,0.629032258065
1,1,1,1,0,1,1,1,0,1,0,0,1,0,0.0945747800587
0,1,0,0,1,0,1,0,1,1,0,1,0,0,0.64901026393
1,1,0,1,0,1,1,0,0,1,1,1,1,0,0.676136363636
1,1,1,0,1,0,1,1,1,0,1,0,0,1,0.0344574780059
1,0,0,0,0,1,1,0,1,1,1,1,1,0,0.657991202346
0,0,1,1,0,1,1,1,1,1,1,0,0,0,0.0929252199413
0,1,0,1,1,0,1,1,1,0,0,0,1,1,0.0711143695015
1,0,1,1,0,0,1,0,1,0,0,1,1,1,0.629398826979
0,1,0,0,1,0,1,0,1,0,0,0,1,1,0.0698313782991
1,1,1,1,1,0,1,0,1,1,0,0,0,0,0.109237536657
0,1,0,1,0,0,1,0,0,1,1,1,0,0,0.644061583578
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.10318914956
0,1,0,1,1,0,1,0,1,0,1,1,0,0,0.651576246334
1,0,0,1,1,0,0,0,0,1,1,0,0,1,0.0953079178886
1,1,0,1,0,1,1,0,0,1,1,1,0,0,0.651576246334
0,0,1,1,1,1,0,0,1,0,0,0,0,1,0.0386730205279
0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.630131964809
0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.0524193548387
1,0,1,0,0,1,1,0,0,1,1,0,0,0,0.0815615835777
1,0,0,1,0,0,1,0,1,0,1,1,0,1,0.660557184751
0,0,1,1,1,0,1,0,0,1,1,0,1,0,0.111436950147
1,1,1,1,0,1,1,0,0,0,1,0,1,1,0.0637829912023
1,1,0,1,1,1,0,1,0,0,1,1,1,1,0.636730205279
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.1875
1,0,0,0,1,0,1,1,1,0,0,1,1,1,0.639112903226
0,0,1,0,1,1,1,0,0,0,0,1,1,0,0.653042521994
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0.113819648094
0,0,0,0,1,1,0,1,1,1,1,1,0,1,0.647727272727
0,0,0,1,0,1,1,0,0,1,0,0,1,1,0.0531524926686
1,1,0,1,0,0,0,0,1,1,1,1,0,0,0.718475073314
0,1,1,1,0,1,0,1,1,0,1,1,1,1,0.637829912023
0,1,1,1,0,1,1,1,0,0,0,1,1,1,0.609420821114
1,0,0,0,0,0,1,0,0,1,0,1,1,0,0.676686217009
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.212976539589
1,1,1,1,0,0,0,1,1,0,1,0,0,0,0.150476539589
0,0,0,1,0,0,1,1,1,1,0,1,0,0,0.74926686217
0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.0603005865103
0,0,0,1,1,0,0,1,0,1,0,1,1,1,0.632331378299
1,1,0,1,1,1,0,1,0,0,1,0,0,1,0.0513196480938
1,0,1,1,1,1,1,1,0,1,0,0,0,1,0.0822947214076
0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.0855938416422
0,1,0,0,0,1,0,0,0,0,0,1,1,0,0.72745601173
0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.104105571848
1,1,0,1,0,1,1,0,1,0,0,0,1,1,0.0269428152493
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0.0881598240469
1,1,0,1,1,0,1,0,0,1,1,0,0,1,0.121517595308
0,0,0,0,1,0,0,0,1,1,1,0,1,1,0.0597507331378
0,1,1,0,0,0,0,1,0,1,0,1,1,1,0.66935483871
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.0802785923754
0,1,0,1,1,1,0,0,1,0,1,0,0,0,0.0729472140762
0,1,1,0,0,0,1,0,0,1,1,0,1,1,0.0298753665689
1,0,0,1,1,0,1,1,0,1,0,1,1,1,0.719574780059
1,0,1,1,0,1,0,1,1,0,1,1,1,1,0.764112903226
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0.095857771261
1,0,1,1,1,0,1,1,1,0,0,0,0,0,0.0756964809384
1,0,1,1,1,1,0,0,0,0,1,0,1,0,0.0551686217009
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0.751649560117
1,1,1,0,1,1,1,1,0,0,0,1,1,1,0.660923753666
0,1,0,1,0,1,1,0,1,0,1,0,1,1,0.0854105571848
0,1,1,1,0,0,0,0,1,1,1,0,0,0,0.078995601173
0,1,0,1,0,1,0,1,0,0,0,0,1,1,0.0152126099707
1,1,0,0,1,0,0,1,0,0,0,1,1,0,0.679435483871
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0.158174486804
0,1,1,0,0,1,1,0,0,1,0,0,0,0,0.145161290323
0,0,1,1,1,1,1,0,0,1,0,1,1,1,0.674853372434
1,0,1,1,1,1,0,1,0,1,0,0,0,1,0.156891495601
1,1,1,0,1,0,1,0,1,1,0,0,0,0,0.206744868035
1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.609787390029
0,1,1,0,1,1,1,1,1,1,1,0,1,1,0.108504398827
0,0,1,0,1,1,1,1,1,0,1,1,0,1,0.685483870968
0,0,1,1,1,0,0,1,1,1,0,1,1,1,0.695197947214
0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.138379765396
1,1,1,1,1,1,1,1,0,0,0,0,1,1,0.0509530791789
0,0,1,1,0,0,0,1,1,0,0,0,1,1,0.1017228739
0,0,1,0,1,1,1,0,1,1,1,1,0,0,0.669904692082
0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.113269794721
0,0,1,1,1,0,1,0,0,1,1,1,1,0,0.625
0,0,0,1,0,0,0,0,1,0,1,1,0,1,0.672287390029
0,0,0,0,0,1,1,0,1,1,1,0,0,1,0.0938416422287
1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.647910557185
1,0,0,0,1,0,1,1,0,0,1,0,1,0,0.115102639296
1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.029142228739
0,0,0,1,0,1,1,1,0,0,1,1,1,0,0.5857771261
1,1,0,1,1,1,0,1,1,0,0,1,0,1,0.653042521994
0,1,0,0,0,1,1,1,0,1,0,0,1,0,0.062866568915
1,1,1,0,0,1,1,1,1,1,0,1,1,1,0.707478005865
1,1,0,1,1,0,1,1,0,1,0,0,0,1,0.18823313783
0,1,1,0,0,1,0,1,0,0,1,1,0,1,0.781708211144
1,1,1,0,0,1,0,1,0,1,1,1,0,0,0.679618768328
1,1,0,1,1,1,1,0,0,0,1,0,1,0,0.179252199413
1,0,0,0,0,0,1,0,0,1,0,1,1,1,0.663856304985
1,1,0,1,1,0,1,1,0,1,0,1,0,1,0.692448680352
0,1,1,0,0,1,0,0,1,1,0,0,1,1,0.0637829912023
1,1,1,1,1,1,1,0,1,1,1,0,0,0,0.122617302053
1,1,1,0,1,1,1,0,1,1,0,0,1,1,0.0824780058651
0,0,1,0,1,1,1,1,1,0,0,1,1,1,0.639479472141
1,0,0,1,1,1,1,1,1,1,0,1,0,1,0.672470674487
1,0,1,1,1,0,0,0,1,1,0,0,1,1,0.106671554252
1,0,0,1,1,1,1,0,1,1,1,1,1,0,0.707478005865
0,0,1,1,1,0,1,1,1,1,0,1,0,0,0.656341642229
1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.180351906158
0,1,0,0,1,0,1,0,1,0,0,0,1,0,0.107771260997
1,0,0,1,1,1,0,1,0,0,0,1,1,1,0.679068914956
0,0,1,0,0,1,1,1,1,0,0,0,0,1,0.0568181818182
1,1,0,1,1,0,1,1,0,0,1,0,0,0,0.0683651026393
0,1,0,0,1,1,1,1,1,0,1,1,0,1,0.847873900293
1,0,1,0,1,0,1,1,1,1,1,0,0,1,0.0520527859238
1,0,0,0,1,0,1,1,1,0,1,0,0,1,0.0339076246334
0,0,1,1,1,0,1,0,1,1,1,1,0,1,0.607954545455
1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.103372434018
0,1,1,1,1,0,0,1,0,0,0,0,1,1,0.0537023460411
1,1,0,1,1,0,1,0,1,0,1,1,0,1,0.660740469208
1,0,1,0,1,1,1,0,1,0,1,1,0,1,0.713343108504
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.633431085044
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0951246334311
0,1,1,1,1,0,0,0,1,0,1,1,0,0,0.626282991202
0,1,0,1,0,0,0,0,1,1,1,1,1,0,0.658724340176
0,0,0,1,1,1,0,1,1,1,1,1,1,1,0.66788856305
1,1,1,0,0,0,1,1,0,1,1,1,0,0,0.760080645161
0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.0810117302053
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.117118768328
0,0,1,1,0,0,1,0,1,1,1,1,1,1,0.68969941349
1,1,1,1,1,0,1,0,1,0,1,1,1,1,0.70491202346
1,0,1,1,1,0,0,0,0,1,1,1,0,1,0.718658357771
0,0,0,1,0,0,1,0,1,1,0,0,0,1,0.099706744868
1,0,0,1,0,1,0,0,1,0,1,1,1,1,0.765762463343
1,1,0,0,1,0,1,0,0,0,0,0,1,1,0.0240102639296
0,1,1,0,0,1,0,0,0,1,1,1,0,1,0.654692082111
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0.0934750733138
0,0,1,0,1,1,0,0,0,0,1,0,0,1,0.0522360703812
1,1,1,1,0,1,1,0,0,1,1,0,1,1,0.0771627565982
0,1,0,0,1,1,0,0,0,1,1,1,0,0,0.697397360704
0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.0718475073314
0,0,1,1,1,1,1,0,0,0,1,1,1,1,0.60465542522
0,0,1,1,0,1,0,1,1,1,1,1,0,1,0.744318181818
0,0,1,0,1,0,1,0,1,1,0,1,0,0,0.797104105572
1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.150843108504
0,1,1,0,0,0,0,1,0,1,1,1,1,1,0.615285923754
0,0,0,1,1,1,0,0,0,1,1,1,1,0,0.622250733138
0,1,0,0,0,1,1,0,1,1,1,1,1,0,0.667521994135
1,1,0,1,0,0,1,1,1,0,1,0,1,0,0.0676319648094
1,0,1,0,1,0,1,0,0,1,1,1,1,1,0.669721407625
1,1,0,0,0,1,0,1,0,1,1,0,1,0,0.0859604105572
1,1,0,1,1,1,0,0,1,1,1,1,1,0,0.695564516129
0,1,1,1,0,0,0,1,1,1,1,1,0,0,0.645161290323
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.110703812317
1,0,1,0,0,0,1,0,0,0,1,0,1,0,0.033357771261
1,0,0,0,1,0,1,1,0,1,0,0,0,1,0.175953079179
0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.101356304985
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0.0617668621701
0,0,1,0,1,0,1,1,0,0,1,1,0,0,0.738819648094
1,1,0,1,0,0,0,1,0,1,1,1,0,1,0.624633431085
0,0,1,0,0,1,0,0,1,0,0,1,0,1,0.746884164223
0,0,0,1,0,1,1,0,0,0,1,1,0,0,0.767595307918
0,0,1,1,1,0,0,0,1,0,0,0,0,1,0.0471041055718
0,1,0,1,1,0,0,0,1,0,1,0,0,0,0.0566348973607
1,0,0,0,0,0,1,0,1,0,1,1,1,1,0.686583577713
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.135263929619
1,1,1,1,0,0,0,0,1,1,1,1,1,0,0.662206744868
0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.0685483870968
0,1,0,0,0,1,1,0,1,0,1,1,0,0,0.655608504399
0,0,0,0,1,1,0,1,1,1,0,0,0,0,0.110153958944
0,0,1,0,0,0,1,1,1,0,0,0,0,1,0.078995601173
0,0,1,0,1,0,1,0,0,0,1,1,1,1,0.592741935484
0,0,1,1,0,1,1,1,1,0,0,0,1,0,0.0577346041056
0,0,1,0,1,1,0,1,0,1,0,0,1,1,0.133980938416
1,1,0,1,0,0,0,0,0,0,0,1,1,0,0.667521994135
0,1,1,0,0,0,1,0,1,1,0,0,0,0,0.0953079178886
1,1,0,1,1,1,0,0,0,1,0,0,0,1,0.118218475073
1,0,1,0,1,1,0,0,1,1,1,0,1,1,0.0890762463343
1,0,0,0,1,1,1,0,0,1,1,0,1,1,0.0683651026393
1,1,1,0,1,0,1,0,1,1,1,0,0,0,0.103739002933
1,1,0,1,0,0,1,0,0,0,1,0,1,1,0.113453079179
1,1,1,0,0,1,1,0,1,0,0,0,0,0,0.109420821114
1,1,0,0,0,0,0,1,1,0,0,1,1,0,0.659090909091
0,0,1,1,0,0,1,1,0,0,0,1,1,1,0.657807917889
0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.77107771261
0,1,1,0,1,1,0,1,0,1,0,0,1,1,0.0755131964809
1,1,1,0,0,1,0,0,0,1,0,1,1,0,0.732404692082
1,0,1,0,0,1,0,0,1,0,1,1,1,1,0.653225806452
1,1,0,1,0,1,0,0,0,1,0,0,1,0,0.10612170088
0,0,1,1,0,1,1,0,0,1,0,1,1,0,0.665872434018
0,1,0,0,1,0,1,1,0,1,0,1,1,1,0.612903225806
0,1,0,1,0,0,0,1,0,1,1,1,0,1,0.625366568915
1,0,1,1,1,0,0,0,1,1,1,0,1,1,0.158724340176
0,1,0,0,0,0,1,0,0,1,1,1,0,1,0.664589442815
0,0,0,1,0,1,1,0,1,1,1,1,1,1,0.677419354839
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.647177419355
0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.213159824047
1,0,1,1,0,0,1,1,0,1,1,1,1,1,0.631414956012
0,0,0,0,1,0,1,1,0,0,1,1,0,0,0.71004398827
0,1,1,1,1,0,1,1,0,1,1,0,1,0,0.199230205279
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.633980938416
1,1,0,1,0,1,0,0,1,0,1,0,1,1,0.124450146628
0,0,1,1,1,0,1,1,0,0,0,1,1,1,0.672470674487
1,1,1,0,0,0,0,1,1,0,0,0,1,0,0.192448680352
0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.732954545455
1,1,0,0,0,0,1,0,1,1,1,0,0,1,0.117851906158
0,1,1,0,1,0,0,1,1,0,0,0,0,1,0.0839442815249
1,1,0,1,0,1,1,0,0,1,1,1,0,1,0.753848973607
1,1,1,0,1,0,1,0,1,0,0,1,0,0,0.663123167155
0,1,1,0,1,0,0,1,1,1,0,0,0,0,0.115469208211
1,1,0,0,0,0,1,1,0,1,0,0,1,1,0.0971407624633
0,1,1,0,1,0,1,1,1,1,0,0,0,1,0.0980571847507
0,0,1,0,1,1,0,1,0,0,0,1,1,0,0.612353372434
0,1,0,1,1,1,1,0,1,1,1,1,0,1,0.781341642229
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.087793255132
1,1,0,0,0,1,0,0,1,0,1,1,0,1,0.624633431085
0,1,0,1,0,1,1,0,1,1,0,0,1,0,0.0971407624633
0,0,1,1,0,0,0,1,1,0,1,1,1,0,0.727822580645
0,0,1,1,0,1,0,1,1,0,1,1,0,1,0.682184750733
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0.0690982404692
1,0,1,0,0,1,0,1,1,1,0,1,1,1,0.687866568915
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.111253665689
