SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseq.3
0,0,0,0,0,1,0,0,1,0,0,0,0,1,10.843
1,1,0,1,1,1,0,1,0,0,1,1,1,1,13.957
0,0,1,0,0,1,1,1,0,1,0,1,1,1,13.79
0,0,0,1,1,1,0,0,1,0,1,1,1,0,13.443
0,1,0,0,1,1,0,0,1,0,0,0,0,0,10.765
1,0,0,0,0,1,1,1,0,0,0,1,0,0,13.761
1,1,0,1,0,0,0,1,1,0,0,1,1,1,14.005
1,1,0,0,0,1,1,1,0,0,0,0,1,0,10.735
1,0,0,1,1,0,0,1,1,1,1,1,1,1,13.712
0,1,1,0,1,0,1,1,1,0,0,1,1,1,13.837
0,1,0,1,1,0,1,1,0,0,0,0,1,0,10.802
1,0,0,0,1,1,1,1,1,1,1,0,0,0,10.717
1,0,1,1,0,1,0,1,0,0,1,1,0,1,13.708
1,0,1,0,1,0,0,1,1,0,1,0,0,1,10.657
1,1,1,1,1,1,1,1,1,1,1,0,1,1,10.941
1,1,1,0,1,1,0,0,1,1,0,1,1,1,13.927
0,1,0,1,1,0,0,0,1,0,1,0,0,1,10.734
1,0,1,0,1,1,0,1,1,1,1,0,1,1,10.586
0,0,0,1,1,0,1,1,0,1,1,1,0,0,13.602
1,0,0,0,0,1,0,1,1,0,1,0,0,1,10.77
1,0,1,0,0,1,1,1,1,1,0,0,1,0,10.687
0,0,0,1,0,0,1,1,1,1,1,0,1,1,10.691
0,0,0,0,1,0,1,1,1,1,1,1,0,0,14.053
0,1,1,0,0,0,1,0,1,0,1,0,1,0,10.795
0,1,0,0,1,0,1,0,0,0,1,0,0,0,10.763
1,0,0,1,1,1,0,1,0,1,1,1,1,1,13.798
1,1,0,0,1,0,0,0,1,1,1,1,1,0,13.696
1,1,0,1,0,0,0,0,0,1,0,1,1,1,13.667
0,0,1,1,1,1,1,0,1,1,0,1,1,0,14.101
0,1,1,0,0,0,1,0,1,0,0,0,1,0,10.962
0,1,0,1,1,0,1,1,0,1,1,1,0,0,13.65
0,1,1,0,0,1,0,0,1,1,1,1,1,1,13.576
1,0,1,1,0,1,1,0,1,1,0,1,0,0,13.874
0,1,0,1,0,0,1,1,1,0,1,0,0,1,10.544
1,0,1,1,0,0,1,0,1,0,1,1,1,1,13.746
0,0,1,1,0,1,1,0,1,0,1,0,0,1,10.725
0,0,0,1,1,1,0,1,0,1,0,1,0,1,13.669
1,1,1,0,0,0,0,1,1,1,1,1,0,1,14.386
0,1,0,0,0,1,0,0,1,1,0,0,1,0,10.538
1,0,0,1,1,1,1,0,1,0,0,0,1,1,10.973
1,1,0,1,1,1,1,1,0,1,1,1,1,1,14.001
1,0,1,0,0,1,0,0,1,1,1,0,0,1,10.769
0,1,0,1,1,0,1,1,1,1,1,1,0,0,13.8
1,0,0,1,0,1,0,0,0,1,1,0,0,1,11.079
0,1,0,1,0,1,1,1,0,0,1,1,1,0,13.633
1,0,1,1,0,0,0,1,1,0,1,1,1,1,13.655
1,0,1,1,0,0,0,0,1,0,1,1,1,1,13.719
0,1,1,1,1,0,1,1,0,1,0,1,0,1,14.216
1,1,1,1,1,1,1,0,0,0,0,0,0,1,10.661
1,0,0,0,1,0,0,0,1,1,1,0,0,1,10.738
0,0,0,0,1,0,1,0,1,1,1,0,0,0,10.635
0,1,1,1,0,1,1,1,0,1,1,0,1,0,10.919
0,1,1,0,0,0,1,0,1,0,1,1,1,0,13.914
0,0,0,0,0,1,0,0,0,0,0,1,0,1,13.822
1,1,0,0,0,1,1,1,0,0,1,1,1,0,13.93
1,0,0,0,0,0,1,0,0,0,0,1,0,0,13.834
1,1,0,1,1,1,0,1,0,1,0,1,1,0,14.117
0,1,0,1,1,1,1,0,1,1,1,0,1,1,10.644
0,1,0,1,1,0,0,0,0,0,0,0,0,1,10.655
1,1,0,1,0,0,0,1,1,1,0,0,1,0,11.16
0,1,0,1,1,0,0,0,0,0,1,1,1,0,13.788
0,1,1,1,0,1,1,1,1,1,0,0,1,1,10.86
0,0,1,1,1,0,1,1,0,1,1,0,1,1,10.621
1,1,0,0,0,0,1,0,1,1,0,1,0,1,14.014
0,0,0,0,1,0,1,1,0,0,1,1,1,0,13.554
1,1,0,1,0,0,0,0,0,0,1,0,0,0,11.157
0,1,1,0,0,0,1,1,0,1,0,0,1,0,10.619
1,0,1,1,1,1,0,0,1,0,1,0,0,1,10.69
1,1,1,1,0,0,1,0,1,1,1,1,0,0,13.77
1,0,1,0,0,0,1,1,0,0,0,0,0,0,11.211
1,1,1,0,1,1,0,0,1,0,0,0,0,0,10.784
1,1,0,0,1,1,0,0,1,0,0,1,0,0,13.786
0,0,0,1,1,0,1,0,0,1,0,0,0,0,11.03
0,0,0,0,1,1,0,0,1,0,1,1,0,0,13.713
0,0,1,1,0,0,1,1,1,1,1,0,0,1,10.871
1,0,1,0,0,0,0,1,0,1,0,0,0,0,11.027
0,0,1,0,1,1,0,0,1,0,0,1,1,0,13.479
0,0,0,1,1,1,0,1,0,1,0,1,1,1,13.612
1,1,1,1,1,0,1,0,0,1,1,0,1,0,10.863
0,1,1,1,0,1,1,1,0,0,1,1,1,1,13.485
0,0,1,1,0,1,0,0,1,0,0,0,1,0,10.571
0,1,1,1,1,0,0,1,0,0,1,1,0,1,13.509
0,0,1,1,0,0,1,1,0,0,1,0,0,1,10.578
1,1,1,0,1,1,1,0,1,0,0,0,1,0,10.917
1,1,0,0,1,0,1,0,0,1,0,0,0,0,10.686
0,0,1,1,1,1,0,1,0,1,0,1,1,1,13.925
0,0,1,1,1,0,1,0,0,1,1,0,1,1,11.112
0,1,0,0,1,0,0,0,1,1,0,0,1,0,10.707
0,0,1,0,0,0,1,1,0,0,1,1,0,0,13.929
1,1,0,0,0,0,0,1,1,1,1,0,0,0,10.781
0,1,0,0,1,0,0,0,0,1,1,0,1,0,10.651
0,0,1,1,0,0,0,1,0,0,0,0,0,0,10.637
1,0,1,0,1,0,0,0,1,0,0,1,0,0,13.867
1,0,1,1,1,0,0,1,0,0,0,1,1,0,13.752
0,1,1,0,0,0,1,1,0,1,0,0,0,1,10.873
1,0,1,1,0,0,0,0,0,0,1,0,1,0,10.516
1,0,0,0,0,0,1,0,0,1,1,0,1,1,10.715
1,1,1,1,0,1,0,1,0,0,0,1,1,0,13.596
0,1,1,0,0,0,0,0,1,1,1,1,0,0,13.68
1,1,1,1,0,0,0,1,1,1,0,0,0,0,11.146
0,0,0,1,1,0,0,0,0,1,1,0,1,0,10.848
1,1,0,0,1,0,0,0,1,1,0,0,1,0,10.726
0,1,1,0,0,0,1,0,1,1,0,0,1,1,10.917
1,1,1,0,0,1,0,0,1,1,0,1,1,0,13.739
0,1,0,1,0,1,1,1,1,1,1,0,1,1,10.719
0,1,1,0,0,1,0,0,1,0,1,1,0,0,13.625
1,0,0,0,1,1,0,0,1,1,0,1,1,1,13.583
0,0,1,0,0,1,1,1,1,0,1,1,1,0,13.987
0,1,0,1,1,0,1,1,1,0,1,0,0,1,10.727
1,0,1,0,0,0,0,0,1,0,0,0,1,1,10.621
0,1,1,0,0,0,1,0,0,0,0,0,1,1,10.798
0,1,1,0,0,1,0,0,0,1,1,1,1,1,14.367
0,1,0,1,0,0,0,0,0,0,0,0,1,1,11.465
0,0,1,0,1,0,0,1,1,0,1,0,0,0,10.889
1,1,0,0,0,1,1,0,1,0,0,1,0,1,13.938
1,0,0,0,0,0,1,0,1,1,0,0,1,1,10.716
0,1,1,1,0,1,0,0,1,0,1,0,1,0,10.755
0,0,0,1,0,0,0,1,1,0,0,0,1,0,10.913
1,0,1,0,1,0,0,0,0,1,0,1,1,0,13.711
1,0,0,1,1,0,1,0,1,1,1,0,0,1,11.573
1,1,1,0,1,0,1,0,1,1,0,0,1,1,10.607
0,1,1,1,0,0,1,1,1,0,1,1,1,0,13.504
1,1,0,1,1,0,1,1,1,0,0,1,1,0,13.747
1,0,1,0,0,1,0,1,0,1,1,0,1,0,10.702
0,1,0,0,1,0,0,0,1,0,1,0,1,1,10.543
1,0,0,1,1,0,1,0,0,0,1,0,0,0,10.796
1,0,1,0,1,1,1,0,0,1,0,0,0,1,10.884
1,1,1,1,0,0,0,1,1,1,1,1,0,1,13.692
1,1,1,0,0,0,0,1,0,1,0,1,0,0,14.229
1,0,0,1,1,1,0,0,0,0,0,0,0,1,11.144
0,1,1,1,0,0,0,1,1,0,1,1,0,1,13.936
0,1,0,1,1,0,0,0,0,0,0,1,0,1,13.641
0,0,0,0,0,1,1,0,1,1,1,0,0,0,10.678
0,1,1,0,0,0,0,1,0,1,1,0,1,0,10.549
0,1,1,0,1,1,0,0,0,1,0,1,1,1,13.569
1,1,1,1,0,1,1,1,0,1,0,0,1,0,10.842
0,1,0,0,1,0,1,0,1,1,0,1,0,0,13.7
1,1,0,1,0,1,1,0,0,1,1,1,1,0,13.532
1,1,1,0,1,0,1,1,1,0,1,0,0,1,10.591
1,0,0,0,0,1,1,0,1,1,1,1,1,0,13.841
0,0,1,1,0,1,1,1,1,1,1,0,0,0,10.735
0,1,0,1,1,0,1,1,1,0,0,0,1,1,10.827
1,0,1,1,0,0,1,0,1,0,0,1,1,1,13.62
0,1,0,0,1,0,1,0,1,0,0,0,1,1,10.516
1,1,1,1,1,0,1,0,1,1,0,0,0,0,10.758
0,1,0,1,0,0,1,0,0,1,1,1,0,0,13.801
1,1,1,1,1,1,1,1,1,1,0,0,0,0,10.795
0,1,0,1,1,0,1,0,1,0,1,1,0,0,13.864
1,0,0,1,1,0,0,0,0,1,1,0,0,1,10.848
1,1,0,1,0,1,1,0,0,1,1,1,0,0,13.719
0,0,1,1,1,1,0,0,1,0,0,0,0,1,10.656
0,0,1,0,0,0,0,0,1,1,1,1,0,0,13.725
0,0,1,0,0,1,0,0,0,0,1,0,1,0,10.704
1,0,1,0,0,1,1,0,0,1,1,0,0,0,10.765
1,0,0,1,0,0,1,0,1,0,1,1,0,1,13.811
0,0,1,1,1,0,1,0,0,1,1,0,1,0,10.908
1,1,1,1,0,1,1,0,0,0,1,0,1,1,10.786
1,1,0,1,1,1,0,1,0,0,1,1,1,1,13.613
0,1,0,1,1,0,1,0,1,0,0,0,0,0,11.163
1,0,0,0,1,0,1,1,1,0,0,1,1,1,13.658
0,0,1,0,1,1,1,0,0,0,0,1,1,0,13.675
1,0,1,0,0,1,1,0,0,0,1,0,1,0,10.81
0,0,0,0,1,1,0,1,1,1,1,1,0,1,13.855
0,0,0,1,0,1,1,0,0,1,0,0,1,1,10.773
1,1,0,1,0,0,0,0,1,1,1,1,0,0,13.743
0,1,1,1,0,1,0,1,1,0,1,1,1,1,13.502
0,1,1,1,0,1,1,1,0,0,0,1,1,1,13.526
1,0,0,0,0,0,1,0,0,1,0,1,1,0,13.897
1,1,1,0,1,1,1,1,0,0,0,0,1,1,11.535
1,1,1,1,0,0,0,1,1,0,1,0,0,0,10.77
0,0,0,1,0,0,1,1,1,1,0,1,0,0,14.162
0,0,1,1,0,1,0,0,0,1,1,0,1,0,10.542
0,0,0,1,1,0,0,1,0,1,0,1,1,1,13.78
1,1,0,1,1,1,0,1,0,0,1,0,0,1,10.688
1,0,1,1,1,1,1,1,0,1,0,0,0,1,10.831
0,0,1,0,1,0,1,0,1,0,0,0,1,0,10.768
0,1,0,0,0,1,0,0,0,0,0,1,1,0,14.788
0,0,1,0,1,0,0,0,0,1,1,0,0,0,10.68
1,1,0,1,0,1,1,0,1,0,0,0,1,1,10.583
1,0,0,1,0,0,0,1,1,0,1,0,1,1,10.561
1,1,0,1,1,0,1,0,0,1,1,0,0,1,10.864
0,0,0,0,1,0,0,0,1,1,1,0,1,1,10.728
0,1,1,0,0,0,0,1,0,1,0,1,1,1,13.552
1,0,1,0,0,1,0,0,1,0,1,0,0,0,10.824
0,1,0,1,1,1,0,0,1,0,1,0,0,0,10.64
0,1,1,0,0,0,1,0,0,1,1,0,1,1,10.456
1,0,0,1,1,0,1,1,0,1,0,1,1,1,14.018
1,0,1,1,0,1,0,1,1,0,1,1,1,1,13.742
0,0,1,1,1,0,1,1,1,1,1,0,1,1,10.622
1,0,1,1,1,0,1,1,1,0,0,0,0,0,10.768
1,0,1,1,1,1,0,0,0,0,1,0,1,0,10.64
0,0,1,0,0,0,1,1,0,1,0,1,1,0,14.108
1,1,1,0,1,1,1,1,0,0,0,1,1,1,13.724
0,1,0,1,0,1,1,0,1,0,1,0,1,1,10.541
0,1,1,1,0,0,0,0,1,1,1,0,0,0,10.743
0,1,0,1,0,1,0,1,0,0,0,0,1,1,10.414
1,1,0,0,1,0,0,1,0,0,0,1,1,0,13.711
0,1,0,1,1,0,0,0,1,0,1,0,0,1,11.104
0,1,1,0,0,1,1,0,0,1,0,0,0,0,10.824
0,0,1,1,1,1,1,0,0,1,0,1,1,1,13.732
1,0,1,1,1,1,0,1,0,1,0,0,0,1,11.041
1,1,1,0,1,0,1,0,1,1,0,0,0,0,11.192
1,0,0,0,1,1,0,1,1,0,1,1,1,1,13.618
0,1,1,0,1,1,1,1,1,1,1,0,1,1,10.982
0,0,1,0,1,1,1,1,1,0,1,1,0,1,13.694
0,0,1,1,1,0,0,1,1,1,0,1,1,1,13.896
0,0,0,0,1,0,1,1,0,1,0,0,0,0,10.749
1,1,1,1,1,1,1,1,0,0,0,0,1,1,10.667
0,0,1,1,0,0,0,1,1,0,0,0,1,1,10.786
0,0,1,0,1,1,1,0,1,1,1,1,0,0,13.721
0,1,0,1,1,0,0,0,1,1,0,0,1,1,10.746
0,0,1,1,1,0,1,0,0,1,1,1,1,0,13.717
0,0,0,1,0,0,0,0,1,0,1,1,0,1,13.821
0,0,0,0,0,1,1,0,1,1,1,0,0,1,10.71
1,0,1,1,1,1,0,1,1,1,0,1,1,0,13.745
1,0,0,0,1,0,1,1,0,0,1,0,1,0,10.714
1,0,0,0,1,0,1,0,1,0,1,0,1,0,10.568
0,0,0,1,0,1,1,1,0,0,1,1,1,0,13.465
1,1,0,1,1,1,0,1,1,0,0,1,0,1,13.965
0,1,0,0,0,1,1,1,0,1,0,0,1,0,10.679
1,1,1,0,0,1,1,1,1,1,0,1,1,1,13.98
1,1,0,1,1,0,1,1,0,1,0,0,0,1,10.981
0,1,1,0,0,1,0,1,0,0,1,1,0,1,14.202
1,1,1,0,0,1,0,1,0,1,1,1,0,0,13.868
1,1,0,1,1,1,1,0,0,0,1,0,1,0,11.092
1,0,0,0,0,0,1,0,0,1,0,1,1,1,13.764
1,1,0,1,1,0,1,1,0,1,0,1,0,1,13.986
0,1,1,0,0,1,0,0,1,1,0,0,1,1,10.628
1,1,1,1,1,1,1,0,1,1,1,0,0,0,11.026
1,1,1,0,1,1,1,0,1,1,0,0,1,1,10.855
0,0,1,0,1,1,1,1,1,0,0,1,1,1,13.66
1,0,0,1,1,1,1,1,1,1,0,1,0,1,13.754
1,0,1,1,1,0,0,0,1,1,0,0,1,1,10.936
1,0,0,1,1,1,1,0,1,1,1,1,1,0,13.948
0,0,1,1,1,0,1,1,1,1,0,1,0,0,13.843
1,0,0,0,0,0,1,0,1,1,0,0,0,1,11.396
0,1,0,0,1,0,1,0,1,0,0,0,1,0,10.841
1,0,0,1,1,1,0,1,0,0,0,1,1,1,13.925
0,0,1,0,0,1,1,1,1,0,0,0,0,1,10.643
1,1,0,1,1,0,1,1,0,0,1,0,0,0,10.807
0,1,0,0,1,1,1,1,1,0,1,1,0,1,14.322
1,0,1,0,1,0,1,1,1,1,1,0,0,1,10.626
1,0,0,0,1,0,1,1,1,0,1,0,0,1,10.54
0,0,1,1,1,0,1,0,1,1,1,1,0,1,13.527
1,1,1,1,0,0,0,0,0,0,0,0,1,0,10.831
0,1,1,1,1,0,0,1,0,0,0,0,1,1,10.645
1,1,0,1,1,0,1,0,1,0,1,1,0,1,13.67
1,0,1,0,1,1,1,0,1,0,1,1,0,1,13.987
0,0,0,1,0,1,0,0,1,0,0,1,0,0,13.759
0,0,0,1,0,0,1,0,1,0,0,0,0,1,10.644
0,1,1,1,1,0,0,0,1,0,1,1,0,0,13.625
0,1,0,1,0,0,0,0,1,1,1,1,1,0,13.762
0,0,0,1,1,1,0,1,1,1,1,1,1,1,13.784
1,1,1,0,0,0,1,1,0,1,1,1,0,0,14.401
0,1,0,0,0,1,1,1,0,0,1,0,1,0,10.571
1,1,0,1,0,0,0,0,0,0,0,0,1,0,10.963
0,0,1,1,0,0,1,0,1,1,1,1,1,1,13.651
1,1,1,1,1,0,1,0,1,0,1,1,1,1,13.736
1,0,1,1,1,0,0,0,0,1,1,1,0,1,14.172
0,0,0,1,0,0,1,0,1,1,0,0,0,1,10.862
1,0,0,1,0,1,0,0,1,0,1,1,1,1,13.856
1,1,0,0,1,0,1,0,0,0,0,0,1,1,10.455
0,1,1,0,0,1,0,0,0,1,1,1,0,1,13.647
1,1,1,0,0,0,0,0,1,0,0,0,0,1,10.891
0,0,1,0,1,1,0,0,0,0,1,0,0,1,10.628
1,1,1,1,0,1,1,0,0,1,1,0,1,1,10.649
0,1,0,0,1,1,0,0,0,1,1,1,0,0,14.093
0,0,0,1,0,0,0,0,0,1,1,0,0,1,11.23
0,0,1,1,1,1,1,0,0,0,1,1,1,1,13.554
0,0,1,1,0,1,0,1,1,1,1,1,0,1,14.255
0,0,1,0,1,0,1,0,1,1,0,1,0,0,13.941
1,1,1,0,0,1,0,1,0,1,0,0,1,0,11.206
0,1,1,0,0,0,0,1,0,1,1,1,1,1,13.558
0,0,0,1,1,1,0,0,0,1,1,1,1,0,13.539
0,1,0,0,0,1,1,0,1,1,1,1,1,0,13.815
1,1,0,1,0,0,1,1,1,0,1,0,1,0,10.647
1,0,1,0,1,0,1,0,0,1,1,1,1,1,13.982
1,1,0,0,0,1,0,1,0,1,1,0,1,0,10.694
1,1,0,1,1,1,0,0,1,1,1,1,1,0,14.042
0,1,1,1,0,0,0,1,1,1,1,1,0,0,13.731
0,1,1,1,0,1,0,0,0,0,0,0,0,0,10.971
1,0,1,0,0,0,1,0,0,0,1,0,1,0,10.632
1,0,0,0,1,0,1,1,0,1,0,0,0,1,11.244
0,0,1,0,0,1,0,0,0,0,0,0,1,1,10.982
0,1,0,0,1,0,0,0,0,1,0,0,1,1,10.792
0,0,1,0,1,0,1,1,0,0,1,1,0,0,14.09
1,1,0,1,0,0,0,1,0,1,1,1,0,1,13.693
0,0,1,0,0,1,0,0,1,0,0,1,0,1,14.262
0,0,0,1,0,1,1,0,0,0,1,1,0,0,13.852
0,0,1,1,1,0,0,0,1,0,0,0,0,1,10.684
0,1,0,1,1,0,0,0,1,0,1,0,0,0,10.607
1,0,0,0,0,0,1,0,1,0,1,1,1,1,13.655
0,0,0,1,0,0,0,0,0,0,1,0,0,0,10.822
1,1,1,1,0,0,0,0,1,1,1,1,1,0,13.867
0,0,0,0,0,0,1,1,0,0,0,0,1,1,10.755
0,1,0,0,0,1,1,0,1,0,1,1,0,0,13.625
0,0,0,0,1,1,0,1,1,1,0,0,0,0,10.98
0,0,1,0,0,0,1,1,1,0,0,0,0,1,10.727
0,0,1,0,1,0,1,0,0,0,1,1,1,1,13.48
0,0,1,1,0,1,1,1,1,0,0,0,1,0,10.768
0,0,1,0,1,1,0,1,0,1,0,0,1,1,11.106
1,1,0,1,0,0,0,0,0,0,0,1,1,0,13.612
0,1,1,0,0,0,1,0,1,1,0,0,0,0,10.827
1,1,0,1,1,1,0,0,0,1,0,0,0,1,10.86
1,0,1,0,1,1,0,0,1,1,1,0,1,1,10.966
1,0,0,0,1,1,1,0,0,1,1,0,1,1,10.656
1,1,1,0,1,0,1,0,1,1,1,0,0,0,10.871
1,1,0,1,0,0,1,0,0,0,1,0,1,1,10.672
1,1,1,0,0,1,1,0,1,0,0,0,0,0,10.951
1,1,0,0,0,0,0,1,1,0,0,1,1,0,13.723
0,0,1,1,0,0,1,1,0,0,0,1,1,1,13.477
0,1,0,1,0,1,0,1,1,1,1,1,0,1,14.106
0,1,1,0,1,1,0,1,0,1,0,0,1,1,10.923
1,1,1,0,0,1,0,0,0,1,0,1,1,0,13.735
1,0,1,0,0,1,0,0,1,0,1,1,1,1,13.635
1,1,0,1,0,1,0,0,0,1,0,0,1,0,10.935
0,0,1,1,0,1,1,0,0,1,0,1,1,0,13.547
0,1,0,0,1,0,1,1,0,1,0,1,1,1,13.652
0,1,0,1,0,0,0,1,0,1,1,1,0,1,13.68
1,0,1,1,1,0,0,0,1,1,1,0,1,1,11.191
0,1,0,0,0,0,1,0,0,1,1,1,0,1,13.855
0,0,0,1,0,1,1,0,1,1,1,1,1,1,13.777
1,0,0,0,0,1,0,0,1,0,0,1,1,0,13.581
0,0,0,0,0,1,0,0,1,1,1,0,0,1,10.98
1,0,1,1,0,0,1,1,0,1,1,1,1,1,13.605
0,0,0,0,1,0,1,1,0,0,1,1,0,0,13.877
0,1,1,1,1,0,1,1,0,1,1,0,1,0,11.332
0,1,1,0,1,0,1,0,1,0,0,1,1,1,13.703
1,1,0,1,0,1,0,0,1,0,1,0,1,1,10.796
0,0,1,1,1,0,1,1,0,0,0,1,1,1,13.548
1,1,1,0,0,0,0,1,1,0,0,0,1,0,10.833
0,0,0,1,0,1,1,1,1,0,0,1,0,1,13.94
1,1,0,0,0,0,1,0,1,1,1,0,0,1,10.853
0,1,1,0,1,0,0,1,1,0,0,0,0,1,10.783
1,1,0,1,0,1,1,0,0,1,1,1,0,1,13.965
1,1,1,0,1,0,1,0,1,0,0,1,0,0,13.708
0,1,1,0,1,0,0,1,1,1,0,0,0,0,10.977
1,1,0,0,0,0,1,1,0,1,0,0,1,1,10.662
0,1,1,0,1,0,1,1,1,1,0,0,0,1,10.835
0,0,1,0,1,1,0,1,0,0,0,1,1,0,13.613
0,1,0,1,1,1,1,0,1,1,1,1,0,1,14.032
0,0,1,1,0,0,0,0,1,1,0,0,0,0,10.942
1,1,0,0,0,1,0,0,1,0,1,1,0,1,13.772
0,1,0,1,0,1,1,0,1,1,0,0,1,0,10.949
0,0,1,1,0,0,0,1,1,0,1,1,1,0,13.822
0,0,1,1,0,1,0,1,1,0,1,1,0,1,13.906
0,1,0,0,0,1,0,0,1,0,1,0,0,1,10.708
1,0,1,0,0,1,0,1,1,1,0,1,1,1,13.762
0,1,1,1,1,0,0,0,1,0,0,0,0,0,10.703
1,1,0,1,0,1,0,1,0,1,1,0,1,1,10.688
1,1,1,1,1,1,0,1,1,0,0,1,1,0,13.806
0,1,0,1,0,0,0,1,0,0,1,0,0,0,10.65
0,1,0,0,1,0,1,1,1,0,1,1,1,1,13.764
1,1,0,1,0,1,0,0,0,0,0,0,0,1,10.764
0,1,1,0,1,0,1,0,1,0,0,1,1,0,14.1
0,0,0,0,0,1,1,1,0,0,0,0,0,1,10.889
0,1,1,0,0,1,1,1,0,0,0,0,1,1,11.143
1,0,0,1,1,1,0,1,1,0,1,1,1,1,13.621
0,1,0,0,1,1,1,0,0,1,0,0,1,1,10.61
1,0,0,1,1,0,0,0,0,1,0,1,0,1,13.908
0,1,0,0,0,0,0,1,1,0,1,0,0,1,11.016
1,1,1,0,0,1,1,0,0,0,1,0,0,1,10.641
0,1,0,1,0,1,1,0,0,0,1,0,1,0,10.713
1,1,1,0,0,1,0,1,1,1,1,1,0,0,14.594
1,1,0,1,0,1,0,0,1,1,1,0,0,1,10.78
0,0,0,0,1,0,0,1,0,1,1,1,0,1,13.81
1,1,0,1,0,1,0,0,0,0,0,1,0,0,13.9
1,1,1,0,0,1,1,1,0,1,0,0,0,0,10.76
1,1,1,1,0,0,0,0,1,0,0,0,1,0,10.547
1,0,1,1,0,1,0,1,1,1,0,1,0,0,13.935
1,0,0,1,1,1,1,1,0,0,1,1,0,1,13.672
0,0,1,1,0,1,0,1,0,1,1,1,1,0,13.557
1,1,1,0,0,1,0,0,0,1,0,0,1,0,10.806
0,0,1,1,0,0,0,0,0,1,0,0,0,0,10.727
1,1,0,0,0,1,0,0,0,0,1,0,0,1,11.002
0,1,0,1,0,1,0,1,0,0,0,0,0,0,10.976
0,1,1,1,1,1,0,0,1,0,0,1,0,0,13.625
1,0,1,1,1,0,1,0,1,0,1,0,0,1,10.773
0,0,1,1,0,1,1,1,1,0,0,1,0,1,13.701
1,1,1,1,0,0,0,0,0,1,1,1,0,0,13.829
1,1,1,1,1,1,1,0,0,0,0,0,0,0,10.635
0,0,1,0,0,0,0,0,0,0,1,0,1,0,10.776
0,1,1,0,1,1,1,0,0,0,1,0,1,1,10.797
0,0,1,1,1,0,0,0,0,0,0,1,1,0,13.553
1,0,1,1,0,1,1,1,1,0,0,0,1,1,10.555
1,1,0,0,1,0,0,1,1,1,0,0,0,0,10.687
0,1,0,1,0,0,0,1,1,0,0,1,0,1,13.637
1,0,0,0,1,0,1,0,1,0,0,1,0,1,14.046
1,1,0,0,0,1,0,0,1,0,1,0,0,1,10.712
1,0,0,1,0,0,0,1,0,1,1,0,1,0,10.601
0,0,1,1,1,0,0,0,0,0,1,1,0,0,14.101
0,0,0,1,0,1,1,0,1,0,1,0,0,0,10.743
1,1,0,1,1,0,0,0,0,1,0,1,0,1,13.83
0,0,0,0,0,1,1,1,1,0,0,0,0,0,10.811
0,1,1,0,0,1,0,1,0,0,0,0,1,1,10.861
0,0,0,0,0,1,0,1,1,1,0,1,1,0,13.602
1,1,0,0,1,1,0,0,0,1,0,0,1,1,10.74
1,1,0,0,0,1,0,0,1,0,0,1,1,1,13.739
0,1,1,0,1,0,0,0,0,1,0,1,0,1,14.017
1,0,0,0,0,1,1,0,1,0,0,1,0,0,13.704
0,0,1,0,1,1,0,0,1,0,1,1,0,1,13.771
0,1,1,1,0,1,0,0,1,0,1,1,0,0,13.786
0,1,1,1,0,1,1,0,0,1,0,0,1,0,11.135
1,1,1,0,1,1,1,1,0,0,0,0,1,1,10.955
0,1,0,0,0,1,0,0,0,0,0,0,1,1,10.714
0,0,1,0,0,0,1,1,1,1,1,0,0,1,10.783
1,1,0,1,1,1,1,0,0,1,1,0,0,0,10.793
0,1,0,1,0,1,1,1,0,0,0,1,0,0,13.637
1,0,1,1,0,0,1,1,1,0,1,1,0,0,13.813
1,0,0,1,0,0,0,0,0,0,1,0,0,1,10.722
1,1,0,1,0,0,1,1,1,0,0,1,0,0,13.828
1,0,1,1,0,0,0,1,1,0,0,1,0,0,14.101
0,1,0,1,1,1,0,1,0,1,1,0,0,1,11.188
1,1,0,1,1,1,0,1,1,0,0,0,1,0,10.519
1,1,1,1,1,1,0,0,1,0,0,1,1,0,13.65
1,0,1,0,1,0,1,0,1,0,0,1,0,0,13.909
0,0,0,1,1,0,0,1,0,0,0,1,1,1,13.429
0,0,1,0,0,0,0,1,0,0,0,1,0,0,13.718
1,0,1,1,0,1,0,0,0,1,0,0,0,0,10.957
0,0,0,0,1,1,1,1,0,0,0,0,0,0,11.055
1,0,0,1,0,0,0,0,0,1,1,1,0,0,13.883
1,1,1,0,1,0,1,1,0,1,1,0,1,0,11.202
0,1,0,0,0,1,0,1,0,1,1,1,0,0,13.732
1,0,1,1,0,1,1,1,0,1,1,1,0,1,13.611
1,0,0,0,0,0,0,1,0,1,0,1,0,1,14.098
0,0,1,1,1,0,1,1,0,1,0,0,1,1,11.127
0,0,1,1,1,1,0,1,0,1,1,1,0,0,13.638
