SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrand100K.2
0,0,0,0,0,1,0,0,1,0,0,0,0,1,196.55
1,1,0,1,1,1,0,1,0,0,1,1,1,1,207.06
0,0,1,0,0,1,1,1,0,1,0,1,1,1,203.6
0,0,0,1,1,1,0,0,1,0,1,1,1,0,204.53
0,1,0,0,1,1,0,0,1,0,0,0,0,0,197.05
1,0,0,0,0,1,1,1,0,0,0,1,0,0,205.77
1,1,0,1,0,0,0,1,1,0,0,1,1,1,204.32
1,1,0,0,0,1,1,1,0,0,0,0,1,0,200.34
1,0,0,1,1,0,0,1,1,1,1,1,1,1,207.05
0,1,1,0,1,0,1,1,1,0,0,1,1,1,204.22
0,1,0,1,1,0,1,1,0,0,0,0,1,0,199.06
1,0,0,0,1,1,1,1,1,1,1,0,0,0,201.13
1,0,1,1,0,1,0,1,0,0,1,1,0,1,207.29
1,0,1,0,1,0,0,1,1,0,1,0,0,1,199.86
1,1,1,1,1,1,1,1,1,1,1,0,1,1,201.58
1,1,1,0,1,1,0,0,1,1,0,1,1,1,208.32
0,1,0,1,1,0,0,0,1,0,1,0,0,1,199.66
1,0,1,0,1,1,0,1,1,1,1,0,1,1,200.18
0,0,0,1,1,0,1,1,0,1,1,1,0,0,205.57
1,0,0,0,0,1,0,1,1,0,1,0,0,1,199.89
1,0,1,0,0,1,1,1,1,1,0,0,1,0,199.09
0,0,0,1,0,0,1,1,1,1,1,0,1,1,198.14
0,0,0,0,1,0,1,1,1,1,1,1,0,0,203.48
0,1,1,0,0,0,1,0,1,0,1,0,1,0,196.28
0,1,0,0,1,0,1,0,0,0,1,0,0,0,195.95
1,0,0,1,1,1,0,1,0,1,1,1,1,1,206.12
1,1,0,0,1,0,0,0,1,1,1,1,1,0,207.18
1,1,0,1,0,0,0,0,0,1,0,1,1,1,205.91
0,0,1,1,1,1,1,0,1,1,0,1,1,0,204.65
0,1,1,0,0,0,1,0,1,0,0,0,1,0,197.29
0,1,0,1,1,0,1,1,0,1,1,1,0,0,205.2
0,1,1,0,0,1,0,0,1,1,1,1,1,1,208.9
1,0,1,1,0,1,1,0,1,1,0,1,0,0,205.48
0,1,0,1,0,0,1,1,1,0,1,0,0,1,199.9
1,0,1,1,0,0,1,0,1,0,1,1,1,1,207.12
0,0,1,1,0,1,1,0,1,0,1,0,0,1,199.64
0,0,0,1,1,1,0,1,0,1,0,1,0,1,202.49
1,1,1,0,0,0,0,1,1,1,1,1,0,1,205.76
0,1,0,0,0,1,0,0,1,1,0,0,1,0,198.62
1,0,0,1,1,1,1,0,1,0,0,0,1,1,197.73
1,1,0,1,1,1,1,1,0,1,1,1,1,1,204.59
1,0,1,0,0,1,0,0,1,1,1,0,0,1,198.83
0,1,0,1,1,0,1,1,1,1,1,1,0,0,203.26
1,0,0,1,0,1,0,0,0,1,1,0,0,1,200.58
0,1,0,1,0,1,1,1,0,0,1,1,1,0,203.44
1,0,1,1,0,0,0,1,1,0,1,1,1,1,206.3
1,0,1,1,0,0,0,0,1,0,1,1,1,1,204.01
0,1,1,1,1,0,1,1,0,1,0,1,0,1,205.94
1,1,1,1,1,1,1,0,0,0,0,0,0,1,200.16
1,0,0,0,1,0,0,0,1,1,1,0,0,1,201.31
0,0,0,0,1,0,1,0,1,1,1,0,0,0,197.3
0,1,1,1,0,1,1,1,0,1,1,0,1,0,198.81
0,1,1,0,0,0,1,0,1,0,1,1,1,0,203.71
0,0,0,0,0,1,0,0,0,0,0,1,0,1,203.04
1,1,0,0,0,1,1,1,0,0,1,1,1,0,205.41
1,0,0,0,0,0,1,0,0,0,0,1,0,0,204.3
1,1,0,1,1,1,0,1,0,1,0,1,1,0,205.38
0,1,0,1,1,1,1,0,1,1,1,0,1,1,200.82
0,1,0,1,1,0,0,0,0,0,0,0,0,1,197.23
1,1,0,1,0,0,0,1,1,1,0,0,1,0,198.97
0,1,0,1,1,0,0,0,0,0,1,1,1,0,202.32
0,1,1,1,0,1,1,1,1,1,0,0,1,1,198.77
0,0,1,1,1,0,1,1,0,1,1,0,1,1,198.29
1,1,0,0,0,0,1,0,1,1,0,1,0,1,206.25
0,0,0,0,1,0,1,1,0,0,1,1,1,0,206.06
1,1,0,1,0,0,0,0,0,0,1,0,0,0,201.89
0,1,1,0,0,0,1,1,0,1,0,0,1,0,197.51
1,0,1,1,1,1,0,0,1,0,1,0,0,1,199.51
1,1,1,1,0,0,1,0,1,1,1,1,0,0,208.28
1,0,1,0,0,0,1,1,0,0,0,0,0,0,198.71
1,1,1,0,1,1,0,0,1,0,0,0,0,0,201.45
1,1,0,0,1,1,0,0,1,0,0,1,0,0,205.55
0,0,0,1,1,0,1,0,0,1,0,0,0,0,202.3
0,0,0,0,1,1,0,0,1,0,1,1,0,0,207.01
0,0,1,1,0,0,1,1,1,1,1,0,0,1,199.65
1,0,1,0,0,0,0,1,0,1,0,0,0,0,204.77
0,0,1,0,1,1,0,0,1,0,0,1,1,0,205.98
0,0,0,1,1,1,0,1,0,1,0,1,1,1,202.67
1,1,1,1,1,0,1,0,0,1,1,0,1,0,199.1
0,1,1,1,0,1,1,1,0,0,1,1,1,1,204.05
0,0,1,1,0,1,0,0,1,0,0,0,1,0,198.6
0,1,1,1,1,0,0,1,0,0,1,1,0,1,203.87
0,0,1,1,0,0,1,1,0,0,1,0,0,1,197.22
1,1,1,0,1,1,1,0,1,0,0,0,1,0,198.37
1,1,0,0,1,0,1,0,0,1,0,0,0,0,201.05
0,0,1,1,1,1,0,1,0,1,0,1,1,1,205.93
0,0,1,1,1,0,1,0,0,1,1,0,1,1,197.22
0,1,0,0,1,0,0,0,1,1,0,0,1,0,197.49
0,0,1,0,0,0,1,1,0,0,1,1,0,0,202.65
1,1,0,0,0,0,0,1,1,1,1,0,0,0,202.93
0,1,0,0,1,0,0,0,0,1,1,0,1,0,198.49
0,0,1,1,0,0,0,1,0,0,0,0,0,0,197.62
1,0,1,0,1,0,0,0,1,0,0,1,0,0,206.47
1,0,1,1,1,0,0,1,0,0,0,1,1,0,203.96
0,1,1,0,0,0,1,1,0,1,0,0,0,1,199.89
1,0,1,1,0,0,0,0,0,0,1,0,1,0,199.81
1,0,0,0,0,0,1,0,0,1,1,0,1,1,198.62
1,1,1,1,0,1,0,1,0,0,0,1,1,0,206.76
0,1,1,0,0,0,0,0,1,1,1,1,0,0,207.76
1,1,1,1,0,0,0,1,1,1,0,0,0,0,201.67
0,0,0,1,1,0,0,0,0,1,1,0,1,0,197.38
1,1,0,0,1,0,0,0,1,1,0,0,1,0,199.77
0,1,1,0,0,0,1,0,1,1,0,0,1,1,200.61
1,1,1,0,0,1,0,0,1,1,0,1,1,0,208.62
0,1,0,1,0,1,1,1,1,1,1,0,1,1,199.56
0,1,1,0,0,1,0,0,1,0,1,1,0,0,205.93
1,0,0,0,1,1,0,0,1,1,0,1,1,1,207.89
0,0,1,0,0,1,1,1,1,0,1,1,1,0,202.42
0,1,0,1,1,0,1,1,1,0,1,0,0,1,199.35
1,0,1,0,0,0,0,0,1,0,0,0,1,1,200.0
0,1,1,0,0,0,1,0,0,0,0,0,1,1,199.47
0,1,1,0,0,1,0,0,0,1,1,1,1,1,207.32
0,1,0,1,0,0,0,0,0,0,0,0,1,1,196.76
0,0,1,0,1,0,0,1,1,0,1,0,0,0,196.34
1,1,0,0,0,1,1,0,1,0,0,1,0,1,206.23
1,0,0,0,0,0,1,0,1,1,0,0,1,1,200.73
0,1,1,1,0,1,0,0,1,0,1,0,1,0,200.31
0,0,0,1,0,0,0,1,1,0,0,0,1,0,198.51
1,0,1,0,1,0,0,0,0,1,0,1,1,0,207.85
1,0,0,1,1,0,1,0,1,1,1,0,0,1,198.03
1,1,1,0,1,0,1,0,1,1,0,0,1,1,198.32
0,1,1,1,0,0,1,1,1,0,1,1,1,0,203.04
1,1,0,1,1,0,1,1,1,0,0,1,1,0,205.67
1,0,1,0,0,1,0,1,0,1,1,0,1,0,199.49
0,1,0,0,1,0,0,0,1,0,1,0,1,1,196.46
1,0,0,1,1,0,1,0,0,0,1,0,0,0,204.21
1,0,1,0,1,1,1,0,0,1,0,0,0,1,200.1
1,1,1,1,0,0,0,1,1,1,1,1,0,1,207.6
1,1,1,0,0,0,0,1,0,1,0,1,0,0,208.5
1,0,0,1,1,1,0,0,0,0,0,0,0,1,200.98
0,1,1,1,0,0,0,1,1,0,1,1,0,1,203.09
0,1,0,1,1,0,0,0,0,0,0,1,0,1,205.33
0,0,0,0,0,1,1,0,1,1,1,0,0,0,198.24
0,1,1,0,0,0,0,1,0,1,1,0,1,0,198.95
0,1,1,0,1,1,0,0,0,1,0,1,1,1,206.54
1,1,1,1,0,1,1,1,0,1,0,0,1,0,204.29
0,1,0,0,1,0,1,0,1,1,0,1,0,0,204.09
1,1,0,1,0,1,1,0,0,1,1,1,1,0,208.99
1,1,1,0,1,0,1,1,1,0,1,0,0,1,201.26
1,0,0,0,0,1,1,0,1,1,1,1,1,0,208.37
0,0,1,1,0,1,1,1,1,1,1,0,0,0,197.44
0,1,0,1,1,0,1,1,1,0,0,0,1,1,199.53
1,0,1,1,0,0,1,0,1,0,0,1,1,1,204.85
0,1,0,0,1,0,1,0,1,0,0,0,1,1,196.25
1,1,1,1,1,0,1,0,1,1,0,0,0,0,201.6
0,1,0,1,0,0,1,0,0,1,1,1,0,0,207.17
1,1,1,1,1,1,1,1,1,1,0,0,0,0,201.29
0,1,0,1,1,0,1,0,1,0,1,1,0,0,203.73
1,0,0,1,1,0,0,0,0,1,1,0,0,1,201.43
1,1,0,1,0,1,1,0,0,1,1,1,0,0,208.8
0,0,1,1,1,1,0,0,1,0,0,0,0,1,199.85
0,0,1,0,0,0,0,0,1,1,1,1,0,0,205.39
0,0,1,0,0,1,0,0,0,0,1,0,1,0,196.69
1,0,1,0,0,1,1,0,0,1,1,0,0,0,201.42
1,0,0,1,0,0,1,0,1,0,1,1,0,1,207.07
0,0,1,1,1,0,1,0,0,1,1,0,1,0,196.28
1,1,1,1,0,1,1,0,0,0,1,0,1,1,202.07
1,1,0,1,1,1,0,1,0,0,1,1,1,1,205.9
0,1,0,1,1,0,1,0,1,0,0,0,0,0,195.62
1,0,0,0,1,0,1,1,1,0,0,1,1,1,206.09
0,0,1,0,1,1,1,0,0,0,0,1,1,0,203.32
1,0,1,0,0,1,1,0,0,0,1,0,1,0,200.72
0,0,0,0,1,1,0,1,1,1,1,1,0,1,203.61
0,0,0,1,0,1,1,0,0,1,0,0,1,1,204.26
1,1,0,1,0,0,0,0,1,1,1,1,0,0,207.36
0,1,1,1,0,1,0,1,1,0,1,1,1,1,205.32
0,1,1,1,0,1,1,1,0,0,0,1,1,1,206.47
1,0,0,0,0,0,1,0,0,1,0,1,1,0,206.15
1,1,1,0,1,1,1,1,0,0,0,0,1,1,198.27
1,1,1,1,0,0,0,1,1,0,1,0,0,0,201.61
0,0,0,1,0,0,1,1,1,1,0,1,0,0,203.86
0,0,1,1,0,1,0,0,0,1,1,0,1,0,198.16
0,0,0,1,1,0,0,1,0,1,0,1,1,1,204.3
1,1,0,1,1,1,0,1,0,0,1,0,0,1,198.72
1,0,1,1,1,1,1,1,0,1,0,0,0,1,198.16
0,0,1,0,1,0,1,0,1,0,0,0,1,0,199.76
0,1,0,0,0,1,0,0,0,0,0,1,1,0,206.88
0,0,1,0,1,0,0,0,0,1,1,0,0,0,200.73
1,1,0,1,0,1,1,0,1,0,0,0,1,1,199.39
1,0,0,1,0,0,0,1,1,0,1,0,1,1,201.52
1,1,0,1,1,0,1,0,0,1,1,0,0,1,199.66
0,0,0,0,1,0,0,0,1,1,1,0,1,1,198.91
0,1,1,0,0,0,0,1,0,1,0,1,1,1,204.81
1,0,1,0,0,1,0,0,1,0,1,0,0,0,199.64
0,1,0,1,1,1,0,0,1,0,1,0,0,0,200.75
0,1,1,0,0,0,1,0,0,1,1,0,1,1,200.06
1,0,0,1,1,0,1,1,0,1,0,1,1,1,208.13
1,0,1,1,0,1,0,1,1,0,1,1,1,1,205.7
0,0,1,1,1,0,1,1,1,1,1,0,1,1,196.92
1,0,1,1,1,0,1,1,1,0,0,0,0,0,203.56
1,0,1,1,1,1,0,0,0,0,1,0,1,0,197.95
0,0,1,0,0,0,1,1,0,1,0,1,1,0,204.1
1,1,1,0,1,1,1,1,0,0,0,1,1,1,204.19
0,1,0,1,0,1,1,0,1,0,1,0,1,1,198.29
0,1,1,1,0,0,0,0,1,1,1,0,0,0,198.07
0,1,0,1,0,1,0,1,0,0,0,0,1,1,196.5
1,1,0,0,1,0,0,1,0,0,0,1,1,0,207.84
0,1,0,1,1,0,0,0,1,0,1,0,0,1,196.99
0,1,1,0,0,1,1,0,0,1,0,0,0,0,197.12
0,0,1,1,1,1,1,0,0,1,0,1,1,1,205.24
1,0,1,1,1,1,0,1,0,1,0,0,0,1,202.45
1,1,1,0,1,0,1,0,1,1,0,0,0,0,201.96
1,0,0,0,1,1,0,1,1,0,1,1,1,1,204.23
0,1,1,0,1,1,1,1,1,1,1,0,1,1,199.3
0,0,1,0,1,1,1,1,1,0,1,1,0,1,204.03
0,0,1,1,1,0,0,1,1,1,0,1,1,1,204.39
0,0,0,0,1,0,1,1,0,1,0,0,0,0,202.2
1,1,1,1,1,1,1,1,0,0,0,0,1,1,200.28
0,0,1,1,0,0,0,1,1,0,0,0,1,1,201.19
0,0,1,0,1,1,1,0,1,1,1,1,0,0,203.43
0,1,0,1,1,0,0,0,1,1,0,0,1,1,199.93
0,0,1,1,1,0,1,0,0,1,1,1,1,0,203.14
0,0,0,1,0,0,0,0,1,0,1,1,0,1,209.38
0,0,0,0,0,1,1,0,1,1,1,0,0,1,197.53
1,0,1,1,1,1,0,1,1,1,0,1,1,0,208.07
1,0,0,0,1,0,1,1,0,0,1,0,1,0,200.79
1,0,0,0,1,0,1,0,1,0,1,0,1,0,204.12
0,0,0,1,0,1,1,1,0,0,1,1,1,0,205.9
1,1,0,1,1,1,0,1,1,0,0,1,0,1,205.08
0,1,0,0,0,1,1,1,0,1,0,0,1,0,196.55
1,1,1,0,0,1,1,1,1,1,0,1,1,1,206.59
1,1,0,1,1,0,1,1,0,1,0,0,0,1,201.02
0,1,1,0,0,1,0,1,0,0,1,1,0,1,205.36
1,1,1,0,0,1,0,1,0,1,1,1,0,0,205.32
1,1,0,1,1,1,1,0,0,0,1,0,1,0,198.82
1,0,0,0,0,0,1,0,0,1,0,1,1,1,207.25
1,1,0,1,1,0,1,1,0,1,0,1,0,1,208.03
0,1,1,0,0,1,0,0,1,1,0,0,1,1,197.81
1,1,1,1,1,1,1,0,1,1,1,0,0,0,201.19
1,1,1,0,1,1,1,0,1,1,0,0,1,1,201.07
0,0,1,0,1,1,1,1,1,0,0,1,1,1,203.29
1,0,0,1,1,1,1,1,1,1,0,1,0,1,205.19
1,0,1,1,1,0,0,0,1,1,0,0,1,1,199.21
1,0,0,1,1,1,1,0,1,1,1,1,1,0,207.82
0,0,1,1,1,0,1,1,1,1,0,1,0,0,207.49
1,0,0,0,0,0,1,0,1,1,0,0,0,1,199.92
0,1,0,0,1,0,1,0,1,0,0,0,1,0,197.18
1,0,0,1,1,1,0,1,0,0,0,1,1,1,210.57
0,0,1,0,0,1,1,1,1,0,0,0,0,1,196.52
1,1,0,1,1,0,1,1,0,0,1,0,0,0,200.65
0,1,0,0,1,1,1,1,1,0,1,1,0,1,203.43
1,0,1,0,1,0,1,1,1,1,1,0,0,1,199.21
1,0,0,0,1,0,1,1,1,0,1,0,0,1,200.69
0,0,1,1,1,0,1,0,1,1,1,1,0,1,205.77
1,1,1,1,0,0,0,0,0,0,0,0,1,0,200.65
0,1,1,1,1,0,0,1,0,0,0,0,1,1,199.17
1,1,0,1,1,0,1,0,1,0,1,1,0,1,204.55
1,0,1,0,1,1,1,0,1,0,1,1,0,1,207.11
0,0,0,1,0,1,0,0,1,0,0,1,0,0,203.65
0,0,0,1,0,0,1,0,1,0,0,0,0,1,198.88
0,1,1,1,1,0,0,0,1,0,1,1,0,0,208.95
0,1,0,1,0,0,0,0,1,1,1,1,1,0,209.52
0,0,0,1,1,1,0,1,1,1,1,1,1,1,205.75
1,1,1,0,0,0,1,1,0,1,1,1,0,0,205.47
0,1,0,0,0,1,1,1,0,0,1,0,1,0,202.99
1,1,0,1,0,0,0,0,0,0,0,0,1,0,201.93
0,0,1,1,0,0,1,0,1,1,1,1,1,1,207.39
1,1,1,1,1,0,1,0,1,0,1,1,1,1,204.56
1,0,1,1,1,0,0,0,0,1,1,1,0,1,205.59
0,0,0,1,0,0,1,0,1,1,0,0,0,1,198.3
1,0,0,1,0,1,0,0,1,0,1,1,1,1,207.11
1,1,0,0,1,0,1,0,0,0,0,0,1,1,201.13
0,1,1,0,0,1,0,0,0,1,1,1,0,1,206.03
1,1,1,0,0,0,0,0,1,0,0,0,0,1,200.5
0,0,1,0,1,1,0,0,0,0,1,0,0,1,196.19
1,1,1,1,0,1,1,0,0,1,1,0,1,1,198.83
0,1,0,0,1,1,0,0,0,1,1,1,0,0,206.39
0,0,0,1,0,0,0,0,0,1,1,0,0,1,199.69
0,0,1,1,1,1,1,0,0,0,1,1,1,1,205.82
0,0,1,1,0,1,0,1,1,1,1,1,0,1,204.59
0,0,1,0,1,0,1,0,1,1,0,1,0,0,207.6
1,1,1,0,0,1,0,1,0,1,0,0,1,0,202.16
0,1,1,0,0,0,0,1,0,1,1,1,1,1,204.02
0,0,0,1,1,1,0,0,0,1,1,1,1,0,206.52
0,1,0,0,0,1,1,0,1,1,1,1,1,0,208.05
1,1,0,1,0,0,1,1,1,0,1,0,1,0,200.84
1,0,1,0,1,0,1,0,0,1,1,1,1,1,210.22
1,1,0,0,0,1,0,1,0,1,1,0,1,0,201.95
1,1,0,1,1,1,0,0,1,1,1,1,1,0,205.8
0,1,1,1,0,0,0,1,1,1,1,1,0,0,205.71
0,1,1,1,0,1,0,0,0,0,0,0,0,0,199.26
1,0,1,0,0,0,1,0,0,0,1,0,1,0,199.12
1,0,0,0,1,0,1,1,0,1,0,0,0,1,201.84
0,0,1,0,0,1,0,0,0,0,0,0,1,1,197.64
0,1,0,0,1,0,0,0,0,1,0,0,1,1,198.95
0,0,1,0,1,0,1,1,0,0,1,1,0,0,205.31
1,1,0,1,0,0,0,1,0,1,1,1,0,1,205.44
0,0,1,0,0,1,0,0,1,0,0,1,0,1,206.76
0,0,0,1,0,1,1,0,0,0,1,1,0,0,204.68
0,0,1,1,1,0,0,0,1,0,0,0,0,1,200.92
0,1,0,1,1,0,0,0,1,0,1,0,0,0,196.89
1,0,0,0,0,0,1,0,1,0,1,1,1,1,205.14
0,0,0,1,0,0,0,0,0,0,1,0,0,0,198.57
1,1,1,1,0,0,0,0,1,1,1,1,1,0,207.45
0,0,0,0,0,0,1,1,0,0,0,0,1,1,197.96
0,1,0,0,0,1,1,0,1,0,1,1,0,0,206.09
0,0,0,0,1,1,0,1,1,1,0,0,0,0,195.97
0,0,1,0,0,0,1,1,1,0,0,0,0,1,199.54
0,0,1,0,1,0,1,0,0,0,1,1,1,1,205.54
0,0,1,1,0,1,1,1,1,0,0,0,1,0,198.15
0,0,1,0,1,1,0,1,0,1,0,0,1,1,197.12
1,1,0,1,0,0,0,0,0,0,0,1,1,0,204.46
0,1,1,0,0,0,1,0,1,1,0,0,0,0,200.3
1,1,0,1,1,1,0,0,0,1,0,0,0,1,199.23
1,0,1,0,1,1,0,0,1,1,1,0,1,1,201.27
1,0,0,0,1,1,1,0,0,1,1,0,1,1,199.7
1,1,1,0,1,0,1,0,1,1,1,0,0,0,199.63
1,1,0,1,0,0,1,0,0,0,1,0,1,1,201.12
1,1,1,0,0,1,1,0,1,0,0,0,0,0,200.28
1,1,0,0,0,0,0,1,1,0,0,1,1,0,206.03
0,0,1,1,0,0,1,1,0,0,0,1,1,1,203.0
0,1,0,1,0,1,0,1,1,1,1,1,0,1,203.57
0,1,1,0,1,1,0,1,0,1,0,0,1,1,198.49
1,1,1,0,0,1,0,0,0,1,0,1,1,0,207.52
1,0,1,0,0,1,0,0,1,0,1,1,1,1,205.5
1,1,0,1,0,1,0,0,0,1,0,0,1,0,198.79
0,0,1,1,0,1,1,0,0,1,0,1,1,0,205.99
0,1,0,0,1,0,1,1,0,1,0,1,1,1,203.37
0,1,0,1,0,0,0,1,0,1,1,1,0,1,203.44
1,0,1,1,1,0,0,0,1,1,1,0,1,1,199.05
0,1,0,0,0,0,1,0,0,1,1,1,0,1,207.44
0,0,0,1,0,1,1,0,1,1,1,1,1,1,204.36
1,0,0,0,0,1,0,0,1,0,0,1,1,0,204.96
0,0,0,0,0,1,0,0,1,1,1,0,0,1,198.98
1,0,1,1,0,0,1,1,0,1,1,1,1,1,210.76
0,0,0,0,1,0,1,1,0,0,1,1,0,0,202.86
0,1,1,1,1,0,1,1,0,1,1,0,1,0,200.11
0,1,1,0,1,0,1,0,1,0,0,1,1,1,204.12
1,1,0,1,0,1,0,0,1,0,1,0,1,1,199.05
0,0,1,1,1,0,1,1,0,0,0,1,1,1,205.73
1,1,1,0,0,0,0,1,1,0,0,0,1,0,200.02
0,0,0,1,0,1,1,1,1,0,0,1,0,1,203.95
1,1,0,0,0,0,1,0,1,1,1,0,0,1,198.11
0,1,1,0,1,0,0,1,1,0,0,0,0,1,196.41
1,1,0,1,0,1,1,0,0,1,1,1,0,1,207.25
1,1,1,0,1,0,1,0,1,0,0,1,0,0,205.74
0,1,1,0,1,0,0,1,1,1,0,0,0,0,201.16
1,1,0,0,0,0,1,1,0,1,0,0,1,1,199.26
0,1,1,0,1,0,1,1,1,1,0,0,0,1,197.69
0,0,1,0,1,1,0,1,0,0,0,1,1,0,204.88
0,1,0,1,1,1,1,0,1,1,1,1,0,1,204.44
0,0,1,1,0,0,0,0,1,1,0,0,0,0,198.8
1,1,0,0,0,1,0,0,1,0,1,1,0,1,207.32
0,1,0,1,0,1,1,0,1,1,0,0,1,0,196.81
0,0,1,1,0,0,0,1,1,0,1,1,1,0,204.76
0,0,1,1,0,1,0,1,1,0,1,1,0,1,204.44
0,1,0,0,0,1,0,0,1,0,1,0,0,1,198.5
1,0,1,0,0,1,0,1,1,1,0,1,1,1,208.93
0,1,1,1,1,0,0,0,1,0,0,0,0,0,200.01
1,1,0,1,0,1,0,1,0,1,1,0,1,1,198.82
1,1,1,1,1,1,0,1,1,0,0,1,1,0,204.38
0,1,0,1,0,0,0,1,0,0,1,0,0,0,199.43
0,1,0,0,1,0,1,1,1,0,1,1,1,1,202.76
1,1,0,1,0,1,0,0,0,0,0,0,0,1,199.85
0,1,1,0,1,0,1,0,1,0,0,1,1,0,207.15
0,0,0,0,0,1,1,1,0,0,0,0,0,1,199.1
0,1,1,0,0,1,1,1,0,0,0,0,1,1,200.04
1,0,0,1,1,1,0,1,1,0,1,1,1,1,207.31
0,1,0,0,1,1,1,0,0,1,0,0,1,1,198.5
1,0,0,1,1,0,0,0,0,1,0,1,0,1,210.4
0,1,0,0,0,0,0,1,1,0,1,0,0,1,198.42
1,1,1,0,0,1,1,0,0,0,1,0,0,1,198.9
0,1,0,1,0,1,1,0,0,0,1,0,1,0,197.67
1,1,1,0,0,1,0,1,1,1,1,1,0,0,207.18
1,1,0,1,0,1,0,0,1,1,1,0,0,1,198.37
0,0,0,0,1,0,0,1,0,1,1,1,0,1,202.83
1,1,0,1,0,1,0,0,0,0,0,1,0,0,209.9
1,1,1,0,0,1,1,1,0,1,0,0,0,0,200.48
1,1,1,1,0,0,0,0,1,0,0,0,1,0,199.01
1,0,1,1,0,1,0,1,1,1,0,1,0,0,209.49
1,0,0,1,1,1,1,1,0,0,1,1,0,1,204.94
0,0,1,1,0,1,0,1,0,1,1,1,1,0,203.19
1,1,1,0,0,1,0,0,0,1,0,0,1,0,198.49
0,0,1,1,0,0,0,0,0,1,0,0,0,0,199.92
1,1,0,0,0,1,0,0,0,0,1,0,0,1,201.81
0,1,0,1,0,1,0,1,0,0,0,0,0,0,199.14
0,1,1,1,1,1,0,0,1,0,0,1,0,0,204.78
1,0,1,1,1,0,1,0,1,0,1,0,0,1,198.4
0,0,1,1,0,1,1,1,1,0,0,1,0,1,203.76
1,1,1,1,0,0,0,0,0,1,1,1,0,0,213.27
1,1,1,1,1,1,1,0,0,0,0,0,0,0,200.17
0,0,1,0,0,0,0,0,0,0,1,0,1,0,198.2
0,1,1,0,1,1,1,0,0,0,1,0,1,1,196.87
0,0,1,1,1,0,0,0,0,0,0,1,1,0,205.3
1,0,1,1,0,1,1,1,1,0,0,0,1,1,201.75
1,1,0,0,1,0,0,1,1,1,0,0,0,0,200.06
0,1,0,1,0,0,0,1,1,0,0,1,0,1,206.96
1,0,0,0,1,0,1,0,1,0,0,1,0,1,204.44
1,1,0,0,0,1,0,0,1,0,1,0,0,1,203.76
1,0,0,1,0,0,0,1,0,1,1,0,1,0,200.32
0,0,1,1,1,0,0,0,0,0,1,1,0,0,202.68
0,0,0,1,0,1,1,0,1,0,1,0,0,0,198.52
1,1,0,1,1,0,0,0,0,1,0,1,0,1,212.05
0,0,0,0,0,1,1,1,1,0,0,0,0,0,198.17
0,1,1,0,0,1,0,1,0,0,0,0,1,1,197.08
0,0,0,0,0,1,0,1,1,1,0,1,1,0,209.01
1,1,0,0,1,1,0,0,0,1,0,0,1,1,204.11
1,1,0,0,0,1,0,0,1,0,0,1,1,1,205.95
0,1,1,0,1,0,0,0,0,1,0,1,0,1,207.06
1,0,0,0,0,1,1,0,1,0,0,1,0,0,207.22
0,0,1,0,1,1,0,0,1,0,1,1,0,1,203.32
0,1,1,1,0,1,0,0,1,0,1,1,0,0,204.67
0,1,1,1,0,1,1,0,0,1,0,0,1,0,198.75
1,1,1,0,1,1,1,1,0,0,0,0,1,1,199.75
0,1,0,0,0,1,0,0,0,0,0,0,1,1,196.82
0,0,1,0,0,0,1,1,1,1,1,0,0,1,201.4
1,1,0,1,1,1,1,0,0,1,1,0,0,0,199.52
0,1,0,1,0,1,1,1,0,0,0,1,0,0,206.78
1,0,1,1,0,0,1,1,1,0,1,1,0,0,208.56
1,0,0,1,0,0,0,0,0,0,1,0,0,1,199.89
1,1,0,1,0,0,1,1,1,0,0,1,0,0,204.79
1,0,1,1,0,0,0,1,1,0,0,1,0,0,209.26
0,1,0,1,1,1,0,1,0,1,1,0,0,1,198.76
1,1,0,1,1,1,0,1,1,0,0,0,1,0,200.61
1,1,1,1,1,1,0,0,1,0,0,1,1,0,206.37
1,0,1,0,1,0,1,0,1,0,0,1,0,0,207.71
0,0,0,1,1,0,0,1,0,0,0,1,1,1,203.89
0,0,1,0,0,0,0,1,0,0,0,1,0,0,204.49
1,0,1,1,0,1,0,0,0,1,0,0,0,0,201.6
0,0,0,0,1,1,1,1,0,0,0,0,0,0,198.94
1,0,0,1,0,0,0,0,0,1,1,1,0,0,206.25
1,1,1,0,1,0,1,1,0,1,1,0,1,0,199.17
0,1,0,0,0,1,0,1,0,1,1,1,0,0,206.01
1,0,1,1,0,1,1,1,0,1,1,1,0,1,207.12
1,0,0,0,0,0,0,1,0,1,0,1,0,1,207.93
0,0,1,1,1,0,1,1,0,1,0,0,1,1,197.04
0,0,1,1,1,1,0,1,0,1,1,1,0,0,206.59
