SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrand100K.3
0,0,0,0,0,1,0,0,1,0,0,0,0,1,69.463
1,1,0,1,1,1,0,1,0,0,1,1,1,1,69.06
0,0,1,0,0,1,1,1,0,1,0,1,1,1,68.742
0,0,0,1,1,1,0,0,1,0,1,1,1,0,71.42
0,1,0,0,1,1,0,0,1,0,0,0,0,0,69.24
1,0,0,0,0,1,1,1,0,0,0,1,0,0,71.086
1,1,0,1,0,0,0,1,1,0,0,1,1,1,70.963
1,1,0,0,0,1,1,1,0,0,0,0,1,0,71.559
1,0,0,1,1,0,0,1,1,1,1,1,1,1,71.746
0,1,1,0,1,0,1,1,1,0,0,1,1,1,69.346
0,1,0,1,1,0,1,1,0,0,0,0,1,0,68.65
1,0,0,0,1,1,1,1,1,1,1,0,0,0,71.161
1,0,1,1,0,1,0,1,0,0,1,1,0,1,71.029
1,0,1,0,1,0,0,1,1,0,1,0,0,1,68.378
1,1,1,1,1,1,1,1,1,1,1,0,1,1,69.935
1,1,1,0,1,1,0,0,1,1,0,1,1,1,68.954
0,1,0,1,1,0,0,0,1,0,1,0,0,1,70.257
1,0,1,0,1,1,0,1,1,1,1,0,1,1,68.821
0,0,0,1,1,0,1,1,0,1,1,1,0,0,68.735
1,0,0,0,0,1,0,1,1,0,1,0,0,1,68.661
1,0,1,0,0,1,1,1,1,1,0,0,1,0,71.116
0,0,0,1,0,0,1,1,1,1,1,0,1,1,68.963
0,0,0,0,1,0,1,1,1,1,1,1,0,0,68.943
0,1,1,0,0,0,1,0,1,0,1,0,1,0,68.146
0,1,0,0,1,0,1,0,0,0,1,0,0,0,72.089
1,0,0,1,1,1,0,1,0,1,1,1,1,1,69.062
1,1,0,0,1,0,0,0,1,1,1,1,1,0,71.058
1,1,0,1,0,0,0,0,0,1,0,1,1,1,70.735
0,0,1,1,1,1,1,0,1,1,0,1,1,0,69.425
0,1,1,0,0,0,1,0,1,0,0,0,1,0,71.253
0,1,0,1,1,0,1,1,0,1,1,1,0,0,71.291
0,1,1,0,0,1,0,0,1,1,1,1,1,1,68.846
1,0,1,1,0,1,1,0,1,1,0,1,0,0,69.28
0,1,0,1,0,0,1,1,1,0,1,0,0,1,69.119
1,0,1,1,0,0,1,0,1,0,1,1,1,1,70.409
0,0,1,1,0,1,1,0,1,0,1,0,0,1,68.597
0,0,0,1,1,1,0,1,0,1,0,1,0,1,68.857
1,1,1,0,0,0,0,1,1,1,1,1,0,1,69.667
0,1,0,0,0,1,0,0,1,1,0,0,1,0,69.083
1,0,0,1,1,1,1,0,1,0,0,0,1,1,69.252
1,1,0,1,1,1,1,1,0,1,1,1,1,1,68.734
1,0,1,0,0,1,0,0,1,1,1,0,0,1,69.27
0,1,0,1,1,0,1,1,1,1,1,1,0,0,69.152
1,0,0,1,0,1,0,0,0,1,1,0,0,1,69.199
0,1,0,1,0,1,1,1,0,0,1,1,1,0,70.884
1,0,1,1,0,0,0,1,1,0,1,1,1,1,68.879
1,0,1,1,0,0,0,0,1,0,1,1,1,1,68.211
0,1,1,1,1,0,1,1,0,1,0,1,0,1,70.083
1,1,1,1,1,1,1,0,0,0,0,0,0,1,71.063
1,0,0,0,1,0,0,0,1,1,1,0,0,1,69.442
0,0,0,0,1,0,1,0,1,1,1,0,0,0,69.791
0,1,1,1,0,1,1,1,0,1,1,0,1,0,71.465
0,1,1,0,0,0,1,0,1,0,1,1,1,0,68.874
0,0,0,0,0,1,0,0,0,0,0,1,0,1,68.996
1,1,0,0,0,1,1,1,0,0,1,1,1,0,72.109
1,0,0,0,0,0,1,0,0,0,0,1,0,0,68.984
1,1,0,1,1,1,0,1,0,1,0,1,1,0,71.211
0,1,0,1,1,1,1,0,1,1,1,0,1,1,69.587
0,1,0,1,1,0,0,0,0,0,0,0,0,1,73.681
1,1,0,1,0,0,0,1,1,1,0,0,1,0,69.068
0,1,0,1,1,0,0,0,0,0,1,1,1,0,68.941
0,1,1,1,0,1,1,1,1,1,0,0,1,1,71.029
0,0,1,1,1,0,1,1,0,1,1,0,1,1,71.51
1,1,0,0,0,0,1,0,1,1,0,1,0,1,69.452
0,0,0,0,1,0,1,1,0,0,1,1,1,0,69.061
1,1,0,1,0,0,0,0,0,0,1,0,0,0,68.842
0,1,1,0,0,0,1,1,0,1,0,0,1,0,71.549
1,0,1,1,1,1,0,0,1,0,1,0,0,1,69.155
1,1,1,1,0,0,1,0,1,1,1,1,0,0,68.928
1,0,1,0,0,0,1,1,0,0,0,0,0,0,68.833
1,1,1,0,1,1,0,0,1,0,0,0,0,0,69.81
1,1,0,0,1,1,0,0,1,0,0,1,0,0,71.018
0,0,0,1,1,0,1,0,0,1,0,0,0,0,68.649
0,0,0,0,1,1,0,0,1,0,1,1,0,0,68.573
0,0,1,1,0,0,1,1,1,1,1,0,0,1,71.09
1,0,1,0,0,0,0,1,0,1,0,0,0,0,70.757
0,0,1,0,1,1,0,0,1,0,0,1,1,0,69.158
0,0,0,1,1,1,0,1,0,1,0,1,1,1,69.196
1,1,1,1,1,0,1,0,0,1,1,0,1,0,68.744
0,1,1,1,0,1,1,1,0,0,1,1,1,1,68.461
0,0,1,1,0,1,0,0,1,0,0,0,1,0,68.706
0,1,1,1,1,0,0,1,0,0,1,1,0,1,68.817
0,0,1,1,0,0,1,1,0,0,1,0,0,1,68.85
1,1,1,0,1,1,1,0,1,0,0,0,1,0,69.546
1,1,0,0,1,0,1,0,0,1,0,0,0,0,68.526
0,0,1,1,1,1,0,1,0,1,0,1,1,1,68.53
0,0,1,1,1,0,1,0,0,1,1,0,1,1,68.645
0,1,0,0,1,0,0,0,1,1,0,0,1,0,71.111
0,0,1,0,0,0,1,1,0,0,1,1,0,0,68.786
1,1,0,0,0,0,0,1,1,1,1,0,0,0,69.104
0,1,0,0,1,0,0,0,0,1,1,0,1,0,71.103
0,0,1,1,0,0,0,1,0,0,0,0,0,0,72.177
1,0,1,0,1,0,0,0,1,0,0,1,0,0,71.559
1,0,1,1,1,0,0,1,0,0,0,1,1,0,71.266
0,1,1,0,0,0,1,1,0,1,0,0,0,1,71.126
1,0,1,1,0,0,0,0,0,0,1,0,1,0,68.37
1,0,0,0,0,0,1,0,0,1,1,0,1,1,68.944
1,1,1,1,0,1,0,1,0,0,0,1,1,0,68.602
0,1,1,0,0,0,0,0,1,1,1,1,0,0,71.197
1,1,1,1,0,0,0,1,1,1,0,0,0,0,69.422
0,0,0,1,1,0,0,0,0,1,1,0,1,0,69.118
1,1,0,0,1,0,0,0,1,1,0,0,1,0,68.304
0,1,1,0,0,0,1,0,1,1,0,0,1,1,71.411
1,1,1,0,0,1,0,0,1,1,0,1,1,0,69.05
0,1,0,1,0,1,1,1,1,1,1,0,1,1,69.221
0,1,1,0,0,1,0,0,1,0,1,1,0,0,69.173
1,0,0,0,1,1,0,0,1,1,0,1,1,1,68.865
0,0,1,0,0,1,1,1,1,0,1,1,1,0,69.312
0,1,0,1,1,0,1,1,1,0,1,0,0,1,71.526
1,0,1,0,0,0,0,0,1,0,0,0,1,1,69.136
0,1,1,0,0,0,1,0,0,0,0,0,1,1,71.101
0,1,1,0,0,1,0,0,0,1,1,1,1,1,69.28
0,1,0,1,0,0,0,0,0,0,0,0,1,1,71.171
0,0,1,0,1,0,0,1,1,0,1,0,0,0,70.676
1,1,0,0,0,1,1,0,1,0,0,1,0,1,70.623
1,0,0,0,0,0,1,0,1,1,0,0,1,1,68.814
0,1,1,1,0,1,0,0,1,0,1,0,1,0,69.094
0,0,0,1,0,0,0,1,1,0,0,0,1,0,71.005
1,0,1,0,1,0,0,0,0,1,0,1,1,0,68.804
1,0,0,1,1,0,1,0,1,1,1,0,0,1,70.353
1,1,1,0,1,0,1,0,1,1,0,0,1,1,69.336
0,1,1,1,0,0,1,1,1,0,1,1,1,0,68.13
1,1,0,1,1,0,1,1,1,0,0,1,1,0,68.569
1,0,1,0,0,1,0,1,0,1,1,0,1,0,69.059
0,1,0,0,1,0,0,0,1,0,1,0,1,1,68.642
1,0,0,1,1,0,1,0,0,0,1,0,0,0,69.25
1,0,1,0,1,1,1,0,0,1,0,0,0,1,68.74
1,1,1,1,0,0,0,1,1,1,1,1,0,1,68.586
1,1,1,0,0,0,0,1,0,1,0,1,0,0,68.67
1,0,0,1,1,1,0,0,0,0,0,0,0,1,68.978
0,1,1,1,0,0,0,1,1,0,1,1,0,1,70.162
0,1,0,1,1,0,0,0,0,0,0,1,0,1,69.524
0,0,0,0,0,1,1,0,1,1,1,0,0,0,69.032
0,1,1,0,0,0,0,1,0,1,1,0,1,0,69.207
0,1,1,0,1,1,0,0,0,1,0,1,1,1,68.914
1,1,1,1,0,1,1,1,0,1,0,0,1,0,68.718
0,1,0,0,1,0,1,0,1,1,0,1,0,0,69.278
1,1,0,1,0,1,1,0,0,1,1,1,1,0,67.947
1,1,1,0,1,0,1,1,1,0,1,0,0,1,68.656
1,0,0,0,0,1,1,0,1,1,1,1,1,0,68.802
0,0,1,1,0,1,1,1,1,1,1,0,0,0,68.76
0,1,0,1,1,0,1,1,1,0,0,0,1,1,71.288
1,0,1,1,0,0,1,0,1,0,0,1,1,1,72.513
0,1,0,0,1,0,1,0,1,0,0,0,1,1,68.527
1,1,1,1,1,0,1,0,1,1,0,0,0,0,69.408
0,1,0,1,0,0,1,0,0,1,1,1,0,0,68.468
1,1,1,1,1,1,1,1,1,1,0,0,0,0,70.242
0,1,0,1,1,0,1,0,1,0,1,1,0,0,72.46
1,0,0,1,1,0,0,0,0,1,1,0,0,1,69.448
1,1,0,1,0,1,1,0,0,1,1,1,0,0,69.233
0,0,1,1,1,1,0,0,1,0,0,0,0,1,68.243
0,0,1,0,0,0,0,0,1,1,1,1,0,0,68.872
0,0,1,0,0,1,0,0,0,0,1,0,1,0,68.764
1,0,1,0,0,1,1,0,0,1,1,0,0,0,71.802
1,0,0,1,0,0,1,0,1,0,1,1,0,1,71.246
0,0,1,1,1,0,1,0,0,1,1,0,1,0,69.543
1,1,1,1,0,1,1,0,0,0,1,0,1,1,67.929
1,1,0,1,1,1,0,1,0,0,1,1,1,1,68.769
0,1,0,1,1,0,1,0,1,0,0,0,0,0,70.705
1,0,0,0,1,0,1,1,1,0,0,1,1,1,68.69
0,0,1,0,1,1,1,0,0,0,0,1,1,0,68.721
1,0,1,0,0,1,1,0,0,0,1,0,1,0,91.153
0,0,0,0,1,1,0,1,1,1,1,1,0,1,68.702
0,0,0,1,0,1,1,0,0,1,0,0,1,1,71.391
1,1,0,1,0,0,0,0,1,1,1,1,0,0,68.692
0,1,1,1,0,1,0,1,1,0,1,1,1,1,70.895
0,1,1,1,0,1,1,1,0,0,0,1,1,1,68.328
1,0,0,0,0,0,1,0,0,1,0,1,1,0,68.847
1,1,1,0,1,1,1,1,0,0,0,0,1,1,68.67
1,1,1,1,0,0,0,1,1,0,1,0,0,0,71.034
0,0,0,1,0,0,1,1,1,1,0,1,0,0,71.35
0,0,1,1,0,1,0,0,0,1,1,0,1,0,70.594
0,0,0,1,1,0,0,1,0,1,0,1,1,1,70.742
1,1,0,1,1,1,0,1,0,0,1,0,0,1,68.788
1,0,1,1,1,1,1,1,0,1,0,0,0,1,68.468
0,0,1,0,1,0,1,0,1,0,0,0,1,0,68.883
0,1,0,0,0,1,0,0,0,0,0,1,1,0,68.332
0,0,1,0,1,0,0,0,0,1,1,0,0,0,71.354
1,1,0,1,0,1,1,0,1,0,0,0,1,1,68.536
1,0,0,1,0,0,0,1,1,0,1,0,1,1,71.147
1,1,0,1,1,0,1,0,0,1,1,0,0,1,70.275
0,0,0,0,1,0,0,0,1,1,1,0,1,1,68.417
0,1,1,0,0,0,0,1,0,1,0,1,1,1,68.514
1,0,1,0,0,1,0,0,1,0,1,0,0,0,68.789
0,1,0,1,1,1,0,0,1,0,1,0,0,0,68.165
0,1,1,0,0,0,1,0,0,1,1,0,1,1,70.252
1,0,0,1,1,0,1,1,0,1,0,1,1,1,71.161
1,0,1,1,0,1,0,1,1,0,1,1,1,1,69.106
0,0,1,1,1,0,1,1,1,1,1,0,1,1,68.641
1,0,1,1,1,0,1,1,1,0,0,0,0,0,69.429
1,0,1,1,1,1,0,0,0,0,1,0,1,0,68.318
0,0,1,0,0,0,1,1,0,1,0,1,1,0,69.052
1,1,1,0,1,1,1,1,0,0,0,1,1,1,71.192
0,1,0,1,0,1,1,0,1,0,1,0,1,1,68.326
0,1,1,1,0,0,0,0,1,1,1,0,0,0,71.592
0,1,0,1,0,1,0,1,0,0,0,0,1,1,72.322
1,1,0,0,1,0,0,1,0,0,0,1,1,0,68.543
0,1,0,1,1,0,0,0,1,0,1,0,0,1,68.826
0,1,1,0,0,1,1,0,0,1,0,0,0,0,69.606
0,0,1,1,1,1,1,0,0,1,0,1,1,1,68.877
1,0,1,1,1,1,0,1,0,1,0,0,0,1,71.059
1,1,1,0,1,0,1,0,1,1,0,0,0,0,70.661
1,0,0,0,1,1,0,1,1,0,1,1,1,1,71.125
0,1,1,0,1,1,1,1,1,1,1,0,1,1,70.994
0,0,1,0,1,1,1,1,1,0,1,1,0,1,68.569
0,0,1,1,1,0,0,1,1,1,0,1,1,1,68.621
0,0,0,0,1,0,1,1,0,1,0,0,0,0,69.383
1,1,1,1,1,1,1,1,0,0,0,0,1,1,68.233
0,0,1,1,0,0,0,1,1,0,0,0,1,1,68.727
0,0,1,0,1,1,1,0,1,1,1,1,0,0,71.504
0,1,0,1,1,0,0,0,1,1,0,0,1,1,71.557
0,0,1,1,1,0,1,0,0,1,1,1,1,0,69.713
0,0,0,1,0,0,0,0,1,0,1,1,0,1,69.069
0,0,0,0,0,1,1,0,1,1,1,0,0,1,69.248
1,0,1,1,1,1,0,1,1,1,0,1,1,0,69.999
1,0,0,0,1,0,1,1,0,0,1,0,1,0,69.205
1,0,0,0,1,0,1,0,1,0,1,0,1,0,68.822
0,0,0,1,0,1,1,1,0,0,1,1,1,0,70.852
1,1,0,1,1,1,0,1,1,0,0,1,0,1,70.577
0,1,0,0,0,1,1,1,0,1,0,0,1,0,68.968
1,1,1,0,0,1,1,1,1,1,0,1,1,1,68.959
1,1,0,1,1,0,1,1,0,1,0,0,0,1,69.88
0,1,1,0,0,1,0,1,0,0,1,1,0,1,68.732
1,1,1,0,0,1,0,1,0,1,1,1,0,0,69.809
1,1,0,1,1,1,1,0,0,0,1,0,1,0,70.81
1,0,0,0,0,0,1,0,0,1,0,1,1,1,68.949
1,1,0,1,1,0,1,1,0,1,0,1,0,1,69.161
0,1,1,0,0,1,0,0,1,1,0,0,1,1,73.024
1,1,1,1,1,1,1,0,1,1,1,0,0,0,69.538
1,1,1,0,1,1,1,0,1,1,0,0,1,1,68.836
0,0,1,0,1,1,1,1,1,0,0,1,1,1,68.308
1,0,0,1,1,1,1,1,1,1,0,1,0,1,68.666
1,0,1,1,1,0,0,0,1,1,0,0,1,1,70.802
1,0,0,1,1,1,1,0,1,1,1,1,1,0,68.553
0,0,1,1,1,0,1,1,1,1,0,1,0,0,69.109
1,0,0,0,0,0,1,0,1,1,0,0,0,1,69.499
0,1,0,0,1,0,1,0,1,0,0,0,1,0,68.196
1,0,0,1,1,1,0,1,0,0,0,1,1,1,70.472
0,0,1,0,0,1,1,1,1,0,0,0,0,1,71.266
1,1,0,1,1,0,1,1,0,0,1,0,0,0,69.348
0,1,0,0,1,1,1,1,1,0,1,1,0,1,70.783
1,0,1,0,1,0,1,1,1,1,1,0,0,1,68.986
1,0,0,0,1,0,1,1,1,0,1,0,0,1,70.155
0,0,1,1,1,0,1,0,1,1,1,1,0,1,69.06
1,1,1,1,0,0,0,0,0,0,0,0,1,0,69.253
0,1,1,1,1,0,0,1,0,0,0,0,1,1,68.81
1,1,0,1,1,0,1,0,1,0,1,1,0,1,69.217
1,0,1,0,1,1,1,0,1,0,1,1,0,1,69.17
0,0,0,1,0,1,0,0,1,0,0,1,0,0,69.425
0,0,0,1,0,0,1,0,1,0,0,0,0,1,68.906
0,1,1,1,1,0,0,0,1,0,1,1,0,0,68.292
0,1,0,1,0,0,0,0,1,1,1,1,1,0,68.533
0,0,0,1,1,1,0,1,1,1,1,1,1,1,68.986
1,1,1,0,0,0,1,1,0,1,1,1,0,0,69.275
0,1,0,0,0,1,1,1,0,0,1,0,1,0,68.431
1,1,0,1,0,0,0,0,0,0,0,0,1,0,68.11
0,0,1,1,0,0,1,0,1,1,1,1,1,1,69.034
1,1,1,1,1,0,1,0,1,0,1,1,1,1,68.003
1,0,1,1,1,0,0,0,0,1,1,1,0,1,71.678
0,0,0,1,0,0,1,0,1,1,0,0,0,1,68.969
1,0,0,1,0,1,0,0,1,0,1,1,1,1,71.363
1,1,0,0,1,0,1,0,0,0,0,0,1,1,69.149
0,1,1,0,0,1,0,0,0,1,1,1,0,1,71.662
1,1,1,0,0,0,0,0,1,0,0,0,0,1,70.791
0,0,1,0,1,1,0,0,0,0,1,0,0,1,69.871
1,1,1,1,0,1,1,0,0,1,1,0,1,1,69.273
0,1,0,0,1,1,0,0,0,1,1,1,0,0,69.023
0,0,0,1,0,0,0,0,0,1,1,0,0,1,71.299
0,0,1,1,1,1,1,0,0,0,1,1,1,1,68.65
0,0,1,1,0,1,0,1,1,1,1,1,0,1,69.929
0,0,1,0,1,0,1,0,1,1,0,1,0,0,68.844
1,1,1,0,0,1,0,1,0,1,0,0,1,0,68.988
0,1,1,0,0,0,0,1,0,1,1,1,1,1,69.549
0,0,0,1,1,1,0,0,0,1,1,1,1,0,68.637
0,1,0,0,0,1,1,0,1,1,1,1,1,0,68.609
1,1,0,1,0,0,1,1,1,0,1,0,1,0,68.814
1,0,1,0,1,0,1,0,0,1,1,1,1,1,69.167
1,1,0,0,0,1,0,1,0,1,1,0,1,0,68.0
1,1,0,1,1,1,0,0,1,1,1,1,1,0,69.028
0,1,1,1,0,0,0,1,1,1,1,1,0,0,69.039
0,1,1,1,0,1,0,0,0,0,0,0,0,0,70.841
1,0,1,0,0,0,1,0,0,0,1,0,1,0,70.461
1,0,0,0,1,0,1,1,0,1,0,0,0,1,69.342
0,0,1,0,0,1,0,0,0,0,0,0,1,1,69.123
0,1,0,0,1,0,0,0,0,1,0,0,1,1,71.27
0,0,1,0,1,0,1,1,0,0,1,1,0,0,69.37
1,1,0,1,0,0,0,1,0,1,1,1,0,1,69.54
0,0,1,0,0,1,0,0,1,0,0,1,0,1,71.39
0,0,0,1,0,1,1,0,0,0,1,1,0,0,69.219
0,0,1,1,1,0,0,0,1,0,0,0,0,1,69.365
0,1,0,1,1,0,0,0,1,0,1,0,0,0,70.362
1,0,0,0,0,0,1,0,1,0,1,1,1,1,71.395
0,0,0,1,0,0,0,0,0,0,1,0,0,0,71.701
1,1,1,1,0,0,0,0,1,1,1,1,1,0,68.729
0,0,0,0,0,0,1,1,0,0,0,0,1,1,68.791
0,1,0,0,0,1,1,0,1,0,1,1,0,0,70.162
0,0,0,0,1,1,0,1,1,1,0,0,0,0,69.663
0,0,1,0,0,0,1,1,1,0,0,0,0,1,68.72
0,0,1,0,1,0,1,0,0,0,1,1,1,1,68.886
0,0,1,1,0,1,1,1,1,0,0,0,1,0,68.624
0,0,1,0,1,1,0,1,0,1,0,0,1,1,70.965
1,1,0,1,0,0,0,0,0,0,0,1,1,0,71.116
0,1,1,0,0,0,1,0,1,1,0,0,0,0,71.06
1,1,0,1,1,1,0,0,0,1,0,0,0,1,72.237
1,0,1,0,1,1,0,0,1,1,1,0,1,1,69.229
1,0,0,0,1,1,1,0,0,1,1,0,1,1,69.422
1,1,1,0,1,0,1,0,1,1,1,0,0,0,69.221
1,1,0,1,0,0,1,0,0,0,1,0,1,1,68.44
1,1,1,0,0,1,1,0,1,0,0,0,0,0,68.501
1,1,0,0,0,0,0,1,1,0,0,1,1,0,69.463
0,0,1,1,0,0,1,1,0,0,0,1,1,1,68.755
0,1,0,1,0,1,0,1,1,1,1,1,0,1,69.025
0,1,1,0,1,1,0,1,0,1,0,0,1,1,69.394
1,1,1,0,0,1,0,0,0,1,0,1,1,0,70.958
1,0,1,0,0,1,0,0,1,0,1,1,1,1,68.555
1,1,0,1,0,1,0,0,0,1,0,0,1,0,73.615
0,0,1,1,0,1,1,0,0,1,0,1,1,0,69.17
0,1,0,0,1,0,1,1,0,1,0,1,1,1,68.541
0,1,0,1,0,0,0,1,0,1,1,1,0,1,71.525
1,0,1,1,1,0,0,0,1,1,1,0,1,1,68.813
0,1,0,0,0,0,1,0,0,1,1,1,0,1,70.079
0,0,0,1,0,1,1,0,1,1,1,1,1,1,68.802
1,0,0,0,0,1,0,0,1,0,0,1,1,0,69.46
0,0,0,0,0,1,0,0,1,1,1,0,0,1,69.283
1,0,1,1,0,0,1,1,0,1,1,1,1,1,69.031
0,0,0,0,1,0,1,1,0,0,1,1,0,0,70.82
0,1,1,1,1,0,1,1,0,1,1,0,1,0,68.831
0,1,1,0,1,0,1,0,1,0,0,1,1,1,68.846
1,1,0,1,0,1,0,0,1,0,1,0,1,1,71.175
0,0,1,1,1,0,1,1,0,0,0,1,1,1,90.61
1,1,1,0,0,0,0,1,1,0,0,0,1,0,69.136
0,0,0,1,0,1,1,1,1,0,0,1,0,1,68.976
1,1,0,0,0,0,1,0,1,1,1,0,0,1,68.914
0,1,1,0,1,0,0,1,1,0,0,0,0,1,71.165
1,1,0,1,0,1,1,0,0,1,1,1,0,1,69.483
1,1,1,0,1,0,1,0,1,0,0,1,0,0,69.218
0,1,1,0,1,0,0,1,1,1,0,0,0,0,68.832
1,1,0,0,0,0,1,1,0,1,0,0,1,1,68.783
0,1,1,0,1,0,1,1,1,1,0,0,0,1,70.016
0,0,1,0,1,1,0,1,0,0,0,1,1,0,69.302
0,1,0,1,1,1,1,0,1,1,1,1,0,1,90.884
0,0,1,1,0,0,0,0,1,1,0,0,0,0,68.943
1,1,0,0,0,1,0,0,1,0,1,1,0,1,69.004
0,1,0,1,0,1,1,0,1,1,0,0,1,0,68.581
0,0,1,1,0,0,0,1,1,0,1,1,1,0,68.722
0,0,1,1,0,1,0,1,1,0,1,1,0,1,68.704
0,1,0,0,0,1,0,0,1,0,1,0,0,1,69.016
1,0,1,0,0,1,0,1,1,1,0,1,1,1,71.23
0,1,1,1,1,0,0,0,1,0,0,0,0,0,68.282
1,1,0,1,0,1,0,1,0,1,1,0,1,1,70.942
1,1,1,1,1,1,0,1,1,0,0,1,1,0,68.87
0,1,0,1,0,0,0,1,0,0,1,0,0,0,68.851
0,1,0,0,1,0,1,1,1,0,1,1,1,1,71.166
1,1,0,1,0,1,0,0,0,0,0,0,0,1,69.15
0,1,1,0,1,0,1,0,1,0,0,1,1,0,70.115
0,0,0,0,0,1,1,1,0,0,0,0,0,1,68.672
0,1,1,0,0,1,1,1,0,0,0,0,1,1,68.711
1,0,0,1,1,1,0,1,1,0,1,1,1,1,71.296
0,1,0,0,1,1,1,0,0,1,0,0,1,1,69.979
1,0,0,1,1,0,0,0,0,1,0,1,0,1,71.396
0,1,0,0,0,0,0,1,1,0,1,0,0,1,69.211
1,1,1,0,0,1,1,0,0,0,1,0,0,1,69.435
0,1,0,1,0,1,1,0,0,0,1,0,1,0,68.505
1,1,1,0,0,1,0,1,1,1,1,1,0,0,71.251
1,1,0,1,0,1,0,0,1,1,1,0,0,1,69.791
0,0,0,0,1,0,0,1,0,1,1,1,0,1,69.393
1,1,0,1,0,1,0,0,0,0,0,1,0,0,71.501
1,1,1,0,0,1,1,1,0,1,0,0,0,0,69.203
1,1,1,1,0,0,0,0,1,0,0,0,1,0,69.087
1,0,1,1,0,1,0,1,1,1,0,1,0,0,69.308
1,0,0,1,1,1,1,1,0,0,1,1,0,1,69.051
0,0,1,1,0,1,0,1,0,1,1,1,1,0,69.037
1,1,1,0,0,1,0,0,0,1,0,0,1,0,71.673
0,0,1,1,0,0,0,0,0,1,0,0,0,0,68.772
1,1,0,0,0,1,0,0,0,0,1,0,0,1,70.547
0,1,0,1,0,1,0,1,0,0,0,0,0,0,70.46
0,1,1,1,1,1,0,0,1,0,0,1,0,0,71.408
1,0,1,1,1,0,1,0,1,0,1,0,0,1,70.601
0,0,1,1,0,1,1,1,1,0,0,1,0,1,68.918
1,1,1,1,0,0,0,0,0,1,1,1,0,0,71.405
1,1,1,1,1,1,1,0,0,0,0,0,0,0,70.933
0,0,1,0,0,0,0,0,0,0,1,0,1,0,68.504
0,1,1,0,1,1,1,0,0,0,1,0,1,1,69.32
0,0,1,1,1,0,0,0,0,0,0,1,1,0,68.518
1,0,1,1,0,1,1,1,1,0,0,0,1,1,68.696
1,1,0,0,1,0,0,1,1,1,0,0,0,0,71.598
0,1,0,1,0,0,0,1,1,0,0,1,0,1,69.296
1,0,0,0,1,0,1,0,1,0,0,1,0,1,69.365
1,1,0,0,0,1,0,0,1,0,1,0,0,1,68.811
1,0,0,1,0,0,0,1,0,1,1,0,1,0,69.463
0,0,1,1,1,0,0,0,0,0,1,1,0,0,68.931
0,0,0,1,0,1,1,0,1,0,1,0,0,0,68.836
1,1,0,1,1,0,0,0,0,1,0,1,0,1,70.891
0,0,0,0,0,1,1,1,1,0,0,0,0,0,70.745
0,1,1,0,0,1,0,1,0,0,0,0,1,1,70.997
0,0,0,0,0,1,0,1,1,1,0,1,1,0,71.907
1,1,0,0,1,1,0,0,0,1,0,0,1,1,69.254
1,1,0,0,0,1,0,0,1,0,0,1,1,1,68.828
0,1,1,0,1,0,0,0,0,1,0,1,0,1,68.987
1,0,0,0,0,1,1,0,1,0,0,1,0,0,68.063
0,0,1,0,1,1,0,0,1,0,1,1,0,1,70.937
0,1,1,1,0,1,0,0,1,0,1,1,0,0,69.607
0,1,1,1,0,1,1,0,0,1,0,0,1,0,73.242
1,1,1,0,1,1,1,1,0,0,0,0,1,1,68.721
0,1,0,0,0,1,0,0,0,0,0,0,1,1,71.032
0,0,1,0,0,0,1,1,1,1,1,0,0,1,68.317
1,1,0,1,1,1,1,0,0,1,1,0,0,0,71.132
0,1,0,1,0,1,1,1,0,0,0,1,0,0,68.621
1,0,1,1,0,0,1,1,1,0,1,1,0,0,68.98
1,0,0,1,0,0,0,0,0,0,1,0,0,1,69.082
1,1,0,1,0,0,1,1,1,0,0,1,0,0,69.216
1,0,1,1,0,0,0,1,1,0,0,1,0,0,68.475
0,1,0,1,1,1,0,1,0,1,1,0,0,1,70.929
1,1,0,1,1,1,0,1,1,0,0,0,1,0,69.27
1,1,1,1,1,1,0,0,1,0,0,1,1,0,71.062
1,0,1,0,1,0,1,0,1,0,0,1,0,0,68.088
0,0,0,1,1,0,0,1,0,0,0,1,1,1,68.534
0,0,1,0,0,0,0,1,0,0,0,1,0,0,68.525
1,0,1,1,0,1,0,0,0,1,0,0,0,0,68.83
0,0,0,0,1,1,1,1,0,0,0,0,0,0,68.94
1,0,0,1,0,0,0,0,0,1,1,1,0,0,69.304
1,1,1,0,1,0,1,1,0,1,1,0,1,0,69.083
0,1,0,0,0,1,0,1,0,1,1,1,0,0,69.333
1,0,1,1,0,1,1,1,0,1,1,1,0,1,68.54
1,0,0,0,0,0,0,1,0,1,0,1,0,1,68.91
0,0,1,1,1,0,1,1,0,1,0,0,1,1,68.919
0,0,1,1,1,1,0,1,0,1,1,1,0,0,68.654
