SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$overwrite.1
0,0,0,0,0,1,0,0,1,0,0,0,0,1,21.479
1,1,0,1,1,1,0,1,0,0,1,1,1,1,25.11
0,0,1,0,0,1,1,1,0,1,0,1,1,1,24.851
0,0,0,1,1,1,0,0,1,0,1,1,1,0,24.427
0,1,0,0,1,1,0,0,1,0,0,0,0,0,21.599
1,0,0,0,0,1,1,1,0,0,0,1,0,0,24.626
1,1,0,1,0,0,0,1,1,0,0,1,1,1,24.88
1,1,0,0,0,1,1,1,0,0,0,0,1,0,21.716
1,0,0,1,1,0,0,1,1,1,1,1,1,1,24.85
0,1,1,0,1,0,1,1,1,0,0,1,1,1,24.49
0,1,0,1,1,0,1,1,0,0,0,0,1,0,21.571
1,0,0,0,1,1,1,1,1,1,1,0,0,0,21.374
1,0,1,1,0,1,0,1,0,0,1,1,0,1,25.409
1,0,1,0,1,0,0,1,1,0,1,0,0,1,21.886
1,1,1,1,1,1,1,1,1,1,1,0,1,1,21.686
1,1,1,0,1,1,0,0,1,1,0,1,1,1,24.633
0,1,0,1,1,0,0,0,1,0,1,0,0,1,21.469
1,0,1,0,1,1,0,1,1,1,1,0,1,1,21.536
0,0,0,1,1,0,1,1,0,1,1,1,0,0,24.75
1,0,0,0,0,1,0,1,1,0,1,0,0,1,21.844
1,0,1,0,0,1,1,1,1,1,0,0,1,0,21.25
0,0,0,1,0,0,1,1,1,1,1,0,1,1,21.297
0,0,0,0,1,0,1,1,1,1,1,1,0,0,25.057
0,1,1,0,0,0,1,0,1,0,1,0,1,0,21.423
0,1,0,0,1,0,1,0,0,0,1,0,0,0,21.958
1,0,0,1,1,1,0,1,0,1,1,1,1,1,24.797
1,1,0,0,1,0,0,0,1,1,1,1,1,0,24.582
1,1,0,1,0,0,0,0,0,1,0,1,1,1,24.688
0,0,1,1,1,1,1,0,1,1,0,1,1,0,24.521
0,1,1,0,0,0,1,0,1,0,0,0,1,0,21.447
0,1,0,1,1,0,1,1,0,1,1,1,0,0,25.122
0,1,1,0,0,1,0,0,1,1,1,1,1,1,24.884
1,0,1,1,0,1,1,0,1,1,0,1,0,0,25.281
0,1,0,1,0,0,1,1,1,0,1,0,0,1,21.846
1,0,1,1,0,0,1,0,1,0,1,1,1,1,24.856
0,0,1,1,0,1,1,0,1,0,1,0,0,1,21.298
0,0,0,1,1,1,0,1,0,1,0,1,0,1,24.987
1,1,1,0,0,0,0,1,1,1,1,1,0,1,25.04
0,1,0,0,0,1,0,0,1,1,0,0,1,0,21.625
1,0,0,1,1,1,1,0,1,0,0,0,1,1,22.049
1,1,0,1,1,1,1,1,0,1,1,1,1,1,25.342
1,0,1,0,0,1,0,0,1,1,1,0,0,1,21.855
0,1,0,1,1,0,1,1,1,1,1,1,0,0,24.558
1,0,0,1,0,1,0,0,0,1,1,0,0,1,21.7
0,1,0,1,0,1,1,1,0,0,1,1,1,0,24.547
1,0,1,1,0,0,0,1,1,0,1,1,1,1,24.976
1,0,1,1,0,0,0,0,1,0,1,1,1,1,25.0
0,1,1,1,1,0,1,1,0,1,0,1,0,1,24.61
1,1,1,1,1,1,1,0,0,0,0,0,0,1,21.612
1,0,0,0,1,0,0,0,1,1,1,0,0,1,21.537
0,0,0,0,1,0,1,0,1,1,1,0,0,0,21.386
0,1,1,1,0,1,1,1,0,1,1,0,1,0,21.653
0,1,1,0,0,0,1,0,1,0,1,1,1,0,24.54
0,0,0,0,0,1,0,0,0,0,0,1,0,1,24.602
1,1,0,0,0,1,1,1,0,0,1,1,1,0,24.618
1,0,0,0,0,0,1,0,0,0,0,1,0,0,24.984
1,1,0,1,1,1,0,1,0,1,0,1,1,0,25.098
0,1,0,1,1,1,1,0,1,1,1,0,1,1,21.548
0,1,0,1,1,0,0,0,0,0,0,0,0,1,21.624
1,1,0,1,0,0,0,1,1,1,0,0,1,0,21.765
0,1,0,1,1,0,0,0,0,0,1,1,1,0,24.351
0,1,1,1,0,1,1,1,1,1,0,0,1,1,21.272
0,0,1,1,1,0,1,1,0,1,1,0,1,1,21.46
1,1,0,0,0,0,1,0,1,1,0,1,0,1,24.875
0,0,0,0,1,0,1,1,0,0,1,1,1,0,24.962
1,1,0,1,0,0,0,0,0,0,1,0,0,0,21.364
0,1,1,0,0,0,1,1,0,1,0,0,1,0,22.578
1,0,1,1,1,1,0,0,1,0,1,0,0,1,21.689
1,1,1,1,0,0,1,0,1,1,1,1,0,0,24.863
1,0,1,0,0,0,1,1,0,0,0,0,0,0,22.327
1,1,1,0,1,1,0,0,1,0,0,0,0,0,21.873
1,1,0,0,1,1,0,0,1,0,0,1,0,0,25.031
0,0,0,1,1,0,1,0,0,1,0,0,0,0,21.905
0,0,0,0,1,1,0,0,1,0,1,1,0,0,25.922
0,0,1,1,0,0,1,1,1,1,1,0,0,1,21.565
1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.904
0,0,1,0,1,1,0,0,1,0,0,1,1,0,25.454
0,0,0,1,1,1,0,1,0,1,0,1,1,1,24.68
1,1,1,1,1,0,1,0,0,1,1,0,1,0,21.438
0,1,1,1,0,1,1,1,0,0,1,1,1,1,24.214
0,0,1,1,0,1,0,0,1,0,0,0,1,0,21.698
0,1,1,1,1,0,0,1,0,0,1,1,0,1,24.499
0,0,1,1,0,0,1,1,0,0,1,0,0,1,21.57
1,1,1,0,1,1,1,0,1,0,0,0,1,0,21.255
1,1,0,0,1,0,1,0,0,1,0,0,0,0,21.378
0,0,1,1,1,1,0,1,0,1,0,1,1,1,24.922
0,0,1,1,1,0,1,0,0,1,1,0,1,1,21.743
0,1,0,0,1,0,0,0,1,1,0,0,1,0,21.375
0,0,1,0,0,0,1,1,0,0,1,1,0,0,24.946
1,1,0,0,0,0,0,1,1,1,1,0,0,0,21.68
0,1,0,0,1,0,0,0,0,1,1,0,1,0,21.678
0,0,1,1,0,0,0,1,0,0,0,0,0,0,21.328
1,0,1,0,1,0,0,0,1,0,0,1,0,0,24.665
1,0,1,1,1,0,0,1,0,0,0,1,1,0,25.061
0,1,1,0,0,0,1,1,0,1,0,0,0,1,21.732
1,0,1,1,0,0,0,0,0,0,1,0,1,0,21.292
1,0,0,0,0,0,1,0,0,1,1,0,1,1,21.67
1,1,1,1,0,1,0,1,0,0,0,1,1,0,24.444
0,1,1,0,0,0,0,0,1,1,1,1,0,0,24.982
1,1,1,1,0,0,0,1,1,1,0,0,0,0,21.624
0,0,0,1,1,0,0,0,0,1,1,0,1,0,21.308
1,1,0,0,1,0,0,0,1,1,0,0,1,0,21.592
0,1,1,0,0,0,1,0,1,1,0,0,1,1,21.576
1,1,1,0,0,1,0,0,1,1,0,1,1,0,24.705
0,1,0,1,0,1,1,1,1,1,1,0,1,1,21.342
0,1,1,0,0,1,0,0,1,0,1,1,0,0,24.852
1,0,0,0,1,1,0,0,1,1,0,1,1,1,25.227
0,0,1,0,0,1,1,1,1,0,1,1,1,0,24.892
0,1,0,1,1,0,1,1,1,0,1,0,0,1,21.857
1,0,1,0,0,0,0,0,1,0,0,0,1,1,21.186
0,1,1,0,0,0,1,0,0,0,0,0,1,1,21.334
0,1,1,0,0,1,0,0,0,1,1,1,1,1,24.615
0,1,0,1,0,0,0,0,0,0,0,0,1,1,21.11
0,0,1,0,1,0,0,1,1,0,1,0,0,0,21.48
1,1,0,0,0,1,1,0,1,0,0,1,0,1,24.96
1,0,0,0,0,0,1,0,1,1,0,0,1,1,21.254
0,1,1,1,0,1,0,0,1,0,1,0,1,0,21.829
0,0,0,1,0,0,0,1,1,0,0,0,1,0,21.353
1,0,1,0,1,0,0,0,0,1,0,1,1,0,24.697
1,0,0,1,1,0,1,0,1,1,1,0,0,1,21.79
1,1,1,0,1,0,1,0,1,1,0,0,1,1,21.277
0,1,1,1,0,0,1,1,1,0,1,1,1,0,24.294
1,1,0,1,1,0,1,1,1,0,0,1,1,0,25.07
1,0,1,0,0,1,0,1,0,1,1,0,1,0,21.469
0,1,0,0,1,0,0,0,1,0,1,0,1,1,21.315
1,0,0,1,1,0,1,0,0,0,1,0,0,0,21.428
1,0,1,0,1,1,1,0,0,1,0,0,0,1,22.026
1,1,1,1,0,0,0,1,1,1,1,1,0,1,25.169
1,1,1,0,0,0,0,1,0,1,0,1,0,0,24.83
1,0,0,1,1,1,0,0,0,0,0,0,0,1,21.513
0,1,1,1,0,0,0,1,1,0,1,1,0,1,25.12
0,1,0,1,1,0,0,0,0,0,0,1,0,1,24.535
0,0,0,0,0,1,1,0,1,1,1,0,0,0,21.671
0,1,1,0,0,0,0,1,0,1,1,0,1,0,21.728
0,1,1,0,1,1,0,0,0,1,0,1,1,1,24.34
1,1,1,1,0,1,1,1,0,1,0,0,1,0,21.558
0,1,0,0,1,0,1,0,1,1,0,1,0,0,24.878
1,1,0,1,0,1,1,0,0,1,1,1,1,0,24.842
1,1,1,0,1,0,1,1,1,0,1,0,0,1,21.533
1,0,0,0,0,1,1,0,1,1,1,1,1,0,24.625
0,0,1,1,0,1,1,1,1,1,1,0,0,0,22.33
0,1,0,1,1,0,1,1,1,0,0,0,1,1,21.368
1,0,1,1,0,0,1,0,1,0,0,1,1,1,24.501
0,1,0,0,1,0,1,0,1,0,0,0,1,1,21.187
1,1,1,1,1,0,1,0,1,1,0,0,0,0,21.535
0,1,0,1,0,0,1,0,0,1,1,1,0,0,24.952
1,1,1,1,1,1,1,1,1,1,0,0,0,0,21.677
0,1,0,1,1,0,1,0,1,0,1,1,0,0,24.78
1,0,0,1,1,0,0,0,0,1,1,0,0,1,21.636
1,1,0,1,0,1,1,0,0,1,1,1,0,0,25.191
0,0,1,1,1,1,0,0,1,0,0,0,0,1,21.59
0,0,1,0,0,0,0,0,1,1,1,1,0,0,24.518
0,0,1,0,0,1,0,0,0,0,1,0,1,0,21.599
1,0,1,0,0,1,1,0,0,1,1,0,0,0,21.524
1,0,0,1,0,0,1,0,1,0,1,1,0,1,24.656
0,0,1,1,1,0,1,0,0,1,1,0,1,0,21.49
1,1,1,1,0,1,1,0,0,0,1,0,1,1,22.237
1,1,0,1,1,1,0,1,0,0,1,1,1,1,24.555
0,1,0,1,1,0,1,0,1,0,0,0,0,0,21.832
1,0,0,0,1,0,1,1,1,0,0,1,1,1,25.915
0,0,1,0,1,1,1,0,0,0,0,1,1,0,24.297
1,0,1,0,0,1,1,0,0,0,1,0,1,0,21.423
0,0,0,0,1,1,0,1,1,1,1,1,0,1,25.54
0,0,0,1,0,1,1,0,0,1,0,0,1,1,21.547
1,1,0,1,0,0,0,0,1,1,1,1,0,0,25.879
0,1,1,1,0,1,0,1,1,0,1,1,1,1,24.434
0,1,1,1,0,1,1,1,0,0,0,1,1,1,24.617
1,0,0,0,0,0,1,0,0,1,0,1,1,0,25.974
1,1,1,0,1,1,1,1,0,0,0,0,1,1,21.881
1,1,1,1,0,0,0,1,1,0,1,0,0,0,21.985
0,0,0,1,0,0,1,1,1,1,0,1,0,0,24.885
0,0,1,1,0,1,0,0,0,1,1,0,1,0,21.681
0,0,0,1,1,0,0,1,0,1,0,1,1,1,24.529
1,1,0,1,1,1,0,1,0,0,1,0,0,1,21.852
1,0,1,1,1,1,1,1,0,1,0,0,0,1,21.868
0,0,1,0,1,0,1,0,1,0,0,0,1,0,21.245
0,1,0,0,0,1,0,0,0,0,0,1,1,0,25.394
0,0,1,0,1,0,0,0,0,1,1,0,0,0,21.78
1,1,0,1,0,1,1,0,1,0,0,0,1,1,21.191
1,0,0,1,0,0,0,1,1,0,1,0,1,1,21.237
1,1,0,1,1,0,1,0,0,1,1,0,0,1,21.792
0,0,0,0,1,0,0,0,1,1,1,0,1,1,21.3
0,1,1,0,0,0,0,1,0,1,0,1,1,1,24.75
1,0,1,0,0,1,0,0,1,0,1,0,0,0,22.341
0,1,0,1,1,1,0,0,1,0,1,0,0,0,21.884
0,1,1,0,0,0,1,0,0,1,1,0,1,1,21.64
1,0,0,1,1,0,1,1,0,1,0,1,1,1,24.914
1,0,1,1,0,1,0,1,1,0,1,1,1,1,24.586
0,0,1,1,1,0,1,1,1,1,1,0,1,1,21.486
1,0,1,1,1,0,1,1,1,0,0,0,0,0,21.833
1,0,1,1,1,1,0,0,0,0,1,0,1,0,22.019
0,0,1,0,0,0,1,1,0,1,0,1,1,0,25.139
1,1,1,0,1,1,1,1,0,0,0,1,1,1,24.512
0,1,0,1,0,1,1,0,1,0,1,0,1,1,21.144
0,1,1,1,0,0,0,0,1,1,1,0,0,0,21.83
0,1,0,1,0,1,0,1,0,0,0,0,1,1,21.27
1,1,0,0,1,0,0,1,0,0,0,1,1,0,24.492
0,1,0,1,1,0,0,0,1,0,1,0,0,1,21.557
0,1,1,0,0,1,1,0,0,1,0,0,0,0,21.504
0,0,1,1,1,1,1,0,0,1,0,1,1,1,25.305
1,0,1,1,1,1,0,1,0,1,0,0,0,1,21.79
1,1,1,0,1,0,1,0,1,1,0,0,0,0,21.784
1,0,0,0,1,1,0,1,1,0,1,1,1,1,24.596
0,1,1,0,1,1,1,1,1,1,1,0,1,1,21.493
0,0,1,0,1,1,1,1,1,0,1,1,0,1,24.467
0,0,1,1,1,0,0,1,1,1,0,1,1,1,25.221
0,0,0,0,1,0,1,1,0,1,0,0,0,0,21.544
1,1,1,1,1,1,1,1,0,0,0,0,1,1,21.476
0,0,1,1,0,0,0,1,1,0,0,0,1,1,21.324
0,0,1,0,1,1,1,0,1,1,1,1,0,0,24.529
0,1,0,1,1,0,0,0,1,1,0,0,1,1,21.555
0,0,1,1,1,0,1,0,0,1,1,1,1,0,24.68
0,0,0,1,0,0,0,0,1,0,1,1,0,1,25.019
0,0,0,0,0,1,1,0,1,1,1,0,0,1,21.478
1,0,1,1,1,1,0,1,1,1,0,1,1,0,24.807
1,0,0,0,1,0,1,1,0,0,1,0,1,0,21.579
1,0,0,0,1,0,1,0,1,0,1,0,1,0,21.431
0,0,0,1,0,1,1,1,0,0,1,1,1,0,24.432
1,1,0,1,1,1,0,1,1,0,0,1,0,1,25.168
0,1,0,0,0,1,1,1,0,1,0,0,1,0,21.447
1,1,1,0,0,1,1,1,1,1,0,1,1,1,24.69
1,1,0,1,1,0,1,1,0,1,0,0,0,1,21.42
0,1,1,0,0,1,0,1,0,0,1,1,0,1,24.984
1,1,1,0,0,1,0,1,0,1,1,1,0,0,24.686
1,1,0,1,1,1,1,0,0,0,1,0,1,0,22.272
1,0,0,0,0,0,1,0,0,1,0,1,1,1,24.917
1,1,0,1,1,0,1,1,0,1,0,1,0,1,25.031
0,1,1,0,0,1,0,0,1,1,0,0,1,1,21.478
1,1,1,1,1,1,1,0,1,1,1,0,0,0,21.322
1,1,1,0,1,1,1,0,1,1,0,0,1,1,21.596
0,0,1,0,1,1,1,1,1,0,0,1,1,1,24.722
1,0,0,1,1,1,1,1,1,1,0,1,0,1,24.707
1,0,1,1,1,0,0,0,1,1,0,0,1,1,21.702
1,0,0,1,1,1,1,0,1,1,1,1,1,0,24.706
0,0,1,1,1,0,1,1,1,1,0,1,0,0,25.066
1,0,0,0,0,0,1,0,1,1,0,0,0,1,21.865
0,1,0,0,1,0,1,0,1,0,0,0,1,0,21.378
1,0,0,1,1,1,0,1,0,0,0,1,1,1,24.508
0,0,1,0,0,1,1,1,1,0,0,0,0,1,21.408
1,1,0,1,1,0,1,1,0,0,1,0,0,0,21.596
0,1,0,0,1,1,1,1,1,0,1,1,0,1,24.651
1,0,1,0,1,0,1,1,1,1,1,0,0,1,21.547
1,0,0,0,1,0,1,1,1,0,1,0,0,1,22.007
0,0,1,1,1,0,1,0,1,1,1,1,0,1,24.642
1,1,1,1,0,0,0,0,0,0,0,0,1,0,21.785
0,1,1,1,1,0,0,1,0,0,0,0,1,1,21.306
1,1,0,1,1,0,1,0,1,0,1,1,0,1,25.028
1,0,1,0,1,1,1,0,1,0,1,1,0,1,24.487
0,0,0,1,0,1,0,0,1,0,0,1,0,0,24.633
0,0,0,1,0,0,1,0,1,0,0,0,0,1,21.569
0,1,1,1,1,0,0,0,1,0,1,1,0,0,24.659
0,1,0,1,0,0,0,0,1,1,1,1,1,0,24.674
0,0,0,1,1,1,0,1,1,1,1,1,1,1,24.82
1,1,1,0,0,0,1,1,0,1,1,1,0,0,25.093
0,1,0,0,0,1,1,1,0,0,1,0,1,0,21.274
1,1,0,1,0,0,0,0,0,0,0,0,1,0,21.443
0,0,1,1,0,0,1,0,1,1,1,1,1,1,25.101
1,1,1,1,1,0,1,0,1,0,1,1,1,1,24.606
1,0,1,1,1,0,0,0,0,1,1,1,0,1,25.352
0,0,0,1,0,0,1,0,1,1,0,0,0,1,21.643
1,0,0,1,0,1,0,0,1,0,1,1,1,1,24.539
1,1,0,0,1,0,1,0,0,0,0,0,1,1,21.374
0,1,1,0,0,1,0,0,0,1,1,1,0,1,24.533
1,1,1,0,0,0,0,0,1,0,0,0,0,1,21.947
0,0,1,0,1,1,0,0,0,0,1,0,0,1,21.511
1,1,1,1,0,1,1,0,0,1,1,0,1,1,21.557
0,1,0,0,1,1,0,0,0,1,1,1,0,0,25.034
0,0,0,1,0,0,0,0,0,1,1,0,0,1,21.454
0,0,1,1,1,1,1,0,0,0,1,1,1,1,24.295
0,0,1,1,0,1,0,1,1,1,1,1,0,1,24.967
0,0,1,0,1,0,1,0,1,1,0,1,0,0,25.47
1,1,1,0,0,1,0,1,0,1,0,0,1,0,21.472
0,1,1,0,0,0,0,1,0,1,1,1,1,1,24.669
0,0,0,1,1,1,0,0,0,1,1,1,1,0,24.941
0,1,0,0,0,1,1,0,1,1,1,1,1,0,24.827
1,1,0,1,0,0,1,1,1,0,1,0,1,0,21.504
1,0,1,0,1,0,1,0,0,1,1,1,1,1,25.021
1,1,0,0,0,1,0,1,0,1,1,0,1,0,21.545
1,1,0,1,1,1,0,0,1,1,1,1,1,0,24.853
0,1,1,1,0,0,0,1,1,1,1,1,0,0,24.797
0,1,1,1,0,1,0,0,0,0,0,0,0,0,21.624
1,0,1,0,0,0,1,0,0,0,1,0,1,0,21.064
1,0,0,0,1,0,1,1,0,1,0,0,0,1,21.447
0,0,1,0,0,1,0,0,0,0,0,0,1,1,21.916
0,1,0,0,1,0,0,0,0,1,0,0,1,1,22.275
0,0,1,0,1,0,1,1,0,0,1,1,0,0,24.134
1,1,0,1,0,0,0,1,0,1,1,1,0,1,26.368
0,0,1,0,0,1,0,0,1,0,0,1,0,1,25.487
0,0,0,1,0,1,1,0,0,0,1,1,0,0,25.227
0,0,1,1,1,0,0,0,1,0,0,0,0,1,21.288
0,1,0,1,1,0,0,0,1,0,1,0,0,0,21.777
1,0,0,0,0,0,1,0,1,0,1,1,1,1,24.698
0,0,0,1,0,0,0,0,0,0,1,0,0,0,21.388
1,1,1,1,0,0,0,0,1,1,1,1,1,0,25.33
0,0,0,0,0,0,1,1,0,0,0,0,1,1,21.149
0,1,0,0,0,1,1,0,1,0,1,1,0,0,24.444
0,0,0,0,1,1,0,1,1,1,0,0,0,0,21.939
0,0,1,0,0,0,1,1,1,0,0,0,0,1,21.819
0,0,1,0,1,0,1,0,0,0,1,1,1,1,24.485
0,0,1,1,0,1,1,1,1,0,0,0,1,0,21.335
0,0,1,0,1,1,0,1,0,1,0,0,1,1,21.291
1,1,0,1,0,0,0,0,0,0,0,1,1,0,24.688
0,1,1,0,0,0,1,0,1,1,0,0,0,0,21.484
1,1,0,1,1,1,0,0,0,1,0,0,0,1,22.011
1,0,1,0,1,1,0,0,1,1,1,0,1,1,21.377
1,0,0,0,1,1,1,0,0,1,1,0,1,1,21.878
1,1,1,0,1,0,1,0,1,1,1,0,0,0,21.369
1,1,0,1,0,0,1,0,0,0,1,0,1,1,21.586
1,1,1,0,0,1,1,0,1,0,0,0,0,0,21.449
1,1,0,0,0,0,0,1,1,0,0,1,1,0,24.523
0,0,1,1,0,0,1,1,0,0,0,1,1,1,24.723
0,1,0,1,0,1,0,1,1,1,1,1,0,1,24.827
0,1,1,0,1,1,0,1,0,1,0,0,1,1,21.486
1,1,1,0,0,1,0,0,0,1,0,1,1,0,24.903
1,0,1,0,0,1,0,0,1,0,1,1,1,1,24.564
1,1,0,1,0,1,0,0,0,1,0,0,1,0,21.542
0,0,1,1,0,1,1,0,0,1,0,1,1,0,25.166
0,1,0,0,1,0,1,1,0,1,0,1,1,1,24.899
0,1,0,1,0,0,0,1,0,1,1,1,0,1,24.625
1,0,1,1,1,0,0,0,1,1,1,0,1,1,22.069
0,1,0,0,0,0,1,0,0,1,1,1,0,1,24.959
0,0,0,1,0,1,1,0,1,1,1,1,1,1,25.072
1,0,0,0,0,1,0,0,1,0,0,1,1,0,24.561
0,0,0,0,0,1,0,0,1,1,1,0,0,1,21.63
1,0,1,1,0,0,1,1,0,1,1,1,1,1,24.671
0,0,0,0,1,0,1,1,0,0,1,1,0,0,26.066
0,1,1,1,1,0,1,1,0,1,1,0,1,0,21.377
0,1,1,0,1,0,1,0,1,0,0,1,1,1,24.594
1,1,0,1,0,1,0,0,1,0,1,0,1,1,21.773
0,0,1,1,1,0,1,1,0,0,0,1,1,1,24.975
1,1,1,0,0,0,0,1,1,0,0,0,1,0,21.133
0,0,0,1,0,1,1,1,1,0,0,1,0,1,24.732
1,1,0,0,0,0,1,0,1,1,1,0,0,1,21.812
0,1,1,0,1,0,0,1,1,0,0,0,0,1,22.267
1,1,0,1,0,1,1,0,0,1,1,1,0,1,24.672
1,1,1,0,1,0,1,0,1,0,0,1,0,0,25.225
0,1,1,0,1,0,0,1,1,1,0,0,0,0,21.883
1,1,0,0,0,0,1,1,0,1,0,0,1,1,21.759
0,1,1,0,1,0,1,1,1,1,0,0,0,1,21.693
0,0,1,0,1,1,0,1,0,0,0,1,1,0,24.903
0,1,0,1,1,1,1,0,1,1,1,1,0,1,25.344
0,0,1,1,0,0,0,0,1,1,0,0,0,0,21.804
1,1,0,0,0,1,0,0,1,0,1,1,0,1,24.544
0,1,0,1,0,1,1,0,1,1,0,0,1,0,22.021
0,0,1,1,0,0,0,1,1,0,1,1,1,0,24.348
0,0,1,1,0,1,0,1,1,0,1,1,0,1,24.475
0,1,0,0,0,1,0,0,1,0,1,0,0,1,21.816
1,0,1,0,0,1,0,1,1,1,0,1,1,1,25.795
0,1,1,1,1,0,0,0,1,0,0,0,0,0,21.356
1,1,0,1,0,1,0,1,0,1,1,0,1,1,21.429
1,1,1,1,1,1,0,1,1,0,0,1,1,0,25.224
0,1,0,1,0,0,0,1,0,0,1,0,0,0,22.548
0,1,0,0,1,0,1,1,1,0,1,1,1,1,24.7
1,1,0,1,0,1,0,0,0,0,0,0,0,1,21.335
0,1,1,0,1,0,1,0,1,0,0,1,1,0,24.435
0,0,0,0,0,1,1,1,0,0,0,0,0,1,21.676
0,1,1,0,0,1,1,1,0,0,0,0,1,1,21.335
1,0,0,1,1,1,0,1,1,0,1,1,1,1,24.668
0,1,0,0,1,1,1,0,0,1,0,0,1,1,21.281
1,0,0,1,1,0,0,0,0,1,0,1,0,1,25.267
0,1,0,0,0,0,0,1,1,0,1,0,0,1,22.064
1,1,1,0,0,1,1,0,0,0,1,0,0,1,21.292
0,1,0,1,0,1,1,0,0,0,1,0,1,0,21.525
1,1,1,0,0,1,0,1,1,1,1,1,0,0,25.401
1,1,0,1,0,1,0,0,1,1,1,0,0,1,21.872
0,0,0,0,1,0,0,1,0,1,1,1,0,1,24.679
1,1,0,1,0,1,0,0,0,0,0,1,0,0,25.126
1,1,1,0,0,1,1,1,0,1,0,0,0,0,21.538
1,1,1,1,0,0,0,0,1,0,0,0,1,0,21.247
1,0,1,1,0,1,0,1,1,1,0,1,0,0,25.095
1,0,0,1,1,1,1,1,0,0,1,1,0,1,24.956
0,0,1,1,0,1,0,1,0,1,1,1,1,0,24.517
1,1,1,0,0,1,0,0,0,1,0,0,1,0,21.508
0,0,1,1,0,0,0,0,0,1,0,0,0,0,22.002
1,1,0,0,0,1,0,0,0,0,1,0,0,1,21.604
0,1,0,1,0,1,0,1,0,0,0,0,0,0,21.743
0,1,1,1,1,1,0,0,1,0,0,1,0,0,24.908
1,0,1,1,1,0,1,0,1,0,1,0,0,1,21.532
0,0,1,1,0,1,1,1,1,0,0,1,0,1,25.055
1,1,1,1,0,0,0,0,0,1,1,1,0,0,25.025
1,1,1,1,1,1,1,0,0,0,0,0,0,0,21.572
0,0,1,0,0,0,0,0,0,0,1,0,1,0,21.413
0,1,1,0,1,1,1,0,0,0,1,0,1,1,21.561
0,0,1,1,1,0,0,0,0,0,0,1,1,0,24.32
1,0,1,1,0,1,1,1,1,0,0,0,1,1,21.428
1,1,0,0,1,0,0,1,1,1,0,0,0,0,21.807
0,1,0,1,0,0,0,1,1,0,0,1,0,1,24.359
1,0,0,0,1,0,1,0,1,0,0,1,0,1,26.425
1,1,0,0,0,1,0,0,1,0,1,0,0,1,22.273
1,0,0,1,0,0,0,1,0,1,1,0,1,0,21.496
0,0,1,1,1,0,0,0,0,0,1,1,0,0,24.832
0,0,0,1,0,1,1,0,1,0,1,0,0,0,21.601
1,1,0,1,1,0,0,0,0,1,0,1,0,1,24.772
0,0,0,0,0,1,1,1,1,0,0,0,0,0,21.823
0,1,1,0,0,1,0,1,0,0,0,0,1,1,21.685
0,0,0,0,0,1,0,1,1,1,0,1,1,0,24.889
1,1,0,0,1,1,0,0,0,1,0,0,1,1,21.397
1,1,0,0,0,1,0,0,1,0,0,1,1,1,24.329
0,1,1,0,1,0,0,0,0,1,0,1,0,1,24.704
1,0,0,0,0,1,1,0,1,0,0,1,0,0,24.905
0,0,1,0,1,1,0,0,1,0,1,1,0,1,24.817
0,1,1,1,0,1,0,0,1,0,1,1,0,0,24.668
0,1,1,1,0,1,1,0,0,1,0,0,1,0,21.807
1,1,1,0,1,1,1,1,0,0,0,0,1,1,21.255
0,1,0,0,0,1,0,0,0,0,0,0,1,1,21.106
0,0,1,0,0,0,1,1,1,1,1,0,0,1,21.463
1,1,0,1,1,1,1,0,0,1,1,0,0,0,21.872
0,1,0,1,0,1,1,1,0,0,0,1,0,0,24.992
1,0,1,1,0,0,1,1,1,0,1,1,0,0,24.427
1,0,0,1,0,0,0,0,0,0,1,0,0,1,21.968
1,1,0,1,0,0,1,1,1,0,0,1,0,0,25.253
1,0,1,1,0,0,0,1,1,0,0,1,0,0,24.888
0,1,0,1,1,1,0,1,0,1,1,0,0,1,21.382
1,1,0,1,1,1,0,1,1,0,0,0,1,0,21.766
1,1,1,1,1,1,0,0,1,0,0,1,1,0,24.859
1,0,1,0,1,0,1,0,1,0,0,1,0,0,24.657
0,0,0,1,1,0,0,1,0,0,0,1,1,1,25.103
0,0,1,0,0,0,0,1,0,0,0,1,0,0,24.856
1,0,1,1,0,1,0,0,0,1,0,0,0,0,21.585
0,0,0,0,1,1,1,1,0,0,0,0,0,0,21.639
1,0,0,1,0,0,0,0,0,1,1,1,0,0,24.804
1,1,1,0,1,0,1,1,0,1,1,0,1,0,21.391
0,1,0,0,0,1,0,1,0,1,1,1,0,0,25.121
1,0,1,1,0,1,1,1,0,1,1,1,0,1,24.957
1,0,0,0,0,0,0,1,0,1,0,1,0,1,25.1
0,0,1,1,1,0,1,1,0,1,0,0,1,1,21.234
0,0,1,1,1,1,0,1,0,1,1,1,0,0,24.762
