SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrandom.5
0,0,0,0,0,1,0,0,1,0,0,0,0,1,11.42
1,1,0,1,1,1,0,1,0,0,1,1,1,1,11.853
0,0,1,0,0,1,1,1,0,1,0,1,1,1,11.601
0,0,0,1,1,1,0,0,1,0,1,1,1,0,11.848
0,1,0,0,1,1,0,0,1,0,0,0,0,0,11.634
1,0,0,0,0,1,1,1,0,0,0,1,0,0,11.671
1,1,0,1,0,0,0,1,1,0,0,1,1,1,17.297
1,1,0,0,0,1,1,1,0,0,0,0,1,0,9.885
1,0,0,1,1,0,0,1,1,1,1,1,1,1,11.773
0,1,1,0,1,0,1,1,1,0,0,1,1,1,11.905
0,1,0,1,1,0,1,1,0,0,0,0,1,0,15.809
1,0,0,0,1,1,1,1,1,1,1,0,0,0,14.477
1,0,1,1,0,1,0,1,0,0,1,1,0,1,11.193
1,0,1,0,1,0,0,1,1,0,1,0,0,1,11.752
1,1,1,1,1,1,1,1,1,1,1,0,1,1,16.044
1,1,1,0,1,1,0,0,1,1,0,1,1,1,14.332
0,1,0,1,1,0,0,0,1,0,1,0,0,1,9.876
1,0,1,0,1,1,0,1,1,1,1,0,1,1,16.328
0,0,0,1,1,0,1,1,0,1,1,1,0,0,12.297
1,0,0,0,0,1,0,1,1,0,1,0,0,1,10.269
1,0,1,0,0,1,1,1,1,1,0,0,1,0,14.046
0,0,0,1,0,0,1,1,1,1,1,0,1,1,12.594
0,0,0,0,1,0,1,1,1,1,1,1,0,0,12.134
0,1,1,0,0,0,1,0,1,0,1,0,1,0,12.469
0,1,0,0,1,0,1,0,0,0,1,0,0,0,12.141
1,0,0,1,1,1,0,1,0,1,1,1,1,1,15.553
1,1,0,0,1,0,0,0,1,1,1,1,1,0,12.281
1,1,0,1,0,0,0,0,0,1,0,1,1,1,11.487
0,0,1,1,1,1,1,0,1,1,0,1,1,0,11.525
0,1,1,0,0,0,1,0,1,0,0,0,1,0,9.344
0,1,0,1,1,0,1,1,0,1,1,1,0,0,14.32
0,1,1,0,0,1,0,0,1,1,1,1,1,1,13.285
1,0,1,1,0,1,1,0,1,1,0,1,0,0,14.7
0,1,0,1,0,0,1,1,1,0,1,0,0,1,15.0
1,0,1,1,0,0,1,0,1,0,1,1,1,1,10.998
0,0,1,1,0,1,1,0,1,0,1,0,0,1,14.515
0,0,0,1,1,1,0,1,0,1,0,1,0,1,15.843
1,1,1,0,0,0,0,1,1,1,1,1,0,1,14.689
0,1,0,0,0,1,0,0,1,1,0,0,1,0,15.12
1,0,0,1,1,1,1,0,1,0,0,0,1,1,10.844
1,1,0,1,1,1,1,1,0,1,1,1,1,1,12.934
1,0,1,0,0,1,0,0,1,1,1,0,0,1,11.919
0,1,0,1,1,0,1,1,1,1,1,1,0,0,10.714
1,0,0,1,0,1,0,0,0,1,1,0,0,1,14.695
0,1,0,1,0,1,1,1,0,0,1,1,1,0,11.589
1,0,1,1,0,0,0,1,1,0,1,1,1,1,17.178
1,0,1,1,0,0,0,0,1,0,1,1,1,1,14.294
0,1,1,1,1,0,1,1,0,1,0,1,0,1,16.867
1,1,1,1,1,1,1,0,0,0,0,0,0,1,16.729
1,0,0,0,1,0,0,0,1,1,1,0,0,1,14.584
0,0,0,0,1,0,1,0,1,1,1,0,0,0,13.316
0,1,1,1,0,1,1,1,0,1,1,0,1,0,15.697
0,1,1,0,0,0,1,0,1,0,1,1,1,0,12.495
0,0,0,0,0,1,0,0,0,0,0,1,0,1,15.397
1,1,0,0,0,1,1,1,0,0,1,1,1,0,12.569
1,0,0,0,0,0,1,0,0,0,0,1,0,0,13.857
1,1,0,1,1,1,0,1,0,1,0,1,1,0,14.302
0,1,0,1,1,1,1,0,1,1,1,0,1,1,18.057
0,1,0,1,1,0,0,0,0,0,0,0,0,1,10.595
1,1,0,1,0,0,0,1,1,1,0,0,1,0,12.402
0,1,0,1,1,0,0,0,0,0,1,1,1,0,10.489
0,1,1,1,0,1,1,1,1,1,0,0,1,1,13.02
0,0,1,1,1,0,1,1,0,1,1,0,1,1,12.049
1,1,0,0,0,0,1,0,1,1,0,1,0,1,13.716
0,0,0,0,1,0,1,1,0,0,1,1,1,0,9.837
1,1,0,1,0,0,0,0,0,0,1,0,0,0,10.732
0,1,1,0,0,0,1,1,0,1,0,0,1,0,15.252
1,0,1,1,1,1,0,0,1,0,1,0,0,1,12.585
1,1,1,1,0,0,1,0,1,1,1,1,0,0,15.902
1,0,1,0,0,0,1,1,0,0,0,0,0,0,10.544
1,1,1,0,1,1,0,0,1,0,0,0,0,0,9.658
1,1,0,0,1,1,0,0,1,0,0,1,0,0,13.291
0,0,0,1,1,0,1,0,0,1,0,0,0,0,13.391
0,0,0,0,1,1,0,0,1,0,1,1,0,0,12.448
0,0,1,1,0,0,1,1,1,1,1,0,0,1,14.595
1,0,1,0,0,0,0,1,0,1,0,0,0,0,17.191
0,0,1,0,1,1,0,0,1,0,0,1,1,0,11.644
0,0,0,1,1,1,0,1,0,1,0,1,1,1,16.636
1,1,1,1,1,0,1,0,0,1,1,0,1,0,12.609
0,1,1,1,0,1,1,1,0,0,1,1,1,1,15.974
0,0,1,1,0,1,0,0,1,0,0,0,1,0,16.94
0,1,1,1,1,0,0,1,0,0,1,1,0,1,11.954
0,0,1,1,0,0,1,1,0,0,1,0,0,1,17.396
1,1,1,0,1,1,1,0,1,0,0,0,1,0,9.786
1,1,0,0,1,0,1,0,0,1,0,0,0,0,12.125
0,0,1,1,1,1,0,1,0,1,0,1,1,1,14.229
0,0,1,1,1,0,1,0,0,1,1,0,1,1,15.975
0,1,0,0,1,0,0,0,1,1,0,0,1,0,12.354
0,0,1,0,0,0,1,1,0,0,1,1,0,0,14.439
1,1,0,0,0,0,0,1,1,1,1,0,0,0,13.049
0,1,0,0,1,0,0,0,0,1,1,0,1,0,12.744
0,0,1,1,0,0,0,1,0,0,0,0,0,0,14.436
1,0,1,0,1,0,0,0,1,0,0,1,0,0,14.687
1,0,1,1,1,0,0,1,0,0,0,1,1,0,15.37
0,1,1,0,0,0,1,1,0,1,0,0,0,1,12.991
1,0,1,1,0,0,0,0,0,0,1,0,1,0,9.35
1,0,0,0,0,0,1,0,0,1,1,0,1,1,10.481
1,1,1,1,0,1,0,1,0,0,0,1,1,0,10.869
0,1,1,0,0,0,0,0,1,1,1,1,0,0,11.602
1,1,1,1,0,0,0,1,1,1,0,0,0,0,12.869
0,0,0,1,1,0,0,0,0,1,1,0,1,0,13.489
1,1,0,0,1,0,0,0,1,1,0,0,1,0,13.214
0,1,1,0,0,0,1,0,1,1,0,0,1,1,10.087
1,1,1,0,0,1,0,0,1,1,0,1,1,0,12.14
0,1,0,1,0,1,1,1,1,1,1,0,1,1,15.83
0,1,1,0,0,1,0,0,1,0,1,1,0,0,10.388
1,0,0,0,1,1,0,0,1,1,0,1,1,1,15.927
0,0,1,0,0,1,1,1,1,0,1,1,1,0,9.241
0,1,0,1,1,0,1,1,1,0,1,0,0,1,12.199
1,0,1,0,0,0,0,0,1,0,0,0,1,1,14.583
0,1,1,0,0,0,1,0,0,0,0,0,1,1,12.081
0,1,1,0,0,1,0,0,0,1,1,1,1,1,11.598
0,1,0,1,0,0,0,0,0,0,0,0,1,1,12.991
0,0,1,0,1,0,0,1,1,0,1,0,0,0,10.899
1,1,0,0,0,1,1,0,1,0,0,1,0,1,14.454
1,0,0,0,0,0,1,0,1,1,0,0,1,1,15.029
0,1,1,1,0,1,0,0,1,0,1,0,1,0,12.368
0,0,0,1,0,0,0,1,1,0,0,0,1,0,13.568
1,0,1,0,1,0,0,0,0,1,0,1,1,0,16.417
1,0,0,1,1,0,1,0,1,1,1,0,0,1,16.568
1,1,1,0,1,0,1,0,1,1,0,0,1,1,10.808
0,1,1,1,0,0,1,1,1,0,1,1,1,0,13.206
1,1,0,1,1,0,1,1,1,0,0,1,1,0,11.374
1,0,1,0,0,1,0,1,0,1,1,0,1,0,14.033
0,1,0,0,1,0,0,0,1,0,1,0,1,1,12.525
1,0,0,1,1,0,1,0,0,0,1,0,0,0,15.815
1,0,1,0,1,1,1,0,0,1,0,0,0,1,12.351
1,1,1,1,0,0,0,1,1,1,1,1,0,1,14.915
1,1,1,0,0,0,0,1,0,1,0,1,0,0,15.893
1,0,0,1,1,1,0,0,0,0,0,0,0,1,15.064
0,1,1,1,0,0,0,1,1,0,1,1,0,1,11.815
0,1,0,1,1,0,0,0,0,0,0,1,0,1,14.595
0,0,0,0,0,1,1,0,1,1,1,0,0,0,12.797
0,1,1,0,0,0,0,1,0,1,1,0,1,0,14.087
0,1,1,0,1,1,0,0,0,1,0,1,1,1,10.517
1,1,1,1,0,1,1,1,0,1,0,0,1,0,11.341
0,1,0,0,1,0,1,0,1,1,0,1,0,0,20.28
1,1,0,1,0,1,1,0,0,1,1,1,1,0,11.074
1,1,1,0,1,0,1,1,1,0,1,0,0,1,10.779
1,0,0,0,0,1,1,0,1,1,1,1,1,0,12.893
0,0,1,1,0,1,1,1,1,1,1,0,0,0,11.416
0,1,0,1,1,0,1,1,1,0,0,0,1,1,15.646
1,0,1,1,0,0,1,0,1,0,0,1,1,1,10.951
0,1,0,0,1,0,1,0,1,0,0,0,1,1,12.8
1,1,1,1,1,0,1,0,1,1,0,0,0,0,13.27
0,1,0,1,0,0,1,0,0,1,1,1,0,0,13.778
1,1,1,1,1,1,1,1,1,1,0,0,0,0,10.89
0,1,0,1,1,0,1,0,1,0,1,1,0,0,10.74
1,0,0,1,1,0,0,0,0,1,1,0,0,1,12.27
1,1,0,1,0,1,1,0,0,1,1,1,0,0,14.491
0,0,1,1,1,1,0,0,1,0,0,0,0,1,10.979
0,0,1,0,0,0,0,0,1,1,1,1,0,0,11.025
0,0,1,0,0,1,0,0,0,0,1,0,1,0,14.651
1,0,1,0,0,1,1,0,0,1,1,0,0,0,15.129
1,0,0,1,0,0,1,0,1,0,1,1,0,1,9.982
0,0,1,1,1,0,1,0,0,1,1,0,1,0,15.287
1,1,1,1,0,1,1,0,0,0,1,0,1,1,10.666
1,1,0,1,1,1,0,1,0,0,1,1,1,1,16.411
0,1,0,1,1,0,1,0,1,0,0,0,0,0,9.825
1,0,0,0,1,0,1,1,1,0,0,1,1,1,16.01
0,0,1,0,1,1,1,0,0,0,0,1,1,0,13.017
1,0,1,0,0,1,1,0,0,0,1,0,1,0,12.626
0,0,0,0,1,1,0,1,1,1,1,1,0,1,14.347
0,0,0,1,0,1,1,0,0,1,0,0,1,1,12.096
1,1,0,1,0,0,0,0,1,1,1,1,0,0,10.617
0,1,1,1,0,1,0,1,1,0,1,1,1,1,9.778
0,1,1,1,0,1,1,1,0,0,0,1,1,1,9.396
1,0,0,0,0,0,1,0,0,1,0,1,1,0,10.42
1,1,1,0,1,1,1,1,0,0,0,0,1,1,10.06
1,1,1,1,0,0,0,1,1,0,1,0,0,0,9.671
0,0,0,1,0,0,1,1,1,1,0,1,0,0,12.457
0,0,1,1,0,1,0,0,0,1,1,0,1,0,10.769
0,0,0,1,1,0,0,1,0,1,0,1,1,1,14.683
1,1,0,1,1,1,0,1,0,0,1,0,0,1,16.649
1,0,1,1,1,1,1,1,0,1,0,0,0,1,10.717
0,0,1,0,1,0,1,0,1,0,0,0,1,0,9.484
0,1,0,0,0,1,0,0,0,0,0,1,1,0,10.799
0,0,1,0,1,0,0,0,0,1,1,0,0,0,16.485
1,1,0,1,0,1,1,0,1,0,0,0,1,1,13.782
1,0,0,1,0,0,0,1,1,0,1,0,1,1,9.851
1,1,0,1,1,0,1,0,0,1,1,0,0,1,10.773
0,0,0,0,1,0,0,0,1,1,1,0,1,1,11.142
0,1,1,0,0,0,0,1,0,1,0,1,1,1,15.838
1,0,1,0,0,1,0,0,1,0,1,0,0,0,9.591
0,1,0,1,1,1,0,0,1,0,1,0,0,0,12.732
0,1,1,0,0,0,1,0,0,1,1,0,1,1,10.251
1,0,0,1,1,0,1,1,0,1,0,1,1,1,11.272
1,0,1,1,0,1,0,1,1,0,1,1,1,1,9.528
0,0,1,1,1,0,1,1,1,1,1,0,1,1,16.804
1,0,1,1,1,0,1,1,1,0,0,0,0,0,10.575
1,0,1,1,1,1,0,0,0,0,1,0,1,0,14.355
0,0,1,0,0,0,1,1,0,1,0,1,1,0,11.997
1,1,1,0,1,1,1,1,0,0,0,1,1,1,13.909
0,1,0,1,0,1,1,0,1,0,1,0,1,1,10.135
0,1,1,1,0,0,0,0,1,1,1,0,0,0,11.656
0,1,0,1,0,1,0,1,0,0,0,0,1,1,12.484
1,1,0,0,1,0,0,1,0,0,0,1,1,0,17.06
0,1,0,1,1,0,0,0,1,0,1,0,0,1,10.637
0,1,1,0,0,1,1,0,0,1,0,0,0,0,13.119
0,0,1,1,1,1,1,0,0,1,0,1,1,1,10.575
1,0,1,1,1,1,0,1,0,1,0,0,0,1,11.792
1,1,1,0,1,0,1,0,1,1,0,0,0,0,16.778
1,0,0,0,1,1,0,1,1,0,1,1,1,1,11.656
0,1,1,0,1,1,1,1,1,1,1,0,1,1,16.285
0,0,1,0,1,1,1,1,1,0,1,1,0,1,10.698
0,0,1,1,1,0,0,1,1,1,0,1,1,1,10.414
0,0,0,0,1,0,1,1,0,1,0,0,0,0,11.17
1,1,1,1,1,1,1,1,0,0,0,0,1,1,10.733
0,0,1,1,0,0,0,1,1,0,0,0,1,1,17.932
0,0,1,0,1,1,1,0,1,1,1,1,0,0,13.203
0,1,0,1,1,0,0,0,1,1,0,0,1,1,11.254
0,0,1,1,1,0,1,0,0,1,1,1,1,0,11.009
0,0,0,1,0,0,0,0,1,0,1,1,0,1,13.152
0,0,0,0,0,1,1,0,1,1,1,0,0,1,13.534
1,0,1,1,1,1,0,1,1,1,0,1,1,0,10.429
1,0,0,0,1,0,1,1,0,0,1,0,1,0,10.889
1,0,0,0,1,0,1,0,1,0,1,0,1,0,10.711
0,0,0,1,0,1,1,1,0,0,1,1,1,0,14.439
1,1,0,1,1,1,0,1,1,0,0,1,0,1,12.023
0,1,0,0,0,1,1,1,0,1,0,0,1,0,11.713
1,1,1,0,0,1,1,1,1,1,0,1,1,1,12.18
1,1,0,1,1,0,1,1,0,1,0,0,0,1,17.387
0,1,1,0,0,1,0,1,0,0,1,1,0,1,10.781
1,1,1,0,0,1,0,1,0,1,1,1,0,0,11.752
1,1,0,1,1,1,1,0,0,0,1,0,1,0,13.378
1,0,0,0,0,0,1,0,0,1,0,1,1,1,15.612
1,1,0,1,1,0,1,1,0,1,0,1,0,1,15.766
0,1,1,0,0,1,0,0,1,1,0,0,1,1,10.255
1,1,1,1,1,1,1,0,1,1,1,0,0,0,15.375
1,1,1,0,1,1,1,0,1,1,0,0,1,1,13.671
0,0,1,0,1,1,1,1,1,0,0,1,1,1,11.491
1,0,0,1,1,1,1,1,1,1,0,1,0,1,15.416
1,0,1,1,1,0,0,0,1,1,0,0,1,1,11.599
1,0,0,1,1,1,1,0,1,1,1,1,1,0,16.902
0,0,1,1,1,0,1,1,1,1,0,1,0,0,14.307
1,0,0,0,0,0,1,0,1,1,0,0,0,1,10.722
0,1,0,0,1,0,1,0,1,0,0,0,1,0,9.523
1,0,0,1,1,1,0,1,0,0,0,1,1,1,17.998
0,0,1,0,0,1,1,1,1,0,0,0,0,1,10.618
1,1,0,1,1,0,1,1,0,0,1,0,0,0,14.255
0,1,0,0,1,1,1,1,1,0,1,1,0,1,14.451
1,0,1,0,1,0,1,1,1,1,1,0,0,1,11.766
1,0,0,0,1,0,1,1,1,0,1,0,0,1,16.178
0,0,1,1,1,0,1,0,1,1,1,1,0,1,16.917
1,1,1,1,0,0,0,0,0,0,0,0,1,0,9.549
0,1,1,1,1,0,0,1,0,0,0,0,1,1,11.63
1,1,0,1,1,0,1,0,1,0,1,1,0,1,18.626
1,0,1,0,1,1,1,0,1,0,1,1,0,1,18.173
0,0,0,1,0,1,0,0,1,0,0,1,0,0,14.394
0,0,0,1,0,0,1,0,1,0,0,0,0,1,11.143
0,1,1,1,1,0,0,0,1,0,1,1,0,0,12.306
0,1,0,1,0,0,0,0,1,1,1,1,1,0,15.53
0,0,0,1,1,1,0,1,1,1,1,1,1,1,10.735
1,1,1,0,0,0,1,1,0,1,1,1,0,0,12.988
0,1,0,0,0,1,1,1,0,0,1,0,1,0,11.646
1,1,0,1,0,0,0,0,0,0,0,0,1,0,11.782
0,0,1,1,0,0,1,0,1,1,1,1,1,1,11.686
1,1,1,1,1,0,1,0,1,0,1,1,1,1,10.611
1,0,1,1,1,0,0,0,0,1,1,1,0,1,16.342
0,0,0,1,0,0,1,0,1,1,0,0,0,1,12.206
1,0,0,1,0,1,0,0,1,0,1,1,1,1,10.931
1,1,0,0,1,0,1,0,0,0,0,0,1,1,9.468
0,1,1,0,0,1,0,0,0,1,1,1,0,1,12.43
1,1,1,0,0,0,0,0,1,0,0,0,0,1,9.78
0,0,1,0,1,1,0,0,0,0,1,0,0,1,13.51
1,1,1,1,0,1,1,0,0,1,1,0,1,1,10.211
0,1,0,0,1,1,0,0,0,1,1,1,0,0,15.115
0,0,0,1,0,0,0,0,0,1,1,0,0,1,12.166
0,0,1,1,1,1,1,0,0,0,1,1,1,1,9.704
0,0,1,1,0,1,0,1,1,1,1,1,0,1,13.066
0,0,1,0,1,0,1,0,1,1,0,1,0,0,10.387
1,1,1,0,0,1,0,1,0,1,0,0,1,0,16.149
0,1,1,0,0,0,0,1,0,1,1,1,1,1,15.479
0,0,0,1,1,1,0,0,0,1,1,1,1,0,11.792
0,1,0,0,0,1,1,0,1,1,1,1,1,0,15.173
1,1,0,1,0,0,1,1,1,0,1,0,1,0,10.5
1,0,1,0,1,0,1,0,0,1,1,1,1,1,10.83
1,1,0,0,0,1,0,1,0,1,1,0,1,0,12.772
1,1,0,1,1,1,0,0,1,1,1,1,1,0,10.219
0,1,1,1,0,0,0,1,1,1,1,1,0,0,11.714
0,1,1,1,0,1,0,0,0,0,0,0,0,0,17.83
1,0,1,0,0,0,1,0,0,0,1,0,1,0,15.652
1,0,0,0,1,0,1,1,0,1,0,0,0,1,13.929
0,0,1,0,0,1,0,0,0,0,0,0,1,1,10.638
0,1,0,0,1,0,0,0,0,1,0,0,1,1,11.524
0,0,1,0,1,0,1,1,0,0,1,1,0,0,13.672
1,1,0,1,0,0,0,1,0,1,1,1,0,1,11.096
0,0,1,0,0,1,0,0,1,0,0,1,0,1,11.991
0,0,0,1,0,1,1,0,0,0,1,1,0,0,9.445
0,0,1,1,1,0,0,0,1,0,0,0,0,1,10.736
0,1,0,1,1,0,0,0,1,0,1,0,0,0,11.149
1,0,0,0,0,0,1,0,1,0,1,1,1,1,16.784
0,0,0,1,0,0,0,0,0,0,1,0,0,0,11.468
1,1,1,1,0,0,0,0,1,1,1,1,1,0,14.445
0,0,0,0,0,0,1,1,0,0,0,0,1,1,12.059
0,1,0,0,0,1,1,0,1,0,1,1,0,0,9.692
0,0,0,0,1,1,0,1,1,1,0,0,0,0,11.781
0,0,1,0,0,0,1,1,1,0,0,0,0,1,14.091
0,0,1,0,1,0,1,0,0,0,1,1,1,1,9.392
0,0,1,1,0,1,1,1,1,0,0,0,1,0,9.362
0,0,1,0,1,1,0,1,0,1,0,0,1,1,15.573
1,1,0,1,0,0,0,0,0,0,0,1,1,0,9.728
0,1,1,0,0,0,1,0,1,1,0,0,0,0,12.87
1,1,0,1,1,1,0,0,0,1,0,0,0,1,10.671
1,0,1,0,1,1,0,0,1,1,1,0,1,1,17.639
1,0,0,0,1,1,1,0,0,1,1,0,1,1,13.091
1,1,1,0,1,0,1,0,1,1,1,0,0,0,10.504
1,1,0,1,0,0,1,0,0,0,1,0,1,1,10.406
1,1,1,0,0,1,1,0,1,0,0,0,0,0,10.343
1,1,0,0,0,0,0,1,1,0,0,1,1,0,10.38
0,0,1,1,0,0,1,1,0,0,0,1,1,1,15.537
0,1,0,1,0,1,0,1,1,1,1,1,0,1,15.959
0,1,1,0,1,1,0,1,0,1,0,0,1,1,11.551
1,1,1,0,0,1,0,0,0,1,0,1,1,0,11.505
1,0,1,0,0,1,0,0,1,0,1,1,1,1,12.747
1,1,0,1,0,1,0,0,0,1,0,0,1,0,11.321
0,0,1,1,0,1,1,0,0,1,0,1,1,0,12.368
0,1,0,0,1,0,1,1,0,1,0,1,1,1,11.34
0,1,0,1,0,0,0,1,0,1,1,1,0,1,13.436
1,0,1,1,1,0,0,0,1,1,1,0,1,1,10.85
0,1,0,0,0,0,1,0,0,1,1,1,0,1,13.04
0,0,0,1,0,1,1,0,1,1,1,1,1,1,12.296
1,0,0,0,0,1,0,0,1,0,0,1,1,0,9.987
0,0,0,0,0,1,0,0,1,1,1,0,0,1,12.809
1,0,1,1,0,0,1,1,0,1,1,1,1,1,14.093
0,0,0,0,1,0,1,1,0,0,1,1,0,0,12.669
0,1,1,1,1,0,1,1,0,1,1,0,1,0,11.413
0,1,1,0,1,0,1,0,1,0,0,1,1,1,15.983
1,1,0,1,0,1,0,0,1,0,1,0,1,1,9.726
0,0,1,1,1,0,1,1,0,0,0,1,1,1,14.128
1,1,1,0,0,0,0,1,1,0,0,0,1,0,10.739
0,0,0,1,0,1,1,1,1,0,0,1,0,1,12.941
1,1,0,0,0,0,1,0,1,1,1,0,0,1,16.49
0,1,1,0,1,0,0,1,1,0,0,0,0,1,10.364
1,1,0,1,0,1,1,0,0,1,1,1,0,1,12.476
1,1,1,0,1,0,1,0,1,0,0,1,0,0,11.339
0,1,1,0,1,0,0,1,1,1,0,0,0,0,12.963
1,1,0,0,0,0,1,1,0,1,0,0,1,1,13.537
0,1,1,0,1,0,1,1,1,1,0,0,0,1,11.917
0,0,1,0,1,1,0,1,0,0,0,1,1,0,13.412
0,1,0,1,1,1,1,0,1,1,1,1,0,1,12.339
0,0,1,1,0,0,0,0,1,1,0,0,0,0,10.828
1,1,0,0,0,1,0,0,1,0,1,1,0,1,10.178
0,1,0,1,0,1,1,0,1,1,0,0,1,0,11.145
0,0,1,1,0,0,0,1,1,0,1,1,1,0,11.222
0,0,1,1,0,1,0,1,1,0,1,1,0,1,12.743
0,1,0,0,0,1,0,0,1,0,1,0,0,1,10.442
1,0,1,0,0,1,0,1,1,1,0,1,1,1,9.967
0,1,1,1,1,0,0,0,1,0,0,0,0,0,12.838
1,1,0,1,0,1,0,1,0,1,1,0,1,1,11.764
1,1,1,1,1,1,0,1,1,0,0,1,1,0,11.969
0,1,0,1,0,0,0,1,0,0,1,0,0,0,10.471
0,1,0,0,1,0,1,1,1,0,1,1,1,1,11.974
1,1,0,1,0,1,0,0,0,0,0,0,0,1,11.928
0,1,1,0,1,0,1,0,1,0,0,1,1,0,13.75
0,0,0,0,0,1,1,1,0,0,0,0,0,1,12.589
0,1,1,0,0,1,1,1,0,0,0,0,1,1,9.4
1,0,0,1,1,1,0,1,1,0,1,1,1,1,10.34
0,1,0,0,1,1,1,0,0,1,0,0,1,1,12.544
1,0,0,1,1,0,0,0,0,1,0,1,0,1,11.419
0,1,0,0,0,0,0,1,1,0,1,0,0,1,13.293
1,1,1,0,0,1,1,0,0,0,1,0,0,1,11.173
0,1,0,1,0,1,1,0,0,0,1,0,1,0,11.076
1,1,1,0,0,1,0,1,1,1,1,1,0,0,11.129
1,1,0,1,0,1,0,0,1,1,1,0,0,1,11.017
0,0,0,0,1,0,0,1,0,1,1,1,0,1,10.698
1,1,0,1,0,1,0,0,0,0,0,1,0,0,14.219
1,1,1,0,0,1,1,1,0,1,0,0,0,0,13.26
1,1,1,1,0,0,0,0,1,0,0,0,1,0,10.711
1,0,1,1,0,1,0,1,1,1,0,1,0,0,12.521
1,0,0,1,1,1,1,1,0,0,1,1,0,1,10.021
0,0,1,1,0,1,0,1,0,1,1,1,1,0,13.117
1,1,1,0,0,1,0,0,0,1,0,0,1,0,14.118
0,0,1,1,0,0,0,0,0,1,0,0,0,0,13.063
1,1,0,0,0,1,0,0,0,0,1,0,0,1,12.516
0,1,0,1,0,1,0,1,0,0,0,0,0,0,12.14
0,1,1,1,1,1,0,0,1,0,0,1,0,0,12.587
1,0,1,1,1,0,1,0,1,0,1,0,0,1,11.558
0,0,1,1,0,1,1,1,1,0,0,1,0,1,13.515
1,1,1,1,0,0,0,0,0,1,1,1,0,0,12.259
1,1,1,1,1,1,1,0,0,0,0,0,0,0,11.977
0,0,1,0,0,0,0,0,0,0,1,0,1,0,9.444
0,1,1,0,1,1,1,0,0,0,1,0,1,1,10.582
0,0,1,1,1,0,0,0,0,0,0,1,1,0,12.098
1,0,1,1,0,1,1,1,1,0,0,0,1,1,12.47
1,1,0,0,1,0,0,1,1,1,0,0,0,0,10.404
0,1,0,1,0,0,0,1,1,0,0,1,0,1,12.28
1,0,0,0,1,0,1,0,1,0,0,1,0,1,11.984
1,1,0,0,0,1,0,0,1,0,1,0,0,1,13.808
1,0,0,1,0,0,0,1,0,1,1,0,1,0,13.151
0,0,1,1,1,0,0,0,0,0,1,1,0,0,11.21
0,0,0,1,0,1,1,0,1,0,1,0,0,0,14.637
1,1,0,1,1,0,0,0,0,1,0,1,0,1,15.218
0,0,0,0,0,1,1,1,1,0,0,0,0,0,13.748
0,1,1,0,0,1,0,1,0,0,0,0,1,1,13.196
0,0,0,0,0,1,0,1,1,1,0,1,1,0,11.509
1,1,0,0,1,1,0,0,0,1,0,0,1,1,12.873
1,1,0,0,0,1,0,0,1,0,0,1,1,1,11.259
0,1,1,0,1,0,0,0,0,1,0,1,0,1,14.568
1,0,0,0,0,1,1,0,1,0,0,1,0,0,10.265
0,0,1,0,1,1,0,0,1,0,1,1,0,1,12.735
0,1,1,1,0,1,0,0,1,0,1,1,0,0,10.475
0,1,1,1,0,1,1,0,0,1,0,0,1,0,12.653
1,1,1,0,1,1,1,1,0,0,0,0,1,1,13.399
0,1,0,0,0,1,0,0,0,0,0,0,1,1,11.449
0,0,1,0,0,0,1,1,1,1,1,0,0,1,12.649
1,1,0,1,1,1,1,0,0,1,1,0,0,0,13.832
0,1,0,1,0,1,1,1,0,0,0,1,0,0,11.75
1,0,1,1,0,0,1,1,1,0,1,1,0,0,11.633
1,0,0,1,0,0,0,0,0,0,1,0,0,1,9.776
1,1,0,1,0,0,1,1,1,0,0,1,0,0,15.594
1,0,1,1,0,0,0,1,1,0,0,1,0,0,11.091
0,1,0,1,1,1,0,1,0,1,1,0,0,1,13.673
1,1,0,1,1,1,0,1,1,0,0,0,1,0,9.578
1,1,1,1,1,1,0,0,1,0,0,1,1,0,11.115
1,0,1,0,1,0,1,0,1,0,0,1,0,0,11.41
0,0,0,1,1,0,0,1,0,0,0,1,1,1,14.576
0,0,1,0,0,0,0,1,0,0,0,1,0,0,10.744
1,0,1,1,0,1,0,0,0,1,0,0,0,0,11.758
0,0,0,0,1,1,1,1,0,0,0,0,0,0,10.964
1,0,0,1,0,0,0,0,0,1,1,1,0,0,14.075
1,1,1,0,1,0,1,1,0,1,1,0,1,0,11.047
0,1,0,0,0,1,0,1,0,1,1,1,0,0,14.114
1,0,1,1,0,1,1,1,0,1,1,1,0,1,16.676
1,0,0,0,0,0,0,1,0,1,0,1,0,1,13.663
0,0,1,1,1,0,1,1,0,1,0,0,1,1,13.151
0,0,1,1,1,1,0,1,0,1,1,1,0,0,15.48
