SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$overwritebatch.5
0,0,0,0,0,1,0,0,1,0,0,0,0,1,49.561
1,1,0,1,1,1,0,1,0,0,1,1,1,1,55.17
0,0,1,0,0,1,1,1,0,1,0,1,1,1,64.201
0,0,0,1,1,1,0,0,1,0,1,1,1,0,46.101
0,1,0,0,1,1,0,0,1,0,0,0,0,0,51.97
1,0,0,0,0,1,1,1,0,0,0,1,0,0,45.566
1,1,0,1,0,0,0,1,1,0,0,1,1,1,41.512
1,1,0,0,0,1,1,1,0,0,0,0,1,0,47.718
1,0,0,1,1,0,0,1,1,1,1,1,1,1,61.184
0,1,1,0,1,0,1,1,1,0,0,1,1,1,52.812
0,1,0,1,1,0,1,1,0,0,0,0,1,0,53.295
1,0,0,0,1,1,1,1,1,1,1,0,0,0,64.943
1,0,1,1,0,1,0,1,0,0,1,1,0,1,57.842
1,0,1,0,1,0,0,1,1,0,1,0,0,1,61.473
1,1,1,1,1,1,1,1,1,1,1,0,1,1,60.23
1,1,1,0,1,1,0,0,1,1,0,1,1,1,60.851
0,1,0,1,1,0,0,0,1,0,1,0,0,1,62.046
1,0,1,0,1,1,0,1,1,1,1,0,1,1,50.318
0,0,0,1,1,0,1,1,0,1,1,1,0,0,50.49
1,0,0,0,0,1,0,1,1,0,1,0,0,1,50.645
1,0,1,0,0,1,1,1,1,1,0,0,1,0,53.431
0,0,0,1,0,0,1,1,1,1,1,0,1,1,49.751
0,0,0,0,1,0,1,1,1,1,1,1,0,0,62.324
0,1,1,0,0,0,1,0,1,0,1,0,1,0,52.785
0,1,0,0,1,0,1,0,0,0,1,0,0,0,46.607
1,0,0,1,1,1,0,1,0,1,1,1,1,1,53.107
1,1,0,0,1,0,0,0,1,1,1,1,1,0,55.283
1,1,0,1,0,0,0,0,0,1,0,1,1,1,63.38
0,0,1,1,1,1,1,0,1,1,0,1,1,0,66.151
0,1,1,0,0,0,1,0,1,0,0,0,1,0,53.363
0,1,0,1,1,0,1,1,0,1,1,1,0,0,57.826
0,1,1,0,0,1,0,0,1,1,1,1,1,1,41.02
1,0,1,1,0,1,1,0,1,1,0,1,0,0,65.222
0,1,0,1,0,0,1,1,1,0,1,0,0,1,53.274
1,0,1,1,0,0,1,0,1,0,1,1,1,1,45.733
0,0,1,1,0,1,1,0,1,0,1,0,0,1,46.424
0,0,0,1,1,1,0,1,0,1,0,1,0,1,38.357
1,1,1,0,0,0,0,1,1,1,1,1,0,1,67.245
0,1,0,0,0,1,0,0,1,1,0,0,1,0,39.147
1,0,0,1,1,1,1,0,1,0,0,0,1,1,50.402
1,1,0,1,1,1,1,1,0,1,1,1,1,1,41.987
1,0,1,0,0,1,0,0,1,1,1,0,0,1,52.428
0,1,0,1,1,0,1,1,1,1,1,1,0,0,57.24
1,0,0,1,0,1,0,0,0,1,1,0,0,1,67.323
0,1,0,1,0,1,1,1,0,0,1,1,1,0,55.741
1,0,1,1,0,0,0,1,1,0,1,1,1,1,53.661
1,0,1,1,0,0,0,0,1,0,1,1,1,1,61.387
0,1,1,1,1,0,1,1,0,1,0,1,0,1,74.873
1,1,1,1,1,1,1,0,0,0,0,0,0,1,85.82
1,0,0,0,1,0,0,0,1,1,1,0,0,1,56.803
0,0,0,0,1,0,1,0,1,1,1,0,0,0,62.896
0,1,1,1,0,1,1,1,0,1,1,0,1,0,59.749
0,1,1,0,0,0,1,0,1,0,1,1,1,0,64.53
0,0,0,0,0,1,0,0,0,0,0,1,0,1,52.305
1,1,0,0,0,1,1,1,0,0,1,1,1,0,75.19
1,0,0,0,0,0,1,0,0,0,0,1,0,0,67.104
1,1,0,1,1,1,0,1,0,1,0,1,1,0,62.318
0,1,0,1,1,1,1,0,1,1,1,0,1,1,60.054
0,1,0,1,1,0,0,0,0,0,0,0,0,1,44.715
1,1,0,1,0,0,0,1,1,1,0,0,1,0,29.162
0,1,0,1,1,0,0,0,0,0,1,1,1,0,49.024
0,1,1,1,0,1,1,1,1,1,0,0,1,1,42.739
0,0,1,1,1,0,1,1,0,1,1,0,1,1,37.351
1,1,0,0,0,0,1,0,1,1,0,1,0,1,42.07
0,0,0,0,1,0,1,1,0,0,1,1,1,0,48.222
1,1,0,1,0,0,0,0,0,0,1,0,0,0,43.459
0,1,1,0,0,0,1,1,0,1,0,0,1,0,36.055
1,0,1,1,1,1,0,0,1,0,1,0,0,1,39.378
1,1,1,1,0,0,1,0,1,1,1,1,0,0,61.749
1,0,1,0,0,0,1,1,0,0,0,0,0,0,37.013
1,1,1,0,1,1,0,0,1,0,0,0,0,0,41.51
1,1,0,0,1,1,0,0,1,0,0,1,0,0,43.761
0,0,0,1,1,0,1,0,0,1,0,0,0,0,42.132
0,0,0,0,1,1,0,0,1,0,1,1,0,0,60.857
0,0,1,1,0,0,1,1,1,1,1,0,0,1,73.689
1,0,1,0,0,0,0,1,0,1,0,0,0,0,56.1
0,0,1,0,1,1,0,0,1,0,0,1,1,0,60.361
0,0,0,1,1,1,0,1,0,1,0,1,1,1,61.306
1,1,1,1,1,0,1,0,0,1,1,0,1,0,64.7
0,1,1,1,0,1,1,1,0,0,1,1,1,1,61.651
0,0,1,1,0,1,0,0,1,0,0,0,1,0,65.178
0,1,1,1,1,0,0,1,0,0,1,1,0,1,55.101
0,0,1,1,0,0,1,1,0,0,1,0,0,1,50.977
1,1,1,0,1,1,1,0,1,0,0,0,1,0,50.602
1,1,0,0,1,0,1,0,0,1,0,0,0,0,39.783
0,0,1,1,1,1,0,1,0,1,0,1,1,1,65.554
0,0,1,1,1,0,1,0,0,1,1,0,1,1,54.973
0,1,0,0,1,0,0,0,1,1,0,0,1,0,47.84
0,0,1,0,0,0,1,1,0,0,1,1,0,0,41.865
1,1,0,0,0,0,0,1,1,1,1,0,0,0,57.113
0,1,0,0,1,0,0,0,0,1,1,0,1,0,61.005
0,0,1,1,0,0,0,1,0,0,0,0,0,0,57.645
1,0,1,0,1,0,0,0,1,0,0,1,0,0,40.71
1,0,1,1,1,0,0,1,0,0,0,1,1,0,68.039
0,1,1,0,0,0,1,1,0,1,0,0,0,1,57.461
1,0,1,1,0,0,0,0,0,0,1,0,1,0,55.314
1,0,0,0,0,0,1,0,0,1,1,0,1,1,51.035
1,1,1,1,0,1,0,1,0,0,0,1,1,0,47.467
0,1,1,0,0,0,0,0,1,1,1,1,0,0,73.482
1,1,1,1,0,0,0,1,1,1,0,0,0,0,45.306
0,0,0,1,1,0,0,0,0,1,1,0,1,0,58.522
1,1,0,0,1,0,0,0,1,1,0,0,1,0,58.627
0,1,1,0,0,0,1,0,1,1,0,0,1,1,51.929
1,1,1,0,0,1,0,0,1,1,0,1,1,0,55.624
0,1,0,1,0,1,1,1,1,1,1,0,1,1,78.921
0,1,1,0,0,1,0,0,1,0,1,1,0,0,50.05
1,0,0,0,1,1,0,0,1,1,0,1,1,1,50.607
0,0,1,0,0,1,1,1,1,0,1,1,1,0,51.302
0,1,0,1,1,0,1,1,1,0,1,0,0,1,59.205
1,0,1,0,0,0,0,0,1,0,0,0,1,1,59.646
0,1,1,0,0,0,1,0,0,0,0,0,1,1,50.727
0,1,1,0,0,1,0,0,0,1,1,1,1,1,49.078
0,1,0,1,0,0,0,0,0,0,0,0,1,1,44.778
0,0,1,0,1,0,0,1,1,0,1,0,0,0,57.162
1,1,0,0,0,1,1,0,1,0,0,1,0,1,63.988
1,0,0,0,0,0,1,0,1,1,0,0,1,1,49.865
0,1,1,1,0,1,0,0,1,0,1,0,1,0,48.107
0,0,0,1,0,0,0,1,1,0,0,0,1,0,46.778
1,0,1,0,1,0,0,0,0,1,0,1,1,0,51.674
1,0,0,1,1,0,1,0,1,1,1,0,0,1,53.553
1,1,1,0,1,0,1,0,1,1,0,0,1,1,54.238
0,1,1,1,0,0,1,1,1,0,1,1,1,0,51.529
1,1,0,1,1,0,1,1,1,0,0,1,1,0,46.932
1,0,1,0,0,1,0,1,0,1,1,0,1,0,51.265
0,1,0,0,1,0,0,0,1,0,1,0,1,1,51.659
1,0,0,1,1,0,1,0,0,0,1,0,0,0,50.851
1,0,1,0,1,1,1,0,0,1,0,0,0,1,60.383
1,1,1,1,0,0,0,1,1,1,1,1,0,1,50.693
1,1,1,0,0,0,0,1,0,1,0,1,0,0,51.877
1,0,0,1,1,1,0,0,0,0,0,0,0,1,63.74
0,1,1,1,0,0,0,1,1,0,1,1,0,1,55.884
0,1,0,1,1,0,0,0,0,0,0,1,0,1,68.67
0,0,0,0,0,1,1,0,1,1,1,0,0,0,78.648
0,1,1,0,0,0,0,1,0,1,1,0,1,0,47.978
0,1,1,0,1,1,0,0,0,1,0,1,1,1,53.631
1,1,1,1,0,1,1,1,0,1,0,0,1,0,56.602
0,1,0,0,1,0,1,0,1,1,0,1,0,0,49.134
1,1,0,1,0,1,1,0,0,1,1,1,1,0,54.091
1,1,1,0,1,0,1,1,1,0,1,0,0,1,54.4
1,0,0,0,0,1,1,0,1,1,1,1,1,0,60.833
0,0,1,1,0,1,1,1,1,1,1,0,0,0,44.902
0,1,0,1,1,0,1,1,1,0,0,0,1,1,42.169
1,0,1,1,0,0,1,0,1,0,0,1,1,1,62.971
0,1,0,0,1,0,1,0,1,0,0,0,1,1,49.905
1,1,1,1,1,0,1,0,1,1,0,0,0,0,47.11
0,1,0,1,0,0,1,0,0,1,1,1,0,0,69.371
1,1,1,1,1,1,1,1,1,1,0,0,0,0,51.284
0,1,0,1,1,0,1,0,1,0,1,1,0,0,52.346
1,0,0,1,1,0,0,0,0,1,1,0,0,1,43.632
1,1,0,1,0,1,1,0,0,1,1,1,0,0,54.113
0,0,1,1,1,1,0,0,1,0,0,0,0,1,53.451
0,0,1,0,0,0,0,0,1,1,1,1,0,0,60.91
0,0,1,0,0,1,0,0,0,0,1,0,1,0,64.993
1,0,1,0,0,1,1,0,0,1,1,0,0,0,59.414
1,0,0,1,0,0,1,0,1,0,1,1,0,1,65.626
0,0,1,1,1,0,1,0,0,1,1,0,1,0,56.804
1,1,1,1,0,1,1,0,0,0,1,0,1,1,54.451
1,1,0,1,1,1,0,1,0,0,1,1,1,1,52.078
0,1,0,1,1,0,1,0,1,0,0,0,0,0,71.536
1,0,0,0,1,0,1,1,1,0,0,1,1,1,46.323
0,0,1,0,1,1,1,0,0,0,0,1,1,0,39.183
1,0,1,0,0,1,1,0,0,0,1,0,1,0,48.11
0,0,0,0,1,1,0,1,1,1,1,1,0,1,46.083
0,0,0,1,0,1,1,0,0,1,0,0,1,1,44.423
1,1,0,1,0,0,0,0,1,1,1,1,0,0,41.486
0,1,1,1,0,1,0,1,1,0,1,1,1,1,44.835
0,1,1,1,0,1,1,1,0,0,0,1,1,1,42.91
1,0,0,0,0,0,1,0,0,1,0,1,1,0,48.284
1,1,1,0,1,1,1,1,0,0,0,0,1,1,44.79
1,1,1,1,0,0,0,1,1,0,1,0,0,0,40.906
0,0,0,1,0,0,1,1,1,1,0,1,0,0,46.905
0,0,1,1,0,1,0,0,0,1,1,0,1,0,40.446
0,0,0,1,1,0,0,1,0,1,0,1,1,1,44.37
1,1,0,1,1,1,0,1,0,0,1,0,0,1,40.733
1,0,1,1,1,1,1,1,0,1,0,0,0,1,44.318
0,0,1,0,1,0,1,0,1,0,0,0,1,0,39.604
0,1,0,0,0,1,0,0,0,0,0,1,1,0,36.486
0,0,1,0,1,0,0,0,0,1,1,0,0,0,48.348
1,1,0,1,0,1,1,0,1,0,0,0,1,1,49.776
1,0,0,1,0,0,0,1,1,0,1,0,1,1,54.738
1,1,0,1,1,0,1,0,0,1,1,0,0,1,54.165
0,0,0,0,1,0,0,0,1,1,1,0,1,1,48.658
0,1,1,0,0,0,0,1,0,1,0,1,1,1,72.053
1,0,1,0,0,1,0,0,1,0,1,0,0,0,55.944
0,1,0,1,1,1,0,0,1,0,1,0,0,0,50.733
0,1,1,0,0,0,1,0,0,1,1,0,1,1,52.179
1,0,0,1,1,0,1,1,0,1,0,1,1,1,57.238
1,0,1,1,0,1,0,1,1,0,1,1,1,1,56.633
0,0,1,1,1,0,1,1,1,1,1,0,1,1,58.55
1,0,1,1,1,0,1,1,1,0,0,0,0,0,57.996
1,0,1,1,1,1,0,0,0,0,1,0,1,0,67.391
0,0,1,0,0,0,1,1,0,1,0,1,1,0,60.418
1,1,1,0,1,1,1,1,0,0,0,1,1,1,69.082
0,1,0,1,0,1,1,0,1,0,1,0,1,1,39.039
0,1,1,1,0,0,0,0,1,1,1,0,0,0,52.578
0,1,0,1,0,1,0,1,0,0,0,0,1,1,49.32
1,1,0,0,1,0,0,1,0,0,0,1,1,0,42.477
0,1,0,1,1,0,0,0,1,0,1,0,0,1,41.209
0,1,1,0,0,1,1,0,0,1,0,0,0,0,50.989
0,0,1,1,1,1,1,0,0,1,0,1,1,1,65.915
1,0,1,1,1,1,0,1,0,1,0,0,0,1,45.735
1,1,1,0,1,0,1,0,1,1,0,0,0,0,45.473
1,0,0,0,1,1,0,1,1,0,1,1,1,1,42.065
0,1,1,0,1,1,1,1,1,1,1,0,1,1,43.72
0,0,1,0,1,1,1,1,1,0,1,1,0,1,68.371
0,0,1,1,1,0,0,1,1,1,0,1,1,1,39.63
0,0,0,0,1,0,1,1,0,1,0,0,0,0,51.286
1,1,1,1,1,1,1,1,0,0,0,0,1,1,43.532
0,0,1,1,0,0,0,1,1,0,0,0,1,1,47.104
0,0,1,0,1,1,1,0,1,1,1,1,0,0,52.646
0,1,0,1,1,0,0,0,1,1,0,0,1,1,51.454
0,0,1,1,1,0,1,0,0,1,1,1,1,0,52.534
0,0,0,1,0,0,0,0,1,0,1,1,0,1,49.444
0,0,0,0,0,1,1,0,1,1,1,0,0,1,51.633
1,0,1,1,1,1,0,1,1,1,0,1,1,0,63.016
1,0,0,0,1,0,1,1,0,0,1,0,1,0,55.998
1,0,0,0,1,0,1,0,1,0,1,0,1,0,46.061
0,0,0,1,0,1,1,1,0,0,1,1,1,0,48.61
1,1,0,1,1,1,0,1,1,0,0,1,0,1,54.561
0,1,0,0,0,1,1,1,0,1,0,0,1,0,54.975
1,1,1,0,0,1,1,1,1,1,0,1,1,1,59.945
1,1,0,1,1,0,1,1,0,1,0,0,0,1,44.114
0,1,1,0,0,1,0,1,0,0,1,1,0,1,67.796
1,1,1,0,0,1,0,1,0,1,1,1,0,0,46.489
1,1,0,1,1,1,1,0,0,0,1,0,1,0,59.7
1,0,0,0,0,0,1,0,0,1,0,1,1,1,47.356
1,1,0,1,1,0,1,1,0,1,0,1,0,1,71.961
0,1,1,0,0,1,0,0,1,1,0,0,1,1,50.876
1,1,1,1,1,1,1,0,1,1,1,0,0,0,46.874
1,1,1,0,1,1,1,0,1,1,0,0,1,1,53.341
0,0,1,0,1,1,1,1,1,0,0,1,1,1,50.705
1,0,0,1,1,1,1,1,1,1,0,1,0,1,52.385
1,0,1,1,1,0,0,0,1,1,0,0,1,1,53.987
1,0,0,1,1,1,1,0,1,1,1,1,1,0,50.631
0,0,1,1,1,0,1,1,1,1,0,1,0,0,65.895
1,0,0,0,0,0,1,0,1,1,0,0,0,1,57.344
0,1,0,0,1,0,1,0,1,0,0,0,1,0,68.048
1,0,0,1,1,1,0,1,0,0,0,1,1,1,64.342
0,0,1,0,0,1,1,1,1,0,0,0,0,1,51.656
1,1,0,1,1,0,1,1,0,0,1,0,0,0,60.948
0,1,0,0,1,1,1,1,1,0,1,1,0,1,54.312
1,0,1,0,1,0,1,1,1,1,1,0,0,1,62.211
1,0,0,0,1,0,1,1,1,0,1,0,0,1,52.799
0,0,1,1,1,0,1,0,1,1,1,1,0,1,65.872
1,1,1,1,0,0,0,0,0,0,0,0,1,0,55.273
0,1,1,1,1,0,0,1,0,0,0,0,1,1,67.036
1,1,0,1,1,0,1,0,1,0,1,1,0,1,64.667
1,0,1,0,1,1,1,0,1,0,1,1,0,1,60.138
0,0,0,1,0,1,0,0,1,0,0,1,0,0,74.07
0,0,0,1,0,0,1,0,1,0,0,0,0,1,58.713
0,1,1,1,1,0,0,0,1,0,1,1,0,0,45.733
0,1,0,1,0,0,0,0,1,1,1,1,1,0,42.262
0,0,0,1,1,1,0,1,1,1,1,1,1,1,38.496
1,1,1,0,0,0,1,1,0,1,1,1,0,0,51.063
0,1,0,0,0,1,1,1,0,0,1,0,1,0,38.959
1,1,0,1,0,0,0,0,0,0,0,0,1,0,38.349
0,0,1,1,0,0,1,0,1,1,1,1,1,1,57.476
1,1,1,1,1,0,1,0,1,0,1,1,1,1,36.867
1,0,1,1,1,0,0,0,0,1,1,1,0,1,49.236
0,0,0,1,0,0,1,0,1,1,0,0,0,1,40.978
1,0,0,1,0,1,0,0,1,0,1,1,1,1,42.29
1,1,0,0,1,0,1,0,0,0,0,0,1,1,35.606
0,1,1,0,0,1,0,0,0,1,1,1,0,1,39.07
1,1,1,0,0,0,0,0,1,0,0,0,0,1,46.67
0,0,1,0,1,1,0,0,0,0,1,0,0,1,34.266
1,1,1,1,0,1,1,0,0,1,1,0,1,1,41.279
0,1,0,0,1,1,0,0,0,1,1,1,0,0,55.941
0,0,0,1,0,0,0,0,0,1,1,0,0,1,40.047
0,0,1,1,1,1,1,0,0,0,1,1,1,1,80.175
0,0,1,1,0,1,0,1,1,1,1,1,0,1,55.171
0,0,1,0,1,0,1,0,1,1,0,1,0,0,67.769
1,1,1,0,0,1,0,1,0,1,0,0,1,0,62.443
0,1,1,0,0,0,0,1,0,1,1,1,1,1,67.933
0,0,0,1,1,1,0,0,0,1,1,1,1,0,57.962
0,1,0,0,0,1,1,0,1,1,1,1,1,0,73.11
1,1,0,1,0,0,1,1,1,0,1,0,1,0,59.956
1,0,1,0,1,0,1,0,0,1,1,1,1,1,64.409
1,1,0,0,0,1,0,1,0,1,1,0,1,0,67.343
1,1,0,1,1,1,0,0,1,1,1,1,1,0,70.263
0,1,1,1,0,0,0,1,1,1,1,1,0,0,61.124
0,1,1,1,0,1,0,0,0,0,0,0,0,0,47.715
1,0,1,0,0,0,1,0,0,0,1,0,1,0,55.942
1,0,0,0,1,0,1,1,0,1,0,0,0,1,66.597
0,0,1,0,0,1,0,0,0,0,0,0,1,1,66.935
0,1,0,0,1,0,0,0,0,1,0,0,1,1,46.63
0,0,1,0,1,0,1,1,0,0,1,1,0,0,42.302
1,1,0,1,0,0,0,1,0,1,1,1,0,1,51.391
0,0,1,0,0,1,0,0,1,0,0,1,0,1,43.265
0,0,0,1,0,1,1,0,0,0,1,1,0,0,37.089
0,0,1,1,1,0,0,0,1,0,0,0,0,1,40.423
0,1,0,1,1,0,0,0,1,0,1,0,0,0,43.124
1,0,0,0,0,0,1,0,1,0,1,1,1,1,35.975
0,0,0,1,0,0,0,0,0,0,1,0,0,0,39.818
1,1,1,1,0,0,0,0,1,1,1,1,1,0,38.195
0,0,0,0,0,0,1,1,0,0,0,0,1,1,44.138
0,1,0,0,0,1,1,0,1,0,1,1,0,0,48.305
0,0,0,0,1,1,0,1,1,1,0,0,0,0,36.673
0,0,1,0,0,0,1,1,1,0,0,0,0,1,42.691
0,0,1,0,1,0,1,0,0,0,1,1,1,1,42.371
0,0,1,1,0,1,1,1,1,0,0,0,1,0,34.93
0,0,1,0,1,1,0,1,0,1,0,0,1,1,51.036
1,1,0,1,0,0,0,0,0,0,0,1,1,0,45.654
0,1,1,0,0,0,1,0,1,1,0,0,0,0,42.555
1,1,0,1,1,1,0,0,0,1,0,0,0,1,45.911
1,0,1,0,1,1,0,0,1,1,1,0,1,1,54.591
1,0,0,0,1,1,1,0,0,1,1,0,1,1,39.552
1,1,1,0,1,0,1,0,1,1,1,0,0,0,50.709
1,1,0,1,0,0,1,0,0,0,1,0,1,1,47.433
1,1,1,0,0,1,1,0,1,0,0,0,0,0,47.59
1,1,0,0,0,0,0,1,1,0,0,1,1,0,40.743
0,0,1,1,0,0,1,1,0,0,0,1,1,1,41.864
0,1,0,1,0,1,0,1,1,1,1,1,0,1,46.897
0,1,1,0,1,1,0,1,0,1,0,0,1,1,43.696
1,1,1,0,0,1,0,0,0,1,0,1,1,0,47.419
1,0,1,0,0,1,0,0,1,0,1,1,1,1,38.407
1,1,0,1,0,1,0,0,0,1,0,0,1,0,36.392
0,0,1,1,0,1,1,0,0,1,0,1,1,0,40.532
0,1,0,0,1,0,1,1,0,1,0,1,1,1,45.569
0,1,0,1,0,0,0,1,0,1,1,1,0,1,54.981
1,0,1,1,1,0,0,0,1,1,1,0,1,1,41.536
0,1,0,0,0,0,1,0,0,1,1,1,0,1,40.035
0,0,0,1,0,1,1,0,1,1,1,1,1,1,38.125
1,0,0,0,0,1,0,0,1,0,0,1,1,0,35.954
0,0,0,0,0,1,0,0,1,1,1,0,0,1,43.367
1,0,1,1,0,0,1,1,0,1,1,1,1,1,38.632
0,0,0,0,1,0,1,1,0,0,1,1,0,0,41.725
0,1,1,1,1,0,1,1,0,1,1,0,1,0,39.397
0,1,1,0,1,0,1,0,1,0,0,1,1,1,39.524
1,1,0,1,0,1,0,0,1,0,1,0,1,1,45.115
0,0,1,1,1,0,1,1,0,0,0,1,1,1,51.203
1,1,1,0,0,0,0,1,1,0,0,0,1,0,36.478
0,0,0,1,0,1,1,1,1,0,0,1,0,1,47.233
1,1,0,0,0,0,1,0,1,1,1,0,0,1,46.453
0,1,1,0,1,0,0,1,1,0,0,0,0,1,44.23
1,1,0,1,0,1,1,0,0,1,1,1,0,1,46.092
1,1,1,0,1,0,1,0,1,0,0,1,0,0,47.817
0,1,1,0,1,0,0,1,1,1,0,0,0,0,41.358
1,1,0,0,0,0,1,1,0,1,0,0,1,1,42.273
0,1,1,0,1,0,1,1,1,1,0,0,0,1,46.216
0,0,1,0,1,1,0,1,0,0,0,1,1,0,47.206
0,1,0,1,1,1,1,0,1,1,1,1,0,1,41.723
0,0,1,1,0,0,0,0,1,1,0,0,0,0,36.342
1,1,0,0,0,1,0,0,1,0,1,1,0,1,44.313
0,1,0,1,0,1,1,0,1,1,0,0,1,0,42.838
0,0,1,1,0,0,0,1,1,0,1,1,1,0,36.066
0,0,1,1,0,1,0,1,1,0,1,1,0,1,42.486
0,1,0,0,0,1,0,0,1,0,1,0,0,1,33.59
1,0,1,0,0,1,0,1,1,1,0,1,1,1,39.629
0,1,1,1,1,0,0,0,1,0,0,0,0,0,40.676
1,1,0,1,0,1,0,1,0,1,1,0,1,1,49.355
1,1,1,1,1,1,0,1,1,0,0,1,1,0,48.829
0,1,0,1,0,0,0,1,0,0,1,0,0,0,38.574
0,1,0,0,1,0,1,1,1,0,1,1,1,1,36.983
1,1,0,1,0,1,0,0,0,0,0,0,0,1,55.275
0,1,1,0,1,0,1,0,1,0,0,1,1,0,45.747
0,0,0,0,0,1,1,1,0,0,0,0,0,1,44.911
0,1,1,0,0,1,1,1,0,0,0,0,1,1,34.592
1,0,0,1,1,1,0,1,1,0,1,1,1,1,33.963
0,1,0,0,1,1,1,0,0,1,0,0,1,1,45.669
1,0,0,1,1,0,0,0,0,1,0,1,0,1,43.224
0,1,0,0,0,0,0,1,1,0,1,0,0,1,45.577
1,1,1,0,0,1,1,0,0,0,1,0,0,1,36.919
0,1,0,1,0,1,1,0,0,0,1,0,1,0,33.877
1,1,1,0,0,1,0,1,1,1,1,1,0,0,39.118
1,1,0,1,0,1,0,0,1,1,1,0,0,1,34.687
0,0,0,0,1,0,0,1,0,1,1,1,0,1,55.793
1,1,0,1,0,1,0,0,0,0,0,1,0,0,46.156
1,1,1,0,0,1,1,1,0,1,0,0,0,0,48.646
1,1,1,1,0,0,0,0,1,0,0,0,1,0,42.397
1,0,1,1,0,1,0,1,1,1,0,1,0,0,47.578
1,0,0,1,1,1,1,1,0,0,1,1,0,1,56.976
0,0,1,1,0,1,0,1,0,1,1,1,1,0,50.452
1,1,1,0,0,1,0,0,0,1,0,0,1,0,37.448
0,0,1,1,0,0,0,0,0,1,0,0,0,0,49.863
1,1,0,0,0,1,0,0,0,0,1,0,0,1,40.813
0,1,0,1,0,1,0,1,0,0,0,0,0,0,42.405
0,1,1,1,1,1,0,0,1,0,0,1,0,0,37.219
1,0,1,1,1,0,1,0,1,0,1,0,0,1,44.3
0,0,1,1,0,1,1,1,1,0,0,1,0,1,45.819
1,1,1,1,0,0,0,0,0,1,1,1,0,0,53.887
1,1,1,1,1,1,1,0,0,0,0,0,0,0,53.108
0,0,1,0,0,0,0,0,0,0,1,0,1,0,48.067
0,1,1,0,1,1,1,0,0,0,1,0,1,1,47.623
0,0,1,1,1,0,0,0,0,0,0,1,1,0,35.497
1,0,1,1,0,1,1,1,1,0,0,0,1,1,45.961
1,1,0,0,1,0,0,1,1,1,0,0,0,0,41.66
0,1,0,1,0,0,0,1,1,0,0,1,0,1,47.558
1,0,0,0,1,0,1,0,1,0,0,1,0,1,42.209
1,1,0,0,0,1,0,0,1,0,1,0,0,1,38.464
1,0,0,1,0,0,0,1,0,1,1,0,1,0,54.652
0,0,1,1,1,0,0,0,0,0,1,1,0,0,56.697
0,0,0,1,0,1,1,0,1,0,1,0,0,0,43.569
1,1,0,1,1,0,0,0,0,1,0,1,0,1,65.706
0,0,0,0,0,1,1,1,1,0,0,0,0,0,41.298
0,1,1,0,0,1,0,1,0,0,0,0,1,1,40.882
0,0,0,0,0,1,0,1,1,1,0,1,1,0,36.454
1,1,0,0,1,1,0,0,0,1,0,0,1,1,44.037
1,1,0,0,0,1,0,0,1,0,0,1,1,1,39.597
0,1,1,0,1,0,0,0,0,1,0,1,0,1,47.695
1,0,0,0,0,1,1,0,1,0,0,1,0,0,44.754
0,0,1,0,1,1,0,0,1,0,1,1,0,1,40.112
0,1,1,1,0,1,0,0,1,0,1,1,0,0,54.929
0,1,1,1,0,1,1,0,0,1,0,0,1,0,34.996
1,1,1,0,1,1,1,1,0,0,0,0,1,1,52.062
0,1,0,0,0,1,0,0,0,0,0,0,1,1,36.86
0,0,1,0,0,0,1,1,1,1,1,0,0,1,41.043
1,1,0,1,1,1,1,0,0,1,1,0,0,0,59.139
0,1,0,1,0,1,1,1,0,0,0,1,0,0,54.969
1,0,1,1,0,0,1,1,1,0,1,1,0,0,48.577
1,0,0,1,0,0,0,0,0,0,1,0,0,1,51.023
1,1,0,1,0,0,1,1,1,0,0,1,0,0,51.887
1,0,1,1,0,0,0,1,1,0,0,1,0,0,47.521
0,1,0,1,1,1,0,1,0,1,1,0,0,1,44.666
1,1,0,1,1,1,0,1,1,0,0,0,1,0,44.722
1,1,1,1,1,1,0,0,1,0,0,1,1,0,41.98
1,0,1,0,1,0,1,0,1,0,0,1,0,0,44.723
0,0,0,1,1,0,0,1,0,0,0,1,1,1,45.343
0,0,1,0,0,0,0,1,0,0,0,1,0,0,45.161
1,0,1,1,0,1,0,0,0,1,0,0,0,0,46.998
0,0,0,0,1,1,1,1,0,0,0,0,0,0,44.187
1,0,0,1,0,0,0,0,0,1,1,1,0,0,46.956
1,1,1,0,1,0,1,1,0,1,1,0,1,0,43.726
0,1,0,0,0,1,0,1,0,1,1,1,0,0,39.639
1,0,1,1,0,1,1,1,0,1,1,1,0,1,49.648
1,0,0,0,0,0,0,1,0,1,0,1,0,1,55.429
0,0,1,1,1,0,1,1,0,1,0,0,1,1,42.063
0,0,1,1,1,1,0,1,0,1,1,1,0,0,44.829
