topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$throughput
4,10,4,1000000,10,false,1,1000,512,10000,5,0,nan
4,1,4,10,1,false,1,10,1024,100,5,29,nan
4,1,4,1000000,10,false,1000,10,512,100,5,29,25.0
4,1,4,1000000,1,false,1,10,512,100,5,29,nan
2,10,4,1000000,10,true,1000,1000,1024,10000,2,29,nan
4,1,2,10,1,false,1000,10,512,100,2,0,6426.5
2,1,4,10,10,false,1000,10,1024,100,2,29,13321.799999999999
2,1,4,1000000,10,false,1,10,1024,100,2,0,nan
2,1,2,1000000,1,false,1000,10,512,100,2,0,nan
2,1,2,10,1,true,1,1000,512,10000,5,29,nan
2,1,4,1000000,1,false,1000,1000,512,10000,5,0,nan
4,1,4,10,10,false,1000,10,512,100,2,29,nan
4,1,4,1000000,10,true,1000,1000,1024,10000,5,29,460.5
2,1,2,1000000,10,true,1000,1000,512,10000,5,0,nan
4,10,4,1000000,10,false,1000,10,1024,100,2,29,42.666666666666664
2,1,2,1000000,10,false,1000,10,1024,100,2,0,nan
2,10,2,10,10,false,1000,1000,512,10000,5,0,16615.125
2,10,4,10,10,true,1000,1000,1024,10000,2,29,nan
2,1,2,10,10,true,1,10,512,100,2,0,nan
2,1,4,1000000,10,true,1000,10,1024,100,2,29,nan
2,1,2,10,1,false,1000,1000,512,10000,5,0,nan
4,1,4,1000000,1,false,1000,1000,512,10000,2,29,nan
4,1,2,1000000,10,false,1,10,1024,100,5,29,918.20000000000005
2,1,4,1000000,1,true,1,10,512,100,5,29,nan
4,10,4,1000000,1,false,1000,10,1024,100,2,29,nan
2,10,4,1000000,1,true,1000,10,1024,100,5,0,nan
4,1,4,10,10,false,1000,10,1024,100,5,29,7115.1428571428569
2,10,4,10,10,false,1,1000,1024,10000,5,0,nan
2,10,4,10,1,true,1,10,1024,100,2,0,nan
4,1,4,1000000,1,true,1,10,512,100,2,29,nan
4,1,2,1000000,1,false,1,1000,1024,10000,5,29,nan
4,1,2,10,1,false,1,1000,512,10000,2,0,nan
4,1,2,1000000,1,false,1000,1000,1024,10000,2,0,4197.0
2,1,2,10,1,false,1000,10,1024,100,5,29,nan
2,10,2,1000000,1,true,1,1000,512,10000,5,0,nan
2,10,4,1000000,1,true,1000,10,512,100,5,0,nan
2,1,2,10,10,false,1,1000,512,10000,2,0,nan
4,10,4,10,1,true,1000,10,1024,100,2,29,nan
4,1,2,1000000,10,true,1000,10,1024,100,5,0,nan
2,10,4,1000000,10,false,1,1000,1024,10000,2,29,nan
4,1,4,1000000,10,false,1000,10,1024,100,2,29,79.333333333333329
2,10,2,10,10,false,1000,1000,1024,10000,5,0,nan
2,1,2,10,10,false,1000,10,1024,100,5,0,4875.0
2,1,4,10,10,true,1000,10,512,100,2,0,nan
2,1,4,10,10,false,1000,10,1024,100,2,0,12760.4
2,10,4,1000000,1,true,1000,1000,1024,10000,5,0,nan
2,1,4,10,10,false,1,10,512,100,2,29,2331.3333333333335
2,1,4,10,1,true,1000,1000,512,10000,5,0,10387.666666666666
2,1,2,1000000,1,false,1,1000,512,10000,2,0,nan
4,1,2,10,1,false,1,1000,1024,10000,5,29,nan
2,1,2,10,1,false,1000,1000,1024,10000,2,0,nan
2,1,2,10,1,true,1000,10,1024,100,5,0,nan
4,10,4,10,1,true,1,10,1024,100,5,0,nan
4,10,4,10,1,false,1,1000,512,10000,2,29,nan
2,1,4,10,10,true,1,10,512,100,2,29,nan
4,10,2,10,10,true,1000,10,512,100,5,0,nan
2,10,4,10,10,false,1000,1000,1024,10000,5,0,nan
2,10,2,1000000,1,false,1,1000,1024,10000,5,0,nan
2,1,2,1000000,1,true,1,10,512,100,2,29,nan
4,10,4,10,10,false,1000,10,512,100,5,29,6436.0
4,1,4,10,1,false,1000,1000,512,10000,2,29,6149.0
2,1,2,1000000,1,false,1000,1000,512,10000,2,0,nan
4,10,4,10,1,false,1000,1000,1024,10000,5,0,2174.6666666666665
4,1,4,1000000,10,true,1000,1000,1024,10000,2,0,nan
2,1,4,1000000,1,false,1000,1000,512,10000,2,29,nan
2,10,4,1000000,1,false,1,10,1024,100,2,0,nan
4,10,2,10,1,true,1000,10,512,100,2,0,3167.6666666666665
2,10,4,1000000,1,true,1000,1000,512,10000,5,0,nan
2,10,4,10,1,true,1000,1000,1024,10000,2,0,nan
2,1,4,10,10,true,1000,10,1024,100,5,0,nan
2,1,2,1000000,1,true,1000,1000,1024,10000,2,29,nan
2,1,4,1000000,1,false,1000,10,1024,100,5,29,nan
2,1,4,1000000,10,true,1,1000,1024,10000,5,29,nan
4,1,4,10,10,true,1000,10,512,100,2,29,nan
2,10,4,10,1,true,1,1000,512,10000,2,0,nan
2,10,2,1000000,1,false,1000,10,1024,100,5,0,nan
4,10,4,10,1,true,1,1000,512,10000,2,0,nan
4,1,2,10,10,false,1000,1000,512,10000,2,29,9798.3333333333339
2,10,4,10,10,true,1,1000,512,10000,2,29,nan
4,10,2,1000000,1,false,1,10,512,100,5,0,nan
4,10,4,10,10,true,1,10,512,100,2,29,3595.8000000000002
4,1,4,10,1,false,1,1000,512,10000,2,29,nan
4,10,4,10,10,false,1000,1000,512,10000,5,29,8977.5714285714294
4,1,2,1000000,10,true,1,1000,1024,10000,5,0,607.66666666666663
2,10,4,10,10,true,1000,1000,1024,10000,2,0,19264.285714285714
2,1,4,1000000,1,false,1,10,512,100,5,0,nan
2,10,2,1000000,10,true,1000,1000,1024,10000,5,0,nan
2,1,4,1000000,1,false,1,1000,1024,10000,2,29,nan
4,10,2,10,1,true,1000,10,1024,100,2,0,3370.3333333333335
2,1,2,1000000,10,false,1000,10,512,100,2,29,nan
4,10,4,10,10,true,1000,1000,512,10000,2,0,2914.0
2,10,2,10,10,true,1000,10,1024,100,5,29,11000.200000000001
2,1,2,10,1,true,1000,1000,1024,10000,2,0,nan
2,1,4,1000000,1,false,1,10,512,100,5,29,nan
2,1,2,1000000,1,false,1000,1000,512,10000,5,0,nan
4,1,4,1000000,1,false,1,1000,1024,10000,2,29,nan
2,1,4,1000000,1,false,1,1000,512,10000,2,29,nan
2,1,4,1000000,1,true,1,1000,512,10000,5,0,nan
2,1,4,1000000,1,true,1000,10,512,100,2,0,nan
4,10,4,10,10,true,1,1000,512,10000,5,0,5058.5
4,1,2,1000000,10,false,1,1000,512,10000,5,29,906.25
4,10,4,10,1,false,1,1000,1024,10000,2,29,nan
4,1,4,10,10,false,1,10,512,100,5,29,3091.1999999999998
2,1,2,10,10,true,1000,10,1024,100,5,29,nan
4,1,2,10,1,false,1,10,512,100,2,0,nan
2,1,2,10,10,false,1,10,1024,100,5,0,nan
4,10,4,1000000,1,false,1,10,1024,100,2,29,nan
2,1,4,1000000,1,true,1000,1000,512,10000,2,0,nan
2,10,2,1000000,1,false,1,10,512,100,2,0,nan
4,1,4,1000000,10,false,1,10,1024,100,2,0,nan
2,1,4,1000000,10,false,1000,1000,512,10000,2,0,nan
4,1,2,1000000,10,false,1,10,512,100,2,29,865.39999999999998
4,1,4,10,10,true,1000,1000,1024,10000,5,0,3111.0
4,10,4,1000000,10,false,1000,10,1024,100,5,0,109.5
2,1,2,10,1,true,1,10,1024,100,5,0,nan
2,10,4,10,10,true,1,1000,512,10000,5,0,nan
2,10,4,1000000,1,false,1,1000,512,10000,5,0,nan
4,1,2,10,1,false,1,10,1024,100,2,29,nan
2,1,2,10,10,true,1,1000,512,10000,2,29,2841.0
4,1,4,1000000,10,false,1000,1000,512,10000,2,29,nan
4,1,2,1000000,10,false,1,10,512,100,5,0,299.0
2,10,2,10,10,false,1,1000,512,10000,2,0,nan
4,10,4,1000000,10,false,1000,10,1024,100,5,0,35.5
2,10,2,10,10,true,1000,1000,1024,10000,2,0,15690.333333333334
4,1,2,10,10,false,1000,10,512,100,2,0,6600.8571428571431
2,10,4,10,1,false,1000,1000,1024,10000,5,0,nan
2,10,2,10,10,true,1,1000,512,10000,2,0,2531.0
2,1,2,1000000,1,true,1000,1000,512,10000,2,0,nan
4,1,4,1000000,10,false,1,10,1024,100,5,29,nan
4,1,2,10,10,true,1000,10,1024,100,2,29,9640.0
2,1,2,1000000,10,false,1000,1000,512,10000,5,29,nan
4,1,2,1000000,10,false,1,1000,1024,10000,5,29,nan
2,1,2,10,1,false,1000,10,512,100,5,0,nan
2,1,2,1000000,10,false,1000,1000,512,10000,2,0,nan
2,1,2,1000000,10,true,1,1000,1024,10000,2,0,nan
2,1,2,10,1,false,1000,1000,512,10000,2,0,nan
4,10,2,10,1,false,1000,10,1024,100,5,0,nan
4,10,4,1000000,1,true,1,1000,1024,10000,5,29,nan
4,1,2,1000000,10,true,1,1000,1024,10000,5,29,586.0
4,10,2,1000000,10,true,1,10,512,100,2,0,1102.0
2,1,2,1000000,1,false,1000,10,512,100,5,0,nan
2,10,2,10,10,true,1,1000,512,10000,2,29,nan
4,10,4,10,10,true,1,1000,512,10000,5,0,3880.5
4,1,2,10,10,true,1000,1000,512,10000,2,29,7248.5
4,1,2,10,10,true,1000,10,1024,100,2,0,8654.8333333333339
2,1,4,10,10,false,1,10,1024,100,5,0,nan
4,10,2,10,10,false,1,10,1024,100,2,0,4264.0
4,1,4,10,10,true,1000,10,512,100,5,29,4634.6000000000004
4,1,4,10,10,false,1,10,1024,100,5,0,nan
2,1,4,1000000,10,true,1,10,1024,100,2,29,nan
4,10,4,1000000,1,false,1,10,512,100,5,29,nan
4,10,2,1000000,10,false,1000,1000,1024,10000,5,0,2208.0
2,1,4,10,1,false,1000,1000,512,10000,5,0,nan
4,10,2,1000000,1,false,1000,10,512,100,2,0,nan
2,1,4,10,1,false,1,10,1024,100,5,29,nan
2,1,4,10,1,true,1,1000,512,10000,5,0,nan
2,10,4,10,10,false,1000,1000,1024,10000,2,29,20749.625
4,10,2,1000000,10,true,1000,10,1024,100,5,29,2627.3333333333335
4,1,4,1000000,10,true,1,1000,1024,10000,5,29,nan
2,10,2,10,1,true,1,10,1024,100,2,0,nan
2,1,4,1000000,10,false,1000,10,1024,100,2,29,nan
2,10,4,1000000,10,true,1000,1000,512,10000,2,0,nan
4,10,2,10,1,false,1000,10,1024,100,2,0,6330.5
4,1,2,1000000,10,true,1,10,512,100,2,0,1038.4285714285713
4,1,2,1000000,10,false,1000,1000,1024,10000,2,29,1446.5
2,1,4,1000000,1,false,1000,10,512,100,2,29,nan
2,1,2,10,1,false,1,1000,1024,10000,2,0,nan
4,1,2,10,10,true,1,10,1024,100,5,0,3387.4000000000001
2,1,4,10,1,true,1,1000,512,10000,5,29,nan
4,1,4,10,10,false,1000,10,512,100,5,0,3477.0
4,1,2,10,10,false,1,1000,1024,10000,2,0,nan
2,1,2,1000000,1,false,1,10,1024,100,2,0,nan
2,10,2,10,10,false,1,1000,1024,10000,2,29,nan
4,10,2,1000000,1,true,1000,10,512,100,5,0,nan
4,1,4,1000000,10,true,1000,10,512,100,2,29,58.0
2,1,2,1000000,10,true,1,10,1024,100,2,29,nan
4,1,4,1000000,1,true,1,1000,512,10000,2,29,nan
2,10,4,10,1,false,1,10,1024,100,2,0,nan
4,10,2,10,10,false,1,1000,512,10000,2,0,nan
4,10,4,10,1,true,1000,10,512,100,5,29,10810.666666666666
2,10,4,1000000,1,false,1000,10,512,100,2,0,16045.5
4,1,2,1000000,1,false,1,1000,1024,10000,5,0,nan
2,1,4,10,10,true,1000,10,1024,100,2,29,nan
4,1,2,1000000,10,true,1000,1000,512,10000,2,0,1994.25
4,10,2,10,1,false,1,1000,512,10000,5,0,nan
4,10,4,10,10,true,1,1000,1024,10000,2,0,nan
4,1,2,1000000,10,true,1000,1000,512,10000,2,0,2063.5
4,10,4,1000000,10,false,1000,1000,1024,10000,5,29,22.5
2,10,2,1000000,10,true,1,1000,512,10000,5,29,nan
4,10,4,1000000,1,false,1000,1000,512,10000,2,29,1932.3333333333333
2,10,2,10,1,true,1000,10,512,100,2,0,nan
4,1,2,1000000,1,false,1000,1000,1024,10000,5,29,nan
2,1,2,1000000,10,true,1,10,512,100,5,0,nan
2,10,4,1000000,10,true,1,10,1024,100,2,0,nan
4,1,4,10,10,true,1,1000,512,10000,2,0,nan
2,1,2,1000000,1,true,1000,10,1024,100,5,0,nan
4,1,4,10,10,true,1000,10,1024,100,5,29,8472.1000000000004
2,1,4,1000000,1,true,1000,1000,1024,10000,2,29,nan
4,10,2,1000000,10,true,1000,1000,1024,10000,2,29,1919.8
4,10,4,1000000,1,true,1,1000,512,10000,5,0,nan
2,1,2,1000000,10,false,1,10,1024,100,2,29,nan
2,1,2,10,10,false,1,10,512,100,2,29,nan
4,1,2,1000000,1,true,1,1000,512,10000,5,29,nan
4,1,2,10,10,false,1000,1000,512,10000,2,0,7816.333333333333
2,1,4,10,1,false,1000,1000,512,10000,5,29,nan
4,10,4,10,10,false,1,1000,1024,10000,5,0,3888.4000000000001
2,1,2,10,1,false,1000,1000,1024,10000,5,29,nan
4,10,4,10,10,true,1000,10,512,100,2,29,9404.0
4,10,4,10,10,false,1,10,512,100,2,0,3823.5
4,1,2,10,1,true,1,10,512,100,2,29,nan
4,10,4,10,10,false,1,1000,512,10000,5,0,nan
4,1,4,1000000,1,false,1000,10,1024,100,2,29,nan
4,1,2,1000000,10,false,1000,1000,1024,10000,2,29,3251.4000000000001
2,1,2,1000000,1,false,1000,1000,512,10000,5,29,nan
2,1,4,1000000,1,true,1,10,1024,100,5,0,nan
4,1,2,1000000,1,true,1,10,512,100,5,29,nan
4,1,2,10,1,false,1000,1000,512,10000,2,0,nan
4,1,4,10,10,false,1,10,512,100,2,29,1570.6666666666667
4,1,4,10,1,true,1000,1000,1024,10000,5,29,nan
4,10,2,10,10,false,1000,10,1024,100,5,0,7544.833333333333
2,1,4,1000000,1,false,1000,1000,512,10000,5,29,nan
2,1,4,10,10,true,1,10,512,100,2,0,nan
4,10,2,1000000,1,true,1000,1000,1024,10000,5,0,4429.5
2,10,2,10,10,true,1000,1000,512,10000,5,0,nan
4,10,4,1000000,10,true,1000,1000,512,10000,2,29,nan
4,1,2,1000000,1,true,1000,1000,1024,10000,5,29,3116.5
2,1,2,10,10,true,1,10,1024,100,5,0,nan
2,1,4,1000000,10,true,1,1000,1024,10000,5,29,nan
2,10,2,10,1,false,1000,1000,512,10000,5,0,nan
2,1,4,1000000,10,false,1,10,1024,100,5,0,nan
2,1,2,1000000,10,false,1,1000,1024,10000,5,29,nan
2,1,4,1000000,1,true,1000,1000,1024,10000,5,0,nan
4,1,4,10,1,false,1000,10,1024,100,2,29,9422.0
2,1,4,1000000,1,false,1,1000,512,10000,5,29,nan
2,10,2,10,10,true,1,1000,512,10000,2,29,nan
2,1,4,1000000,10,true,1000,1000,512,10000,5,0,nan
2,1,4,10,10,false,1,10,1024,100,2,0,nan
4,1,4,1000000,10,true,1,1000,512,10000,2,0,nan
4,10,2,1000000,10,false,1000,1000,1024,10000,5,29,832.33333333333337
4,10,2,10,10,false,1000,1000,512,10000,2,29,3005.0
4,10,2,1000000,1,true,1000,1000,512,10000,2,0,nan
2,1,4,1000000,1,true,1,1000,512,10000,2,0,nan
4,10,4,10,10,true,1000,1000,1024,10000,2,29,nan
2,10,2,10,10,true,1000,10,512,100,2,0,nan
4,1,4,10,1,true,1,1000,512,10000,2,29,nan
2,1,4,10,10,true,1000,10,1024,100,5,29,15343.833333333334
4,1,4,10,10,true,1000,1000,1024,10000,5,0,1855.5
4,10,2,1000000,10,false,1000,1000,512,10000,5,29,927.66666666666663
4,10,2,10,1,true,1000,10,512,100,5,0,7700.5
4,1,2,1000000,10,false,1,1000,1024,10000,5,29,1308.0
4,10,4,1000000,1,false,1,10,512,100,2,29,nan
2,1,4,1000000,10,false,1,10,512,100,5,0,nan
4,10,2,10,1,true,1,1000,1024,10000,5,0,nan
4,1,2,1000000,10,true,1000,10,512,100,2,0,1667.0
2,1,2,10,10,false,1,10,1024,100,5,0,nan
4,1,2,1000000,10,false,1,10,1024,100,2,29,nan
2,1,2,10,10,false,1,1000,512,10000,5,0,nan
2,1,2,10,1,true,1000,10,512,100,2,29,nan
4,1,4,10,10,false,1,10,1024,100,5,0,4842.833333333333
2,10,2,1000000,10,false,1000,1000,1024,10000,2,0,nan
2,10,2,1000000,10,false,1,10,1024,100,2,0,nan
2,1,2,10,1,false,1000,1000,512,10000,2,0,nan
4,10,4,1000000,10,true,1,1000,512,10000,5,0,nan
4,1,2,10,10,true,1,10,512,100,2,29,4268.5
4,10,4,1000000,1,false,1000,10,512,100,2,29,nan
4,10,2,10,10,true,1000,10,512,100,5,0,6802.6000000000004
2,10,2,1000000,1,false,1000,10,1024,100,2,0,nan
2,1,2,10,1,true,1,1000,512,10000,2,29,nan
2,10,4,10,1,false,1,1000,512,10000,2,0,nan
4,10,4,10,1,false,1,1000,512,10000,5,29,nan
2,10,4,1000000,10,true,1000,1000,512,10000,2,29,nan
2,1,4,10,10,true,1000,10,512,100,2,0,15944.666666666666
4,1,2,1000000,1,false,1,10,1024,100,2,29,nan
4,10,2,10,10,false,1,10,512,100,5,29,4512.1999999999998
4,10,4,1000000,10,true,1000,1000,1024,10000,5,0,66.0
2,1,2,10,1,false,1,1000,1024,10000,2,0,nan
2,1,2,1000000,10,false,1000,1000,1024,10000,5,0,nan
2,1,2,1000000,1,false,1000,1000,1024,10000,2,29,nan
2,1,2,1000000,1,false,1,10,1024,100,5,0,nan
4,1,4,1000000,1,false,1,1000,512,10000,5,29,nan
4,10,4,10,10,false,1000,10,512,100,5,0,7880.5
2,1,4,10,10,false,1,1000,1024,10000,5,29,nan
4,1,4,10,10,true,1,10,1024,100,5,29,3796.8333333333335
4,1,2,1000000,10,true,1,10,1024,100,5,29,711.33333333333337
2,1,2,10,10,false,1,10,512,100,5,0,nan
2,1,2,1000000,1,false,1,1000,512,10000,5,0,nan
4,10,4,10,10,true,1000,10,512,100,5,29,9869.8999999999996
2,1,4,10,10,false,1000,1000,512,10000,2,0,13483.6
4,1,2,10,1,true,1000,10,512,100,5,29,3556.0
4,1,2,1000000,10,true,1000,1000,512,10000,2,29,1650.6666666666667
4,1,2,1000000,1,true,1000,1000,512,10000,2,0,nan
4,1,2,1000000,10,false,1,1000,512,10000,5,0,809.66666666666663
2,10,4,1000000,10,false,1,1000,1024,10000,5,29,nan
4,1,2,1000000,10,false,1,1000,1024,10000,2,0,907.25
2,1,4,10,1,false,1,1000,512,10000,2,29,nan
4,1,4,10,10,true,1000,10,1024,100,2,29,10899.454545454546
2,1,4,1000000,1,false,1000,1000,1024,10000,2,29,nan
4,10,2,1000000,10,false,1,1000,512,10000,2,0,nan
2,1,2,10,10,true,1000,10,1024,100,5,0,10.5
4,1,2,1000000,10,false,1000,10,512,100,2,29,1363.75
2,1,2,1000000,1,false,1,1000,512,10000,2,29,nan
2,1,2,1000000,1,false,1,10,1024,100,5,0,nan
2,10,4,1000000,1,true,1,10,1024,100,5,0,nan
2,1,2,1000000,10,false,1,1000,1024,10000,2,0,nan
4,10,4,1000000,1,true,1,10,1024,100,5,29,nan
2,1,2,10,10,true,1,1000,512,10000,5,29,3591.25
4,10,2,10,1,false,1,1000,1024,10000,5,0,nan
4,1,2,10,10,false,1000,10,1024,100,2,29,7325.0
2,1,2,10,10,false,1000,1000,1024,10000,2,0,4623.333333333333
4,10,4,1000000,1,false,1,1000,512,10000,5,29,nan
2,1,2,10,10,false,1000,10,512,100,5,0,2110.5
2,1,2,1000000,10,false,1000,1000,512,10000,5,0,nan
4,1,2,10,10,false,1,10,1024,100,5,0,3365.6666666666665
4,10,2,1000000,1,true,1,1000,512,10000,2,0,nan
2,1,4,1000000,1,true,1,10,512,100,2,29,nan
4,1,4,1000000,10,false,1000,10,512,100,5,0,122.59999999999999
2,10,4,1000000,10,false,1,1000,512,10000,5,0,nan
2,10,4,1000000,1,false,1,10,512,100,5,0,nan
2,1,4,10,1,false,1,1000,512,10000,5,29,nan
2,10,4,10,10,false,1,10,1024,100,2,0,nan
4,1,2,10,10,true,1,1000,1024,10000,2,29,3260.5999999999999
4,10,4,10,10,false,1000,1000,1024,10000,5,29,7324.625
2,1,2,10,1,true,1,10,512,100,2,0,nan
2,1,2,10,1,false,1,10,512,100,5,0,nan
4,1,2,10,10,true,1000,1000,512,10000,2,0,8524.3333333333339
4,10,2,1000000,1,false,1,1000,1024,10000,2,0,nan
2,1,4,1000000,10,true,1,1000,512,10000,2,0,nan
4,1,2,10,10,true,1000,1000,1024,10000,5,29,1190.3333333333333
4,1,2,1000000,10,true,1,10,1024,100,2,29,915.79999999999995
2,10,2,1000000,1,true,1000,10,1024,100,5,0,nan
2,1,4,10,1,true,1,10,1024,100,2,29,nan
2,10,4,1000000,1,false,1,1000,1024,10000,5,0,nan
2,1,4,10,10,false,1,10,512,100,2,0,2429.0
2,1,4,10,10,false,1000,10,512,100,5,29,nan
2,1,4,1000000,10,true,1000,10,512,100,2,29,nan
2,10,2,10,10,true,1000,10,1024,100,5,29,8068.5
4,10,4,10,1,false,1,10,1024,100,2,29,nan
2,1,2,1000000,1,true,1,1000,1024,10000,2,0,nan
4,10,4,1000000,10,false,1,10,512,100,2,29,nan
2,1,2,10,1,true,1,10,512,100,5,0,nan
4,10,2,1000000,10,false,1,10,512,100,5,0,1174.8333333333333
4,10,4,10,1,true,1,10,512,100,5,29,nan
2,1,2,10,1,false,1,10,512,100,2,0,nan
4,10,4,10,10,false,1,10,1024,100,2,0,4443.75
4,10,4,1000000,10,false,1000,10,512,100,5,29,nan
2,10,2,10,1,false,1,1000,1024,10000,5,0,nan
2,1,2,1000000,1,true,1,10,512,100,5,0,nan
4,1,2,1000000,10,true,1000,10,1024,100,2,0,1762.0
4,10,4,1000000,1,true,1,1000,512,10000,5,29,nan
2,1,2,10,10,false,1000,10,1024,100,2,29,1756.0
4,1,2,10,10,true,1,10,1024,100,2,29,3298.0
2,10,4,10,10,false,1,1000,1024,10000,2,0,nan
4,10,4,1000000,1,true,1000,1000,1024,10000,2,0,10187.333333333334
4,1,2,10,1,true,1,10,512,100,2,0,nan
2,1,2,1000000,10,true,1000,1000,1024,10000,2,0,nan
2,1,2,10,1,true,1,1000,1024,10000,5,29,nan
4,1,4,1000000,10,false,1,10,512,100,2,29,nan
2,1,2,1000000,1,false,1000,1000,512,10000,2,29,nan
2,10,4,1000000,1,false,1,1000,1024,10000,2,0,nan
2,10,4,1000000,10,false,1000,1000,512,10000,5,29,nan
2,1,2,1000000,1,true,1000,1000,1024,10000,5,0,nan
2,10,4,10,10,true,1000,1000,512,10000,5,29,2353.5
2,1,2,10,1,false,1000,1000,1024,10000,5,0,nan
4,10,2,10,10,false,1000,10,1024,100,5,29,5705.333333333333
2,1,2,10,10,false,1000,1000,1024,10000,5,29,nan
4,1,2,1000000,1,true,1,1000,1024,10000,2,29,nan
2,10,4,1000000,10,true,1000,1000,512,10000,5,0,nan
4,1,2,1000000,10,true,1000,10,512,100,2,0,800.0
2,1,2,10,1,false,1,10,1024,100,5,0,nan
4,10,2,1000000,10,false,1000,1000,512,10000,5,29,1687.2
2,1,2,1000000,1,false,1,10,512,100,5,0,nan
2,10,2,10,10,true,1,1000,512,10000,5,0,nan
2,1,2,10,10,false,1,1000,512,10000,5,0,nan
2,1,4,10,1,false,1000,10,1024,100,5,29,nan
2,1,4,1000000,1,false,1,10,512,100,5,29,nan
2,1,2,10,10,true,1,10,1024,100,2,0,nan
2,1,2,10,10,false,1000,1000,1024,10000,5,0,nan
4,10,4,10,10,false,1000,1000,1024,10000,2,29,nan
2,1,4,1000000,1,false,1,10,512,100,2,29,nan
2,10,2,1000000,1,true,1,1000,1024,10000,5,0,nan
4,10,4,10,10,false,1000,10,1024,100,2,29,10757.333333333334
2,1,4,10,1,false,1,1000,1024,10000,2,29,nan
4,1,4,10,10,false,1000,1000,1024,10000,5,0,9456.7999999999993
4,1,2,10,10,true,1,10,512,100,2,0,4082.25
4,10,2,10,1,false,1,1000,512,10000,2,0,nan
2,1,4,10,1,false,1,1000,512,10000,2,29,nan
2,1,2,1000000,10,false,1,10,512,100,2,0,nan
2,10,4,1000000,10,false,1,1000,1024,10000,2,0,nan
2,1,2,1000000,1,true,1,10,1024,100,2,29,nan
2,10,4,10,1,true,1,10,1024,100,5,0,nan
2,1,2,1000000,1,true,1000,1000,512,10000,2,0,nan
4,1,2,1000000,10,false,1000,1000,512,10000,2,0,1920.2
4,10,2,10,1,false,1,10,1024,100,5,0,nan
4,10,4,10,1,true,1,10,1024,100,5,29,nan
4,1,2,10,1,true,1,1000,1024,10000,2,0,nan
4,10,4,1000000,1,false,1,1000,512,10000,2,0,nan
4,10,2,1000000,10,true,1,1000,512,10000,2,0,nan
4,1,2,10,10,false,1000,1000,512,10000,2,0,9768.3999999999996
4,1,4,10,10,false,1000,10,512,100,5,29,10834.083333333334
4,10,2,10,10,true,1000,1000,1024,10000,5,0,5462.0
4,1,2,10,1,true,1000,10,1024,100,2,29,6831.5
4,1,2,10,10,false,1000,10,1024,100,5,0,7191.25
2,10,4,1000000,10,true,1,10,1024,100,5,29,nan
4,1,2,10,1,true,1000,10,1024,100,5,0,nan
4,1,4,10,10,false,1,1000,1024,10000,2,0,nan
2,1,2,10,1,true,1000,10,1024,100,5,0,nan
4,1,2,1000000,1,true,1000,10,1024,100,2,29,1776.0
4,10,4,1000000,1,false,1000,10,1024,100,5,29,6785.5
2,1,2,10,10,false,1,10,512,100,2,0,nan
2,1,2,1000000,1,false,1000,10,1024,100,5,0,nan
4,1,2,10,1,true,1,1000,512,10000,5,0,nan
4,1,4,1000000,10,true,1000,10,512,100,5,0,109.5
2,1,2,10,10,false,1,10,1024,100,5,0,nan
2,1,2,1000000,1,true,1000,10,512,100,2,0,nan
2,10,4,1000000,1,false,1000,10,1024,100,5,0,nan
2,10,4,1000000,1,true,1,1000,512,10000,2,0,nan
2,1,2,10,1,true,1000,10,512,100,2,0,nan
2,1,2,10,10,true,1000,10,512,100,5,0,418.5
2,1,2,10,10,false,1000,10,512,100,2,29,656.0
2,1,2,10,1,true,1,10,512,100,2,0,nan
2,1,4,10,1,false,1000,1000,1024,10000,5,29,nan
2,1,4,10,1,true,1000,1000,512,10000,2,0,nan
4,10,2,1000000,1,true,1,1000,1024,10000,5,0,nan
4,10,4,10,1,false,1000,10,512,100,2,29,5966.0
4,1,4,10,10,false,1000,1000,1024,10000,2,0,2935.0
2,1,4,1000000,1,true,1,10,1024,100,2,29,nan
4,10,4,1000000,1,false,1000,10,1024,100,5,29,nan
4,10,2,10,1,true,1000,1000,512,10000,5,0,6591.5
2,1,2,1000000,1,false,1,10,1024,100,2,0,nan
4,1,2,10,10,false,1,1000,1024,10000,5,29,nan
2,1,4,10,10,false,1,1000,1024,10000,5,0,5747.5
4,10,2,10,10,true,1,1000,1024,10000,5,0,4581.0
2,1,4,1000000,1,true,1000,10,512,100,5,0,nan
4,1,2,1000000,10,false,1,1000,512,10000,5,29,809.33333333333337
4,10,4,10,10,true,1000,10,1024,100,5,29,7464.375
4,1,2,10,10,true,1,1000,1024,10000,5,29,nan
4,10,2,1000000,10,false,1,10,1024,100,5,0,413.66666666666669
2,10,4,1000000,10,true,1000,10,512,100,5,0,nan
2,1,2,1000000,10,true,1,10,1024,100,5,0,nan
4,1,2,10,10,false,1000,1000,512,10000,5,0,nan
4,10,4,1000000,10,true,1000,10,1024,100,5,29,55.0
2,1,4,10,1,false,1,10,1024,100,2,29,nan
4,10,2,1000000,1,false,1,1000,512,10000,5,0,nan
2,1,4,10,10,false,1000,1000,1024,10000,2,0,16496.5
4,10,2,1000000,10,false,1000,1000,1024,10000,5,29,1159.0
2,1,4,1000000,10,true,1,10,512,100,2,0,nan
