SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrand100K.6
0,1,0,1,0,0,0,1,1,1,0,1,0,0,5068.7
0,1,0,0,0,0,1,1,1,1,1,0,0,1,4953.8
0,0,0,0,0,1,0,0,1,0,0,0,0,1,1490.5
1,1,0,1,1,1,0,1,0,0,1,1,1,1,1449.8
0,0,1,0,0,1,1,1,0,1,0,1,1,1,916.65
0,0,0,1,1,1,0,0,1,0,1,1,1,0,1116.8
0,1,0,0,1,1,0,0,1,0,0,0,0,0,922.09
1,0,0,0,0,1,1,1,0,0,0,1,0,0,999.36
1,1,0,1,0,0,0,1,1,0,0,1,1,1,1022.1
1,1,0,0,0,1,1,1,0,0,0,0,1,0,961.15
1,0,0,1,1,0,0,1,1,1,1,1,1,1,1125.1
0,1,1,0,1,0,1,1,1,0,0,1,1,1,1069.2
0,1,0,1,1,0,1,1,0,0,0,0,1,0,1008.0
1,0,0,0,1,1,1,1,1,1,1,0,0,0,864.87
1,0,1,1,0,1,0,1,0,0,1,1,0,1,910.91
1,0,1,0,1,0,0,1,1,0,1,0,0,1,897.88
1,1,1,1,1,1,1,1,1,1,1,0,1,1,917.83
1,1,1,0,1,1,0,0,1,1,0,1,1,1,963.77
0,1,0,1,1,0,0,0,1,0,1,0,0,1,835.8
1,0,1,0,1,1,0,1,1,1,1,0,1,1,872.2
0,0,0,1,1,0,1,1,0,1,1,1,0,0,938.43
1,0,0,0,0,1,0,1,1,0,1,0,0,1,749.92
1,0,1,0,0,1,1,1,1,1,0,0,1,0,679.39
0,0,0,1,0,0,1,1,1,1,1,0,1,1,642.91
0,0,0,0,1,0,1,1,1,1,1,1,0,0,660.66
0,1,1,0,0,0,1,0,1,0,1,0,1,0,678.62
0,1,0,0,1,0,1,0,0,0,1,0,0,0,634.32
1,0,0,1,1,1,0,1,0,1,1,1,1,1,699.11
1,1,0,0,1,0,0,0,1,1,1,1,1,0,686.36
1,1,0,1,0,0,0,0,0,1,0,1,1,1,695.06
0,0,1,1,1,1,1,0,1,1,0,1,1,0,703.76
0,1,1,0,0,0,1,0,1,0,0,0,1,0,668.42
0,1,0,1,1,0,1,1,0,1,1,1,0,0,647.2
0,1,1,0,0,1,0,0,1,1,1,1,1,1,663.59
1,0,1,1,0,1,1,0,1,1,0,1,0,0,668.67
0,1,0,1,0,0,1,1,1,0,1,0,0,1,635.59
1,0,1,1,0,0,1,0,1,0,1,1,1,1,713.03
0,0,1,1,0,1,1,0,1,0,1,0,0,1,719.36
0,0,0,1,1,1,0,1,0,1,0,1,0,1,745.55
1,1,1,0,0,0,0,1,1,1,1,1,0,1,802.62
0,1,0,0,0,1,0,0,1,1,0,0,1,0,780.53
1,0,0,1,1,1,1,0,1,0,0,0,1,1,815.85
1,1,0,1,1,1,1,1,0,1,1,1,1,1,847.21
1,0,1,0,0,1,0,0,1,1,1,0,0,1,878.04
0,1,0,1,1,0,1,1,1,1,1,1,0,0,833.85
1,0,0,1,0,1,0,0,0,1,1,0,0,1,767.7
0,1,0,1,0,1,1,1,0,0,1,1,1,0,814.97
1,0,1,1,0,0,0,1,1,0,1,1,1,1,747.66
1,0,1,1,0,0,0,0,1,0,1,1,1,1,889.56
0,1,1,1,1,0,1,1,0,1,0,1,0,1,874.81
1,1,1,1,1,1,1,0,0,0,0,0,0,1,747.3
1,0,0,0,1,0,0,0,1,1,1,0,0,1,723.72
0,0,0,0,1,0,1,0,1,1,1,0,0,0,720.23
0,1,1,1,0,1,1,1,0,1,1,0,1,0,595.32
0,1,1,0,0,0,1,0,1,0,1,1,1,0,658.97
0,0,0,0,0,1,0,0,0,0,0,1,0,1,711.22
1,1,0,0,0,1,1,1,0,0,1,1,1,0,627.98
1,0,0,0,0,0,1,0,0,0,0,1,0,0,587.14
1,1,0,1,1,1,0,1,0,1,0,1,1,0,582.28
0,1,0,1,1,1,1,0,1,1,1,0,1,1,590.68
0,1,0,1,1,0,0,0,0,0,0,0,0,1,578.59
1,1,0,1,0,0,0,1,1,1,0,0,1,0,554.21
0,1,0,1,1,0,0,0,0,0,1,1,1,0,516.14
0,1,1,1,0,1,1,1,1,1,0,0,1,1,547.39
0,0,1,1,1,0,1,1,0,1,1,0,1,1,531.59
1,1,0,0,0,0,1,0,1,1,0,1,0,1,512.65
0,0,0,0,1,0,1,1,0,0,1,1,1,0,565.2
1,1,0,1,0,0,0,0,0,0,1,0,0,0,558.36
0,1,1,0,0,0,1,1,0,1,0,0,1,0,486.37
1,0,1,1,1,1,0,0,1,0,1,0,0,1,484.24
1,1,1,1,0,0,1,0,1,1,1,1,0,0,515.61
1,0,1,0,0,0,1,1,0,0,0,0,0,0,473.74
1,1,1,0,1,1,0,0,1,0,0,0,0,0,500.46
1,1,0,0,1,1,0,0,1,0,0,1,0,0,457.88
0,0,0,1,1,0,1,0,0,1,0,0,0,0,429.5
0,0,0,0,1,1,0,0,1,0,1,1,0,0,449.93
0,0,1,1,0,0,1,1,1,1,1,0,0,1,455.5
1,0,1,0,0,0,0,1,0,1,0,0,0,0,456.43
0,0,1,0,1,1,0,0,1,0,0,1,1,0,451.47
0,0,0,1,1,1,0,1,0,1,0,1,1,1,422.37
1,1,1,1,1,0,1,0,0,1,1,0,1,0,434.14
0,1,1,1,0,1,1,1,0,0,1,1,1,1,447.78
0,0,1,1,0,1,0,0,1,0,0,0,1,0,414.95
0,1,1,1,1,0,0,1,0,0,1,1,0,1,433.79
0,0,1,1,0,0,1,1,0,0,1,0,0,1,458.91
1,1,1,0,1,1,1,0,1,0,0,0,1,0,427.76
1,1,0,0,1,0,1,0,0,1,0,0,0,0,451.49
0,0,1,1,1,1,0,1,0,1,0,1,1,1,412.85
0,0,1,1,1,0,1,0,0,1,1,0,1,1,430.95
0,1,0,0,1,0,0,0,1,1,0,0,1,0,457.11
0,0,1,0,0,0,1,1,0,0,1,1,0,0,448.63
1,1,0,0,0,0,0,1,1,1,1,0,0,0,422.68
0,1,0,0,1,0,0,0,0,1,1,0,1,0,470.84
0,0,1,1,0,0,0,1,0,0,0,0,0,0,433.13
1,0,1,0,1,0,0,0,1,0,0,1,0,0,438.2
1,0,1,1,1,0,0,1,0,0,0,1,1,0,409.58
0,1,1,0,0,0,1,1,0,1,0,0,0,1,425.37
1,0,1,1,0,0,0,0,0,0,1,0,1,0,431.45
1,0,0,0,0,0,1,0,0,1,1,0,1,1,442.85
1,1,1,1,0,1,0,1,0,0,0,1,1,0,424.4
0,1,1,0,0,0,0,0,1,1,1,1,0,0,426.28
1,1,1,1,0,0,0,1,1,1,0,0,0,0,458.96
0,0,0,1,1,0,0,0,0,1,1,0,1,0,427.54
1,1,0,0,1,0,0,0,1,1,0,0,1,0,433.18
0,1,1,0,0,0,1,0,1,1,0,0,1,1,425.35
1,1,1,0,0,1,0,0,1,1,0,1,1,0,439.15
0,1,0,1,0,1,1,1,1,1,1,0,1,1,455.37
0,1,1,0,0,1,0,0,1,0,1,1,0,0,466.13
1,0,0,0,1,1,0,0,1,1,0,1,1,1,438.28
0,0,1,0,0,1,1,1,1,0,1,1,1,0,422.28
0,1,0,1,1,0,1,1,1,0,1,0,0,1,421.02
1,0,1,0,0,0,0,0,1,0,0,0,1,1,427.39
0,1,1,0,0,0,1,0,0,0,0,0,1,1,434.64
0,1,1,0,0,1,0,0,0,1,1,1,1,1,439.29
0,1,0,1,0,0,0,0,0,0,0,0,1,1,421.02
0,0,1,0,1,0,0,1,1,0,1,0,0,0,435.08
1,1,0,0,0,1,1,0,1,0,0,1,0,1,445.38
1,0,0,0,0,0,1,0,1,1,0,0,1,1,449.19
0,1,1,1,0,1,0,0,1,0,1,0,1,0,447.5
0,0,0,1,0,0,0,1,1,0,0,0,1,0,430.39
1,0,1,0,1,0,0,0,0,1,0,1,1,0,428.67
1,0,0,1,1,0,1,0,1,1,1,0,0,1,414.17
1,1,1,0,1,0,1,0,1,1,0,0,1,1,434.94
0,1,1,1,0,0,1,1,1,0,1,1,1,0,450.84
1,1,0,1,1,0,1,1,1,0,0,1,1,0,435.36
1,0,1,0,0,1,0,1,0,1,1,0,1,0,476.76
0,1,0,0,1,0,0,0,1,0,1,0,1,1,444.07
1,0,0,1,1,0,1,0,0,0,1,0,0,0,426.61
1,0,1,0,1,1,1,0,0,1,0,0,0,1,435.85
1,1,1,1,0,0,0,1,1,1,1,1,0,1,423.37
1,1,1,0,0,0,0,1,0,1,0,1,0,0,441.44
1,0,0,1,1,1,0,0,0,0,0,0,0,1,428.47
0,1,1,1,0,0,0,1,1,0,1,1,0,1,459.4
0,1,0,1,1,0,0,0,0,0,0,1,0,1,465.89
0,0,0,0,0,1,1,0,1,1,1,0,0,0,456.85
0,1,1,0,0,0,0,1,0,1,1,0,1,0,433.74
0,1,1,0,1,1,0,0,0,1,0,1,1,1,427.44
1,1,1,1,0,1,1,1,0,1,0,0,1,0,441.63
0,1,0,0,1,0,1,0,1,1,0,1,0,0,437.85
1,1,0,1,0,1,1,0,0,1,1,1,1,0,524.48
1,1,1,0,1,0,1,1,1,0,1,0,0,1,452.93
1,0,0,0,0,1,1,0,1,1,1,1,1,0,436.62
0,0,1,1,0,1,1,1,1,1,1,0,0,0,433.11
0,1,0,1,1,0,1,1,1,0,0,0,1,1,439.69
1,0,1,1,0,0,1,0,1,0,0,1,1,1,432.23
0,1,0,0,1,0,1,0,1,0,0,0,1,1,437.11
1,1,1,1,1,0,1,0,1,1,0,0,0,0,438.22
0,1,0,1,0,0,1,0,0,1,1,1,0,0,460.34
1,1,1,1,1,1,1,1,1,1,0,0,0,0,456.21
0,1,0,1,1,0,1,0,1,0,1,1,0,0,427.86
1,0,0,1,1,0,0,0,0,1,1,0,0,1,426.66
1,1,0,1,0,1,1,0,0,1,1,1,0,0,440.33
0,0,1,1,1,1,0,0,1,0,0,0,0,1,426.98
0,0,1,0,0,0,0,0,1,1,1,1,0,0,457.82
0,0,1,0,0,1,0,0,0,0,1,0,1,0,426.38
1,0,1,0,0,1,1,0,0,1,1,0,0,0,445.49
1,0,0,1,0,0,1,0,1,0,1,1,0,1,457.84
0,0,1,1,1,0,1,0,0,1,1,0,1,0,432.17
1,1,1,1,0,1,1,0,0,0,1,0,1,1,448.26
1,1,0,1,1,1,0,1,0,0,1,1,1,1,443.01
0,1,0,1,1,0,1,0,1,0,0,0,0,0,461.22
1,0,0,0,1,0,1,1,1,0,0,1,1,1,455.5
0,0,1,0,1,1,1,0,0,0,0,1,1,0,445.99
1,0,1,0,0,1,1,0,0,0,1,0,1,0,449.71
0,0,0,0,1,1,0,1,1,1,1,1,0,1,438.78
0,0,0,1,0,1,1,0,0,1,0,0,1,1,431.76
1,1,0,1,0,0,0,0,1,1,1,1,0,0,409.23
0,1,1,1,0,1,0,1,1,0,1,1,1,1,448.87
0,1,1,1,0,1,1,1,0,0,0,1,1,1,433.71
1,0,0,0,0,0,1,0,0,1,0,1,1,0,422.34
1,1,1,0,1,1,1,1,0,0,0,0,1,1,419.13
1,1,1,1,0,0,0,1,1,0,1,0,0,0,432.34
0,0,0,1,0,0,1,1,1,1,0,1,0,0,457.02
0,0,1,1,0,1,0,0,0,1,1,0,1,0,426.99
0,0,0,1,1,0,0,1,0,1,0,1,1,1,442.04
1,1,0,1,1,1,0,1,0,0,1,0,0,1,430.92
1,0,1,1,1,1,1,1,0,1,0,0,0,1,450.4
0,0,1,0,1,0,1,0,1,0,0,0,1,0,424.91
0,1,0,0,0,1,0,0,0,0,0,1,1,0,416.98
0,0,1,0,1,0,0,0,0,1,1,0,0,0,407.17
1,1,0,1,0,1,1,0,1,0,0,0,1,1,420.38
1,0,0,1,0,0,0,1,1,0,1,0,1,1,432.72
1,1,0,1,1,0,1,0,0,1,1,0,0,1,415.26
0,0,0,0,1,0,0,0,1,1,1,0,1,1,439.29
0,1,1,0,0,0,0,1,0,1,0,1,1,1,427.27
1,0,1,0,0,1,0,0,1,0,1,0,0,0,412.78
0,1,0,1,1,1,0,0,1,0,1,0,0,0,427.29
0,1,1,0,0,0,1,0,0,1,1,0,1,1,404.79
1,0,0,1,1,0,1,1,0,1,0,1,1,1,436.34
1,0,1,1,0,1,0,1,1,0,1,1,1,1,422.03
0,0,1,1,1,0,1,1,1,1,1,0,1,1,436.95
1,0,1,1,1,0,1,1,1,0,0,0,0,0,404.62
1,0,1,1,1,1,0,0,0,0,1,0,1,0,449.47
0,0,1,0,0,0,1,1,0,1,0,1,1,0,421.68
1,1,1,0,1,1,1,1,0,0,0,1,1,1,432.21
0,1,0,1,0,1,1,0,1,0,1,0,1,1,421.54
0,1,1,1,0,0,0,0,1,1,1,0,0,0,448.39
0,1,0,1,0,1,0,1,0,0,0,0,1,1,432.75
1,1,0,0,1,0,0,1,0,0,0,1,1,0,416.26
0,1,0,1,1,0,0,0,1,0,1,0,0,1,419.93
0,1,1,0,0,1,1,0,0,1,0,0,0,0,415.72
0,0,1,1,1,1,1,0,0,1,0,1,1,1,450.23
1,0,1,1,1,1,0,1,0,1,0,0,0,1,426.7
1,1,1,0,1,0,1,0,1,1,0,0,0,0,418.61
1,0,0,0,1,1,0,1,1,0,1,1,1,1,416.14
0,1,1,0,1,1,1,1,1,1,1,0,1,1,412.26
0,0,1,0,1,1,1,1,1,0,1,1,0,1,418.64
0,0,1,1,1,0,0,1,1,1,0,1,1,1,436.51
0,0,0,0,1,0,1,1,0,1,0,0,0,0,422.29
1,1,1,1,1,1,1,1,0,0,0,0,1,1,419.97
0,0,1,1,0,0,0,1,1,0,0,0,1,1,415.65
0,0,1,0,1,1,1,0,1,1,1,1,0,0,413.15
0,1,0,1,1,0,0,0,1,1,0,0,1,1,425.07
0,0,1,1,1,0,1,0,0,1,1,1,1,0,432.19
0,0,0,1,0,0,0,0,1,0,1,1,0,1,433.37
0,0,0,0,0,1,1,0,1,1,1,0,0,1,420.77
1,0,1,1,1,1,0,1,1,1,0,1,1,0,451.58
1,0,0,0,1,0,1,1,0,0,1,0,1,0,425.7
1,0,0,0,1,0,1,0,1,0,1,0,1,0,418.44
0,0,0,1,0,1,1,1,0,0,1,1,1,0,431.84
1,1,0,1,1,1,0,1,1,0,0,1,0,1,450.58
0,1,0,0,0,1,1,1,0,1,0,0,1,0,452.0
1,1,1,0,0,1,1,1,1,1,0,1,1,1,433.96
1,1,0,1,1,0,1,1,0,1,0,0,0,1,408.49
0,1,1,0,0,1,0,1,0,0,1,1,0,1,459.09
1,1,1,0,0,1,0,1,0,1,1,1,0,0,446.69
1,1,0,1,1,1,1,0,0,0,1,0,1,0,433.63
1,0,0,0,0,0,1,0,0,1,0,1,1,1,423.73
1,1,0,1,1,0,1,1,0,1,0,1,0,1,438.31
0,1,1,0,0,1,0,0,1,1,0,0,1,1,435.02
1,1,1,1,1,1,1,0,1,1,1,0,0,0,457.49
1,1,1,0,1,1,1,0,1,1,0,0,1,1,427.01
0,0,1,0,1,1,1,1,1,0,0,1,1,1,448.8
1,0,0,1,1,1,1,1,1,1,0,1,0,1,446.16
1,0,1,1,1,0,0,0,1,1,0,0,1,1,431.09
1,0,0,1,1,1,1,0,1,1,1,1,1,0,423.13
0,0,1,1,1,0,1,1,1,1,0,1,0,0,424.3
1,0,0,0,0,0,1,0,1,1,0,0,0,1,441.07
0,1,0,0,1,0,1,0,1,0,0,0,1,0,458.26
1,0,0,1,1,1,0,1,0,0,0,1,1,1,493.19
0,0,1,0,0,1,1,1,1,0,0,0,0,1,656.7
1,1,0,1,1,0,1,1,0,0,1,0,0,0,445.43
0,1,0,0,1,1,1,1,1,0,1,1,0,1,448.15
1,0,1,0,1,0,1,1,1,1,1,0,0,1,445.72
1,0,0,0,1,0,1,1,1,0,1,0,0,1,456.93
0,0,1,1,1,0,1,0,1,1,1,1,0,1,457.78
1,1,1,1,0,0,0,0,0,0,0,0,1,0,463.9
0,1,1,1,1,0,0,1,0,0,0,0,1,1,427.84
1,1,0,1,1,0,1,0,1,0,1,1,0,1,450.19
1,0,1,0,1,1,1,0,1,0,1,1,0,1,447.23
0,0,0,1,0,1,0,0,1,0,0,1,0,0,426.59
0,0,0,1,0,0,1,0,1,0,0,0,0,1,426.24
0,1,1,1,1,0,0,0,1,0,1,1,0,0,427.15
0,1,0,1,0,0,0,0,1,1,1,1,1,0,449.26
0,0,0,1,1,1,0,1,1,1,1,1,1,1,430.11
1,1,1,0,0,0,1,1,0,1,1,1,0,0,423.52
0,1,0,0,0,1,1,1,0,0,1,0,1,0,428.97
1,1,0,1,0,0,0,0,0,0,0,0,1,0,411.68
0,0,1,1,0,0,1,0,1,1,1,1,1,1,421.23
1,1,1,1,1,0,1,0,1,0,1,1,1,1,435.8
1,0,1,1,1,0,0,0,0,1,1,1,0,1,463.51
0,0,0,1,0,0,1,0,1,1,0,0,0,1,434.53
1,0,0,1,0,1,0,0,1,0,1,1,1,1,429.38
1,1,0,0,1,0,1,0,0,0,0,0,1,1,437.53
0,1,1,0,0,1,0,0,0,1,1,1,0,1,453.62
1,1,1,0,0,0,0,0,1,0,0,0,0,1,444.06
0,0,1,0,1,1,0,0,0,0,1,0,0,1,448.65
1,1,1,1,0,1,1,0,0,1,1,0,1,1,430.83
0,1,0,0,1,1,0,0,0,1,1,1,0,0,440.01
0,0,0,1,0,0,0,0,0,1,1,0,0,1,441.47
0,0,1,1,1,1,1,0,0,0,1,1,1,1,460.83
0,0,1,1,0,1,0,1,1,1,1,1,0,1,433.71
0,0,1,0,1,0,1,0,1,1,0,1,0,0,428.96
1,1,1,0,0,1,0,1,0,1,0,0,1,0,452.38
0,1,1,0,0,0,0,1,0,1,1,1,1,1,419.8
0,0,0,1,1,1,0,0,0,1,1,1,1,0,425.27
0,1,0,0,0,1,1,0,1,1,1,1,1,0,438.63
1,1,0,1,0,0,1,1,1,0,1,0,1,0,448.33
1,0,1,0,1,0,1,0,0,1,1,1,1,1,452.74
1,1,0,0,0,1,0,1,0,1,1,0,1,0,449.05
1,1,0,1,1,1,0,0,1,1,1,1,1,0,424.88
0,1,1,1,0,0,0,1,1,1,1,1,0,0,441.29
0,1,1,1,0,1,0,0,0,0,0,0,0,0,430.58
1,0,1,0,0,0,1,0,0,0,1,0,1,0,425.05
1,0,0,0,1,0,1,1,0,1,0,0,0,1,454.14
0,0,1,0,0,1,0,0,0,0,0,0,1,1,428.91
0,1,0,0,1,0,0,0,0,1,0,0,1,1,448.08
0,0,1,0,1,0,1,1,0,0,1,1,0,0,448.43
1,1,0,1,0,0,0,1,0,1,1,1,0,1,432.09
0,0,1,0,0,1,0,0,1,0,0,1,0,1,425.03
0,0,0,1,0,1,1,0,0,0,1,1,0,0,420.98
0,0,1,1,1,0,0,0,1,0,0,0,0,1,434.59
0,1,0,1,1,0,0,0,1,0,1,0,0,0,436.74
1,0,0,0,0,0,1,0,1,0,1,1,1,1,459.02
0,0,0,1,0,0,0,0,0,0,1,0,0,0,423.6
1,1,1,1,0,0,0,0,1,1,1,1,1,0,453.02
0,0,0,0,0,0,1,1,0,0,0,0,1,1,451.77
0,1,0,0,0,1,1,0,1,0,1,1,0,0,408.67
0,0,0,0,1,1,0,1,1,1,0,0,0,0,424.4
0,0,1,0,0,0,1,1,1,0,0,0,0,1,452.65
0,0,1,0,1,0,1,0,0,0,1,1,1,1,428.38
0,0,1,1,0,1,1,1,1,0,0,0,1,0,452.56
0,0,1,0,1,1,0,1,0,1,0,0,1,1,430.65
1,1,0,1,0,0,0,0,0,0,0,1,1,0,419.76
0,1,1,0,0,0,1,0,1,1,0,0,0,0,424.71
1,1,0,1,1,1,0,0,0,1,0,0,0,1,449.23
1,0,1,0,1,1,0,0,1,1,1,0,1,1,415.79
1,0,0,0,1,1,1,0,0,1,1,0,1,1,440.18
1,1,1,0,1,0,1,0,1,1,1,0,0,0,436.41
1,1,0,1,0,0,1,0,0,0,1,0,1,1,441.74
1,1,1,0,0,1,1,0,1,0,0,0,0,0,434.41
1,1,0,0,0,0,0,1,1,0,0,1,1,0,411.77
0,0,1,1,0,0,1,1,0,0,0,1,1,1,425.44
0,1,0,1,0,1,0,1,1,1,1,1,0,1,417.74
0,1,1,0,1,1,0,1,0,1,0,0,1,1,431.89
1,1,1,0,0,1,0,0,0,1,0,1,1,0,422.12
1,0,1,0,0,1,0,0,1,0,1,1,1,1,409.86
1,1,0,1,0,1,0,0,0,1,0,0,1,0,408.71
0,0,1,1,0,1,1,0,0,1,0,1,1,0,410.32
0,1,0,0,1,0,1,1,0,1,0,1,1,1,402.4
0,1,0,1,0,0,0,1,0,1,1,1,0,1,433.42
1,0,1,1,1,0,0,0,1,1,1,0,1,1,439.21
0,1,0,0,0,0,1,0,0,1,1,1,0,1,419.39
0,0,0,1,0,1,1,0,1,1,1,1,1,1,422.61
1,0,0,0,0,1,0,0,1,0,0,1,1,0,418.97
0,0,0,0,0,1,0,0,1,1,1,0,0,1,421.97
1,0,1,1,0,0,1,1,0,1,1,1,1,1,414.8
0,0,0,0,1,0,1,1,0,0,1,1,0,0,396.11
0,1,1,1,1,0,1,1,0,1,1,0,1,0,436.41
0,1,1,0,1,0,1,0,1,0,0,1,1,1,429.86
1,1,0,1,0,1,0,0,1,0,1,0,1,1,422.34
0,0,1,1,1,0,1,1,0,0,0,1,1,1,454.2
1,1,1,0,0,0,0,1,1,0,0,0,1,0,439.47
0,0,0,1,0,1,1,1,1,0,0,1,0,1,439.28
1,1,0,0,0,0,1,0,1,1,1,0,0,1,417.39
0,1,1,0,1,0,0,1,1,0,0,0,0,1,417.31
1,1,0,1,0,1,1,0,0,1,1,1,0,1,413.92
1,1,1,0,1,0,1,0,1,0,0,1,0,0,419.27
0,1,1,0,1,0,0,1,1,1,0,0,0,0,440.84
1,1,0,0,0,0,1,1,0,1,0,0,1,1,418.17
0,1,1,0,1,0,1,1,1,1,0,0,0,1,421.38
0,0,1,0,1,1,0,1,0,0,0,1,1,0,434.77
0,1,0,1,1,1,1,0,1,1,1,1,0,1,423.42
0,0,1,1,0,0,0,0,1,1,0,0,0,0,436.2
1,1,0,0,0,1,0,0,1,0,1,1,0,1,420.54
0,1,0,1,0,1,1,0,1,1,0,0,1,0,406.15
0,0,1,1,0,0,0,1,1,0,1,1,1,0,428.67
0,0,1,1,0,1,0,1,1,0,1,1,0,1,432.2
0,1,0,0,0,1,0,0,1,0,1,0,0,1,422.49
1,0,1,0,0,1,0,1,1,1,0,1,1,1,427.66
0,1,1,1,1,0,0,0,1,0,0,0,0,0,435.48
1,1,0,1,0,1,0,1,0,1,1,0,1,1,413.81
1,1,1,1,1,1,0,1,1,0,0,1,1,0,437.28
0,1,0,1,0,0,0,1,0,0,1,0,0,0,411.98
0,1,0,0,1,0,1,1,1,0,1,1,1,1,482.08
1,1,0,1,0,1,0,0,0,0,0,0,0,1,441.8
0,1,1,0,1,0,1,0,1,0,0,1,1,0,418.69
0,0,0,0,0,1,1,1,0,0,0,0,0,1,419.52
0,1,1,0,0,1,1,1,0,0,0,0,1,1,466.3
1,0,0,1,1,1,0,1,1,0,1,1,1,1,452.8
0,1,0,0,1,1,1,0,0,1,0,0,1,1,411.02
1,0,0,1,1,0,0,0,0,1,0,1,0,1,421.72
0,1,0,0,0,0,0,1,1,0,1,0,0,1,448.71
1,1,1,0,0,1,1,0,0,0,1,0,0,1,435.75
0,1,0,1,0,1,1,0,0,0,1,0,1,0,417.1
1,1,1,0,0,1,0,1,1,1,1,1,0,0,431.4
1,1,0,1,0,1,0,0,1,1,1,0,0,1,413.09
0,0,0,0,1,0,0,1,0,1,1,1,0,1,419.51
1,1,0,1,0,1,0,0,0,0,0,1,0,0,438.46
1,1,1,0,0,1,1,1,0,1,0,0,0,0,428.82
1,1,1,1,0,0,0,0,1,0,0,0,1,0,431.99
1,0,1,1,0,1,0,1,1,1,0,1,0,0,411.82
1,0,0,1,1,1,1,1,0,0,1,1,0,1,425.7
0,0,1,1,0,1,0,1,0,1,1,1,1,0,416.76
1,1,1,0,0,1,0,0,0,1,0,0,1,0,428.9
0,0,1,1,0,0,0,0,0,1,0,0,0,0,414.12
1,1,0,0,0,1,0,0,0,0,1,0,0,1,446.53
0,1,0,1,0,1,0,1,0,0,0,0,0,0,428.96
0,1,1,1,1,1,0,0,1,0,0,1,0,0,424.86
1,0,1,1,1,0,1,0,1,0,1,0,0,1,439.48
0,0,1,1,0,1,1,1,1,0,0,1,0,1,419.47
1,1,1,1,0,0,0,0,0,1,1,1,0,0,450.89
1,1,1,1,1,1,1,0,0,0,0,0,0,0,452.68
0,0,1,0,0,0,0,0,0,0,1,0,1,0,429.51
0,1,1,0,1,1,1,0,0,0,1,0,1,1,413.06
0,0,1,1,1,0,0,0,0,0,0,1,1,0,454.36
1,0,1,1,0,1,1,1,1,0,0,0,1,1,417.75
1,1,0,0,1,0,0,1,1,1,0,0,0,0,434.6
0,1,0,1,0,0,0,1,1,0,0,1,0,1,449.22
1,0,0,0,1,0,1,0,1,0,0,1,0,1,448.03
1,1,0,0,0,1,0,0,1,0,1,0,0,1,436.19
1,0,0,1,0,0,0,1,0,1,1,0,1,0,413.1
0,0,1,1,1,0,0,0,0,0,1,1,0,0,425.59
0,0,0,1,0,1,1,0,1,0,1,0,0,0,411.94
1,1,0,1,1,0,0,0,0,1,0,1,0,1,444.6
0,0,0,0,0,1,1,1,1,0,0,0,0,0,417.57
0,1,1,0,0,1,0,1,0,0,0,0,1,1,408.12
0,0,0,0,0,1,0,1,1,1,0,1,1,0,416.47
1,1,0,0,1,1,0,0,0,1,0,0,1,1,421.5
1,1,0,0,0,1,0,0,1,0,0,1,1,1,455.21
0,1,1,0,1,0,0,0,0,1,0,1,0,1,440.45
1,0,0,0,0,1,1,0,1,0,0,1,0,0,421.08
0,0,1,0,1,1,0,0,1,0,1,1,0,1,424.22
0,1,1,1,0,1,0,0,1,0,1,1,0,0,411.25
0,1,1,1,0,1,1,0,0,1,0,0,1,0,430.88
1,1,1,0,1,1,1,1,0,0,0,0,1,1,407.15
0,1,0,0,0,1,0,0,0,0,0,0,1,1,426.09
0,0,1,0,0,0,1,1,1,1,1,0,0,1,425.65
1,1,0,1,1,1,1,0,0,1,1,0,0,0,425.98
0,1,0,1,0,1,1,1,0,0,0,1,0,0,413.01
1,0,1,1,0,0,1,1,1,0,1,1,0,0,434.24
1,0,0,1,0,0,0,0,0,0,1,0,0,1,480.49
1,1,0,1,0,0,1,1,1,0,0,1,0,0,438.72
1,0,1,1,0,0,0,1,1,0,0,1,0,0,469.37
0,1,0,1,1,1,0,1,0,1,1,0,0,1,438.55
1,1,0,1,1,1,0,1,1,0,0,0,1,0,418.89
1,1,1,1,1,1,0,0,1,0,0,1,1,0,431.69
1,0,1,0,1,0,1,0,1,0,0,1,0,0,426.46
0,0,0,1,1,0,0,1,0,0,0,1,1,1,433.63
0,0,1,0,0,0,0,1,0,0,0,1,0,0,465.02
1,0,1,1,0,1,0,0,0,1,0,0,0,0,421.17
0,0,0,0,1,1,1,1,0,0,0,0,0,0,445.03
1,0,0,1,0,0,0,0,0,1,1,1,0,0,434.62
1,1,1,0,1,0,1,1,0,1,1,0,1,0,420.32
0,1,0,0,0,1,0,1,0,1,1,1,0,0,432.63
1,0,1,1,0,1,1,1,0,1,1,1,0,1,427.98
1,0,0,0,0,0,0,1,0,1,0,1,0,1,412.71
