SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandsync.1
1,0,1,0,0,1,1,0,0,1,1,1,1,0,0.640740740741
0,1,1,0,0,0,0,1,1,1,0,0,1,0,0.502222222222
1,0,0,1,0,1,1,0,0,1,1,1,1,1,0.620740740741
1,0,1,0,1,0,0,0,1,1,1,0,1,0,0.502222222222
1,0,1,1,1,1,1,0,0,1,1,1,1,0,0.602962962963
0,1,1,0,1,1,1,1,0,1,0,1,0,0,0.502222222222
0,0,1,0,0,0,0,0,1,0,1,1,0,1,0.61037037037
0,1,1,1,0,0,0,0,0,0,0,1,0,1,0.774074074074
0,0,1,1,0,0,1,0,0,1,0,0,1,0,0.368888888889
0,1,1,0,0,1,1,0,0,1,0,1,0,0,0.576296296296
0,1,0,1,0,0,0,1,0,0,1,1,0,0,0.654074074074
0,0,1,1,0,1,0,1,0,1,0,1,1,1,0.653333333333
1,1,0,0,0,0,1,1,0,1,1,1,1,0,0.472592592593
0,1,1,1,1,0,1,1,1,1,0,0,0,0,0.584444444444
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.491111111111
1,0,1,0,0,1,0,1,0,0,1,1,1,0,0.694074074074
0,0,1,1,0,1,1,1,0,1,0,0,0,1,0.422222222222
0,0,1,1,0,1,1,0,0,0,0,1,0,0,0.665925925926
1,1,0,1,1,1,1,0,1,1,0,0,0,0,0.532592592593
1,1,0,0,0,0,0,1,0,1,0,1,1,0,0.501481481481
0,0,1,0,0,0,1,0,1,0,0,1,1,0,0.431111111111
0,0,0,0,1,0,0,1,0,1,1,1,1,1,0.551851851852
0,1,0,1,1,1,0,1,0,0,0,1,1,1,0.416296296296
1,0,0,0,1,0,0,0,0,1,0,1,1,1,0.520740740741
1,0,1,1,0,0,0,1,1,0,1,0,1,0,0.496296296296
0,0,1,0,1,1,1,1,0,0,0,0,0,1,0.611851851852
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.537037037037
1,0,0,0,1,1,1,1,0,1,0,0,0,1,0.461481481481
0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.512592592593
1,1,0,1,0,1,0,1,1,1,0,0,0,0,0.594814814815
0,1,1,1,0,0,0,1,1,1,0,0,0,0,0.492592592593
0,1,1,1,1,1,0,0,1,1,1,1,1,1,0.457777777778
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.504444444444
0,1,0,1,0,0,0,1,1,1,0,1,0,0,0.495555555556
0,1,0,0,0,0,1,1,1,1,1,0,0,1,0.467407407407
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.488888888889
1,1,0,1,1,1,0,1,0,0,1,1,1,1,0.674814814815
0,0,1,0,0,1,1,1,0,1,0,1,1,1,0.508148148148
0,0,0,1,1,1,0,0,1,0,1,1,1,0,0.536296296296
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.542962962963
1,0,0,0,0,1,1,1,0,0,0,1,0,0,0.594074074074
1,1,0,1,0,0,0,1,1,0,0,1,1,1,0.531111111111
1,1,0,0,0,1,1,1,0,0,0,0,1,0,0.486666666667
1,0,0,1,1,0,0,1,1,1,1,1,1,1,0.606666666667
0,1,1,0,1,0,1,1,1,0,0,1,1,1,0.632592592593
0,1,0,1,1,0,1,1,0,0,0,0,1,0,0.473333333333
1,0,0,0,1,1,1,1,1,1,1,0,0,0,0.584444444444
1,0,1,1,0,1,0,1,0,0,1,1,0,1,0.645925925926
1,0,1,0,1,0,0,1,1,0,1,0,0,1,0.524444444444
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.467407407407
1,1,1,0,1,1,0,0,1,1,0,1,1,1,0.472592592593
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0.523703703704
1,0,1,0,1,1,0,1,1,1,1,0,1,1,0.583703703704
0,0,0,1,1,0,1,1,0,1,1,1,0,0,0.651111111111
1,0,0,0,0,1,0,1,1,0,1,0,0,1,0.62962962963
1,0,1,0,0,1,1,1,1,1,0,0,1,0,0.453333333333
0,0,0,1,0,0,1,1,1,1,1,0,1,1,0.395555555556
0,0,0,0,1,0,1,1,1,1,1,1,0,0,0.543703703704
0,1,1,0,0,0,1,0,1,0,1,0,1,0,0.428888888889
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.455555555556
1,0,0,1,1,1,0,1,0,1,1,1,1,1,0.568148148148
1,1,0,0,1,0,0,0,1,1,1,1,1,0,0.55037037037
1,1,0,1,0,0,0,0,0,1,0,1,1,1,0.604444444444
0,0,1,1,1,1,1,0,1,1,0,1,1,0,0.6
0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.462962962963
0,1,0,1,1,0,1,1,0,1,1,1,0,0,0.585185185185
0,1,1,0,0,1,0,0,1,1,1,1,1,1,0.494074074074
1,0,1,1,0,1,1,0,1,1,0,1,0,0,0.559259259259
0,1,0,1,0,0,1,1,1,0,1,0,0,1,0.593333333333
1,0,1,1,0,0,1,0,1,0,1,1,1,1,0.540740740741
0,0,1,1,0,1,1,0,1,0,1,0,0,1,0.471111111111
0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.483703703704
1,1,1,0,0,0,0,1,1,1,1,1,0,1,0.557037037037
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0.444444444444
1,0,0,1,1,1,1,0,1,0,0,0,1,1,0.442222222222
1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.191851851852
1,0,1,0,0,1,0,0,1,1,1,0,0,1,0.44962962963
0,1,0,1,1,0,1,1,1,1,1,1,0,0,0.531851851852
1,0,0,1,0,1,0,0,0,1,1,0,0,1,0.49037037037
0,1,0,1,0,1,1,1,0,0,1,1,1,0,0.548148148148
1,0,1,1,0,0,0,1,1,0,1,1,1,1,0.536296296296
1,0,1,1,0,0,0,0,1,0,1,1,1,1,0.501481481481
0,1,1,1,1,0,1,1,0,1,0,1,0,1,0.637037037037
1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.579259259259
1,0,0,0,1,0,0,0,1,1,1,0,0,1,0.379259259259
0,0,0,0,1,0,1,0,1,1,1,0,0,0,0.588888888889
0,1,1,1,0,1,1,1,0,1,1,0,1,0,0.422962962963
0,1,1,0,0,0,1,0,1,0,1,1,1,0,0.660740740741
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.476296296296
1,1,0,0,0,1,1,1,0,0,1,1,1,0,0.504444444444
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.514074074074
1,1,0,1,1,1,0,1,0,1,0,1,1,0,0.577777777778
0,1,0,1,1,1,1,0,1,1,1,0,1,1,0.65037037037
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.411111111111
1,1,0,1,0,0,0,1,1,1,0,0,1,0,0.481481481481
0,1,0,1,1,0,0,0,0,0,1,1,1,0,0.512592592593
0,1,1,1,0,1,1,1,1,1,0,0,1,1,0.300740740741
0,0,1,1,1,0,1,1,0,1,1,0,1,1,0.446666666667
1,1,0,0,0,0,1,0,1,1,0,1,0,1,0.517777777778
0,0,0,0,1,0,1,1,0,0,1,1,1,0,0.612592592593
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.364444444444
0,1,1,0,0,0,1,1,0,1,0,0,1,0,0.44
1,0,1,1,1,1,0,0,1,0,1,0,0,1,0.44
1,1,1,1,0,0,1,0,1,1,1,1,0,0,0.318518518519
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.536296296296
1,1,1,0,1,1,0,0,1,0,0,0,0,0,0.304444444444
1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.512592592593
0,0,0,1,1,0,1,0,0,1,0,0,0,0,0.437777777778
0,0,0,0,1,1,0,0,1,0,1,1,0,0,0.645185185185
0,0,1,1,0,0,1,1,1,1,1,0,0,1,0.648888888889
1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.442962962963
0,0,1,0,1,1,0,0,1,0,0,1,1,0,0.535555555556
0,0,0,1,1,1,0,1,0,1,0,1,1,1,0.528148148148
1,1,1,1,1,0,1,0,0,1,1,0,1,0,0.40962962963
0,1,1,1,0,1,1,1,0,0,1,1,1,1,0.600740740741
0,0,1,1,0,1,0,0,1,0,0,0,1,0,0.445185185185
0,1,1,1,1,0,0,1,0,0,1,1,0,1,0.61037037037
0,0,1,1,0,0,1,1,0,0,1,0,0,1,0.54
1,1,1,0,1,1,1,0,1,0,0,0,1,0,0.551851851852
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0.514814814815
0,0,1,1,1,1,0,1,0,1,0,1,1,1,0.611111111111
0,0,1,1,1,0,1,0,0,1,1,0,1,1,0.422962962963
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0.573333333333
0,0,1,0,0,0,1,1,0,0,1,1,0,0,0.58962962963
1,1,0,0,0,0,0,1,1,1,1,0,0,0,0.579259259259
0,1,0,0,1,0,0,0,0,1,1,0,1,0,0.52962962963
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.591111111111
1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.686666666667
1,0,1,1,1,0,0,1,0,0,0,1,1,0,0.478518518519
0,1,1,0,0,0,1,1,0,1,0,0,0,1,0.507407407407
1,0,1,1,0,0,0,0,0,0,1,0,1,0,0.480740740741
1,0,0,0,0,0,1,0,0,1,1,0,1,1,0.512592592593
1,1,1,1,0,1,0,1,0,0,0,1,1,0,0.479259259259
0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.592592592593
1,1,1,1,0,0,0,1,1,1,0,0,0,0,0.712592592593
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0.432592592593
1,1,0,0,1,0,0,0,1,1,0,0,1,0,0.48
0,1,1,0,0,0,1,0,1,1,0,0,1,1,0.532592592593
1,1,1,0,0,1,0,0,1,1,0,1,1,0,0.536296296296
0,1,0,1,0,1,1,1,1,1,1,0,1,1,0.54
0,1,1,0,0,1,0,0,1,0,1,1,0,0,0.596296296296
1,0,0,0,1,1,0,0,1,1,0,1,1,1,0.631111111111
0,0,1,0,0,1,1,1,1,0,1,1,1,0,0.463703703704
0,1,0,1,1,0,1,1,1,0,1,0,0,1,0.400740740741
1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.651111111111
0,1,1,0,0,0,1,0,0,0,0,0,1,1,0.505185185185
0,1,1,0,0,1,0,0,0,1,1,1,1,1,0.500740740741
0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.421481481481
0,0,1,0,1,0,0,1,1,0,1,0,0,0,0.465185185185
1,1,0,0,0,1,1,0,1,0,0,1,0,1,0.367407407407
1,0,0,0,0,0,1,0,1,1,0,0,1,1,0.407407407407
0,1,1,1,0,1,0,0,1,0,1,0,1,0,0.437037037037
0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.39037037037
1,0,1,0,1,0,0,0,0,1,0,1,1,0,0.458518518519
1,0,0,1,1,0,1,0,1,1,1,0,0,1,0.556296296296
1,1,1,0,1,0,1,0,1,1,0,0,1,1,0.346666666667
0,1,1,1,0,0,1,1,1,0,1,1,1,0,0.651851851852
1,1,0,1,1,0,1,1,1,0,0,1,1,0,0.418518518519
1,0,1,0,0,1,0,1,0,1,1,0,1,0,0.36962962963
0,1,0,0,1,0,0,0,1,0,1,0,1,1,0.451111111111
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0.437777777778
1,0,1,0,1,1,1,0,0,1,0,0,0,1,0.465925925926
1,1,1,1,0,0,0,1,1,1,1,1,0,1,0.652592592593
1,1,1,0,0,0,0,1,0,1,0,1,0,0,0.66962962963
1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.49037037037
0,1,1,1,0,0,0,1,1,0,1,1,0,1,0.554814814815
0,1,0,1,1,0,0,0,0,0,0,1,0,1,0.563703703704
0,0,0,0,0,1,1,0,1,1,1,0,0,0,0.32
0,1,1,0,0,0,0,1,0,1,1,0,1,0,0.434074074074
0,1,1,0,1,1,0,0,0,1,0,1,1,1,0.514814814815
1,1,1,1,0,1,1,1,0,1,0,0,1,0,0.403703703704
0,1,0,0,1,0,1,0,1,1,0,1,0,0,0.412592592593
1,1,0,1,0,1,1,0,0,1,1,1,1,0,0.563703703704
1,1,1,0,1,0,1,1,1,0,1,0,0,1,0.438518518519
1,0,0,0,0,1,1,0,1,1,1,1,1,0,0.511851851852
0,0,1,1,0,1,1,1,1,1,1,0,0,0,0.582962962963
0,1,0,1,1,0,1,1,1,0,0,0,1,1,0.542222222222
1,0,1,1,0,0,1,0,1,0,0,1,1,1,0.555555555556
0,1,0,0,1,0,1,0,1,0,0,0,1,1,0.502222222222
1,1,1,1,1,0,1,0,1,1,0,0,0,0,0.498518518519
0,1,0,1,0,0,1,0,0,1,1,1,0,0,0.618518518519
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.555555555556
0,1,0,1,1,0,1,0,1,0,1,1,0,0,0.602222222222
1,0,0,1,1,0,0,0,0,1,1,0,0,1,0.534074074074
1,1,0,1,0,1,1,0,0,1,1,1,0,0,0.625925925926
0,0,1,1,1,1,0,0,1,0,0,0,0,1,0.402962962963
0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.600740740741
0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.334814814815
1,0,1,0,0,1,1,0,0,1,1,0,0,0,0.478518518519
1,0,0,1,0,0,1,0,1,0,1,1,0,1,0.494814814815
0,0,1,1,1,0,1,0,0,1,1,0,1,0,0.42
1,1,1,1,0,1,1,0,0,0,1,0,1,1,0.432592592593
1,1,0,1,1,1,0,1,0,0,1,1,1,1,0.411111111111
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.422222222222
1,0,0,0,1,0,1,1,1,0,0,1,1,1,0.584444444444
0,0,1,0,1,1,1,0,0,0,0,1,1,0,0.587407407407
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0.368888888889
0,0,0,0,1,1,0,1,1,1,1,1,0,1,0.564444444444
0,0,0,1,0,1,1,0,0,1,0,0,1,1,0.438518518519
1,1,0,1,0,0,0,0,1,1,1,1,0,0,0.540740740741
0,1,1,1,0,1,0,1,1,0,1,1,1,1,0.50962962963
0,1,1,1,0,1,1,1,0,0,0,1,1,1,0.545185185185
1,0,0,0,0,0,1,0,0,1,0,1,1,0,0.62
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.518518518519
1,1,1,1,0,0,0,1,1,0,1,0,0,0,0.534814814815
0,0,0,1,0,0,1,1,1,1,0,1,0,0,0.516296296296
0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.373333333333
0,0,0,1,1,0,0,1,0,1,0,1,1,1,0.467407407407
1,1,0,1,1,1,0,1,0,0,1,0,0,1,0.377777777778
1,0,1,1,1,1,1,1,0,1,0,0,0,1,0.385925925926
0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.497777777778
0,1,0,0,0,1,0,0,0,0,0,1,1,0,0.522962962963
0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.465925925926
1,1,0,1,0,1,1,0,1,0,0,0,1,1,0.402962962963
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0.483703703704
1,1,0,1,1,0,1,0,0,1,1,0,0,1,0.463703703704
0,0,0,0,1,0,0,0,1,1,1,0,1,1,0.566666666667
0,1,1,0,0,0,0,1,0,1,0,1,1,1,0.55037037037
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.459259259259
0,1,0,1,1,1,0,0,1,0,1,0,0,0,0.333333333333
0,1,1,0,0,0,1,0,0,1,1,0,1,1,0.37037037037
1,0,0,1,1,0,1,1,0,1,0,1,1,1,0.539259259259
1,0,1,1,0,1,0,1,1,0,1,1,1,1,0.532592592593
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0.359259259259
1,0,1,1,1,0,1,1,1,0,0,0,0,0,0.345925925926
1,0,1,1,1,1,0,0,0,0,1,0,1,0,0.501481481481
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0.591111111111
1,1,1,0,1,1,1,1,0,0,0,1,1,1,0.421481481481
0,1,0,1,0,1,1,0,1,0,1,0,1,1,0.605925925926
0,1,1,1,0,0,0,0,1,1,1,0,0,0,0.418518518519
0,1,0,1,0,1,0,1,0,0,0,0,1,1,0.453333333333
1,1,0,0,1,0,0,1,0,0,0,1,1,0,0.563703703704
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0.628148148148
0,1,1,0,0,1,1,0,0,1,0,0,0,0,0.517777777778
0,0,1,1,1,1,1,0,0,1,0,1,1,1,0.653333333333
1,0,1,1,1,1,0,1,0,1,0,0,0,1,0.422962962963
1,1,1,0,1,0,1,0,1,1,0,0,0,0,0.394814814815
1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.423703703704
0,1,1,0,1,1,1,1,1,1,1,0,1,1,0.547407407407
0,0,1,0,1,1,1,1,1,0,1,1,0,1,0.581481481481
0,0,1,1,1,0,0,1,1,1,0,1,1,1,0.536296296296
0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.271851851852
1,1,1,1,1,1,1,1,0,0,0,0,1,1,0.363703703704
0,0,1,1,0,0,0,1,1,0,0,0,1,1,0.443703703704
0,0,1,0,1,1,1,0,1,1,1,1,0,0,0.458518518519
0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.322962962963
0,0,1,1,1,0,1,0,0,1,1,1,1,0,0.468888888889
0,0,0,1,0,0,0,0,1,0,1,1,0,1,0.503703703704
0,0,0,0,0,1,1,0,1,1,1,0,0,1,0.435555555556
1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.493333333333
1,0,0,0,1,0,1,1,0,0,1,0,1,0,0.417777777778
1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.507407407407
0,0,0,1,0,1,1,1,0,0,1,1,1,0,0.511111111111
1,1,0,1,1,1,0,1,1,0,0,1,0,1,0.52
0,1,0,0,0,1,1,1,0,1,0,0,1,0,0.486666666667
1,1,1,0,0,1,1,1,1,1,0,1,1,1,0.580740740741
1,1,0,1,1,0,1,1,0,1,0,0,0,1,0.561481481481
0,1,1,0,0,1,0,1,0,0,1,1,0,1,0.553333333333
1,1,1,0,0,1,0,1,0,1,1,1,0,0,0.554814814815
1,1,0,1,1,1,1,0,0,0,1,0,1,0,0.402962962963
1,0,0,0,0,0,1,0,0,1,0,1,1,1,0.457777777778
1,1,0,1,1,0,1,1,0,1,0,1,0,1,0.546666666667
0,1,1,0,0,1,0,0,1,1,0,0,1,1,0.48
1,1,1,1,1,1,1,0,1,1,1,0,0,0,0.325925925926
1,1,1,0,1,1,1,0,1,1,0,0,1,1,0.345185185185
0,0,1,0,1,1,1,1,1,0,0,1,1,1,0.437777777778
1,0,0,1,1,1,1,1,1,1,0,1,0,1,0.397037037037
1,0,1,1,1,0,0,0,1,1,0,0,1,1,0.294074074074
1,0,0,1,1,1,1,0,1,1,1,1,1,0,0.471111111111
0,0,1,1,1,0,1,1,1,1,0,1,0,0,0.643703703704
1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.554814814815
0,1,0,0,1,0,1,0,1,0,0,0,1,0,0.251111111111
1,0,0,1,1,1,0,1,0,0,0,1,1,1,0.43037037037
0,0,1,0,0,1,1,1,1,0,0,0,0,1,0.623703703704
1,1,0,1,1,0,1,1,0,0,1,0,0,0,0.508888888889
0,1,0,0,1,1,1,1,1,0,1,1,0,1,0.575555555556
1,0,1,0,1,0,1,1,1,1,1,0,0,1,0.487407407407
1,0,0,0,1,0,1,1,1,0,1,0,0,1,0.672592592593
0,0,1,1,1,0,1,0,1,1,1,1,0,1,0.498518518519
1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.495555555556
0,1,1,1,1,0,0,1,0,0,0,0,1,1,0.399259259259
1,1,0,1,1,0,1,0,1,0,1,1,0,1,0.505925925926
1,0,1,0,1,1,1,0,1,0,1,1,0,1,0.44
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.501481481481
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.46962962963
0,1,1,1,1,0,0,0,1,0,1,1,0,0,0.375555555556
0,1,0,1,0,0,0,0,1,1,1,1,1,0,0.52962962963
0,0,0,1,1,1,0,1,1,1,1,1,1,1,0.614074074074
1,1,1,0,0,0,1,1,0,1,1,1,0,0,0.451851851852
0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.191111111111
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.48962962963
0,0,1,1,0,0,1,0,1,1,1,1,1,1,0.586666666667
1,1,1,1,1,0,1,0,1,0,1,1,1,1,0.48
1,0,1,1,1,0,0,0,0,1,1,1,0,1,0.482222222222
0,0,0,1,0,0,1,0,1,1,0,0,0,1,0.381481481481
1,0,0,1,0,1,0,0,1,0,1,1,1,1,0.511111111111
1,1,0,0,1,0,1,0,0,0,0,0,1,1,0.356296296296
0,1,1,0,0,1,0,0,0,1,1,1,0,1,0.582962962963
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0.451111111111
0,0,1,0,1,1,0,0,0,0,1,0,0,1,0.34962962963
1,1,1,1,0,1,1,0,0,1,1,0,1,1,0.41037037037
0,1,0,0,1,1,0,0,0,1,1,1,0,0,0.496296296296
0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.339259259259
0,0,1,1,1,1,1,0,0,0,1,1,1,1,0.396296296296
0,0,1,1,0,1,0,1,1,1,1,1,0,1,0.496296296296
0,0,1,0,1,0,1,0,1,1,0,1,0,0,0.668888888889
1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.36
0,1,1,0,0,0,0,1,0,1,1,1,1,1,0.496296296296
0,0,0,1,1,1,0,0,0,1,1,1,1,0,0.333333333333
0,1,0,0,0,1,1,0,1,1,1,1,1,0,0.631851851852
1,1,0,1,0,0,1,1,1,0,1,0,1,0,0.379259259259
1,0,1,0,1,0,1,0,0,1,1,1,1,1,0.473333333333
1,1,0,0,0,1,0,1,0,1,1,0,1,0,0.380740740741
1,1,0,1,1,1,0,0,1,1,1,1,1,0,0.531851851852
0,1,1,1,0,0,0,1,1,1,1,1,0,0,0.471851851852
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.444444444444
1,0,1,0,0,0,1,0,0,0,1,0,1,0,0.22962962963
1,0,0,0,1,0,1,1,0,1,0,0,0,1,0.420740740741
0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.377777777778
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0.245185185185
0,0,1,0,1,0,1,1,0,0,1,1,0,0,0.453333333333
1,1,0,1,0,0,0,1,0,1,1,1,0,1,0.414814814815
0,0,1,0,0,1,0,0,1,0,0,1,0,1,0.545185185185
0,0,0,1,0,1,1,0,0,0,1,1,0,0,0.527407407407
0,0,1,1,1,0,0,0,1,0,0,0,0,1,0.414074074074
0,1,0,1,1,0,0,0,1,0,1,0,0,0,0.322962962963
1,0,0,0,0,0,1,0,1,0,1,1,1,1,0.586666666667
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.48
1,1,1,1,0,0,0,0,1,1,1,1,1,0,0.485185185185
0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.427407407407
0,1,0,0,0,1,1,0,1,0,1,1,0,0,0.44962962963
0,0,0,0,1,1,0,1,1,1,0,0,0,0,0.565185185185
0,0,1,0,0,0,1,1,1,0,0,0,0,1,0.42962962963
0,0,1,0,1,0,1,0,0,0,1,1,1,1,0.471111111111
0,0,1,1,0,1,1,1,1,0,0,0,1,0,0.408888888889
0,0,1,0,1,1,0,1,0,1,0,0,1,1,0.318518518519
1,1,0,1,0,0,0,0,0,0,0,1,1,0,0.416296296296
0,1,1,0,0,0,1,0,1,1,0,0,0,0,0.393333333333
1,1,0,1,1,1,0,0,0,1,0,0,0,1,0.548888888889
1,0,1,0,1,1,0,0,1,1,1,0,1,1,0.320740740741
1,0,0,0,1,1,1,0,0,1,1,0,1,1,0.492592592593
1,1,1,0,1,0,1,0,1,1,1,0,0,0,0.422962962963
1,1,0,1,0,0,1,0,0,0,1,0,1,1,0.519259259259
1,1,1,0,0,1,1,0,1,0,0,0,0,0,0.512592592593
1,1,0,0,0,0,0,1,1,0,0,1,1,0,0.440740740741
0,0,1,1,0,0,1,1,0,0,0,1,1,1,0.405185185185
0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.486666666667
0,1,1,0,1,1,0,1,0,1,0,0,1,1,0.417037037037
1,1,1,0,0,1,0,0,0,1,0,1,1,0,0.445925925926
1,0,1,0,0,1,0,0,1,0,1,1,1,1,0.527407407407
1,1,0,1,0,1,0,0,0,1,0,0,1,0,0.645925925926
0,0,1,1,0,1,1,0,0,1,0,1,1,0,0.458518518519
0,1,0,0,1,0,1,1,0,1,0,1,1,1,0.53037037037
0,1,0,1,0,0,0,1,0,1,1,1,0,1,0.32962962963
1,0,1,1,1,0,0,0,1,1,1,0,1,1,0.215555555556
0,1,0,0,0,0,1,0,0,1,1,1,0,1,0.438518518519
0,0,0,1,0,1,1,0,1,1,1,1,1,1,0.495555555556
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.522962962963
0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.394814814815
1,0,1,1,0,0,1,1,0,1,1,1,1,1,0.402962962963
0,0,0,0,1,0,1,1,0,0,1,1,0,0,0.561481481481
0,1,1,1,1,0,1,1,0,1,1,0,1,0,0.328888888889
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.4
1,1,0,1,0,1,0,0,1,0,1,0,1,1,0.453333333333
0,0,1,1,1,0,1,1,0,0,0,1,1,1,0.408888888889
1,1,1,0,0,0,0,1,1,0,0,0,1,0,0.338518518519
0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.37037037037
1,1,0,0,0,0,1,0,1,1,1,0,0,1,0.425185185185
0,1,1,0,1,0,0,1,1,0,0,0,0,1,0.420740740741
1,1,0,1,0,1,1,0,0,1,1,1,0,1,0.461481481481
1,1,1,0,1,0,1,0,1,0,0,1,0,0,0.422222222222
0,1,1,0,1,0,0,1,1,1,0,0,0,0,0.6
1,1,0,0,0,0,1,1,0,1,0,0,1,1,0.337037037037
0,1,1,0,1,0,1,1,1,1,0,0,0,1,0.352592592593
0,0,1,0,1,1,0,1,0,0,0,1,1,0,0.48
0,1,0,1,1,1,1,0,1,1,1,1,0,1,0.444444444444
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.542962962963
1,1,0,0,0,1,0,0,1,0,1,1,0,1,0.49037037037
0,1,0,1,0,1,1,0,1,1,0,0,1,0,0.337037037037
0,0,1,1,0,0,0,1,1,0,1,1,1,0,0.465185185185
0,0,1,1,0,1,0,1,1,0,1,1,0,1,0.494814814815
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0.40962962963
1,0,1,0,0,1,0,1,1,1,0,1,1,1,0.474074074074
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.523703703704
1,1,0,1,0,1,0,1,0,1,1,0,1,1,0.448888888889
1,1,1,1,1,1,0,1,1,0,0,1,1,0,0.486666666667
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.377777777778
0,1,0,0,1,0,1,1,1,0,1,1,1,1,0.517777777778
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.392592592593
0,1,1,0,1,0,1,0,1,0,0,1,1,0,0.517777777778
0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.40962962963
0,1,1,0,0,1,1,1,0,0,0,0,1,1,0.564444444444
