SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandbatch.1
0,1,1,1,0,0,1,1,1,1,1,0,0,0,0.171075837743
0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.0511463844797
1,0,1,0,0,1,1,0,0,1,1,1,1,0,0.520870076426
0,1,1,0,0,0,0,1,1,1,0,0,1,0,0.243974132863
1,0,0,1,0,1,1,0,0,1,1,1,1,1,0.678424456202
1,0,1,0,1,0,0,0,1,1,1,0,1,0,0.185773074662
1,0,1,1,1,1,1,0,0,1,1,1,1,0,0.705467372134
0,1,1,0,1,1,1,1,0,1,0,1,0,0,0.532627865961
0,0,1,0,0,0,0,0,1,0,1,1,0,1,0.430335097002
0,1,1,1,0,0,0,0,0,0,0,1,0,1,0.391534391534
0,0,1,1,0,0,1,0,0,1,0,0,1,0,0.156378600823
0,1,1,0,0,1,1,0,0,1,0,1,0,0,0.608465608466
0,1,0,1,0,0,0,1,0,0,1,1,0,0,0.433862433862
0,0,1,1,0,1,0,1,0,1,0,1,1,1,0.542621987066
1,1,0,0,0,0,1,1,0,1,1,1,1,0,0.587301587302
0,1,1,1,1,0,1,1,1,1,0,0,0,0,0.149323927102
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.0952380952381
1,0,1,0,0,1,0,1,0,0,1,1,1,0,0.56025867137
0,0,1,1,0,1,1,1,0,1,0,0,0,1,0.164609053498
0,0,1,1,0,1,1,0,0,0,0,1,0,0,0.512639623751
1,1,0,1,1,1,1,0,1,1,0,0,0,0,0.198118753674
1,1,0,0,0,0,0,1,0,1,0,1,1,0,0.568489124045
0,0,1,0,0,0,1,0,1,0,0,1,1,0,0.469723691946
0,0,0,0,1,0,0,1,0,1,1,1,1,1,0.607289829512
0,1,0,1,1,1,0,1,0,0,0,1,1,1,0.447383891828
1,0,0,0,1,0,0,0,0,1,0,1,1,1,0.552616108172
1,0,1,1,0,0,0,1,1,0,1,0,1,0,0.219282774838
0,0,1,0,1,1,1,1,0,0,0,0,0,1,0.111699000588
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.483833039389
1,0,0,0,1,1,1,1,0,1,0,0,0,1,0.181069958848
0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.0252792475015
1,1,0,1,0,1,0,1,1,1,0,0,0,0,0.203997648442
0,1,1,1,0,0,0,1,1,1,0,0,0,0,0.116402116402
0,1,1,1,1,1,0,0,1,1,1,1,1,1,0.438565549677
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.144620811287
0,1,0,1,0,0,0,1,1,1,0,1,0,0,0.621987066432
0,1,0,0,0,0,1,1,1,1,1,0,0,1,0.130511463845
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.134626690182
1,1,0,1,1,1,0,1,0,0,1,1,1,1,0.584362139918
0,0,1,0,0,1,1,1,0,1,0,1,1,1,0.590241034685
0,0,0,1,1,1,0,0,1,0,1,1,1,0,0.406819517931
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.155202821869
1,0,0,0,0,1,1,1,0,0,0,1,0,0,0.450911228689
1,1,0,1,0,0,0,1,1,0,0,1,1,1,0.607289829512
1,1,0,0,0,1,1,1,0,0,0,0,1,0,0.184009406232
1,0,0,1,1,0,0,1,1,1,1,1,1,1,0.595532039976
0,1,1,0,1,0,1,1,1,0,0,1,1,1,0.502645502646
0,1,0,1,1,0,1,1,0,0,0,0,1,0,0.0999412110523
1,0,0,0,1,1,1,1,1,1,1,0,0,0,0.108171663727
1,0,1,1,0,1,0,1,0,0,1,1,0,1,0.506172839506
1,0,1,0,1,0,0,1,1,0,1,0,0,1,0.131099353322
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.171075837743
1,1,1,0,1,1,0,0,1,1,0,1,1,1,0.537918871252
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0.0899470899471
1,0,1,0,1,1,0,1,1,1,1,0,1,1,0.139917695473
0,0,0,1,1,0,1,1,0,1,1,1,0,0,0.542621987066
1,0,0,0,0,1,0,1,1,0,1,0,0,1,0.0993533215755
1,0,1,0,0,1,1,1,1,1,0,0,1,0,0.0952380952381
0,0,0,1,0,0,1,1,1,1,1,0,1,1,0.0858318636096
0,0,0,0,1,0,1,1,1,1,1,1,0,0,0.609641387419
0,1,1,0,0,0,1,0,1,0,1,0,1,0,0.0599647266314
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.117577895356
1,0,0,1,1,1,0,1,0,1,1,1,1,1,0.593180482069
1,1,0,0,1,0,0,0,1,1,1,1,1,0,0.502057613169
1,1,0,1,0,0,0,0,0,1,0,1,1,1,0.506760728983
0,0,1,1,1,1,1,0,1,1,0,1,1,0,0.52380952381
0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.141093474427
0,1,0,1,1,0,1,1,0,1,1,1,0,0,0.646678424456
0,1,1,0,0,1,0,0,1,1,1,1,1,1,0.483833039389
1,0,1,1,0,1,1,0,1,1,0,1,0,0,0.572604350382
0,1,0,1,0,0,1,1,1,0,1,0,0,1,0.0311581422693
1,0,1,1,0,0,1,0,1,0,1,1,1,1,0.528512639624
0,0,1,1,0,1,1,0,1,0,1,0,0,1,0.0670194003527
0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.554379776602
1,1,1,0,0,0,0,1,1,1,1,1,0,1,0.572604350382
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0.168136390359
1,0,0,1,1,1,1,0,1,0,0,0,1,1,0.166960611405
1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.580834803057
1,0,1,0,0,1,0,0,1,1,1,0,0,1,0.26455026455
0,1,0,1,1,0,1,1,1,1,1,1,0,0,0.54203409759
1,0,0,1,0,1,0,0,0,1,1,0,0,1,0.115814226925
0,1,0,1,0,1,1,1,0,0,1,1,1,0,0.503821281599
1,0,1,1,0,0,0,1,1,0,1,1,1,1,0.50911228689
1,0,1,1,0,0,0,0,1,0,1,1,1,1,0.534979423868
0,1,1,1,1,0,1,1,0,1,0,1,0,1,0.5620223398
1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.138154027043
1,0,0,0,1,0,0,0,1,1,1,0,0,1,0.124632569077
0,0,0,0,1,0,1,0,1,1,1,0,0,0,0.127572016461
0,1,1,1,0,1,1,1,0,1,1,0,1,0,0.0746619635509
0,1,1,0,0,0,1,0,1,0,1,1,1,0,0.463844797178
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.486184597296
1,1,0,0,0,1,1,1,0,0,1,1,1,0,0.571428571429
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.590828924162
1,1,0,1,1,1,0,1,0,1,0,1,1,0,0.492063492063
0,1,0,1,1,1,1,0,1,1,1,0,1,1,0.129335684891
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.0911228689006
1,1,0,1,0,0,0,1,1,1,0,0,1,0,0.161669606114
0,1,0,1,1,0,0,0,0,0,1,1,1,0,0.425631981188
0,1,1,1,0,1,1,1,1,1,0,0,1,1,0.115814226925
0,0,1,1,1,0,1,1,0,1,1,0,1,1,0.128747795414
1,1,0,0,0,0,1,0,1,1,0,1,0,1,0.634332745444
0,0,0,0,1,0,1,1,0,0,1,1,1,0,0.532627865961
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0940623162845
0,1,1,0,0,0,1,1,0,1,0,0,1,0,0.266313932981
1,0,1,1,1,1,0,0,1,0,1,0,0,1,0.1240446796
1,1,1,1,0,0,1,0,1,1,1,1,0,0,0.506172839506
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.298647854203
1,1,1,0,1,1,0,0,1,0,0,0,0,0,0.256907701352
1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.548500881834
0,0,0,1,1,0,1,0,0,1,0,0,0,0,0.27924750147
0,0,0,0,1,1,0,0,1,0,1,1,0,0,0.634920634921
0,0,1,1,0,0,1,1,1,1,1,0,0,1,0.0781893004115
1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.220458553792
0,0,1,0,1,1,0,0,1,0,0,1,1,0,0.514403292181
0,0,0,1,1,1,0,1,0,1,0,1,1,1,0.554379776602
1,1,1,1,1,0,1,0,0,1,1,0,1,0,0.098177542622
0,1,1,1,0,1,1,1,0,0,1,1,1,1,0.465020576132
0,0,1,1,0,1,0,0,1,0,0,0,1,0,0.162845385068
0,1,1,1,1,0,0,1,0,0,1,1,0,1,0.424456202234
0,0,1,1,0,0,1,1,0,0,1,0,0,1,0.131687242798
1,1,1,0,1,1,1,0,1,0,0,0,1,0,0.0711346266902
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0.152263374486
0,0,1,1,1,1,0,1,0,1,0,1,1,1,0.574368018812
0,0,1,1,1,0,1,0,0,1,1,0,1,1,0.0693709582598
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0.112286890065
0,0,1,0,0,0,1,1,0,0,1,1,0,0,0.49088771311
1,1,0,0,0,0,0,1,1,1,1,0,0,0,0.149911816578
0,1,0,0,1,0,0,0,0,1,1,0,1,0,0.0993533215755
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0323339212228
1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.510288065844
1,0,1,1,1,0,0,1,0,0,0,1,1,0,0.559670781893
0,1,1,0,0,0,1,1,0,1,0,0,0,1,0.172839506173
1,0,1,1,0,0,0,0,0,0,1,0,1,0,0.066431510876
1,0,0,0,0,0,1,0,0,1,1,0,1,1,0.121693121693
1,1,1,1,0,1,0,1,0,0,0,1,1,0,0.449735449735
0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.486772486772
1,1,1,1,0,0,0,1,1,1,0,0,0,0,0.164609053498
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0.10758377425
1,1,0,0,1,0,0,0,1,1,0,0,1,0,0.106995884774
0,1,1,0,0,0,1,0,1,1,0,0,1,1,0.166960611405
1,1,1,0,0,1,0,0,1,1,0,1,1,0,0.50734861846
0,1,0,1,0,1,1,1,1,1,1,0,1,1,0.112286890065
0,1,1,0,0,1,0,0,1,0,1,1,0,0,0.535567313345
1,0,0,0,1,1,0,0,1,1,0,1,1,1,0.599647266314
0,0,1,0,0,1,1,1,1,0,1,1,1,0,0.475014697237
0,1,0,1,1,0,1,1,1,0,1,0,0,1,0.171663727219
1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.161669606114
0,1,1,0,0,0,1,0,0,0,0,0,1,1,0.047619047619
0,1,1,0,0,1,0,0,0,1,1,1,1,1,0.491475602587
0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.0252792475015
0,0,1,0,1,0,0,1,1,0,1,0,0,0,0.0917107583774
1,1,0,0,0,1,1,0,1,0,0,1,0,1,0.551440329218
1,0,0,0,0,0,1,0,1,1,0,0,1,1,0.10758377425
0,1,1,1,0,1,0,0,1,0,1,0,1,0,0.103468547913
0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.0082304526749
1,0,1,0,1,0,0,0,0,1,0,1,1,0,0.583186360964
1,0,0,1,1,0,1,0,1,1,1,0,0,1,0.131687242798
1,1,1,0,1,0,1,0,1,1,0,0,1,1,0.113462669018
0,1,1,1,0,0,1,1,1,0,1,1,1,0,0.388007054674
1,1,0,1,1,0,1,1,1,0,0,1,1,0,0.523221634333
1,0,1,0,0,1,0,1,0,1,1,0,1,0,0.0958259847149
0,1,0,0,1,0,0,0,1,0,1,0,1,1,0.000587889476779
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0.098177542622
1,0,1,0,1,1,1,0,0,1,0,0,0,1,0.261610817166
1,1,1,1,0,0,0,1,1,1,1,1,0,1,0.576131687243
1,1,1,0,0,0,0,1,0,1,0,1,0,0,0.587301587302
1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.139329805996
0,1,1,1,0,0,0,1,1,0,1,1,0,1,0.547325102881
0,1,0,1,1,0,0,0,0,0,0,1,0,1,0.497942386831
0,0,0,0,0,1,1,0,1,1,1,0,0,0,0.153439153439
0,1,1,0,0,0,0,1,0,1,1,0,1,0,0.115814226925
0,1,1,0,1,1,0,0,0,1,0,1,1,1,0.489711934156
1,1,1,1,0,1,1,1,0,1,0,0,1,0,0.149911816578
0,1,0,0,1,0,1,0,1,1,0,1,0,0,0.539682539683
1,1,0,1,0,1,1,0,0,1,1,1,1,0,0.595532039976
1,1,1,0,1,0,1,1,1,0,1,0,0,1,0.15873015873
1,0,0,0,0,1,1,0,1,1,1,1,1,0,0.5620223398
0,0,1,1,0,1,1,1,1,1,1,0,0,0,0.172839506173
0,1,0,1,1,0,1,1,1,0,0,0,1,1,0.071722516167
1,0,1,1,0,0,1,0,1,0,0,1,1,1,0.496766607878
0,1,0,0,1,0,1,0,1,0,0,0,1,1,0.0828924162257
1,1,1,1,1,0,1,0,1,1,0,0,0,0,0.174015285126
0,1,0,1,0,0,1,0,0,1,1,1,0,0,0.540270429159
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.154614932393
0,1,0,1,1,0,1,0,1,0,1,1,0,0,0.410934744268
1,0,0,1,1,0,0,0,0,1,1,0,0,1,0.157554379777
1,1,0,1,0,1,1,0,0,1,1,1,0,0,0.543209876543
0,0,1,1,1,1,0,0,1,0,0,0,0,1,0.143445032334
0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.51087595532
0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.0993533215755
1,0,1,0,0,1,1,0,0,1,1,0,0,0,0.10758377425
1,0,0,1,0,0,1,0,1,0,1,1,0,1,0.505584950029
0,0,1,1,1,0,1,0,0,1,1,0,1,0,0.158142269253
1,1,1,1,0,1,1,0,0,0,1,0,1,1,0.117577895356
1,1,0,1,1,1,0,1,0,0,1,1,1,1,0.648442092887
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.192239858907
1,0,0,0,1,0,1,1,1,0,0,1,1,1,0.643151087596
0,0,1,0,1,1,1,0,0,0,0,1,1,0,0.430335097002
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0.0670194003527
0,0,0,0,1,1,0,1,1,1,1,1,0,1,0.743680188125
0,0,0,1,0,1,1,0,0,1,0,0,1,1,0.131099353322
1,1,0,1,0,0,0,0,1,1,1,1,0,0,0.656672545561
0,1,1,1,0,1,0,1,1,0,1,1,1,1,0.431510875955
0,1,1,1,0,1,1,1,0,0,0,1,1,1,0.582010582011
1,0,0,0,0,0,1,0,0,1,0,1,1,0,0.752498530276
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.164021164021
1,1,1,1,0,0,0,1,1,0,1,0,0,0,0.139329805996
0,0,0,1,0,0,1,1,1,1,0,1,0,0,0.577895355673
0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.0570252792475
0,0,0,1,1,0,0,1,0,1,0,1,1,1,0.552028218695
1,1,0,1,1,1,0,1,0,0,1,0,0,1,0.164609053498
1,0,1,1,1,1,1,1,0,1,0,0,0,1,0.218694885362
0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.0934744268078
0,1,0,0,0,1,0,0,0,0,0,1,1,0,0.464432686655
0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.177542621987
1,1,0,1,0,1,1,0,1,0,0,0,1,1,0.0435038212816
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0.0376249265138
1,1,0,1,1,0,1,0,0,1,1,0,0,1,0.285126396238
0,0,0,0,1,0,0,0,1,1,1,0,1,1,0.109347442681
0,1,1,0,0,0,0,1,0,1,0,1,1,1,0.521457965902
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.162257495591
0,1,0,1,1,1,0,0,1,0,1,0,0,0,0.130511463845
0,1,1,0,0,0,1,0,0,1,1,0,1,1,0.112874779541
1,0,0,1,1,0,1,1,0,1,0,1,1,1,0.582010582011
1,0,1,1,0,1,0,1,1,0,1,1,1,1,0.435626102293
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0.0970017636684
1,0,1,1,1,0,1,1,1,0,0,0,0,0,0.179894179894
1,0,1,1,1,1,0,0,0,0,1,0,1,0,0.125220458554
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0.608465608466
1,1,1,0,1,1,1,1,0,0,0,1,1,1,0.468547912992
0,1,0,1,0,1,1,0,1,0,1,0,1,1,0.0593768371546
0,1,1,1,0,0,0,0,1,1,1,0,0,0,0.175778953557
0,1,0,1,0,1,0,1,0,0,0,0,1,1,0.0129335684891
1,1,0,0,1,0,0,1,0,0,0,1,1,0,0.552616108172
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0.129923574368
0,1,1,0,0,1,1,0,0,1,0,0,0,0,0.126396237507
0,0,1,1,1,1,1,0,0,1,0,1,1,1,0.565549676661
1,0,1,1,1,1,0,1,0,1,0,0,0,1,0.174603174603
1,1,1,0,1,0,1,0,1,1,0,0,0,0,0.197530864198
1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.504409171076
0,1,1,0,1,1,1,1,1,1,1,0,1,1,0.0899470899471
0,0,1,0,1,1,1,1,1,0,1,1,0,1,0.395061728395
0,0,1,1,1,0,0,1,1,1,0,1,1,1,0.70076425632
0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.130511463845
1,1,1,1,1,1,1,1,0,0,0,0,1,1,0.0993533215755
0,0,1,1,0,0,0,1,1,0,0,0,1,1,0.0905349794239
0,0,1,0,1,1,1,0,1,1,1,1,0,0,0.515579071135
0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.168136390359
0,0,1,1,1,0,1,0,0,1,1,1,1,0,0.536743092299
0,0,0,1,0,0,0,0,1,0,1,1,0,1,0.57848324515
0,0,0,0,0,1,1,0,1,1,1,0,0,1,0.155790711346
1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.539682539683
1,0,0,0,1,0,1,1,0,0,1,0,1,0,0.132275132275
1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.0805408583186
0,0,0,1,0,1,1,1,0,0,1,1,1,0,0.496178718401
1,1,0,1,1,1,0,1,1,0,0,1,0,1,0.599647266314
0,1,0,0,0,1,1,1,0,1,0,0,1,0,0.110523221634
1,1,1,0,0,1,1,1,1,1,0,1,1,1,0.574955908289
1,1,0,1,1,0,1,1,0,1,0,0,0,1,0.128747795414
0,1,1,0,0,1,0,1,0,0,1,1,0,1,0.459141681364
1,1,1,0,0,1,0,1,0,1,1,1,0,0,0.596119929453
1,1,0,1,1,1,1,0,0,0,1,0,1,0,0.271017048795
1,0,0,0,0,0,1,0,0,1,0,1,1,1,0.576131687243
1,1,0,1,1,0,1,1,0,1,0,1,0,1,0.650205761317
0,1,1,0,0,1,0,0,1,1,0,0,1,1,0.122868900647
1,1,1,1,1,1,1,0,1,1,1,0,0,0,0.126984126984
1,1,1,0,1,1,1,0,1,1,0,0,1,1,0.175778953557
0,0,1,0,1,1,1,1,1,0,0,1,1,1,0.49088771311
1,0,0,1,1,1,1,1,1,1,0,1,0,1,0.605526161082
1,0,1,1,1,0,0,0,1,1,0,0,1,1,0.139917695473
1,0,0,1,1,1,1,0,1,1,1,1,1,0,0.634332745444
0,0,1,1,1,0,1,1,1,1,0,1,0,0,0.61493239271
1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.298647854203
0,1,0,0,1,0,1,0,1,0,0,0,1,0,0.0340975896531
1,0,0,1,1,1,0,1,0,0,0,1,1,1,0.453262786596
0,0,1,0,0,1,1,1,1,0,0,0,0,1,0.113462669018
1,1,0,1,1,0,1,1,0,0,1,0,0,0,0.125808348031
0,1,0,0,1,1,1,1,1,0,1,1,0,1,0.429747207525
1,0,1,0,1,0,1,1,1,1,1,0,0,1,0.179894179894
1,0,0,0,1,0,1,1,1,0,1,0,0,1,0.256319811875
0,0,1,1,1,0,1,0,1,1,1,1,0,1,0.460317460317
1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.153439153439
0,1,1,1,1,0,0,1,0,0,0,0,1,1,0.0746619635509
1,1,0,1,1,0,1,0,1,0,1,1,0,1,0.473251028807
1,0,1,0,1,1,1,0,1,0,1,1,0,1,0.467372134039
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.479717813051
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.112874779541
0,1,1,1,1,0,0,0,1,0,1,1,0,0,0.416225749559
0,1,0,1,0,0,0,0,1,1,1,1,1,0,0.486184597296
0,0,0,1,1,1,0,1,1,1,1,1,1,1,0.589065255732
1,1,1,0,0,0,1,1,0,1,1,1,0,0,0.591416813639
0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.0640799529688
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.066431510876
0,0,1,1,0,0,1,0,1,1,1,1,1,1,0.663727219283
1,1,1,1,1,0,1,0,1,0,1,1,1,1,0.413874191652
1,0,1,1,1,0,0,0,0,1,1,1,0,1,0.661963550852
0,0,0,1,0,0,1,0,1,1,0,0,0,1,0.166960611405
1,0,0,1,0,1,0,0,1,0,1,1,1,1,0.459141681364
1,1,0,0,1,0,1,0,0,0,0,0,1,1,0.0934744268078
0,1,1,0,0,1,0,0,0,1,1,1,0,1,0.514991181658
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0.142857142857
0,0,1,0,1,1,0,0,0,0,1,0,0,1,0.129923574368
1,1,1,1,0,1,1,0,0,1,1,0,1,1,0.111111111111
0,1,0,0,1,1,0,0,0,1,1,1,0,0,0.563198118754
0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.212228101117
0,0,1,1,1,1,1,0,0,0,1,1,1,1,0.483833039389
0,0,1,1,0,1,0,1,1,1,1,1,0,1,0.530864197531
0,0,1,0,1,0,1,0,1,1,0,1,0,0,0.609641387419
1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.106995884774
0,1,1,0,0,0,0,1,0,1,1,1,1,1,0.482657260435
0,0,0,1,1,1,0,0,0,1,1,1,1,0,0.554967666079
0,1,0,0,0,1,1,0,1,1,1,1,1,0,0.566725455614
1,1,0,1,0,0,1,1,1,0,1,0,1,0,0.111699000588
1,0,1,0,1,0,1,0,0,1,1,1,1,1,0.609641387419
1,1,0,0,0,1,0,1,0,1,1,0,1,0,0.125220458554
1,1,0,1,1,1,0,0,1,1,1,1,1,0,0.547325102881
0,1,1,1,0,0,0,1,1,1,1,1,0,0,0.504997060553
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.103468547913
1,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0258671369782
1,0,0,0,1,0,1,1,0,1,0,0,0,1,0.135214579659
0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.133450911229
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0.247501469724
0,0,1,0,1,0,1,1,0,0,1,1,0,0,0.402116402116
1,1,0,1,0,0,0,1,0,1,1,1,0,1,0.901234567901
0,0,1,0,0,1,0,0,1,0,0,1,0,1,0.559082892416
0,0,0,1,0,1,1,0,0,0,1,1,0,0,0.534391534392
0,0,1,1,1,0,0,0,1,0,0,0,0,1,0.108171663727
0,1,0,1,1,0,0,0,1,0,1,0,0,0,0.124632569077
1,0,0,0,0,0,1,0,1,0,1,1,1,1,0.462081128748
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0558495002939
1,1,1,1,0,0,0,0,1,1,1,1,1,0,0.572604350382
0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.102292768959
0,1,0,0,0,1,1,0,1,0,1,1,0,0,0.396825396825
0,0,0,0,1,1,0,1,1,1,0,0,0,0,0.172839506173
0,0,1,0,0,0,1,1,1,0,0,0,0,1,0.159905937684
0,0,1,0,1,0,1,0,0,0,1,1,1,1,0.463844797178
0,0,1,1,0,1,1,1,1,0,0,0,1,0,0.102880658436
0,0,1,0,1,1,0,1,0,1,0,0,1,1,0.125220458554
1,1,0,1,0,0,0,0,0,0,0,1,1,0,0.584362139918
0,1,1,0,0,0,1,0,1,1,0,0,0,0,0.0970017636684
1,1,0,1,1,1,0,0,0,1,0,0,0,1,0.233980011758
1,0,1,0,1,1,0,0,1,1,1,0,1,1,0.0828924162257
1,0,0,0,1,1,1,0,0,1,1,0,1,1,0.21164021164
1,1,1,0,1,0,1,0,1,1,1,0,0,0,0.201646090535
1,1,0,1,0,0,1,0,0,0,1,0,1,1,0.168724279835
1,1,1,0,0,1,1,0,1,0,0,0,0,0,0.106995884774
1,1,0,0,0,0,0,1,1,0,0,1,1,0,0.443268665491
0,0,1,1,0,0,1,1,0,0,0,1,1,1,0.51087595532
0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.493239271017
0,1,1,0,1,1,0,1,0,1,0,0,1,1,0.127572016461
1,1,1,0,0,1,0,0,0,1,0,1,1,0,0.619635508524
1,0,1,0,0,1,0,0,1,0,1,1,1,1,0.479717813051
1,1,0,1,0,1,0,0,0,1,0,0,1,0,0.143445032334
0,0,1,1,0,1,1,0,0,1,0,1,1,0,0.572604350382
0,1,0,0,1,0,1,1,0,1,0,1,1,1,0.537330981775
0,1,0,1,0,0,0,1,0,1,1,1,0,1,0.540858318636
1,0,1,1,1,0,0,0,1,1,1,0,1,1,0.161081716637
0,1,0,0,0,0,1,0,0,1,1,1,0,1,0.543209876543
0,0,0,1,0,1,1,0,1,1,1,1,1,1,0.582010582011
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.514403292181
0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.110523221634
1,0,1,1,0,0,1,1,0,1,1,1,1,1,0.599059376837
0,0,0,0,1,0,1,1,0,0,1,1,0,0,0.550264550265
0,1,1,1,1,0,1,1,0,1,1,0,1,0,0.114638447972
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.489711934156
1,1,0,1,0,1,0,0,1,0,1,0,1,1,0.233392122281
0,0,1,1,1,0,1,1,0,0,0,1,1,1,0.486772486772
1,1,1,0,0,0,0,1,1,0,0,0,1,0,0.0523221634333
0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.495590828924
1,1,0,0,0,0,1,0,1,1,1,0,0,1,0.225161669606
0,1,1,0,1,0,0,1,1,0,0,0,0,1,0.172839506173
1,1,0,1,0,1,1,0,0,1,1,1,0,1,0.570840681952
1,1,1,0,1,0,1,0,1,0,0,1,0,0,0.581422692534
0,1,1,0,1,0,0,1,1,1,0,0,0,0,0.149323927102
1,1,0,0,0,0,1,1,0,1,0,0,1,1,0.182833627278
0,1,1,0,1,0,1,1,1,1,0,0,0,1,0.242798353909
0,0,1,0,1,1,0,1,0,0,0,1,1,0,0.617871840094
0,1,0,1,1,1,1,0,1,1,1,1,0,1,0.603762492651
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.082304526749
1,1,0,0,0,1,0,0,1,0,1,1,0,1,0.470899470899
0,1,0,1,0,1,1,0,1,1,0,0,1,0,0.135802469136
0,0,1,1,0,0,0,1,1,0,1,1,1,0,0.415637860082
0,0,1,1,0,1,0,1,1,0,1,1,0,1,0.468547912992
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0.131099353322
1,0,1,0,0,1,0,1,1,1,0,1,1,1,0.752498530276
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.0911228689006
1,1,0,1,0,1,0,1,0,1,1,0,1,1,0.159905937684
1,1,1,1,1,1,0,1,1,0,0,1,1,0,0.473838918283
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.165196942975
