SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$overwritebatch.6
0,0,0,0,0,1,0,0,1,0,0,0,0,1,971.33
1,1,0,1,1,1,0,1,0,0,1,1,1,1,878.44
0,0,1,0,0,1,1,1,0,1,0,1,1,1,861.23
0,0,0,1,1,1,0,0,1,0,1,1,1,0,868.5
0,1,0,0,1,1,0,0,1,0,0,0,0,0,860.67
1,0,0,0,0,1,1,1,0,0,0,1,0,0,831.2
1,1,0,1,0,0,0,1,1,0,0,1,1,1,871.32
1,1,0,0,0,1,1,1,0,0,0,0,1,0,789.15
1,0,0,1,1,0,0,1,1,1,1,1,1,1,912.94
0,1,1,0,1,0,1,1,1,0,0,1,1,1,840.07
0,1,0,1,1,0,1,1,0,0,0,0,1,0,834.93
1,0,0,0,1,1,1,1,1,1,1,0,0,0,957.98
1,0,1,1,0,1,0,1,0,0,1,1,0,1,778.8
1,0,1,0,1,0,0,1,1,0,1,0,0,1,834.49
1,1,1,1,1,1,1,1,1,1,1,0,1,1,828.72
1,1,1,0,1,1,0,0,1,1,0,1,1,1,887.52
0,1,0,1,1,0,0,0,1,0,1,0,0,1,922.05
1,0,1,0,1,1,0,1,1,1,1,0,1,1,822.15
0,0,0,1,1,0,1,1,0,1,1,1,0,0,813.1
1,0,0,0,0,1,0,1,1,0,1,0,0,1,1074.7
1,0,1,0,0,1,1,1,1,1,0,0,1,0,880.81
0,0,0,1,0,0,1,1,1,1,1,0,1,1,832.08
0,0,0,0,1,0,1,1,1,1,1,1,0,0,887.52
0,1,1,0,0,0,1,0,1,0,1,0,1,0,878.85
0,1,0,0,1,0,1,0,0,0,1,0,0,0,929.02
1,0,0,1,1,1,0,1,0,1,1,1,1,1,846.5
1,1,0,0,1,0,0,0,1,1,1,1,1,0,865.39
1,1,0,1,0,0,0,0,0,1,0,1,1,1,876.37
0,0,1,1,1,1,1,0,1,1,0,1,1,0,897.81
0,1,1,0,0,0,1,0,1,0,0,0,1,0,855.54
0,1,0,1,1,0,1,1,0,1,1,1,0,0,849.66
0,1,1,0,0,1,0,0,1,1,1,1,1,1,922.73
1,0,1,1,0,1,1,0,1,1,0,1,0,0,799.3
0,1,0,1,0,0,1,1,1,0,1,0,0,1,832.86
1,0,1,1,0,0,1,0,1,0,1,1,1,1,848.85
0,0,1,1,0,1,1,0,1,0,1,0,0,1,785.46
0,0,0,1,1,1,0,1,0,1,0,1,0,1,824.93
1,1,1,0,0,0,0,1,1,1,1,1,0,1,850.26
0,1,0,0,0,1,0,0,1,1,0,0,1,0,792.84
1,0,0,1,1,1,1,0,1,0,0,0,1,1,804.48
1,1,0,1,1,1,1,1,0,1,1,1,1,1,820.62
1,0,1,0,0,1,0,0,1,1,1,0,0,1,823.22
0,1,0,1,1,0,1,1,1,1,1,1,0,0,844.0
1,0,0,1,0,1,0,0,0,1,1,0,0,1,930.69
0,1,0,1,0,1,1,1,0,0,1,1,1,0,921.08
1,0,1,1,0,0,0,1,1,0,1,1,1,1,871.77
1,0,1,1,0,0,0,0,1,0,1,1,1,1,909.01
0,1,1,1,1,0,1,1,0,1,0,1,0,1,848.84
1,1,1,1,1,1,1,0,0,0,0,0,0,1,840.65
1,0,0,0,1,0,0,0,1,1,1,0,0,1,879.14
0,0,0,0,1,0,1,0,1,1,1,0,0,0,948.09
0,1,1,1,0,1,1,1,0,1,1,0,1,0,932.83
0,1,1,0,0,0,1,0,1,0,1,1,1,0,965.27
0,0,0,0,0,1,0,0,0,0,0,1,0,1,898.14
1,1,0,0,0,1,1,1,0,0,1,1,1,0,939.62
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1029.5
1,1,0,1,1,1,0,1,0,1,0,1,1,0,882.42
0,1,0,1,1,1,1,0,1,1,1,0,1,1,802.32
0,1,0,1,1,0,0,0,0,0,0,0,0,1,905.12
1,1,0,1,0,0,0,1,1,1,0,0,1,0,866.0
0,1,0,1,1,0,0,0,0,0,1,1,1,0,877.26
0,1,1,1,0,1,1,1,1,1,0,0,1,1,921.54
0,0,1,1,1,0,1,1,0,1,1,0,1,1,827.5
1,1,0,0,0,0,1,0,1,1,0,1,0,1,826.97
0,0,0,0,1,0,1,1,0,0,1,1,1,0,834.05
1,1,0,1,0,0,0,0,0,0,1,0,0,0,789.75
0,1,1,0,0,0,1,1,0,1,0,0,1,0,960.55
1,0,1,1,1,1,0,0,1,0,1,0,0,1,952.98
1,1,1,1,0,0,1,0,1,1,1,1,0,0,900.56
1,0,1,0,0,0,1,1,0,0,0,0,0,0,812.43
1,1,1,0,1,1,0,0,1,0,0,0,0,0,858.93
1,1,0,0,1,1,0,0,1,0,0,1,0,0,932.92
0,0,0,1,1,0,1,0,0,1,0,0,0,0,918.66
0,0,0,0,1,1,0,0,1,0,1,1,0,0,833.8
0,0,1,1,0,0,1,1,1,1,1,0,0,1,828.37
1,0,1,0,0,0,0,1,0,1,0,0,0,0,960.99
0,0,1,0,1,1,0,0,1,0,0,1,1,0,1035.1
0,0,0,1,1,1,0,1,0,1,0,1,1,1,817.63
1,1,1,1,1,0,1,0,0,1,1,0,1,0,888.02
0,1,1,1,0,1,1,1,0,0,1,1,1,1,823.66
0,0,1,1,0,1,0,0,1,0,0,0,1,0,834.58
0,1,1,1,1,0,0,1,0,0,1,1,0,1,865.83
0,0,1,1,0,0,1,1,0,0,1,0,0,1,867.22
1,1,1,0,1,1,1,0,1,0,0,0,1,0,863.62
1,1,0,0,1,0,1,0,0,1,0,0,0,0,822.01
0,0,1,1,1,1,0,1,0,1,0,1,1,1,820.42
0,0,1,1,1,0,1,0,0,1,1,0,1,1,836.39
0,1,0,0,1,0,0,0,1,1,0,0,1,0,863.64
0,0,1,0,0,0,1,1,0,0,1,1,0,0,868.14
1,1,0,0,0,0,0,1,1,1,1,0,0,0,1013.3
0,1,0,0,1,0,0,0,0,1,1,0,1,0,867.47
0,0,1,1,0,0,0,1,0,0,0,0,0,0,982.18
1,0,1,0,1,0,0,0,1,0,0,1,0,0,873.64
1,0,1,1,1,0,0,1,0,0,0,1,1,0,848.51
0,1,1,0,0,0,1,1,0,1,0,0,0,1,872.14
1,0,1,1,0,0,0,0,0,0,1,0,1,0,881.51
1,0,0,0,0,0,1,0,0,1,1,0,1,1,891.07
1,1,1,1,0,1,0,1,0,0,0,1,1,0,870.7
0,1,1,0,0,0,0,0,1,1,1,1,0,0,944.77
1,1,1,1,0,0,0,1,1,1,0,0,0,0,827.85
0,0,0,1,1,0,0,0,0,1,1,0,1,0,850.49
1,1,0,0,1,0,0,0,1,1,0,0,1,0,908.09
0,1,1,0,0,0,1,0,1,1,0,0,1,1,930.44
1,1,1,0,0,1,0,0,1,1,0,1,1,0,837.0
0,1,0,1,0,1,1,1,1,1,1,0,1,1,870.21
0,1,1,0,0,1,0,0,1,0,1,1,0,0,921.04
1,0,0,0,1,1,0,0,1,1,0,1,1,1,900.44
0,0,1,0,0,1,1,1,1,0,1,1,1,0,805.88
0,1,0,1,1,0,1,1,1,0,1,0,0,1,835.52
1,0,1,0,0,0,0,0,1,0,0,0,1,1,866.2
0,1,1,0,0,0,1,0,0,0,0,0,1,1,846.93
0,1,1,0,0,1,0,0,0,1,1,1,1,1,850.1
0,1,0,1,0,0,0,0,0,0,0,0,1,1,916.36
0,0,1,0,1,0,0,1,1,0,1,0,0,0,824.26
1,1,0,0,0,1,1,0,1,0,0,1,0,1,859.96
1,0,0,0,0,0,1,0,1,1,0,0,1,1,892.62
0,1,1,1,0,1,0,0,1,0,1,0,1,0,858.08
0,0,0,1,0,0,0,1,1,0,0,0,1,0,892.44
1,0,1,0,1,0,0,0,0,1,0,1,1,0,862.32
1,0,0,1,1,0,1,0,1,1,1,0,0,1,835.62
1,1,1,0,1,0,1,0,1,1,0,0,1,1,803.18
0,1,1,1,0,0,1,1,1,0,1,1,1,0,867.11
1,1,0,1,1,0,1,1,1,0,0,1,1,0,832.36
1,0,1,0,0,1,0,1,0,1,1,0,1,0,1058.6
0,1,0,0,1,0,0,0,1,0,1,0,1,1,882.42
1,0,0,1,1,0,1,0,0,0,1,0,0,0,923.46
1,0,1,0,1,1,1,0,0,1,0,0,0,1,905.59
1,1,1,1,0,0,0,1,1,1,1,1,0,1,916.34
1,1,1,0,0,0,0,1,0,1,0,1,0,0,833.27
1,0,0,1,1,1,0,0,0,0,0,0,0,1,904.33
0,1,1,1,0,0,0,1,1,0,1,1,0,1,901.16
0,1,0,1,1,0,0,0,0,0,0,1,0,1,822.81
0,0,0,0,0,1,1,0,1,1,1,0,0,0,898.34
0,1,1,0,0,0,0,1,0,1,1,0,1,0,826.48
0,1,1,0,1,1,0,0,0,1,0,1,1,1,846.55
1,1,1,1,0,1,1,1,0,1,0,0,1,0,863.78
0,1,0,0,1,0,1,0,1,1,0,1,0,0,897.44
1,1,0,1,0,1,1,0,0,1,1,1,1,0,935.23
1,1,1,0,1,0,1,1,1,0,1,0,0,1,908.68
1,0,0,0,0,1,1,0,1,1,1,1,1,0,954.87
0,0,1,1,0,1,1,1,1,1,1,0,0,0,902.6
0,1,0,1,1,0,1,1,1,0,0,0,1,1,872.67
1,0,1,1,0,0,1,0,1,0,0,1,1,1,844.12
0,1,0,0,1,0,1,0,1,0,0,0,1,1,869.38
1,1,1,1,1,0,1,0,1,1,0,0,0,0,847.46
0,1,0,1,0,0,1,0,0,1,1,1,0,0,841.15
1,1,1,1,1,1,1,1,1,1,0,0,0,0,860.28
0,1,0,1,1,0,1,0,1,0,1,1,0,0,853.99
1,0,0,1,1,0,0,0,0,1,1,0,0,1,872.03
1,1,0,1,0,1,1,0,0,1,1,1,0,0,919.01
0,0,1,1,1,1,0,0,1,0,0,0,0,1,816.64
0,0,1,0,0,0,0,0,1,1,1,1,0,0,902.34
0,0,1,0,0,1,0,0,0,0,1,0,1,0,976.96
1,0,1,0,0,1,1,0,0,1,1,0,0,0,840.46
1,0,0,1,0,0,1,0,1,0,1,1,0,1,862.8
0,0,1,1,1,0,1,0,0,1,1,0,1,0,849.44
1,1,1,1,0,1,1,0,0,0,1,0,1,1,899.94
1,1,0,1,1,1,0,1,0,0,1,1,1,1,780.09
0,1,0,1,1,0,1,0,1,0,0,0,0,0,913.14
1,0,0,0,1,0,1,1,1,0,0,1,1,1,924.62
0,0,1,0,1,1,1,0,0,0,0,1,1,0,920.04
1,0,1,0,0,1,1,0,0,0,1,0,1,0,850.44
0,0,0,0,1,1,0,1,1,1,1,1,0,1,854.19
0,0,0,1,0,1,1,0,0,1,0,0,1,1,901.22
1,1,0,1,0,0,0,0,1,1,1,1,0,0,883.51
0,1,1,1,0,1,0,1,1,0,1,1,1,1,795.63
0,1,1,1,0,1,1,1,0,0,0,1,1,1,825.92
1,0,0,0,0,0,1,0,0,1,0,1,1,0,860.03
1,1,1,0,1,1,1,1,0,0,0,0,1,1,893.69
1,1,1,1,0,0,0,1,1,0,1,0,0,0,833.95
0,0,0,1,0,0,1,1,1,1,0,1,0,0,891.45
0,0,1,1,0,1,0,0,0,1,1,0,1,0,873.28
0,0,0,1,1,0,0,1,0,1,0,1,1,1,833.34
1,1,0,1,1,1,0,1,0,0,1,0,0,1,886.38
1,0,1,1,1,1,1,1,0,1,0,0,0,1,827.98
0,0,1,0,1,0,1,0,1,0,0,0,1,0,858.55
0,1,0,0,0,1,0,0,0,0,0,1,1,0,803.73
0,0,1,0,1,0,0,0,0,1,1,0,0,0,896.36
1,1,0,1,0,1,1,0,1,0,0,0,1,1,843.0
1,0,0,1,0,0,0,1,1,0,1,0,1,1,846.98
1,1,0,1,1,0,1,0,0,1,1,0,0,1,993.64
0,0,0,0,1,0,0,0,1,1,1,0,1,1,871.84
0,1,1,0,0,0,0,1,0,1,0,1,1,1,835.6
1,0,1,0,0,1,0,0,1,0,1,0,0,0,757.94
0,1,0,1,1,1,0,0,1,0,1,0,0,0,884.54
0,1,1,0,0,0,1,0,0,1,1,0,1,1,810.77
1,0,0,1,1,0,1,1,0,1,0,1,1,1,821.88
1,0,1,1,0,1,0,1,1,0,1,1,1,1,923.26
0,0,1,1,1,0,1,1,1,1,1,0,1,1,856.07
1,0,1,1,1,0,1,1,1,0,0,0,0,0,811.5
1,0,1,1,1,1,0,0,0,0,1,0,1,0,899.06
0,0,1,0,0,0,1,1,0,1,0,1,1,0,942.12
1,1,1,0,1,1,1,1,0,0,0,1,1,1,890.86
0,1,0,1,0,1,1,0,1,0,1,0,1,1,806.67
0,1,1,1,0,0,0,0,1,1,1,0,0,0,863.29
0,1,0,1,0,1,0,1,0,0,0,0,1,1,814.2
1,1,0,0,1,0,0,1,0,0,0,1,1,0,867.63
0,1,0,1,1,0,0,0,1,0,1,0,0,1,803.85
0,1,1,0,0,1,1,0,0,1,0,0,0,0,829.16
0,0,1,1,1,1,1,0,0,1,0,1,1,1,832.11
1,0,1,1,1,1,0,1,0,1,0,0,0,1,820.22
1,1,1,0,1,0,1,0,1,1,0,0,0,0,897.56
1,0,0,0,1,1,0,1,1,0,1,1,1,1,836.64
0,1,1,0,1,1,1,1,1,1,1,0,1,1,829.44
0,0,1,0,1,1,1,1,1,0,1,1,0,1,886.01
0,0,1,1,1,0,0,1,1,1,0,1,1,1,806.16
0,0,0,0,1,0,1,1,0,1,0,0,0,0,868.36
1,1,1,1,1,1,1,1,0,0,0,0,1,1,869.53
0,0,1,1,0,0,0,1,1,0,0,0,1,1,805.14
0,0,1,0,1,1,1,0,1,1,1,1,0,0,849.28
0,1,0,1,1,0,0,0,1,1,0,0,1,1,848.75
0,0,1,1,1,0,1,0,0,1,1,1,1,0,874.13
0,0,0,1,0,0,0,0,1,0,1,1,0,1,842.96
0,0,0,0,0,1,1,0,1,1,1,0,0,1,838.29
1,0,1,1,1,1,0,1,1,1,0,1,1,0,837.63
1,0,0,0,1,0,1,1,0,0,1,0,1,0,871.47
1,0,0,0,1,0,1,0,1,0,1,0,1,0,838.24
0,0,0,1,0,1,1,1,0,0,1,1,1,0,855.96
1,1,0,1,1,1,0,1,1,0,0,1,0,1,864.64
0,1,0,0,0,1,1,1,0,1,0,0,1,0,915.34
1,1,1,0,0,1,1,1,1,1,0,1,1,1,880.48
1,1,0,1,1,0,1,1,0,1,0,0,0,1,892.09
0,1,1,0,0,1,0,1,0,0,1,1,0,1,859.63
1,1,1,0,0,1,0,1,0,1,1,1,0,0,929.83
1,1,0,1,1,1,1,0,0,0,1,0,1,0,913.79
1,0,0,0,0,0,1,0,0,1,0,1,1,1,899.81
1,1,0,1,1,0,1,1,0,1,0,1,0,1,925.22
0,1,1,0,0,1,0,0,1,1,0,0,1,1,846.29
1,1,1,1,1,1,1,0,1,1,1,0,0,0,955.14
1,1,1,0,1,1,1,0,1,1,0,0,1,1,895.79
0,0,1,0,1,1,1,1,1,0,0,1,1,1,957.43
1,0,0,1,1,1,1,1,1,1,0,1,0,1,819.88
1,0,1,1,1,0,0,0,1,1,0,0,1,1,855.98
1,0,0,1,1,1,1,0,1,1,1,1,1,0,817.91
0,0,1,1,1,0,1,1,1,1,0,1,0,0,787.94
1,0,0,0,0,0,1,0,1,1,0,0,0,1,901.29
0,1,0,0,1,0,1,0,1,0,0,0,1,0,868.83
1,0,0,1,1,1,0,1,0,0,0,1,1,1,855.73
0,0,1,0,0,1,1,1,1,0,0,0,0,1,800.57
1,1,0,1,1,0,1,1,0,0,1,0,0,0,847.8
0,1,0,0,1,1,1,1,1,0,1,1,0,1,868.24
1,0,1,0,1,0,1,1,1,1,1,0,0,1,949.22
1,0,0,0,1,0,1,1,1,0,1,0,0,1,847.23
0,0,1,1,1,0,1,0,1,1,1,1,0,1,834.53
1,1,1,1,0,0,0,0,0,0,0,0,1,0,842.15
0,1,1,1,1,0,0,1,0,0,0,0,1,1,859.73
1,1,0,1,1,0,1,0,1,0,1,1,0,1,855.18
1,0,1,0,1,1,1,0,1,0,1,1,0,1,840.35
0,0,0,1,0,1,0,0,1,0,0,1,0,0,880.36
0,0,0,1,0,0,1,0,1,0,0,0,0,1,884.35
0,1,1,1,1,0,0,0,1,0,1,1,0,0,832.79
0,1,0,1,0,0,0,0,1,1,1,1,1,0,839.7
0,0,0,1,1,1,0,1,1,1,1,1,1,1,911.74
1,1,1,0,0,0,1,1,0,1,1,1,0,0,837.73
0,1,0,0,0,1,1,1,0,0,1,0,1,0,862.68
1,1,0,1,0,0,0,0,0,0,0,0,1,0,898.48
0,0,1,1,0,0,1,0,1,1,1,1,1,1,919.12
1,1,1,1,1,0,1,0,1,0,1,1,1,1,857.72
1,0,1,1,1,0,0,0,0,1,1,1,0,1,862.34
0,0,0,1,0,0,1,0,1,1,0,0,0,1,875.35
1,0,0,1,0,1,0,0,1,0,1,1,1,1,853.92
1,1,0,0,1,0,1,0,0,0,0,0,1,1,849.43
0,1,1,0,0,1,0,0,0,1,1,1,0,1,907.32
1,1,1,0,0,0,0,0,1,0,0,0,0,1,854.0
0,0,1,0,1,1,0,0,0,0,1,0,0,1,900.04
1,1,1,1,0,1,1,0,0,1,1,0,1,1,946.96
0,1,0,0,1,1,0,0,0,1,1,1,0,0,985.76
0,0,0,1,0,0,0,0,0,1,1,0,0,1,883.1
0,0,1,1,1,1,1,0,0,0,1,1,1,1,819.61
0,0,1,1,0,1,0,1,1,1,1,1,0,1,959.18
0,0,1,0,1,0,1,0,1,1,0,1,0,0,929.7
1,1,1,0,0,1,0,1,0,1,0,0,1,0,939.61
0,1,1,0,0,0,0,1,0,1,1,1,1,1,855.87
0,0,0,1,1,1,0,0,0,1,1,1,1,0,846.44
0,1,0,0,0,1,1,0,1,1,1,1,1,0,902.4
1,1,0,1,0,0,1,1,1,0,1,0,1,0,916.95
1,0,1,0,1,0,1,0,0,1,1,1,1,1,809.4
1,1,0,0,0,1,0,1,0,1,1,0,1,0,835.22
1,1,0,1,1,1,0,0,1,1,1,1,1,0,786.15
0,1,1,1,0,0,0,1,1,1,1,1,0,0,813.08
0,1,1,1,0,1,0,0,0,0,0,0,0,0,888.25
1,0,1,0,0,0,1,0,0,0,1,0,1,0,895.87
1,0,0,0,1,0,1,1,0,1,0,0,0,1,880.49
0,0,1,0,0,1,0,0,0,0,0,0,1,1,859.0
0,1,0,0,1,0,0,0,0,1,0,0,1,1,792.31
0,0,1,0,1,0,1,1,0,0,1,1,0,0,880.72
1,1,0,1,0,0,0,1,0,1,1,1,0,1,838.83
0,0,1,0,0,1,0,0,1,0,0,1,0,1,861.99
0,0,0,1,0,1,1,0,0,0,1,1,0,0,821.04
0,0,1,1,1,0,0,0,1,0,0,0,0,1,795.25
0,1,0,1,1,0,0,0,1,0,1,0,0,0,913.7
1,0,0,0,0,0,1,0,1,0,1,1,1,1,794.98
0,0,0,1,0,0,0,0,0,0,1,0,0,0,826.82
1,1,1,1,0,0,0,0,1,1,1,1,1,0,848.26
0,0,0,0,0,0,1,1,0,0,0,0,1,1,914.64
0,1,0,0,0,1,1,0,1,0,1,1,0,0,896.98
0,0,0,0,1,1,0,1,1,1,0,0,0,0,841.23
0,0,1,0,0,0,1,1,1,0,0,0,0,1,817.48
0,0,1,0,1,0,1,0,0,0,1,1,1,1,918.61
0,0,1,1,0,1,1,1,1,0,0,0,1,0,877.36
0,0,1,0,1,1,0,1,0,1,0,0,1,1,827.43
1,1,0,1,0,0,0,0,0,0,0,1,1,0,829.07
0,1,1,0,0,0,1,0,1,1,0,0,0,0,818.03
1,1,0,1,1,1,0,0,0,1,0,0,0,1,899.0
1,0,1,0,1,1,0,0,1,1,1,0,1,1,834.97
1,0,0,0,1,1,1,0,0,1,1,0,1,1,882.12
1,1,1,0,1,0,1,0,1,1,1,0,0,0,937.62
1,1,0,1,0,0,1,0,0,0,1,0,1,1,857.85
1,1,1,0,0,1,1,0,1,0,0,0,0,0,911.82
1,1,0,0,0,0,0,1,1,0,0,1,1,0,811.84
0,0,1,1,0,0,1,1,0,0,0,1,1,1,869.39
0,1,0,1,0,1,0,1,1,1,1,1,0,1,839.98
0,1,1,0,1,1,0,1,0,1,0,0,1,1,896.87
1,1,1,0,0,1,0,0,0,1,0,1,1,0,874.07
1,0,1,0,0,1,0,0,1,0,1,1,1,1,874.4
1,1,0,1,0,1,0,0,0,1,0,0,1,0,800.72
0,0,1,1,0,1,1,0,0,1,0,1,1,0,884.05
0,1,0,0,1,0,1,1,0,1,0,1,1,1,904.82
0,1,0,1,0,0,0,1,0,1,1,1,0,1,751.05
1,0,1,1,1,0,0,0,1,1,1,0,1,1,867.46
0,1,0,0,0,0,1,0,0,1,1,1,0,1,813.85
0,0,0,1,0,1,1,0,1,1,1,1,1,1,954.32
1,0,0,0,0,1,0,0,1,0,0,1,1,0,877.13
0,0,0,0,0,1,0,0,1,1,1,0,0,1,858.3
1,0,1,1,0,0,1,1,0,1,1,1,1,1,865.51
0,0,0,0,1,0,1,1,0,0,1,1,0,0,870.44
0,1,1,1,1,0,1,1,0,1,1,0,1,0,921.91
0,1,1,0,1,0,1,0,1,0,0,1,1,1,877.0
1,1,0,1,0,1,0,0,1,0,1,0,1,1,971.03
0,0,1,1,1,0,1,1,0,0,0,1,1,1,869.33
1,1,1,0,0,0,0,1,1,0,0,0,1,0,923.28
0,0,0,1,0,1,1,1,1,0,0,1,0,1,954.1
1,1,0,0,0,0,1,0,1,1,1,0,0,1,821.78
0,1,1,0,1,0,0,1,1,0,0,0,0,1,882.38
1,1,0,1,0,1,1,0,0,1,1,1,0,1,809.24
1,1,1,0,1,0,1,0,1,0,0,1,0,0,851.78
0,1,1,0,1,0,0,1,1,1,0,0,0,0,832.32
1,1,0,0,0,0,1,1,0,1,0,0,1,1,898.48
0,1,1,0,1,0,1,1,1,1,0,0,0,1,905.14
0,0,1,0,1,1,0,1,0,0,0,1,1,0,791.37
0,1,0,1,1,1,1,0,1,1,1,1,0,1,932.49
0,0,1,1,0,0,0,0,1,1,0,0,0,0,850.68
1,1,0,0,0,1,0,0,1,0,1,1,0,1,870.78
0,1,0,1,0,1,1,0,1,1,0,0,1,0,884.46
0,0,1,1,0,0,0,1,1,0,1,1,1,0,875.66
0,0,1,1,0,1,0,1,1,0,1,1,0,1,882.62
0,1,0,0,0,1,0,0,1,0,1,0,0,1,991.55
1,0,1,0,0,1,0,1,1,1,0,1,1,1,874.02
0,1,1,1,1,0,0,0,1,0,0,0,0,0,858.24
1,1,0,1,0,1,0,1,0,1,1,0,1,1,911.75
1,1,1,1,1,1,0,1,1,0,0,1,1,0,830.49
0,1,0,1,0,0,0,1,0,0,1,0,0,0,842.97
0,1,0,0,1,0,1,1,1,0,1,1,1,1,982.68
1,1,0,1,0,1,0,0,0,0,0,0,0,1,876.14
0,1,1,0,1,0,1,0,1,0,0,1,1,0,828.59
0,0,0,0,0,1,1,1,0,0,0,0,0,1,897.41
0,1,1,0,0,1,1,1,0,0,0,0,1,1,865.99
1,0,0,1,1,1,0,1,1,0,1,1,1,1,840.77
0,1,0,0,1,1,1,0,0,1,0,0,1,1,830.75
1,0,0,1,1,0,0,0,0,1,0,1,0,1,899.8
0,1,0,0,0,0,0,1,1,0,1,0,0,1,811.46
1,1,1,0,0,1,1,0,0,0,1,0,0,1,1003.8
0,1,0,1,0,1,1,0,0,0,1,0,1,0,940.4
1,1,1,0,0,1,0,1,1,1,1,1,0,0,852.16
1,1,0,1,0,1,0,0,1,1,1,0,0,1,866.04
0,0,0,0,1,0,0,1,0,1,1,1,0,1,857.41
1,1,0,1,0,1,0,0,0,0,0,1,0,0,821.23
1,1,1,0,0,1,1,1,0,1,0,0,0,0,820.39
1,1,1,1,0,0,0,0,1,0,0,0,1,0,853.51
1,0,1,1,0,1,0,1,1,1,0,1,0,0,875.37
1,0,0,1,1,1,1,1,0,0,1,1,0,1,907.06
0,0,1,1,0,1,0,1,0,1,1,1,1,0,851.25
1,1,1,0,0,1,0,0,0,1,0,0,1,0,856.56
0,0,1,1,0,0,0,0,0,1,0,0,0,0,830.6
1,1,0,0,0,1,0,0,0,0,1,0,0,1,856.7
0,1,0,1,0,1,0,1,0,0,0,0,0,0,851.04
0,1,1,1,1,1,0,0,1,0,0,1,0,0,878.02
1,0,1,1,1,0,1,0,1,0,1,0,0,1,855.0
0,0,1,1,0,1,1,1,1,0,0,1,0,1,847.93
1,1,1,1,0,0,0,0,0,1,1,1,0,0,887.76
1,1,1,1,1,1,1,0,0,0,0,0,0,0,909.28
0,0,1,0,0,0,0,0,0,0,1,0,1,0,846.4
0,1,1,0,1,1,1,0,0,0,1,0,1,1,865.18
0,0,1,1,1,0,0,0,0,0,0,1,1,0,871.55
1,0,1,1,0,1,1,1,1,0,0,0,1,1,969.12
1,1,0,0,1,0,0,1,1,1,0,0,0,0,855.62
0,1,0,1,0,0,0,1,1,0,0,1,0,1,991.58
1,0,0,0,1,0,1,0,1,0,0,1,0,1,895.22
1,1,0,0,0,1,0,0,1,0,1,0,0,1,926.81
1,0,0,1,0,0,0,1,0,1,1,0,1,0,906.36
0,0,1,1,1,0,0,0,0,0,1,1,0,0,930.55
0,0,0,1,0,1,1,0,1,0,1,0,0,0,880.22
1,1,0,1,1,0,0,0,0,1,0,1,0,1,761.23
0,0,0,0,0,1,1,1,1,0,0,0,0,0,812.38
0,1,1,0,0,1,0,1,0,0,0,0,1,1,868.11
0,0,0,0,0,1,0,1,1,1,0,1,1,0,887.88
1,1,0,0,1,1,0,0,0,1,0,0,1,1,887.32
1,1,0,0,0,1,0,0,1,0,0,1,1,1,856.29
0,1,1,0,1,0,0,0,0,1,0,1,0,1,914.78
1,0,0,0,0,1,1,0,1,0,0,1,0,0,906.42
0,0,1,0,1,1,0,0,1,0,1,1,0,1,835.57
0,1,1,1,0,1,0,0,1,0,1,1,0,0,832.67
0,1,1,1,0,1,1,0,0,1,0,0,1,0,1035.1
1,1,1,0,1,1,1,1,0,0,0,0,1,1,763.81
0,1,0,0,0,1,0,0,0,0,0,0,1,1,817.64
0,0,1,0,0,0,1,1,1,1,1,0,0,1,857.3
1,1,0,1,1,1,1,0,0,1,1,0,0,0,832.81
0,1,0,1,0,1,1,1,0,0,0,1,0,0,857.4
1,0,1,1,0,0,1,1,1,0,1,1,0,0,870.65
1,0,0,1,0,0,0,0,0,0,1,0,0,1,1002.2
1,1,0,1,0,0,1,1,1,0,0,1,0,0,915.97
1,0,1,1,0,0,0,1,1,0,0,1,0,0,869.05
0,1,0,1,1,1,0,1,0,1,1,0,0,1,883.46
1,1,0,1,1,1,0,1,1,0,0,0,1,0,868.89
1,1,1,1,1,1,0,0,1,0,0,1,1,0,840.09
1,0,1,0,1,0,1,0,1,0,0,1,0,0,848.6
0,0,0,1,1,0,0,1,0,0,0,1,1,1,831.74
0,0,1,0,0,0,0,1,0,0,0,1,0,0,853.36
1,0,1,1,0,1,0,0,0,1,0,0,0,0,861.81
0,0,0,0,1,1,1,1,0,0,0,0,0,0,859.28
1,0,0,1,0,0,0,0,0,1,1,1,0,0,898.5
1,1,1,0,1,0,1,1,0,1,1,0,1,0,884.5
0,1,0,0,0,1,0,1,0,1,1,1,0,0,805.28
1,0,1,1,0,1,1,1,0,1,1,1,0,1,839.88
1,0,0,0,0,0,0,1,0,1,0,1,0,1,835.86
0,0,1,1,1,0,1,1,0,1,0,0,1,1,883.1
0,0,1,1,1,1,0,1,0,1,1,1,0,0,834.81
