SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandom.1
0,0,0,0,0,1,0,0,1,0,0,0,0,1,17.743
1,1,0,1,1,1,0,1,0,0,1,1,1,1,20.939
0,0,1,0,0,1,1,1,0,1,0,1,1,1,20.927
0,0,0,1,1,1,0,0,1,0,1,1,1,0,20.437
0,1,0,0,1,1,0,0,1,0,0,0,0,0,17.548
1,0,0,0,0,1,1,1,0,0,0,1,0,0,20.587
1,1,0,1,0,0,0,1,1,0,0,1,1,1,20.831
1,1,0,0,0,1,1,1,0,0,0,0,1,0,17.626
1,0,0,1,1,0,0,1,1,1,1,1,1,1,20.664
0,1,1,0,1,0,1,1,1,0,0,1,1,1,20.639
0,1,0,1,1,0,1,1,0,0,0,0,1,0,17.565
1,0,0,0,1,1,1,1,1,1,1,0,0,0,17.392
1,0,1,1,0,1,0,1,0,0,1,1,0,1,21.214
1,0,1,0,1,0,0,1,1,0,1,0,0,1,17.88
1,1,1,1,1,1,1,1,1,1,1,0,1,1,17.577
1,1,1,0,1,1,0,0,1,1,0,1,1,1,20.736
0,1,0,1,1,0,0,0,1,0,1,0,0,1,17.478
1,0,1,0,1,1,0,1,1,1,1,0,1,1,17.485
0,0,0,1,1,0,1,1,0,1,1,1,0,0,20.875
1,0,0,0,0,1,0,1,1,0,1,0,0,1,17.679
1,0,1,0,0,1,1,1,1,1,0,0,1,0,17.29
0,0,0,1,0,0,1,1,1,1,1,0,1,1,17.268
0,0,0,0,1,0,1,1,1,1,1,1,0,0,21.079
0,1,1,0,0,0,1,0,1,0,1,0,1,0,17.641
0,1,0,0,1,0,1,0,0,0,1,0,0,0,17.823
1,0,0,1,1,1,0,1,0,1,1,1,1,1,21.003
1,1,0,0,1,0,0,0,1,1,1,1,1,0,21.118
1,1,0,1,0,0,0,0,0,1,0,1,1,1,20.576
0,0,1,1,1,1,1,0,1,1,0,1,1,0,20.491
0,1,1,0,0,0,1,0,1,0,0,0,1,0,17.549
0,1,0,1,1,0,1,1,0,1,1,1,0,0,20.884
0,1,1,0,0,1,0,0,1,1,1,1,1,1,20.883
1,0,1,1,0,1,1,0,1,1,0,1,0,0,21.136
0,1,0,1,0,0,1,1,1,0,1,0,0,1,17.557
1,0,1,1,0,0,1,0,1,0,1,1,1,1,20.81
0,0,1,1,0,1,1,0,1,0,1,0,0,1,17.387
0,0,0,1,1,1,0,1,0,1,0,1,0,1,21.087
1,1,1,0,0,0,0,1,1,1,1,1,0,1,20.881
0,1,0,0,0,1,0,0,1,1,0,0,1,0,17.665
1,0,0,1,1,1,1,0,1,0,0,0,1,1,17.887
1,1,0,1,1,1,1,1,0,1,1,1,1,1,21.513
1,0,1,0,0,1,0,0,1,1,1,0,0,1,17.699
0,1,0,1,1,0,1,1,1,1,1,1,0,0,20.546
1,0,0,1,0,1,0,0,0,1,1,0,0,1,17.585
0,1,0,1,0,1,1,1,0,0,1,1,1,0,20.865
1,0,1,1,0,0,0,1,1,0,1,1,1,1,20.533
1,0,1,1,0,0,0,0,1,0,1,1,1,1,20.914
0,1,1,1,1,0,1,1,0,1,0,1,0,1,20.674
1,1,1,1,1,1,1,0,0,0,0,0,0,1,17.696
1,0,0,0,1,0,0,0,1,1,1,0,0,1,17.614
0,0,0,0,1,0,1,0,1,1,1,0,0,0,17.716
0,1,1,1,0,1,1,1,0,1,1,0,1,0,17.536
0,1,1,0,0,0,1,0,1,0,1,1,1,0,20.499
0,0,0,0,0,1,0,0,0,0,0,1,0,1,20.613
1,1,0,0,0,1,1,1,0,0,1,1,1,0,21.014
1,0,0,0,0,0,1,0,0,0,0,1,0,0,20.839
1,1,0,1,1,1,0,1,0,1,0,1,1,0,21.116
0,1,0,1,1,1,1,0,1,1,1,0,1,1,17.422
0,1,0,1,1,0,0,0,0,0,0,0,0,1,17.584
1,1,0,1,0,0,0,1,1,1,0,0,1,0,17.811
0,1,0,1,1,0,0,0,0,0,1,1,1,0,20.413
0,1,1,1,0,1,1,1,1,1,0,0,1,1,17.358
0,0,1,1,1,0,1,1,0,1,1,0,1,1,17.436
1,1,0,0,0,0,1,0,1,1,0,1,0,1,20.848
0,0,0,0,1,0,1,1,0,0,1,1,1,0,20.871
1,1,0,1,0,0,0,0,0,0,1,0,0,0,17.385
0,1,1,0,0,0,1,1,0,1,0,0,1,0,18.14
1,0,1,1,1,1,0,0,1,0,1,0,0,1,17.666
1,1,1,1,0,0,1,0,1,1,1,1,0,0,20.956
1,0,1,0,0,0,1,1,0,0,0,0,0,0,18.177
1,1,1,0,1,1,0,0,1,0,0,0,0,0,17.765
1,1,0,0,1,1,0,0,1,0,0,1,0,0,20.919
0,0,0,1,1,0,1,0,0,1,0,0,0,0,18.027
0,0,0,0,1,1,0,0,1,0,1,1,0,0,21.664
0,0,1,1,0,0,1,1,1,1,1,0,0,1,17.642
1,0,1,0,0,0,0,1,0,1,0,0,0,0,17.839
0,0,1,0,1,1,0,0,1,0,0,1,1,0,21.242
0,0,0,1,1,1,0,1,0,1,0,1,1,1,20.595
1,1,1,1,1,0,1,0,0,1,1,0,1,0,17.642
0,1,1,1,0,1,1,1,0,0,1,1,1,1,20.687
0,0,1,1,0,1,0,0,1,0,0,0,1,0,17.597
0,1,1,1,1,0,0,1,0,0,1,1,0,1,20.865
0,0,1,1,0,0,1,1,0,0,1,0,0,1,17.419
1,1,1,0,1,1,1,0,1,0,0,0,1,0,17.377
1,1,0,0,1,0,1,0,0,1,0,0,0,0,17.49
0,0,1,1,1,1,0,1,0,1,0,1,1,1,20.841
0,0,1,1,1,0,1,0,0,1,1,0,1,1,17.568
0,1,0,0,1,0,0,0,1,1,0,0,1,0,17.691
0,0,1,0,0,0,1,1,0,0,1,1,0,0,20.615
1,1,0,0,0,0,0,1,1,1,1,0,0,0,17.766
0,1,0,0,1,0,0,0,0,1,1,0,1,0,17.71
0,0,1,1,0,0,0,1,0,0,0,0,0,0,17.378
1,0,1,0,1,0,0,0,1,0,0,1,0,0,20.813
1,0,1,1,1,0,0,1,0,0,0,1,1,0,20.743
0,1,1,0,0,0,1,1,0,1,0,0,0,1,17.731
1,0,1,1,0,0,0,0,0,0,1,0,1,0,17.451
1,0,0,0,0,0,1,0,0,1,1,0,1,1,17.547
1,1,1,1,0,1,0,1,0,0,0,1,1,0,20.565
0,1,1,0,0,0,0,0,1,1,1,1,0,0,20.869
1,1,1,1,0,0,0,1,1,1,0,0,0,0,17.55
0,0,0,1,1,0,0,0,0,1,1,0,1,0,17.356
1,1,0,0,1,0,0,0,1,1,0,0,1,0,17.461
0,1,1,0,0,0,1,0,1,1,0,0,1,1,17.381
1,1,1,0,0,1,0,0,1,1,0,1,1,0,20.729
0,1,0,1,0,1,1,1,1,1,1,0,1,1,17.61
0,1,1,0,0,1,0,0,1,0,1,1,0,0,20.772
1,0,0,0,1,1,0,0,1,1,0,1,1,1,20.937
0,0,1,0,0,1,1,1,1,0,1,1,1,0,20.86
0,1,0,1,1,0,1,1,1,0,1,0,0,1,17.904
1,0,1,0,0,0,0,0,1,0,0,0,1,1,17.275
0,1,1,0,0,0,1,0,0,0,0,0,1,1,17.334
0,1,1,0,0,1,0,0,0,1,1,1,1,1,20.559
0,1,0,1,0,0,0,0,0,0,0,0,1,1,17.465
0,0,1,0,1,0,0,1,1,0,1,0,0,0,17.737
1,1,0,0,0,1,1,0,1,0,0,1,0,1,20.764
1,0,0,0,0,0,1,0,1,1,0,0,1,1,17.367
0,1,1,1,0,1,0,0,1,0,1,0,1,0,17.82
0,0,0,1,0,0,0,1,1,0,0,0,1,0,17.408
1,0,1,0,1,0,0,0,0,1,0,1,1,0,20.786
1,0,0,1,1,0,1,0,1,1,1,0,0,1,17.465
1,1,1,0,1,0,1,0,1,1,0,0,1,1,17.283
0,1,1,1,0,0,1,1,1,0,1,1,1,0,20.516
1,1,0,1,1,0,1,1,1,0,0,1,1,0,21.002
1,0,1,0,0,1,0,1,0,1,1,0,1,0,17.45
0,1,0,0,1,0,0,0,1,0,1,0,1,1,17.557
1,0,0,1,1,0,1,0,0,0,1,0,0,0,17.655
1,0,1,0,1,1,1,0,0,1,0,0,0,1,17.761
1,1,1,1,0,0,0,1,1,1,1,1,0,1,20.928
1,1,1,0,0,0,0,1,0,1,0,1,0,0,20.729
1,0,0,1,1,1,0,0,0,0,0,0,0,1,17.428
0,1,1,1,0,0,0,1,1,0,1,1,0,1,21.025
0,1,0,1,1,0,0,0,0,0,0,1,0,1,20.693
0,0,0,0,0,1,1,0,1,1,1,0,0,0,17.344
0,1,1,0,0,0,0,1,0,1,1,0,1,0,17.532
0,1,1,0,1,1,0,0,0,1,0,1,1,1,20.554
1,1,1,1,0,1,1,1,0,1,0,0,1,0,17.699
0,1,0,0,1,0,1,0,1,1,0,1,0,0,20.687
1,1,0,1,0,1,1,0,0,1,1,1,1,0,21.216
1,1,1,0,1,0,1,1,1,0,1,0,0,1,17.534
1,0,0,0,0,1,1,0,1,1,1,1,1,0,20.705
0,0,1,1,0,1,1,1,1,1,1,0,0,0,18.328
0,1,0,1,1,0,1,1,1,0,0,0,1,1,17.48
1,0,1,1,0,0,1,0,1,0,0,1,1,1,20.478
0,1,0,0,1,0,1,0,1,0,0,0,1,1,17.27
1,1,1,1,1,0,1,0,1,1,0,0,0,0,17.61
0,1,0,1,0,0,1,0,0,1,1,1,0,0,20.99
1,1,1,1,1,1,1,1,1,1,0,0,0,0,17.846
0,1,0,1,1,0,1,0,1,0,1,1,0,0,20.857
1,0,0,1,1,0,0,0,0,1,1,0,0,1,17.578
1,1,0,1,0,1,1,0,0,1,1,1,0,0,20.934
0,0,1,1,1,1,0,0,1,0,0,0,0,1,17.4
0,0,1,0,0,0,0,0,1,1,1,1,0,0,20.623
0,0,1,0,0,1,0,0,0,0,1,0,1,0,17.523
1,0,1,0,0,1,1,0,0,1,1,0,0,0,17.529
1,0,0,1,0,0,1,0,1,0,1,1,0,1,20.699
0,0,1,1,1,0,1,0,0,1,1,0,1,0,17.445
1,1,1,1,0,1,1,0,0,0,1,0,1,1,17.771
1,1,0,1,1,1,0,1,0,0,1,1,1,1,20.749
0,1,0,1,1,0,1,0,1,0,0,0,0,0,17.824
1,0,0,0,1,0,1,1,1,0,0,1,1,1,21.414
0,0,1,0,1,1,1,0,0,0,0,1,1,0,20.646
1,0,1,0,0,1,1,0,0,0,1,0,1,0,17.49
0,0,0,0,1,1,0,1,1,1,1,1,0,1,21.086
0,0,0,1,0,1,1,0,0,1,0,0,1,1,17.762
1,1,0,1,0,0,0,0,1,1,1,1,0,0,21.609
0,1,1,1,0,1,0,1,1,0,1,1,1,1,20.737
0,1,1,1,0,1,1,1,0,0,0,1,1,1,20.678
1,0,0,0,0,0,1,0,0,1,0,1,1,0,21.501
1,1,1,0,1,1,1,1,0,0,0,0,1,1,17.648
1,1,1,1,0,0,0,1,1,0,1,0,0,0,17.891
0,0,0,1,0,0,1,1,1,1,0,1,0,0,20.821
0,0,1,1,0,1,0,0,0,1,1,0,1,0,17.559
0,0,0,1,1,0,0,1,0,1,0,1,1,1,20.595
1,1,0,1,1,1,0,1,0,0,1,0,0,1,17.74
1,0,1,1,1,1,1,1,0,1,0,0,0,1,17.825
0,0,1,0,1,0,1,0,1,0,0,0,1,0,17.58
0,1,0,0,0,1,0,0,0,0,0,1,1,0,21.089
0,0,1,0,1,0,0,0,0,1,1,0,0,0,17.664
1,1,0,1,0,1,1,0,1,0,0,0,1,1,17.365
1,0,0,1,0,0,0,1,1,0,1,0,1,1,17.28
1,1,0,1,1,0,1,0,0,1,1,0,0,1,17.876
0,0,0,0,1,0,0,0,1,1,1,0,1,1,17.395
0,1,1,0,0,0,0,1,0,1,0,1,1,1,20.78
1,0,1,0,0,1,0,0,1,0,1,0,0,0,18.345
0,1,0,1,1,1,0,0,1,0,1,0,0,0,17.942
0,1,1,0,0,0,1,0,0,1,1,0,1,1,17.412
1,0,0,1,1,0,1,1,0,1,0,1,1,1,20.845
1,0,1,1,0,1,0,1,1,0,1,1,1,1,20.655
0,0,1,1,1,0,1,1,1,1,1,0,1,1,17.303
1,0,1,1,1,0,1,1,1,0,0,0,0,0,17.609
1,0,1,1,1,1,0,0,0,0,1,0,1,0,17.757
0,0,1,0,0,0,1,1,0,1,0,1,1,0,21.092
1,1,1,0,1,1,1,1,0,0,0,1,1,1,20.468
0,1,0,1,0,1,1,0,1,0,1,0,1,1,17.432
0,1,1,1,0,0,0,0,1,1,1,0,0,0,17.733
0,1,0,1,0,1,0,1,0,0,0,0,1,1,17.529
1,1,0,0,1,0,0,1,0,0,0,1,1,0,20.661
0,1,0,1,1,0,0,0,1,0,1,0,0,1,17.434
0,1,1,0,0,1,1,0,0,1,0,0,0,0,17.475
0,0,1,1,1,1,1,0,0,1,0,1,1,1,21.476
1,0,1,1,1,1,0,1,0,1,0,0,0,1,17.885
1,1,1,0,1,0,1,0,1,1,0,0,0,0,17.683
1,0,0,0,1,1,0,1,1,0,1,1,1,1,20.498
0,1,1,0,1,1,1,1,1,1,1,0,1,1,17.819
0,0,1,0,1,1,1,1,1,0,1,1,0,1,20.296
0,0,1,1,1,0,0,1,1,1,0,1,1,1,21.108
0,0,0,0,1,0,1,1,0,1,0,0,0,0,17.64
1,1,1,1,1,1,1,1,0,0,0,0,1,1,17.484
0,0,1,1,0,0,0,1,1,0,0,0,1,1,17.286
0,0,1,0,1,1,1,0,1,1,1,1,0,0,20.949
0,1,0,1,1,0,0,0,1,1,0,0,1,1,17.557
0,0,1,1,1,0,1,0,0,1,1,1,1,0,20.782
0,0,0,1,0,0,0,0,1,0,1,1,0,1,21.157
0,0,0,0,0,1,1,0,1,1,1,0,0,1,17.557
1,0,1,1,1,1,0,1,1,1,0,1,1,0,20.707
1,0,0,0,1,0,1,1,0,0,1,0,1,0,17.539
1,0,0,0,1,0,1,0,1,0,1,0,1,0,17.44
0,0,0,1,0,1,1,1,0,0,1,1,1,0,20.434
1,1,0,1,1,1,0,1,1,0,0,1,0,1,20.946
0,1,0,0,0,1,1,1,0,1,0,0,1,0,17.529
1,1,1,0,0,1,1,1,1,1,0,1,1,1,20.792
1,1,0,1,1,0,1,1,0,1,0,0,0,1,17.488
0,1,1,0,0,1,0,1,0,0,1,1,0,1,20.708
1,1,1,0,0,1,0,1,0,1,1,1,0,0,20.725
1,1,0,1,1,1,1,0,0,0,1,0,1,0,18.389
1,0,0,0,0,0,1,0,0,1,0,1,1,1,20.914
1,1,0,1,1,0,1,1,0,1,0,1,0,1,21.172
0,1,1,0,0,1,0,0,1,1,0,0,1,1,17.492
1,1,1,1,1,1,1,0,1,1,1,0,0,0,17.516
1,1,1,0,1,1,1,0,1,1,0,0,1,1,17.548
0,0,1,0,1,1,1,1,1,0,0,1,1,1,20.625
1,0,0,1,1,1,1,1,1,1,0,1,0,1,20.796
1,0,1,1,1,0,0,0,1,1,0,0,1,1,17.526
1,0,0,1,1,1,1,0,1,1,1,1,1,0,20.76
0,0,1,1,1,0,1,1,1,1,0,1,0,0,20.916
1,0,0,0,0,0,1,0,1,1,0,0,0,1,17.809
0,1,0,0,1,0,1,0,1,0,0,0,1,0,17.466
1,0,0,1,1,1,0,1,0,0,0,1,1,1,20.485
0,0,1,0,0,1,1,1,1,0,0,0,0,1,17.549
1,1,0,1,1,0,1,1,0,0,1,0,0,0,17.431
0,1,0,0,1,1,1,1,1,0,1,1,0,1,20.643
1,0,1,0,1,0,1,1,1,1,1,0,0,1,17.591
1,0,0,0,1,0,1,1,1,0,1,0,0,1,17.864
0,0,1,1,1,0,1,0,1,1,1,1,0,1,20.449
1,1,1,1,0,0,0,0,0,0,0,0,1,0,17.443
0,1,1,1,1,0,0,1,0,0,0,0,1,1,17.548
1,1,0,1,1,0,1,0,1,0,1,1,0,1,20.734
1,0,1,0,1,1,1,0,1,0,1,1,0,1,20.539
0,0,0,1,0,1,0,0,1,0,0,1,0,0,20.569
0,0,0,1,0,0,1,0,1,0,0,0,0,1,17.333
0,1,1,1,1,0,0,0,1,0,1,1,0,0,20.726
0,1,0,1,0,0,0,0,1,1,1,1,1,0,20.721
0,0,0,1,1,1,0,1,1,1,1,1,1,1,20.76
1,1,1,0,0,0,1,1,0,1,1,1,0,0,20.794
0,1,0,0,0,1,1,1,0,0,1,0,1,0,17.409
1,1,0,1,0,0,0,0,0,0,0,0,1,0,17.465
0,0,1,1,0,0,1,0,1,1,1,1,1,1,20.951
1,1,1,1,1,0,1,0,1,0,1,1,1,1,20.526
1,0,1,1,1,0,0,0,0,1,1,1,0,1,21.394
0,0,0,1,0,0,1,0,1,1,0,0,0,1,17.513
1,0,0,1,0,1,0,0,1,0,1,1,1,1,20.356
1,1,0,0,1,0,1,0,0,0,0,0,1,1,17.518
0,1,1,0,0,1,0,0,0,1,1,1,0,1,20.833
1,1,1,0,0,0,0,0,1,0,0,0,0,1,18.031
0,0,1,0,1,1,0,0,0,0,1,0,0,1,17.573
1,1,1,1,0,1,1,0,0,1,1,0,1,1,17.537
0,1,0,0,1,1,0,0,0,1,1,1,0,0,20.654
0,0,0,1,0,0,0,0,0,1,1,0,0,1,18.193
0,0,1,1,1,1,1,0,0,0,1,1,1,1,20.621
0,0,1,1,0,1,0,1,1,1,1,1,0,1,20.821
0,0,1,0,1,0,1,0,1,1,0,1,0,0,20.916
1,1,1,0,0,1,0,1,0,1,0,0,1,0,17.48
0,1,1,0,0,0,0,1,0,1,1,1,1,1,20.835
0,0,0,1,1,1,0,0,0,1,1,1,1,0,20.643
0,1,0,0,0,1,1,0,1,1,1,1,1,0,20.914
1,1,0,1,0,0,1,1,1,0,1,0,1,0,17.358
1,0,1,0,1,0,1,0,0,1,1,1,1,1,20.979
1,1,0,0,0,1,0,1,0,1,1,0,1,0,17.452
1,1,0,1,1,1,0,0,1,1,1,1,1,0,20.901
0,1,1,1,0,0,0,1,1,1,1,1,0,0,20.747
0,1,1,1,0,1,0,0,0,0,0,0,0,0,17.595
1,0,1,0,0,0,1,0,0,0,1,0,1,0,17.197
1,0,0,0,1,0,1,1,0,1,0,0,0,1,17.665
0,0,1,0,0,1,0,0,0,0,0,0,1,1,17.739
0,1,0,0,1,0,0,0,0,1,0,0,1,1,18.068
0,0,1,0,1,0,1,1,0,0,1,1,0,0,20.636
1,1,0,1,0,0,0,1,0,1,1,1,0,1,22.158
0,0,1,0,0,1,0,0,1,0,0,1,0,1,21.492
0,0,0,1,0,1,1,0,0,0,1,1,0,0,20.753
0,0,1,1,1,0,0,0,1,0,0,0,0,1,17.436
0,1,0,1,1,0,0,0,1,0,1,0,0,0,17.673
1,0,0,0,0,0,1,0,1,0,1,1,1,1,20.588
0,0,0,1,0,0,0,0,0,0,1,0,0,0,17.337
1,1,1,1,0,0,0,0,1,1,1,1,1,0,21.446
0,0,0,0,0,0,1,1,0,0,0,0,1,1,17.387
0,1,0,0,0,1,1,0,1,0,1,1,0,0,20.409
0,0,0,0,1,1,0,1,1,1,0,0,0,0,18.159
0,0,1,0,0,0,1,1,1,0,0,0,0,1,17.749
0,0,1,0,1,0,1,0,0,0,1,1,1,1,20.368
0,0,1,1,0,1,1,1,1,0,0,0,1,0,17.31
0,0,1,0,1,1,0,1,0,1,0,0,1,1,17.655
1,1,0,1,0,0,0,0,0,0,0,1,1,0,20.794
0,1,1,0,0,0,1,0,1,1,0,0,0,0,17.603
1,1,0,1,1,1,0,0,0,1,0,0,0,1,17.933
1,0,1,0,1,1,0,0,1,1,1,0,1,1,17.375
1,0,0,0,1,1,1,0,0,1,1,0,1,1,17.719
1,1,1,0,1,0,1,0,1,1,1,0,0,0,17.588
1,1,0,1,0,0,1,0,0,0,1,0,1,1,17.54
1,1,1,0,0,1,1,0,1,0,0,0,0,0,17.587
1,1,0,0,0,0,0,1,1,0,0,1,1,0,20.825
0,0,1,1,0,0,1,1,0,0,0,1,1,1,20.75
0,1,0,1,0,1,0,1,1,1,1,1,0,1,20.973
0,1,1,0,1,1,0,1,0,1,0,0,1,1,17.532
1,1,1,0,0,1,0,0,0,1,0,1,1,0,21.196
1,0,1,0,0,1,0,0,1,0,1,1,1,1,20.742
1,1,0,1,0,1,0,0,0,1,0,0,1,0,17.665
0,0,1,1,0,1,1,0,0,1,0,1,1,0,20.77
0,1,0,0,1,0,1,1,0,1,0,1,1,1,20.944
0,1,0,1,0,0,0,1,0,1,1,1,0,1,20.583
1,0,1,1,1,0,0,0,1,1,1,0,1,1,17.35
0,1,0,0,0,0,1,0,0,1,1,1,0,1,20.554
0,0,0,1,0,1,1,0,1,1,1,1,1,1,20.798
1,0,0,0,0,1,0,0,1,0,0,1,1,0,20.473
0,0,0,0,0,1,0,0,1,1,1,0,0,1,17.948
1,0,1,1,0,0,1,1,0,1,1,1,1,1,20.666
0,0,0,0,1,0,1,1,0,0,1,1,0,0,22.009
0,1,1,1,1,0,1,1,0,1,1,0,1,0,17.352
0,1,1,0,1,0,1,0,1,0,0,1,1,1,20.784
1,1,0,1,0,1,0,0,1,0,1,0,1,1,17.991
0,0,1,1,1,0,1,1,0,0,0,1,1,1,20.703
1,1,1,0,0,0,0,1,1,0,0,0,1,0,17.366
0,0,0,1,0,1,1,1,1,0,0,1,0,1,20.789
1,1,0,0,0,0,1,0,1,1,1,0,0,1,17.712
0,1,1,0,1,0,0,1,1,0,0,0,0,1,18.285
1,1,0,1,0,1,1,0,0,1,1,1,0,1,20.599
1,1,1,0,1,0,1,0,1,0,0,1,0,0,20.979
0,1,1,0,1,0,0,1,1,1,0,0,0,0,17.885
1,1,0,0,0,0,1,1,0,1,0,0,1,1,17.599
0,1,1,0,1,0,1,1,1,1,0,0,0,1,17.805
0,0,1,0,1,1,0,1,0,0,0,1,1,0,20.844
0,1,0,1,1,1,1,0,1,1,1,1,0,1,20.971
0,0,1,1,0,0,0,0,1,1,0,0,0,0,17.732
1,1,0,0,0,1,0,0,1,0,1,1,0,1,20.748
0,1,0,1,0,1,1,0,1,1,0,0,1,0,18.015
0,0,1,1,0,0,0,1,1,0,1,1,1,0,20.445
0,0,1,1,0,1,0,1,1,0,1,1,0,1,20.658
0,1,0,0,0,1,0,0,1,0,1,0,0,1,17.68
1,0,1,0,0,1,0,1,1,1,0,1,1,1,21.383
0,1,1,1,1,0,0,0,1,0,0,0,0,0,17.47
1,1,0,1,0,1,0,1,0,1,1,0,1,1,17.48
1,1,1,1,1,1,0,1,1,0,0,1,1,0,20.965
0,1,0,1,0,0,0,1,0,0,1,0,0,0,18.178
0,1,0,0,1,0,1,1,1,0,1,1,1,1,21.096
1,1,0,1,0,1,0,0,0,0,0,0,0,1,17.34
0,1,1,0,1,0,1,0,1,0,0,1,1,0,20.538
0,0,0,0,0,1,1,1,0,0,0,0,0,1,17.566
0,1,1,0,0,1,1,1,0,0,0,0,1,1,17.486
1,0,0,1,1,1,0,1,1,0,1,1,1,1,20.554
0,1,0,0,1,1,1,0,0,1,0,0,1,1,17.445
1,0,0,1,1,0,0,0,0,1,0,1,0,1,20.717
0,1,0,0,0,0,0,1,1,0,1,0,0,1,17.761
1,1,1,0,0,1,1,0,0,0,1,0,0,1,17.328
0,1,0,1,0,1,1,0,0,0,1,0,1,0,17.377
1,1,1,0,0,1,0,1,1,1,1,1,0,0,21.186
1,1,0,1,0,1,0,0,1,1,1,0,0,1,17.852
0,0,0,0,1,0,0,1,0,1,1,1,0,1,20.793
1,1,0,1,0,1,0,0,0,0,0,1,0,0,20.879
1,1,1,0,0,1,1,1,0,1,0,0,0,0,17.572
1,1,1,1,0,0,0,0,1,0,0,0,1,0,17.478
1,0,1,1,0,1,0,1,1,1,0,1,0,0,21.059
1,0,0,1,1,1,1,1,0,0,1,1,0,1,20.909
0,0,1,1,0,1,0,1,0,1,1,1,1,0,20.712
1,1,1,0,0,1,0,0,0,1,0,0,1,0,17.55
0,0,1,1,0,0,0,0,0,1,0,0,0,0,17.569
1,1,0,0,0,1,0,0,0,0,1,0,0,1,17.843
0,1,0,1,0,1,0,1,0,0,0,0,0,0,17.645
0,1,1,1,1,1,0,0,1,0,0,1,0,0,20.651
1,0,1,1,1,0,1,0,1,0,1,0,0,1,17.818
0,0,1,1,0,1,1,1,1,0,0,1,0,1,21.157
1,1,1,1,0,0,0,0,0,1,1,1,0,0,20.998
1,1,1,1,1,1,1,0,0,0,0,0,0,0,17.527
0,0,1,0,0,0,0,0,0,0,1,0,1,0,17.41
0,1,1,0,1,1,1,0,0,0,1,0,1,1,17.583
0,0,1,1,1,0,0,0,0,0,0,1,1,0,20.42
1,0,1,1,0,1,1,1,1,0,0,0,1,1,17.387
1,1,0,0,1,0,0,1,1,1,0,0,0,0,17.462
0,1,0,1,0,0,0,1,1,0,0,1,0,1,20.585
1,0,0,0,1,0,1,0,1,0,0,1,0,1,22.269
1,1,0,0,0,1,0,0,1,0,1,0,0,1,17.949
1,0,0,1,0,0,0,1,0,1,1,0,1,0,17.424
0,0,1,1,1,0,0,0,0,0,1,1,0,0,20.97
0,0,0,1,0,1,1,0,1,0,1,0,0,0,17.643
1,1,0,1,1,0,0,0,0,1,0,1,0,1,20.764
0,0,0,0,0,1,1,1,1,0,0,0,0,0,17.656
0,1,1,0,0,1,0,1,0,0,0,0,1,1,17.804
0,0,0,0,0,1,0,1,1,1,0,1,1,0,20.823
1,1,0,0,1,1,0,0,0,1,0,0,1,1,17.466
1,1,0,0,0,1,0,0,1,0,0,1,1,1,20.555
0,1,1,0,1,0,0,0,0,1,0,1,0,1,20.552
1,0,0,0,0,1,1,0,1,0,0,1,0,0,20.84
0,0,1,0,1,1,0,0,1,0,1,1,0,1,20.733
0,1,1,1,0,1,0,0,1,0,1,1,0,0,20.698
0,1,1,1,0,1,1,0,0,1,0,0,1,0,17.473
1,1,1,0,1,1,1,1,0,0,0,0,1,1,17.414
0,1,0,0,0,1,0,0,0,0,0,0,1,1,17.318
0,0,1,0,0,0,1,1,1,1,1,0,0,1,17.597
1,1,0,1,1,1,1,0,0,1,1,0,0,0,17.887
0,1,0,1,0,1,1,1,0,0,0,1,0,0,20.85
1,0,1,1,0,0,1,1,1,0,1,1,0,0,20.495
1,0,0,1,0,0,0,0,0,0,1,0,0,1,17.736
1,1,0,1,0,0,1,1,1,0,0,1,0,0,20.976
1,0,1,1,0,0,0,1,1,0,0,1,0,0,20.785
0,1,0,1,1,1,0,1,0,1,1,0,0,1,17.874
1,1,0,1,1,1,0,1,1,0,0,0,1,0,17.958
1,1,1,1,1,1,0,0,1,0,0,1,1,0,20.693
1,0,1,0,1,0,1,0,1,0,0,1,0,0,20.751
0,0,0,1,1,0,0,1,0,0,0,1,1,1,21.048
0,0,1,0,0,0,0,1,0,0,0,1,0,0,20.703
1,0,1,1,0,1,0,0,0,1,0,0,0,0,17.738
0,0,0,0,1,1,1,1,0,0,0,0,0,0,17.474
1,0,0,1,0,0,0,0,0,1,1,1,0,0,20.764
1,1,1,0,1,0,1,1,0,1,1,0,1,0,17.418
0,1,0,0,0,1,0,1,0,1,1,1,0,0,20.898
1,0,1,1,0,1,1,1,0,1,1,1,0,1,20.856
1,0,0,0,0,0,0,1,0,1,0,1,0,1,20.921
0,0,1,1,1,0,1,1,0,1,0,0,1,1,17.38
0,0,1,1,1,1,0,1,0,1,1,1,0,0,20.933
