SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$overwritebatch.3
0,0,0,0,0,1,0,0,1,0,0,0,0,1,19.204
1,1,0,1,1,1,0,1,0,0,1,1,1,1,20.209
0,0,1,0,0,1,1,1,0,1,0,1,1,1,20.246
0,0,0,1,1,1,0,0,1,0,1,1,1,0,20.204
0,1,0,0,1,1,0,0,1,0,0,0,0,0,19.369
1,0,0,0,0,1,1,1,0,0,0,1,0,0,19.915
1,1,0,1,0,0,0,1,1,0,0,1,1,1,19.908
1,1,0,0,0,1,1,1,0,0,0,0,1,0,19.406
1,0,0,1,1,0,0,1,1,1,1,1,1,1,20.073
0,1,1,0,1,0,1,1,1,0,0,1,1,1,19.998
0,1,0,1,1,0,1,1,0,0,0,0,1,0,19.506
1,0,0,0,1,1,1,1,1,1,1,0,0,0,19.282
1,0,1,1,0,1,0,1,0,0,1,1,0,1,20.125
1,0,1,0,1,0,0,1,1,0,1,0,0,1,19.178
1,1,1,1,1,1,1,1,1,1,1,0,1,1,19.292
1,1,1,0,1,1,0,0,1,1,0,1,1,1,20.07
0,1,0,1,1,0,0,0,1,0,1,0,0,1,19.347
1,0,1,0,1,1,0,1,1,1,1,0,1,1,19.407
0,0,0,1,1,0,1,1,0,1,1,1,0,0,19.872
1,0,0,0,0,1,0,1,1,0,1,0,0,1,19.417
1,0,1,0,0,1,1,1,1,1,0,0,1,0,19.385
0,0,0,1,0,0,1,1,1,1,1,0,1,1,19.222
0,0,0,0,1,0,1,1,1,1,1,1,0,0,20.145
0,1,1,0,0,0,1,0,1,0,1,0,1,0,19.277
0,1,0,0,1,0,1,0,0,0,1,0,0,0,19.346
1,0,0,1,1,1,0,1,0,1,1,1,1,1,20.299
1,1,0,0,1,0,0,0,1,1,1,1,1,0,20.186
1,1,0,1,0,0,0,0,0,1,0,1,1,1,20.019
0,0,1,1,1,1,1,0,1,1,0,1,1,0,20.315
0,1,1,0,0,0,1,0,1,0,0,0,1,0,19.02
0,1,0,1,1,0,1,1,0,1,1,1,0,0,20.215
0,1,1,0,0,1,0,0,1,1,1,1,1,1,19.99
1,0,1,1,0,1,1,0,1,1,0,1,0,0,20.205
0,1,0,1,0,0,1,1,1,0,1,0,0,1,19.1
1,0,1,1,0,0,1,0,1,0,1,1,1,1,20.207
0,0,1,1,0,1,1,0,1,0,1,0,0,1,19.107
0,0,0,1,1,1,0,1,0,1,0,1,0,1,19.893
1,1,1,0,0,0,0,1,1,1,1,1,0,1,20.516
0,1,0,0,0,1,0,0,1,1,0,0,1,0,19.3
1,0,0,1,1,1,1,0,1,0,0,0,1,1,19.268
1,1,0,1,1,1,1,1,0,1,1,1,1,1,20.092
1,0,1,0,0,1,0,0,1,1,1,0,0,1,19.248
0,1,0,1,1,0,1,1,1,1,1,1,0,0,19.908
1,0,0,1,0,1,0,0,0,1,1,0,0,1,19.567
0,1,0,1,0,1,1,1,0,0,1,1,1,0,20.037
1,0,1,1,0,0,0,1,1,0,1,1,1,1,19.811
1,0,1,1,0,0,0,0,1,0,1,1,1,1,20.031
0,1,1,1,1,0,1,1,0,1,0,1,0,1,20.395
1,1,1,1,1,1,1,0,0,0,0,0,0,1,19.323
1,0,0,0,1,0,0,0,1,1,1,0,0,1,19.397
0,0,0,0,1,0,1,0,1,1,1,0,0,0,19.134
0,1,1,1,0,1,1,1,0,1,1,0,1,0,19.309
0,1,1,0,0,0,1,0,1,0,1,1,1,0,19.661
0,0,0,0,0,1,0,0,0,0,0,1,0,1,19.912
1,1,0,0,0,1,1,1,0,0,1,1,1,0,20.018
1,0,0,0,0,0,1,0,0,0,0,1,0,0,19.924
1,1,0,1,1,1,0,1,0,1,0,1,1,0,20.072
0,1,0,1,1,1,1,0,1,1,1,0,1,1,19.358
0,1,0,1,1,0,0,0,0,0,0,0,0,1,19.296
1,1,0,1,0,0,0,1,1,1,0,0,1,0,19.399
0,1,0,1,1,0,0,0,0,0,1,1,1,0,19.987
0,1,1,1,0,1,1,1,1,1,0,0,1,1,19.933
0,0,1,1,1,0,1,1,0,1,1,0,1,1,19.566
1,1,0,0,0,0,1,0,1,1,0,1,0,1,20.138
0,0,0,0,1,0,1,1,0,0,1,1,1,0,20.316
1,1,0,1,0,0,0,0,0,0,1,0,0,0,19.41
0,1,1,0,0,0,1,1,0,1,0,0,1,0,19.377
1,0,1,1,1,1,0,0,1,0,1,0,0,1,19.246
1,1,1,1,0,0,1,0,1,1,1,1,0,0,19.859
1,0,1,0,0,0,1,1,0,0,0,0,0,0,19.612
1,1,1,0,1,1,0,0,1,0,0,0,0,0,19.442
1,1,0,0,1,1,0,0,1,0,0,1,0,0,20.243
0,0,0,1,1,0,1,0,0,1,0,0,0,0,19.53
0,0,0,0,1,1,0,0,1,0,1,1,0,0,20.012
0,0,1,1,0,0,1,1,1,1,1,0,0,1,19.588
1,0,1,0,0,0,0,1,0,1,0,0,0,0,19.546
0,0,1,0,1,1,0,0,1,0,0,1,1,0,19.829
0,0,0,1,1,1,0,1,0,1,0,1,1,1,20.159
1,1,1,1,1,0,1,0,0,1,1,0,1,0,19.26
0,1,1,1,0,1,1,1,0,0,1,1,1,1,20.029
0,0,1,1,0,1,0,0,1,0,0,0,1,0,19.036
0,1,1,1,1,0,0,1,0,0,1,1,0,1,19.786
0,0,1,1,0,0,1,1,0,0,1,0,0,1,19.342
1,1,1,0,1,1,1,0,1,0,0,0,1,0,19.441
1,1,0,0,1,0,1,0,0,1,0,0,0,0,19.499
0,0,1,1,1,1,0,1,0,1,0,1,1,1,20.09
0,0,1,1,1,0,1,0,0,1,1,0,1,1,19.307
0,1,0,0,1,0,0,0,1,1,0,0,1,0,19.27
0,0,1,0,0,0,1,1,0,0,1,1,0,0,19.948
1,1,0,0,0,0,0,1,1,1,1,0,0,0,19.544
0,1,0,0,1,0,0,0,0,1,1,0,1,0,19.243
0,0,1,1,0,0,0,1,0,0,0,0,0,0,19.292
1,0,1,0,1,0,0,0,1,0,0,1,0,0,20.572
1,0,1,1,1,0,0,1,0,0,0,1,1,0,20.061
0,1,1,0,0,0,1,1,0,1,0,0,0,1,19.298
1,0,1,1,0,0,0,0,0,0,1,0,1,0,19.125
1,0,0,0,0,0,1,0,0,1,1,0,1,1,19.503
1,1,1,1,0,1,0,1,0,0,0,1,1,0,19.813
0,1,1,0,0,0,0,0,1,1,1,1,0,0,19.787
1,1,1,1,0,0,0,1,1,1,0,0,0,0,19.694
0,0,0,1,1,0,0,0,0,1,1,0,1,0,19.384
1,1,0,0,1,0,0,0,1,1,0,0,1,0,19.152
0,1,1,0,0,0,1,0,1,1,0,0,1,1,19.426
1,1,1,0,0,1,0,0,1,1,0,1,1,0,20.204
0,1,0,1,0,1,1,1,1,1,1,0,1,1,19.206
0,1,1,0,0,1,0,0,1,0,1,1,0,0,20.158
1,0,0,0,1,1,0,0,1,1,0,1,1,1,19.961
0,0,1,0,0,1,1,1,1,0,1,1,1,0,20.324
0,1,0,1,1,0,1,1,1,0,1,0,0,1,19.401
1,0,1,0,0,0,0,0,1,0,0,0,1,1,19.105
0,1,1,0,0,0,1,0,0,0,0,0,1,1,19.285
0,1,1,0,0,1,0,0,0,1,1,1,1,1,20.071
0,1,0,1,0,0,0,0,0,0,0,0,1,1,19.189
0,0,1,0,1,0,0,1,1,0,1,0,0,0,19.892
1,1,0,0,0,1,1,0,1,0,0,1,0,1,20.761
1,0,0,0,0,0,1,0,1,1,0,0,1,1,19.462
0,1,1,1,0,1,0,0,1,0,1,0,1,0,19.155
0,0,0,1,0,0,0,1,1,0,0,0,1,0,19.587
1,0,1,0,1,0,0,0,0,1,0,1,1,0,20.428
1,0,0,1,1,0,1,0,1,1,1,0,0,1,20.082
1,1,1,0,1,0,1,0,1,1,0,0,1,1,19.246
0,1,1,1,0,0,1,1,1,0,1,1,1,0,19.745
1,1,0,1,1,0,1,1,1,0,0,1,1,0,20.008
1,0,1,0,0,1,0,1,0,1,1,0,1,0,19.264
0,1,0,0,1,0,0,0,1,0,1,0,1,1,19.174
1,0,0,1,1,0,1,0,0,0,1,0,0,0,19.221
1,0,1,0,1,1,1,0,0,1,0,0,0,1,19.416
1,1,1,1,0,0,0,1,1,1,1,1,0,1,20.161
1,1,1,0,0,0,0,1,0,1,0,1,0,0,19.987
1,0,0,1,1,1,0,0,0,0,0,0,0,1,19.527
0,1,1,1,0,0,0,1,1,0,1,1,0,1,20.131
0,1,0,1,1,0,0,0,0,0,0,1,0,1,20.027
0,0,0,0,0,1,1,0,1,1,1,0,0,0,19.43
0,1,1,0,0,0,0,1,0,1,1,0,1,0,19.333
0,1,1,0,1,1,0,0,0,1,0,1,1,1,19.81
1,1,1,1,0,1,1,1,0,1,0,0,1,0,19.546
0,1,0,0,1,0,1,0,1,1,0,1,0,0,20.033
1,1,0,1,0,1,1,0,0,1,1,1,1,0,20.0
1,1,1,0,1,0,1,1,1,0,1,0,0,1,19.319
1,0,0,0,0,1,1,0,1,1,1,1,1,0,20.0
0,0,1,1,0,1,1,1,1,1,1,0,0,0,19.301
0,1,0,1,1,0,1,1,1,0,0,0,1,1,18.966
1,0,1,1,0,0,1,0,1,0,0,1,1,1,20.036
0,1,0,0,1,0,1,0,1,0,0,0,1,1,19.114
1,1,1,1,1,0,1,0,1,1,0,0,0,0,19.404
0,1,0,1,0,0,1,0,0,1,1,1,0,0,20.121
1,1,1,1,1,1,1,1,1,1,0,0,0,0,19.187
0,1,0,1,1,0,1,0,1,0,1,1,0,0,20.138
1,0,0,1,1,0,0,0,0,1,1,0,0,1,19.63
1,1,0,1,0,1,1,0,0,1,1,1,0,0,20.195
0,0,1,1,1,1,0,0,1,0,0,0,0,1,19.14
0,0,1,0,0,0,0,0,1,1,1,1,0,0,19.756
0,0,1,0,0,1,0,0,0,0,1,0,1,0,19.155
1,0,1,0,0,1,1,0,0,1,1,0,0,0,19.484
1,0,0,1,0,0,1,0,1,0,1,1,0,1,20.066
0,0,1,1,1,0,1,0,0,1,1,0,1,0,19.276
1,1,1,1,0,1,1,0,0,0,1,0,1,1,19.132
1,1,0,1,1,1,0,1,0,0,1,1,1,1,20.155
0,1,0,1,1,0,1,0,1,0,0,0,0,0,19.495
1,0,0,0,1,0,1,1,1,0,0,1,1,1,20.125
0,0,1,0,1,1,1,0,0,0,0,1,1,0,19.785
1,0,1,0,0,1,1,0,0,0,1,0,1,0,19.278
0,0,0,0,1,1,0,1,1,1,1,1,0,1,19.88
0,0,0,1,0,1,1,0,0,1,0,0,1,1,19.123
1,1,0,1,0,0,0,0,1,1,1,1,0,0,20.136
0,1,1,1,0,1,0,1,1,0,1,1,1,1,19.987
0,1,1,1,0,1,1,1,0,0,0,1,1,1,19.981
1,0,0,0,0,0,1,0,0,1,0,1,1,0,20.104
1,1,1,0,1,1,1,1,0,0,0,0,1,1,19.356
1,1,1,1,0,0,0,1,1,0,1,0,0,0,19.437
0,0,0,1,0,0,1,1,1,1,0,1,0,0,20.212
0,0,1,1,0,1,0,0,0,1,1,0,1,0,19.431
0,0,0,1,1,0,0,1,0,1,0,1,1,1,19.888
1,1,0,1,1,1,0,1,0,0,1,0,0,1,19.431
1,0,1,1,1,1,1,1,0,1,0,0,0,1,19.499
0,0,1,0,1,0,1,0,1,0,0,0,1,0,19.448
0,1,0,0,0,1,0,0,0,0,0,1,1,0,19.888
0,0,1,0,1,0,0,0,0,1,1,0,0,0,19.38
1,1,0,1,0,1,1,0,1,0,0,0,1,1,19.231
1,0,0,1,0,0,0,1,1,0,1,0,1,1,19.36
1,1,0,1,1,0,1,0,0,1,1,0,0,1,19.459
0,0,0,0,1,0,0,0,1,1,1,0,1,1,19.525
0,1,1,0,0,0,0,1,0,1,0,1,1,1,19.89
1,0,1,0,0,1,0,0,1,0,1,0,0,0,19.49
0,1,0,1,1,1,0,0,1,0,1,0,0,0,19.575
0,1,1,0,0,0,1,0,0,1,1,0,1,1,19.262
1,0,0,1,1,0,1,1,0,1,0,1,1,1,20.215
1,0,1,1,0,1,0,1,1,0,1,1,1,1,20.142
0,0,1,1,1,0,1,1,1,1,1,0,1,1,19.461
1,0,1,1,1,0,1,1,1,0,0,0,0,0,19.37
1,0,1,1,1,1,0,0,0,0,1,0,1,0,19.064
0,0,1,0,0,0,1,1,0,1,0,1,1,0,20.144
1,1,1,0,1,1,1,1,0,0,0,1,1,1,20.205
0,1,0,1,0,1,1,0,1,0,1,0,1,1,19.262
0,1,1,1,0,0,0,0,1,1,1,0,0,0,19.542
0,1,0,1,0,1,0,1,0,0,0,0,1,1,19.202
1,1,0,0,1,0,0,1,0,0,0,1,1,0,20.007
0,1,0,1,1,0,0,0,1,0,1,0,0,1,19.511
0,1,1,0,0,1,1,0,0,1,0,0,0,0,19.365
0,0,1,1,1,1,1,0,0,1,0,1,1,1,19.875
1,0,1,1,1,1,0,1,0,1,0,0,0,1,19.583
1,1,1,0,1,0,1,0,1,1,0,0,0,0,19.489
1,0,0,0,1,1,0,1,1,0,1,1,1,1,19.971
0,1,1,0,1,1,1,1,1,1,1,0,1,1,19.428
0,0,1,0,1,1,1,1,1,0,1,1,0,1,19.903
0,0,1,1,1,0,0,1,1,1,0,1,1,1,19.993
0,0,0,0,1,0,1,1,0,1,0,0,0,0,19.445
1,1,1,1,1,1,1,1,0,0,0,0,1,1,19.351
0,0,1,1,0,0,0,1,1,0,0,0,1,1,19.223
0,0,1,0,1,1,1,0,1,1,1,1,0,0,20.202
0,1,0,1,1,0,0,0,1,1,0,0,1,1,19.431
0,0,1,1,1,0,1,0,0,1,1,1,1,0,19.875
0,0,0,1,0,0,0,0,1,0,1,1,0,1,19.945
0,0,0,0,0,1,1,0,1,1,1,0,0,1,19.631
1,0,1,1,1,1,0,1,1,1,0,1,1,0,20.202
1,0,0,0,1,0,1,1,0,0,1,0,1,0,19.55
1,0,0,0,1,0,1,0,1,0,1,0,1,0,19.239
0,0,0,1,0,1,1,1,0,0,1,1,1,0,20.081
1,1,0,1,1,1,0,1,1,0,0,1,0,1,19.975
0,1,0,0,0,1,1,1,0,1,0,0,1,0,19.37
1,1,1,0,0,1,1,1,1,1,0,1,1,1,20.199
1,1,0,1,1,0,1,1,0,1,0,0,0,1,19.328
0,1,1,0,0,1,0,1,0,0,1,1,0,1,20.069
1,1,1,0,0,1,0,1,0,1,1,1,0,0,20.096
1,1,0,1,1,1,1,0,0,0,1,0,1,0,19.228
1,0,0,0,0,0,1,0,0,1,0,1,1,1,20.292
1,1,0,1,1,0,1,1,0,1,0,1,0,1,20.049
0,1,1,0,0,1,0,0,1,1,0,0,1,1,19.257
1,1,1,1,1,1,1,0,1,1,1,0,0,0,19.416
1,1,1,0,1,1,1,0,1,1,0,0,1,1,19.451
0,0,1,0,1,1,1,1,1,0,0,1,1,1,20.265
1,0,0,1,1,1,1,1,1,1,0,1,0,1,20.119
1,0,1,1,1,0,0,0,1,1,0,0,1,1,19.818
1,0,0,1,1,1,1,0,1,1,1,1,1,0,20.423
0,0,1,1,1,0,1,1,1,1,0,1,0,0,19.971
1,0,0,0,0,0,1,0,1,1,0,0,0,1,19.774
0,1,0,0,1,0,1,0,1,0,0,0,1,0,19.273
1,0,0,1,1,1,0,1,0,0,0,1,1,1,19.801
0,0,1,0,0,1,1,1,1,0,0,0,0,1,19.226
1,1,0,1,1,0,1,1,0,0,1,0,0,0,19.057
0,1,0,0,1,1,1,1,1,0,1,1,0,1,20.512
1,0,1,0,1,0,1,1,1,1,1,0,0,1,19.325
1,0,0,0,1,0,1,1,1,0,1,0,0,1,19.23
0,0,1,1,1,0,1,0,1,1,1,1,0,1,19.868
1,1,1,1,0,0,0,0,0,0,0,0,1,0,19.244
0,1,1,1,1,0,0,1,0,0,0,0,1,1,19.175
1,1,0,1,1,0,1,0,1,0,1,1,0,1,20.112
1,0,1,0,1,1,1,0,1,0,1,1,0,1,20.485
0,0,0,1,0,1,0,0,1,0,0,1,0,0,19.951
0,0,0,1,0,0,1,0,1,0,0,0,0,1,19.445
0,1,1,1,1,0,0,0,1,0,1,1,0,0,19.912
0,1,0,1,0,0,0,0,1,1,1,1,1,0,20.096
0,0,0,1,1,1,0,1,1,1,1,1,1,1,20.015
1,1,1,0,0,0,1,1,0,1,1,1,0,0,20.062
0,1,0,0,0,1,1,1,0,0,1,0,1,0,18.89
1,1,0,1,0,0,0,0,0,0,0,0,1,0,19.262
0,0,1,1,0,0,1,0,1,1,1,1,1,1,20.129
1,1,1,1,1,0,1,0,1,0,1,1,1,1,20.082
1,0,1,1,1,0,0,0,0,1,1,1,0,1,20.031
0,0,0,1,0,0,1,0,1,1,0,0,0,1,19.576
1,0,0,1,0,1,0,0,1,0,1,1,1,1,20.621
1,1,0,0,1,0,1,0,0,0,0,0,1,1,19.341
0,1,1,0,0,1,0,0,0,1,1,1,0,1,19.875
1,1,1,0,0,0,0,0,1,0,0,0,0,1,19.233
0,0,1,0,1,1,0,0,0,0,1,0,0,1,19.452
1,1,1,1,0,1,1,0,0,1,1,0,1,1,19.394
0,1,0,0,1,1,0,0,0,1,1,1,0,0,20.082
0,0,0,1,0,0,0,0,0,1,1,0,0,1,19.181
0,0,1,1,1,1,1,0,0,0,1,1,1,1,19.842
0,0,1,1,0,1,0,1,1,1,1,1,0,1,20.323
0,0,1,0,1,0,1,0,1,1,0,1,0,0,20.094
1,1,1,0,0,1,0,1,0,1,0,0,1,0,19.286
0,1,1,0,0,0,0,1,0,1,1,1,1,1,20.26
0,0,0,1,1,1,0,0,0,1,1,1,1,0,19.956
0,1,0,0,0,1,1,0,1,1,1,1,1,0,20.023
1,1,0,1,0,0,1,1,1,0,1,0,1,0,19.109
1,0,1,0,1,0,1,0,0,1,1,1,1,1,20.066
1,1,0,0,0,1,0,1,0,1,1,0,1,0,19.379
1,1,0,1,1,1,0,0,1,1,1,1,1,0,20.19
0,1,1,1,0,0,0,1,1,1,1,1,0,0,20.321
0,1,1,1,0,1,0,0,0,0,0,0,0,0,19.357
1,0,1,0,0,0,1,0,0,0,1,0,1,0,19.169
1,0,0,0,1,0,1,1,0,1,0,0,0,1,19.241
0,0,1,0,0,1,0,0,0,0,0,0,1,1,19.352
0,1,0,0,1,0,0,0,0,1,0,0,1,1,19.357
0,0,1,0,1,0,1,1,0,0,1,1,0,0,20.109
1,1,0,1,0,0,0,1,0,1,1,1,0,1,20.079
0,0,1,0,0,1,0,0,1,0,0,1,0,1,20.067
0,0,0,1,0,1,1,0,0,0,1,1,0,0,20.35
0,0,1,1,1,0,0,0,1,0,0,0,0,1,19.292
0,1,0,1,1,0,0,0,1,0,1,0,0,0,19.2
1,0,0,0,0,0,1,0,1,0,1,1,1,1,19.923
0,0,0,1,0,0,0,0,0,0,1,0,0,0,19.294
1,1,1,1,0,0,0,0,1,1,1,1,1,0,20.173
0,0,0,0,0,0,1,1,0,0,0,0,1,1,19.237
0,1,0,0,0,1,1,0,1,0,1,1,0,0,19.855
0,0,0,0,1,1,0,1,1,1,0,0,0,0,19.404
0,0,1,0,0,0,1,1,1,0,0,0,0,1,19.339
0,0,1,0,1,0,1,0,0,0,1,1,1,1,20.126
0,0,1,1,0,1,1,1,1,0,0,0,1,0,19.03
0,0,1,0,1,1,0,1,0,1,0,0,1,1,19.314
1,1,0,1,0,0,0,0,0,0,0,1,1,0,20.272
0,1,1,0,0,0,1,0,1,1,0,0,0,0,19.327
1,1,0,1,1,1,0,0,0,1,0,0,0,1,19.744
1,0,1,0,1,1,0,0,1,1,1,0,1,1,19.27
1,0,0,0,1,1,1,0,0,1,1,0,1,1,19.648
1,1,1,0,1,0,1,0,1,1,1,0,0,0,19.727
1,1,0,1,0,0,1,0,0,0,1,0,1,1,19.256
1,1,1,0,0,1,1,0,1,0,0,0,0,0,19.324
1,1,0,0,0,0,0,1,1,0,0,1,1,0,20.271
0,0,1,1,0,0,1,1,0,0,0,1,1,1,20.157
0,1,0,1,0,1,0,1,1,1,1,1,0,1,20.052
0,1,1,0,1,1,0,1,0,1,0,0,1,1,19.15
1,1,1,0,0,1,0,0,0,1,0,1,1,0,20.483
1,0,1,0,0,1,0,0,1,0,1,1,1,1,20.103
1,1,0,1,0,1,0,0,0,1,0,0,1,0,19.296
0,0,1,1,0,1,1,0,0,1,0,1,1,0,19.909
0,1,0,0,1,0,1,1,0,1,0,1,1,1,19.842
0,1,0,1,0,0,0,1,0,1,1,1,0,1,20.03
1,0,1,1,1,0,0,0,1,1,1,0,1,1,19.541
0,1,0,0,0,0,1,0,0,1,1,1,0,1,20.257
0,0,0,1,0,1,1,0,1,1,1,1,1,1,20.649
1,0,0,0,0,1,0,0,1,0,0,1,1,0,19.969
0,0,0,0,0,1,0,0,1,1,1,0,0,1,19.201
1,0,1,1,0,0,1,1,0,1,1,1,1,1,20.158
0,0,0,0,1,0,1,1,0,0,1,1,0,0,20.218
0,1,1,1,1,0,1,1,0,1,1,0,1,0,19.395
0,1,1,0,1,0,1,0,1,0,0,1,1,1,19.522
1,1,0,1,0,1,0,0,1,0,1,0,1,1,19.279
0,0,1,1,1,0,1,1,0,0,0,1,1,1,20.157
1,1,1,0,0,0,0,1,1,0,0,0,1,0,19.917
0,0,0,1,0,1,1,1,1,0,0,1,0,1,20.104
1,1,0,0,0,0,1,0,1,1,1,0,0,1,19.796
0,1,1,0,1,0,0,1,1,0,0,0,0,1,19.337
1,1,0,1,0,1,1,0,0,1,1,1,0,1,20.194
1,1,1,0,1,0,1,0,1,0,0,1,0,0,20.09
0,1,1,0,1,0,0,1,1,1,0,0,0,0,19.423
1,1,0,0,0,0,1,1,0,1,0,0,1,1,19.424
0,1,1,0,1,0,1,1,1,1,0,0,0,1,19.53
0,0,1,0,1,1,0,1,0,0,0,1,1,0,19.799
0,1,0,1,1,1,1,0,1,1,1,1,0,1,20.087
0,0,1,1,0,0,0,0,1,1,0,0,0,0,18.987
1,1,0,0,0,1,0,0,1,0,1,1,0,1,19.673
0,1,0,1,0,1,1,0,1,1,0,0,1,0,19.546
0,0,1,1,0,0,0,1,1,0,1,1,1,0,19.925
0,0,1,1,0,1,0,1,1,0,1,1,0,1,20.303
0,1,0,0,0,1,0,0,1,0,1,0,0,1,19.113
1,0,1,0,0,1,0,1,1,1,0,1,1,1,20.186
0,1,1,1,1,0,0,0,1,0,0,0,0,0,19.257
1,1,0,1,0,1,0,1,0,1,1,0,1,1,19.325
1,1,1,1,1,1,0,1,1,0,0,1,1,0,19.912
0,1,0,1,0,0,0,1,0,0,1,0,0,0,19.29
0,1,0,0,1,0,1,1,1,0,1,1,1,1,20.021
1,1,0,1,0,1,0,0,0,0,0,0,0,1,19.336
0,1,1,0,1,0,1,0,1,0,0,1,1,0,19.932
0,0,0,0,0,1,1,1,0,0,0,0,0,1,19.372
0,1,1,0,0,1,1,1,0,0,0,0,1,1,19.621
1,0,0,1,1,1,0,1,1,0,1,1,1,1,20.188
0,1,0,0,1,1,1,0,0,1,0,0,1,1,19.301
1,0,0,1,1,0,0,0,0,1,0,1,0,1,20.336
0,1,0,0,0,0,0,1,1,0,1,0,0,1,19.276
1,1,1,0,0,1,1,0,0,0,1,0,0,1,19.112
0,1,0,1,0,1,1,0,0,0,1,0,1,0,19.098
1,1,1,0,0,1,0,1,1,1,1,1,0,0,20.391
1,1,0,1,0,1,0,0,1,1,1,0,0,1,19.556
0,0,0,0,1,0,0,1,0,1,1,1,0,1,20.027
1,1,0,1,0,1,0,0,0,0,0,1,0,0,20.499
1,1,1,0,0,1,1,1,0,1,0,0,0,0,19.249
1,1,1,1,0,0,0,0,1,0,0,0,1,0,19.217
1,0,1,1,0,1,0,1,1,1,0,1,0,0,20.084
1,0,0,1,1,1,1,1,0,0,1,1,0,1,19.934
0,0,1,1,0,1,0,1,0,1,1,1,1,0,20.209
1,1,1,0,0,1,0,0,0,1,0,0,1,0,19.58
0,0,1,1,0,0,0,0,0,1,0,0,0,0,19.37
1,1,0,0,0,1,0,0,0,0,1,0,0,1,19.225
0,1,0,1,0,1,0,1,0,0,0,0,0,0,19.367
0,1,1,1,1,1,0,0,1,0,0,1,0,0,20.177
1,0,1,1,1,0,1,0,1,0,1,0,0,1,19.723
0,0,1,1,0,1,1,1,1,0,0,1,0,1,20.025
1,1,1,1,0,0,0,0,0,1,1,1,0,0,20.418
1,1,1,1,1,1,1,0,0,0,0,0,0,0,19.294
0,0,1,0,0,0,0,0,0,0,1,0,1,0,19.25
0,1,1,0,1,1,1,0,0,0,1,0,1,1,19.205
0,0,1,1,1,0,0,0,0,0,0,1,1,0,19.763
1,0,1,1,0,1,1,1,1,0,0,0,1,1,19.315
1,1,0,0,1,0,0,1,1,1,0,0,0,0,19.394
0,1,0,1,0,0,0,1,1,0,0,1,0,1,20.159
1,0,0,0,1,0,1,0,1,0,0,1,0,1,20.27
1,1,0,0,0,1,0,0,1,0,1,0,0,1,19.429
1,0,0,1,0,0,0,1,0,1,1,0,1,0,19.388
0,0,1,1,1,0,0,0,0,0,1,1,0,0,20.404
0,0,0,1,0,1,1,0,1,0,1,0,0,0,19.302
1,1,0,1,1,0,0,0,0,1,0,1,0,1,20.337
0,0,0,0,0,1,1,1,1,0,0,0,0,0,19.134
0,1,1,0,0,1,0,1,0,0,0,0,1,1,19.37
0,0,0,0,0,1,0,1,1,1,0,1,1,0,20.242
1,1,0,0,1,1,0,0,0,1,0,0,1,1,19.763
1,1,0,0,0,1,0,0,1,0,0,1,1,1,19.845
0,1,1,0,1,0,0,0,0,1,0,1,0,1,19.972
1,0,0,0,0,1,1,0,1,0,0,1,0,0,20.085
0,0,1,0,1,1,0,0,1,0,1,1,0,1,20.056
0,1,1,1,0,1,0,0,1,0,1,1,0,0,20.26
0,1,1,1,0,1,1,0,0,1,0,0,1,0,19.329
1,1,1,0,1,1,1,1,0,0,0,0,1,1,19.321
0,1,0,0,0,1,0,0,0,0,0,0,1,1,19.346
0,0,1,0,0,0,1,1,1,1,1,0,0,1,19.174
1,1,0,1,1,1,1,0,0,1,1,0,0,0,19.682
0,1,0,1,0,1,1,1,0,0,0,1,0,0,19.982
1,0,1,1,0,0,1,1,1,0,1,1,0,0,20.453
1,0,0,1,0,0,0,0,0,0,1,0,0,1,19.14
1,1,0,1,0,0,1,1,1,0,0,1,0,0,19.975
1,0,1,1,0,0,0,1,1,0,0,1,0,0,20.232
0,1,0,1,1,1,0,1,0,1,1,0,0,1,19.455
1,1,0,1,1,1,0,1,1,0,0,0,1,0,19.327
1,1,1,1,1,1,0,0,1,0,0,1,1,0,20.073
1,0,1,0,1,0,1,0,1,0,0,1,0,0,20.069
0,0,0,1,1,0,0,1,0,0,0,1,1,1,19.776
0,0,1,0,0,0,0,1,0,0,0,1,0,0,19.936
1,0,1,1,0,1,0,0,0,1,0,0,0,0,19.852
0,0,0,0,1,1,1,1,0,0,0,0,0,0,19.518
1,0,0,1,0,0,0,0,0,1,1,1,0,0,20.181
1,1,1,0,1,0,1,1,0,1,1,0,1,0,19.921
0,1,0,0,0,1,0,1,0,1,1,1,0,0,20.025
1,0,1,1,0,1,1,1,0,1,1,1,0,1,20.34
1,0,0,0,0,0,0,1,0,1,0,1,0,1,20.288
0,0,1,1,1,0,1,1,0,1,0,0,1,1,19.302
0,0,1,1,1,1,0,1,0,1,1,1,0,0,20.501
