topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$throughput
2,10,4,10,10,1,1,1000,512,10000,2,29,2390.8333333333335
4,1,4,1000000,1,1,1,10,1024,100,2,0,497.91666666666669
4,1,2,1000000,10,0,1,1000,1024,10000,5,0,1212.8333333333333
2,10,4,10,10,0,1,10,512,100,2,29,2292.3333333333335
4,10,2,1000000,1,0,1000,1000,1024,10000,5,0,2299.4166666666665
4,1,4,1000000,1,1,1,10,1024,100,2,29,499.91666666666669
4,1,2,10,10,0,1,1000,1024,10000,2,0,1241.5
4,10,4,10,10,0,1,10,1024,100,2,29,1090.9166666666667
4,1,2,1000000,10,0,1,1000,512,10000,2,29,1363.5833333333333
4,10,4,10,1,0,1,1000,512,10000,2,29,475.0
2,1,4,1000000,10,0,1000,1000,512,10000,2,29,1602.6666666666667
2,10,2,1000000,1,0,1,1000,1024,10000,5,29,784.0
4,1,4,1000000,1,0,1000,10,512,100,2,29,2273.1666666666665
2,10,2,10,1,1,1,1000,1024,10000,5,29,788.91666666666663
4,10,4,1000000,1,0,1000,1000,1024,10000,2,0,2510.0
2,10,4,1000000,1,1,1,10,512,100,2,29,778.33333333333337
4,10,2,1000000,10,0,1000,10,1024,100,2,29,822.08333333333337
2,1,2,10,1,0,1000,10,512,100,2,0,4334.083333333333
2,1,4,1000000,10,1,1,1000,512,10000,5,29,2407.8333333333335
2,1,4,10,1,1,1,1000,512,10000,2,0,780.41666666666663
4,10,2,10,1,0,1000,10,512,100,5,29,2894.0833333333335
2,10,4,1000000,1,1,1,10,512,100,5,29,756.75
4,1,2,1000000,1,1,1000,10,512,100,2,0,2271.25
4,1,4,1000000,1,0,1,1000,512,10000,5,0,541.33333333333337
2,10,2,1000000,1,0,1000,10,512,100,2,0,4258.25
2,1,4,10,1,1,1000,1000,512,10000,2,0,3642.6666666666665
4,10,4,10,1,0,1000,1000,512,10000,5,29,2624.0833333333335
4,10,4,10,10,0,1000,1000,1024,10000,2,0,846.0
2,1,4,10,10,1,1,10,512,100,2,0,2414.1666666666665
4,10,2,1000000,1,1,1,1000,512,10000,5,29,530.5
4,1,2,1000000,10,0,1,1000,512,10000,5,29,1200.0
4,1,4,1000000,1,0,1,10,1024,100,5,0,535.0
4,1,4,1000000,1,0,1000,10,1024,100,5,29,2366.3333333333335
2,10,2,10,1,0,1000,1000,512,10000,5,29,4332.416666666667
4,1,2,10,1,0,1,1000,1024,10000,2,0,519.5
4,1,4,1000000,10,1,1,10,512,100,2,0,1190.9166666666667
4,1,2,10,10,0,1,10,1024,100,2,0,1228.5833333333333
2,1,2,1000000,10,0,1,10,512,100,2,29,2281.3333333333335
2,1,2,1000000,10,1,1,10,512,100,2,29,2519.8333333333335
4,1,2,10,1,0,1,10,512,100,5,0,506.08333333333331
2,1,2,1000000,1,0,1,10,512,100,2,0,766.41666666666663
2,10,4,10,10,1,1,10,512,100,2,29,2402.1666666666665
2,10,2,10,1,1,1,1000,512,10000,5,0,772.08333333333337
2,10,4,10,10,0,1000,10,1024,100,5,29,1140.5833333333333
4,10,2,10,10,0,1,1000,1024,10000,5,0,1328.3333333333333
2,1,2,10,10,0,1,1000,1024,10000,2,29,2510.4166666666665
4,1,4,10,1,0,1,10,1024,100,2,29,527.83333333333337
2,1,4,10,1,0,1,1000,512,10000,5,0,786.41666666666663
4,10,2,1000000,1,0,1000,10,1024,100,5,29,2559.9166666666665
4,10,4,1000000,1,0,1,10,1024,100,2,0,526.75
4,10,4,10,1,1,1000,1000,1024,10000,5,29,2133.4166666666665
4,10,2,1000000,10,0,1,10,1024,100,5,29,1274.4166666666667
4,10,2,10,10,0,1000,1000,1024,10000,5,29,764.25
2,1,2,1000000,10,0,1,1000,512,10000,5,0,2433.1666666666665
2,1,2,1000000,10,1,1,1000,1024,10000,2,29,2373.3333333333335
2,10,2,1000000,10,1,1,10,1024,100,2,29,2527.5
2,10,2,1000000,1,0,1000,1000,1024,10000,2,29,4233.583333333333
4,1,4,10,1,0,1,10,512,100,2,0,498.91666666666669
4,1,2,10,1,0,1000,10,512,100,2,29,2279.25
4,10,2,10,10,0,1000,1000,512,10000,2,0,719.08333333333337
4,1,2,10,10,0,1000,1000,512,10000,5,29,735.41666666666663
2,10,2,10,1,1,1000,10,1024,100,2,0,4365.75
2,1,2,10,10,1,1,10,1024,100,5,29,2392.0
4,1,2,1000000,10,0,1000,10,1024,100,5,29,816.08333333333337
2,10,2,1000000,1,0,1,1000,1024,10000,5,0,787.25
4,10,2,10,10,0,1,1000,1024,10000,2,0,1196.75
4,1,2,1000000,10,1,1,1000,512,10000,2,0,1304.0833333333333
4,1,2,1000000,1,1,1000,10,1024,100,5,0,2842.6666666666665
2,1,4,1000000,1,1,1000,10,512,100,5,0,3721.3333333333335
4,10,4,10,1,1,1000,10,1024,100,2,29,2392.0833333333335
2,1,2,10,10,0,1,1000,512,10000,2,29,2528.5833333333335
2,10,4,10,1,0,1000,10,512,100,5,29,3259.9166666666665
2,1,2,10,10,0,1000,1000,512,10000,2,29,891.75
4,10,2,10,1,0,1,1000,1024,10000,5,0,532.33333333333337
2,1,4,10,1,0,1,10,512,100,5,29,746.58333333333337
4,1,2,10,1,1,1,1000,1024,10000,2,29,552.66666666666663
2,1,4,1000000,10,1,1000,1000,512,10000,5,29,1873.9166666666667
2,10,2,1000000,1,0,1,1000,512,10000,2,0,773.41666666666663
2,10,2,1000000,1,1,1000,10,512,100,5,29,4128.916666666667
4,10,2,1000000,1,0,1,10,512,100,2,29,542.66666666666663
2,1,2,10,10,1,1,1000,1024,10000,2,29,2511.8333333333335
2,10,4,1000000,10,0,1,10,512,100,2,0,2380.0833333333335
4,10,4,1000000,1,1,1000,10,512,100,5,0,2133.0
2,1,2,10,1,0,1,10,512,100,2,0,768.25
2,10,4,10,10,0,1,1000,1024,10000,2,0,2348.8333333333335
2,1,4,1000000,1,1,1000,1000,1024,10000,2,0,3501.1666666666665
4,1,4,10,1,0,1000,10,1024,100,5,0,2310.8333333333335
4,1,4,1000000,10,1,1,1000,1024,10000,5,29,1128.4166666666667
2,1,2,1000000,10,0,1000,10,1024,100,5,29,969.91666666666663
4,1,2,1000000,10,0,1,1000,512,10000,5,0,1155.5
4,1,4,1000000,10,0,1,1000,512,10000,2,29,1165.25
4,10,2,1000000,10,0,1000,1000,1024,10000,5,0,768.0
2,10,4,1000000,1,0,1,1000,512,10000,5,29,786.16666666666663
2,1,2,1000000,10,0,1000,1000,512,10000,2,0,985.75
4,1,4,1000000,10,0,1,1000,1024,10000,2,29,1075.5833333333333
2,1,4,1000000,10,0,1,1000,512,10000,5,29,2453.5
2,10,2,10,10,1,1,1000,512,10000,2,0,2524.3333333333335
2,1,2,10,1,0,1,1000,512,10000,2,0,775.75
2,1,2,10,10,0,1,10,512,100,2,0,2515.6666666666665
2,1,4,1000000,1,1,1,10,512,100,2,29,783.83333333333337
2,1,4,10,10,0,1000,10,512,100,2,0,1852.6666666666667
4,10,4,10,10,0,1,1000,512,10000,5,0,1106.4166666666667
2,10,4,10,1,1,1000,10,1024,100,2,0,3354.0833333333335
2,10,2,10,1,0,1,10,512,100,2,0,780.33333333333337
2,1,2,1000000,10,1,1000,10,512,100,2,0,906.0
4,1,4,10,1,1,1,1000,512,10000,5,0,469.83333333333331
2,1,2,1000000,10,1,1000,1000,512,10000,2,0,618.0
2,10,2,1000000,1,1,1000,1000,1024,10000,2,29,4213.5
4,10,4,1000000,1,0,1000,1000,512,10000,2,0,2356.8333333333335
4,1,2,10,10,0,1000,10,512,100,2,0,634.08333333333337
4,1,4,1000000,10,1,1,1000,512,10000,2,0,1003.4166666666666
2,1,2,1000000,1,0,1000,1000,512,10000,5,29,4299.5
4,1,4,10,10,1,1,1000,512,10000,5,0,1187.75
4,10,2,1000000,10,1,1000,1000,1024,10000,2,29,752.58333333333337
2,1,2,1000000,1,1,1000,1000,512,10000,2,0,4149.083333333333
2,10,2,1000000,10,0,1,10,1024,100,2,29,2458.8333333333335
2,10,4,1000000,1,1,1,10,1024,100,5,29,770.66666666666663
4,10,4,1000000,10,0,1000,10,1024,100,5,0,1015.5833333333334
2,10,4,1000000,10,1,1000,10,1024,100,5,29,1665.3333333333333
2,1,4,10,10,1,1,10,1024,100,5,0,2271.25
4,1,4,1000000,1,0,1000,10,1024,100,2,0,2295.25
2,10,4,10,1,1,1000,10,512,100,2,0,3654.0
2,1,2,1000000,10,0,1000,1000,1024,10000,2,0,657.25
4,10,2,1000000,10,0,1000,1000,1024,10000,2,0,682.25
2,10,4,1000000,10,1,1000,1000,1024,10000,5,29,1228.1666666666667
2,1,2,10,1,1,1000,1000,512,10000,5,0,4290.416666666667
4,1,4,1000000,1,1,1000,10,512,100,2,0,2520.0833333333335
2,1,2,1000000,1,1,1000,10,1024,100,5,29,4235.0
2,10,2,10,10,0,1,10,512,100,2,0,2567.5833333333335
4,10,2,10,1,0,1,1000,1024,10000,2,29,535.08333333333337
4,1,4,1000000,1,1,1,10,512,100,2,0,542.75
4,10,4,1000000,1,0,1,1000,1024,10000,2,0,505.83333333333331
2,10,4,10,1,1,1000,1000,512,10000,5,0,3863.9166666666665
2,1,2,10,1,1,1,10,1024,100,2,29,772.08333333333337
2,10,4,1000000,1,0,1000,10,1024,100,2,0,3963.9166666666665
2,10,4,10,10,1,1000,1000,512,10000,2,29,1455.6666666666667
2,1,2,10,1,0,1000,10,512,100,2,29,4918.666666666667
2,1,2,1000000,10,1,1,10,512,100,5,29,2446.25
4,1,2,1000000,1,0,1000,1000,512,10000,2,0,2343.1666666666665
4,1,2,1000000,1,0,1,10,512,100,5,29,559.75
2,1,4,1000000,10,1,1,1000,512,10000,2,0,2381.25
2,10,4,1000000,10,0,1000,10,512,100,2,0,1666.1666666666667
2,1,2,1000000,1,0,1000,10,1024,100,2,0,4469.583333333333
4,1,4,10,10,0,1,10,512,100,2,29,1444.6666666666667
4,10,2,1000000,10,0,1,1000,512,10000,2,29,1131.25
4,10,4,10,1,0,1,10,1024,100,2,0,535.41666666666663
2,1,4,10,1,1,1,10,1024,100,2,29,794.58333333333337
4,10,2,1000000,1,1,1,1000,1024,10000,5,29,521.16666666666663
2,10,2,10,1,1,1000,10,1024,100,2,29,4882.583333333333
4,10,4,1000000,1,1,1,10,1024,100,5,0,533.75
4,1,2,10,10,1,1000,10,1024,100,2,29,1052.8333333333333
2,1,2,10,10,0,1000,10,512,100,5,29,773.83333333333337
4,1,4,1000000,1,1,1000,1000,1024,10000,2,0,2418.25
2,10,4,1000000,1,1,1,10,1024,100,2,29,787.66666666666663
2,1,2,1000000,1,0,1,1000,512,10000,5,29,753.16666666666663
2,1,4,10,10,0,1000,1000,512,10000,5,29,1843.0833333333333
4,10,4,1000000,10,1,1,1000,512,10000,2,29,1141.25
2,1,2,1000000,10,1,1,1000,1024,10000,5,0,2490.5
2,10,4,1000000,1,1,1000,10,1024,100,5,29,3731.1666666666665
4,1,4,1000000,10,0,1,10,1024,100,2,0,1055.0
2,10,4,1000000,1,0,1,1000,1024,10000,5,0,775.08333333333337
4,10,2,10,1,0,1,10,1024,100,5,29,500.5
4,1,2,1000000,10,1,1000,10,512,100,2,29,744.25
4,10,4,10,10,1,1,10,1024,100,5,29,1165.1666666666667
4,10,2,1000000,10,1,1,1000,1024,10000,5,0,1182.0833333333333
4,10,2,1000000,1,0,1,10,512,100,5,0,524.25
4,10,2,1000000,10,1,1000,10,1024,100,2,0,616.08333333333337
4,1,4,1000000,1,0,1000,1000,1024,10000,5,0,2447.0
4,1,4,1000000,1,1,1000,10,512,100,5,0,2124.5833333333335
2,1,4,10,1,1,1000,10,512,100,2,0,3441.9166666666665
2,1,2,1000000,1,0,1,10,1024,100,2,0,794.58333333333337
4,1,4,10,1,1,1,10,512,100,5,29,514.66666666666663
4,10,2,10,10,0,1000,1000,1024,10000,2,29,760.33333333333337
2,1,4,1000000,10,1,1000,1000,1024,10000,5,29,2153.1666666666665
2,10,2,10,10,0,1,1000,1024,10000,2,29,2525.4166666666665
2,1,2,1000000,10,1,1,10,1024,100,2,0,2524.4166666666665
2,10,4,1000000,10,1,1,10,512,100,2,0,2340.0833333333335
4,10,4,10,10,0,1000,10,512,100,5,0,844.25
4,10,2,1000000,1,0,1000,1000,1024,10000,2,0,2485.8333333333335
4,1,2,10,10,1,1000,1000,1024,10000,2,0,1068.6666666666667
2,1,4,1000000,10,0,1000,1000,512,10000,5,0,1505.8333333333333
2,1,4,10,10,1,1000,1000,1024,10000,2,0,1553.6666666666667
2,1,4,10,10,0,1000,1000,1024,10000,5,29,1604.5833333333333
4,1,2,1000000,1,1,1,1000,1024,10000,2,29,520.08333333333337
2,1,4,10,10,1,1000,1000,1024,10000,5,0,1748.0
4,10,2,1000000,10,1,1000,10,1024,100,2,29,872.5
4,10,4,1000000,10,1,1000,10,512,100,5,29,551.66666666666663
4,10,4,1000000,1,1,1000,1000,512,10000,2,0,2475.3333333333335
4,10,4,1000000,1,1,1000,1000,1024,10000,5,29,2114.0
2,10,4,1000000,1,1,1000,1000,1024,10000,5,0,3548.9166666666665
2,1,4,10,1,1,1000,1000,1024,10000,5,0,3978.8333333333335
4,1,2,10,10,1,1,10,1024,100,5,29,1216.0833333333333
2,1,4,10,1,1,1,1000,1024,10000,5,29,789.41666666666663
4,10,4,1000000,10,0,1000,10,512,100,2,0,575.25
4,1,4,10,1,1,1,10,512,100,5,0,539.58333333333337
4,1,4,1000000,10,1,1,1000,512,10000,5,0,1083.25
2,10,4,1000000,10,1,1000,1000,512,10000,5,29,2222.3333333333335
2,10,2,1000000,10,1,1,1000,1024,10000,5,29,2626.6666666666665
2,1,2,1000000,1,1,1000,1000,1024,10000,5,0,4091.4166666666665
4,10,4,1000000,10,0,1,10,512,100,2,29,1133.8333333333333
4,1,2,1000000,10,0,1000,1000,1024,10000,2,0,617.66666666666663
4,1,2,10,10,1,1000,10,1024,100,5,29,790.58333333333337
4,10,2,10,10,0,1,1000,512,10000,5,0,1214.4166666666667
4,10,4,10,1,1,1,1000,1024,10000,5,29,495.41666666666669
2,10,4,10,1,1,1,10,512,100,5,29,776.33333333333337
4,1,2,1000000,1,1,1000,10,1024,100,2,0,2411.0833333333335
4,10,4,10,1,1,1,1000,512,10000,2,29,545.25
4,10,4,10,10,1,1000,10,1024,100,2,29,952.33333333333337
4,10,2,1000000,10,1,1,1000,512,10000,2,29,1215.3333333333333
2,10,4,10,1,1,1000,1000,1024,10000,2,0,3630.9166666666665
2,10,2,1000000,10,0,1000,1000,512,10000,2,29,860.66666666666663
4,1,2,1000000,1,1,1,1000,512,10000,2,0,524.91666666666663
4,1,2,1000000,10,0,1,1000,1024,10000,2,29,1216.0833333333333
4,1,4,1000000,10,0,1,10,1024,100,2,29,1090.6666666666667
4,10,2,10,1,0,1000,1000,512,10000,5,29,2613.9166666666665
4,10,2,1000000,10,1,1000,1000,512,10000,2,0,746.41666666666663
4,10,2,1000000,1,1,1000,10,1024,100,5,0,2534.9166666666665
2,1,4,10,10,0,1,10,1024,100,2,29,2443.6666666666665
2,10,4,1000000,1,0,1,10,512,100,2,29,765.33333333333337
2,1,2,1000000,10,1,1000,10,1024,100,5,0,918.16666666666663
2,10,2,1000000,1,1,1000,10,1024,100,2,0,4340.083333333333
4,10,4,1000000,1,1,1000,10,512,100,2,29,2238.0
2,10,2,1000000,1,1,1,1000,512,10000,5,29,799.08333333333337
2,1,2,1000000,1,1,1,10,512,100,2,0,793.58333333333337
2,1,2,1000000,10,0,1000,1000,512,10000,5,0,1117.1666666666667
2,1,4,1000000,10,0,1,1000,512,10000,5,0,2379.75
2,10,4,10,10,0,1,10,1024,100,2,29,2329.0
4,1,4,10,10,0,1000,1000,1024,10000,5,0,787.66666666666663
4,1,2,10,10,0,1000,1000,512,10000,5,0,904.33333333333337
2,1,2,10,1,1,1,1000,512,10000,2,0,780.16666666666663
2,10,4,1000000,10,0,1,1000,1024,10000,5,0,2406.0
2,10,2,1000000,1,1,1000,10,1024,100,5,0,4142.0
2,10,2,10,1,0,1,10,512,100,5,0,784.41666666666663
4,1,4,10,10,0,1,1000,1024,10000,5,0,1106.1666666666667
2,10,4,1000000,10,0,1000,10,512,100,5,0,1230.3333333333333
2,1,2,10,10,0,1000,10,1024,100,2,29,1391.9166666666667
2,1,2,10,10,0,1000,1000,1024,10000,5,29,844.5
2,1,2,1000000,1,0,1,1000,512,10000,2,0,783.91666666666663
2,10,4,10,1,0,1,10,1024,100,2,0,795.08333333333337
4,10,4,10,1,0,1000,1000,1024,10000,5,29,2475.5
2,10,4,1000000,1,0,1,10,512,100,5,29,790.5
4,10,4,1000000,10,0,1000,1000,512,10000,5,0,777.16666666666663
4,10,2,1000000,10,1,1000,1000,1024,10000,5,0,712.5
2,1,2,1000000,1,1,1000,1000,1024,10000,5,29,3994.4166666666665
4,10,2,10,1,1,1000,10,512,100,5,0,2320.1666666666665
2,10,2,1000000,1,1,1,1000,512,10000,2,29,781.08333333333337
4,10,4,1000000,10,0,1,10,512,100,2,0,1085.5833333333333
2,1,2,1000000,10,1,1000,1000,512,10000,5,0,801.83333333333337
2,10,4,1000000,10,1,1000,10,1024,100,2,29,1286.6666666666667
2,10,2,1000000,10,1,1000,10,512,100,5,29,696.58333333333337
4,1,4,10,1,1,1,10,1024,100,5,0,522.25
4,1,2,10,10,1,1,1000,512,10000,5,29,1276.75
2,10,4,10,10,1,1,10,1024,100,2,0,2416.25
4,10,4,1000000,10,1,1000,10,512,100,2,0,797.66666666666663
4,1,4,10,10,0,1,1000,512,10000,5,0,1103.0833333333333
4,10,4,10,10,0,1,10,512,100,5,29,1235.8333333333333
2,1,2,10,10,0,1000,10,512,100,5,0,1111.5
4,10,4,10,10,1,1,10,1024,100,2,29,1067.6666666666667
2,1,4,1000000,10,1,1,10,512,100,5,0,2317.5
4,1,4,1000000,10,1,1000,1000,512,10000,2,0,774.91666666666663
2,10,2,1000000,10,1,1,10,512,100,2,0,2488.75
2,1,2,1000000,10,1,1000,1000,512,10000,2,29,799.83333333333337
4,10,2,10,1,0,1000,1000,1024,10000,5,0,2794.6666666666665
4,1,4,1000000,1,0,1000,10,512,100,5,29,2361.5
2,10,4,10,10,1,1,1000,1024,10000,2,0,2318.0
4,1,2,10,10,0,1000,1000,512,10000,2,29,614.66666666666663
2,10,4,1000000,1,0,1000,10,512,100,2,0,3668.25
4,10,2,1000000,1,1,1000,1000,1024,10000,2,29,2409.4166666666665
2,1,2,1000000,1,1,1,10,1024,100,2,0,787.33333333333337
4,10,2,10,1,0,1,1000,512,10000,5,29,519.33333333333337
4,1,2,1000000,1,0,1000,1000,1024,10000,2,0,2458.4166666666665
4,1,2,10,10,1,1,10,512,100,5,0,1269.5833333333333
2,1,2,10,10,0,1,10,512,100,5,29,2413.0
4,10,4,10,1,0,1000,10,512,100,2,29,2577.0
2,1,4,1000000,1,0,1000,1000,1024,10000,2,0,3704.5
4,1,4,1000000,1,0,1,1000,512,10000,2,29,503.08333333333331
2,1,2,10,10,1,1000,10,1024,100,2,0,876.75
2,1,2,10,10,1,1000,10,1024,100,5,29,1473.9166666666667
2,1,2,10,1,1,1000,1000,1024,10000,5,29,4489.916666666667
4,1,4,1000000,1,0,1,10,512,100,2,29,513.66666666666663
2,1,2,1000000,10,0,1,1000,512,10000,2,29,2548.5833333333335
4,1,4,1000000,10,0,1000,10,512,100,2,0,1060.0
2,1,4,10,1,0,1000,1000,1024,10000,5,29,3702.3333333333335
4,10,2,1000000,10,1,1,1000,512,10000,5,29,1210.4166666666667
2,1,4,1000000,1,0,1,10,512,100,5,29,788.75
4,10,2,10,1,1,1000,10,512,100,2,29,2424.3333333333335
4,1,2,1000000,10,1,1000,10,1024,100,2,29,756.0
2,1,2,1000000,10,1,1,1000,512,10000,2,0,2444.1666666666665
2,1,4,1000000,1,0,1,10,1024,100,2,29,771.83333333333337
4,1,4,1000000,1,1,1000,10,1024,100,5,29,2509.0
4,1,4,10,1,1,1000,10,512,100,5,0,2221.25
4,1,2,1000000,10,1,1,1000,512,10000,5,29,1125.4166666666667
2,10,4,10,1,1,1000,10,512,100,5,29,3332.6666666666665
2,10,4,10,10,1,1,1000,1024,10000,5,0,2291.6666666666665
4,10,4,10,10,0,1000,1000,512,10000,2,29,779.66666666666663
4,10,2,1000000,1,0,1,1000,1024,10000,2,29,515.91666666666663
4,10,2,1000000,10,0,1,10,512,100,5,0,1153.6666666666667
4,1,4,10,10,0,1,10,1024,100,5,0,1162.3333333333333
2,10,2,10,10,1,1000,10,1024,100,2,0,968.25
2,10,4,10,10,1,1000,1000,1024,10000,2,0,1629.5833333333333
2,1,4,1000000,1,1,1,10,1024,100,2,29,779.33333333333337
2,10,4,1000000,10,0,1000,1000,1024,10000,5,0,1385.5833333333333
2,10,4,10,10,0,1000,1000,512,10000,5,0,1488.3333333333333
2,1,4,1000000,1,1,1000,10,1024,100,2,0,3557.9166666666665
2,1,4,10,1,1,1,1000,512,10000,5,0,773.08333333333337
2,1,4,10,1,1,1000,1000,512,10000,2,29,3398.75
2,10,4,1000000,10,0,1000,10,512,100,5,29,1545.1666666666667
2,10,2,1000000,10,0,1,10,512,100,2,29,2433.8333333333335
4,1,2,10,1,0,1000,1000,512,10000,5,29,2645.8333333333335
2,10,2,10,1,0,1000,1000,1024,10000,5,0,4065.0
4,10,4,1000000,1,0,1,10,512,100,2,0,518.25
2,10,2,10,1,1,1,10,512,100,2,29,790.0
2,10,4,1000000,10,0,1,10,512,100,5,29,2318.5
4,1,4,1000000,10,0,1000,10,1024,100,5,29,644.16666666666663
4,10,4,10,10,0,1,10,512,100,2,0,1109.1666666666667
2,10,2,10,10,0,1000,10,1024,100,2,29,796.16666666666663
2,1,4,10,1,0,1000,1000,1024,10000,2,29,3902.0
4,10,2,10,1,0,1,10,1024,100,2,29,500.08333333333331
2,1,4,10,10,0,1000,1000,512,10000,2,0,1646.5833333333333
4,10,4,10,10,1,1,1000,1024,10000,5,0,1110.5
4,10,4,10,1,0,1000,10,1024,100,5,0,2472.0
2,1,2,1000000,10,1,1,10,1024,100,2,29,2416.1666666666665
2,10,4,10,10,0,1,10,512,100,2,0,2408.3333333333335
4,10,4,10,10,0,1000,1000,1024,10000,5,0,1050.1666666666667
2,1,4,1000000,1,0,1,1000,1024,10000,2,29,805.0
4,10,2,1000000,10,1,1000,10,1024,100,5,0,668.25
4,1,2,10,1,1,1000,10,1024,100,5,0,2357.0
2,10,2,1000000,1,1,1,1000,512,10000,5,0,777.16666666666663
2,10,2,10,10,1,1,1000,1024,10000,5,0,2505.9166666666665
2,10,2,10,1,1,1,1000,512,10000,2,29,778.58333333333337
4,10,4,10,1,1,1000,1000,512,10000,5,29,1864.4166666666667
2,1,2,1000000,10,1,1000,1000,512,10000,5,29,1088.1666666666667
4,1,2,1000000,10,0,1000,10,1024,100,2,0,769.83333333333337
2,10,4,10,1,1,1,1000,1024,10000,2,0,750.16666666666663
2,1,4,10,10,1,1,1000,1024,10000,5,0,2361.9166666666665
2,1,4,1000000,10,1,1000,1000,1024,10000,2,29,1759.4166666666667
2,10,4,1000000,1,0,1000,10,1024,100,5,29,3603.6666666666665
2,1,4,1000000,10,0,1000,1000,512,10000,5,29,1588.3333333333333
2,1,2,10,1,1,1,10,512,100,2,0,769.25
2,1,4,1000000,10,0,1,10,1024,100,2,29,2289.25
4,1,2,1000000,1,1,1,10,1024,100,2,29,534.83333333333337
2,1,2,10,1,1,1,1000,1024,10000,5,29,780.91666666666663
2,10,4,1000000,10,0,1000,1000,512,10000,5,29,2270.9166666666665
2,10,2,1000000,10,1,1,10,1024,100,5,0,2477.8333333333335
4,1,2,1000000,10,1,1000,1000,1024,10000,5,29,759.08333333333337
4,10,4,10,10,0,1,1000,1024,10000,2,29,1118.0833333333333
4,1,4,1000000,10,1,1,10,1024,100,5,29,1104.5
4,1,2,10,10,0,1000,1000,512,10000,2,0,796.08333333333337
4,1,2,1000000,10,0,1,10,1024,100,2,29,1279.5833333333333
4,1,2,10,1,1,1,10,1024,100,5,29,503.91666666666669
4,10,4,10,1,1,1000,1000,512,10000,2,29,2331.4166666666665
2,1,4,1000000,1,1,1,10,1024,100,2,0,799.91666666666663
2,10,4,10,1,0,1,10,512,100,5,29,739.0
2,10,2,10,1,0,1,1000,1024,10000,5,29,778.75
2,10,2,1000000,10,1,1,10,1024,100,5,29,2435.0
4,1,2,10,10,1,1,10,512,100,5,29,1252.5833333333333
4,10,2,1000000,10,1,1,1000,1024,10000,2,29,1159.5
4,10,4,10,10,1,1,10,512,100,2,0,1023.0
4,1,4,10,10,0,1,1000,512,10000,2,29,1080.8333333333333
4,10,2,1000000,10,1,1,1000,1024,10000,5,29,1131.25
2,1,2,10,1,1,1000,10,1024,100,2,0,4337.0
4,1,4,1000000,10,1,1,10,1024,100,2,29,1164.9166666666667
4,10,4,1000000,10,1,1,10,512,100,5,29,1117.3333333333333
4,10,2,1000000,1,0,1,10,512,100,2,0,521.75
2,1,4,10,1,0,1,10,512,100,5,0,798.5
4,10,2,1000000,10,0,1000,10,512,100,5,29,799.25
4,10,4,1000000,10,1,1000,1000,1024,10000,5,0,891.16666666666663
4,10,4,1000000,10,0,1000,1000,1024,10000,2,29,986.58333333333337
4,1,4,1000000,10,0,1000,1000,1024,10000,5,0,757.58333333333337
2,10,2,10,1,1,1000,10,1024,100,5,0,4485.416666666667
4,10,4,1000000,10,1,1000,1000,512,10000,5,0,864.5
2,1,4,1000000,10,1,1000,1000,512,10000,5,0,1187.5
2,1,2,1000000,10,0,1000,10,1024,100,5,0,1014.6666666666666
2,1,2,1000000,10,1,1000,10,512,100,5,0,1188.5
4,1,4,10,10,0,1000,10,512,100,2,0,1026.4166666666667
4,1,2,1000000,1,0,1000,10,512,100,5,29,2627.8333333333335
2,10,2,1000000,1,0,1000,10,1024,100,5,29,4187.083333333333
2,10,4,1000000,1,0,1000,10,512,100,5,0,3924.6666666666665
4,10,2,10,10,1,1000,10,512,100,2,29,690.83333333333337
4,10,4,1000000,1,1,1,1000,512,10000,5,29,475.0
4,10,2,10,10,0,1000,1000,1024,10000,5,0,905.25
4,1,4,1000000,10,0,1000,1000,512,10000,2,0,796.75
2,10,4,1000000,10,0,1000,1000,1024,10000,2,29,1928.0
4,10,2,10,1,0,1000,1000,1024,10000,2,29,2744.75
4,1,4,10,1,1,1,1000,512,10000,2,0,510.5
4,10,4,10,1,0,1,10,512,100,2,0,562.16666666666663
2,10,4,1000000,1,1,1000,10,512,100,5,29,3678.1666666666665
2,10,2,1000000,10,1,1,1000,512,10000,2,0,2424.4166666666665
2,1,2,10,1,0,1000,10,512,100,5,29,4165.75
4,10,4,1000000,10,1,1,1000,1024,10000,5,0,1169.0
2,1,2,10,1,1,1000,10,1024,100,5,29,4212.166666666667
2,10,2,10,10,1,1,10,1024,100,2,29,2523.1666666666665
4,1,2,10,10,0,1000,10,1024,100,2,0,821.5
2,10,4,1000000,10,1,1,1000,1024,10000,5,29,2381.9166666666665
4,10,2,1000000,10,1,1000,10,512,100,2,29,640.08333333333337
4,1,2,10,10,1,1,10,1024,100,2,0,1361.8333333333333
2,10,2,10,1,1,1000,1000,1024,10000,2,29,4435.5
4,10,4,10,10,0,1000,1000,1024,10000,5,29,804.08333333333337
4,1,4,10,1,1,1,1000,512,10000,5,29,506.08333333333331
2,1,2,10,1,1,1000,1000,1024,10000,2,0,4488.25
4,1,2,1000000,10,1,1000,10,512,100,5,0,912.41666666666663
4,10,2,1000000,10,1,1000,1000,512,10000,5,29,496.25
2,1,4,10,10,0,1000,10,1024,100,5,0,916.66666666666663
