SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrand100K.3
1,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0783281733746
0,1,0,0,1,1,1,0,1,0,1,1,1,1,0.0771929824561
1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.114344685243
1,0,0,0,0,0,1,0,1,1,1,0,1,1,0.080701754386
1,0,0,1,1,0,1,1,1,1,1,1,1,1,0.0831785345717
1,1,0,1,1,1,0,0,1,1,0,1,0,0,0.111145510836
0,1,1,1,0,0,1,1,1,1,1,0,0,0,0.085036119711
0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.0584107327141
1,0,1,0,0,1,1,0,0,1,1,1,1,0,0.0691434468524
0,1,1,0,0,0,0,1,1,1,0,0,1,0,0.110423116615
1,0,0,1,0,1,1,0,0,1,1,1,1,1,0.169349845201
1,0,1,0,1,0,0,0,1,1,1,0,1,0,0.081217750258
1,0,1,1,1,1,1,0,0,1,1,1,1,0,0.0655314757482
0,1,1,0,1,1,1,1,0,1,0,1,0,0,0.0461300309598
0,0,1,0,0,0,0,0,1,0,1,1,0,1,0.0915376676987
0,1,1,1,0,0,0,0,0,0,0,1,0,1,0.0571723426213
0,0,1,1,0,0,1,0,0,1,0,0,1,0,0.0397316821465
0,1,1,0,0,1,1,0,0,1,0,1,0,0,0.0424148606811
0,1,0,1,0,0,0,1,0,0,1,1,0,0,0.0759545923633
0,0,1,1,0,1,0,1,0,1,0,1,1,1,0.0606811145511
1,1,0,0,0,0,1,1,0,1,1,1,1,0,0.101031991744
0,1,1,1,1,0,1,1,1,1,0,0,0,0,0.0996904024768
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.11124871001
1,0,1,0,0,1,0,1,0,0,1,1,1,0,0.159545923633
0,0,1,1,0,1,1,1,0,1,0,0,0,1,0.0312693498452
0,0,1,1,0,1,1,0,0,0,0,1,0,0,0.129618163055
1,1,0,1,1,1,1,0,1,1,0,0,0,0,0.106604747162
1,1,0,0,0,0,0,1,0,1,0,1,1,0,0.0830753353973
0,0,1,0,0,0,1,0,1,0,0,1,1,0,0.0726522187822
0,0,0,0,1,0,0,1,0,1,1,1,1,1,0.0981424148607
0,1,0,1,1,1,0,1,0,0,0,1,1,1,0.167595459236
1,0,0,0,1,0,0,0,0,1,0,1,1,1,0.0948400412797
1,0,1,1,0,0,0,1,1,0,1,0,1,0,0.0577915376677
0,0,1,0,1,1,1,1,0,0,0,0,0,1,0.0341589267286
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.0926728586171
1,0,0,0,1,1,1,1,0,1,0,0,0,1,0.0708978328173
0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.113725490196
1,1,0,1,0,1,0,1,1,1,0,0,0,0,0.0534571723426
0,1,1,1,0,0,0,1,1,1,0,0,0,0,0.0348813209494
0,1,1,1,1,1,0,0,1,1,1,1,1,1,0.102167182663
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0753353973168
0,1,0,1,0,0,0,1,1,1,0,1,0,0,0.0752321981424
0,1,0,0,0,0,1,1,1,1,1,0,0,1,0.0427244582043
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0638802889577
1,1,0,1,1,1,0,1,0,0,1,1,1,1,0.102476780186
0,0,1,0,0,1,1,1,0,1,0,1,1,1,0.0400412796698
0,0,0,1,1,1,0,0,1,0,1,1,1,0,0.0780185758514
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0762641898865
1,0,0,0,0,1,1,1,0,0,0,1,0,0,0.168317853457
1,1,0,1,0,0,0,1,1,0,0,1,1,1,0.13044375645
1,1,0,0,0,1,1,1,0,0,0,0,1,0,0.0443756449948
1,0,0,1,1,0,0,1,1,1,1,1,1,1,0.103302373581
0,1,1,0,1,0,1,1,1,0,0,1,1,1,0.110526315789
0,1,0,1,1,0,1,1,0,0,0,0,1,0,0.0839009287926
1,0,0,0,1,1,1,1,1,1,1,0,0,0,0.0458204334365
1,0,1,1,0,1,0,1,0,0,1,1,0,1,0.0898864809082
1,0,1,0,1,0,0,1,1,0,1,0,0,1,0.0732714138287
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0514963880289
1,1,1,0,1,1,0,0,1,1,0,1,1,1,0.150464396285
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0.0423116615067
1,0,1,0,1,1,0,1,1,1,1,0,1,1,0.0543859649123
0,0,0,1,1,0,1,1,0,1,1,1,0,0,0.0785345717234
1,0,0,0,0,1,0,1,1,0,1,0,0,1,0.0462332301342
1,0,1,0,0,1,1,1,1,1,0,0,1,0,0.0622291021672
0,0,0,1,0,0,1,1,1,1,1,0,1,1,0.111351909185
0,0,0,0,1,0,1,1,1,1,1,1,0,0,0.137254901961
0,1,1,0,0,0,1,0,1,0,1,0,1,0,0.0899896800826
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.11382868937
1,0,0,1,1,1,0,1,0,1,1,1,1,1,0.153663570691
1,1,0,0,1,0,0,0,1,1,1,1,1,0,0.0769865841073
1,1,0,1,0,0,0,0,0,1,0,1,1,1,0.0922600619195
0,0,1,1,1,1,1,0,1,1,0,1,1,0,0.111455108359
0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.052528379773
0,1,0,1,1,0,1,1,0,1,1,1,0,0,0.0676986584107
0,1,1,0,0,1,0,0,1,1,1,1,1,1,0.0654282765738
1,0,1,1,0,1,1,0,1,1,0,1,0,0,0.141382868937
0,1,0,1,0,0,1,1,1,0,1,0,0,1,0.0965944272446
1,0,1,1,0,0,1,0,1,0,1,1,1,1,0.0821465428277
0,0,1,1,0,1,1,0,1,0,1,0,0,1,0.01826625387
0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.0324045407637
1,1,1,0,0,0,0,1,1,1,1,1,0,1,0.124767801858
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0.0892672858617
1,0,0,1,1,1,1,0,1,0,0,0,1,1,0.0310629514964
1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.0956656346749
1,0,1,0,0,1,0,0,1,1,1,0,0,1,0.0395252837977
0,1,0,1,1,0,1,1,1,1,1,1,0,0,0.0452012383901
1,0,0,1,0,1,0,0,0,1,1,0,0,1,0.0955624355005
0,1,0,1,0,1,1,1,0,0,1,1,1,0,0.0738906088751
1,0,1,1,0,0,0,1,1,0,1,1,1,1,0.0818369453044
1,0,1,1,0,0,0,0,1,0,1,1,1,1,0.157481940144
0,1,1,1,1,0,1,1,0,1,0,1,0,1,0.153044375645
1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.08782249742
1,0,0,0,1,0,0,0,1,1,1,0,0,1,0.0696594427245
0,0,0,0,1,0,1,0,1,1,1,0,0,0,0.0892672858617
0,1,1,1,0,1,1,1,0,1,1,0,1,0,0.053044375645
0,1,1,0,0,0,1,0,1,0,1,1,1,0,0.0803921568627
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.164293085655
1,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0808049535604
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0959752321981
1,1,0,1,1,1,0,1,0,1,0,1,1,0,0.19040247678
0,1,0,1,1,1,1,0,1,1,1,0,1,1,0.077399380805
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.0417956656347
1,1,0,1,0,0,0,1,1,1,0,0,1,0,0.0608875128999
0,1,0,1,1,0,0,0,0,0,1,1,1,0,0.0617131062951
0,1,1,1,0,1,1,1,1,1,0,0,1,1,0.0402476780186
0,0,1,1,1,0,1,1,0,1,1,0,1,1,0.0544891640867
1,1,0,0,0,0,1,0,1,1,0,1,0,1,0.0631578947368
0,0,0,0,1,0,1,1,0,0,1,1,1,0,0.0815273477812
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0960784313725
0,1,1,0,0,0,1,1,0,1,0,0,1,0,0.0570691434469
1,0,1,1,1,1,0,0,1,0,1,0,0,1,0.15386996904
1,1,1,1,0,0,1,0,1,1,1,1,0,0,0.0683178534572
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0789473684211
1,1,1,0,1,1,0,0,1,0,0,0,0,0,0.096697626419
1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.0921568627451
0,0,0,1,1,0,1,0,0,1,0,0,0,0,0.0816305469556
0,0,0,0,1,1,0,0,1,0,1,1,0,0,0.0770897832817
0,0,1,1,0,0,1,1,1,1,1,0,0,1,0.0114551083591
1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.0577915376677
0,0,1,0,1,1,0,0,1,0,0,1,1,0,0.122703818369
0,0,0,1,1,1,0,1,0,1,0,1,1,1,0.0875128998968
1,1,1,1,1,0,1,0,0,1,1,0,1,0,0.0965944272446
0,1,1,1,0,1,1,1,0,0,1,1,1,1,0.0943240454076
0,0,1,1,0,1,0,0,1,0,0,0,1,0,0.102992776058
0,1,1,1,1,0,0,1,0,0,1,1,0,1,0.0673890608875
0,0,1,1,0,0,1,1,0,0,1,0,0,1,0.0196078431373
1,1,1,0,1,1,1,0,1,0,0,0,1,0,0.145923632611
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0.151702786378
0,0,1,1,1,1,0,1,0,1,0,1,1,1,0.0676986584107
0,0,1,1,1,0,1,0,0,1,1,0,1,1,0.125180598555
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0.0300309597523
0,0,1,0,0,0,1,1,0,0,1,1,0,0,0.0560371517028
1,1,0,0,0,0,0,1,1,1,1,0,0,0,0.109803921569
0,1,0,0,1,0,0,0,0,1,1,0,1,0,0.0308565531476
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0700722394221
1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.0693498452012
1,0,1,1,1,0,0,1,0,0,0,1,1,0,0.0920536635707
0,1,1,0,0,0,1,1,0,1,0,0,0,1,0.0703818369453
1,0,1,1,0,0,0,0,0,0,1,0,1,0,0.0228070175439
1,0,0,0,0,0,1,0,0,1,1,0,1,1,0.124974200206
1,1,1,1,0,1,0,1,0,0,0,1,1,0,0.0696594427245
0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.200825593395
1,1,1,1,0,0,0,1,1,1,0,0,0,0,0.0760577915377
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0.0725490196078
1,1,0,0,1,0,0,0,1,1,0,0,1,0,0.0388028895769
0,1,1,0,0,0,1,0,1,1,0,0,1,1,0.00526315789474
1,1,1,0,0,1,0,0,1,1,0,1,1,0,0.125386996904
0,1,0,1,0,1,1,1,1,1,1,0,1,1,0.028173374613
0,1,1,0,0,1,0,0,1,0,1,1,0,0,0.105985552116
1,0,0,0,1,1,0,0,1,1,0,1,1,1,0.158513931889
0,0,1,0,0,1,1,1,1,0,1,1,1,0,0.137874097007
0,1,0,1,1,0,1,1,1,0,1,0,0,1,0.0444788441692
1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.0478844169247
0,1,1,0,0,0,1,0,0,0,0,0,1,1,0.0556243550052
0,1,1,0,0,1,0,0,0,1,1,1,1,1,0.0796697626419
0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.168833849329
0,0,1,0,1,0,0,1,1,0,1,0,0,0,0.0862745098039
1,1,0,0,0,1,1,0,1,0,0,1,0,1,0.0835913312694
1,0,0,0,0,0,1,0,1,1,0,0,1,1,0.0846233230134
0,1,1,1,0,1,0,0,1,0,1,0,1,0,0.049742002064
0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.0646026831785
1,0,1,0,1,0,0,0,0,1,0,1,1,0,0.210113519092
1,0,0,1,1,0,1,0,1,1,1,0,0,1,0.12600619195
1,1,1,0,1,0,1,0,1,1,0,0,1,1,0.119711042312
0,1,1,1,0,0,1,1,1,0,1,1,1,0,0.0692466460268
1,1,0,1,1,0,1,1,1,0,0,1,1,0,0.142827657379
1,0,1,0,0,1,0,1,0,1,1,0,1,0,0.0852425180599
0,1,0,0,1,0,0,0,1,0,1,0,1,1,0.179772961816
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0.135706914345
1,0,1,0,1,1,1,0,0,1,0,0,0,1,0.0480908152735
1,1,1,1,0,0,0,1,1,1,1,1,0,1,0.0748194014448
1,1,1,0,0,0,0,1,0,1,0,1,0,0,0.0706914344685
1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0569659442724
0,1,1,1,0,0,0,1,1,0,1,1,0,1,0.0825593395253
0,1,0,1,1,0,0,0,0,0,0,1,0,1,0.0953560371517
0,0,0,0,0,1,1,0,1,1,1,0,0,0,0.0521155830753
0,1,1,0,0,0,0,1,0,1,1,0,1,0,0.0851393188854
0,1,1,0,1,1,0,0,0,1,0,1,1,1,0.849535603715
1,1,1,1,0,1,1,1,0,1,0,0,1,0,0.0742002063983
0,1,0,0,1,0,1,0,1,1,0,1,0,0,0.0759545923633
1,1,0,1,0,1,1,0,0,1,1,1,1,0,0.0676986584107
1,1,1,0,1,0,1,1,1,0,1,0,0,1,0.104747162023
1,0,0,0,0,1,1,0,1,1,1,1,1,0,0.12951496388
0,0,1,1,0,1,1,1,1,1,1,0,0,0,0.126315789474
0,1,0,1,1,0,1,1,1,0,0,0,1,1,0.0486068111455
1,0,1,1,0,0,1,0,1,0,0,1,1,1,0.0897832817337
0,1,0,0,1,0,1,0,1,0,0,0,1,1,0.0561403508772
1,1,1,1,1,0,1,0,1,1,0,0,0,0,0.0982456140351
0,1,0,1,0,0,1,0,0,1,1,1,0,0,0.13044375645
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.130237358101
0,1,0,1,1,0,1,0,1,0,1,1,0,0,0.0825593395253
1,0,0,1,1,0,0,0,0,1,1,0,0,1,0.116511867905
1,1,0,1,0,1,1,0,0,1,1,1,0,0,0.0842105263158
0,0,1,1,1,1,0,0,1,0,0,0,0,1,0.0101135190918
0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.125593395253
0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.0415892672859
1,0,1,0,0,1,1,0,0,1,1,0,0,0,0.0892672858617
1,0,0,1,0,0,1,0,1,0,1,1,0,1,0.0837977296182
0,0,1,1,1,0,1,0,0,1,1,0,1,0,0.11991744066
1,1,1,1,0,1,1,0,0,0,1,0,1,1,0.112590299278
1,1,0,1,1,1,0,1,0,0,1,1,1,1,1.0
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.0536635706914
1,0,0,0,1,0,1,1,1,0,0,1,1,1,0.0815273477812
0,0,1,0,1,1,1,0,0,0,0,1,1,0,0.0457172342621
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0.0650154798762
0,0,0,0,1,1,0,1,1,1,1,1,0,1,0.149742002064
0,0,0,1,0,1,1,0,0,1,0,0,1,1,0.0604747162023
1,1,0,1,0,0,0,0,1,1,1,1,0,0,0.103199174407
0,1,1,1,0,1,0,1,1,0,1,1,1,1,0.0701754385965
0,1,1,1,0,1,1,1,0,0,0,1,1,1,0.0681114551084
1,0,0,0,0,0,1,0,0,1,0,1,1,0,0.141382868937
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.0727554179567
1,1,1,1,0,0,0,1,1,0,1,0,0,0,0.0684210526316
0,0,0,1,0,0,1,1,1,1,0,1,0,0,0.0705882352941
0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.0199174406605
0,0,0,1,1,0,0,1,0,1,0,1,1,1,0.0928792569659
1,1,0,1,1,1,0,1,0,0,1,0,0,1,0.122394220846
1,0,1,1,1,1,1,1,0,1,0,0,0,1,0.0638802889577
0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.0241486068111
0,1,0,0,0,1,0,0,0,0,0,1,1,0,0.160061919505
0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.0376676986584
1,1,0,1,0,1,1,0,1,0,0,0,1,1,0.0447884416925
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0.304643962848
1,1,0,1,1,0,1,0,0,1,1,0,0,1,0.101238390093
0,0,0,0,1,0,0,0,1,1,1,0,1,1,0.034778121775
0,1,1,0,0,0,0,1,0,1,0,1,1,1,0.0455108359133
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.124251805986
0,1,0,1,1,1,0,0,1,0,1,0,0,0,0.162022703818
0,1,1,0,0,0,1,0,0,1,1,0,1,1,0.0787409700722
1,0,0,1,1,0,1,1,0,1,0,1,1,1,0.119401444788
1,0,1,1,0,1,0,1,1,0,1,1,1,1,0.137254901961
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0.0349845201238
1,0,1,1,1,0,1,1,1,0,0,0,0,0,0.105675954592
1,0,1,1,1,1,0,0,0,0,1,0,1,0,0.0822497420021
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0.0985552115583
1,1,1,0,1,1,1,1,0,0,0,1,1,1,0.0892672858617
0,1,0,1,0,1,1,0,1,0,1,0,1,1,0.0546955624355
0,1,1,1,0,0,0,0,1,1,1,0,0,0,0.978637770898
0,1,0,1,0,1,0,1,0,0,0,0,1,1,0.099484004128
1,1,0,0,1,0,0,1,0,0,0,1,1,0,0.108049535604
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0.25572755418
0,1,1,0,0,1,1,0,0,1,0,0,0,0,0.114447884417
0,0,1,1,1,1,1,0,0,1,0,1,1,1,0.134881320949
1,0,1,1,1,1,0,1,0,1,0,0,0,1,0.058617131063
1,1,1,0,1,0,1,0,1,1,0,0,0,0,0.0942208462332
1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.117647058824
0,1,1,0,1,1,1,1,1,1,1,0,1,1,0.139525283798
0,0,1,0,1,1,1,1,1,0,1,1,0,1,0.0672858617131
0,0,1,1,1,0,0,1,1,1,0,1,1,1,0.122807017544
0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.153973168215
1,1,1,1,1,1,1,1,0,0,0,0,1,1,0.0744066047472
0,0,1,1,0,0,0,1,1,0,0,0,1,1,0.0925696594427
0,0,1,0,1,1,1,0,1,1,1,1,0,0,0.0861713106295
0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.0610939112487
0,0,1,1,1,0,1,0,0,1,1,1,1,0,0.0819401444788
0,0,0,1,0,0,0,0,1,0,1,1,0,1,0.137977296182
0,0,0,0,0,1,1,0,1,1,1,0,0,1,0.0518059855521
1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.137770897833
1,0,0,0,1,0,1,1,0,0,1,0,1,0,0.049226006192
1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.116615067079
0,0,0,1,0,1,1,1,0,0,1,1,1,0,0.0697626418989
1,1,0,1,1,1,0,1,1,0,0,1,0,1,0.0824561403509
0,1,0,0,0,1,1,1,0,1,0,0,1,0,0.0765737874097
1,1,1,0,0,1,1,1,1,1,0,1,1,1,0.118369453044
1,1,0,1,1,0,1,1,0,1,0,0,0,1,0.0589267285862
0,1,1,0,0,1,0,1,0,0,1,1,0,1,0.114035087719
1,1,1,0,0,1,0,1,0,1,1,1,0,0,0.0771929824561
1,1,0,1,1,1,1,0,0,0,1,0,1,0,0.129205366357
1,0,0,0,0,0,1,0,0,1,0,1,1,1,0.0820433436533
1,1,0,1,1,0,1,1,0,1,0,1,0,1,0.0823529411765
0,1,1,0,0,1,0,0,1,1,0,0,1,1,0.11310629515
1,1,1,1,1,1,1,0,1,1,1,0,0,0,0.117750257998
1,1,1,0,1,1,1,0,1,1,0,0,1,1,0.0753353973168
0,0,1,0,1,1,1,1,1,0,0,1,1,1,0.0764705882353
1,0,0,1,1,1,1,1,1,1,0,1,0,1,0.0798761609907
1,0,1,1,1,0,0,0,1,1,0,0,1,1,0.0993808049536
1,0,0,1,1,1,1,0,1,1,1,1,1,0,0.178947368421
0,0,1,1,1,0,1,1,1,1,0,1,0,0,0.0397316821465
1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.163673890609
0,1,0,0,1,0,1,0,1,0,0,0,1,0,0.0590299277606
1,0,0,1,1,1,0,1,0,0,0,1,1,1,0.120949432405
0,0,1,0,0,1,1,1,1,0,0,0,0,1,0.655830753354
1,1,0,1,1,0,1,1,0,0,1,0,0,0,0.0885448916409
0,1,0,0,1,1,1,1,1,0,1,1,0,1,0.19133126935
1,0,1,0,1,0,1,1,1,1,1,0,0,1,0.152425180599
1,0,0,0,1,0,1,1,1,0,1,0,0,1,0.14169246646
0,0,1,1,1,0,1,0,1,1,1,1,0,1,0.11382868937
1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0668730650155
0,1,1,1,1,0,0,1,0,0,0,0,1,1,0.041382868937
1,1,0,1,1,0,1,0,1,0,1,1,0,1,0.0920536635707
1,0,1,0,1,1,1,0,1,0,1,1,0,1,0.144685242518
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.0879256965944
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0484004127967
0,1,1,1,1,0,0,0,1,0,1,1,0,0,0.138080495356
0,1,0,1,0,0,0,0,1,1,1,1,1,0,0.0918472652219
0,0,0,1,1,1,0,1,1,1,1,1,1,1,0.0831785345717
1,1,1,0,0,0,1,1,0,1,1,1,0,0,0.140247678019
0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.104850361197
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0956656346749
0,0,1,1,0,0,1,0,1,1,1,1,1,1,0.0981424148607
1,1,1,1,1,0,1,0,1,0,1,1,1,1,0.0921568627451
1,0,1,1,1,0,0,0,0,1,1,1,0,1,0.121362229102
0,0,0,1,0,0,1,0,1,1,0,0,0,1,0.0376676986584
1,0,0,1,0,1,0,0,1,0,1,1,1,1,0.111455108359
1,1,0,0,1,0,1,0,0,0,0,0,1,1,0.0663570691434
0,1,1,0,0,1,0,0,0,1,1,1,0,1,0.0575851393189
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0.0765737874097
0,0,1,0,1,1,0,0,0,0,1,0,0,1,0.0209494324045
1,1,1,1,0,1,1,0,0,1,1,0,1,1,0.0564499484004
0,1,0,0,1,1,0,0,0,1,1,1,0,0,0.114035087719
0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.0368421052632
0,0,1,1,1,1,1,0,0,0,1,1,1,1,0.0686274509804
0,0,1,1,0,1,0,1,1,1,1,1,0,1,0.0719298245614
0,0,1,0,1,0,1,0,1,1,0,1,0,0,0.122497420021
1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.086790505676
0,1,1,0,0,0,0,1,0,1,1,1,1,1,0.0943240454076
0,0,0,1,1,1,0,0,0,1,1,1,1,0,0.0675954592363
0,1,0,0,0,1,1,0,1,1,1,1,1,0,0.110629514964
1,1,0,1,0,0,1,1,1,0,1,0,1,0,0.0948400412797
1,0,1,0,1,0,1,0,0,1,1,1,1,1,0.158410732714
1,1,0,0,0,1,0,1,0,1,1,0,1,0,0.0830753353973
1,1,0,1,1,1,0,0,1,1,1,1,1,0,0.197316821465
0,1,1,1,0,0,0,1,1,1,1,1,0,0,0.0885448916409
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0688338493292
1,0,1,0,0,0,1,0,0,0,1,0,1,0,0.0170278637771
1,0,0,0,1,0,1,1,0,1,0,0,0,1,0.0336429308566
0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.053560371517
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0.0639834881321
0,0,1,0,1,0,1,1,0,0,1,1,0,0,0.0424148606811
1,1,0,1,0,0,0,1,0,1,1,1,0,1,0.0952528379773
0,0,1,0,0,1,0,0,1,0,0,1,0,1,0.112796697626
0,0,0,1,0,1,1,0,0,0,1,1,0,0,0.0894736842105
0,0,1,1,1,0,0,0,1,0,0,0,0,1,0.128173374613
0,1,0,1,1,0,0,0,1,0,1,0,0,0,0.0587203302374
1,0,0,0,0,0,1,0,1,0,1,1,1,1,0.104024767802
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.127760577915
1,1,1,1,0,0,0,0,1,1,1,1,1,0,0.107636738906
0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.01826625387
0,1,0,0,0,1,1,0,1,0,1,1,0,0,0.0565531475748
0,0,0,0,1,1,0,1,1,1,0,0,0,0,0.0587203302374
0,0,1,0,0,0,1,1,1,0,0,0,0,1,0.103405572755
0,0,1,0,1,0,1,0,0,0,1,1,1,1,0.110010319917
0,0,1,1,0,1,1,1,1,0,0,0,1,0,0.100412796698
0,0,1,0,1,1,0,1,0,1,0,0,1,1,0.0512899896801
1,1,0,1,0,0,0,0,0,0,0,1,1,0,0.114447884417
0,1,1,0,0,0,1,0,1,1,0,0,0,0,0.0705882352941
1,1,0,1,1,1,0,0,0,1,0,0,0,1,0.0650154798762
1,0,1,0,1,1,0,0,1,1,1,0,1,1,0.128379772962
1,0,0,0,1,1,1,0,0,1,1,0,1,1,0.0556243550052
1,1,1,0,1,0,1,0,1,1,1,0,0,0,0.10701754386
1,1,0,1,0,0,1,0,0,0,1,0,1,1,0.0459236326109
1,1,1,0,0,1,1,0,1,0,0,0,0,0,0.0828689370485
1,1,0,0,0,0,0,1,1,0,0,1,1,0,0.157069143447
0,0,1,1,0,0,1,1,0,0,0,1,1,1,0.0465428276574
0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.0636738906089
0,1,1,0,1,1,0,1,0,1,0,0,1,1,0.10959752322
1,1,1,0,0,1,0,0,0,1,0,1,1,0,0.136119711042
1,0,1,0,0,1,0,0,1,0,1,1,1,1,0.131475748194
1,1,0,1,0,1,0,0,0,1,0,0,1,0,0.0872033023736
0,0,1,1,0,1,1,0,0,1,0,1,1,0,0.0601651186791
0,1,0,0,1,0,1,1,0,1,0,1,1,1,0.0425180598555
0,1,0,1,0,0,0,1,0,1,1,1,0,1,0.0764705882353
1,0,1,1,1,0,0,0,1,1,1,0,1,1,0.0708978328173
0,1,0,0,0,0,1,0,0,1,1,1,0,1,0.0598555211558
0,0,0,1,0,1,1,0,1,1,1,1,1,1,0.0801857585139
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.0768833849329
0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.0415892672859
1,0,1,1,0,0,1,1,0,1,1,1,1,1,0.172342621259
0,0,0,0,1,0,1,1,0,0,1,1,0,0,0.0736842105263
0,1,1,1,1,0,1,1,0,1,1,0,1,0,0.0538699690402
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.133436532508
1,1,0,1,0,1,0,0,1,0,1,0,1,1,0.0504643962848
0,0,1,1,1,0,1,1,0,0,0,1,1,1,0.0546955624355
1,1,1,0,0,0,0,1,1,0,0,0,1,0,0.0518059855521
0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.137667698658
1,1,0,0,0,0,1,0,1,1,1,0,0,1,0.142311661507
0,1,1,0,1,0,0,1,1,0,0,0,0,1,0.052528379773
1,1,0,1,0,1,1,0,0,1,1,1,0,1,0.104643962848
1,1,1,0,1,0,1,0,1,0,0,1,0,0,0.386687306502
0,1,1,0,1,0,0,1,1,1,0,0,0,0,0.0650154798762
1,1,0,0,0,0,1,1,0,1,0,0,1,1,0.0653250773994
0,1,1,0,1,0,1,1,1,1,0,0,0,1,0.0377708978328
0,0,1,0,1,1,0,1,0,0,0,1,1,0,0.115067079463
0,1,0,1,1,1,1,0,1,1,1,1,0,1,0.129824561404
