SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrand100K.2
0,1,1,1,0,0,1,1,1,1,1,0,0,0,0.225427509294
0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.248327137546
1,0,1,0,0,1,1,0,0,1,1,1,1,0,0.23405204461
0,1,1,0,0,0,0,1,1,1,0,0,1,0,0.384535315985
1,0,0,1,0,1,1,0,0,1,1,1,1,1,0.241338289963
1,0,1,0,1,0,0,0,1,1,1,0,1,0,0.406542750929
1,0,1,1,1,1,1,0,0,1,1,1,1,0,0.48594795539
0,1,1,0,1,1,1,1,0,1,0,1,0,0,0.132639405204
0,0,1,0,0,0,0,0,1,0,1,1,0,1,0.339479553903
0,1,1,1,0,0,0,0,0,0,0,1,0,1,0.299182156134
0,0,1,1,0,0,1,0,0,1,0,0,1,0,0.124907063197
0,1,1,0,0,1,1,0,0,1,0,1,0,0,0.354646840149
0,1,0,1,0,0,0,1,0,0,1,1,0,0,0.278810408922
0,0,1,1,0,1,0,1,0,1,0,1,1,1,0.423940520446
1,1,0,0,0,0,1,1,0,1,1,1,1,0,0.364312267658
0,1,1,1,1,0,1,1,1,1,0,0,0,0,0.245501858736
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.431821561338
1,0,1,0,0,1,0,1,0,0,1,1,1,0,0.164312267658
0,0,1,1,0,1,1,1,0,1,0,0,0,1,0.279851301115
0,0,1,1,0,1,1,0,0,0,0,1,0,0,0.155985130112
1,1,0,1,1,1,1,0,1,1,0,0,0,0,0.226914498141
1,1,0,0,0,0,0,1,0,1,0,1,1,0,0.209665427509
0,0,1,0,0,0,1,0,1,0,0,1,1,0,0.264237918216
0,0,0,0,1,0,0,1,0,1,1,1,1,1,0.260817843866
0,1,0,1,1,1,0,1,0,0,0,1,1,1,0.0153159851301
1,0,0,0,1,0,0,0,0,1,0,1,1,1,0.376951672862
1,0,1,1,0,0,0,1,1,0,1,0,1,0,0.358364312268
0,0,1,0,1,1,1,1,0,0,0,0,0,1,0.272118959108
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.286988847584
1,0,0,0,1,1,1,1,0,1,0,0,0,1,0.330260223048
0,1,1,1,0,0,0,0,0,0,0,0,1,1,0.245501858736
1,1,0,1,0,1,0,1,1,1,0,0,0,0,0.0954646840149
0,1,1,1,0,0,0,1,1,1,0,0,0,0,0.457249070632
0,1,1,1,1,1,0,0,1,1,1,1,1,1,0.14750929368
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.192862453532
0,1,0,1,0,0,0,1,1,1,0,1,0,0,0.310185873606
0,1,0,0,0,0,1,1,1,1,1,0,0,1,0.207137546468
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.367434944238
1,1,0,1,1,1,0,1,0,0,1,1,1,1,0.24029739777
0,0,1,0,0,1,1,1,0,1,0,1,1,1,0.313011152416
0,0,0,1,1,1,0,0,1,0,1,1,1,0,0.0514498141264
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0.348104089219
1,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0518959107807
1,1,0,1,0,0,0,1,1,0,0,1,1,1,0.393605947955
1,1,0,0,0,1,1,1,0,0,0,0,1,0,0.172936802974
1,0,0,1,1,0,0,1,1,1,1,1,1,1,0.319107806691
0,1,1,0,1,0,1,1,1,0,0,1,1,1,0.030780669145
0,1,0,1,1,0,1,1,0,0,0,0,1,0,0.399405204461
1,0,0,0,1,1,1,1,1,1,1,0,0,0,0.394944237918
1,0,1,1,0,1,0,1,0,0,1,1,0,1,0.24936802974
1,0,1,0,1,0,0,1,1,0,1,0,0,1,0.0434200743494
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.278066914498
1,1,1,0,1,1,0,0,1,1,0,1,1,1,0.284758364312
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0.127583643123
1,0,1,0,1,1,0,1,1,1,1,0,1,1,0.293234200743
0,0,0,1,1,0,1,1,0,1,1,1,0,0,0.22156133829
1,0,0,0,0,1,0,1,1,0,1,0,0,1,0.161486988848
1,0,1,0,0,1,1,1,1,1,0,0,1,0,0.374572490706
0,0,0,1,0,0,1,1,1,1,1,0,1,1,0.434944237918
0,0,0,0,1,0,1,1,1,1,1,1,0,0,0.216505576208
0,1,1,0,0,0,1,0,1,0,1,0,1,0,0.370408921933
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0.0859479553903
1,0,0,1,1,1,0,1,0,1,1,1,1,1,0.227955390335
1,1,0,0,1,0,0,0,1,1,1,1,1,0,0.484014869888
1,1,0,1,0,0,0,0,0,1,0,1,1,1,0.435539033457
0,0,1,1,1,1,1,0,1,1,0,1,1,0,0.508104089219
0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.084312267658
0,1,0,1,1,0,1,1,0,1,1,1,0,0,0.346468401487
0,1,1,0,0,1,0,0,1,1,1,1,1,1,0.274200743494
1,0,1,1,0,1,1,0,1,1,0,1,0,0,0.294275092937
0,1,0,1,0,0,1,1,1,0,1,0,0,1,0.170408921933
1,0,1,1,0,0,1,0,1,0,1,1,1,1,0.303345724907
0,0,1,1,0,1,1,0,1,0,1,0,0,1,0.298289962825
0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.334126394052
1,1,1,0,0,0,0,1,1,1,1,1,0,1,0.237769516729
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0.444758364312
1,0,0,1,1,1,1,0,1,0,0,0,1,1,0.309739776952
1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.479107806691
1,0,1,0,0,1,0,0,1,1,1,0,0,1,0.451003717472
0,1,0,1,1,0,1,1,1,1,1,1,0,0,0.408178438662
1,0,0,1,0,1,0,0,0,1,1,0,0,1,0.259628252788
0,1,0,1,0,1,1,1,0,0,1,1,1,0,0.405799256506
1,0,1,1,0,0,0,1,1,0,1,1,1,1,0.0938289962825
1,0,1,1,0,0,0,0,1,0,1,1,1,1,0.432862453532
0,1,1,1,1,0,1,1,0,1,0,1,0,1,0.273457249071
1,1,1,1,1,1,1,0,0,0,0,0,0,1,0.0456505576208
1,0,0,0,1,0,0,0,1,1,1,0,0,1,0.100817843866
0,0,0,0,1,0,1,0,1,1,1,0,0,0,0.355241635688
0,1,1,1,0,1,1,1,0,1,1,0,1,0,0.270185873606
0,1,1,0,0,0,1,0,1,0,1,1,1,0,0.0947211895911
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.363568773234
1,1,0,0,0,1,1,1,0,0,1,1,1,0,0.158066914498
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.191524163569
1,1,0,1,1,1,0,1,0,1,0,1,1,0,0.317918215613
0,1,0,1,1,1,1,0,1,1,1,0,1,1,0.276133828996
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.13873605948
1,1,0,1,0,0,0,1,1,1,0,0,1,0,0.325055762082
0,1,0,1,1,0,0,0,0,0,1,1,1,0,0.327434944238
0,1,1,1,0,1,1,1,1,1,0,0,1,1,0.456059479554
0,0,1,1,1,0,1,1,0,1,1,0,1,1,0.288624535316
1,1,0,0,0,0,1,0,1,1,0,1,0,1,0.276579925651
0,0,0,0,1,0,1,1,0,0,1,1,1,0,0.256505576208
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0.300966542751
0,1,1,0,0,0,1,1,0,1,0,0,1,0,0.298141263941
1,0,1,1,1,1,0,0,1,0,1,0,0,1,0.194944237918
1,1,1,1,0,0,1,0,1,1,1,1,0,0,0.176802973978
1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.384535315985
1,1,1,0,1,1,0,0,1,0,0,0,0,0,0.253977695167
1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.134423791822
0,0,0,1,1,0,1,0,0,1,0,0,0,0,0.448921933086
0,0,0,0,1,1,0,0,1,0,1,1,0,0,0.408773234201
0,0,1,1,0,0,1,1,1,1,1,0,0,1,0.405501858736
1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.109293680297
0,0,1,0,1,1,0,0,1,0,0,1,1,0,0.348104089219
0,0,0,1,1,1,0,1,0,1,0,1,1,1,0.22468401487
1,1,1,1,1,0,1,0,0,1,1,0,1,0,0.415167286245
0,1,1,1,0,1,1,1,0,0,1,1,1,1,0.192862453532
0,0,1,1,0,1,0,0,1,0,0,0,1,0,0.132788104089
0,1,1,1,1,0,0,1,0,0,1,1,0,1,0.150780669145
0,0,1,1,0,0,1,1,0,0,1,0,0,1,0.314646840149
1,1,1,0,1,1,1,0,1,0,0,0,1,0,0.363271375465
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0.46468401487
0,0,1,1,1,1,0,1,0,1,0,1,1,1,0.466468401487
0,0,1,1,1,0,1,0,0,1,1,0,1,1,0.17843866171
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0.127732342007
0,0,1,0,0,0,1,1,0,0,1,1,0,0,0.40624535316
1,1,0,0,0,0,0,1,1,1,1,0,0,0,0.300966542751
0,1,0,0,1,0,0,0,0,1,1,0,1,0,0.304832713755
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.145278810409
1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.180520446097
1,0,1,1,1,0,0,1,0,0,0,1,1,0,0.179776951673
0,1,1,0,0,0,1,1,0,1,0,0,0,1,0.146468401487
1,0,1,1,0,0,0,0,0,0,1,0,1,0,0.369516728625
1,0,0,0,0,0,1,0,0,1,1,0,1,1,0.47687732342
1,1,1,1,0,1,0,1,0,0,0,1,1,0,0.437026022305
0,1,1,0,0,0,0,0,1,1,1,1,0,0,0.179182156134
1,1,1,1,0,0,0,1,1,1,0,0,0,0,0.441040892193
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0.183791821561
1,1,0,0,1,0,0,0,1,1,0,0,1,0,0.244014869888
0,1,1,0,0,0,1,0,1,1,0,0,1,1,0.242527881041
1,1,1,0,0,1,0,0,1,1,0,1,1,0,0.0744981412639
0,1,0,1,0,1,1,1,1,1,1,0,1,1,0.419479553903
0,1,1,0,0,1,0,0,1,0,1,1,0,0,0.367732342007
1,0,0,0,1,1,0,0,1,1,0,1,1,1,0.12282527881
0,0,1,0,0,1,1,1,1,0,1,1,1,0,0.408029739777
0,1,0,1,1,0,1,1,1,0,1,0,0,1,0.182304832714
1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.3843866171
0,1,1,0,0,0,1,0,0,0,0,0,1,1,0.0706319702602
0,1,1,0,0,1,0,0,0,1,1,1,1,1,0.168178438662
0,1,0,1,0,0,0,0,0,0,0,0,1,1,0.321189591078
0,0,1,0,1,0,0,1,1,0,1,0,0,0,0.303048327138
1,1,0,0,0,1,1,0,1,0,0,1,0,1,0.264981412639
1,0,0,0,0,0,1,0,1,1,0,0,1,1,0.097249070632
0,1,1,1,0,1,0,0,1,0,1,0,1,0,0.208624535316
0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.335910780669
1,0,1,0,1,0,0,0,0,1,0,1,1,0,0.248475836431
1,0,0,1,1,0,1,0,1,1,1,0,0,1,0.217397769517
1,1,1,0,1,0,1,0,1,1,0,0,1,1,0.456951672862
0,1,1,1,0,0,1,1,1,0,1,1,1,0,0.391672862454
1,1,0,1,1,0,1,1,1,0,0,1,1,0,0.345278810409
1,0,1,0,0,1,0,1,0,1,1,0,1,0,0.321933085502
0,1,0,0,1,0,0,0,1,0,1,0,1,1,0.344535315985
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0.387657992565
1,0,1,0,1,1,1,0,0,1,0,0,0,1,0.189144981413
1,1,1,1,0,0,0,1,1,1,1,1,0,1,0.388252788104
1,1,1,0,0,0,0,1,0,1,0,1,0,0,0.459033457249
1,0,0,1,1,1,0,0,0,0,0,0,0,1,0.120892193309
0,1,1,1,0,0,0,1,1,0,1,1,0,1,0.0777695167286
0,1,0,1,1,0,0,0,0,0,0,1,0,1,0.404312267658
0,0,0,0,0,1,1,0,1,1,1,0,0,0,0.320743494424
0,1,1,0,0,0,0,1,0,1,1,0,1,0,0.276133828996
0,1,1,0,1,1,0,0,0,1,0,1,1,1,0.100223048327
1,1,1,1,0,1,1,1,0,1,0,0,1,0,0.257546468401
0,1,0,0,1,0,1,0,1,1,0,1,0,0,0.468550185874
1,1,0,1,0,1,1,0,0,1,1,1,1,0,0.295167286245
1,1,1,0,1,0,1,1,1,0,1,0,0,1,0.119256505576
1,0,0,0,0,1,1,0,1,1,1,1,1,0,0.349293680297
0,0,1,1,0,1,1,1,1,1,1,0,0,0,0.436728624535
0,1,0,1,1,0,1,1,1,0,0,0,1,1,0.340669144981
1,0,1,1,0,0,1,0,1,0,0,1,1,1,0.0910037174721
0,1,0,0,1,0,1,0,1,0,0,0,1,1,0.361784386617
1,1,1,1,1,0,1,0,1,1,0,0,0,0,0.443568773234
0,1,0,1,0,0,1,0,0,1,1,1,0,0,0.238066914498
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.350037174721
0,1,0,1,1,0,1,0,1,0,1,1,0,0,0.343345724907
1,0,0,1,1,0,0,0,0,1,1,0,0,1,0.149739776952
1,1,0,1,0,1,1,0,0,1,1,1,0,0,0.192565055762
0,0,1,1,1,1,0,0,1,0,0,0,0,1,0.284014869888
0,0,1,0,0,0,0,0,1,1,1,1,0,0,0.485650557621
0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.277918215613
1,0,1,0,0,1,1,0,0,1,1,0,0,0,0.384981412639
1,0,0,1,0,0,1,0,1,0,1,1,0,1,0.436579925651
0,0,1,1,1,0,1,0,0,1,1,0,1,0,0.376654275093
1,1,1,1,0,1,1,0,0,0,1,0,1,1,0.263643122677
1,1,0,1,1,1,0,1,0,0,1,1,1,1,0.186914498141
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0.285799256506
1,0,0,0,1,0,1,1,1,0,0,1,1,1,0.300223048327
0,0,1,0,1,1,1,0,0,0,0,1,1,0,0.460371747212
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0.218587360595
0,0,0,0,1,1,0,1,1,1,1,1,0,1,0.564163568773
0,0,0,1,0,1,1,0,0,1,0,0,1,1,0.194646840149
1,1,0,1,0,0,0,0,1,1,1,1,0,0,0.397472118959
0,1,1,1,0,1,0,1,1,0,1,1,1,1,0.276431226766
0,1,1,1,0,1,1,1,0,0,0,1,1,1,0.187360594796
1,0,0,0,0,0,1,0,0,1,0,1,1,0,0.289814126394
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0.0749442379182
1,1,1,1,0,0,0,1,1,0,1,0,0,0,0.0624535315985
0,0,0,1,0,0,1,1,1,1,0,1,0,0,0.470483271375
0,0,1,1,0,1,0,0,0,1,1,0,1,0,0.486691449814
0,0,0,1,1,0,0,1,0,1,0,1,1,1,0.466468401487
1,1,0,1,1,1,0,1,0,0,1,0,0,1,0.366394052045
1,0,1,1,1,1,1,1,0,1,0,0,0,1,0.429293680297
0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.313605947955
0,1,0,0,0,1,0,0,0,0,0,1,1,0,0.0716728624535
0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.435390334572
1,1,0,1,0,1,1,0,1,0,0,0,1,1,0.229144981413
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0.11970260223
1,1,0,1,1,0,1,0,0,1,1,0,0,1,0.386765799257
0,0,0,0,1,0,0,0,1,1,1,0,1,1,0.160446096654
0,1,1,0,0,0,0,1,0,1,0,1,1,1,0.205799256506
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0.373085501859
0,1,0,1,1,1,0,0,1,0,1,0,0,0,0.12029739777
0,1,1,0,0,0,1,0,0,1,1,0,1,1,0.453977695167
1,0,0,1,1,0,1,1,0,1,0,1,1,1,0.113011152416
1,0,1,1,0,1,0,1,1,0,1,1,1,1,0.353011152416
0,0,1,1,1,0,1,1,1,1,1,0,1,1,0.338587360595
1,0,1,1,1,0,1,1,1,0,0,0,0,0,0.129962825279
1,0,1,1,1,1,0,0,0,0,1,0,1,0,0.416802973978
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0.219925650558
1,1,1,0,1,1,1,1,0,0,0,1,1,1,0.420520446097
0,1,0,1,0,1,1,0,1,0,1,0,1,1,0.158364312268
0,1,1,1,0,0,0,0,1,1,1,0,0,0,0.301412639405
0,1,0,1,0,1,0,1,0,0,0,0,1,1,0.357918215613
1,1,0,0,1,0,0,1,0,0,0,1,1,0,0.148847583643
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0.316431226766
0,1,1,0,0,1,1,0,0,1,0,0,0,0,0.297695167286
0,0,1,1,1,1,1,0,0,1,0,1,1,1,0.287434944238
1,0,1,1,1,1,0,1,0,1,0,0,0,1,0.238364312268
1,1,1,0,1,0,1,0,1,1,0,0,0,0,0.206691449814
1,0,0,0,1,1,0,1,1,0,1,1,1,1,0.217695167286
0,1,1,0,1,1,1,1,1,1,1,0,1,1,0.397472118959
0,0,1,0,1,1,1,1,1,0,1,1,0,1,0.14126394052
0,0,1,1,1,0,0,1,1,1,0,1,1,1,0.145576208178
0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.425576208178
1,1,1,1,1,1,1,1,0,0,0,0,1,1,0.11092936803
0,0,1,1,0,0,0,1,1,0,0,0,1,1,0.177546468401
0,0,1,0,1,1,1,0,1,1,1,1,0,0,0.150334572491
0,1,0,1,1,0,0,0,1,1,0,0,1,1,0.41843866171
0,0,1,1,1,0,1,0,0,1,1,1,1,0,0.422304832714
0,0,0,1,0,0,0,0,1,0,1,1,0,1,0.208178438662
0,0,0,0,0,1,1,0,1,1,1,0,0,1,0.4156133829
1,0,1,1,1,1,0,1,1,1,0,1,1,0,0.37531598513
1,0,0,0,1,0,1,1,0,0,1,0,1,0,0.129814126394
1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.441635687732
0,0,0,1,0,1,1,1,0,0,1,1,1,0,0.124758364312
1,1,0,1,1,1,0,1,1,0,0,1,0,1,0.288178438662
0,1,0,0,0,1,1,1,0,1,0,0,1,0,0.436579925651
1,1,1,0,0,1,1,1,1,1,0,1,1,1,0.179776951673
1,1,0,1,1,0,1,1,0,1,0,0,0,1,0.363568773234
0,1,1,0,0,1,0,1,0,0,1,1,0,1,0.148252788104
1,1,1,0,0,1,0,1,0,1,1,1,0,0,0.452639405204
1,1,0,1,1,1,1,0,0,0,1,0,1,0,0.385130111524
1,0,0,0,0,0,1,0,0,1,0,1,1,1,0.367137546468
1,1,0,1,1,0,1,1,0,1,0,1,0,1,0.158661710037
0,1,1,0,0,1,0,0,1,1,0,0,1,1,0.424535315985
1,1,1,1,1,1,1,0,1,1,1,0,0,0,0.166096654275
1,1,1,0,1,1,1,0,1,1,0,0,1,1,0.343197026022
0,0,1,0,1,1,1,1,1,0,0,1,1,1,0.223345724907
1,0,0,1,1,1,1,1,1,1,0,1,0,1,0.0877323420074
1,0,1,1,1,0,0,0,1,1,0,0,1,1,0.445353159851
1,0,0,1,1,1,1,0,1,1,1,1,1,0,0.625873605948
0,0,1,1,1,0,1,1,1,1,0,1,0,0,0.512565055762
1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.358810408922
0,1,0,0,1,0,1,0,1,0,0,0,1,0,0.436579925651
1,0,0,1,1,1,0,1,0,0,0,1,1,1,0.282527881041
0,0,1,0,0,1,1,1,1,0,0,0,0,1,0.360446096654
1,1,0,1,1,0,1,1,0,0,1,0,0,0,0.428104089219
0,1,0,0,1,1,1,1,1,0,1,1,0,1,0.335464684015
1,0,1,0,1,0,1,1,1,1,1,0,0,1,0.311226765799
1,0,0,0,1,0,1,1,1,0,1,0,0,1,0.114795539033
0,0,1,1,1,0,1,0,1,1,1,1,0,1,0.206542750929
1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.251747211896
0,1,1,1,1,0,0,1,0,0,0,0,1,1,0.283568773234
1,1,0,1,1,0,1,0,1,0,1,1,0,1,0.356282527881
1,0,1,0,1,1,1,0,1,0,1,1,0,1,0.206988847584
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.387657992565
0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.183791821561
0,1,1,1,1,0,0,0,1,0,1,1,0,0,0.280892193309
0,1,0,1,0,0,0,0,1,1,1,1,1,0,0.474498141264
0,0,0,1,1,1,0,1,1,1,1,1,1,1,0.483866171004
1,1,1,0,0,0,1,1,0,1,1,1,0,0,0.144832713755
0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.208921933086
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0.240446096654
0,0,1,1,0,0,1,0,1,1,1,1,1,1,0.316282527881
1,1,1,1,1,0,1,0,1,0,1,1,1,1,0.374721189591
1,0,1,1,1,0,0,0,0,1,1,1,0,1,0.194349442379
0,0,0,1,0,0,1,0,1,1,0,0,0,1,0.140817843866
1,0,0,1,0,1,0,0,1,0,1,1,1,1,0.163866171004
1,1,0,0,1,0,1,0,0,0,0,0,1,1,0.0768773234201
0,1,1,0,0,1,0,0,0,1,1,1,0,1,0.391821561338
1,1,1,0,0,0,0,0,1,0,0,0,0,1,0.325204460967
0,0,1,0,1,1,0,0,0,0,1,0,0,1,0.381412639405
1,1,1,1,0,1,1,0,0,1,1,0,1,1,0.225873605948
0,1,0,0,1,1,0,0,0,1,1,1,0,0,0.402973977695
0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.345278810409
0,0,1,1,1,1,1,0,0,0,1,1,1,1,0.266914498141
0,0,1,1,0,1,0,1,1,1,1,1,0,1,0.198810408922
0,0,1,0,1,0,1,0,1,1,0,1,0,0,0.097843866171
1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.260966542751
0,1,1,0,0,0,0,1,0,1,1,1,1,1,0.482527881041
0,0,0,1,1,1,0,0,0,1,1,1,1,0,0.234349442379
0,1,0,0,0,1,1,0,1,1,1,1,1,0,0.144089219331
1,1,0,1,0,0,1,1,1,0,1,0,1,0,0.0883271375465
1,0,1,0,1,0,1,0,0,1,1,1,1,1,0.193903345725
1,1,0,0,0,1,0,1,0,1,1,0,1,0,0.209962825279
1,1,0,1,1,1,0,0,1,1,1,1,1,0,0.136951672862
0,1,1,1,0,0,0,1,1,1,1,1,0,0,0.391078066914
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.126840148699
1,0,1,0,0,0,1,0,0,0,1,0,1,0,0.314349442379
1,0,0,0,1,0,1,1,0,1,0,0,0,1,0.206394052045
0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.390780669145
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0.189293680297
0,0,1,0,1,0,1,1,0,0,1,1,0,0,0.308698884758
1,1,0,1,0,0,0,1,0,1,1,1,0,1,0.116133828996
0,0,1,0,0,1,0,0,1,0,0,1,0,1,0.248029739777
0,0,0,1,0,1,1,0,0,0,1,1,0,0,0.161933085502
0,0,1,1,1,0,0,0,1,0,0,0,0,1,0.105427509294
0,1,0,1,1,0,0,0,1,0,1,0,0,0,0.423345724907
1,0,0,0,0,0,1,0,1,0,1,1,1,1,0.271078066914
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.242527881041
1,1,1,1,0,0,0,0,1,1,1,1,1,0,0.117026022305
0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.165501858736
0,1,0,0,0,1,1,0,1,0,1,1,0,0,0.142899628253
0,0,0,0,1,1,0,1,1,1,0,0,0,0,0.441486988848
0,0,1,0,0,0,1,1,1,0,0,0,0,1,0.262453531599
0,0,1,0,1,0,1,0,0,0,1,1,1,1,0.351375464684
0,0,1,1,0,1,1,1,1,0,0,0,1,0,0.176505576208
0,0,1,0,1,1,0,1,0,1,0,0,1,1,0.241189591078
1,1,0,1,0,0,0,0,0,0,0,1,1,0,0.431524163569
0,1,1,0,0,0,1,0,1,1,0,0,0,0,0.169516728625
1,1,0,1,1,1,0,0,0,1,0,0,0,1,0.350037174721
1,0,1,0,1,1,0,0,1,1,1,0,1,1,0.331747211896
1,0,0,0,1,1,1,0,0,1,1,0,1,1,0.235539033457
1,1,1,0,1,0,1,0,1,1,1,0,0,0,0.167881040892
1,1,0,1,0,0,1,0,0,0,1,0,1,1,0.225278810409
1,1,1,0,0,1,1,0,1,0,0,0,0,0,0.140817843866
1,1,0,0,0,0,0,1,1,0,0,1,1,0,0.319107806691
0,0,1,1,0,0,1,1,0,0,0,1,1,1,0.383791821561
0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.439851301115
0,1,1,0,1,1,0,1,0,1,0,0,1,1,0.325204460967
1,1,1,0,0,1,0,0,0,1,0,1,1,0,0.199553903346
1,0,1,0,0,1,0,0,1,0,1,1,1,1,0.368029739777
1,1,0,1,0,1,0,0,0,1,0,0,1,0,0.161486988848
0,0,1,1,0,1,1,0,0,1,0,1,1,0,0.407583643123
0,1,0,0,1,0,1,1,0,1,0,1,1,1,0.490855018587
0,1,0,1,0,0,0,1,0,1,1,1,0,1,0.27970260223
1,0,1,1,1,0,0,0,1,1,1,0,1,1,0.289219330855
0,1,0,0,0,0,1,0,0,1,1,1,0,1,0.327137546468
0,0,0,1,0,1,1,0,1,1,1,1,1,1,0.408475836431
1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.113011152416
0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.0736059479554
1,0,1,1,0,0,1,1,0,1,1,1,1,1,0.24312267658
0,0,0,0,1,0,1,1,0,0,1,1,0,0,0.44029739777
0,1,1,1,1,0,1,1,0,1,1,0,1,0,0.360446096654
0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.286394052045
1,1,0,1,0,1,0,0,1,0,1,0,1,1,0.323717472119
0,0,1,1,1,0,1,1,0,0,0,1,1,1,0.241635687732
1,1,1,0,0,0,0,1,1,0,0,0,1,0,0.236133828996
0,0,0,1,0,1,1,1,1,0,0,1,0,1,0.423643122677
1,1,0,0,0,0,1,0,1,1,1,0,0,1,0.442081784387
0,1,1,0,1,0,0,1,1,0,0,0,0,1,0.402379182156
1,1,0,1,0,1,1,0,0,1,1,1,0,1,0.410855018587
1,1,1,0,1,0,1,0,1,0,0,1,0,0,0.153605947955
0,1,1,0,1,0,0,1,1,1,0,0,0,0,0.466319702602
1,1,0,0,0,0,1,1,0,1,0,0,1,1,0.253828996283
0,1,1,0,1,0,1,1,1,1,0,0,0,1,0.117323420074
0,0,1,0,1,1,0,1,0,0,0,1,1,0,0.00267657992565
0,1,0,1,1,1,1,0,1,1,1,1,0,1,0.243717472119
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.2243866171
1,1,0,0,0,1,0,0,1,0,1,1,0,1,0.21249070632
0,1,0,1,0,1,1,0,1,1,0,0,1,0,0.511970260223
0,0,1,1,0,0,0,1,1,0,1,1,1,0,0.297397769517
0,0,1,1,0,1,0,1,1,0,1,1,0,1,0.427955390335
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0.406691449814
1,0,1,0,0,1,0,1,1,1,0,1,1,1,0.332639405204
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0.299479553903
1,1,0,1,0,1,0,1,0,1,1,0,1,1,0.208178438662
1,1,1,1,1,1,0,1,1,0,0,1,1,0,0.374423791822
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.27405204461
0,1,0,0,1,0,1,1,1,0,1,1,1,1,0.057249070632
