SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseq.1
0,0,0,0,0,1,0,0,1,0,0,0,0,1,10.699
1,1,0,1,1,1,0,1,0,0,1,1,1,1,13.759
0,0,1,0,0,1,1,1,0,1,0,1,1,1,14.179
0,0,0,1,1,1,0,0,1,0,1,1,1,0,13.469
0,1,0,0,1,1,0,0,1,0,0,0,0,0,10.807
1,0,0,0,0,1,1,1,0,0,0,1,0,0,13.611
1,1,0,1,0,0,0,1,1,0,0,1,1,1,13.753
1,1,0,0,0,1,1,1,0,0,0,0,1,0,10.656
1,0,0,1,1,0,0,1,1,1,1,1,1,1,13.7
0,1,1,0,1,0,1,1,1,0,0,1,1,1,13.551
0,1,0,1,1,0,1,1,0,0,0,0,1,0,10.789
1,0,0,0,1,1,1,1,1,1,1,0,0,0,10.587
1,0,1,1,0,1,0,1,0,0,1,1,0,1,14.081
1,0,1,0,1,0,0,1,1,0,1,0,0,1,10.745
1,1,1,1,1,1,1,1,1,1,1,0,1,1,10.65
1,1,1,0,1,1,0,0,1,1,0,1,1,1,13.736
0,1,0,1,1,0,0,0,1,0,1,0,0,1,10.61
1,0,1,0,1,1,0,1,1,1,1,0,1,1,10.749
0,0,0,1,1,0,1,1,0,1,1,1,0,0,13.777
1,0,0,0,0,1,0,1,1,0,1,0,0,1,10.7
1,0,1,0,0,1,1,1,1,1,0,0,1,0,10.588
0,0,0,1,0,0,1,1,1,1,1,0,1,1,10.525
0,0,0,0,1,0,1,1,1,1,1,1,0,0,14.195
0,1,1,0,0,0,1,0,1,0,1,0,1,0,10.697
0,1,0,0,1,0,1,0,0,0,1,0,0,0,10.741
1,0,0,1,1,1,0,1,0,1,1,1,1,1,13.796
1,1,0,0,1,0,0,0,1,1,1,1,1,0,13.945
1,1,0,1,0,0,0,0,0,1,0,1,1,1,13.814
0,0,1,1,1,1,1,0,1,1,0,1,1,0,13.453
0,1,1,0,0,0,1,0,1,0,0,0,1,0,10.736
0,1,0,1,1,0,1,1,0,1,1,1,0,0,13.848
0,1,1,0,0,1,0,0,1,1,1,1,1,1,13.895
1,0,1,1,0,1,1,0,1,1,0,1,0,0,14.243
0,1,0,1,0,0,1,1,1,0,1,0,0,1,10.789
1,0,1,1,0,0,1,0,1,0,1,1,1,1,13.804
0,0,1,1,0,1,1,0,1,0,1,0,0,1,10.613
0,0,0,1,1,1,0,1,0,1,0,1,0,1,13.915
1,1,1,0,0,0,0,1,1,1,1,1,0,1,13.906
0,1,0,0,0,1,0,0,1,1,0,0,1,0,10.87
1,0,0,1,1,1,1,0,1,0,0,0,1,1,10.914
1,1,0,1,1,1,1,1,0,1,1,1,1,1,14.086
1,0,1,0,0,1,0,0,1,1,1,0,0,1,10.727
0,1,0,1,1,0,1,1,1,1,1,1,0,0,13.554
1,0,0,1,0,1,0,0,0,1,1,0,0,1,10.85
0,1,0,1,0,1,1,1,0,0,1,1,1,0,13.707
1,0,1,1,0,0,0,1,1,0,1,1,1,1,13.537
1,0,1,1,0,0,0,0,1,0,1,1,1,1,13.859
0,1,1,1,1,0,1,1,0,1,0,1,0,1,13.785
1,1,1,1,1,1,1,0,0,0,0,0,0,1,10.694
1,0,0,0,1,0,0,0,1,1,1,0,0,1,10.723
0,0,0,0,1,0,1,0,1,1,1,0,0,0,10.596
0,1,1,1,0,1,1,1,0,1,1,0,1,0,10.612
0,1,1,0,0,0,1,0,1,0,1,1,1,0,13.583
0,0,0,0,0,1,0,0,0,0,0,1,0,1,13.835
1,1,0,0,0,1,1,1,0,0,1,1,1,0,13.695
1,0,0,0,0,0,1,0,0,0,0,1,0,0,13.838
1,1,0,1,1,1,0,1,0,1,0,1,1,0,13.904
0,1,0,1,1,1,1,0,1,1,1,0,1,1,10.545
0,1,0,1,1,0,0,0,0,0,0,0,0,1,10.873
1,1,0,1,0,0,0,1,1,1,0,0,1,0,10.811
0,1,0,1,1,0,0,0,0,0,1,1,1,0,13.556
0,1,1,1,0,1,1,1,1,1,0,0,1,1,10.58
0,0,1,1,1,0,1,1,0,1,1,0,1,1,10.649
1,1,0,0,0,0,1,0,1,1,0,1,0,1,13.89
0,0,0,0,1,0,1,1,0,0,1,1,1,0,13.717
1,1,0,1,0,0,0,0,0,0,1,0,0,0,10.583
0,1,1,0,0,0,1,1,0,1,0,0,1,0,11.049
1,0,1,1,1,1,0,0,1,0,1,0,0,1,10.738
1,1,1,1,0,0,1,0,1,1,1,1,0,0,14.028
1,0,1,0,0,0,1,1,0,0,0,0,0,0,11.055
1,1,1,0,1,1,0,0,1,0,0,0,0,0,10.801
1,1,0,0,1,1,0,0,1,0,0,1,0,0,14.09
0,0,0,1,1,0,1,0,0,1,0,0,0,0,10.74
0,0,0,0,1,1,0,0,1,0,1,1,0,0,14.304
0,0,1,1,0,0,1,1,1,1,1,0,0,1,10.74
1,0,1,0,0,0,0,1,0,1,0,0,0,0,10.704
0,0,1,0,1,1,0,0,1,0,0,1,1,0,13.926
0,0,0,1,1,1,0,1,0,1,0,1,1,1,13.629
1,1,1,1,1,0,1,0,0,1,1,0,1,0,10.655
0,1,1,1,0,1,1,1,0,0,1,1,1,1,13.547
0,0,1,1,0,1,0,0,1,0,0,0,1,0,10.97
0,1,1,1,1,0,0,1,0,0,1,1,0,1,13.62
0,0,1,1,0,0,1,1,0,0,1,0,0,1,10.605
1,1,1,0,1,1,1,0,1,0,0,0,1,0,10.546
1,1,0,0,1,0,1,0,0,1,0,0,0,0,10.653
0,0,1,1,1,1,0,1,0,1,0,1,1,1,13.534
0,0,1,1,1,0,1,0,0,1,1,0,1,1,10.673
0,1,0,0,1,0,0,0,1,1,0,0,1,0,10.612
0,0,1,0,0,0,1,1,0,0,1,1,0,0,13.644
1,1,0,0,0,0,0,1,1,1,1,0,0,0,10.853
0,1,0,0,1,0,0,0,0,1,1,0,1,0,10.96
0,0,1,1,0,0,0,1,0,0,0,0,0,0,10.667
1,0,1,0,1,0,0,0,1,0,0,1,0,0,13.871
1,0,1,1,1,0,0,1,0,0,0,1,1,0,13.675
0,1,1,0,0,0,1,1,0,1,0,0,0,1,10.769
1,0,1,1,0,0,0,0,0,0,1,0,1,0,10.69
1,0,0,0,0,0,1,0,0,1,1,0,1,1,10.663
1,1,1,1,0,1,0,1,0,0,0,1,1,0,13.56
0,1,1,0,0,0,0,0,1,1,1,1,0,0,13.887
1,1,1,1,0,0,0,1,1,1,0,0,0,0,10.741
0,0,0,1,1,0,0,0,0,1,1,0,1,0,10.547
1,1,0,0,1,0,0,0,1,1,0,0,1,0,10.603
0,1,1,0,0,0,1,0,1,1,0,0,1,1,10.639
1,1,1,0,0,1,0,0,1,1,0,1,1,0,13.889
0,1,0,1,0,1,1,1,1,1,1,0,1,1,10.616
0,1,1,0,0,1,0,0,1,0,1,1,0,0,13.561
1,0,0,0,1,1,0,0,1,1,0,1,1,1,13.816
0,0,1,0,0,1,1,1,1,0,1,1,1,0,13.857
0,1,0,1,1,0,1,1,1,0,1,0,0,1,10.929
1,0,1,0,0,0,0,0,1,0,0,0,1,1,10.472
0,1,1,0,0,0,1,0,0,0,0,0,1,1,10.674
0,1,1,0,0,1,0,0,0,1,1,1,1,1,13.636
0,1,0,1,0,0,0,0,0,0,0,0,1,1,10.585
0,0,1,0,1,0,0,1,1,0,1,0,0,0,10.726
1,1,0,0,0,1,1,0,1,0,0,1,0,1,13.805
1,0,0,0,0,0,1,0,1,1,0,0,1,1,10.554
0,1,1,1,0,1,0,0,1,0,1,0,1,0,10.923
0,0,0,1,0,0,0,1,1,0,0,0,1,0,10.687
1,0,1,0,1,0,0,0,0,1,0,1,1,0,13.674
1,0,0,1,1,0,1,0,1,1,1,0,0,1,10.72
1,1,1,0,1,0,1,0,1,1,0,0,1,1,10.543
0,1,1,1,0,0,1,1,1,0,1,1,1,0,13.527
1,1,0,1,1,0,1,1,1,0,0,1,1,0,13.762
1,0,1,0,0,1,0,1,0,1,1,0,1,0,10.604
0,1,0,0,1,0,0,0,1,0,1,0,1,1,10.797
1,0,0,1,1,0,1,0,0,0,1,0,0,0,10.66
1,0,1,0,1,1,1,0,0,1,0,0,0,1,10.875
1,1,1,1,0,0,0,1,1,1,1,1,0,1,13.717
1,1,1,0,0,0,0,1,0,1,0,1,0,0,13.76
1,0,0,1,1,1,0,0,0,0,0,0,0,1,10.713
0,1,1,1,0,0,0,1,1,0,1,1,0,1,14.038
0,1,0,1,1,0,0,0,0,0,0,1,0,1,13.65
0,0,0,0,0,1,1,0,1,1,1,0,0,0,10.534
0,1,1,0,0,0,0,1,0,1,1,0,1,0,10.699
0,1,1,0,1,1,0,0,0,1,0,1,1,1,13.537
1,1,1,1,0,1,1,1,0,1,0,0,1,0,10.66
0,1,0,0,1,0,1,0,1,1,0,1,0,0,13.767
1,1,0,1,0,1,1,0,0,1,1,1,1,0,13.79
1,1,1,0,1,0,1,1,1,0,1,0,0,1,10.635
1,0,0,0,0,1,1,0,1,1,1,1,1,0,13.655
0,0,1,1,0,1,1,1,1,1,1,0,0,0,11.237
0,1,0,1,1,0,1,1,1,0,0,0,1,1,10.602
1,0,1,1,0,0,1,0,1,0,0,1,1,1,13.539
0,1,0,0,1,0,1,0,1,0,0,0,1,1,10.472
1,1,1,1,1,0,1,0,1,1,0,0,0,0,10.789
0,1,0,1,0,0,1,0,0,1,1,1,0,0,13.943
1,1,1,1,1,1,1,1,1,1,0,0,0,0,10.793
0,1,0,1,1,0,1,0,1,0,1,1,0,0,13.949
1,0,0,1,1,0,0,0,0,1,1,0,0,1,10.698
1,1,0,1,0,1,1,0,0,1,1,1,0,0,13.847
0,0,1,1,1,1,0,0,1,0,0,0,0,1,10.701
0,0,1,0,0,0,0,0,1,1,1,1,0,0,13.744
0,0,1,0,0,1,0,0,0,0,1,0,1,0,10.78
1,0,1,0,0,1,1,0,0,1,1,0,0,0,10.73
1,0,0,1,0,0,1,0,1,0,1,1,0,1,13.925
0,0,1,1,1,0,1,0,0,1,1,0,1,0,10.777
1,1,1,1,0,1,1,0,0,0,1,0,1,1,10.996
1,1,0,1,1,1,0,1,0,0,1,1,1,1,13.691
0,1,0,1,1,0,1,0,1,0,0,0,0,0,11.096
1,0,0,0,1,0,1,1,1,0,0,1,1,1,14.382
0,0,1,0,1,1,1,0,0,0,0,1,1,0,13.589
1,0,1,0,0,1,1,0,0,0,1,0,1,0,10.635
0,0,0,0,1,1,0,1,1,1,1,1,0,1,14.006
0,0,0,1,0,1,1,0,0,1,0,0,1,1,10.595
1,1,0,1,0,0,0,0,1,1,1,1,0,0,14.22
0,1,1,1,0,1,0,1,1,0,1,1,1,1,13.49
0,1,1,1,0,1,1,1,0,0,0,1,1,1,13.754
1,0,0,0,0,0,1,0,0,1,0,1,1,0,14.227
1,1,1,0,1,1,1,1,0,0,0,0,1,1,10.728
1,1,1,1,0,0,0,1,1,0,1,0,0,0,11.086
0,0,0,1,0,0,1,1,1,1,0,1,0,0,13.918
0,0,1,1,0,1,0,0,0,1,1,0,1,0,10.717
0,0,0,1,1,0,0,1,0,1,0,1,1,1,13.715
1,1,0,1,1,1,0,1,0,0,1,0,0,1,10.899
1,0,1,1,1,1,1,1,0,1,0,0,0,1,10.955
0,0,1,0,1,0,1,0,1,0,0,0,1,0,10.643
0,1,0,0,0,1,0,0,0,0,0,1,1,0,14.261
0,0,1,0,1,0,0,0,0,1,1,0,0,0,10.741
1,1,0,1,0,1,1,0,1,0,0,0,1,1,10.667
1,0,0,1,0,0,0,1,1,0,1,0,1,1,10.456
1,1,0,1,1,0,1,0,0,1,1,0,0,1,10.748
0,0,0,0,1,0,0,0,1,1,1,0,1,1,10.625
0,1,1,0,0,0,0,1,0,1,0,1,1,1,13.56
1,0,1,0,0,1,0,0,1,0,1,0,0,0,11.513
0,1,0,1,1,1,0,0,1,0,1,0,0,0,10.987
0,1,1,0,0,0,1,0,0,1,1,0,1,1,10.472
1,0,0,1,1,0,1,1,0,1,0,1,1,1,13.804
1,0,1,1,0,1,0,1,1,0,1,1,1,1,13.603
0,0,1,1,1,0,1,1,1,1,1,0,1,1,10.546
1,0,1,1,1,0,1,1,1,0,0,0,0,0,10.708
1,0,1,1,1,1,0,0,0,0,1,0,1,0,10.737
0,0,1,0,0,0,1,1,0,1,0,1,1,0,13.927
1,1,1,0,1,1,1,1,0,0,0,1,1,1,13.592
0,1,0,1,0,1,1,0,1,0,1,0,1,1,10.641
0,1,1,1,0,0,0,0,1,1,1,0,0,0,10.8
0,1,0,1,0,1,0,1,0,0,0,0,1,1,10.666
1,1,0,0,1,0,0,1,0,0,0,1,1,0,13.771
0,1,0,1,1,0,0,0,1,0,1,0,0,1,10.706
0,1,1,0,0,1,1,0,0,1,0,0,0,0,10.801
0,0,1,1,1,1,1,0,0,1,0,1,1,1,14.446
1,0,1,1,1,1,0,1,0,1,0,0,0,1,10.932
1,1,1,0,1,0,1,0,1,1,0,0,0,0,10.743
1,0,0,0,1,1,0,1,1,0,1,1,1,1,13.647
0,1,1,0,1,1,1,1,1,1,1,0,1,1,10.735
0,0,1,0,1,1,1,1,1,0,1,1,0,1,13.463
0,0,1,1,1,0,0,1,1,1,0,1,1,1,14.014
0,0,0,0,1,0,1,1,0,1,0,0,0,0,10.781
1,1,1,1,1,1,1,1,0,0,0,0,1,1,10.644
0,0,1,1,0,0,0,1,1,0,0,0,1,1,10.61
0,0,1,0,1,1,1,0,1,1,1,1,0,0,13.622
0,1,0,1,1,0,0,0,1,1,0,0,1,1,10.654
0,0,1,1,1,0,1,0,0,1,1,1,1,0,13.634
0,0,0,1,0,0,0,0,1,0,1,1,0,1,13.851
0,0,0,0,0,1,1,0,1,1,1,0,0,1,10.704
1,0,1,1,1,1,0,1,1,1,0,1,1,0,13.826
1,0,0,0,1,0,1,1,0,0,1,0,1,0,10.664
1,0,0,0,1,0,1,0,1,0,1,0,1,0,10.539
0,0,0,1,0,1,1,1,0,0,1,1,1,0,13.448
1,1,0,1,1,1,0,1,1,0,0,1,0,1,13.822
0,1,0,0,0,1,1,1,0,1,0,0,1,0,10.713
1,1,1,0,0,1,1,1,1,1,0,1,1,1,13.752
1,1,0,1,1,0,1,1,0,1,0,0,0,1,10.612
0,1,1,0,0,1,0,1,0,0,1,1,0,1,13.96
1,1,1,0,0,1,0,1,0,1,1,1,0,0,13.664
1,1,0,1,1,1,1,0,0,0,1,0,1,0,11.165
1,0,0,0,0,0,1,0,0,1,0,1,1,1,13.666
1,1,0,1,1,0,1,1,0,1,0,1,0,1,13.884
0,1,1,0,0,1,0,0,1,1,0,0,1,1,10.775
1,1,1,1,1,1,1,0,1,1,1,0,0,0,10.745
1,1,1,0,1,1,1,0,1,1,0,0,1,1,10.754
0,0,1,0,1,1,1,1,1,0,0,1,1,1,13.834
1,0,0,1,1,1,1,1,1,1,0,1,0,1,13.879
1,0,1,1,1,0,0,0,1,1,0,0,1,1,10.67
1,0,0,1,1,1,1,0,1,1,1,1,1,0,13.793
0,0,1,1,1,0,1,1,1,1,0,1,0,0,13.691
1,0,0,0,0,0,1,0,1,1,0,0,0,1,10.969
0,1,0,0,1,0,1,0,1,0,0,0,1,0,10.697
1,0,0,1,1,1,0,1,0,0,0,1,1,1,13.5
0,0,1,0,0,1,1,1,1,0,0,0,0,1,10.695
1,1,0,1,1,0,1,1,0,0,1,0,0,0,10.617
0,1,0,0,1,1,1,1,1,0,1,1,0,1,13.64
1,0,1,0,1,0,1,1,1,1,1,0,0,1,10.763
1,0,0,0,1,0,1,1,1,0,1,0,0,1,11.007
0,0,1,1,1,0,1,0,1,1,1,1,0,1,13.557
1,1,1,1,0,0,0,0,0,0,0,0,1,0,10.663
0,1,1,1,1,0,0,1,0,0,0,0,1,1,10.579
1,1,0,1,1,0,1,0,1,0,1,1,0,1,13.69
1,0,1,0,1,1,1,0,1,0,1,1,0,1,13.708
0,0,0,1,0,1,0,0,1,0,0,1,0,0,13.697
0,0,0,1,0,0,1,0,1,0,0,0,0,1,10.682
0,1,1,1,1,0,0,0,1,0,1,1,0,0,13.511
0,1,0,1,0,0,0,0,1,1,1,1,1,0,13.617
0,0,0,1,1,1,0,1,1,1,1,1,1,1,13.586
1,1,1,0,0,0,1,1,0,1,1,1,0,0,13.704
0,1,0,0,0,1,1,1,0,0,1,0,1,0,10.598
1,1,0,1,0,0,0,0,0,0,0,0,1,0,10.728
0,0,1,1,0,0,1,0,1,1,1,1,1,1,13.668
1,1,1,1,1,0,1,0,1,0,1,1,1,1,13.736
1,0,1,1,1,0,0,0,0,1,1,1,0,1,14.346
0,0,0,1,0,0,1,0,1,1,0,0,0,1,10.748
1,0,0,1,0,1,0,0,1,0,1,1,1,1,13.468
1,1,0,0,1,0,1,0,0,0,0,0,1,1,10.759
0,1,1,0,0,1,0,0,0,1,1,1,0,1,13.576
1,1,1,0,0,0,0,0,1,0,0,0,0,1,10.915
0,0,1,0,1,1,0,0,0,0,1,0,0,1,10.54
1,1,1,1,0,1,1,0,0,1,1,0,1,1,10.656
0,1,0,0,1,1,0,0,0,1,1,1,0,0,13.536
0,0,0,1,0,0,0,0,0,1,1,0,0,1,10.843
0,0,1,1,1,1,1,0,0,0,1,1,1,1,13.612
0,0,1,1,0,1,0,1,1,1,1,1,0,1,13.98
0,0,1,0,1,0,1,0,1,1,0,1,0,0,13.862
1,1,1,0,0,1,0,1,0,1,0,0,1,0,10.647
0,1,1,0,0,0,0,1,0,1,1,1,1,1,13.727
0,0,0,1,1,1,0,0,0,1,1,1,1,0,13.69
0,1,0,0,0,1,1,0,1,1,1,1,1,0,13.759
1,1,0,1,0,0,1,1,1,0,1,0,1,0,10.631
1,0,1,0,1,0,1,0,0,1,1,1,1,1,13.786
1,1,0,0,0,1,0,1,0,1,1,0,1,0,10.569
1,1,0,1,1,1,0,0,1,1,1,1,1,0,13.867
0,1,1,1,0,0,0,1,1,1,1,1,0,0,13.729
0,1,1,1,0,1,0,0,0,0,0,0,0,0,10.837
1,0,1,0,0,0,1,0,0,0,1,0,1,0,10.458
1,0,0,0,1,0,1,1,0,1,0,0,0,1,10.845
0,0,1,0,0,1,0,0,0,0,0,0,1,1,10.813
0,1,0,0,1,0,0,0,0,1,0,0,1,1,11.044
0,0,1,0,1,0,1,1,0,0,1,1,0,0,13.612
1,1,0,1,0,0,0,1,0,1,1,1,0,1,14.405
0,0,1,0,0,1,0,0,1,0,0,1,0,1,14.361
0,0,0,1,0,1,1,0,0,0,1,1,0,0,13.721
0,0,1,1,1,0,0,0,1,0,0,0,0,1,10.633
0,1,0,1,1,0,0,0,1,0,1,0,0,0,10.681
1,0,0,0,0,0,1,0,1,0,1,1,1,1,13.66
0,0,0,1,0,0,0,0,0,0,1,0,0,0,10.579
1,1,1,1,0,0,0,0,1,1,1,1,1,0,14.296
0,0,0,0,0,0,1,1,0,0,0,0,1,1,10.461
0,1,0,0,0,1,1,0,1,0,1,1,0,0,13.567
0,0,0,0,1,1,0,1,1,1,0,0,0,0,11.104
0,0,1,0,0,0,1,1,1,0,0,0,0,1,10.635
0,0,1,0,1,0,1,0,0,0,1,1,1,1,13.52
0,0,1,1,0,1,1,1,1,0,0,0,1,0,10.641
0,0,1,0,1,1,0,1,0,1,0,0,1,1,10.714
1,1,0,1,0,0,0,0,0,0,0,1,1,0,13.591
0,1,1,0,0,0,1,0,1,1,0,0,0,0,10.795
1,1,0,1,1,1,0,0,0,1,0,0,0,1,11.073
1,0,1,0,1,1,0,0,1,1,1,0,1,1,10.614
1,0,0,0,1,1,1,0,0,1,1,0,1,1,10.938
1,1,1,0,1,0,1,0,1,1,1,0,0,0,10.935
1,1,0,1,0,0,1,0,0,0,1,0,1,1,10.708
1,1,1,0,0,1,1,0,1,0,0,0,0,0,10.678
1,1,0,0,0,0,0,1,1,0,0,1,1,0,13.51
0,0,1,1,0,0,1,1,0,0,0,1,1,1,13.803
0,1,0,1,0,1,0,1,1,1,1,1,0,1,13.821
0,1,1,0,1,1,0,1,0,1,0,0,1,1,10.747
1,1,1,0,0,1,0,0,0,1,0,1,1,0,13.732
1,0,1,0,0,1,0,0,1,0,1,1,1,1,13.814
1,1,0,1,0,1,0,0,0,1,0,0,1,0,10.625
0,0,1,1,0,1,1,0,0,1,0,1,1,0,13.752
0,1,0,0,1,0,1,1,0,1,0,1,1,1,13.893
0,1,0,1,0,0,0,1,0,1,1,1,0,1,13.58
1,0,1,1,1,0,0,0,1,1,1,0,1,1,10.671
0,1,0,0,0,0,1,0,0,1,1,1,0,1,13.623
0,0,0,1,0,1,1,0,1,1,1,1,1,1,14.055
1,0,0,0,0,1,0,0,1,0,0,1,1,0,13.545
0,0,0,0,0,1,0,0,1,1,1,0,0,1,10.955
1,0,1,1,0,0,1,1,0,1,1,1,1,1,13.591
0,0,0,0,1,0,1,1,0,0,1,1,0,0,14.603
0,1,1,1,1,0,1,1,0,1,1,0,1,0,10.58
0,1,1,0,1,0,1,0,1,0,0,1,1,1,13.749
1,1,0,1,0,1,0,0,1,0,1,0,1,1,11.044
0,0,1,1,1,0,1,1,0,0,0,1,1,1,13.625
1,1,1,0,0,0,0,1,1,0,0,0,1,0,10.538
0,0,0,1,0,1,1,1,1,0,0,1,0,1,13.725
1,1,0,0,0,0,1,0,1,1,1,0,0,1,10.933
0,1,1,0,1,0,0,1,1,0,0,0,0,1,11.407
1,1,0,1,0,1,1,0,0,1,1,1,0,1,13.793
1,1,1,0,1,0,1,0,1,0,0,1,0,0,13.795
0,1,1,0,1,0,0,1,1,1,0,0,0,0,11.027
1,1,0,0,0,0,1,1,0,1,0,0,1,1,10.719
0,1,1,0,1,0,1,1,1,1,0,0,0,1,10.946
0,0,1,0,1,1,0,1,0,0,0,1,1,0,13.603
0,1,0,1,1,1,1,0,1,1,1,1,0,1,14.033
0,0,1,1,0,0,0,0,1,1,0,0,0,0,10.897
1,1,0,0,0,1,0,0,1,0,1,1,0,1,13.791
0,1,0,1,0,1,1,0,1,1,0,0,1,0,10.77
0,0,1,1,0,0,0,1,1,0,1,1,1,0,13.655
0,0,1,1,0,1,0,1,1,0,1,1,0,1,13.711
0,1,0,0,0,1,0,0,1,0,1,0,0,1,10.861
1,0,1,0,0,1,0,1,1,1,0,1,1,1,14.037
0,1,1,1,1,0,0,0,1,0,0,0,0,0,10.704
1,1,0,1,0,1,0,1,0,1,1,0,1,1,10.485
1,1,1,1,1,1,0,1,1,0,0,1,1,0,13.916
0,1,0,1,0,0,0,1,0,0,1,0,0,0,10.867
0,1,0,0,1,0,1,1,1,0,1,1,1,1,13.934
1,1,0,1,0,1,0,0,0,0,0,0,0,1,10.593
0,1,1,0,1,0,1,0,1,0,0,1,1,0,13.602
0,0,0,0,0,1,1,1,0,0,0,0,0,1,10.776
0,1,1,0,0,1,1,1,0,0,0,0,1,1,10.588
1,0,0,1,1,1,0,1,1,0,1,1,1,1,13.696
0,1,0,0,1,1,1,0,0,1,0,0,1,1,10.635
1,0,0,1,1,0,0,0,0,1,0,1,0,1,13.883
0,1,0,0,0,0,0,1,1,0,1,0,0,1,10.797
1,1,1,0,0,1,1,0,0,0,1,0,0,1,10.715
0,1,0,1,0,1,1,0,0,0,1,0,1,0,10.44
1,1,1,0,0,1,0,1,1,1,1,1,0,0,14.262
1,1,0,1,0,1,0,0,1,1,1,0,0,1,10.735
0,0,0,0,1,0,0,1,0,1,1,1,0,1,13.779
1,1,0,1,0,1,0,0,0,0,0,1,0,0,14.158
1,1,1,0,0,1,1,1,0,1,0,0,0,0,10.692
1,1,1,1,0,0,0,0,1,0,0,0,1,0,10.671
1,0,1,1,0,1,0,1,1,1,0,1,0,0,14.019
1,0,0,1,1,1,1,1,0,0,1,1,0,1,13.759
0,0,1,1,0,1,0,1,0,1,1,1,1,0,13.641
1,1,1,0,0,1,0,0,0,1,0,0,1,0,10.757
0,0,1,1,0,0,0,0,0,1,0,0,0,0,10.655
1,1,0,0,0,1,0,0,0,0,1,0,0,1,10.832
0,1,0,1,0,1,0,1,0,0,0,0,0,0,10.838
0,1,1,1,1,1,0,0,1,0,0,1,0,0,13.612
1,0,1,1,1,0,1,0,1,0,1,0,0,1,10.762
0,0,1,1,0,1,1,1,1,0,0,1,0,1,13.805
1,1,1,1,0,0,0,0,0,1,1,1,0,0,13.903
1,1,1,1,1,1,1,0,0,0,0,0,0,0,10.651
0,0,1,0,0,0,0,0,0,0,1,0,1,0,10.504
0,1,1,0,1,1,1,0,0,0,1,0,1,1,10.721
0,0,1,1,1,0,0,0,0,0,0,1,1,0,13.544
1,0,1,1,0,1,1,1,1,0,0,0,1,1,10.607
1,1,0,0,1,0,0,1,1,1,0,0,0,0,10.649
0,1,0,1,0,0,0,1,1,0,0,1,0,1,13.594
1,0,0,0,1,0,1,0,1,0,0,1,0,1,14.899
1,1,0,0,0,1,0,0,1,0,1,0,0,1,11.142
1,0,0,1,0,0,0,1,0,1,1,0,1,0,10.612
0,0,1,1,1,0,0,0,0,0,1,1,0,0,13.769
0,0,0,1,0,1,1,0,1,0,1,0,0,0,10.78
1,1,0,1,1,0,0,0,0,1,0,1,0,1,14.098
0,0,0,0,0,1,1,1,1,0,0,0,0,0,10.798
0,1,1,0,0,1,0,1,0,0,0,0,1,1,10.918
0,0,0,0,0,1,0,1,1,1,0,1,1,0,13.589
1,1,0,0,1,1,0,0,0,1,0,0,1,1,10.617
1,1,0,0,0,1,0,0,1,0,0,1,1,1,13.561
0,1,1,0,1,0,0,0,0,1,0,1,0,1,13.578
1,0,0,0,0,1,1,0,1,0,0,1,0,0,13.871
0,0,1,0,1,1,0,0,1,0,1,1,0,1,13.797
0,1,1,1,0,1,0,0,1,0,1,1,0,0,13.646
0,1,1,1,0,1,1,0,0,1,0,0,1,0,10.622
1,1,1,0,1,1,1,1,0,0,0,0,1,1,10.643
0,1,0,0,0,1,0,0,0,0,0,0,1,1,10.593
0,0,1,0,0,0,1,1,1,1,1,0,0,1,10.77
1,1,0,1,1,1,1,0,0,1,1,0,0,0,10.746
0,1,0,1,0,1,1,1,0,0,0,1,0,0,13.563
1,0,1,1,0,0,1,1,1,0,1,1,0,0,13.754
1,0,0,1,0,0,0,0,0,0,1,0,0,1,10.692
1,1,0,1,0,0,1,1,1,0,0,1,0,0,14.01
1,0,1,1,0,0,0,1,1,0,0,1,0,0,13.801
0,1,0,1,1,1,0,1,0,1,1,0,0,1,10.69
1,1,0,1,1,1,0,1,1,0,0,0,1,0,10.754
1,1,1,1,1,1,0,0,1,0,0,1,1,0,13.555
1,0,1,0,1,0,1,0,1,0,0,1,0,0,13.914
0,0,0,1,1,0,0,1,0,0,0,1,1,1,14.055
0,0,1,0,0,0,0,1,0,0,0,1,0,0,13.824
1,0,1,1,0,1,0,0,0,1,0,0,0,0,10.88
0,0,0,0,1,1,1,1,0,0,0,0,0,0,10.745
1,0,0,1,0,0,0,0,0,1,1,1,0,0,13.864
1,1,1,0,1,0,1,1,0,1,1,0,1,0,10.722
0,1,0,0,0,1,0,1,0,1,1,1,0,0,13.889
1,0,1,1,0,1,1,1,0,1,1,1,0,1,13.826
1,0,0,0,0,0,0,1,0,1,0,1,0,1,13.963
0,0,1,1,1,0,1,1,0,1,0,0,1,1,10.568
0,0,1,1,1,1,0,1,0,1,1,1,0,0,13.616
