spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,<$solving_time_amazon_nano_2_7_10286
1,0,1,1,0,0,0,1,0,1,0,0,1,0,0.978640776699
0,1,1,1,0,0,0,1,0,1,0,0,1,0,0.0699029126214
1,1,1,1,0,0,0,1,0,1,0,0,1,0,0.974757281553
0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.301941747573
1,0,0,0,1,0,0,1,0,1,0,0,1,0,0.973786407767
0,1,0,0,1,0,0,1,0,1,0,0,1,0,0.122330097087
1,1,0,0,1,0,0,1,0,1,0,0,1,0,0.983495145631
0,0,1,0,1,0,0,1,0,1,0,0,1,0,0.319417475728
1,0,1,0,1,0,0,1,0,1,0,0,1,0,0.97572815534
0,1,1,0,1,0,0,1,0,1,0,0,1,0,0.108737864078
1,1,1,0,1,0,0,1,0,1,0,0,1,0,0.979611650485
0,0,0,1,1,0,0,1,0,1,0,0,1,0,0.294174757282
1,0,0,1,1,0,0,1,0,1,0,0,1,0,0.976699029126
0,1,0,1,1,0,0,1,0,1,0,0,1,0,0.109708737864
1,1,0,1,1,0,0,1,0,1,0,0,1,0,0.981553398058
0,0,1,1,1,0,0,1,0,1,0,0,1,0,0.312621359223
1,0,1,1,1,0,0,1,0,1,0,0,1,0,0.981553398058
0,1,1,1,1,0,0,1,0,1,0,0,1,0,0.105825242718
1,1,1,1,1,0,0,1,0,1,0,0,1,0,0.983495145631
0,0,0,0,0,1,0,1,0,1,0,0,1,0,0.0805825242718
1,0,0,0,0,1,0,1,0,1,0,0,1,0,0.970873786408
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.129126213592
1,1,0,0,0,1,0,1,0,1,0,0,1,0,0.980582524272
0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.0669902912621
1,0,1,0,0,1,0,1,0,1,0,0,1,0,0.973786407767
0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.12427184466
1,1,1,0,0,1,0,1,0,1,0,0,1,0,0.981553398058
0,0,0,1,0,1,0,1,0,1,0,0,1,0,0.0815533980583
1,0,0,1,0,1,0,1,0,1,0,0,1,0,0.977669902913
0,1,0,1,0,1,0,1,0,1,0,0,1,0,0.14854368932
1,1,0,1,0,1,0,1,0,1,0,0,1,0,0.97572815534
0,0,1,1,0,1,0,1,0,1,0,0,1,0,0.0776699029126
1,0,1,1,0,1,0,1,0,1,0,0,1,0,0.979611650485
0,1,1,1,0,1,0,1,0,1,0,0,1,0,0.163106796117
1,1,1,1,0,1,0,1,0,1,0,0,1,0,0.979611650485
0,0,0,0,1,1,0,1,0,1,0,0,1,0,0.0757281553398
1,0,0,0,1,1,0,1,0,1,0,0,1,0,0.974757281553
0,1,0,0,1,1,0,1,0,1,0,0,1,0,0.202912621359
1,1,0,0,1,1,0,1,0,1,0,0,1,0,0.971844660194
0,0,1,0,1,1,0,1,0,1,0,0,1,0,0.0728155339806
1,0,1,0,1,1,0,1,0,1,0,0,1,0,0.976699029126
0,1,1,0,1,1,0,1,0,1,0,0,1,0,0.202912621359
1,1,1,0,1,1,0,1,0,1,0,0,1,0,0.973786407767
0,0,0,1,1,1,0,1,0,1,0,0,1,0,0.0757281553398
1,0,0,1,1,1,0,1,0,1,0,0,1,0,0.981553398058
0,1,0,1,1,1,0,1,0,1,0,0,1,0,0.13786407767
1,1,0,1,1,1,0,1,0,1,0,0,1,0,0.978640776699
0,0,1,1,1,1,0,1,0,1,0,0,1,0,0.0533980582524
1,0,1,1,1,1,0,1,0,1,0,0,1,0,0.972815533981
0,1,1,1,1,1,0,1,0,1,0,0,1,0,0.127184466019
1,1,1,1,1,1,0,1,0,1,0,0,1,0,0.97572815534
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0.0504854368932
1,0,0,0,0,0,1,1,0,1,0,0,1,0,0.978640776699
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0.0902912621359
1,1,0,0,0,0,1,1,0,1,0,0,1,0,0.978640776699
0,0,1,0,0,0,1,1,0,1,0,0,1,0,0.0446601941748
1,0,1,0,0,0,1,1,0,1,0,0,1,0,0.625242718447
0,1,1,0,0,0,1,1,0,1,0,0,1,0,0.132038834951
1,1,1,0,0,0,1,1,0,1,0,0,1,0,0.978640776699
0,0,0,1,0,0,1,1,0,1,0,0,1,0,0.0417475728155
1,0,0,1,0,0,1,1,0,1,0,0,1,0,0.982524271845
0,1,0,1,0,0,1,1,0,1,0,0,1,0,0.0398058252427
1,1,0,1,0,0,1,1,0,1,0,0,1,0,0.971844660194
0,0,1,1,0,0,1,1,0,1,0,0,1,0,0.052427184466
1,0,1,1,0,0,1,1,0,1,0,0,1,0,0.978640776699
0,1,1,1,0,0,1,1,0,1,0,0,1,0,0.0252427184466
1,1,1,1,0,0,1,1,0,1,0,0,1,0,0.978640776699
0,0,0,0,1,0,1,1,0,1,0,0,1,0,0.153398058252
1,0,0,0,1,0,1,1,0,1,0,0,1,0,0.973786407767
0,1,0,0,1,0,1,1,0,1,0,0,1,0,0.165048543689
1,1,0,0,1,0,1,1,0,1,0,0,1,0,0.980582524272
0,0,1,0,1,0,1,1,0,1,0,0,1,0,0.0592233009709
1,0,1,0,1,0,1,1,0,1,0,0,1,0,0.97572815534
0,1,1,0,1,0,1,1,0,1,0,0,1,0,0.154368932039
1,1,1,0,1,0,1,1,0,1,0,0,1,0,0.979611650485
0,0,0,1,1,0,1,1,0,1,0,0,1,0,0.0281553398058
1,0,0,1,1,0,1,1,0,1,0,0,1,0,0.974757281553
0,1,0,1,1,0,1,1,0,1,0,0,1,0,0.0378640776699
1,1,0,1,1,0,1,1,0,1,0,0,1,0,0.974757281553
0,0,1,1,1,0,1,1,0,1,0,0,1,0,0.0223300970874
1,0,1,1,1,0,1,1,0,1,0,0,1,0,0.97572815534
0,1,1,1,1,0,1,1,0,1,0,0,1,0,0.0970873786408
1,1,1,1,1,0,1,1,0,1,0,0,1,0,0.977669902913
0,0,0,0,0,1,1,1,0,1,0,0,1,0,0.0533980582524
1,0,0,0,0,1,1,1,0,1,0,0,1,0,0.97572815534
0,1,0,0,0,1,1,1,0,1,0,0,1,0,0.102912621359
1,1,0,0,0,1,1,1,0,1,0,0,1,0,0.973786407767
0,0,1,0,0,1,1,1,0,1,0,0,1,0,0.0563106796117
1,0,1,0,0,1,1,1,0,1,0,0,1,0,0.973786407767
0,1,1,0,0,1,1,1,0,1,0,0,1,0,0.115533980583
1,1,1,0,0,1,1,1,0,1,0,0,1,0,0.973786407767
0,0,0,1,0,1,1,1,0,1,0,0,1,0,0.052427184466
1,0,0,1,0,1,1,1,0,1,0,0,1,0,0.977669902913
0,1,0,1,0,1,1,1,0,1,0,0,1,0,0.130097087379
1,1,0,1,0,1,1,1,0,1,0,0,1,0,0.97572815534
0,0,1,1,0,1,1,1,0,1,0,0,1,0,0.0718446601942
1,0,1,1,0,1,1,1,0,1,0,0,1,0,0.981553398058
0,1,1,1,0,1,1,1,0,1,0,0,1,0,0.141747572816
1,1,1,1,0,1,1,1,0,1,0,0,1,0,0.97572815534
0,0,0,0,1,1,1,1,0,1,0,0,1,0,0.0766990291262
1,0,0,0,1,1,1,1,0,1,0,0,1,0,0.976699029126
0,1,0,0,1,1,1,1,0,1,0,0,1,0,0.18640776699
1,1,0,0,1,1,1,1,0,1,0,0,1,0,0.97572815534
0,0,1,0,1,1,1,1,0,1,0,0,1,0,0.0757281553398
1,0,1,0,1,1,1,1,0,1,0,0,1,0,0.97572815534
0,1,1,0,1,1,1,1,0,1,0,0,1,0,0.153398058252
1,1,1,0,1,1,1,1,0,1,0,0,1,0,0.980582524272
0,0,0,1,1,1,1,1,0,1,0,0,1,0,0.0699029126214
1,0,0,1,1,1,1,1,0,1,0,0,1,0,0.979611650485
0,1,0,1,1,1,1,1,0,1,0,0,1,0,0.165048543689
1,1,0,1,1,1,1,1,0,1,0,0,1,0,0.984466019417
0,0,1,1,1,1,1,1,0,1,0,0,1,0,0.078640776699
1,0,1,1,1,1,1,1,0,1,0,0,1,0,0.974757281553
0,1,1,1,1,1,1,1,0,1,0,0,1,0,0.135922330097
1,1,1,1,1,1,1,1,0,1,0,0,1,0,0.979611650485
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0271844660194
1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.987378640777
0,1,0,0,0,0,0,0,1,1,0,0,1,0,0.119417475728
1,1,0,0,0,0,0,0,1,1,0,0,1,0,0.978640776699
0,0,1,0,0,0,0,0,1,1,0,0,1,0,0.021359223301
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0.973786407767
0,1,1,0,0,0,0,0,1,1,0,0,1,0,0.0271844660194
1,1,1,0,0,0,0,0,1,1,0,0,1,0,0.972815533981
0,0,0,1,0,0,0,0,1,1,0,0,1,0,0.0514563106796
1,0,0,1,0,0,0,0,1,1,0,0,1,0,0.977669902913
0,1,0,1,0,0,0,0,1,1,0,0,1,0,0.0514563106796
1,1,0,1,0,0,0,0,1,1,0,0,1,0,0.977669902913
0,0,1,1,0,0,0,0,1,1,0,0,1,0,0.047572815534
1,0,1,1,0,0,0,0,1,1,0,0,1,0,0.982524271845
0,1,1,1,0,0,0,0,1,1,0,0,1,0,0.0621359223301
1,1,1,1,0,0,0,0,1,1,0,0,1,0,0.978640776699
0,0,0,0,1,0,0,0,1,1,0,0,1,0,0.301941747573
1,0,0,0,1,0,0,0,1,1,0,0,1,0,0.974757281553
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0.116504854369
1,1,0,0,1,0,0,0,1,1,0,0,1,0,0.974757281553
0,0,1,0,1,0,0,0,1,1,0,0,1,0,0.301941747573
1,0,1,0,1,0,0,0,1,1,0,0,1,0,0.982524271845
0,1,1,0,1,0,0,0,1,1,0,0,1,0,0.120388349515
1,1,1,0,1,0,0,0,1,1,0,0,1,0,0.978640776699
0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.305825242718
1,0,0,1,1,0,0,0,1,1,0,0,1,0,0.97572815534
0,1,0,1,1,0,0,0,1,1,0,0,1,0,0.117475728155
1,1,0,1,1,0,0,0,1,1,0,0,1,0,0.981553398058
0,0,1,1,1,0,0,0,1,1,0,0,1,0,0.315533980583
1,0,1,1,1,0,0,0,1,1,0,0,1,0,0.976699029126
0,1,1,1,1,0,0,0,1,1,0,0,1,0,0.101941747573
1,1,1,1,1,0,0,0,1,1,0,0,1,0,0.983495145631
0,0,0,0,0,1,0,0,1,1,0,0,1,0,0.0757281553398
1,0,0,0,0,1,0,0,1,1,0,0,1,0,0.974757281553
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0.143689320388
1,1,0,0,0,1,0,0,1,1,0,0,1,0,0.980582524272
0,0,1,0,0,1,0,0,1,1,0,0,1,0,0.0815533980583
1,0,1,0,0,1,0,0,1,1,0,0,1,0,0.972815533981
0,1,1,0,0,1,0,0,1,1,0,0,1,0,0.138834951456
1,1,1,0,0,1,0,0,1,1,0,0,1,0,0.978640776699
0,0,0,1,0,1,0,0,1,1,0,0,1,0,0.0893203883495
1,0,0,1,0,1,0,0,1,1,0,0,1,0,0.974757281553
0,1,0,1,0,1,0,0,1,1,0,0,1,0,0.156310679612
1,1,0,1,0,1,0,0,1,1,0,0,1,0,0.978640776699
0,0,1,1,0,1,0,0,1,1,0,0,1,0,0.0776699029126
1,0,1,1,0,1,0,0,1,1,0,0,1,0,0.979611650485
0,1,1,1,0,1,0,0,1,1,0,0,1,0,0.152427184466
1,1,1,1,0,1,0,0,1,1,0,0,1,0,0.972815533981
0,0,0,0,1,1,0,0,1,1,0,0,1,0,0.0728155339806
1,0,0,0,1,1,0,0,1,1,0,0,1,0,0.977669902913
0,1,0,0,1,1,0,0,1,1,0,0,1,0,0.2
1,1,0,0,1,1,0,0,1,1,0,0,1,0,0.971844660194
0,0,1,0,1,1,0,0,1,1,0,0,1,0,0.0796116504854
1,0,1,0,1,1,0,0,1,1,0,0,1,0,0.978640776699
0,1,1,0,1,1,0,0,1,1,0,0,1,0,0.187378640777
1,1,1,0,1,1,0,0,1,1,0,0,1,0,0.972815533981
0,0,0,1,1,1,0,0,1,1,0,0,1,0,0.0766990291262
1,0,0,1,1,1,0,0,1,1,0,0,1,0,0.983495145631
0,1,0,1,1,1,0,0,1,1,0,0,1,0,0.209708737864
1,1,0,1,1,1,0,0,1,1,0,0,1,0,0.971844660194
0,0,1,1,1,1,0,0,1,1,0,0,1,0,0.0757281553398
1,0,1,1,1,1,0,0,1,1,0,0,1,0,0.977669902913
0,1,1,1,1,1,0,0,1,1,0,0,1,0,0.193203883495
1,1,1,1,1,1,0,0,1,1,0,0,1,0,0.983495145631
0,0,0,0,0,0,1,0,1,1,0,0,1,0,0.0757281553398
1,0,0,0,0,0,1,0,1,1,0,0,1,0,0.97572815534
0,1,0,0,0,0,1,0,1,1,0,0,1,0,0.125242718447
1,1,0,0,0,0,1,0,1,1,0,0,1,0,0.97572815534
0,0,1,0,0,0,1,0,1,1,0,0,1,0,0.0718446601942
1,0,1,0,0,0,1,0,1,1,0,0,1,0,0.959223300971
0,1,1,0,0,0,1,0,1,1,0,0,1,0,0.190291262136
1,1,1,0,0,0,1,0,1,1,0,0,1,0,0.979611650485
0,0,0,1,0,0,1,0,1,1,0,0,1,0,0.068932038835
1,0,0,1,0,0,1,0,1,1,0,0,1,0,0.979611650485
0,1,0,1,0,0,1,0,1,1,0,0,1,0,0.0621359223301
1,1,0,1,0,0,1,0,1,1,0,0,1,0,0.978640776699
0,0,1,1,0,0,1,0,1,1,0,0,1,0,0.0883495145631
1,0,1,1,0,0,1,0,1,1,0,0,1,0,0.978640776699
0,1,1,1,0,0,1,0,1,1,0,0,1,0,0.0533980582524
1,1,1,1,0,0,1,0,1,1,0,0,1,0,0.981553398058
0,0,0,0,1,0,1,0,1,1,0,0,1,0,0.233980582524
1,0,0,0,1,0,1,0,1,1,0,0,1,0,0.980582524272
0,1,0,0,1,0,1,0,1,1,0,0,1,0,0.233980582524
1,1,0,0,1,0,1,0,1,1,0,0,1,0,0.978640776699
0,0,1,0,1,0,1,0,1,1,0,0,1,0,0.0941747572816
1,0,1,0,1,0,1,0,1,1,0,0,1,0,0.983495145631
0,1,1,0,1,0,1,0,1,1,0,0,1,0,0.22427184466
1,1,1,0,1,0,1,0,1,1,0,0,1,0,0.973786407767
0,0,0,1,1,0,1,0,1,1,0,0,1,0,0.0504854368932
1,0,0,1,1,0,1,0,1,1,0,0,1,0,0.972815533981
0,1,0,1,1,0,1,0,1,1,0,0,1,0,0.0553398058252
1,1,0,1,1,0,1,0,1,1,0,0,1,0,0.977669902913
0,0,1,1,1,0,1,0,1,1,0,0,1,0,0.0330097087379
1,0,1,1,1,0,1,0,1,1,0,0,1,0,0.980582524272
0,1,1,1,1,0,1,0,1,1,0,0,1,0,0.144660194175
1,1,1,1,1,0,1,0,1,1,0,0,1,0,0.976699029126
0,0,0,0,0,1,1,0,1,1,0,0,1,0,0.0854368932039
1,0,0,0,0,1,1,0,1,1,0,0,1,0,0.980582524272
0,1,0,0,0,1,1,0,1,1,0,0,1,0,0.165048543689
1,1,0,0,0,1,1,0,1,1,0,0,1,0,0.971844660194
0,0,1,0,0,1,1,0,1,1,0,0,1,0,0.0766990291262
1,0,1,0,0,1,1,0,1,1,0,0,1,0,0.981553398058
0,1,1,0,0,1,1,0,1,1,0,0,1,0,0.177669902913
1,1,1,0,0,1,1,0,1,1,0,0,1,0,0.979611650485
0,0,0,1,0,1,1,0,1,1,0,0,1,0,0.0815533980583
1,0,0,1,0,1,1,0,1,1,0,0,1,0,0.98640776699
0,1,0,1,0,1,1,0,1,1,0,0,1,0,0.136893203883
1,1,0,1,0,1,1,0,1,1,0,0,1,0,0.97572815534
0,0,1,1,0,1,1,0,1,1,0,0,1,0,0.0873786407767
1,0,1,1,0,1,1,0,1,1,0,0,1,0,0.978640776699
0,1,1,1,0,1,1,0,1,1,0,0,1,0,0.141747572816
1,1,1,1,0,1,1,0,1,1,0,0,1,0,0.973786407767
0,0,0,0,1,1,1,0,1,1,0,0,1,0,0.0825242718447
1,0,0,0,1,1,1,0,1,1,0,0,1,0,0.972815533981
0,1,0,0,1,1,1,0,1,1,0,0,1,0,0.201941747573
1,1,0,0,1,1,1,0,1,1,0,0,1,0,0.97572815534
0,0,1,0,1,1,1,0,1,1,0,0,1,0,0.0640776699029
1,0,1,0,1,1,1,0,1,1,0,0,1,0,0.978640776699
0,1,1,0,1,1,1,0,1,1,0,0,1,0,0.159223300971
1,1,1,0,1,1,1,0,1,1,0,0,1,0,0.973786407767
0,0,0,1,1,1,1,0,1,1,0,0,1,0,0.0805825242718
1,0,0,1,1,1,1,0,1,1,0,0,1,0,0.973786407767
0,1,0,1,1,1,1,0,1,1,0,0,1,0,0.177669902913
1,1,0,1,1,1,1,0,1,1,0,0,1,0,0.977669902913
0,0,1,1,1,1,1,0,1,1,0,0,1,0,0.078640776699
1,0,1,1,1,1,1,0,1,1,0,0,1,0,0.976699029126
0,1,1,1,1,1,1,0,1,1,0,0,1,0,0.135922330097
1,1,1,1,1,1,1,0,1,1,0,0,1,0,0.98640776699
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.0320388349515
1,0,0,0,0,0,0,1,1,1,0,0,1,0,0.981553398058
0,1,0,0,0,0,0,1,1,1,0,0,1,0,0.128155339806
1,1,0,0,0,0,0,1,1,1,0,0,1,0,0.974757281553
0,0,1,0,0,0,0,1,1,1,0,0,1,0,0.0291262135922
1,0,1,0,0,0,0,1,1,1,0,0,1,0,0.982524271845
0,1,1,0,0,0,0,1,1,1,0,0,1,0,0.0174757281553
1,1,1,0,0,0,0,1,1,1,0,0,1,0,0.977669902913
0,0,0,1,0,0,0,1,1,1,0,0,1,0,0.0495145631068
1,0,0,1,0,0,0,1,1,1,0,0,1,0,0.972815533981
0,1,0,1,0,0,0,1,1,1,0,0,1,0,0.068932038835
1,1,0,1,0,0,0,1,1,1,0,0,1,0,0.974757281553
0,0,1,1,0,0,0,1,1,1,0,0,1,0,0.047572815534
1,0,1,1,0,0,0,1,1,1,0,0,1,0,0.984466019417
0,1,1,1,0,0,0,1,1,1,0,0,1,0,0.047572815534
1,1,1,1,0,0,0,1,1,1,0,0,1,0,0.977669902913
0,0,0,0,1,0,0,1,1,1,0,0,1,0,0.304854368932
1,0,0,0,1,0,0,1,1,1,0,0,1,0,0.979611650485
0,1,0,0,1,0,0,1,1,1,0,0,1,0,0.11067961165
1,1,0,0,1,0,0,1,1,1,0,0,1,0,0.97572815534
0,0,1,0,1,0,0,1,1,1,0,0,1,0,0.301941747573
1,0,1,0,1,0,0,1,1,1,0,0,1,0,0.978640776699
0,1,1,0,1,0,0,1,1,1,0,0,1,0,0.107766990291
1,1,1,0,1,0,0,1,1,1,0,0,1,0,0.979611650485
0,0,0,1,1,0,0,1,1,1,0,0,1,0,0.299029126214
1,0,0,1,1,0,0,1,1,1,0,0,1,0,0.976699029126
0,1,0,1,1,0,0,1,1,1,0,0,1,0,0.112621359223
1,1,0,1,1,0,0,1,1,1,0,0,1,0,0.971844660194
0,0,1,1,1,0,0,1,1,1,0,0,1,0,0.308737864078
1,0,1,1,1,0,0,1,1,1,0,0,1,0,0.979611650485
0,1,1,1,1,0,0,1,1,1,0,0,1,0,0.122330097087
1,1,1,1,1,0,0,1,1,1,0,0,1,0,0.978640776699
0,0,0,0,0,1,0,1,1,1,0,0,1,0,0.0844660194175
1,0,0,0,0,1,0,1,1,1,0,0,1,0,0.97572815534
0,1,0,0,0,1,0,1,1,1,0,0,1,0,0.144660194175
1,1,0,0,0,1,0,1,1,1,0,0,1,0,0.972815533981
0,0,1,0,0,1,0,1,1,1,0,0,1,0,0.078640776699
1,0,1,0,0,1,0,1,1,1,0,0,1,0,0.977669902913
0,1,1,0,0,1,0,1,1,1,0,0,1,0,0.140776699029
1,1,1,0,0,1,0,1,1,1,0,0,1,0,0.976699029126
0,0,0,1,0,1,0,1,1,1,0,0,1,0,0.0805825242718
1,0,0,1,0,1,0,1,1,1,0,0,1,0,0.974757281553
0,1,0,1,0,1,0,1,1,1,0,0,1,0,0.153398058252
1,1,0,1,0,1,0,1,1,1,0,0,1,0,0.974757281553
0,0,1,1,0,1,0,1,1,1,0,0,1,0,0.0728155339806
1,0,1,1,0,1,0,1,1,1,0,0,1,0,0.976699029126
0,1,1,1,0,1,0,1,1,1,0,0,1,0,0.152427184466
1,1,1,1,0,1,0,1,1,1,0,0,1,0,0.979611650485
0,0,0,0,1,1,0,1,1,1,0,0,1,0,0.0631067961165
1,0,0,0,1,1,0,1,1,1,0,0,1,0,0.976699029126
0,1,0,0,1,1,0,1,1,1,0,0,1,0,0.203883495146
1,1,0,0,1,1,0,1,1,1,0,0,1,0,0.977669902913
0,0,1,0,1,1,0,1,1,1,0,0,1,0,0.0854368932039
1,0,1,0,1,1,0,1,1,1,0,0,1,0,0.978640776699
0,1,1,0,1,1,0,1,1,1,0,0,1,0,0.200970873786
1,1,1,0,1,1,0,1,1,1,0,0,1,0,0.988349514563
0,0,0,1,1,1,0,1,1,1,0,0,1,0,0.0747572815534
1,0,0,1,1,1,0,1,1,1,0,0,1,0,0.979611650485
0,1,0,1,1,1,0,1,1,1,0,0,1,0,0.196116504854
1,1,0,1,1,1,0,1,1,1,0,0,1,0,0.978640776699
0,0,1,1,1,1,0,1,1,1,0,0,1,0,0.0873786407767
1,0,1,1,1,1,0,1,1,1,0,0,1,0,0.97572815534
0,1,1,1,1,1,0,1,1,1,0,0,1,0,0.208737864078
1,1,1,1,1,1,0,1,1,1,0,0,1,0,0.973786407767
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0.0864077669903
1,0,0,0,0,0,1,1,1,1,0,0,1,0,0.977669902913
0,1,0,0,0,0,1,1,1,1,0,0,1,0,0.121359223301
1,1,0,0,0,0,1,1,1,1,0,0,1,0,0.979611650485
0,0,1,0,0,0,1,1,1,1,0,0,1,0,0.068932038835
1,0,1,0,0,0,1,1,1,1,0,0,1,0,0.939805825243
0,1,1,0,0,0,1,1,1,1,0,0,1,0,0.197087378641
1,1,1,0,0,0,1,1,1,1,0,0,1,0,0.985436893204
0,0,0,1,0,0,1,1,1,1,0,0,1,0,0.0601941747573
1,0,0,1,0,0,1,1,1,1,0,0,1,0,0.983495145631
0,1,0,1,0,0,1,1,1,1,0,0,1,0,0.0660194174757
1,1,0,1,0,0,1,1,1,1,0,0,1,0,0.979611650485
0,0,1,1,0,0,1,1,1,1,0,0,1,0,0.0893203883495
1,0,1,1,0,0,1,1,1,1,0,0,1,0,0.979611650485
0,1,1,1,0,0,1,1,1,1,0,0,1,0,0.0533980582524
1,1,1,1,0,0,1,1,1,1,0,0,1,0,0.983495145631
0,0,0,0,1,0,1,1,1,1,0,0,1,0,0.238834951456
1,0,0,0,1,0,1,1,1,1,0,0,1,0,0.979611650485
0,1,0,0,1,0,1,1,1,1,0,0,1,0,0.233980582524
1,1,0,0,1,0,1,1,1,1,0,0,1,0,0.972815533981
0,0,1,0,1,0,1,1,1,1,0,0,1,0,0.0883495145631
1,0,1,0,1,0,1,1,1,1,0,0,1,0,0.97572815534
0,1,1,0,1,0,1,1,1,1,0,0,1,0,0.230097087379
1,1,1,0,1,0,1,1,1,1,0,0,1,0,0.97572815534
0,0,0,1,1,0,1,1,1,1,0,0,1,0,0.0417475728155
1,0,0,1,1,0,1,1,1,1,0,0,1,0,0.974757281553
0,1,0,1,1,0,1,1,1,1,0,0,1,0,0.0679611650485
1,1,0,1,1,0,1,1,1,1,0,0,1,0,0.978640776699
0,0,1,1,1,0,1,1,1,1,0,0,1,0,0.0359223300971
1,0,1,1,1,0,1,1,1,1,0,0,1,0,0.980582524272
0,1,1,1,1,0,1,1,1,1,0,0,1,0,0.140776699029
1,1,1,1,1,0,1,1,1,1,0,0,1,0,0.973786407767
0,0,0,0,0,1,1,1,1,1,0,0,1,0,0.073786407767
1,0,0,0,0,1,1,1,1,1,0,0,1,0,0.977669902913
0,1,0,0,0,1,1,1,1,1,0,0,1,0,0.158252427184
1,1,0,0,0,1,1,1,1,1,0,0,1,0,0.985436893204
0,0,1,0,0,1,1,1,1,1,0,0,1,0,0.0805825242718
1,0,1,0,0,1,1,1,1,1,0,0,1,0,0.973786407767
0,1,1,0,0,1,1,1,1,1,0,0,1,0,0.179611650485
1,1,1,0,0,1,1,1,1,1,0,0,1,0,0.980582524272
0,0,0,1,0,1,1,1,1,1,0,0,1,0,0.078640776699
1,0,0,1,0,1,1,1,1,1,0,0,1,0,0.980582524272
0,1,0,1,0,1,1,1,1,1,0,0,1,0,0.118446601942
1,1,0,1,0,1,1,1,1,1,0,0,1,0,0.982524271845
0,0,1,1,0,1,1,1,1,1,0,0,1,0,0.0728155339806
1,0,1,1,0,1,1,1,1,1,0,0,1,0,0.978640776699
0,1,1,1,0,1,1,1,1,1,0,0,1,0,0.142718446602
1,1,1,1,0,1,1,1,1,1,0,0,1,0,0.983495145631
0,0,0,0,1,1,1,1,1,1,0,0,1,0,0.0776699029126
1,0,0,0,1,1,1,1,1,1,0,0,1,0,0.979611650485
0,1,0,0,1,1,1,1,1,1,0,0,1,0,0.197087378641
1,1,0,0,1,1,1,1,1,1,0,0,1,0,0.978640776699
0,0,1,0,1,1,1,1,1,1,0,0,1,0,0.0679611650485
1,0,1,0,1,1,1,1,1,1,0,0,1,0,0.973786407767
0,1,1,0,1,1,1,1,1,1,0,0,1,0,0.147572815534
1,1,1,0,1,1,1,1,1,1,0,0,1,0,0.977669902913
0,0,0,1,1,1,1,1,1,1,0,0,1,0,0.0834951456311
1,0,0,1,1,1,1,1,1,1,0,0,1,0,0.980582524272
0,1,0,1,1,1,1,1,1,1,0,0,1,0,0.16213592233
1,1,0,1,1,1,1,1,1,1,0,0,1,0,0.97572815534
0,0,1,1,1,1,1,1,1,1,0,0,1,0,0.0834951456311
1,0,1,1,1,1,1,1,1,1,0,0,1,0,0.982524271845
0,1,1,1,1,1,1,1,1,1,0,0,1,0,0.133009708738
1,1,1,1,1,1,1,1,1,1,0,0,1,0,0.980582524272
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0271844660194
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.974757281553
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.127184466019
1,1,0,0,0,0,0,0,0,0,1,0,1,0,0.973786407767
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0339805825243
1,0,1,0,0,0,0,0,0,0,1,0,1,0,0.979611650485
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0.031067961165
1,1,1,0,0,0,0,0,0,0,1,0,1,0,0.984466019417
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.0466019417476
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0.972815533981
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0.0563106796117
1,1,0,1,0,0,0,0,0,0,1,0,1,0,0.974757281553
0,0,1,1,0,0,0,0,0,0,1,0,1,0,0.0543689320388
1,0,1,1,0,0,0,0,0,0,1,0,1,0,0.978640776699
0,1,1,1,0,0,0,0,0,0,1,0,1,0,0.0631067961165
1,1,1,1,0,0,0,0,0,0,1,0,1,0,0.985436893204
0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.303883495146
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.981553398058
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.109708737864
1,1,0,0,1,0,0,0,0,0,1,0,1,0,0.973786407767
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.300970873786
