SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandsync.4
1,0,1,0,1,0,0,1,1,0,1,0,0,1,14915
1,1,1,1,1,1,1,1,1,1,1,0,1,1,14686
1,1,1,0,1,1,0,0,1,1,0,1,1,1,13788
0,1,0,1,1,0,0,0,1,0,1,0,0,1,14632
1,0,1,0,1,1,0,1,1,1,1,0,1,1,14524
0,0,0,1,1,0,1,1,0,1,1,1,0,0,13587
1,0,0,0,0,1,0,1,1,0,1,0,0,1,14335
1,0,1,0,0,1,1,1,1,1,0,0,1,0,14332
0,0,0,1,0,0,1,1,1,1,1,0,1,1,14422
0,0,0,0,1,0,1,1,1,1,1,1,0,0,13518
0,1,1,0,0,0,1,0,1,0,1,0,1,0,14360
0,1,0,0,1,0,1,0,0,0,1,0,0,0,14014
1,0,0,1,1,1,0,1,0,1,1,1,1,1,13251
1,1,0,0,1,0,0,0,1,1,1,1,1,0,13454
1,1,0,1,0,0,0,0,0,1,0,1,1,1,13260
0,0,1,1,1,1,1,0,1,1,0,1,1,0,13342
0,1,1,0,0,0,1,0,1,0,0,0,1,0,14390
0,1,0,1,1,0,1,1,0,1,1,1,0,0,13578
0,1,1,0,0,1,0,0,1,1,1,1,1,1,13713
1,0,1,1,0,1,1,0,1,1,0,1,0,0,13684
0,1,0,1,0,0,1,1,1,0,1,0,0,1,14231
1,0,1,1,0,0,1,0,1,0,1,1,1,1,13685
0,0,1,1,0,1,1,0,1,0,1,0,0,1,14498
0,0,0,1,1,1,0,1,0,1,0,1,0,1,13726
1,1,1,0,0,0,0,1,1,1,1,1,0,1,13621
0,1,0,0,0,1,0,0,1,1,0,0,1,0,14150
1,0,0,1,1,1,1,0,1,0,0,0,1,1,14360
1,1,0,1,1,1,1,1,0,1,1,1,1,1,13917
1,0,1,0,0,1,0,0,1,1,1,0,0,1,14333
0,1,0,1,1,0,1,1,1,1,1,1,0,0,13519
1,0,0,1,0,1,0,0,0,1,1,0,0,1,14210
0,1,0,1,0,1,1,1,0,0,1,1,1,0,13537
1,0,1,1,0,0,0,1,1,0,1,1,1,1,13389
1,0,1,1,0,0,0,0,1,0,1,1,1,1,13206
0,1,1,1,1,0,1,1,0,1,0,1,0,1,12986
1,1,1,1,1,1,1,0,0,0,0,0,0,1,14059
1,0,0,0,1,0,0,0,1,1,1,0,0,1,16048
0,0,0,0,1,0,1,0,1,1,1,0,0,0,16309
0,1,1,1,0,1,1,1,0,1,1,0,1,0,16468
0,1,1,0,0,0,1,0,1,0,1,1,1,0,15363
0,0,0,0,0,1,0,0,0,0,0,1,0,1,15007
1,1,0,0,0,1,1,1,0,0,1,1,1,0,14851
1,0,0,0,0,0,1,0,0,0,0,1,0,0,15030
1,1,0,1,1,1,0,1,0,1,0,1,1,0,14889
0,1,0,1,1,1,1,0,1,1,1,0,1,1,15775
0,1,0,1,1,0,0,0,0,0,0,0,0,1,16179
1,1,0,1,0,0,0,1,1,1,0,0,1,0,15938
0,1,0,1,1,0,0,0,0,0,1,1,1,0,14890
0,1,1,1,0,1,1,1,1,1,0,0,1,1,16205
0,0,1,1,1,0,1,1,0,1,1,0,1,1,16731
1,1,0,0,0,0,1,0,1,1,0,1,0,1,15359
0,0,0,0,1,0,1,1,0,0,1,1,1,0,15140
1,1,0,1,0,0,0,0,0,0,1,0,0,0,16009
0,1,1,0,0,0,1,1,0,1,0,0,1,0,16461
1,0,1,1,1,1,0,0,1,0,1,0,0,1,16355
1,1,1,1,0,0,1,0,1,1,1,1,0,0,15077
1,0,1,0,0,0,1,1,0,0,0,0,0,0,16155
1,1,1,0,1,1,0,0,1,0,0,0,0,0,16501
1,1,0,0,1,1,0,0,1,0,0,1,0,0,15304
0,0,0,1,1,0,1,0,0,1,0,0,0,0,16148
0,0,0,0,1,1,0,0,1,0,1,1,0,0,14984
0,0,1,1,0,0,1,1,1,1,1,0,0,1,16561
1,0,1,0,0,0,0,1,0,1,0,0,0,0,16044
0,0,1,0,1,1,0,0,1,0,0,1,1,0,15332
0,0,0,1,1,1,0,1,0,1,0,1,1,1,15415
1,1,1,1,1,0,1,0,0,1,1,0,1,0,16373
0,1,1,1,0,1,1,1,0,0,1,1,1,1,15117
0,0,1,1,0,1,0,0,1,0,0,0,1,0,16044
0,1,1,1,1,0,0,1,0,0,1,1,0,1,15061
0,0,1,1,0,0,1,1,0,0,1,0,0,1,16627
1,1,1,0,1,1,1,0,1,0,0,0,1,0,16257
1,1,0,0,1,0,1,0,0,1,0,0,0,0,16120
0,0,1,1,1,1,0,1,0,1,0,1,1,1,15378
0,0,1,1,1,0,1,0,0,1,1,0,1,1,16799
0,1,0,0,1,0,0,0,1,1,0,0,1,0,16759
0,0,1,0,0,0,1,1,0,0,1,1,0,0,15250
1,1,0,0,0,0,0,1,1,1,1,0,0,0,16533
0,1,0,0,1,0,0,0,0,1,1,0,1,0,16626
0,0,1,1,0,0,0,1,0,0,0,0,0,0,16632
1,0,1,0,1,0,0,0,1,0,0,1,0,0,15469
1,0,1,1,1,0,0,1,0,0,0,1,1,0,15377
0,1,1,0,0,0,1,1,0,1,0,0,0,1,16254
1,0,1,1,0,0,0,0,0,0,1,0,1,0,16641
1,0,0,0,0,0,1,0,0,1,1,0,1,1,15961
1,1,1,1,0,1,0,1,0,0,0,1,1,0,14958
0,1,1,0,0,0,0,0,1,1,1,1,0,0,15117
1,1,1,1,0,0,0,1,1,1,0,0,0,0,16307
0,0,0,1,1,0,0,0,0,1,1,0,1,0,16171
1,1,0,0,1,0,0,0,1,1,0,0,1,0,16316
0,1,1,0,0,0,1,0,1,1,0,0,1,1,15919
1,1,1,0,0,1,0,0,1,1,0,1,1,0,14901
0,1,0,1,0,1,1,1,1,1,1,0,1,1,15806
0,1,1,0,0,1,0,0,1,0,1,1,0,0,14752
1,0,0,0,1,1,0,0,1,1,0,1,1,1,14861
0,0,1,0,0,1,1,1,1,0,1,1,1,0,14742
0,1,0,1,1,0,1,1,1,0,1,0,0,1,16366
1,0,1,0,0,0,0,0,1,0,0,0,1,1,15910
0,1,1,0,0,0,1,0,0,0,0,0,1,1,16117
0,1,1,0,0,1,0,0,0,1,1,1,1,1,14737
0,1,0,1,0,0,0,0,0,0,0,0,1,1,15577
0,0,1,0,1,0,0,1,1,0,1,0,0,0,15864
1,1,0,0,0,1,1,0,1,0,0,1,0,1,14671
1,0,0,0,0,0,1,0,1,1,0,0,1,1,15799
0,1,1,1,0,1,0,0,1,0,1,0,1,0,15928
0,0,0,1,0,0,0,1,1,0,0,0,1,0,15778
1,0,1,0,1,0,0,0,0,1,0,1,1,0,14672
1,0,0,1,1,0,1,0,1,1,1,0,0,1,15930
1,1,1,0,1,0,1,0,1,1,0,0,1,1,15751
0,1,1,1,0,0,1,1,1,0,1,1,1,0,14723
1,1,0,1,1,0,1,1,1,0,0,1,1,0,14550
1,0,1,0,0,1,0,1,0,1,1,0,1,0,15883
0,1,0,0,1,0,0,0,1,0,1,0,1,1,15595
1,0,0,1,1,0,1,0,0,0,1,0,0,0,15938
1,0,1,0,1,1,1,0,0,1,0,0,0,1,15768
1,1,1,1,0,0,0,1,1,1,1,1,0,1,14637
1,1,1,0,0,0,0,1,0,1,0,1,0,0,14592
1,0,0,1,1,1,0,0,0,0,0,0,0,1,15651
0,1,1,1,0,0,0,1,1,0,1,1,0,1,14598
0,1,0,1,1,0,0,0,0,0,0,1,0,1,14953
0,0,0,0,0,1,1,0,1,1,1,0,0,0,15717
0,1,1,0,0,0,0,1,0,1,1,0,1,0,15826
0,1,1,0,1,1,0,0,0,1,0,1,1,1,14549
1,1,1,1,0,1,1,1,0,1,0,0,1,0,15425
0,1,0,0,1,0,1,0,1,1,0,1,0,0,14644
1,1,0,1,0,1,1,0,0,1,1,1,1,0,14538
1,1,1,0,1,0,1,1,1,0,1,0,0,1,16287
1,0,0,0,0,1,1,0,1,1,1,1,1,0,14912
0,0,1,1,0,1,1,1,1,1,1,0,0,0,16318
0,1,0,1,1,0,1,1,1,0,0,0,1,1,16173
1,0,1,1,0,0,1,0,1,0,0,1,1,1,13737
0,1,0,0,1,0,1,0,1,0,0,0,1,1,14644
1,1,1,1,1,0,1,0,1,1,0,0,0,0,14541
0,1,0,1,0,0,1,0,0,1,1,1,0,0,13696
1,1,1,1,1,1,1,1,1,1,0,0,0,0,14291
0,1,0,1,1,0,1,0,1,0,1,1,0,0,14842
1,0,0,1,1,0,0,0,0,1,1,0,0,1,16031
1,1,0,1,0,1,1,0,0,1,1,1,0,0,14878
0,0,1,1,1,1,0,0,1,0,0,0,0,1,16712
0,0,1,0,0,0,0,0,1,1,1,1,0,0,14991
0,0,1,0,0,1,0,0,0,0,1,0,1,0,16139
1,0,1,0,0,1,1,0,0,1,1,0,0,0,16051
1,0,0,1,0,0,1,0,1,0,1,1,0,1,15183
0,0,1,1,1,0,1,0,0,1,1,0,1,0,16173
1,1,1,1,0,1,1,0,0,0,1,0,1,1,16487
1,1,0,1,1,1,0,1,0,0,1,1,1,1,16164
0,1,0,1,1,0,1,0,1,0,0,0,0,0,16236
1,0,0,0,1,0,1,1,1,0,0,1,1,1,15057
0,0,1,0,1,1,1,0,0,0,0,1,1,0,15020
1,0,1,0,0,1,1,0,0,0,1,0,1,0,14039
0,0,0,0,1,1,0,1,1,1,1,1,0,1,13426
0,0,0,1,0,1,1,0,0,1,0,0,1,1,13991
1,1,0,1,0,0,0,0,1,1,1,1,0,0,13366
0,1,1,1,0,1,0,1,1,0,1,1,1,1,13477
0,1,1,1,0,1,1,1,0,0,0,1,1,1,13781
1,0,0,0,0,0,1,0,0,1,0,1,1,0,13491
1,1,1,0,1,1,1,1,0,0,0,0,1,1,14554
1,1,1,1,0,0,0,1,1,0,1,0,0,0,14369
0,0,0,1,0,0,1,1,1,1,0,1,0,0,13525
0,0,1,1,0,1,0,0,0,1,1,0,1,0,14482
0,0,0,1,1,0,0,1,0,1,0,1,1,1,13937
1,1,0,1,1,1,0,1,0,0,1,0,0,1,14229
1,0,1,1,1,1,1,1,0,1,0,0,0,1,14591
0,0,1,0,1,0,1,0,1,0,0,0,1,0,14599
0,1,0,0,0,1,0,0,0,0,0,1,1,0,14034
0,0,1,0,1,0,0,0,0,1,1,0,0,0,14852
1,1,0,1,0,1,1,0,1,0,0,0,1,1,14442
1,0,0,1,0,0,0,1,1,0,1,0,1,1,14419
1,1,0,1,1,0,1,0,0,1,1,0,0,1,14247
0,0,0,0,1,0,0,0,1,1,1,0,1,1,14521
0,1,1,0,0,0,0,1,0,1,0,1,1,1,13686
1,0,1,0,0,1,0,0,1,0,1,0,0,0,14733
0,1,0,1,1,1,0,0,1,0,1,0,0,0,14374
0,1,1,0,0,0,1,0,0,1,1,0,1,1,14361
1,0,0,1,1,0,1,1,0,1,0,1,1,1,13604
1,0,1,1,0,1,0,1,1,0,1,1,1,1,13525
0,0,1,1,1,0,1,1,1,1,1,0,1,1,14329
1,0,1,1,1,0,1,1,1,0,0,0,0,0,14201
1,0,1,1,1,1,0,0,0,0,1,0,1,0,14601
0,0,1,0,0,0,1,1,0,1,0,1,1,0,13831
1,1,1,0,1,1,1,1,0,0,0,1,1,1,13838
0,1,0,1,0,1,1,0,1,0,1,0,1,1,14452
0,1,1,1,0,0,0,0,1,1,1,0,0,0,14292
0,1,0,1,0,1,0,1,0,0,0,0,1,1,14565
1,1,0,0,1,0,0,1,0,0,0,1,1,0,13613
0,1,0,1,1,0,0,0,1,0,1,0,0,1,14297
0,1,1,0,0,1,1,0,0,1,0,0,0,0,14140
0,0,1,1,1,1,1,0,0,1,0,1,1,1,14220
1,0,1,1,1,1,0,1,0,1,0,0,0,1,14542
1,1,1,0,1,0,1,0,1,1,0,0,0,0,14574
1,0,0,0,1,1,0,1,1,0,1,1,1,1,13447
0,1,1,0,1,1,1,1,1,1,1,0,1,1,14250
0,0,1,0,1,1,1,1,1,0,1,1,0,1,13421
0,0,1,1,1,0,0,1,1,1,0,1,1,1,13357
0,0,0,0,1,0,1,1,0,1,0,0,0,0,13637
1,1,1,1,1,1,1,1,0,0,0,0,1,1,13839
0,0,1,1,0,0,0,1,1,0,0,0,1,1,14165
0,0,1,0,1,1,1,0,1,1,1,1,0,0,13507
0,1,0,1,1,0,0,0,1,1,0,0,1,1,14268
0,0,1,1,1,0,1,0,0,1,1,1,1,0,13852
0,0,0,1,0,0,0,0,1,0,1,1,0,1,14015
0,0,0,0,0,1,1,0,1,1,1,0,0,1,14369
1,0,1,1,1,1,0,1,1,1,0,1,1,0,13853
1,0,0,0,1,0,1,1,0,0,1,0,1,0,14422
1,0,0,0,1,0,1,0,1,0,1,0,1,0,14285
0,0,0,1,0,1,1,1,0,0,1,1,1,0,13375
1,1,0,1,1,1,0,1,1,0,0,1,0,1,13030
0,1,0,0,0,1,1,1,0,1,0,0,1,0,14006
1,1,1,0,0,1,1,1,1,1,0,1,1,1,13422
1,1,0,1,1,0,1,1,0,1,0,0,0,1,14266
0,1,1,0,0,1,0,1,0,0,1,1,0,1,13777
1,1,1,0,0,1,0,1,0,1,1,1,0,0,13633
1,1,0,1,1,1,1,0,0,0,1,0,1,0,14566
1,0,0,0,0,0,1,0,0,1,0,1,1,1,13729
1,1,0,1,1,0,1,1,0,1,0,1,0,1,13555
0,1,1,0,0,1,0,0,1,1,0,0,1,1,14457
1,1,1,1,1,1,1,0,1,1,1,0,0,0,14449
1,1,1,0,1,1,1,0,1,1,0,0,1,1,14442
0,0,1,0,1,1,1,1,1,0,0,1,1,1,13836
1,0,0,1,1,1,1,1,1,1,0,1,0,1,13723
1,0,1,1,1,0,0,0,1,1,0,0,1,1,14447
1,0,0,1,1,1,1,0,1,1,1,1,1,0,13860
0,0,1,1,1,0,1,1,1,1,0,1,0,0,13914
1,0,0,0,0,0,1,0,1,1,0,0,0,1,14344
0,1,0,0,1,0,1,0,1,0,0,0,1,0,14517
1,0,0,1,1,1,0,1,0,0,0,1,1,1,13704
0,0,1,0,0,1,1,1,1,0,0,0,0,1,14899
1,1,0,1,1,0,1,1,0,0,1,0,0,0,14764
0,1,0,0,1,1,1,1,1,0,1,1,0,1,13718
1,0,1,0,1,0,1,1,1,1,1,0,0,1,14868
1,0,0,0,1,0,1,1,1,0,1,0,0,1,14561
0,0,1,1,1,0,1,0,1,1,1,1,0,1,14092
1,1,1,1,0,0,0,0,0,0,0,0,1,0,14804
0,1,1,1,1,0,0,1,0,0,0,0,1,1,14458
1,1,0,1,1,0,1,0,1,0,1,1,0,1,14157
1,0,1,0,1,1,1,0,1,0,1,1,0,1,13902
0,0,0,1,0,1,0,0,1,0,0,1,0,0,14063
0,0,0,1,0,0,1,0,1,0,0,0,0,1,14998
0,1,1,1,1,0,0,0,1,0,1,1,0,0,13901
0,1,0,1,0,0,0,0,1,1,1,1,1,0,14056
0,0,0,1,1,1,0,1,1,1,1,1,1,1,14129
1,1,1,0,0,0,1,1,0,1,1,1,0,0,14238
0,1,0,0,0,1,1,1,0,0,1,0,1,0,14829
1,1,0,1,0,0,0,0,0,0,0,0,1,0,14785
0,0,1,1,0,0,1,0,1,1,1,1,1,1,13998
1,1,1,1,1,0,1,0,1,0,1,1,1,1,14195
1,0,1,1,1,0,0,0,0,1,1,1,0,1,14113
0,0,0,1,0,0,1,0,1,1,0,0,0,1,15011
1,0,0,1,0,1,0,0,1,0,1,1,1,1,14162
1,1,0,0,1,0,1,0,0,0,0,0,1,1,16003
0,1,1,0,0,1,0,0,0,1,1,1,0,1,14816
1,1,1,0,0,0,0,0,1,0,0,0,0,1,16246
0,0,1,0,1,1,0,0,0,0,1,0,0,1,15789
1,1,1,1,0,1,1,0,0,1,1,0,1,1,16409
0,1,0,0,1,1,0,0,0,1,1,1,0,0,15020
0,0,0,1,0,0,0,0,0,1,1,0,0,1,16211
0,0,1,1,1,1,1,0,0,0,1,1,1,1,15053
0,0,1,1,0,1,0,1,1,1,1,1,0,1,14878
0,0,1,0,1,0,1,0,1,1,0,1,0,0,15008
1,1,1,0,0,1,0,1,0,1,0,0,1,0,15892
0,1,1,0,0,0,0,1,0,1,1,1,1,1,14940
0,0,0,1,1,1,0,0,0,1,1,1,1,0,14918
0,1,0,0,0,1,1,0,1,1,1,1,1,0,14951
1,1,0,1,0,0,1,1,1,0,1,0,1,0,15880
1,0,1,0,1,0,1,0,0,1,1,1,1,1,15025
1,1,0,0,0,1,0,1,0,1,1,0,1,0,15954
1,1,0,1,1,1,0,0,1,1,1,1,1,0,15201
0,1,1,1,0,0,0,1,1,1,1,1,0,0,15305
0,1,1,1,0,1,0,0,0,0,0,0,0,0,15982
1,0,1,0,0,0,1,0,0,0,1,0,1,0,16330
1,0,0,0,1,0,1,1,0,1,0,0,0,1,16326
0,0,1,0,0,1,0,0,0,0,0,0,1,1,16434
0,1,0,0,1,0,0,0,0,1,0,0,1,1,16106
0,0,1,0,1,0,1,1,0,0,1,1,0,0,15580
1,1,0,1,0,0,0,1,0,1,1,1,0,1,15106
0,0,1,0,0,1,0,0,1,0,0,1,0,1,15110
0,0,0,1,0,1,1,0,0,0,1,1,0,0,15120
0,0,1,1,1,0,0,0,1,0,0,0,0,1,16530
0,1,0,1,1,0,0,0,1,0,1,0,0,0,16316
1,0,0,0,0,0,1,0,1,0,1,1,1,1,14775
0,0,0,1,0,0,0,0,0,0,1,0,0,0,16507
1,1,1,1,0,0,0,0,1,1,1,1,1,0,15075
0,0,0,0,0,0,1,1,0,0,0,0,1,1,16377
0,1,0,0,0,1,1,0,1,0,1,1,0,0,14984
0,0,0,0,1,1,0,1,1,1,0,0,0,0,16062
0,0,1,0,0,0,1,1,1,0,0,0,0,1,15956
0,0,1,0,1,0,1,0,0,0,1,1,1,1,14970
0,0,1,1,0,1,1,1,1,0,0,0,1,0,16340
0,0,1,0,1,1,0,1,0,1,0,0,1,1,15836
1,1,0,1,0,0,0,0,0,0,0,1,1,0,15042
0,1,1,0,0,0,1,0,1,1,0,0,0,0,16188
1,1,0,1,1,1,0,0,0,1,0,0,0,1,16259
1,0,1,0,1,1,0,0,1,1,1,0,1,1,16607
1,0,0,0,1,1,1,0,0,1,1,0,1,1,16169
1,1,1,0,1,0,1,0,1,1,1,0,0,0,15986
1,1,0,1,0,0,1,0,0,0,1,0,1,1,16138
1,1,1,0,0,1,1,0,1,0,0,0,0,0,15964
1,1,0,0,0,0,0,1,1,0,0,1,1,0,15034
0,0,1,1,0,0,1,1,0,0,0,1,1,1,14917
0,1,0,1,0,1,0,1,1,1,1,1,0,1,14855
0,1,1,0,1,1,0,1,0,1,0,0,1,1,16117
1,1,1,0,0,1,0,0,0,1,0,1,1,0,14858
1,0,1,0,0,1,0,0,1,0,1,1,1,1,14913
1,1,0,1,0,1,0,0,0,1,0,0,1,0,15952
0,0,1,1,0,1,1,0,0,1,0,1,1,0,14962
0,1,0,0,1,0,1,1,0,1,0,1,1,1,15039
0,1,0,1,0,0,0,1,0,1,1,1,0,1,14951
1,0,1,1,1,0,0,0,1,1,1,0,1,1,16061
0,1,0,0,0,0,1,0,0,1,1,1,0,1,14904
0,0,0,1,0,1,1,0,1,1,1,1,1,1,15192
1,0,0,0,0,1,0,0,1,0,0,1,1,0,15070
0,0,0,0,0,1,0,0,1,1,1,0,0,1,16130
1,0,1,1,0,0,1,1,0,1,1,1,1,1,15340
0,0,0,0,1,0,1,1,0,0,1,1,0,0,14984
0,1,1,1,1,0,1,1,0,1,1,0,1,0,16012
0,1,1,0,1,0,1,0,1,0,0,1,1,1,15129
1,1,0,1,0,1,0,0,1,0,1,0,1,1,16020
0,0,1,1,1,0,1,1,0,0,0,1,1,1,14978
1,1,1,0,0,0,0,1,1,0,0,0,1,0,16510
0,0,0,1,0,1,1,1,1,0,0,1,0,1,15028
1,1,0,0,0,0,1,0,1,1,1,0,0,1,16363
0,1,1,0,1,0,0,1,1,0,0,0,0,1,16537
1,1,0,1,0,1,1,0,0,1,1,1,0,1,15121
1,1,1,0,1,0,1,0,1,0,0,1,0,0,15072
0,1,1,0,1,0,0,1,1,1,0,0,0,0,16803
1,1,0,0,0,0,1,1,0,1,0,0,1,1,16598
0,1,1,0,1,0,1,1,1,1,0,0,0,1,17109
0,0,1,0,1,1,0,1,0,0,0,1,1,0,15092
0,1,0,1,1,1,1,0,1,1,1,1,0,1,15120
0,0,1,1,0,0,0,0,1,1,0,0,0,0,16391
1,1,0,0,0,1,0,0,1,0,1,1,0,1,15331
0,1,0,1,0,1,1,0,1,1,0,0,1,0,16552
0,0,1,1,0,0,0,1,1,0,1,1,1,0,15349
0,0,1,1,0,1,0,1,1,0,1,1,0,1,15161
0,1,0,0,0,1,0,0,1,0,1,0,0,1,16605
1,0,1,0,0,1,0,1,1,1,0,1,1,1,15248
0,1,1,1,1,0,0,0,1,0,0,0,0,0,16587
1,1,0,1,0,1,0,1,0,1,1,0,1,1,16655
1,1,1,1,1,1,0,1,1,0,0,1,1,0,15296
0,1,0,1,0,0,0,1,0,0,1,0,0,0,15814
0,1,0,0,1,0,1,1,1,0,1,1,1,1,15112
1,1,0,1,0,1,0,0,0,0,0,0,0,1,15884
0,1,1,0,1,0,1,0,1,0,0,1,1,0,15039
0,0,0,0,0,1,1,1,0,0,0,0,0,1,16130
0,1,1,0,0,1,1,1,0,0,0,0,1,1,16016
1,0,0,1,1,1,0,1,1,0,1,1,1,1,14873
0,1,0,0,1,1,1,0,0,1,0,0,1,1,16333
1,0,0,1,1,0,0,0,0,1,0,1,0,1,15059
0,1,0,0,0,0,0,1,1,0,1,0,0,1,15789
1,1,1,0,0,1,1,0,0,0,1,0,0,1,16096
0,1,0,1,0,1,1,0,0,0,1,0,1,0,16653
1,1,1,0,0,1,0,1,1,1,1,1,0,0,14907
1,1,0,1,0,1,0,0,1,1,1,0,0,1,16334
0,0,0,0,1,0,0,1,0,1,1,1,0,1,14909
1,1,0,1,0,1,0,0,0,0,0,1,0,0,14979
1,1,1,0,0,1,1,1,0,1,0,0,0,0,16493
1,1,1,1,0,0,0,0,1,0,0,0,1,0,16108
1,0,1,1,0,1,0,1,1,1,0,1,0,0,15169
1,0,0,1,1,1,1,1,0,0,1,1,0,1,15002
0,0,1,1,0,1,0,1,0,1,1,1,1,0,15163
1,1,1,0,0,1,0,0,0,1,0,0,1,0,16355
0,0,1,1,0,0,0,0,0,1,0,0,0,0,16300
1,1,0,0,0,1,0,0,0,0,1,0,0,1,16398
0,1,0,1,0,1,0,1,0,0,0,0,0,0,16545
0,1,1,1,1,1,0,0,1,0,0,1,0,0,15072
1,0,1,1,1,0,1,0,1,0,1,0,0,1,16033
0,0,1,1,0,1,1,1,1,0,0,1,0,1,15798
1,1,1,1,0,0,0,0,0,1,1,1,0,0,15029
1,1,1,1,1,1,1,0,0,0,0,0,0,0,16517
0,0,1,0,0,0,0,0,0,0,1,0,1,0,16497
0,1,1,0,1,1,1,0,0,0,1,0,1,1,16463
0,0,1,1,1,0,0,0,0,0,0,1,1,0,15102
1,0,1,1,0,1,1,1,1,0,0,0,1,1,16771
1,1,0,0,1,0,0,1,1,1,0,0,0,0,16968
0,1,0,1,0,0,0,1,1,0,0,1,0,1,15049
1,0,0,0,1,0,1,0,1,0,0,1,0,1,15096
1,1,0,0,0,1,0,0,1,0,1,0,0,1,16475
1,0,0,1,0,0,0,1,0,1,1,0,1,0,15898
0,0,1,1,1,0,0,0,0,0,1,1,0,0,14975
0,0,0,1,0,1,1,0,1,0,1,0,0,0,16249
1,1,0,1,1,0,0,0,0,1,0,1,0,1,14980
0,0,0,0,0,1,1,1,1,0,0,0,0,0,15896
0,1,1,0,0,1,0,1,0,0,0,0,1,1,16175
0,0,0,0,0,1,0,1,1,1,0,1,1,0,14986
1,1,0,0,1,1,0,0,0,1,0,0,1,1,16415
1,1,0,0,0,1,0,0,1,0,0,1,1,1,14995
0,1,1,0,1,0,0,0,0,1,0,1,0,1,15019
1,0,0,0,0,1,1,0,1,0,0,1,0,0,15033
0,0,1,0,1,1,0,0,1,0,1,1,0,1,15204
0,1,1,1,0,1,0,0,1,0,1,1,0,0,15408
0,1,1,1,0,1,1,0,0,1,0,0,1,0,15984
1,1,1,0,1,1,1,1,0,0,0,0,1,1,16028
0,1,0,0,0,1,0,0,0,0,0,0,1,1,16421
0,0,1,0,0,0,1,1,1,1,1,0,0,1,16414
1,1,0,1,1,1,1,0,0,1,1,0,0,0,16325
0,1,0,1,0,1,1,1,0,0,0,1,0,0,15181
1,0,1,1,0,0,1,1,1,0,1,1,0,0,15181
1,0,0,1,0,0,0,0,0,0,1,0,0,1,16473
1,1,0,1,0,0,1,1,1,0,0,1,0,0,15178
1,0,1,1,0,0,0,1,1,0,0,1,0,0,15115
0,1,0,1,1,1,0,1,0,1,1,0,0,1,16455
1,1,0,1,1,1,0,1,1,0,0,0,1,0,17103
1,1,1,1,1,1,0,0,1,0,0,1,1,0,15198
1,0,1,0,1,0,1,0,1,0,0,1,0,0,15129
0,0,0,1,1,0,0,1,0,0,0,1,1,1,15113
0,0,1,0,0,0,0,1,0,0,0,1,0,0,15090
1,0,1,1,0,1,0,0,0,1,0,0,0,0,16124
0,0,0,0,1,1,1,1,0,0,0,0,0,0,16577
1,0,0,1,0,0,0,0,0,1,1,1,0,0,15177
1,1,1,0,1,0,1,1,0,1,1,0,1,0,16600
0,1,0,0,0,1,0,1,0,1,1,1,0,0,15250
1,0,1,1,0,1,1,1,0,1,1,1,0,1,15234
1,0,0,0,0,0,0,1,0,1,0,1,0,1,15411
0,0,1,1,1,0,1,1,0,1,0,0,1,1,15985
0,0,1,1,1,1,0,1,0,1,1,1,0,0,14867
1,1,0,0,1,0,0,1,1,0,0,0,1,0,15971
1,0,0,0,1,1,1,0,1,1,1,0,1,1,15981
0,0,1,1,1,0,1,1,0,0,0,0,1,1,15886
0,0,1,1,1,0,1,1,1,0,0,1,1,0,14807
1,0,0,0,1,0,0,1,1,0,1,1,0,0,14733
0,1,0,1,1,0,1,1,1,1,1,0,1,1,16602
0,0,1,1,0,1,0,1,0,1,1,1,1,0,15467
0,0,1,1,0,0,1,0,0,0,0,0,0,0,16153
0,0,0,0,0,0,1,1,0,1,1,0,0,1,15809
0,0,1,0,0,1,0,1,1,0,0,1,1,0,14912
1,0,1,1,0,1,0,1,0,1,0,0,1,0,16246
1,1,1,1,1,1,0,1,1,0,0,0,0,1,16142
1,1,1,1,0,0,1,0,1,1,0,1,1,0,14929
1,0,0,0,1,1,0,0,1,1,0,1,1,0,14967
1,1,0,1,1,1,1,0,1,1,1,1,1,0,15056
0,0,0,0,1,0,0,0,0,1,0,1,0,0,14998
1,1,1,0,0,1,0,0,0,0,1,1,1,0,15019
1,1,0,0,0,0,1,1,1,1,1,1,1,0,15108
1,1,0,0,0,1,0,1,0,0,0,1,1,1,15058
1,1,1,1,1,0,1,0,1,1,0,1,0,1,14993
0,1,0,1,0,1,1,1,0,0,0,0,1,1,16528
1,0,0,0,0,1,1,0,1,0,1,1,1,1,15391
1,0,0,1,0,0,1,1,0,1,0,1,1,1,15250
0,1,0,1,0,0,0,0,1,1,1,0,1,1,16007
0,1,0,0,0,1,0,1,0,1,0,0,1,0,16018
1,1,0,1,1,0,1,1,0,1,0,1,1,0,15008
0,1,0,1,0,1,0,0,1,0,1,0,1,1,16356
