SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrand100K.5
0,0,0,0,0,1,0,0,1,0,0,0,0,1,375.48
1,1,0,1,1,1,0,1,0,0,1,1,1,1,382.96
0,0,1,0,0,1,1,1,0,1,0,1,1,1,384.37
0,0,0,1,1,1,0,0,1,0,1,1,1,0,384.12
0,1,0,0,1,1,0,0,1,0,0,0,0,0,374.64
1,0,0,0,0,1,1,1,0,0,0,1,0,0,383.07
1,1,0,1,0,0,0,1,1,0,0,1,1,1,382.75
1,1,0,0,0,1,1,1,0,0,0,0,1,0,381.14
1,0,0,1,1,0,0,1,1,1,1,1,1,1,384.19
0,1,1,0,1,0,1,1,1,0,0,1,1,1,379.43
0,1,0,1,1,0,1,1,0,0,0,0,1,0,384.06
1,0,0,0,1,1,1,1,1,1,1,0,0,0,387.19
1,0,1,1,0,1,0,1,0,0,1,1,0,1,383.83
1,0,1,0,1,0,0,1,1,0,1,0,0,1,374.95
1,1,1,1,1,1,1,1,1,1,1,0,1,1,383.32
1,1,1,0,1,1,0,0,1,1,0,1,1,1,387.12
0,1,0,1,1,0,0,0,1,0,1,0,0,1,374.9
1,0,1,0,1,1,0,1,1,1,1,0,1,1,373.65
0,0,0,1,1,0,1,1,0,1,1,1,0,0,388.92
1,0,0,0,0,1,0,1,1,0,1,0,0,1,373.69
1,0,1,0,0,1,1,1,1,1,0,0,1,0,377.82
0,0,0,1,0,0,1,1,1,1,1,0,1,1,376.61
0,0,0,0,1,0,1,1,1,1,1,1,0,0,385.5
0,1,1,0,0,0,1,0,1,0,1,0,1,0,373.02
0,1,0,0,1,0,1,0,0,0,1,0,0,0,375.84
1,0,0,1,1,1,0,1,0,1,1,1,1,1,385.79
1,1,0,0,1,0,0,0,1,1,1,1,1,0,387.04
1,1,0,1,0,0,0,0,0,1,0,1,1,1,394.96
0,0,1,1,1,1,1,0,1,1,0,1,1,0,383.25
0,1,1,0,0,0,1,0,1,0,0,0,1,0,376.19
0,1,0,1,1,0,1,1,0,1,1,1,0,0,386.63
0,1,1,0,0,1,0,0,1,1,1,1,1,1,381.66
1,0,1,1,0,1,1,0,1,1,0,1,0,0,391.55
0,1,0,1,0,0,1,1,1,0,1,0,0,1,379.03
1,0,1,1,0,0,1,0,1,0,1,1,1,1,383.76
0,0,1,1,0,1,1,0,1,0,1,0,0,1,373.98
0,0,0,1,1,1,0,1,0,1,0,1,0,1,381.26
1,1,1,0,0,0,0,1,1,1,1,1,0,1,385.24
0,1,0,0,0,1,0,0,1,1,0,0,1,0,373.07
1,0,0,1,1,1,1,0,1,0,0,0,1,1,378.36
1,1,0,1,1,1,1,1,0,1,1,1,1,1,386.89
1,0,1,0,0,1,0,0,1,1,1,0,0,1,373.93
0,1,0,1,1,0,1,1,1,1,1,1,0,0,385.6
1,0,0,1,0,1,0,0,0,1,1,0,0,1,377.97
0,1,0,1,0,1,1,1,0,0,1,1,1,0,382.42
1,0,1,1,0,0,0,1,1,0,1,1,1,1,385.92
1,0,1,1,0,0,0,0,1,0,1,1,1,1,380.99
0,1,1,1,1,0,1,1,0,1,0,1,0,1,388.87
1,1,1,1,1,1,1,0,0,0,0,0,0,1,376.77
1,0,0,0,1,0,0,0,1,1,1,0,0,1,378.62
0,0,0,0,1,0,1,0,1,1,1,0,0,0,377.09
0,1,1,1,0,1,1,1,0,1,1,0,1,0,376.73
0,1,1,0,0,0,1,0,1,0,1,1,1,0,395.19
0,0,0,0,0,1,0,0,0,0,0,1,0,1,382.25
1,1,0,0,0,1,1,1,0,0,1,1,1,0,383.66
1,0,0,0,0,0,1,0,0,0,0,1,0,0,383.78
1,1,0,1,1,1,0,1,0,1,0,1,1,0,388.49
0,1,0,1,1,1,1,0,1,1,1,0,1,1,374.78
0,1,0,1,1,0,0,0,0,0,0,0,0,1,373.71
1,1,0,1,0,0,0,1,1,1,0,0,1,0,379.32
0,1,0,1,1,0,0,0,0,0,1,1,1,0,385.53
0,1,1,1,0,1,1,1,1,1,0,0,1,1,370.79
0,0,1,1,1,0,1,1,0,1,1,0,1,1,373.31
1,1,0,0,0,0,1,0,1,1,0,1,0,1,388.96
0,0,0,0,1,0,1,1,0,0,1,1,1,0,382.46
1,1,0,1,0,0,0,0,0,0,1,0,0,0,380.06
0,1,1,0,0,0,1,1,0,1,0,0,1,0,377.09
1,0,1,1,1,1,0,0,1,0,1,0,0,1,374.97
1,1,1,1,0,0,1,0,1,1,1,1,0,0,383.14
1,0,1,0,0,0,1,1,0,0,0,0,0,0,374.26
1,1,1,0,1,1,0,0,1,0,0,0,0,0,378.24
1,1,0,0,1,1,0,0,1,0,0,1,0,0,392.1
0,0,0,1,1,0,1,0,0,1,0,0,0,0,376.97
0,0,0,0,1,1,0,0,1,0,1,1,0,0,389.8
0,0,1,1,0,0,1,1,1,1,1,0,0,1,378.4
1,0,1,0,0,0,0,1,0,1,0,0,0,0,379.15
0,0,1,0,1,1,0,0,1,0,0,1,1,0,382.56
0,0,0,1,1,1,0,1,0,1,0,1,1,1,382.23
1,1,1,1,1,0,1,0,0,1,1,0,1,0,382.25
0,1,1,1,0,1,1,1,0,0,1,1,1,1,381.37
0,0,1,1,0,1,0,0,1,0,0,0,1,0,374.27
0,1,1,1,1,0,0,1,0,0,1,1,0,1,383.07
0,0,1,1,0,0,1,1,0,0,1,0,0,1,377.5
1,1,1,0,1,1,1,0,1,0,0,0,1,0,376.85
1,1,0,0,1,0,1,0,0,1,0,0,0,0,378.78
0,0,1,1,1,1,0,1,0,1,0,1,1,1,381.66
0,0,1,1,1,0,1,0,0,1,1,0,1,1,374.38
0,1,0,0,1,0,0,0,1,1,0,0,1,0,380.06
0,0,1,0,0,0,1,1,0,0,1,1,0,0,386.13
1,1,0,0,0,0,0,1,1,1,1,0,0,0,379.5
0,1,0,0,1,0,0,0,0,1,1,0,1,0,381.29
0,0,1,1,0,0,0,1,0,0,0,0,0,0,373.59
1,0,1,0,1,0,0,0,1,0,0,1,0,0,384.72
1,0,1,1,1,0,0,1,0,0,0,1,1,0,389.41
0,1,1,0,0,0,1,1,0,1,0,0,0,1,375.43
1,0,1,1,0,0,0,0,0,0,1,0,1,0,376.23
1,0,0,0,0,0,1,0,0,1,1,0,1,1,380.29
1,1,1,1,0,1,0,1,0,0,0,1,1,0,383.92
0,1,1,0,0,0,0,0,1,1,1,1,0,0,387.27
1,1,1,1,0,0,0,1,1,1,0,0,0,0,380.1
0,0,0,1,1,0,0,0,0,1,1,0,1,0,376.54
1,1,0,0,1,0,0,0,1,1,0,0,1,0,375.89
0,1,1,0,0,0,1,0,1,1,0,0,1,1,373.53
1,1,1,0,0,1,0,0,1,1,0,1,1,0,388.84
0,1,0,1,0,1,1,1,1,1,1,0,1,1,375.41
0,1,1,0,0,1,0,0,1,0,1,1,0,0,381.51
1,0,0,0,1,1,0,0,1,1,0,1,1,1,384.37
0,0,1,0,0,1,1,1,1,0,1,1,1,0,383.43
0,1,0,1,1,0,1,1,1,0,1,0,0,1,375.8
1,0,1,0,0,0,0,0,1,0,0,0,1,1,377.3
0,1,1,0,0,0,1,0,0,0,0,0,1,1,376.3
0,1,1,0,0,1,0,0,0,1,1,1,1,1,380.7
0,1,0,1,0,0,0,0,0,0,0,0,1,1,373.64
0,0,1,0,1,0,0,1,1,0,1,0,0,0,372.92
1,1,0,0,0,1,1,0,1,0,0,1,0,1,382.6
1,0,0,0,0,0,1,0,1,1,0,0,1,1,379.98
0,1,1,1,0,1,0,0,1,0,1,0,1,0,370.89
0,0,0,1,0,0,0,1,1,0,0,0,1,0,373.53
1,0,1,0,1,0,0,0,0,1,0,1,1,0,383.53
1,0,0,1,1,0,1,0,1,1,1,0,0,1,376.61
1,1,1,0,1,0,1,0,1,1,0,0,1,1,372.86
0,1,1,1,0,0,1,1,1,0,1,1,1,0,385.68
1,1,0,1,1,0,1,1,1,0,0,1,1,0,383.62
1,0,1,0,0,1,0,1,0,1,1,0,1,0,374.59
0,1,0,0,1,0,0,0,1,0,1,0,1,1,373.74
1,0,0,1,1,0,1,0,0,0,1,0,0,0,377.82
1,0,1,0,1,1,1,0,0,1,0,0,0,1,374.0
1,1,1,1,0,0,0,1,1,1,1,1,0,1,383.55
1,1,1,0,0,0,0,1,0,1,0,1,0,0,383.35
1,0,0,1,1,1,0,0,0,0,0,0,0,1,375.75
0,1,1,1,0,0,0,1,1,0,1,1,0,1,383.03
0,1,0,1,1,0,0,0,0,0,0,1,0,1,380.48
0,0,0,0,0,1,1,0,1,1,1,0,0,0,379.54
0,1,1,0,0,0,0,1,0,1,1,0,1,0,375.76
0,1,1,0,1,1,0,0,0,1,0,1,1,1,383.25
1,1,1,1,0,1,1,1,0,1,0,0,1,0,377.78
0,1,0,0,1,0,1,0,1,1,0,1,0,0,388.79
1,1,0,1,0,1,1,0,0,1,1,1,1,0,391.7
1,1,1,0,1,0,1,1,1,0,1,0,0,1,379.86
1,0,0,0,0,1,1,0,1,1,1,1,1,0,385.93
0,0,1,1,0,1,1,1,1,1,1,0,0,0,376.02
0,1,0,1,1,0,1,1,1,0,0,0,1,1,372.62
1,0,1,1,0,0,1,0,1,0,0,1,1,1,387.58
0,1,0,0,1,0,1,0,1,0,0,0,1,1,373.22
1,1,1,1,1,0,1,0,1,1,0,0,0,0,380.57
0,1,0,1,0,0,1,0,0,1,1,1,0,0,384.21
1,1,1,1,1,1,1,1,1,1,0,0,0,0,379.37
0,1,0,1,1,0,1,0,1,0,1,1,0,0,383.24
1,0,0,1,1,0,0,0,0,1,1,0,0,1,379.23
1,1,0,1,0,1,1,0,0,1,1,1,0,0,389.53
0,0,1,1,1,1,0,0,1,0,0,0,0,1,373.72
0,0,1,0,0,0,0,0,1,1,1,1,0,0,394.5
0,0,1,0,0,1,0,0,0,0,1,0,1,0,373.38
1,0,1,0,0,1,1,0,0,1,1,0,0,0,376.25
1,0,0,1,0,0,1,0,1,0,1,1,0,1,384.31
0,0,1,1,1,0,1,0,0,1,1,0,1,0,376.39
1,1,1,1,0,1,1,0,0,0,1,0,1,1,375.57
1,1,0,1,1,1,0,1,0,0,1,1,1,1,384.78
0,1,0,1,1,0,1,0,1,0,0,0,0,0,374.65
1,0,0,0,1,0,1,1,1,0,0,1,1,1,382.33
0,0,1,0,1,1,1,0,0,0,0,1,1,0,380.87
1,0,1,0,0,1,1,0,0,0,1,0,1,0,375.86
0,0,0,0,1,1,0,1,1,1,1,1,0,1,389.12
0,0,0,1,0,1,1,0,0,1,0,0,1,1,372.6
1,1,0,1,0,0,0,0,1,1,1,1,0,0,389.15
0,1,1,1,0,1,0,1,1,0,1,1,1,1,380.62
0,1,1,1,0,1,1,1,0,0,0,1,1,1,377.95
1,0,0,0,0,0,1,0,0,1,0,1,1,0,381.13
1,1,1,0,1,1,1,1,0,0,0,0,1,1,382.02
1,1,1,1,0,0,0,1,1,0,1,0,0,0,380.43
0,0,0,1,0,0,1,1,1,1,0,1,0,0,384.29
0,0,1,1,0,1,0,0,0,1,1,0,1,0,384.42
0,0,0,1,1,0,0,1,0,1,0,1,1,1,383.55
1,1,0,1,1,1,0,1,0,0,1,0,0,1,378.1
1,0,1,1,1,1,1,1,0,1,0,0,0,1,372.74
0,0,1,0,1,0,1,0,1,0,0,0,1,0,371.24
0,1,0,0,0,1,0,0,0,0,0,1,1,0,381.1
0,0,1,0,1,0,0,0,0,1,1,0,0,0,378.73
1,1,0,1,0,1,1,0,1,0,0,0,1,1,380.52
1,0,0,1,0,0,0,1,1,0,1,0,1,1,381.07
1,1,0,1,1,0,1,0,0,1,1,0,0,1,378.46
0,0,0,0,1,0,0,0,1,1,1,0,1,1,389.0
0,1,1,0,0,0,0,1,0,1,0,1,1,1,382.79
1,0,1,0,0,1,0,0,1,0,1,0,0,0,374.4
0,1,0,1,1,1,0,0,1,0,1,0,0,0,374.61
0,1,1,0,0,0,1,0,0,1,1,0,1,1,376.35
1,0,0,1,1,0,1,1,0,1,0,1,1,1,390.01
1,0,1,1,0,1,0,1,1,0,1,1,1,1,388.74
0,0,1,1,1,0,1,1,1,1,1,0,1,1,372.22
1,0,1,1,1,0,1,1,1,0,0,0,0,0,376.04
1,0,1,1,1,1,0,0,0,0,1,0,1,0,374.73
0,0,1,0,0,0,1,1,0,1,0,1,1,0,379.92
1,1,1,0,1,1,1,1,0,0,0,1,1,1,388.01
0,1,0,1,0,1,1,0,1,0,1,0,1,1,371.7
0,1,1,1,0,0,0,0,1,1,1,0,0,0,379.35
0,1,0,1,0,1,0,1,0,0,0,0,1,1,371.2
1,1,0,0,1,0,0,1,0,0,0,1,1,0,389.11
0,1,0,1,1,0,0,0,1,0,1,0,0,1,375.81
0,1,1,0,0,1,1,0,0,1,0,0,0,0,376.97
0,0,1,1,1,1,1,0,0,1,0,1,1,1,381.62
1,0,1,1,1,1,0,1,0,1,0,0,0,1,374.15
1,1,1,0,1,0,1,0,1,1,0,0,0,0,381.19
1,0,0,0,1,1,0,1,1,0,1,1,1,1,384.82
0,1,1,0,1,1,1,1,1,1,1,0,1,1,370.16
0,0,1,0,1,1,1,1,1,0,1,1,0,1,385.59
0,0,1,1,1,0,0,1,1,1,0,1,1,1,383.52
0,0,0,0,1,0,1,1,0,1,0,0,0,0,378.61
1,1,1,1,1,1,1,1,0,0,0,0,1,1,375.53
0,0,1,1,0,0,0,1,1,0,0,0,1,1,374.81
0,0,1,0,1,1,1,0,1,1,1,1,0,0,388.22
0,1,0,1,1,0,0,0,1,1,0,0,1,1,372.35
0,0,1,1,1,0,1,0,0,1,1,1,1,0,385.95
0,0,0,1,0,0,0,0,1,0,1,1,0,1,380.36
0,0,0,0,0,1,1,0,1,1,1,0,0,1,375.69
1,0,1,1,1,1,0,1,1,1,0,1,1,0,393.89
1,0,0,0,1,0,1,1,0,0,1,0,1,0,384.63
1,0,0,0,1,0,1,0,1,0,1,0,1,0,376.66
0,0,0,1,0,1,1,1,0,0,1,1,1,0,382.38
1,1,0,1,1,1,0,1,1,0,0,1,0,1,385.0
0,1,0,0,0,1,1,1,0,1,0,0,1,0,372.48
1,1,1,0,0,1,1,1,1,1,0,1,1,1,381.66
1,1,0,1,1,0,1,1,0,1,0,0,0,1,387.08
0,1,1,0,0,1,0,1,0,0,1,1,0,1,383.92
1,1,1,0,0,1,0,1,0,1,1,1,0,0,388.85
1,1,0,1,1,1,1,0,0,0,1,0,1,0,373.65
1,0,0,0,0,0,1,0,0,1,0,1,1,1,385.03
1,1,0,1,1,0,1,1,0,1,0,1,0,1,392.8
0,1,1,0,0,1,0,0,1,1,0,0,1,1,376.12
1,1,1,1,1,1,1,0,1,1,1,0,0,0,378.04
1,1,1,0,1,1,1,0,1,1,0,0,1,1,377.81
0,0,1,0,1,1,1,1,1,0,0,1,1,1,382.45
1,0,0,1,1,1,1,1,1,1,0,1,0,1,383.09
1,0,1,1,1,0,0,0,1,1,0,0,1,1,375.25
1,0,0,1,1,1,1,0,1,1,1,1,1,0,383.48
0,0,1,1,1,0,1,1,1,1,0,1,0,0,382.69
1,0,0,0,0,0,1,0,1,1,0,0,0,1,375.14
0,1,0,0,1,0,1,0,1,0,0,0,1,0,377.95
1,0,0,1,1,1,0,1,0,0,0,1,1,1,384.54
0,0,1,0,0,1,1,1,1,0,0,0,0,1,372.42
1,1,0,1,1,0,1,1,0,0,1,0,0,0,384.54
0,1,0,0,1,1,1,1,1,0,1,1,0,1,387.36
1,0,1,0,1,0,1,1,1,1,1,0,0,1,375.39
1,0,0,0,1,0,1,1,1,0,1,0,0,1,373.5
0,0,1,1,1,0,1,0,1,1,1,1,0,1,386.32
1,1,1,1,0,0,0,0,0,0,0,0,1,0,374.98
0,1,1,1,1,0,0,1,0,0,0,0,1,1,372.39
1,1,0,1,1,0,1,0,1,0,1,1,0,1,387.49
1,0,1,0,1,1,1,0,1,0,1,1,0,1,383.0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,378.23
0,0,0,1,0,0,1,0,1,0,0,0,0,1,375.38
0,1,1,1,1,0,0,0,1,0,1,1,0,0,386.74
0,1,0,1,0,0,0,0,1,1,1,1,1,0,382.93
0,0,0,1,1,1,0,1,1,1,1,1,1,1,381.59
1,1,1,0,0,0,1,1,0,1,1,1,0,0,389.82
0,1,0,0,0,1,1,1,0,0,1,0,1,0,370.7
1,1,0,1,0,0,0,0,0,0,0,0,1,0,375.13
0,0,1,1,0,0,1,0,1,1,1,1,1,1,380.9
1,1,1,1,1,0,1,0,1,0,1,1,1,1,383.6
1,0,1,1,1,0,0,0,0,1,1,1,0,1,385.99
0,0,0,1,0,0,1,0,1,1,0,0,0,1,374.05
1,0,0,1,0,1,0,0,1,0,1,1,1,1,385.59
1,1,0,0,1,0,1,0,0,0,0,0,1,1,375.46
0,1,1,0,0,1,0,0,0,1,1,1,0,1,389.18
1,1,1,0,0,0,0,0,1,0,0,0,0,1,377.1
0,0,1,0,1,1,0,0,0,0,1,0,0,1,372.21
1,1,1,1,0,1,1,0,0,1,1,0,1,1,374.43
0,1,0,0,1,1,0,0,0,1,1,1,0,0,386.82
0,0,0,1,0,0,0,0,0,1,1,0,0,1,377.92
0,0,1,1,1,1,1,0,0,0,1,1,1,1,382.18
0,0,1,1,0,1,0,1,1,1,1,1,0,1,390.03
0,0,1,0,1,0,1,0,1,1,0,1,0,0,381.98
1,1,1,0,0,1,0,1,0,1,0,0,1,0,377.31
0,1,1,0,0,0,0,1,0,1,1,1,1,1,381.35
0,0,0,1,1,1,0,0,0,1,1,1,1,0,386.04
0,1,0,0,0,1,1,0,1,1,1,1,1,0,387.0
1,1,0,1,0,0,1,1,1,0,1,0,1,0,374.69
1,0,1,0,1,0,1,0,0,1,1,1,1,1,386.09
1,1,0,0,0,1,0,1,0,1,1,0,1,0,378.35
1,1,0,1,1,1,0,0,1,1,1,1,1,0,391.93
0,1,1,1,0,0,0,1,1,1,1,1,0,0,387.75
0,1,1,1,0,1,0,0,0,0,0,0,0,0,373.66
1,0,1,0,0,0,1,0,0,0,1,0,1,0,374.36
1,0,0,0,1,0,1,1,0,1,0,0,0,1,372.66
0,0,1,0,0,1,0,0,0,0,0,0,1,1,372.64
0,1,0,0,1,0,0,0,0,1,0,0,1,1,378.4
0,0,1,0,1,0,1,1,0,0,1,1,0,0,382.61
1,1,0,1,0,0,0,1,0,1,1,1,0,1,393.89
0,0,1,0,0,1,0,0,1,0,0,1,0,1,385.99
0,0,0,1,0,1,1,0,0,0,1,1,0,0,389.74
0,0,1,1,1,0,0,0,1,0,0,0,0,1,373.77
0,1,0,1,1,0,0,0,1,0,1,0,0,0,374.44
1,0,0,0,0,0,1,0,1,0,1,1,1,1,383.85
0,0,0,1,0,0,0,0,0,0,1,0,0,0,373.57
1,1,1,1,0,0,0,0,1,1,1,1,1,0,387.03
0,0,0,0,0,0,1,1,0,0,0,0,1,1,374.32
0,1,0,0,0,1,1,0,1,0,1,1,0,0,382.32
0,0,0,0,1,1,0,1,1,1,0,0,0,0,377.41
0,0,1,0,0,0,1,1,1,0,0,0,0,1,382.5
0,0,1,0,1,0,1,0,0,0,1,1,1,1,387.01
0,0,1,1,0,1,1,1,1,0,0,0,1,0,372.84
0,0,1,0,1,1,0,1,0,1,0,0,1,1,373.38
1,1,0,1,0,0,0,0,0,0,0,1,1,0,382.79
0,1,1,0,0,0,1,0,1,1,0,0,0,0,376.4
1,1,0,1,1,1,0,0,0,1,0,0,0,1,375.61
1,0,1,0,1,1,0,0,1,1,1,0,1,1,376.79
1,0,0,0,1,1,1,0,0,1,1,0,1,1,373.65
1,1,1,0,1,0,1,0,1,1,1,0,0,0,378.23
1,1,0,1,0,0,1,0,0,0,1,0,1,1,375.86
1,1,1,0,0,1,1,0,1,0,0,0,0,0,386.42
1,1,0,0,0,0,0,1,1,0,0,1,1,0,382.77
0,0,1,1,0,0,1,1,0,0,0,1,1,1,380.76
0,1,0,1,0,1,0,1,1,1,1,1,0,1,388.18
0,1,1,0,1,1,0,1,0,1,0,0,1,1,371.3
1,1,1,0,0,1,0,0,0,1,0,1,1,0,384.61
1,0,1,0,0,1,0,0,1,0,1,1,1,1,384.35
1,1,0,1,0,1,0,0,0,1,0,0,1,0,376.78
0,0,1,1,0,1,1,0,0,1,0,1,1,0,385.16
0,1,0,0,1,0,1,1,0,1,0,1,1,1,382.13
0,1,0,1,0,0,0,1,0,1,1,1,0,1,390.21
1,0,1,1,1,0,0,0,1,1,1,0,1,1,378.08
0,1,0,0,0,0,1,0,0,1,1,1,0,1,384.78
0,0,0,1,0,1,1,0,1,1,1,1,1,1,387.02
1,0,0,0,0,1,0,0,1,0,0,1,1,0,387.73
0,0,0,0,0,1,0,0,1,1,1,0,0,1,374.65
1,0,1,1,0,0,1,1,0,1,1,1,1,1,384.62
0,0,0,0,1,0,1,1,0,0,1,1,0,0,383.43
0,1,1,1,1,0,1,1,0,1,1,0,1,0,378.49
0,1,1,0,1,0,1,0,1,0,0,1,1,1,382.84
1,1,0,1,0,1,0,0,1,0,1,0,1,1,376.59
0,0,1,1,1,0,1,1,0,0,0,1,1,1,382.7
1,1,1,0,0,0,0,1,1,0,0,0,1,0,374.9
0,0,0,1,0,1,1,1,1,0,0,1,0,1,381.62
1,1,0,0,0,0,1,0,1,1,1,0,0,1,384.43
0,1,1,0,1,0,0,1,1,0,0,0,0,1,375.13
1,1,0,1,0,1,1,0,0,1,1,1,0,1,390.64
1,1,1,0,1,0,1,0,1,0,0,1,0,0,388.56
0,1,1,0,1,0,0,1,1,1,0,0,0,0,375.4
1,1,0,0,0,0,1,1,0,1,0,0,1,1,375.96
0,1,1,0,1,0,1,1,1,1,0,0,0,1,377.13
0,0,1,0,1,1,0,1,0,0,0,1,1,0,385.87
0,1,0,1,1,1,1,0,1,1,1,1,0,1,389.06
0,0,1,1,0,0,0,0,1,1,0,0,0,0,379.23
1,1,0,0,0,1,0,0,1,0,1,1,0,1,387.16
0,1,0,1,0,1,1,0,1,1,0,0,1,0,375.2
0,0,1,1,0,0,0,1,1,0,1,1,1,0,380.4
0,0,1,1,0,1,0,1,1,0,1,1,0,1,381.39
0,1,0,0,0,1,0,0,1,0,1,0,0,1,375.24
1,0,1,0,0,1,0,1,1,1,0,1,1,1,390.44
0,1,1,1,1,0,0,0,1,0,0,0,0,0,376.25
1,1,0,1,0,1,0,1,0,1,1,0,1,1,376.98
1,1,1,1,1,1,0,1,1,0,0,1,1,0,386.12
0,1,0,1,0,0,0,1,0,0,1,0,0,0,399.57
0,1,0,0,1,0,1,1,1,0,1,1,1,1,381.24
1,1,0,1,0,1,0,0,0,0,0,0,0,1,375.4
0,1,1,0,1,0,1,0,1,0,0,1,1,0,382.69
0,0,0,0,0,1,1,1,0,0,0,0,0,1,373.14
0,1,1,0,0,1,1,1,0,0,0,0,1,1,380.21
1,0,0,1,1,1,0,1,1,0,1,1,1,1,382.68
0,1,0,0,1,1,1,0,0,1,0,0,1,1,373.39
1,0,0,1,1,0,0,0,0,1,0,1,0,1,385.83
0,1,0,0,0,0,0,1,1,0,1,0,0,1,373.72
1,1,1,0,0,1,1,0,0,0,1,0,0,1,378.39
0,1,0,1,0,1,1,0,0,0,1,0,1,0,372.74
1,1,1,0,0,1,0,1,1,1,1,1,0,0,387.69
1,1,0,1,0,1,0,0,1,1,1,0,0,1,381.47
0,0,0,0,1,0,0,1,0,1,1,1,0,1,383.05
1,1,0,1,0,1,0,0,0,0,0,1,0,0,390.46
1,1,1,0,0,1,1,1,0,1,0,0,0,0,387.24
1,1,1,1,0,0,0,0,1,0,0,0,1,0,373.79
1,0,1,1,0,1,0,1,1,1,0,1,0,0,385.87
1,0,0,1,1,1,1,1,0,0,1,1,0,1,391.06
0,0,1,1,0,1,0,1,0,1,1,1,1,0,381.29
1,1,1,0,0,1,0,0,0,1,0,0,1,0,378.25
0,0,1,1,0,0,0,0,0,1,0,0,0,0,375.05
1,1,0,0,0,1,0,0,0,0,1,0,0,1,397.49
0,1,0,1,0,1,0,1,0,0,0,0,0,0,376.01
0,1,1,1,1,1,0,0,1,0,0,1,0,0,388.83
1,0,1,1,1,0,1,0,1,0,1,0,0,1,381.15
0,0,1,1,0,1,1,1,1,0,0,1,0,1,385.22
1,1,1,1,0,0,0,0,0,1,1,1,0,0,392.27
1,1,1,1,1,1,1,0,0,0,0,0,0,0,376.19
0,0,1,0,0,0,0,0,0,0,1,0,1,0,373.59
0,1,1,0,1,1,1,0,0,0,1,0,1,1,373.65
0,0,1,1,1,0,0,0,0,0,0,1,1,0,380.84
1,0,1,1,0,1,1,1,1,0,0,0,1,1,375.69
1,1,0,0,1,0,0,1,1,1,0,0,0,0,378.69
0,1,0,1,0,0,0,1,1,0,0,1,0,1,379.34
1,0,0,0,1,0,1,0,1,0,0,1,0,1,395.01
1,1,0,0,0,1,0,0,1,0,1,0,0,1,378.93
1,0,0,1,0,0,0,1,0,1,1,0,1,0,375.22
0,0,1,1,1,0,0,0,0,0,1,1,0,0,380.79
0,0,0,1,0,1,1,0,1,0,1,0,0,0,375.73
1,1,0,1,1,0,0,0,0,1,0,1,0,1,387.14
0,0,0,0,0,1,1,1,1,0,0,0,0,0,373.0
0,1,1,0,0,1,0,1,0,0,0,0,1,1,374.18
0,0,0,0,0,1,0,1,1,1,0,1,1,0,380.34
1,1,0,0,1,1,0,0,0,1,0,0,1,1,380.06
1,1,0,0,0,1,0,0,1,0,0,1,1,1,382.71
0,1,1,0,1,0,0,0,0,1,0,1,0,1,383.95
1,0,0,0,0,1,1,0,1,0,0,1,0,0,384.24
0,0,1,0,1,1,0,0,1,0,1,1,0,1,383.58
0,1,1,1,0,1,0,0,1,0,1,1,0,0,383.75
0,1,1,1,0,1,1,0,0,1,0,0,1,0,376.25
1,1,1,0,1,1,1,1,0,0,0,0,1,1,377.37
0,1,0,0,0,1,0,0,0,0,0,0,1,1,374.53
0,0,1,0,0,0,1,1,1,1,1,0,0,1,376.76
1,1,0,1,1,1,1,0,0,1,1,0,0,0,380.3
0,1,0,1,0,1,1,1,0,0,0,1,0,0,382.89
1,0,1,1,0,0,1,1,1,0,1,1,0,0,385.59
1,0,0,1,0,0,0,0,0,0,1,0,0,1,374.24
1,1,0,1,0,0,1,1,1,0,0,1,0,0,387.78
1,0,1,1,0,0,0,1,1,0,0,1,0,0,383.03
0,1,0,1,1,1,0,1,0,1,1,0,0,1,377.71
1,1,0,1,1,1,0,1,1,0,0,0,1,0,378.54
1,1,1,1,1,1,0,0,1,0,0,1,1,0,384.42
1,0,1,0,1,0,1,0,1,0,0,1,0,0,383.91
0,0,0,1,1,0,0,1,0,0,0,1,1,1,381.49
0,0,1,0,0,0,0,1,0,0,0,1,0,0,382.29
1,0,1,1,0,1,0,0,0,1,0,0,0,0,376.66
0,0,0,0,1,1,1,1,0,0,0,0,0,0,371.31
1,0,0,1,0,0,0,0,0,1,1,1,0,0,389.59
1,1,1,0,1,0,1,1,0,1,1,0,1,0,379.69
0,1,0,0,0,1,0,1,0,1,1,1,0,0,384.35
1,0,1,1,0,1,1,1,0,1,1,1,0,1,389.83
1,0,0,0,0,0,0,1,0,1,0,1,0,1,382.5
0,0,1,1,1,0,1,1,0,1,0,0,1,1,374.53
0,0,1,1,1,1,0,1,0,1,1,1,0,0,383.44
