SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrand100K.1
0,0,0,0,0,1,0,0,1,0,0,0,0,1,69.339
1,1,0,1,1,1,0,1,0,0,1,1,1,1,70.717
0,0,1,0,0,1,1,1,0,1,0,1,1,1,68.645
0,0,0,1,1,1,0,0,1,0,1,1,1,0,70.774
0,1,0,0,1,1,0,0,1,0,0,0,0,0,69.276
1,0,0,0,0,1,1,1,0,0,0,1,0,0,68.45
1,1,0,1,0,0,0,1,1,0,0,1,1,1,70.95
1,1,0,0,0,1,1,1,0,0,0,0,1,0,69.699
1,0,0,1,1,0,0,1,1,1,1,1,1,1,69.199
0,1,1,0,1,0,1,1,1,0,0,1,1,1,68.576
0,1,0,1,1,0,1,1,0,0,0,0,1,0,69.04
1,0,0,0,1,1,1,1,1,1,1,0,0,0,68.245
1,0,1,1,0,1,0,1,0,0,1,1,0,1,68.895
1,0,1,0,1,0,0,1,1,0,1,0,0,1,68.649
1,1,1,1,1,1,1,1,1,1,1,0,1,1,69.776
1,1,1,0,1,1,0,0,1,1,0,1,1,1,68.829
0,1,0,1,1,0,0,0,1,0,1,0,0,1,68.219
1,0,1,0,1,1,0,1,1,1,1,0,1,1,71.554
0,0,0,1,1,0,1,1,0,1,1,1,0,0,70.592
1,0,0,0,0,1,0,1,1,0,1,0,0,1,68.713
1,0,1,0,0,1,1,1,1,1,0,0,1,0,68.778
0,0,0,1,0,0,1,1,1,1,1,0,1,1,68.762
0,0,0,0,1,0,1,1,1,1,1,1,0,0,68.358
0,1,1,0,0,0,1,0,1,0,1,0,1,0,67.825
0,1,0,0,1,0,1,0,0,0,1,0,0,0,70.72
1,0,0,1,1,1,0,1,0,1,1,1,1,1,68.852
1,1,0,0,1,0,0,0,1,1,1,1,1,0,69.112
1,1,0,1,0,0,0,0,0,1,0,1,1,1,68.608
0,0,1,1,1,1,1,0,1,1,0,1,1,0,69.213
0,1,1,0,0,0,1,0,1,0,0,0,1,0,68.519
0,1,0,1,1,0,1,1,0,1,1,1,0,0,69.646
0,1,1,0,0,1,0,0,1,1,1,1,1,1,69.485
1,0,1,1,0,1,1,0,1,1,0,1,0,0,69.49
0,1,0,1,0,0,1,1,1,0,1,0,0,1,68.698
1,0,1,1,0,0,1,0,1,0,1,1,1,1,68.903
0,0,1,1,0,1,1,0,1,0,1,0,0,1,68.327
0,0,0,1,1,1,0,1,0,1,0,1,0,1,71.04
1,1,1,0,0,0,0,1,1,1,1,1,0,1,69.088
0,1,0,0,0,1,0,0,1,1,0,0,1,0,68.016
1,0,0,1,1,1,1,0,1,0,0,0,1,1,68.959
1,1,0,1,1,1,1,1,0,1,1,1,1,1,68.282
1,0,1,0,0,1,0,0,1,1,1,0,0,1,68.098
0,1,0,1,1,0,1,1,1,1,1,1,0,0,69.174
1,0,0,1,0,1,0,0,0,1,1,0,0,1,71.324
0,1,0,1,0,1,1,1,0,0,1,1,1,0,68.582
1,0,1,1,0,0,0,1,1,0,1,1,1,1,68.592
1,0,1,1,0,0,0,0,1,0,1,1,1,1,68.475
0,1,1,1,1,0,1,1,0,1,0,1,0,1,68.361
1,1,1,1,1,1,1,0,0,0,0,0,0,1,70.14
1,0,0,0,1,0,0,0,1,1,1,0,0,1,70.649
0,0,0,0,1,0,1,0,1,1,1,0,0,0,70.624
0,1,1,1,0,1,1,1,0,1,1,0,1,0,69.234
0,1,1,0,0,0,1,0,1,0,1,1,1,0,68.769
0,0,0,0,0,1,0,0,0,0,0,1,0,1,68.611
1,1,0,0,0,1,1,1,0,0,1,1,1,0,70.723
1,0,0,0,0,0,1,0,0,0,0,1,0,0,69.395
1,1,0,1,1,1,0,1,0,1,0,1,1,0,68.823
0,1,0,1,1,1,1,0,1,1,1,0,1,1,67.984
0,1,0,1,1,0,0,0,0,0,0,0,0,1,68.211
1,1,0,1,0,0,0,1,1,1,0,0,1,0,73.009
0,1,0,1,1,0,0,0,0,0,1,1,1,0,70.405
0,1,1,1,0,1,1,1,1,1,0,0,1,1,70.802
0,0,1,1,1,0,1,1,0,1,1,0,1,1,68.436
1,1,0,0,0,0,1,0,1,1,0,1,0,1,69.617
0,0,0,0,1,0,1,1,0,0,1,1,1,0,68.502
1,1,0,1,0,0,0,0,0,0,1,0,0,0,68.517
0,1,1,0,0,0,1,1,0,1,0,0,1,0,69.39
1,0,1,1,1,1,0,0,1,0,1,0,0,1,71.15
1,1,1,1,0,0,1,0,1,1,1,1,0,0,70.997
1,0,1,0,0,0,1,1,0,0,0,0,0,0,74.614
1,1,1,0,1,1,0,0,1,0,0,0,0,0,69.276
1,1,0,0,1,1,0,0,1,0,0,1,0,0,68.287
0,0,0,1,1,0,1,0,0,1,0,0,0,0,69.008
0,0,0,0,1,1,0,0,1,0,1,1,0,0,72.258
0,0,1,1,0,0,1,1,1,1,1,0,0,1,68.75
1,0,1,0,0,0,0,1,0,1,0,0,0,0,68.782
0,0,1,0,1,1,0,0,1,0,0,1,1,0,69.697
0,0,0,1,1,1,0,1,0,1,0,1,1,1,69.193
1,1,1,1,1,0,1,0,0,1,1,0,1,0,68.372
0,1,1,1,0,1,1,1,0,0,1,1,1,1,71.092
0,0,1,1,0,1,0,0,1,0,0,0,1,0,70.768
0,1,1,1,1,0,0,1,0,0,1,1,0,1,68.025
0,0,1,1,0,0,1,1,0,0,1,0,0,1,71.03
1,1,1,0,1,1,1,0,1,0,0,0,1,0,69.094
1,1,0,0,1,0,1,0,0,1,0,0,0,0,69.114
0,0,1,1,1,1,0,1,0,1,0,1,1,1,68.331
0,0,1,1,1,0,1,0,0,1,1,0,1,1,68.796
0,1,0,0,1,0,0,0,1,1,0,0,1,0,71.414
0,0,1,0,0,0,1,1,0,0,1,1,0,0,68.748
1,1,0,0,0,0,0,1,1,1,1,0,0,0,68.729
0,1,0,0,1,0,0,0,0,1,1,0,1,0,68.334
0,0,1,1,0,0,0,1,0,0,0,0,0,0,68.938
1,0,1,0,1,0,0,0,1,0,0,1,0,0,69.476
1,0,1,1,1,0,0,1,0,0,0,1,1,0,67.995
0,1,1,0,0,0,1,1,0,1,0,0,0,1,68.607
1,0,1,1,0,0,0,0,0,0,1,0,1,0,68.258
1,0,0,0,0,0,1,0,0,1,1,0,1,1,68.214
1,1,1,1,0,1,0,1,0,0,0,1,1,0,71.497
0,1,1,0,0,0,0,0,1,1,1,1,0,0,69.168
1,1,1,1,0,0,0,1,1,1,0,0,0,0,69.254
0,0,0,1,1,0,0,0,0,1,1,0,1,0,68.82
1,1,0,0,1,0,0,0,1,1,0,0,1,0,68.381
0,1,1,0,0,0,1,0,1,1,0,0,1,1,68.274
1,1,1,0,0,1,0,0,1,1,0,1,1,0,69.113
0,1,0,1,0,1,1,1,1,1,1,0,1,1,68.643
0,1,1,0,0,1,0,0,1,0,1,1,0,0,71.71
1,0,0,0,1,1,0,0,1,1,0,1,1,1,70.962
0,0,1,0,0,1,1,1,1,0,1,1,1,0,68.391
0,1,0,1,1,0,1,1,1,0,1,0,0,1,71.756
1,0,1,0,0,0,0,0,1,0,0,0,1,1,68.79
0,1,1,0,0,0,1,0,0,0,0,0,1,1,68.384
0,1,1,0,0,1,0,0,0,1,1,1,1,1,68.45
0,1,0,1,0,0,0,0,0,0,0,0,1,1,70.612
0,0,1,0,1,0,0,1,1,0,1,0,0,0,71.482
1,1,0,0,0,1,1,0,1,0,0,1,0,1,68.39
1,0,0,0,0,0,1,0,1,1,0,0,1,1,67.798
0,1,1,1,0,1,0,0,1,0,1,0,1,0,68.635
0,0,0,1,0,0,0,1,1,0,0,0,1,0,69.803
1,0,1,0,1,0,0,0,0,1,0,1,1,0,68.76
1,0,0,1,1,0,1,0,1,1,1,0,0,1,69.252
1,1,1,0,1,0,1,0,1,1,0,0,1,1,68.87
0,1,1,1,0,0,1,1,1,0,1,1,1,0,68.02
1,1,0,1,1,0,1,1,1,0,0,1,1,0,69.535
1,0,1,0,0,1,0,1,0,1,1,0,1,0,68.878
0,1,0,0,1,0,0,0,1,0,1,0,1,1,68.231
1,0,0,1,1,0,1,0,0,0,1,0,0,0,69.638
1,0,1,0,1,1,1,0,0,1,0,0,0,1,71.235
1,1,1,1,0,0,0,1,1,1,1,1,0,1,69.891
1,1,1,0,0,0,0,1,0,1,0,1,0,0,68.746
1,0,0,1,1,1,0,0,0,0,0,0,0,1,68.693
0,1,1,1,0,0,0,1,1,0,1,1,0,1,69.716
0,1,0,1,1,0,0,0,0,0,0,1,0,1,68.37
0,0,0,0,0,1,1,0,1,1,1,0,0,0,69.703
0,1,1,0,0,0,0,1,0,1,1,0,1,0,69.079
0,1,1,0,1,1,0,0,0,1,0,1,1,1,69.083
1,1,1,1,0,1,1,1,0,1,0,0,1,0,69.046
0,1,0,0,1,0,1,0,1,1,0,1,0,0,68.929
1,1,0,1,0,1,1,0,0,1,1,1,1,0,68.66
1,1,1,0,1,0,1,1,1,0,1,0,0,1,68.781
1,0,0,0,0,1,1,0,1,1,1,1,1,0,68.4
0,0,1,1,0,1,1,1,1,1,1,0,0,0,69.197
0,1,0,1,1,0,1,1,1,0,0,0,1,1,68.71
1,0,1,1,0,0,1,0,1,0,0,1,1,1,69.115
0,1,0,0,1,0,1,0,1,0,0,0,1,1,68.816
1,1,1,1,1,0,1,0,1,1,0,0,0,0,69.438
0,1,0,1,0,0,1,0,0,1,1,1,0,0,68.659
1,1,1,1,1,1,1,1,1,1,0,0,0,0,69.412
0,1,0,1,1,0,1,0,1,0,1,1,0,0,70.049
1,0,0,1,1,0,0,0,0,1,1,0,0,1,70.872
1,1,0,1,0,1,1,0,0,1,1,1,0,0,70.946
0,0,1,1,1,1,0,0,1,0,0,0,0,1,68.972
0,0,1,0,0,0,0,0,1,1,1,1,0,0,68.308
0,0,1,0,0,1,0,0,0,0,1,0,1,0,67.965
1,0,1,0,0,1,1,0,0,1,1,0,0,0,71.551
1,0,0,1,0,0,1,0,1,0,1,1,0,1,68.872
0,0,1,1,1,0,1,0,0,1,1,0,1,0,68.149
1,1,1,1,0,1,1,0,0,0,1,0,1,1,68.865
1,1,0,1,1,1,0,1,0,0,1,1,1,1,70.743
0,1,0,1,1,0,1,0,1,0,0,0,0,0,68.599
1,0,0,0,1,0,1,1,1,0,0,1,1,1,72.024
0,0,1,0,1,1,1,0,0,0,0,1,1,0,69.122
1,0,1,0,0,1,1,0,0,0,1,0,1,0,69.872
0,0,0,0,1,1,0,1,1,1,1,1,0,1,71.217
0,0,0,1,0,1,1,0,0,1,0,0,1,1,71.583
1,1,0,1,0,0,0,0,1,1,1,1,0,0,69.217
0,1,1,1,0,1,0,1,1,0,1,1,1,1,70.815
0,1,1,1,0,1,1,1,0,0,0,1,1,1,68.904
1,0,0,0,0,0,1,0,0,1,0,1,1,0,67.862
1,1,1,0,1,1,1,1,0,0,0,0,1,1,68.122
1,1,1,1,0,0,0,1,1,0,1,0,0,0,68.121
0,0,0,1,0,0,1,1,1,1,0,1,0,0,75.451
0,0,1,1,0,1,0,0,0,1,1,0,1,0,68.81
0,0,0,1,1,0,0,1,0,1,0,1,1,1,68.632
1,1,0,1,1,1,0,1,0,0,1,0,0,1,68.867
1,0,1,1,1,1,1,1,0,1,0,0,0,1,68.98
0,0,1,0,1,0,1,0,1,0,0,0,1,0,68.838
0,1,0,0,0,1,0,0,0,0,0,1,1,0,68.827
0,0,1,0,1,0,0,0,0,1,1,0,0,0,68.357
1,1,0,1,0,1,1,0,1,0,0,0,1,1,68.677
1,0,0,1,0,0,0,1,1,0,1,0,1,1,68.051
1,1,0,1,1,0,1,0,0,1,1,0,0,1,69.323
0,0,0,0,1,0,0,0,1,1,1,0,1,1,68.464
0,1,1,0,0,0,0,1,0,1,0,1,1,1,70.943
1,0,1,0,0,1,0,0,1,0,1,0,0,0,68.671
0,1,0,1,1,1,0,0,1,0,1,0,0,0,70.716
0,1,1,0,0,0,1,0,0,1,1,0,1,1,68.309
1,0,0,1,1,0,1,1,0,1,0,1,1,1,67.979
1,0,1,1,0,1,0,1,1,0,1,1,1,1,68.34
0,0,1,1,1,0,1,1,1,1,1,0,1,1,68.685
1,0,1,1,1,0,1,1,1,0,0,0,0,0,70.863
1,0,1,1,1,1,0,0,0,0,1,0,1,0,69.117
0,0,1,0,0,0,1,1,0,1,0,1,1,0,69.397
1,1,1,0,1,1,1,1,0,0,0,1,1,1,69.011
0,1,0,1,0,1,1,0,1,0,1,0,1,1,68.506
0,1,1,1,0,0,0,0,1,1,1,0,0,0,71.847
0,1,0,1,0,1,0,1,0,0,0,0,1,1,68.611
1,1,0,0,1,0,0,1,0,0,0,1,1,0,69.97
0,1,0,1,1,0,0,0,1,0,1,0,0,1,70.444
0,1,1,0,0,1,1,0,0,1,0,0,0,0,68.833
0,0,1,1,1,1,1,0,0,1,0,1,1,1,69.113
1,0,1,1,1,1,0,1,0,1,0,0,0,1,69.117
1,1,1,0,1,0,1,0,1,1,0,0,0,0,69.012
1,0,0,0,1,1,0,1,1,0,1,1,1,1,68.5
0,1,1,0,1,1,1,1,1,1,1,0,1,1,68.547
0,0,1,0,1,1,1,1,1,0,1,1,0,1,70.915
0,0,1,1,1,0,0,1,1,1,0,1,1,1,69.212
0,0,0,0,1,0,1,1,0,1,0,0,0,0,69.132
1,1,1,1,1,1,1,1,0,0,0,0,1,1,68.458
0,0,1,1,0,0,0,1,1,0,0,0,1,1,67.988
0,0,1,0,1,1,1,0,1,1,1,1,0,0,71.663
0,1,0,1,1,0,0,0,1,1,0,0,1,1,68.844
0,0,1,1,1,0,1,0,0,1,1,1,1,0,68.488
0,0,0,1,0,0,0,0,1,0,1,1,0,1,69.611
0,0,0,0,0,1,1,0,1,1,1,0,0,1,69.552
1,0,1,1,1,1,0,1,1,1,0,1,1,0,68.764
1,0,0,0,1,0,1,1,0,0,1,0,1,0,70.885
1,0,0,0,1,0,1,0,1,0,1,0,1,0,68.201
0,0,0,1,0,1,1,1,0,0,1,1,1,0,68.353
1,1,0,1,1,1,0,1,1,0,0,1,0,1,68.927
0,1,0,0,0,1,1,1,0,1,0,0,1,0,68.45
1,1,1,0,0,1,1,1,1,1,0,1,1,1,68.273
1,1,0,1,1,0,1,1,0,1,0,0,0,1,68.662
0,1,1,0,0,1,0,1,0,0,1,1,0,1,70.345
1,1,1,0,0,1,0,1,0,1,1,1,0,0,70.6
1,1,0,1,1,1,1,0,0,0,1,0,1,0,70.567
1,0,0,0,0,0,1,0,0,1,0,1,1,1,68.894
1,1,0,1,1,0,1,1,0,1,0,1,0,1,68.923
0,1,1,0,0,1,0,0,1,1,0,0,1,1,68.436
1,1,1,1,1,1,1,0,1,1,1,0,0,0,69.083
1,1,1,0,1,1,1,0,1,1,0,0,1,1,68.761
0,0,1,0,1,1,1,1,1,0,0,1,1,1,71.172
1,0,0,1,1,1,1,1,1,1,0,1,0,1,70.983
1,0,1,1,1,0,0,0,1,1,0,0,1,1,68.397
1,0,0,1,1,1,1,0,1,1,1,1,1,0,67.61
0,0,1,1,1,0,1,1,1,1,0,1,0,0,69.251
1,0,0,0,0,0,1,0,1,1,0,0,0,1,68.788
0,1,0,0,1,0,1,0,1,0,0,0,1,0,69.177
1,0,0,1,1,1,0,1,0,0,0,1,1,1,68.527
0,0,1,0,0,1,1,1,1,0,0,0,0,1,69.07
1,1,0,1,1,0,1,1,0,0,1,0,0,0,71.082
0,1,0,0,1,1,1,1,1,0,1,1,0,1,68.744
1,0,1,0,1,0,1,1,1,1,1,0,0,1,68.849
1,0,0,0,1,0,1,1,1,0,1,0,0,1,68.741
0,0,1,1,1,0,1,0,1,1,1,1,0,1,70.989
1,1,1,1,0,0,0,0,0,0,0,0,1,0,70.708
0,1,1,1,1,0,0,1,0,0,0,0,1,1,70.768
1,1,0,1,1,0,1,0,1,0,1,1,0,1,68.359
1,0,1,0,1,1,1,0,1,0,1,1,0,1,70.812
0,0,0,1,0,1,0,0,1,0,0,1,0,0,68.72
0,0,0,1,0,0,1,0,1,0,0,0,0,1,68.51
0,1,1,1,1,0,0,0,1,0,1,1,0,0,71.096
0,1,0,1,0,0,0,0,1,1,1,1,1,0,68.789
0,0,0,1,1,1,0,1,1,1,1,1,1,1,68.773
1,1,1,0,0,0,1,1,0,1,1,1,0,0,68.758
0,1,0,0,0,1,1,1,0,0,1,0,1,0,73.169
1,1,0,1,0,0,0,0,0,0,0,0,1,0,68.386
0,0,1,1,0,0,1,0,1,1,1,1,1,1,68.669
1,1,1,1,1,0,1,0,1,0,1,1,1,1,70.97
1,0,1,1,1,0,0,0,0,1,1,1,0,1,69.605
0,0,0,1,0,0,1,0,1,1,0,0,0,1,70.738
1,0,0,1,0,1,0,0,1,0,1,1,1,1,68.607
1,1,0,0,1,0,1,0,0,0,0,0,1,1,69.079
0,1,1,0,0,1,0,0,0,1,1,1,0,1,68.405
1,1,1,0,0,0,0,0,1,0,0,0,0,1,69.534
0,0,1,0,1,1,0,0,0,0,1,0,0,1,68.754
1,1,1,1,0,1,1,0,0,1,1,0,1,1,68.344
0,1,0,0,1,1,0,0,0,1,1,1,0,0,70.939
0,0,0,1,0,0,0,0,0,1,1,0,0,1,68.532
0,0,1,1,1,1,1,0,0,0,1,1,1,1,69.23
0,0,1,1,0,1,0,1,1,1,1,1,0,1,70.31
0,0,1,0,1,0,1,0,1,1,0,1,0,0,70.763
1,1,1,0,0,1,0,1,0,1,0,0,1,0,71.151
0,1,1,0,0,0,0,1,0,1,1,1,1,1,68.532
0,0,0,1,1,1,0,0,0,1,1,1,1,0,70.604
0,1,0,0,0,1,1,0,1,1,1,1,1,0,69.975
1,1,0,1,0,0,1,1,1,0,1,0,1,0,68.003
1,0,1,0,1,0,1,0,0,1,1,1,1,1,71.123
1,1,0,0,0,1,0,1,0,1,1,0,1,0,68.113
1,1,0,1,1,1,0,0,1,1,1,1,1,0,71.037
0,1,1,1,0,0,0,1,1,1,1,1,0,0,68.76
0,1,1,1,0,1,0,0,0,0,0,0,0,0,68.396
1,0,1,0,0,0,1,0,0,0,1,0,1,0,67.666
1,0,0,0,1,0,1,1,0,1,0,0,0,1,70.937
0,0,1,0,0,1,0,0,0,0,0,0,1,1,68.963
0,1,0,0,1,0,0,0,0,1,0,0,1,1,79.971
0,0,1,0,1,0,1,1,0,0,1,1,0,0,69.024
1,1,0,1,0,0,0,1,0,1,1,1,0,1,71.561
0,0,1,0,0,1,0,0,1,0,0,1,0,1,70.433
0,0,0,1,0,1,1,0,0,0,1,1,0,0,71.135
0,0,1,1,1,0,0,0,1,0,0,0,0,1,68.083
0,1,0,1,1,0,0,0,1,0,1,0,0,0,70.929
1,0,0,0,0,0,1,0,1,0,1,1,1,1,71.026
0,0,0,1,0,0,0,0,0,0,1,0,0,0,70.025
1,1,1,1,0,0,0,0,1,1,1,1,1,0,70.975
0,0,0,0,0,0,1,1,0,0,0,0,1,1,68.375
0,1,0,0,0,1,1,0,1,0,1,1,0,0,69.263
0,0,0,0,1,1,0,1,1,1,0,0,0,0,69.012
0,0,1,0,0,0,1,1,1,0,0,0,0,1,69.958
0,0,1,0,1,0,1,0,0,0,1,1,1,1,69.155
0,0,1,1,0,1,1,1,1,0,0,0,1,0,68.54
0,0,1,0,1,1,0,1,0,1,0,0,1,1,70.958
1,1,0,1,0,0,0,0,0,0,0,1,1,0,70.872
0,1,1,0,0,0,1,0,1,1,0,0,0,0,71.028
1,1,0,1,1,1,0,0,0,1,0,0,0,1,69.12
1,0,1,0,1,1,0,0,1,1,1,0,1,1,68.836
1,0,0,0,1,1,1,0,0,1,1,0,1,1,69.26
1,1,1,0,1,0,1,0,1,1,1,0,0,0,71.265
1,1,0,1,0,0,1,0,0,0,1,0,1,1,69.397
1,1,1,0,0,1,1,0,1,0,0,0,0,0,68.296
1,1,0,0,0,0,0,1,1,0,0,1,1,0,68.644
0,0,1,1,0,0,1,1,0,0,0,1,1,1,69.063
0,1,0,1,0,1,0,1,1,1,1,1,0,1,71.294
0,1,1,0,1,1,0,1,0,1,0,0,1,1,69.103
1,1,1,0,0,1,0,0,0,1,0,1,1,0,73.564
1,0,1,0,0,1,0,0,1,0,1,1,1,1,70.671
1,1,0,1,0,1,0,0,0,1,0,0,1,0,70.923
0,0,1,1,0,1,1,0,0,1,0,1,1,0,69.505
0,1,0,0,1,0,1,1,0,1,0,1,1,1,69.052
0,1,0,1,0,0,0,1,0,1,1,1,0,1,68.567
1,0,1,1,1,0,0,0,1,1,1,0,1,1,70.919
0,1,0,0,0,0,1,0,0,1,1,1,0,1,68.863
0,0,0,1,0,1,1,0,1,1,1,1,1,1,68.716
1,0,0,0,0,1,0,0,1,0,0,1,1,0,68.109
0,0,0,0,0,1,0,0,1,1,1,0,0,1,69.017
1,0,1,1,0,0,1,1,0,1,1,1,1,1,71.425
0,0,0,0,1,0,1,1,0,0,1,1,0,0,68.922
0,1,1,1,1,0,1,1,0,1,1,0,1,0,69.446
0,1,1,0,1,0,1,0,1,0,0,1,1,1,70.481
1,1,0,1,0,1,0,0,1,0,1,0,1,1,68.422
0,0,1,1,1,0,1,1,0,0,0,1,1,1,68.834
1,1,1,0,0,0,0,1,1,0,0,0,1,0,68.849
0,0,0,1,0,1,1,1,1,0,0,1,0,1,71.201
1,1,0,0,0,0,1,0,1,1,1,0,0,1,69.557
0,1,1,0,1,0,0,1,1,0,0,0,0,1,68.88
1,1,0,1,0,1,1,0,0,1,1,1,0,1,69.521
1,1,1,0,1,0,1,0,1,0,0,1,0,0,68.506
0,1,1,0,1,0,0,1,1,1,0,0,0,0,71.348
1,1,0,0,0,0,1,1,0,1,0,0,1,1,71.016
0,1,1,0,1,0,1,1,1,1,0,0,0,1,71.957
0,0,1,0,1,1,0,1,0,0,0,1,1,0,70.727
0,1,0,1,1,1,1,0,1,1,1,1,0,1,68.748
0,0,1,1,0,0,0,0,1,1,0,0,0,0,70.903
1,1,0,0,0,1,0,0,1,0,1,1,0,1,70.904
0,1,0,1,0,1,1,0,1,1,0,0,1,0,71.23
0,0,1,1,0,0,0,1,1,0,1,1,1,0,68.702
0,0,1,1,0,1,0,1,1,0,1,1,0,1,69.336
0,1,0,0,0,1,0,0,1,0,1,0,0,1,68.342
1,0,1,0,0,1,0,1,1,1,0,1,1,1,68.531
0,1,1,1,1,0,0,0,1,0,0,0,0,0,68.531
1,1,0,1,0,1,0,1,0,1,1,0,1,1,71.277
1,1,1,1,1,1,0,1,1,0,0,1,1,0,68.239
0,1,0,1,0,0,0,1,0,0,1,0,0,0,72.019
0,1,0,0,1,0,1,1,1,0,1,1,1,1,68.723
1,1,0,1,0,1,0,0,0,0,0,0,0,1,68.667
0,1,1,0,1,0,1,0,1,0,0,1,1,0,68.711
0,0,0,0,0,1,1,1,0,0,0,0,0,1,69.166
0,1,1,0,0,1,1,1,0,0,0,0,1,1,69.608
1,0,0,1,1,1,0,1,1,0,1,1,1,1,68.43
0,1,0,0,1,1,1,0,0,1,0,0,1,1,68.615
1,0,0,1,1,0,0,0,0,1,0,1,0,1,69.039
0,1,0,0,0,0,0,1,1,0,1,0,0,1,70.719
1,1,1,0,0,1,1,0,0,0,1,0,0,1,68.657
0,1,0,1,0,1,1,0,0,0,1,0,1,0,71.191
1,1,1,0,0,1,0,1,1,1,1,1,0,0,69.778
1,1,0,1,0,1,0,0,1,1,1,0,0,1,68.922
0,0,0,0,1,0,0,1,0,1,1,1,0,1,68.765
1,1,0,1,0,1,0,0,0,0,0,1,0,0,68.867
1,1,1,0,0,1,1,1,0,1,0,0,0,0,69.089
1,1,1,1,0,0,0,0,1,0,0,0,1,0,68.389
1,0,1,1,0,1,0,1,1,1,0,1,0,0,71.45
1,0,0,1,1,1,1,1,0,0,1,1,0,1,71.685
0,0,1,1,0,1,0,1,0,1,1,1,1,0,69.135
1,1,1,0,0,1,0,0,0,1,0,0,1,0,69.011
0,0,1,1,0,0,0,0,0,1,0,0,0,0,68.428
1,1,0,0,0,1,0,0,0,0,1,0,0,1,68.713
0,1,0,1,0,1,0,1,0,0,0,0,0,0,68.22
0,1,1,1,1,1,0,0,1,0,0,1,0,0,69.039
1,0,1,1,1,0,1,0,1,0,1,0,0,1,68.461
0,0,1,1,0,1,1,1,1,0,0,1,0,1,68.991
1,1,1,1,0,0,0,0,0,1,1,1,0,0,68.652
1,1,1,1,1,1,1,0,0,0,0,0,0,0,68.617
0,0,1,0,0,0,0,0,0,0,1,0,1,0,68.633
0,1,1,0,1,1,1,0,0,0,1,0,1,1,69.095
0,0,1,1,1,0,0,0,0,0,0,1,1,0,68.366
1,0,1,1,0,1,1,1,1,0,0,0,1,1,68.997
1,1,0,0,1,0,0,1,1,1,0,0,0,0,71.614
0,1,0,1,0,0,0,1,1,0,0,1,0,1,68.696
1,0,0,0,1,0,1,0,1,0,0,1,0,1,69.222
1,1,0,0,0,1,0,0,1,0,1,0,0,1,68.083
1,0,0,1,0,0,0,1,0,1,1,0,1,0,68.537
0,0,1,1,1,0,0,0,0,0,1,1,0,0,68.877
0,0,0,1,0,1,1,0,1,0,1,0,0,0,69.302
1,1,0,1,1,0,0,0,0,1,0,1,0,1,68.093
0,0,0,0,0,1,1,1,1,0,0,0,0,0,68.695
0,1,1,0,0,1,0,1,0,0,0,0,1,1,70.162
0,0,0,0,0,1,0,1,1,1,0,1,1,0,71.518
1,1,0,0,1,1,0,0,0,1,0,0,1,1,71.661
1,1,0,0,0,1,0,0,1,0,0,1,1,1,68.253
0,1,1,0,1,0,0,0,0,1,0,1,0,1,69.07
1,0,0,0,0,1,1,0,1,0,0,1,0,0,68.892
0,0,1,0,1,1,0,0,1,0,1,1,0,1,70.489
0,1,1,1,0,1,0,0,1,0,1,1,0,0,70.867
0,1,1,1,0,1,1,0,0,1,0,0,1,0,71.334
1,1,1,0,1,1,1,1,0,0,0,0,1,1,68.448
0,1,0,0,0,1,0,0,0,0,0,0,1,1,68.45
0,0,1,0,0,0,1,1,1,1,1,0,0,1,69.923
1,1,0,1,1,1,1,0,0,1,1,0,0,0,68.775
0,1,0,1,0,1,1,1,0,0,0,1,0,0,70.906
1,0,1,1,0,0,1,1,1,0,1,1,0,0,68.692
1,0,0,1,0,0,0,0,0,0,1,0,0,1,71.942
1,1,0,1,0,0,1,1,1,0,0,1,0,0,68.858
1,0,1,1,0,0,0,1,1,0,0,1,0,0,69.291
0,1,0,1,1,1,0,1,0,1,1,0,0,1,71.484
1,1,0,1,1,1,0,1,1,0,0,0,1,0,70.194
1,1,1,1,1,1,0,0,1,0,0,1,1,0,70.623
1,0,1,0,1,0,1,0,1,0,0,1,0,0,70.853
0,0,0,1,1,0,0,1,0,0,0,1,1,1,68.524
0,0,1,0,0,0,0,1,0,0,0,1,0,0,70.717
1,0,1,1,0,1,0,0,0,1,0,0,0,0,71.387
0,0,0,0,1,1,1,1,0,0,0,0,0,0,70.825
1,0,0,1,0,0,0,0,0,1,1,1,0,0,68.58
1,1,1,0,1,0,1,1,0,1,1,0,1,0,70.979
0,1,0,0,0,1,0,1,0,1,1,1,0,0,69.301
1,0,1,1,0,1,1,1,0,1,1,1,0,1,71.22
1,0,0,0,0,0,0,1,0,1,0,1,0,1,68.931
0,0,1,1,1,0,1,1,0,1,0,0,1,1,68.355
0,0,1,1,1,1,0,1,0,1,1,1,0,0,68.862
