SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandbatch.2
0,0,0,0,0,1,0,0,1,0,0,0,0,1,10.292
1,1,0,1,1,1,0,1,0,0,1,1,1,1,10.764
0,0,1,0,0,1,1,1,0,1,0,1,1,1,11.071
0,0,0,1,1,1,0,0,1,0,1,1,1,0,10.65
0,1,0,0,1,1,0,0,1,0,0,0,0,0,10.325
1,0,0,0,0,1,1,1,0,0,0,1,0,0,10.721
1,1,0,1,0,0,0,1,1,0,0,1,1,1,10.641
1,1,0,0,0,1,1,1,0,0,0,0,1,0,10.313
1,0,0,1,1,0,0,1,1,1,1,1,1,1,11.146
0,1,1,0,1,0,1,1,1,0,0,1,1,1,10.602
0,1,0,1,1,0,1,1,0,0,0,0,1,0,10.288
1,0,0,0,1,1,1,1,1,1,1,0,0,0,10.877
1,0,1,1,0,1,0,1,0,0,1,1,0,1,10.63
1,0,1,0,1,0,0,1,1,0,1,0,0,1,10.267
1,1,1,1,1,1,1,1,1,1,1,0,1,1,10.985
1,1,1,0,1,1,0,0,1,1,0,1,1,1,11.265
0,1,0,1,1,0,0,0,1,0,1,0,0,1,10.269
1,0,1,0,1,1,0,1,1,1,1,0,1,1,10.818
0,0,0,1,1,0,1,1,0,1,1,1,0,0,11.072
1,0,0,0,0,1,0,1,1,0,1,0,0,1,10.308
1,0,1,0,0,1,1,1,1,1,0,0,1,0,10.846
0,0,0,1,0,0,1,1,1,1,1,0,1,1,10.818
0,0,0,0,1,0,1,1,1,1,1,1,0,0,11.197
0,1,1,0,0,0,1,0,1,0,1,0,1,0,10.26
0,1,0,0,1,0,1,0,0,0,1,0,0,0,10.297
1,0,0,1,1,1,0,1,0,1,1,1,1,1,11.078
1,1,0,0,1,0,0,0,1,1,1,1,1,0,11.038
1,1,0,1,0,0,0,0,0,1,0,1,1,1,11.043
0,0,1,1,1,1,1,0,1,1,0,1,1,0,11.013
0,1,1,0,0,0,1,0,1,0,0,0,1,0,10.268
0,1,0,1,1,0,1,1,0,1,1,1,0,0,11.073
0,1,1,0,0,1,0,0,1,1,1,1,1,1,11.055
1,0,1,1,0,1,1,0,1,1,0,1,0,0,11.13
0,1,0,1,0,0,1,1,1,0,1,0,0,1,10.326
1,0,1,1,0,0,1,0,1,0,1,1,1,1,10.646
0,0,1,1,0,1,1,0,1,0,1,0,0,1,10.333
0,0,0,1,1,1,0,1,0,1,0,1,0,1,11.13
1,1,1,0,0,0,0,1,1,1,1,1,0,1,11.141
0,1,0,0,0,1,0,0,1,1,0,0,1,0,10.882
1,0,0,1,1,1,1,0,1,0,0,0,1,1,10.272
1,1,0,1,1,1,1,1,0,1,1,1,1,1,11.121
1,0,1,0,0,1,0,0,1,1,1,0,0,1,10.767
0,1,0,1,1,0,1,1,1,1,1,1,0,0,11.199
1,0,0,1,0,1,0,0,0,1,1,0,0,1,10.843
0,1,0,1,0,1,1,1,0,0,1,1,1,0,10.619
1,0,1,1,0,0,0,1,1,0,1,1,1,1,10.714
1,0,1,1,0,0,0,0,1,0,1,1,1,1,10.828
0,1,1,1,1,0,1,1,0,1,0,1,0,1,11.068
1,1,1,1,1,1,1,0,0,0,0,0,0,1,10.317
1,0,0,0,1,0,0,0,1,1,1,0,0,1,10.824
0,0,0,0,1,0,1,0,1,1,1,0,0,0,10.781
0,1,1,1,0,1,1,1,0,1,1,0,1,0,10.806
0,1,1,0,0,0,1,0,1,0,1,1,1,0,10.599
0,0,0,0,0,1,0,0,0,0,0,1,0,1,10.656
1,1,0,0,0,1,1,1,0,0,1,1,1,0,10.62
1,0,0,0,0,0,1,0,0,0,0,1,0,0,10.632
1,1,0,1,1,1,0,1,0,1,0,1,1,0,11.222
0,1,0,1,1,1,1,0,1,1,1,0,1,1,10.965
0,1,0,1,1,0,0,0,0,0,0,0,0,1,10.482
1,1,0,1,0,0,0,1,1,1,0,0,1,0,10.884
0,1,0,1,1,0,0,0,0,0,1,1,1,0,10.601
0,1,1,1,0,1,1,1,1,1,0,0,1,1,10.898
0,0,1,1,1,0,1,1,0,1,1,0,1,1,10.89
1,1,0,0,0,0,1,0,1,1,0,1,0,1,11.129
0,0,0,0,1,0,1,1,0,0,1,1,1,0,10.681
1,1,0,1,0,0,0,0,0,0,1,0,0,0,10.323
0,1,1,0,0,0,1,1,0,1,0,0,1,0,10.787
1,0,1,1,1,1,0,0,1,0,1,0,0,1,10.322
1,1,1,1,0,0,1,0,1,1,1,1,0,0,11.118
1,0,1,0,0,0,1,1,0,0,0,0,0,0,10.512
1,1,1,0,1,1,0,0,1,0,0,0,0,0,10.323
1,1,0,0,1,1,0,0,1,0,0,1,0,0,10.693
0,0,0,1,1,0,1,0,0,1,0,0,0,0,10.755
0,0,0,0,1,1,0,0,1,0,1,1,0,0,10.648
0,0,1,1,0,0,1,1,1,1,1,0,0,1,10.828
1,0,1,0,0,0,0,1,0,1,0,0,0,0,10.835
0,0,1,0,1,1,0,0,1,0,0,1,1,0,10.633
0,0,0,1,1,1,0,1,0,1,0,1,1,1,11.136
1,1,1,1,1,0,1,0,0,1,1,0,1,0,10.815
0,1,1,1,0,1,1,1,0,0,1,1,1,1,10.622
0,0,1,1,0,1,0,0,1,0,0,0,1,0,10.231
0,1,1,1,1,0,0,1,0,0,1,1,0,1,10.699
0,0,1,1,0,0,1,1,0,0,1,0,0,1,10.287
1,1,1,0,1,1,1,0,1,0,0,0,1,0,10.375
1,1,0,0,1,0,1,0,0,1,0,0,0,0,11.258
0,0,1,1,1,1,0,1,0,1,0,1,1,1,11.092
0,0,1,1,1,0,1,0,0,1,1,0,1,1,10.846
0,1,0,0,1,0,0,0,1,1,0,0,1,0,10.788
0,0,1,0,0,0,1,1,0,0,1,1,0,0,10.642
1,1,0,0,0,0,0,1,1,1,1,0,0,0,10.892
0,1,0,0,1,0,0,0,0,1,1,0,1,0,10.829
0,0,1,1,0,0,0,1,0,0,0,0,0,0,10.318
1,0,1,0,1,0,0,0,1,0,0,1,0,0,10.669
1,0,1,1,1,0,0,1,0,0,0,1,1,0,10.666
0,1,1,0,0,0,1,1,0,1,0,0,0,1,10.759
1,0,1,1,0,0,0,0,0,0,1,0,1,0,10.263
1,0,0,0,0,0,1,0,0,1,1,0,1,1,10.866
1,1,1,1,0,1,0,1,0,0,0,1,1,0,10.655
0,1,1,0,0,0,0,0,1,1,1,1,0,0,11.102
1,1,1,1,0,0,0,1,1,1,0,0,0,0,10.848
0,0,0,1,1,0,0,0,0,1,1,0,1,0,10.802
1,1,0,0,1,0,0,0,1,1,0,0,1,0,10.789
0,1,1,0,0,0,1,0,1,1,0,0,1,1,10.852
1,1,1,0,0,1,0,0,1,1,0,1,1,0,11.109
0,1,0,1,0,1,1,1,1,1,1,0,1,1,10.844
0,1,1,0,0,1,0,0,1,0,1,1,0,0,10.98
1,0,0,0,1,1,0,0,1,1,0,1,1,1,11.138
0,0,1,0,0,1,1,1,1,0,1,1,1,0,10.679
0,1,0,1,1,0,1,1,1,0,1,0,0,1,10.388
1,0,1,0,0,0,0,0,1,0,0,0,1,1,10.282
0,1,1,0,0,0,1,0,0,0,0,0,1,1,10.294
0,1,1,0,0,1,0,0,0,1,1,1,1,1,11.137
0,1,0,1,0,0,0,0,0,0,0,0,1,1,10.341
0,0,1,0,1,0,0,1,1,0,1,0,0,0,10.329
1,1,0,0,0,1,1,0,1,0,0,1,0,1,10.769
1,0,0,0,0,0,1,0,1,1,0,0,1,1,10.814
0,1,1,1,0,1,0,0,1,0,1,0,1,0,10.491
0,0,0,1,0,0,0,1,1,0,0,0,1,0,10.296
1,0,1,0,1,0,0,0,0,1,0,1,1,0,11.17
1,0,0,1,1,0,1,0,1,1,1,0,0,1,10.819
1,1,1,0,1,0,1,0,1,1,0,0,1,1,10.819
0,1,1,1,0,0,1,1,1,0,1,1,1,0,10.598
1,1,0,1,1,0,1,1,1,0,0,1,1,0,10.665
1,0,1,0,0,1,0,1,0,1,1,0,1,0,10.835
0,1,0,0,1,0,0,0,1,0,1,0,1,1,10.26
1,0,0,1,1,0,1,0,0,0,1,0,0,0,10.398
1,0,1,0,1,1,1,0,0,1,0,0,0,1,10.833
1,1,1,1,0,0,0,1,1,1,1,1,0,1,11.09
1,1,1,0,0,0,0,1,0,1,0,1,0,0,11.223
1,0,0,1,1,1,0,0,0,0,0,0,0,1,10.39
0,1,1,1,0,0,0,1,1,0,1,1,0,1,10.624
0,1,0,1,1,0,0,0,0,0,0,1,0,1,10.957
0,0,0,0,0,1,1,0,1,1,1,0,0,0,10.818
0,1,1,0,0,0,0,1,0,1,1,0,1,0,10.845
0,1,1,0,1,1,0,0,0,1,0,1,1,1,11.068
1,1,1,1,0,1,1,1,0,1,0,0,1,0,10.849
0,1,0,0,1,0,1,0,1,1,0,1,0,0,11.197
1,1,0,1,0,1,1,0,0,1,1,1,1,0,11.132
1,1,1,0,1,0,1,1,1,0,1,0,0,1,10.346
1,0,0,0,0,1,1,0,1,1,1,1,1,0,11.184
0,0,1,1,0,1,1,1,1,1,1,0,0,0,10.868
0,1,0,1,1,0,1,1,1,0,0,0,1,1,10.256
1,0,1,1,0,0,1,0,1,0,0,1,1,1,10.68
0,1,0,0,1,0,1,0,1,0,0,0,1,1,10.32
1,1,1,1,1,0,1,0,1,1,0,0,0,0,10.9
0,1,0,1,0,0,1,0,0,1,1,1,0,0,11.071
1,1,1,1,1,1,1,1,1,1,0,0,0,0,10.846
0,1,0,1,1,0,1,0,1,0,1,1,0,0,10.698
1,0,0,1,1,0,0,0,0,1,1,0,0,1,10.902
1,1,0,1,0,1,1,0,0,1,1,1,0,0,11.113
0,0,1,1,1,1,0,0,1,0,0,0,0,1,10.38
0,0,1,0,0,0,0,0,1,1,1,1,0,0,11.166
0,0,1,0,0,1,0,0,0,0,1,0,1,0,10.315
1,0,1,0,0,1,1,0,0,1,1,0,0,0,10.911
1,0,0,1,0,0,1,0,1,0,1,1,0,1,10.715
0,0,1,1,1,0,1,0,0,1,1,0,1,0,10.817
1,1,1,1,0,1,1,0,0,0,1,0,1,1,10.458
1,1,0,1,1,1,0,1,0,0,1,1,1,1,10.637
0,1,0,1,1,0,1,0,1,0,0,0,0,0,10.349
1,0,0,0,1,0,1,1,1,0,0,1,1,1,10.653
0,0,1,0,1,1,1,0,0,0,0,1,1,0,10.652
1,0,1,0,0,1,1,0,0,0,1,0,1,0,10.31
0,0,0,0,1,1,0,1,1,1,1,1,0,1,11.086
0,0,0,1,0,1,1,0,0,1,0,0,1,1,10.88
1,1,0,1,0,0,0,0,1,1,1,1,0,0,11.19
0,1,1,1,0,1,0,1,1,0,1,1,1,1,10.671
0,1,1,1,0,1,1,1,0,0,0,1,1,1,10.686
1,0,0,0,0,0,1,0,0,1,0,1,1,0,11.213
1,1,1,0,1,1,1,1,0,0,0,0,1,1,10.324
1,1,1,1,0,0,0,1,1,0,1,0,0,0,10.337
0,0,0,1,0,0,1,1,1,1,0,1,0,0,11.201
0,0,1,1,0,1,0,0,0,1,1,0,1,0,10.898
0,0,0,1,1,0,0,1,0,1,0,1,1,1,11.111
1,1,0,1,1,1,0,1,0,0,1,0,0,1,10.313
1,0,1,1,1,1,1,1,0,1,0,0,0,1,10.853
0,0,1,0,1,0,1,0,1,0,0,0,1,0,10.37
0,1,0,0,0,1,0,0,0,0,0,1,1,0,10.591
0,0,1,0,1,0,0,0,0,1,1,0,0,0,10.868
1,1,0,1,0,1,1,0,1,0,0,0,1,1,10.312
1,0,0,1,0,0,0,1,1,0,1,0,1,1,10.334
1,1,0,1,1,0,1,0,0,1,1,0,0,1,10.864
0,0,0,0,1,0,0,0,1,1,1,0,1,1,10.817
0,1,1,0,0,0,0,1,0,1,0,1,1,1,11.125
1,0,1,0,0,1,0,0,1,0,1,0,0,0,10.379
0,1,0,1,1,1,0,0,1,0,1,0,0,0,10.356
0,1,1,0,0,0,1,0,0,1,1,0,1,1,10.826
1,0,0,1,1,0,1,1,0,1,0,1,1,1,11.196
1,0,1,1,0,1,0,1,1,0,1,1,1,1,10.705
0,0,1,1,1,0,1,1,1,1,1,0,1,1,10.824
1,0,1,1,1,0,1,1,1,0,0,0,0,0,10.364
1,0,1,1,1,1,0,0,0,0,1,0,1,0,10.375
0,0,1,0,0,0,1,1,0,1,0,1,1,0,11.081
1,1,1,0,1,1,1,1,0,0,0,1,1,1,10.671
0,1,0,1,0,1,1,0,1,0,1,0,1,1,10.375
0,1,1,1,0,0,0,0,1,1,1,0,0,0,10.925
0,1,0,1,0,1,0,1,0,0,0,0,1,1,10.317
1,1,0,0,1,0,0,1,0,0,0,1,1,0,10.725
0,1,0,1,1,0,0,0,1,0,1,0,0,1,10.508
0,1,1,0,0,1,1,0,0,1,0,0,0,0,10.822
0,0,1,1,1,1,1,0,0,1,0,1,1,1,11.111
1,0,1,1,1,1,0,1,0,1,0,0,0,1,10.899
1,1,1,0,1,0,1,0,1,1,0,0,0,0,10.895
1,0,0,0,1,1,0,1,1,0,1,1,1,1,10.703
0,1,1,0,1,1,1,1,1,1,1,0,1,1,10.942
0,0,1,0,1,1,1,1,1,0,1,1,0,1,10.691
0,0,1,1,1,0,0,1,1,1,0,1,1,1,11.082
0,0,0,0,1,0,1,1,0,1,0,0,0,0,10.937
1,1,1,1,1,1,1,1,0,0,0,0,1,1,10.395
0,0,1,1,0,0,0,1,1,0,0,0,1,1,10.294
0,0,1,0,1,1,1,0,1,1,1,1,0,0,11.109
0,1,0,1,1,0,0,0,1,1,0,0,1,1,10.906
0,0,1,1,1,0,1,0,0,1,1,1,1,0,11.111
0,0,0,1,0,0,0,0,1,0,1,1,0,1,10.697
0,0,0,0,0,1,1,0,1,1,1,0,0,1,10.869
1,0,1,1,1,1,0,1,1,1,0,1,1,0,11.098
1,0,0,0,1,0,1,1,0,0,1,0,1,0,10.335
1,0,0,0,1,0,1,0,1,0,1,0,1,0,10.391
0,0,0,1,0,1,1,1,0,0,1,1,1,0,10.699
1,1,0,1,1,1,0,1,1,0,0,1,0,1,10.642
0,1,0,0,0,1,1,1,0,1,0,0,1,0,10.857
1,1,1,0,0,1,1,1,1,1,0,1,1,1,11.225
1,1,0,1,1,0,1,1,0,1,0,0,0,1,10.976
0,1,1,0,0,1,0,1,0,0,1,1,0,1,10.633
1,1,1,0,0,1,0,1,0,1,1,1,0,0,11.197
1,1,0,1,1,1,1,0,0,0,1,0,1,0,10.302
1,0,0,0,0,0,1,0,0,1,0,1,1,1,11.1
1,1,0,1,1,0,1,1,0,1,0,1,0,1,11.092
0,1,1,0,0,1,0,0,1,1,0,0,1,1,11.027
1,1,1,1,1,1,1,0,1,1,1,0,0,0,10.821
1,1,1,0,1,1,1,0,1,1,0,0,1,1,10.923
0,0,1,0,1,1,1,1,1,0,0,1,1,1,10.651
1,0,0,1,1,1,1,1,1,1,0,1,0,1,11.101
1,0,1,1,1,0,0,0,1,1,0,0,1,1,10.858
1,0,0,1,1,1,1,0,1,1,1,1,1,0,11.14
0,0,1,1,1,0,1,1,1,1,0,1,0,0,11.137
1,0,0,0,0,0,1,0,1,1,0,0,0,1,10.884
0,1,0,0,1,0,1,0,1,0,0,0,1,0,10.304
1,0,0,1,1,1,0,1,0,0,0,1,1,1,10.727
0,0,1,0,0,1,1,1,1,0,0,0,0,1,10.285
1,1,0,1,1,0,1,1,0,0,1,0,0,0,10.415
0,1,0,0,1,1,1,1,1,0,1,1,0,1,10.719
1,0,1,0,1,0,1,1,1,1,1,0,0,1,10.819
1,0,0,0,1,0,1,1,1,0,1,0,0,1,10.355
0,0,1,1,1,0,1,0,1,1,1,1,0,1,11.11
1,1,1,1,0,0,0,0,0,0,0,0,1,0,10.298
0,1,1,1,1,0,0,1,0,0,0,0,1,1,10.284
1,1,0,1,1,0,1,0,1,0,1,1,0,1,10.685
1,0,1,0,1,1,1,0,1,0,1,1,0,1,10.693
0,0,0,1,0,1,0,0,1,0,0,1,0,0,10.66
0,0,0,1,0,0,1,0,1,0,0,0,0,1,10.329
0,1,1,1,1,0,0,0,1,0,1,1,0,0,10.804
0,1,0,1,0,0,0,0,1,1,1,1,1,0,11.11
0,0,0,1,1,1,0,1,1,1,1,1,1,1,10.993
1,1,1,0,0,0,1,1,0,1,1,1,0,0,11.107
0,1,0,0,0,1,1,1,0,0,1,0,1,0,10.301
1,1,0,1,0,0,0,0,0,0,0,0,1,0,10.302
0,0,1,1,0,0,1,0,1,1,1,1,1,1,11.122
1,1,1,1,1,0,1,0,1,0,1,1,1,1,10.637
1,0,1,1,1,0,0,0,0,1,1,1,0,1,11.124
0,0,0,1,0,0,1,0,1,1,0,0,0,1,10.929
1,0,0,1,0,1,0,0,1,0,1,1,1,1,10.732
1,1,0,0,1,0,1,0,0,0,0,0,1,1,10.302
0,1,1,0,0,1,0,0,0,1,1,1,0,1,11.094
1,1,1,0,0,0,0,0,1,0,0,0,0,1,10.454
0,0,1,0,1,1,0,0,0,0,1,0,0,1,10.287
1,1,1,1,0,1,1,0,0,1,1,0,1,1,10.895
0,1,0,0,1,1,0,0,0,1,1,1,0,0,11.133
0,0,0,1,0,0,0,0,0,1,1,0,0,1,10.918
0,0,1,1,1,1,1,0,0,0,1,1,1,1,10.647
0,0,1,1,0,1,0,1,1,1,1,1,0,1,11.138
0,0,1,0,1,0,1,0,1,1,0,1,0,0,11.149
1,1,1,0,0,1,0,1,0,1,0,0,1,0,10.857
0,1,1,0,0,0,0,1,0,1,1,1,1,1,11.088
0,0,0,1,1,1,0,0,0,1,1,1,1,0,11.106
0,1,0,0,0,1,1,0,1,1,1,1,1,0,11.228
1,1,0,1,0,0,1,1,1,0,1,0,1,0,10.426
1,0,1,0,1,0,1,0,0,1,1,1,1,1,11.25
1,1,0,0,0,1,0,1,0,1,1,0,1,0,10.856
1,1,0,1,1,1,0,0,1,1,1,1,1,0,11.165
0,1,1,1,0,0,0,1,1,1,1,1,0,0,11.13
0,1,1,1,0,1,0,0,0,0,0,0,0,0,10.44
1,0,1,0,0,0,1,0,0,0,1,0,1,0,10.365
1,0,0,0,1,0,1,1,0,1,0,0,0,1,10.922
0,0,1,0,0,1,0,0,0,0,0,0,1,1,10.303
0,1,0,0,1,0,0,0,0,1,0,0,1,1,10.828
0,0,1,0,1,0,1,1,0,0,1,1,0,0,10.73
1,1,0,1,0,0,0,1,0,1,1,1,0,1,11.139
0,0,1,0,0,1,0,0,1,0,0,1,0,1,10.689
0,0,0,1,0,1,1,0,0,0,1,1,0,0,10.718
0,0,1,1,1,0,0,0,1,0,0,0,0,1,10.368
0,1,0,1,1,0,0,0,1,0,1,0,0,0,10.365
1,0,0,0,0,0,1,0,1,0,1,1,1,1,10.719
0,0,0,1,0,0,0,0,0,0,1,0,0,0,10.269
1,1,1,1,0,0,0,0,1,1,1,1,1,0,11.134
0,0,0,0,0,0,1,1,0,0,0,0,1,1,10.234
0,1,0,0,0,1,1,0,1,0,1,1,0,0,10.76
0,0,0,0,1,1,0,1,1,1,0,0,0,0,10.926
0,0,1,0,0,0,1,1,1,0,0,0,0,1,10.319
0,0,1,0,1,0,1,0,0,0,1,1,1,1,10.722
0,0,1,1,0,1,1,1,1,0,0,0,1,0,10.325
0,0,1,0,1,1,0,1,0,1,0,0,1,1,10.863
1,1,0,1,0,0,0,0,0,0,0,1,1,0,10.671
0,1,1,0,0,0,1,0,1,1,0,0,0,0,10.953
1,1,0,1,1,1,0,0,0,1,0,0,0,1,10.835
1,0,1,0,1,1,0,0,1,1,1,0,1,1,10.867
1,0,0,0,1,1,1,0,0,1,1,0,1,1,10.928
1,1,1,0,1,0,1,0,1,1,1,0,0,0,10.891
1,1,0,1,0,0,1,0,0,0,1,0,1,1,10.309
1,1,1,0,0,1,1,0,1,0,0,0,0,0,10.369
1,1,0,0,0,0,0,1,1,0,0,1,1,0,10.65
0,0,1,1,0,0,1,1,0,0,0,1,1,1,10.687
0,1,0,1,0,1,0,1,1,1,1,1,0,1,11.261
0,1,1,0,1,1,0,1,0,1,0,0,1,1,10.845
1,1,1,0,0,1,0,0,0,1,0,1,1,0,11.086
1,0,1,0,0,1,0,0,1,0,1,1,1,1,10.665
1,1,0,1,0,1,0,0,0,1,0,0,1,0,10.886
0,0,1,1,0,1,1,0,0,1,0,1,1,0,11.108
0,1,0,0,1,0,1,1,0,1,0,1,1,1,11.262
0,1,0,1,0,0,0,1,0,1,1,1,0,1,11.119
1,0,1,1,1,0,0,0,1,1,1,0,1,1,10.801
0,1,0,0,0,0,1,0,0,1,1,1,0,1,11.112
0,0,0,1,0,1,1,0,1,1,1,1,1,1,11.033
1,0,0,0,0,1,0,0,1,0,0,1,1,0,10.627
0,0,0,0,0,1,0,0,1,1,1,0,0,1,10.842
1,0,1,1,0,0,1,1,0,1,1,1,1,1,11.235
0,0,0,0,1,0,1,1,0,0,1,1,0,0,10.71
0,1,1,1,1,0,1,1,0,1,1,0,1,0,10.832
0,1,1,0,1,0,1,0,1,0,0,1,1,1,10.804
1,1,0,1,0,1,0,0,1,0,1,0,1,1,10.294
0,0,1,1,1,0,1,1,0,0,0,1,1,1,10.661
1,1,1,0,0,0,0,1,1,0,0,0,1,0,10.35
0,0,0,1,0,1,1,1,1,0,0,1,0,1,10.628
1,1,0,0,0,0,1,0,1,1,1,0,0,1,10.969
0,1,1,0,1,0,0,1,1,0,0,0,0,1,10.33
1,1,0,1,0,1,1,0,0,1,1,1,0,1,11.157
1,1,1,0,1,0,1,0,1,0,0,1,0,0,10.704
0,1,1,0,1,0,0,1,1,1,0,0,0,0,10.902
1,1,0,0,0,0,1,1,0,1,0,0,1,1,10.818
0,1,1,0,1,0,1,1,1,1,0,0,0,1,10.942
0,0,1,0,1,1,0,1,0,0,0,1,1,0,10.663
0,1,0,1,1,1,1,0,1,1,1,1,0,1,11.301
0,0,1,1,0,0,0,0,1,1,0,0,0,0,10.921
1,1,0,0,0,1,0,0,1,0,1,1,0,1,10.696
0,1,0,1,0,1,1,0,1,1,0,0,1,0,10.865
0,0,1,1,0,0,0,1,1,0,1,1,1,0,10.691
0,0,1,1,0,1,0,1,1,0,1,1,0,1,10.684
0,1,0,0,0,1,0,0,1,0,1,0,0,1,10.327
1,0,1,0,0,1,0,1,1,1,0,1,1,1,11.147
0,1,1,1,1,0,0,0,1,0,0,0,0,0,10.336
1,1,0,1,0,1,0,1,0,1,1,0,1,1,10.886
1,1,1,1,1,1,0,1,1,0,0,1,1,0,10.667
0,1,0,1,0,0,0,1,0,0,1,0,0,0,10.337
0,1,0,0,1,0,1,1,1,0,1,1,1,1,10.694
1,1,0,1,0,1,0,0,0,0,0,0,0,1,10.399
0,1,1,0,1,0,1,0,1,0,0,1,1,0,10.709
0,0,0,0,0,1,1,1,0,0,0,0,0,1,10.35
0,1,1,0,0,1,1,1,0,0,0,0,1,1,10.304
1,0,0,1,1,1,0,1,1,0,1,1,1,1,10.673
0,1,0,0,1,1,1,0,0,1,0,0,1,1,10.829
1,0,0,1,1,0,0,0,0,1,0,1,0,1,11.15
0,1,0,0,0,0,0,1,1,0,1,0,0,1,10.327
1,1,1,0,0,1,1,0,0,0,1,0,0,1,10.337
0,1,0,1,0,1,1,0,0,0,1,0,1,0,10.327
1,1,1,0,0,1,0,1,1,1,1,1,0,0,11.147
1,1,0,1,0,1,0,0,1,1,1,0,0,1,10.817
0,0,0,0,1,0,0,1,0,1,1,1,0,1,11.123
1,1,0,1,0,1,0,0,0,0,0,1,0,0,10.663
1,1,1,0,0,1,1,1,0,1,0,0,0,0,10.827
1,1,1,1,0,0,0,0,1,0,0,0,1,0,10.297
1,0,1,1,0,1,0,1,1,1,0,1,0,0,11.214
1,0,0,1,1,1,1,1,0,0,1,1,0,1,10.794
0,0,1,1,0,1,0,1,0,1,1,1,1,0,11.147
1,1,1,0,0,1,0,0,0,1,0,0,1,0,10.878
0,0,1,1,0,0,0,0,0,1,0,0,0,0,10.829
1,1,0,0,0,1,0,0,0,0,1,0,0,1,10.37
0,1,0,1,0,1,0,1,0,0,0,0,0,0,10.334
0,1,1,1,1,1,0,0,1,0,0,1,0,0,10.639
1,0,1,1,1,0,1,0,1,0,1,0,0,1,10.337
0,0,1,1,0,1,1,1,1,0,0,1,0,1,10.64
1,1,1,1,0,0,0,0,0,1,1,1,0,0,11.133
1,1,1,1,1,1,1,0,0,0,0,0,0,0,10.383
0,0,1,0,0,0,0,0,0,0,1,0,1,0,10.292
0,1,1,0,1,1,1,0,0,0,1,0,1,1,10.277
0,0,1,1,1,0,0,0,0,0,0,1,1,0,10.644
1,0,1,1,0,1,1,1,1,0,0,0,1,1,10.294
1,1,0,0,1,0,0,1,1,1,0,0,0,0,10.977
0,1,0,1,0,0,0,1,1,0,0,1,0,1,10.653
1,0,0,0,1,0,1,0,1,0,0,1,0,1,10.731
1,1,0,0,0,1,0,0,1,0,1,0,0,1,10.38
1,0,0,1,0,0,0,1,0,1,1,0,1,0,10.809
0,0,1,1,1,0,0,0,0,0,1,1,0,0,10.684
0,0,0,1,0,1,1,0,1,0,1,0,0,0,10.4
1,1,0,1,1,0,0,0,0,1,0,1,0,1,11.24
0,0,0,0,0,1,1,1,1,0,0,0,0,0,10.329
0,1,1,0,0,1,0,1,0,0,0,0,1,1,10.321
0,0,0,0,0,1,0,1,1,1,0,1,1,0,11.072
1,1,0,0,1,1,0,0,0,1,0,0,1,1,11.052
1,1,0,0,0,1,0,0,1,0,0,1,1,1,10.711
0,1,1,0,1,0,0,0,0,1,0,1,0,1,11.122
1,0,0,0,0,1,1,0,1,0,0,1,0,0,10.696
0,0,1,0,1,1,0,0,1,0,1,1,0,1,10.704
0,1,1,1,0,1,0,0,1,0,1,1,0,0,10.967
0,1,1,1,0,1,1,0,0,1,0,0,1,0,10.834
1,1,1,0,1,1,1,1,0,0,0,0,1,1,10.304
0,1,0,0,0,1,0,0,0,0,0,0,1,1,10.3
0,0,1,0,0,0,1,1,1,1,1,0,0,1,10.843
1,1,0,1,1,1,1,0,0,1,1,0,0,0,10.891
0,1,0,1,0,1,1,1,0,0,0,1,0,0,10.75
1,0,1,1,0,0,1,1,1,0,1,1,0,0,10.672
1,0,0,1,0,0,0,0,0,0,1,0,0,1,10.362
1,1,0,1,0,0,1,1,1,0,0,1,0,0,10.692
1,0,1,1,0,0,0,1,1,0,0,1,0,0,10.689
0,1,0,1,1,1,0,1,0,1,1,0,0,1,10.909
1,1,0,1,1,1,0,1,1,0,0,0,1,0,10.319
1,1,1,1,1,1,0,0,1,0,0,1,1,0,10.695
1,0,1,0,1,0,1,0,1,0,0,1,0,0,10.619
0,0,0,1,1,0,0,1,0,0,0,1,1,1,10.743
0,0,1,0,0,0,0,1,0,0,0,1,0,0,10.687
1,0,1,1,0,1,0,0,0,1,0,0,0,0,10.853
0,0,0,0,1,1,1,1,0,0,0,0,0,0,10.338
1,0,0,1,0,0,0,0,0,1,1,1,0,0,11.079
1,1,1,0,1,0,1,1,0,1,1,0,1,0,10.987
0,1,0,0,0,1,0,1,0,1,1,1,0,0,11.081
1,0,1,1,0,1,1,1,0,1,1,1,0,1,11.194
1,0,0,0,0,0,0,1,0,1,0,1,0,1,11.132
0,0,1,1,1,0,1,1,0,1,0,0,1,1,10.841
0,0,1,1,1,1,0,1,0,1,1,1,0,0,11.087
