SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseq100K.6
1,0,0,0,1,0,0,0,0,1,0,1,1,1,1883.3
1,0,1,1,0,0,0,1,1,0,1,0,1,0,1944.7
0,0,1,0,1,1,1,1,0,0,0,0,0,1,1911.2
1,0,0,0,0,1,0,0,1,0,0,1,1,0,2015.0
1,0,0,0,1,1,1,1,0,1,0,0,0,1,1047.8
0,1,1,1,0,0,0,0,0,0,0,0,1,1,3538.7
1,1,0,1,0,1,0,1,1,1,0,0,0,0,5718.0
0,1,1,1,0,0,0,1,1,1,0,0,0,0,5687.6
0,1,1,1,1,1,0,0,1,1,1,1,1,1,3921.7
1,0,0,0,0,0,0,0,0,0,1,0,1,0,5692.7
0,1,0,1,0,0,0,1,1,1,0,1,0,0,5656.0
0,1,0,0,0,0,1,1,1,1,1,0,0,1,5585.4
0,0,0,0,0,1,0,0,1,0,0,0,0,1,1838.9
1,1,0,1,1,1,0,1,0,0,1,1,1,1,1303.9
0,0,1,0,0,1,1,1,0,1,0,1,1,1,1521.1
0,0,0,1,1,1,0,0,1,0,1,1,1,0,1252.4
0,1,0,0,1,1,0,0,1,0,0,0,0,0,1525.8
1,0,0,0,0,1,1,1,0,0,0,1,0,0,1322.9
1,1,0,1,0,0,0,1,1,0,0,1,1,1,1303.4
1,1,0,0,0,1,1,1,0,0,0,0,1,0,1468.5
1,0,0,1,1,0,0,1,1,1,1,1,1,1,1260.6
0,1,1,0,1,0,1,1,1,0,0,1,1,1,1314.1
0,1,0,1,1,0,1,1,0,0,0,0,1,0,1472.5
1,0,0,0,1,1,1,1,1,1,1,0,0,0,2756.6
1,0,1,1,0,1,0,1,0,0,1,1,0,1,1438.1
1,0,1,0,1,0,0,1,1,0,1,0,0,1,1445.9
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1465.3
1,1,1,0,1,1,0,0,1,1,0,1,1,1,956.93
0,1,0,1,1,0,0,0,1,0,1,0,0,1,1604.8
1,0,1,0,1,1,0,1,1,1,1,0,1,1,1462.7
0,0,0,1,1,0,1,1,0,1,1,1,0,0,1387.3
1,0,0,0,0,1,0,1,1,0,1,0,0,1,1739.0
1,0,1,0,0,1,1,1,1,1,0,0,1,0,1718.7
0,0,0,1,0,0,1,1,1,1,1,0,1,1,1728.5
0,0,0,0,1,0,1,1,1,1,1,1,0,0,1760.4
0,1,1,0,0,0,1,0,1,0,1,0,1,0,1472.8
0,1,0,0,1,0,1,0,0,0,1,0,0,0,1841.2
1,0,0,1,1,1,0,1,0,1,1,1,1,1,1758.1
1,1,0,0,1,0,0,0,1,1,1,1,1,0,1723.8
1,1,0,1,0,0,0,0,0,1,0,1,1,1,1473.5
0,0,1,1,1,1,1,0,1,1,0,1,1,0,1759.8
0,1,1,0,0,0,1,0,1,0,0,0,1,0,1617.9
0,1,0,1,1,0,1,1,0,1,1,1,0,0,1922.5
0,1,1,0,0,1,0,0,1,1,1,1,1,1,1700.8
1,0,1,1,0,1,1,0,1,1,0,1,0,0,1847.3
0,1,0,1,0,0,1,1,1,0,1,0,0,1,1891.7
1,0,1,1,0,0,1,0,1,0,1,1,1,1,1774.9
0,0,1,1,0,1,1,0,1,0,1,0,0,1,1430.9
0,0,0,1,1,1,0,1,0,1,0,1,0,1,1684.8
1,1,1,0,0,0,0,1,1,1,1,1,0,1,1672.9
0,1,0,0,0,1,0,0,1,1,0,0,1,0,1376.9
1,0,0,1,1,1,1,0,1,0,0,0,1,1,1696.3
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1556.8
1,0,1,0,0,1,0,0,1,1,1,0,0,1,1763.1
0,1,0,1,1,0,1,1,1,1,1,1,0,0,1489.9
1,0,0,1,0,1,0,0,0,1,1,0,0,1,1715.5
0,1,0,1,0,1,1,1,0,0,1,1,1,0,1671.9
1,0,1,1,0,0,0,1,1,0,1,1,1,1,1708.1
1,0,1,1,0,0,0,0,1,0,1,1,1,1,1448.7
0,1,1,1,1,0,1,1,0,1,0,1,0,1,1557.8
1,1,1,1,1,1,1,0,0,0,0,0,0,1,1745.0
1,0,0,0,1,0,0,0,1,1,1,0,0,1,1578.6
0,0,0,0,1,0,1,0,1,1,1,0,0,0,1672.5
0,1,1,1,0,1,1,1,0,1,1,0,1,0,1966.3
0,1,1,0,0,0,1,0,1,0,1,1,1,0,1826.0
0,0,0,0,0,1,0,0,0,0,0,1,0,1,1631.9
1,1,0,0,0,1,1,1,0,0,1,1,1,0,1919.9
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1970.3
1,1,0,1,1,1,0,1,0,1,0,1,1,0,1961.2
0,1,0,1,1,1,1,0,1,1,1,0,1,1,1870.5
0,1,0,1,1,0,0,0,0,0,0,0,0,1,1859.1
1,1,0,1,0,0,0,1,1,1,0,0,1,0,1746.1
0,1,0,1,1,0,0,0,0,0,1,1,1,0,1929.8
0,1,1,1,0,1,1,1,1,1,0,0,1,1,1974.0
0,0,1,1,1,0,1,1,0,1,1,0,1,1,1800.5
1,1,0,0,0,0,1,0,1,1,0,1,0,1,1968.1
0,0,0,0,1,0,1,1,0,0,1,1,1,0,1944.0
1,1,0,1,0,0,0,0,0,0,1,0,0,0,1817.9
0,1,1,0,0,0,1,1,0,1,0,0,1,0,2793.3
1,0,1,1,1,1,0,0,1,0,1,0,0,1,2136.5
1,1,1,1,0,0,1,0,1,1,1,1,0,0,2013.9
1,0,1,0,0,0,1,1,0,0,0,0,0,0,2084.3
1,1,1,0,1,1,0,0,1,0,0,0,0,0,1936.9
1,1,0,0,1,1,0,0,1,0,0,1,0,0,2044.5
0,0,0,1,1,0,1,0,0,1,0,0,0,0,1811.1
0,0,0,0,1,1,0,0,1,0,1,1,0,0,2054.2
0,0,1,1,0,0,1,1,1,1,1,0,0,1,2027.2
1,0,1,0,0,0,0,1,0,1,0,0,0,0,2050.1
0,0,1,0,1,1,0,0,1,0,0,1,1,0,1968.1
0,0,0,1,1,1,0,1,0,1,0,1,1,1,2011.9
1,1,1,1,1,0,1,0,0,1,1,0,1,0,2085.3
0,1,1,1,0,1,1,1,0,0,1,1,1,1,1996.9
0,0,1,1,0,1,0,0,1,0,0,0,1,0,1977.8
0,1,1,1,1,0,0,1,0,0,1,1,0,1,2047.7
0,0,1,1,0,0,1,1,0,0,1,0,0,1,1985.4
1,1,1,0,1,1,1,0,1,0,0,0,1,0,2048.1
1,1,0,0,1,0,1,0,0,1,0,0,0,0,2060.3
0,0,1,1,1,1,0,1,0,1,0,1,1,1,1992.8
0,0,1,1,1,0,1,0,0,1,1,0,1,1,2027.1
0,1,0,0,1,0,0,0,1,1,0,0,1,0,1936.3
0,0,1,0,0,0,1,1,0,0,1,1,0,0,2009.8
1,1,0,0,0,0,0,1,1,1,1,0,0,0,2425.5
0,1,0,0,1,0,0,0,0,1,1,0,1,0,2005.3
0,0,1,1,0,0,0,1,0,0,0,0,0,0,1992.6
1,0,1,0,1,0,0,0,1,0,0,1,0,0,2100.7
1,0,1,1,1,0,0,1,0,0,0,1,1,0,2114.1
0,1,1,0,0,0,1,1,0,1,0,0,0,1,1884.3
1,0,1,1,0,0,0,0,0,0,1,0,1,0,2063.6
1,0,0,0,0,0,1,0,0,1,1,0,1,1,2076.4
1,1,1,1,0,1,0,1,0,0,0,1,1,0,2114.9
0,1,1,0,0,0,0,0,1,1,1,1,0,0,2065.1
1,1,1,1,0,0,0,1,1,1,0,0,0,0,2016.7
0,0,0,1,1,0,0,0,0,1,1,0,1,0,1958.2
1,1,0,0,1,0,0,0,1,1,0,0,1,0,2069.1
0,1,1,0,0,0,1,0,1,1,0,0,1,1,2022.7
1,1,1,0,0,1,0,0,1,1,0,1,1,0,2100.0
0,1,0,1,0,1,1,1,1,1,1,0,1,1,1868.0
0,1,1,0,0,1,0,0,1,0,1,1,0,0,2014.2
1,0,0,0,1,1,0,0,1,1,0,1,1,1,1917.0
0,0,1,0,0,1,1,1,1,0,1,1,1,0,2076.4
0,1,0,1,1,0,1,1,1,0,1,0,0,1,2068.9
1,0,1,0,0,0,0,0,1,0,0,0,1,1,2042.4
0,1,1,0,0,0,1,0,0,0,0,0,1,1,1825.6
0,1,1,0,0,1,0,0,0,1,1,1,1,1,2075.5
0,1,0,1,0,0,0,0,0,0,0,0,1,1,2075.2
0,0,1,0,1,0,0,1,1,0,1,0,0,0,1819.1
1,1,0,0,0,1,1,0,1,0,0,1,0,1,2045.4
1,0,0,0,0,0,1,0,1,1,0,0,1,1,1858.8
0,1,1,1,0,1,0,0,1,0,1,0,1,0,2002.2
0,0,0,1,0,0,0,1,1,0,0,0,1,0,2083.5
1,0,1,0,1,0,0,0,0,1,0,1,1,0,2052.6
1,0,0,1,1,0,1,0,1,1,1,0,0,1,2020.5
1,1,1,0,1,0,1,0,1,1,0,0,1,1,2059.9
0,1,1,1,0,0,1,1,1,0,1,1,1,0,1919.0
1,1,0,1,1,0,1,1,1,0,0,1,1,0,3991.8
1,0,1,0,0,1,0,1,0,1,1,0,1,0,2056.4
0,1,0,0,1,0,0,0,1,0,1,0,1,1,2060.2
1,0,0,1,1,0,1,0,0,0,1,0,0,0,2076.8
1,0,1,0,1,1,1,0,0,1,0,0,0,1,2060.1
1,1,1,1,0,0,0,1,1,1,1,1,0,1,2099.1
1,1,1,0,0,0,0,1,0,1,0,1,0,0,1998.0
1,0,0,1,1,1,0,0,0,0,0,0,0,1,2084.9
0,1,1,1,0,0,0,1,1,0,1,1,0,1,2055.6
0,1,0,1,1,0,0,0,0,0,0,1,0,1,2028.0
0,0,0,0,0,1,1,0,1,1,1,0,0,0,1994.6
0,1,1,0,0,0,0,1,0,1,1,0,1,0,2001.2
0,1,1,0,1,1,0,0,0,1,0,1,1,1,1943.1
1,1,1,1,0,1,1,1,0,1,0,0,1,0,1922.9
0,1,0,0,1,0,1,0,1,1,0,1,0,0,2022.2
1,1,0,1,0,1,1,0,0,1,1,1,1,0,3058.3
1,1,1,0,1,0,1,1,1,0,1,0,0,1,1990.4
1,0,0,0,0,1,1,0,1,1,1,1,1,0,2069.5
0,0,1,1,0,1,1,1,1,1,1,0,0,0,1968.9
0,1,0,1,1,0,1,1,1,0,0,0,1,1,2023.2
1,0,1,1,0,0,1,0,1,0,0,1,1,1,2134.8
0,1,0,0,1,0,1,0,1,0,0,0,1,1,1867.4
1,1,1,1,1,0,1,0,1,1,0,0,0,0,2029.3
0,1,0,1,0,0,1,0,0,1,1,1,0,0,2028.8
1,1,1,1,1,1,1,1,1,1,0,0,0,0,2029.5
0,1,0,1,1,0,1,0,1,0,1,1,0,0,2122.2
1,0,0,1,1,0,0,0,0,1,1,0,0,1,2069.8
1,1,0,1,0,1,1,0,0,1,1,1,0,0,2086.8
0,0,1,1,1,1,0,0,1,0,0,0,0,1,2108.8
0,0,1,0,0,0,0,0,1,1,1,1,0,0,2030.7
0,0,1,0,0,1,0,0,0,0,1,0,1,0,1975.8
1,0,1,0,0,1,1,0,0,1,1,0,0,0,1991.8
1,0,0,1,0,0,1,0,1,0,1,1,0,1,2016.0
0,0,1,1,1,0,1,0,0,1,1,0,1,0,1983.8
1,1,1,1,0,1,1,0,0,0,1,0,1,1,1921.2
1,1,0,1,1,1,0,1,0,0,1,1,1,1,1774.0
0,1,0,1,1,0,1,0,1,0,0,0,0,0,1804.0
1,0,0,0,1,0,1,1,1,0,0,1,1,1,2059.5
0,0,1,0,1,1,1,0,0,0,0,1,1,0,2018.5
1,0,1,0,0,1,1,0,0,0,1,0,1,0,2003.3
0,0,0,0,1,1,0,1,1,1,1,1,0,1,1964.3
0,0,0,1,0,1,1,0,0,1,0,0,1,1,1962.6
1,1,0,1,0,0,0,0,1,1,1,1,0,0,1980.6
0,1,1,1,0,1,0,1,1,0,1,1,1,1,2006.6
0,1,1,1,0,1,1,1,0,0,0,1,1,1,1990.0
1,0,0,0,0,0,1,0,0,1,0,1,1,0,2080.0
1,1,1,0,1,1,1,1,0,0,0,0,1,1,2075.0
1,1,1,1,0,0,0,1,1,0,1,0,0,0,1791.0
0,0,0,1,0,0,1,1,1,1,0,1,0,0,2002.4
0,0,1,1,0,1,0,0,0,1,1,0,1,0,1948.9
0,0,0,1,1,0,0,1,0,1,0,1,1,1,1980.1
1,1,0,1,1,1,0,1,0,0,1,0,0,1,1862.3
1,0,1,1,1,1,1,1,0,1,0,0,0,1,2057.3
0,0,1,0,1,0,1,0,1,0,0,0,1,0,1979.5
0,1,0,0,0,1,0,0,0,0,0,1,1,0,1995.0
0,0,1,0,1,0,0,0,0,1,1,0,0,0,2103.0
1,1,0,1,0,1,1,0,1,0,0,0,1,1,2065.8
1,0,0,1,0,0,0,1,1,0,1,0,1,1,2007.7
1,1,0,1,1,0,1,0,0,1,1,0,0,1,2304.7
0,0,0,0,1,0,0,0,1,1,1,0,1,1,2005.0
0,1,1,0,0,0,0,1,0,1,0,1,1,1,2041.2
1,0,1,0,0,1,0,0,1,0,1,0,0,0,1755.0
0,1,0,1,1,1,0,0,1,0,1,0,0,0,1982.6
0,1,1,0,0,0,1,0,0,1,1,0,1,1,2093.4
1,0,0,1,1,0,1,1,0,1,0,1,1,1,2136.2
1,0,1,1,0,1,0,1,1,0,1,1,1,1,2072.5
0,0,1,1,1,0,1,1,1,1,1,0,1,1,1877.7
1,0,1,1,1,0,1,1,1,0,0,0,0,0,2002.7
1,0,1,1,1,1,0,0,0,0,1,0,1,0,1980.8
0,0,1,0,0,0,1,1,0,1,0,1,1,0,2007.2
1,1,1,0,1,1,1,1,0,0,0,1,1,1,2058.0
0,1,0,1,0,1,1,0,1,0,1,0,1,1,2018.2
0,1,1,1,0,0,0,0,1,1,1,0,0,0,2036.5
0,1,0,1,0,1,0,1,0,0,0,0,1,1,2028.0
1,1,0,0,1,0,0,1,0,0,0,1,1,0,1957.7
0,1,0,1,1,0,0,0,1,0,1,0,0,1,2069.9
0,1,1,0,0,1,1,0,0,1,0,0,0,0,2066.1
0,0,1,1,1,1,1,0,0,1,0,1,1,1,2044.4
1,0,1,1,1,1,0,1,0,1,0,0,0,1,2092.3
1,1,1,0,1,0,1,0,1,1,0,0,0,0,2026.0
1,0,0,0,1,1,0,1,1,0,1,1,1,1,1991.3
0,1,1,0,1,1,1,1,1,1,1,0,1,1,1901.2
0,0,1,0,1,1,1,1,1,0,1,1,0,1,2114.6
0,0,1,1,1,0,0,1,1,1,0,1,1,1,2032.8
0,0,0,0,1,0,1,1,0,1,0,0,0,0,2080.6
1,1,1,1,1,1,1,1,0,0,0,0,1,1,2050.9
0,0,1,1,0,0,0,1,1,0,0,0,1,1,2039.1
0,0,1,0,1,1,1,0,1,1,1,1,0,0,2093.6
0,1,0,1,1,0,0,0,1,1,0,0,1,1,2034.2
0,0,1,1,1,0,1,0,0,1,1,1,1,0,2272.7
0,0,0,1,0,0,0,0,1,0,1,1,0,1,2013.4
0,0,0,0,0,1,1,0,1,1,1,0,0,1,1887.6
1,0,1,1,1,1,0,1,1,1,0,1,1,0,2021.3
1,0,0,0,1,0,1,1,0,0,1,0,1,0,2043.2
1,0,0,0,1,0,1,0,1,0,1,0,1,0,2060.0
0,0,0,1,0,1,1,1,0,0,1,1,1,0,2078.7
1,1,0,1,1,1,0,1,1,0,0,1,0,1,2073.2
0,1,0,0,0,1,1,1,0,1,0,0,1,0,2004.0
1,1,1,0,0,1,1,1,1,1,0,1,1,1,1972.5
1,1,0,1,1,0,1,1,0,1,0,0,0,1,2075.3
0,1,1,0,0,1,0,1,0,0,1,1,0,1,2050.7
1,1,1,0,0,1,0,1,0,1,1,1,0,0,2038.5
1,1,0,1,1,1,1,0,0,0,1,0,1,0,2152.5
1,0,0,0,0,0,1,0,0,1,0,1,1,1,2059.5
1,1,0,1,1,0,1,1,0,1,0,1,0,1,2063.4
0,1,1,0,0,1,0,0,1,1,0,0,1,1,2130.9
1,1,1,1,1,1,1,0,1,1,1,0,0,0,2027.5
1,1,1,0,1,1,1,0,1,1,0,0,1,1,2084.3
0,0,1,0,1,1,1,1,1,0,0,1,1,1,1759.3
1,0,0,1,1,1,1,1,1,1,0,1,0,1,2051.3
1,0,1,1,1,0,0,0,1,1,0,0,1,1,2043.8
1,0,0,1,1,1,1,0,1,1,1,1,1,0,2059.2
0,0,1,1,1,0,1,1,1,1,0,1,0,0,1978.6
1,0,0,0,0,0,1,0,1,1,0,0,0,1,1990.0
0,1,0,0,1,0,1,0,1,0,0,0,1,0,1925.9
1,0,0,1,1,1,0,1,0,0,0,1,1,1,2446.5
0,0,1,0,0,1,1,1,1,0,0,0,0,1,3022.5
1,1,0,1,1,0,1,1,0,0,1,0,0,0,2017.0
0,1,0,0,1,1,1,1,1,0,1,1,0,1,2117.4
1,0,1,0,1,0,1,1,1,1,1,0,0,1,1945.5
1,0,0,0,1,0,1,1,1,0,1,0,0,1,2100.2
0,0,1,1,1,0,1,0,1,1,1,1,0,1,1985.6
1,1,1,1,0,0,0,0,0,0,0,0,1,0,2013.0
0,1,1,1,1,0,0,1,0,0,0,0,1,1,1880.4
1,1,0,1,1,0,1,0,1,0,1,1,0,1,2046.6
1,0,1,0,1,1,1,0,1,0,1,1,0,1,2068.1
0,0,0,1,0,1,0,0,1,0,0,1,0,0,2078.5
0,0,0,1,0,0,1,0,1,0,0,0,0,1,2032.6
0,1,1,1,1,0,0,0,1,0,1,1,0,0,1956.9
0,1,0,1,0,0,0,0,1,1,1,1,1,0,2010.0
0,0,0,1,1,1,0,1,1,1,1,1,1,1,2068.3
1,1,1,0,0,0,1,1,0,1,1,1,0,0,1927.9
0,1,0,0,0,1,1,1,0,0,1,0,1,0,2059.4
1,1,0,1,0,0,0,0,0,0,0,0,1,0,2032.3
0,0,1,1,0,0,1,0,1,1,1,1,1,1,2056.8
1,1,1,1,1,0,1,0,1,0,1,1,1,1,2076.6
1,0,1,1,1,0,0,0,0,1,1,1,0,1,2107.6
0,0,0,1,0,0,1,0,1,1,0,0,0,1,2032.9
1,0,0,1,0,1,0,0,1,0,1,1,1,1,2049.9
1,1,0,0,1,0,1,0,0,0,0,0,1,1,2055.4
0,1,1,0,0,1,0,0,0,1,1,1,0,1,2003.7
1,1,1,0,0,0,0,0,1,0,0,0,0,1,2115.8
0,0,1,0,1,1,0,0,0,0,1,0,0,1,2093.1
1,1,1,1,0,1,1,0,0,1,1,0,1,1,2019.3
0,1,0,0,1,1,0,0,0,1,1,1,0,0,2167.1
0,0,0,1,0,0,0,0,0,1,1,0,0,1,2072.8
0,0,1,1,1,1,1,0,0,0,1,1,1,1,2226.6
0,0,1,1,0,1,0,1,1,1,1,1,0,1,2142.5
0,0,1,0,1,0,1,0,1,1,0,1,0,0,2003.1
1,1,1,0,0,1,0,1,0,1,0,0,1,0,2014.8
0,1,1,0,0,0,0,1,0,1,1,1,1,1,2211.6
0,0,0,1,1,1,0,0,0,1,1,1,1,0,2064.1
0,1,0,0,0,1,1,0,1,1,1,1,1,0,1869.4
1,1,0,1,0,0,1,1,1,0,1,0,1,0,1997.7
1,0,1,0,1,0,1,0,0,1,1,1,1,1,2048.3
1,1,0,0,0,1,0,1,0,1,1,0,1,0,2091.2
1,1,0,1,1,1,0,0,1,1,1,1,1,0,2101.0
0,1,1,1,0,0,0,1,1,1,1,1,0,0,2060.7
0,1,1,1,0,1,0,0,0,0,0,0,0,0,2041.9
1,0,1,0,0,0,1,0,0,0,1,0,1,0,2038.7
1,0,0,0,1,0,1,1,0,1,0,0,0,1,1983.7
0,0,1,0,0,1,0,0,0,0,0,0,1,1,2038.2
0,1,0,0,1,0,0,0,0,1,0,0,1,1,1937.8
0,0,1,0,1,0,1,1,0,0,1,1,0,0,2036.0
1,1,0,1,0,0,0,1,0,1,1,1,0,1,2061.2
0,0,1,0,0,1,0,0,1,0,0,1,0,1,1940.5
0,0,0,1,0,1,1,0,0,0,1,1,0,0,2035.1
0,0,1,1,1,0,0,0,1,0,0,0,0,1,1969.5
0,1,0,1,1,0,0,0,1,0,1,0,0,0,2044.4
1,0,0,0,0,0,1,0,1,0,1,1,1,1,2055.9
0,0,0,1,0,0,0,0,0,0,1,0,0,0,2069.0
1,1,1,1,0,0,0,0,1,1,1,1,1,0,1979.4
0,0,0,0,0,0,1,1,0,0,0,0,1,1,2912.1
0,1,0,0,0,1,1,0,1,0,1,1,0,0,1960.7
0,0,0,0,1,1,0,1,1,1,0,0,0,0,1827.5
0,0,1,0,0,0,1,1,1,0,0,0,0,1,1935.3
0,0,1,0,1,0,1,0,0,0,1,1,1,1,2133.3
0,0,1,1,0,1,1,1,1,0,0,0,1,0,1876.2
0,0,1,0,1,1,0,1,0,1,0,0,1,1,2015.3
1,1,0,1,0,0,0,0,0,0,0,1,1,0,2038.9
0,1,1,0,0,0,1,0,1,1,0,0,0,0,2016.6
1,1,0,1,1,1,0,0,0,1,0,0,0,1,2034.0
1,0,1,0,1,1,0,0,1,1,1,0,1,1,2044.8
1,0,0,0,1,1,1,0,0,1,1,0,1,1,2050.2
1,1,1,0,1,0,1,0,1,1,1,0,0,0,2017.6
1,1,0,1,0,0,1,0,0,0,1,0,1,1,2087.1
1,1,1,0,0,1,1,0,1,0,0,0,0,0,2036.2
1,1,0,0,0,0,0,1,1,0,0,1,1,0,2027.0
0,0,1,1,0,0,1,1,0,0,0,1,1,1,2083.1
0,1,0,1,0,1,0,1,1,1,1,1,0,1,2087.2
0,1,1,0,1,1,0,1,0,1,0,0,1,1,2029.5
1,1,1,0,0,1,0,0,0,1,0,1,1,0,1968.0
1,0,1,0,0,1,0,0,1,0,1,1,1,1,2091.9
1,1,0,1,0,1,0,0,0,1,0,0,1,0,2157.4
0,0,1,1,0,1,1,0,0,1,0,1,1,0,2052.8
0,1,0,0,1,0,1,1,0,1,0,1,1,1,2007.3
0,1,0,1,0,0,0,1,0,1,1,1,0,1,2048.0
1,0,1,1,1,0,0,0,1,1,1,0,1,1,2104.4
0,1,0,0,0,0,1,0,0,1,1,1,0,1,2101.5
0,0,0,1,0,1,1,0,1,1,1,1,1,1,2152.2
1,0,0,0,0,1,0,0,1,0,0,1,1,0,2127.5
0,0,0,0,0,1,0,0,1,1,1,0,0,1,2157.4
1,0,1,1,0,0,1,1,0,1,1,1,1,1,2041.2
0,0,0,0,1,0,1,1,0,0,1,1,0,0,1802.6
0,1,1,1,1,0,1,1,0,1,1,0,1,0,2029.4
0,1,1,0,1,0,1,0,1,0,0,1,1,1,2103.3
1,1,0,1,0,1,0,0,1,0,1,0,1,1,2058.7
0,0,1,1,1,0,1,1,0,0,0,1,1,1,4062.9
1,1,1,0,0,0,0,1,1,0,0,0,1,0,2066.5
0,0,0,1,0,1,1,1,1,0,0,1,0,1,2007.4
1,1,0,0,0,0,1,0,1,1,1,0,0,1,1984.6
0,1,1,0,1,0,0,1,1,0,0,0,0,1,1875.3
1,1,0,1,0,1,1,0,0,1,1,1,0,1,2002.1
1,1,1,0,1,0,1,0,1,0,0,1,0,0,2232.5
0,1,1,0,1,0,0,1,1,1,0,0,0,0,2035.2
1,1,0,0,0,0,1,1,0,1,0,0,1,1,1970.3
0,1,1,0,1,0,1,1,1,1,0,0,0,1,2049.8
0,0,1,0,1,1,0,1,0,0,0,1,1,0,2029.6
0,1,0,1,1,1,1,0,1,1,1,1,0,1,2045.9
0,0,1,1,0,0,0,0,1,1,0,0,0,0,1802.4
1,1,0,0,0,1,0,0,1,0,1,1,0,1,2090.5
0,1,0,1,0,1,1,0,1,1,0,0,1,0,2071.3
0,0,1,1,0,0,0,1,1,0,1,1,1,0,2082.4
0,0,1,1,0,1,0,1,1,0,1,1,0,1,1997.3
0,1,0,0,0,1,0,0,1,0,1,0,0,1,2065.9
1,0,1,0,0,1,0,1,1,1,0,1,1,1,2067.5
0,1,1,1,1,0,0,0,1,0,0,0,0,0,2066.1
1,1,0,1,0,1,0,1,0,1,1,0,1,1,2038.9
1,1,1,1,1,1,0,1,1,0,0,1,1,0,2043.5
0,1,0,1,0,0,0,1,0,0,1,0,0,0,3031.5
0,1,0,0,1,0,1,1,1,0,1,1,1,1,2059.8
1,1,0,1,0,1,0,0,0,0,0,0,0,1,2090.9
0,1,1,0,1,0,1,0,1,0,0,1,1,0,2086.6
0,0,0,0,0,1,1,1,0,0,0,0,0,1,2138.8
0,1,1,0,0,1,1,1,0,0,0,0,1,1,1985.7
1,0,0,1,1,1,0,1,1,0,1,1,1,1,2042.2
0,1,0,0,1,1,1,0,0,1,0,0,1,1,2086.9
1,0,0,1,1,0,0,0,0,1,0,1,0,1,2054.9
0,1,0,0,0,0,0,1,1,0,1,0,0,1,2017.3
1,1,1,0,0,1,1,0,0,0,1,0,0,1,2006.7
0,1,0,1,0,1,1,0,0,0,1,0,1,0,2099.4
1,1,1,0,0,1,0,1,1,1,1,1,0,0,2049.4
1,1,0,1,0,1,0,0,1,1,1,0,0,1,2032.0
0,0,0,0,1,0,0,1,0,1,1,1,0,1,2076.4
1,1,0,1,0,1,0,0,0,0,0,1,0,0,2038.8
1,1,1,0,0,1,1,1,0,1,0,0,0,0,2060.4
1,1,1,1,0,0,0,0,1,0,0,0,1,0,2019.7
1,0,1,1,0,1,0,1,1,1,0,1,0,0,2048.4
1,0,0,1,1,1,1,1,0,0,1,1,0,1,2078.2
0,0,1,1,0,1,0,1,0,1,1,1,1,0,2079.6
1,1,1,0,0,1,0,0,0,1,0,0,1,0,2006.7
0,0,1,1,0,0,0,0,0,1,0,0,0,0,2058.2
1,1,0,0,0,1,0,0,0,0,1,0,0,1,2090.6
0,1,0,1,0,1,0,1,0,0,0,0,0,0,2023.1
0,1,1,1,1,1,0,0,1,0,0,1,0,0,2040.4
1,0,1,1,1,0,1,0,1,0,1,0,0,1,2008.2
0,0,1,1,0,1,1,1,1,0,0,1,0,1,2039.9
1,1,1,1,0,0,0,0,0,1,1,1,0,0,2025.2
1,1,1,1,1,1,1,0,0,0,0,0,0,0,1962.6
0,0,1,0,0,0,0,0,0,0,1,0,1,0,1980.4
0,1,1,0,1,1,1,0,0,0,1,0,1,1,2139.3
0,0,1,1,1,0,0,0,0,0,0,1,1,0,2072.4
1,0,1,1,0,1,1,1,1,0,0,0,1,1,2062.3
1,1,0,0,1,0,0,1,1,1,0,0,0,0,2030.0
0,1,0,1,0,0,0,1,1,0,0,1,0,1,2162.9
1,0,0,0,1,0,1,0,1,0,0,1,0,1,2020.6
1,1,0,0,0,1,0,0,1,0,1,0,0,1,2116.2
1,0,0,1,0,0,0,1,0,1,1,0,1,0,2009.1
0,0,1,1,1,0,0,0,0,0,1,1,0,0,2086.9
0,0,0,1,0,1,1,0,1,0,1,0,0,0,2063.6
1,1,0,1,1,0,0,0,0,1,0,1,0,1,2058.4
0,0,0,0,0,1,1,1,1,0,0,0,0,0,2029.6
0,1,1,0,0,1,0,1,0,0,0,0,1,1,2117.6
0,0,0,0,0,1,0,1,1,1,0,1,1,0,2048.2
1,1,0,0,1,1,0,0,0,1,0,0,1,1,2119.7
1,1,0,0,0,1,0,0,1,0,0,1,1,1,2011.3
0,1,1,0,1,0,0,0,0,1,0,1,0,1,1994.8
1,0,0,0,0,1,1,0,1,0,0,1,0,0,2038.9
0,0,1,0,1,1,0,0,1,0,1,1,0,1,2076.2
0,1,1,1,0,1,0,0,1,0,1,1,0,0,2106.2
