SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseqsync.4
1,0,1,0,1,0,0,1,1,0,1,0,0,1,14782
1,1,1,1,1,1,1,1,1,1,1,0,1,1,14559
1,1,1,0,1,1,0,0,1,1,0,1,1,1,14313
0,1,0,1,1,0,0,0,1,0,1,0,0,1,14597
1,0,1,0,1,1,0,1,1,1,1,0,1,1,14576
0,0,0,1,1,0,1,1,0,1,1,1,0,0,14107
1,0,0,0,0,1,0,1,1,0,1,0,0,1,14622
1,0,1,0,0,1,1,1,1,1,0,0,1,0,14590
0,0,0,1,0,0,1,1,1,1,1,0,1,1,14504
0,0,0,0,1,0,1,1,1,1,1,1,0,0,13969
0,1,1,0,0,0,1,0,1,0,1,0,1,0,14392
0,1,0,0,1,0,1,0,0,0,1,0,0,0,14310
1,0,0,1,1,1,0,1,0,1,1,1,1,1,13751
1,1,0,0,1,0,0,0,1,1,1,1,1,0,13420
1,1,0,1,0,0,0,0,0,1,0,1,1,1,13623
0,0,1,1,1,1,1,0,1,1,0,1,1,0,13746
0,1,1,0,0,0,1,0,1,0,0,0,1,0,14468
0,1,0,1,1,0,1,1,0,1,1,1,0,0,13981
0,1,1,0,0,1,0,0,1,1,1,1,1,1,14208
1,0,1,1,0,1,1,0,1,1,0,1,0,0,14116
0,1,0,1,0,0,1,1,1,0,1,0,0,1,14610
1,0,1,1,0,0,1,0,1,0,1,1,1,1,13933
0,0,1,1,0,1,1,0,1,0,1,0,0,1,14663
0,0,0,1,1,1,0,1,0,1,0,1,0,1,14150
1,1,1,0,0,0,0,1,1,1,1,1,0,1,14178
0,1,0,0,0,1,0,0,1,1,0,0,1,0,14451
1,0,0,1,1,1,1,0,1,0,0,0,1,1,14819
1,1,0,1,1,1,1,1,0,1,1,1,1,1,13904
1,0,1,0,0,1,0,0,1,1,1,0,0,1,14755
0,1,0,1,1,0,1,1,1,1,1,1,0,0,14191
1,0,0,1,0,1,0,0,0,1,1,0,0,1,14628
0,1,0,1,0,1,1,1,0,0,1,1,1,0,13730
1,0,1,1,0,0,0,1,1,0,1,1,1,1,13951
1,0,1,1,0,0,0,0,1,0,1,1,1,1,13639
0,1,1,1,1,0,1,1,0,1,0,1,0,1,13270
1,1,1,1,1,1,1,0,0,0,0,0,0,1,14199
1,0,0,0,1,0,0,0,1,1,1,0,0,1,16281
0,0,0,0,1,0,1,0,1,1,1,0,0,0,16315
0,1,1,1,0,1,1,1,0,1,1,0,1,0,16278
0,1,1,0,0,0,1,0,1,0,1,1,1,0,15354
0,0,0,0,0,1,0,0,0,0,0,1,0,1,15688
1,1,0,0,0,1,1,1,0,0,1,1,1,0,15632
1,0,0,0,0,0,1,0,0,0,0,1,0,0,15392
1,1,0,1,1,1,0,1,0,1,0,1,1,0,15434
0,1,0,1,1,1,1,0,1,1,1,0,1,1,16272
0,1,0,1,1,0,0,0,0,0,0,0,0,1,16276
1,1,0,1,0,0,0,1,1,1,0,0,1,0,16291
0,1,0,1,1,0,0,0,0,0,1,1,1,0,15360
0,1,1,1,0,1,1,1,1,1,0,0,1,1,16956
0,0,1,1,1,0,1,1,0,1,1,0,1,1,16500
1,1,0,0,0,0,1,0,1,1,0,1,0,1,15744
0,0,0,0,1,0,1,1,0,0,1,1,1,0,15425
1,1,0,1,0,0,0,0,0,0,1,0,0,0,17013
0,1,1,0,0,0,1,1,0,1,0,0,1,0,16466
1,0,1,1,1,1,0,0,1,0,1,0,0,1,16548
1,1,1,1,0,0,1,0,1,1,1,1,0,0,15477
1,0,1,0,0,0,1,1,0,0,0,0,0,0,16459
1,1,1,0,1,1,0,0,1,0,0,0,0,0,16490
1,1,0,0,1,1,0,0,1,0,0,1,0,0,15503
0,0,0,1,1,0,1,0,0,1,0,0,0,0,16541
0,0,0,0,1,1,0,0,1,0,1,1,0,0,15580
0,0,1,1,0,0,1,1,1,1,1,0,0,1,16962
1,0,1,0,0,0,0,1,0,1,0,0,0,0,16609
0,0,1,0,1,1,0,0,1,0,0,1,1,0,15570
0,0,0,1,1,1,0,1,0,1,0,1,1,1,15561
1,1,1,1,1,0,1,0,0,1,1,0,1,0,16576
0,1,1,1,0,1,1,1,0,0,1,1,1,1,15659
0,0,1,1,0,1,0,0,1,0,0,0,1,0,17021
0,1,1,1,1,0,0,1,0,0,1,1,0,1,15651
0,0,1,1,0,0,1,1,0,0,1,0,0,1,16627
1,1,1,0,1,1,1,0,1,0,0,0,1,0,16615
1,1,0,0,1,0,1,0,0,1,0,0,0,0,16660
0,0,1,1,1,1,0,1,0,1,0,1,1,1,15645
0,0,1,1,1,0,1,0,0,1,1,0,1,1,16734
0,1,0,0,1,0,0,0,1,1,0,0,1,0,16716
0,0,1,0,0,0,1,1,0,0,1,1,0,0,16151
1,1,0,0,0,0,0,1,1,1,1,0,0,0,16713
0,1,0,0,1,0,0,0,0,1,1,0,1,0,16835
0,0,1,1,0,0,0,1,0,0,0,0,0,0,16778
1,0,1,0,1,0,0,0,1,0,0,1,0,0,15671
1,0,1,1,1,0,0,1,0,0,0,1,1,0,15759
0,1,1,0,0,0,1,1,0,1,0,0,0,1,17384
1,0,1,1,0,0,0,0,0,0,1,0,1,0,16813
1,0,0,0,0,0,1,0,0,1,1,0,1,1,16891
1,1,1,1,0,1,0,1,0,0,0,1,1,0,15446
0,1,1,0,0,0,0,0,1,1,1,1,0,0,15090
1,1,1,1,0,0,0,1,1,1,0,0,0,0,16321
0,0,0,1,1,0,0,0,0,1,1,0,1,0,16183
1,1,0,0,1,0,0,0,1,1,0,0,1,0,16089
0,1,1,0,0,0,1,0,1,1,0,0,1,1,16185
1,1,1,0,0,1,0,0,1,1,0,1,1,0,15184
0,1,0,1,0,1,1,1,1,1,1,0,1,1,16045
0,1,1,0,0,1,0,0,1,0,1,1,0,0,15048
1,0,0,0,1,1,0,0,1,1,0,1,1,1,15087
0,0,1,0,0,1,1,1,1,0,1,1,1,0,15037
0,1,0,1,1,0,1,1,1,0,1,0,0,1,16021
1,0,1,0,0,0,0,0,1,0,0,0,1,1,16102
0,1,1,0,0,0,1,0,0,0,0,0,1,1,15986
0,1,1,0,0,1,0,0,0,1,1,1,1,1,15023
0,1,0,1,0,0,0,0,0,0,0,0,1,1,16187
0,0,1,0,1,0,0,1,1,0,1,0,0,0,16086
1,1,0,0,0,1,1,0,1,0,0,1,0,1,15013
1,0,0,0,0,0,1,0,1,1,0,0,1,1,16000
0,1,1,1,0,1,0,0,1,0,1,0,1,0,16016
0,0,0,1,0,0,0,1,1,0,0,0,1,0,15991
1,0,1,0,1,0,0,0,0,1,0,1,1,0,14932
1,0,0,1,1,0,1,0,1,1,1,0,0,1,15906
1,1,1,0,1,0,1,0,1,1,0,0,1,1,15982
0,1,1,1,0,0,1,1,1,0,1,1,1,0,15055
1,1,0,1,1,0,1,1,1,0,0,1,1,0,15270
1,0,1,0,0,1,0,1,0,1,1,0,1,0,15991
0,1,0,0,1,0,0,0,1,0,1,0,1,1,16510
1,0,0,1,1,0,1,0,0,0,1,0,0,0,15917
1,0,1,0,1,1,1,0,0,1,0,0,0,1,16378
1,1,1,1,0,0,0,1,1,1,1,1,0,1,15000
1,1,1,0,0,0,0,1,0,1,0,1,0,0,15091
1,0,0,1,1,1,0,0,0,0,0,0,0,1,15899
0,1,1,1,0,0,0,1,1,0,1,1,0,1,14996
0,1,0,1,1,0,0,0,0,0,0,1,0,1,15056
0,0,0,0,0,1,1,0,1,1,1,0,0,0,15905
0,1,1,0,0,0,0,1,0,1,1,0,1,0,15904
0,1,1,0,1,1,0,0,0,1,0,1,1,1,14889
1,1,1,1,0,1,1,1,0,1,0,0,1,0,15790
0,1,0,0,1,0,1,0,1,1,0,1,0,0,14903
1,1,0,1,0,1,1,0,0,1,1,1,1,0,14860
1,1,1,0,1,0,1,1,1,0,1,0,0,1,16379
1,0,0,0,0,1,1,0,1,1,1,1,1,0,15472
0,0,1,1,0,1,1,1,1,1,1,0,0,0,16513
0,1,0,1,1,0,1,1,1,0,0,0,1,1,16407
1,0,1,1,0,0,1,0,1,0,0,1,1,1,14118
0,1,0,0,1,0,1,0,1,0,0,0,1,1,15188
1,1,1,1,1,0,1,0,1,1,0,0,0,0,14653
0,1,0,1,0,0,1,0,0,1,1,1,0,0,14163
1,1,1,1,1,1,1,1,1,1,0,0,0,0,14630
0,1,0,1,1,0,1,0,1,0,1,1,0,0,15335
1,0,0,1,1,0,0,0,0,1,1,0,0,1,16322
1,1,0,1,0,1,1,0,0,1,1,1,0,0,15431
0,0,1,1,1,1,0,0,1,0,0,0,0,1,16909
0,0,1,0,0,0,0,0,1,1,1,1,0,0,15403
0,0,1,0,0,1,0,0,0,0,1,0,1,0,16438
1,0,1,0,0,1,1,0,0,1,1,0,0,0,16339
1,0,0,1,0,0,1,0,1,0,1,1,0,1,15359
0,0,1,1,1,0,1,0,0,1,1,0,1,0,16421
1,1,1,1,0,1,1,0,0,0,1,0,1,1,16407
1,1,0,1,1,1,0,1,0,0,1,1,1,1,15476
0,1,0,1,1,0,1,0,1,0,0,0,0,0,16567
1,0,0,0,1,0,1,1,1,0,0,1,1,1,15442
0,0,1,0,1,1,1,0,0,0,0,1,1,0,15440
1,0,1,0,0,1,1,0,0,0,1,0,1,0,14323
0,0,0,0,1,1,0,1,1,1,1,1,0,1,13730
0,0,0,1,0,1,1,0,0,1,0,0,1,1,14063
1,1,0,1,0,0,0,0,1,1,1,1,0,0,13579
0,1,1,1,0,1,0,1,1,0,1,1,1,1,13829
0,1,1,1,0,1,1,1,0,0,0,1,1,1,13784
1,0,0,0,0,0,1,0,0,1,0,1,1,0,13817
1,1,1,0,1,1,1,1,0,0,0,0,1,1,14510
1,1,1,1,0,0,0,1,1,0,1,0,0,0,14496
0,0,0,1,0,0,1,1,1,1,0,1,0,0,13858
0,0,1,1,0,1,0,0,0,1,1,0,1,0,14579
0,0,0,1,1,0,0,1,0,1,0,1,1,1,14098
1,1,0,1,1,1,0,1,0,0,1,0,0,1,14667
1,0,1,1,1,1,1,1,0,1,0,0,0,1,14841
0,0,1,0,1,0,1,0,1,0,0,0,1,0,14776
0,1,0,0,0,1,0,0,0,0,0,1,1,0,14389
0,0,1,0,1,0,0,0,0,1,1,0,0,0,14693
1,1,0,1,0,1,1,0,1,0,0,0,1,1,14846
1,0,0,1,0,0,0,1,1,0,1,0,1,1,14747
1,1,0,1,1,0,1,0,0,1,1,0,0,1,14667
0,0,0,0,1,0,0,0,1,1,1,0,1,1,14664
0,1,1,0,0,0,0,1,0,1,0,1,1,1,13952
1,0,1,0,0,1,0,0,1,0,1,0,0,0,14556
0,1,0,1,1,1,0,0,1,0,1,0,0,0,14623
0,1,1,0,0,0,1,0,0,1,1,0,1,1,14491
1,0,0,1,1,0,1,1,0,1,0,1,1,1,14034
1,0,1,1,0,1,0,1,1,0,1,1,1,1,14156
0,0,1,1,1,0,1,1,1,1,1,0,1,1,15142
1,0,1,1,1,0,1,1,1,0,0,0,0,0,14644
1,0,1,1,1,1,0,0,0,0,1,0,1,0,14734
0,0,1,0,0,0,1,1,0,1,0,1,1,0,14076
1,1,1,0,1,1,1,1,0,0,0,1,1,1,14022
0,1,0,1,0,1,1,0,1,0,1,0,1,1,14677
0,1,1,1,0,0,0,0,1,1,1,0,0,0,14688
0,1,0,1,0,1,0,1,0,0,0,0,1,1,14615
1,1,0,0,1,0,0,1,0,0,0,1,1,0,13942
0,1,0,1,1,0,0,0,1,0,1,0,0,1,14534
0,1,1,0,0,1,1,0,0,1,0,0,0,0,14557
0,0,1,1,1,1,1,0,0,1,0,1,1,1,13873
1,0,1,1,1,1,0,1,0,1,0,0,0,1,15031
1,1,1,0,1,0,1,0,1,1,0,0,0,0,14426
1,0,0,0,1,1,0,1,1,0,1,1,1,1,13928
0,1,1,0,1,1,1,1,1,1,1,0,1,1,14509
0,0,1,0,1,1,1,1,1,0,1,1,0,1,13814
0,0,1,1,1,0,0,1,1,1,0,1,1,1,13618
0,0,0,0,1,0,1,1,0,1,0,0,0,0,13992
1,1,1,1,1,1,1,1,0,0,0,0,1,1,14218
0,0,1,1,0,0,0,1,1,0,0,0,1,1,14274
0,0,1,0,1,1,1,0,1,1,1,1,0,0,13928
0,1,0,1,1,0,0,0,1,1,0,0,1,1,14427
0,0,1,1,1,0,1,0,0,1,1,1,1,0,14198
0,0,0,1,0,0,0,0,1,0,1,1,0,1,13937
0,0,0,0,0,1,1,0,1,1,1,0,0,1,14476
1,0,1,1,1,1,0,1,1,1,0,1,1,0,14059
1,0,0,0,1,0,1,1,0,0,1,0,1,0,14628
1,0,0,0,1,0,1,0,1,0,1,0,1,0,14621
0,0,0,1,0,1,1,1,0,0,1,1,1,0,13910
1,1,0,1,1,1,0,1,1,0,0,1,0,1,13775
0,1,0,0,0,1,1,1,0,1,0,0,1,0,14329
1,1,1,0,0,1,1,1,1,1,0,1,1,1,13798
1,1,0,1,1,0,1,1,0,1,0,0,0,1,14321
0,1,1,0,0,1,0,1,0,0,1,1,0,1,13893
1,1,1,0,0,1,0,1,0,1,1,1,0,0,14122
1,1,0,1,1,1,1,0,0,0,1,0,1,0,14434
1,0,0,0,0,0,1,0,0,1,0,1,1,1,14098
1,1,0,1,1,0,1,1,0,1,0,1,0,1,13859
0,1,1,0,0,1,0,0,1,1,0,0,1,1,14714
1,1,1,1,1,1,1,0,1,1,1,0,0,0,14703
1,1,1,0,1,1,1,0,1,1,0,0,1,1,14573
0,0,1,0,1,1,1,1,1,0,0,1,1,1,13996
1,0,0,1,1,1,1,1,1,1,0,1,0,1,14030
1,0,1,1,1,0,0,0,1,1,0,0,1,1,14695
1,0,0,1,1,1,1,0,1,1,1,1,1,0,14086
0,0,1,1,1,0,1,1,1,1,0,1,0,0,14124
1,0,0,0,0,0,1,0,1,1,0,0,0,1,14976
0,1,0,0,1,0,1,0,1,0,0,0,1,0,14736
1,0,0,1,1,1,0,1,0,0,0,1,1,1,14196
0,0,1,0,0,1,1,1,1,0,0,0,0,1,14975
1,1,0,1,1,0,1,1,0,0,1,0,0,0,14788
0,1,0,0,1,1,1,1,1,0,1,1,0,1,14054
1,0,1,0,1,0,1,1,1,1,1,0,0,1,14908
1,0,0,0,1,0,1,1,1,0,1,0,0,1,14924
0,0,1,1,1,0,1,0,1,1,1,1,0,1,14219
1,1,1,1,0,0,0,0,0,0,0,0,1,0,15006
0,1,1,1,1,0,0,1,0,0,0,0,1,1,15229
1,1,0,1,1,0,1,0,1,0,1,1,0,1,14253
1,0,1,0,1,1,1,0,1,0,1,1,0,1,14445
0,0,0,1,0,1,0,0,1,0,0,1,0,0,14252
0,0,0,1,0,0,1,0,1,0,0,0,0,1,15052
0,1,1,1,1,0,0,0,1,0,1,1,0,0,14288
0,1,0,1,0,0,0,0,1,1,1,1,1,0,14650
0,0,0,1,1,1,0,1,1,1,1,1,1,1,14692
1,1,1,0,0,0,1,1,0,1,1,1,0,0,14404
0,1,0,0,0,1,1,1,0,0,1,0,1,0,15163
1,1,0,1,0,0,0,0,0,0,0,0,1,0,15140
0,0,1,1,0,0,1,0,1,1,1,1,1,1,14465
1,1,1,1,1,0,1,0,1,0,1,1,1,1,14415
1,0,1,1,1,0,0,0,0,1,1,1,0,1,14358
0,0,0,1,0,0,1,0,1,1,0,0,0,1,15618
1,0,0,1,0,1,0,0,1,0,1,1,1,1,14426
1,1,0,0,1,0,1,0,0,0,0,0,1,1,15360
0,1,1,0,0,1,0,0,0,1,1,1,0,1,15379
1,1,1,0,0,0,0,0,1,0,0,0,0,1,16497
0,0,1,0,1,1,0,0,0,0,1,0,0,1,16298
1,1,1,1,0,1,1,0,0,1,1,0,1,1,16554
0,1,0,0,1,1,0,0,0,1,1,1,0,0,15473
0,0,0,1,0,0,0,0,0,1,1,0,0,1,16683
0,0,1,1,1,1,1,0,0,0,1,1,1,1,15326
0,0,1,1,0,1,0,1,1,1,1,1,0,1,15407
0,0,1,0,1,0,1,0,1,1,0,1,0,0,15513
1,1,1,0,0,1,0,1,0,1,0,0,1,0,17194
0,1,1,0,0,0,0,1,0,1,1,1,1,1,15620
0,0,0,1,1,1,0,0,0,1,1,1,1,0,15376
0,1,0,0,0,1,1,0,1,1,1,1,1,0,15542
1,1,0,1,0,0,1,1,1,0,1,0,1,0,16772
1,0,1,0,1,0,1,0,0,1,1,1,1,1,15470
1,1,0,0,0,1,0,1,0,1,1,0,1,0,16512
1,1,0,1,1,1,0,0,1,1,1,1,1,0,16013
0,1,1,1,0,0,0,1,1,1,1,1,0,0,15497
0,1,1,1,0,1,0,0,0,0,0,0,0,0,16651
1,0,1,0,0,0,1,0,0,0,1,0,1,0,16591
1,0,0,0,1,0,1,1,0,1,0,0,0,1,16565
0,0,1,0,0,1,0,0,0,0,0,0,1,1,16675
0,1,0,0,1,0,0,0,0,1,0,0,1,1,16683
0,0,1,0,1,0,1,1,0,0,1,1,0,0,15677
1,1,0,1,0,0,0,1,0,1,1,1,0,1,15662
0,0,1,0,0,1,0,0,1,0,0,1,0,1,15608
0,0,0,1,0,1,1,0,0,0,1,1,0,0,15597
0,0,1,1,1,0,0,0,1,0,0,0,0,1,16698
0,1,0,1,1,0,0,0,1,0,1,0,0,0,16734
1,0,0,0,0,0,1,0,1,0,1,1,1,1,15659
0,0,0,1,0,0,0,0,0,0,1,0,0,0,16307
1,1,1,1,0,0,0,0,1,1,1,1,1,0,15315
0,0,0,0,0,0,1,1,0,0,0,0,1,1,16552
0,1,0,0,0,1,1,0,1,0,1,1,0,0,15288
0,0,0,0,1,1,0,1,1,1,0,0,0,0,16439
0,0,1,0,0,0,1,1,1,0,0,0,0,1,16473
0,0,1,0,1,0,1,0,0,0,1,1,1,1,15372
0,0,1,1,0,1,1,1,1,0,0,0,1,0,16556
0,0,1,0,1,1,0,1,0,1,0,0,1,1,16426
1,1,0,1,0,0,0,0,0,0,0,1,1,0,15450
0,1,1,0,0,0,1,0,1,1,0,0,0,0,16516
1,1,0,1,1,1,0,0,0,1,0,0,0,1,16477
1,0,1,0,1,1,0,0,1,1,1,0,1,1,16535
1,0,0,0,1,1,1,0,0,1,1,0,1,1,16418
1,1,1,0,1,0,1,0,1,1,1,0,0,0,16404
1,1,0,1,0,0,1,0,0,0,1,0,1,1,16369
1,1,1,0,0,1,1,0,1,0,0,0,0,0,16299
1,1,0,0,0,0,0,1,1,0,0,1,1,0,15371
0,0,1,1,0,0,1,1,0,0,0,1,1,1,15386
0,1,0,1,0,1,0,1,1,1,1,1,0,1,15356
0,1,1,0,1,1,0,1,0,1,0,0,1,1,16304
1,1,1,0,0,1,0,0,0,1,0,1,1,0,15458
1,0,1,0,0,1,0,0,1,0,1,1,1,1,15378
1,1,0,1,0,1,0,0,0,1,0,0,1,0,16353
0,0,1,1,0,1,1,0,0,1,0,1,1,0,15365
0,1,0,0,1,0,1,1,0,1,0,1,1,1,15550
0,1,0,1,0,0,0,1,0,1,1,1,0,1,15379
1,0,1,1,1,0,0,0,1,1,1,0,1,1,16363
0,1,0,0,0,0,1,0,0,1,1,1,0,1,15424
0,0,0,1,0,1,1,0,1,1,1,1,1,1,15899
1,0,0,0,0,1,0,0,1,0,0,1,1,0,15481
0,0,0,0,0,1,0,0,1,1,1,0,0,1,16714
1,0,1,1,0,0,1,1,0,1,1,1,1,1,15494
0,0,0,0,1,0,1,1,0,0,1,1,0,0,15484
0,1,1,1,1,0,1,1,0,1,1,0,1,0,16946
0,1,1,0,1,0,1,0,1,0,0,1,1,1,15611
1,1,0,1,0,1,0,0,1,0,1,0,1,1,16562
0,0,1,1,1,0,1,1,0,0,0,1,1,1,15496
1,1,1,0,0,0,0,1,1,0,0,0,1,0,16575
0,0,0,1,0,1,1,1,1,0,0,1,0,1,15717
1,1,0,0,0,0,1,0,1,1,1,0,0,1,16524
0,1,1,0,1,0,0,1,1,0,0,0,0,1,16569
1,1,0,1,0,1,1,0,0,1,1,1,0,1,15682
1,1,1,0,1,0,1,0,1,0,0,1,0,0,15844
0,1,1,0,1,0,0,1,1,1,0,0,0,0,17202
1,1,0,0,0,0,1,1,0,1,0,0,1,1,16823
0,1,1,0,1,0,1,1,1,1,0,0,0,1,16703
0,0,1,0,1,1,0,1,0,0,0,1,1,0,15608
0,1,0,1,1,1,1,0,1,1,1,1,0,1,15655
0,0,1,1,0,0,0,0,1,1,0,0,0,0,16768
1,1,0,0,0,1,0,0,1,0,1,1,0,1,15667
0,1,0,1,0,1,1,0,1,1,0,0,1,0,17198
0,0,1,1,0,0,0,1,1,0,1,1,1,0,15674
0,0,1,1,0,1,0,1,1,0,1,1,0,1,15750
0,1,0,0,0,1,0,0,1,0,1,0,0,1,16825
1,0,1,0,0,1,0,1,1,1,0,1,1,1,15667
0,1,1,1,1,0,0,0,1,0,0,0,0,0,16801
1,1,0,1,0,1,0,1,0,1,1,0,1,1,16880
1,1,1,1,1,1,0,1,1,0,0,1,1,0,15731
0,1,0,1,0,0,0,1,0,0,1,0,0,0,16258
0,1,0,0,1,0,1,1,1,0,1,1,1,1,15723
1,1,0,1,0,1,0,0,0,0,0,0,0,1,16125
0,1,1,0,1,0,1,0,1,0,0,1,1,0,15077
0,0,0,0,0,1,1,1,0,0,0,0,0,1,16555
0,1,1,0,0,1,1,1,0,0,0,0,1,1,16305
1,0,0,1,1,1,0,1,1,0,1,1,1,1,15759
0,1,0,0,1,1,1,0,0,1,0,0,1,1,16483
1,0,0,1,1,0,0,0,0,1,0,1,0,1,15454
0,1,0,0,0,0,0,1,1,0,1,0,0,1,16503
1,1,1,0,0,1,1,0,0,0,1,0,0,1,16468
0,1,0,1,0,1,1,0,0,0,1,0,1,0,16613
1,1,1,0,0,1,0,1,1,1,1,1,0,0,15476
1,1,0,1,0,1,0,0,1,1,1,0,0,1,16491
0,0,0,0,1,0,0,1,0,1,1,1,0,1,15370
1,1,0,1,0,1,0,0,0,0,0,1,0,0,15426
1,1,1,0,0,1,1,1,0,1,0,0,0,0,16767
1,1,1,1,0,0,0,0,1,0,0,0,1,0,16517
1,0,1,1,0,1,0,1,1,1,0,1,0,0,15419
1,0,0,1,1,1,1,1,0,0,1,1,0,1,15460
0,0,1,1,0,1,0,1,0,1,1,1,1,0,15430
1,1,1,0,0,1,0,0,0,1,0,0,1,0,16510
0,0,1,1,0,0,0,0,0,1,0,0,0,0,16764
1,1,0,0,0,1,0,0,0,0,1,0,0,1,16931
0,1,0,1,0,1,0,1,0,0,0,0,0,0,16589
0,1,1,1,1,1,0,0,1,0,0,1,0,0,15625
1,0,1,1,1,0,1,0,1,0,1,0,0,1,16604
0,0,1,1,0,1,1,1,1,0,0,1,0,1,15669
1,1,1,1,0,0,0,0,0,1,1,1,0,0,15694
1,1,1,1,1,1,1,0,0,0,0,0,0,0,16591
0,0,1,0,0,0,0,0,0,0,1,0,1,0,16891
0,1,1,0,1,1,1,0,0,0,1,0,1,1,16632
0,0,1,1,1,0,0,0,0,0,0,1,1,0,15676
1,0,1,1,0,1,1,1,1,0,0,0,1,1,16731
1,1,0,0,1,0,0,1,1,1,0,0,0,0,16743
0,1,0,1,0,0,0,1,1,0,0,1,0,1,15898
1,0,0,0,1,0,1,0,1,0,0,1,0,1,15813
1,1,0,0,0,1,0,0,1,0,1,0,0,1,16316
1,0,0,1,0,0,0,1,0,1,1,0,1,0,16608
0,0,1,1,1,0,0,0,0,0,1,1,0,0,15985
0,0,0,1,0,1,1,0,1,0,1,0,0,0,16544
1,1,0,1,1,0,0,0,0,1,0,1,0,1,15423
0,0,0,0,0,1,1,1,1,0,0,0,0,0,16362
0,1,1,0,0,1,0,1,0,0,0,0,1,1,16376
0,0,0,0,0,1,0,1,1,1,0,1,1,0,15565
1,1,0,0,1,1,0,0,0,1,0,0,1,1,16897
1,1,0,0,0,1,0,0,1,0,0,1,1,1,15447
0,1,1,0,1,0,0,0,0,1,0,1,0,1,15440
1,0,0,0,0,1,1,0,1,0,0,1,0,0,15462
0,0,1,0,1,1,0,0,1,0,1,1,0,1,15403
0,1,1,1,0,1,0,0,1,0,1,1,0,0,15489
0,1,1,1,0,1,1,0,0,1,0,0,1,0,16755
1,1,1,0,1,1,1,1,0,0,0,0,1,1,16927
0,1,0,0,0,1,0,0,0,0,0,0,1,1,16555
0,0,1,0,0,0,1,1,1,1,1,0,0,1,16558
1,1,0,1,1,1,1,0,0,1,1,0,0,0,16592
0,1,0,1,0,1,1,1,0,0,0,1,0,0,15512
1,0,1,1,0,0,1,1,1,0,1,1,0,0,15801
1,0,0,1,0,0,0,0,0,0,1,0,0,1,16601
1,1,0,1,0,0,1,1,1,0,0,1,0,0,15790
1,0,1,1,0,0,0,1,1,0,0,1,0,0,15642
0,1,0,1,1,1,0,1,0,1,1,0,0,1,16706
1,1,0,1,1,1,0,1,1,0,0,0,1,0,16719
1,1,1,1,1,1,0,0,1,0,0,1,1,0,15656
1,0,1,0,1,0,1,0,1,0,0,1,0,0,15667
0,0,0,1,1,0,0,1,0,0,0,1,1,1,15651
0,0,1,0,0,0,0,1,0,0,0,1,0,0,15615
1,0,1,1,0,1,0,0,0,1,0,0,0,0,17043
0,0,0,0,1,1,1,1,0,0,0,0,0,0,16786
1,0,0,1,0,0,0,0,0,1,1,1,0,0,15771
1,1,1,0,1,0,1,1,0,1,1,0,1,0,16883
0,1,0,0,0,1,0,1,0,1,1,1,0,0,15757
1,0,1,1,0,1,1,1,0,1,1,1,0,1,15899
1,0,0,0,0,0,0,1,0,1,0,1,0,1,15936
0,0,1,1,1,0,1,1,0,1,0,0,1,1,16244
0,0,1,1,1,1,0,1,0,1,1,1,0,0,15529
1,1,0,0,1,0,0,1,1,0,0,0,1,0,16203
1,0,0,0,1,1,1,0,1,1,1,0,1,1,16119
0,0,1,1,1,0,1,1,0,0,0,0,1,1,16328
0,0,1,1,1,0,1,1,1,0,0,1,1,0,15196
1,0,0,0,1,0,0,1,1,0,1,1,0,0,15106
0,1,0,1,1,0,1,1,1,1,1,0,1,1,16461
0,0,1,1,0,1,0,1,0,1,1,1,1,0,15316
0,0,1,1,0,0,1,0,0,0,0,0,0,0,16437
0,0,0,0,0,0,1,1,0,1,1,0,0,1,16477
0,0,1,0,0,1,0,1,1,0,0,1,1,0,15365
1,0,1,1,0,1,0,1,0,1,0,0,1,0,16522
1,1,1,1,1,1,0,1,1,0,0,0,0,1,16703
1,1,1,1,0,0,1,0,1,1,0,1,1,0,15412
1,0,0,0,1,1,0,0,1,1,0,1,1,0,15598
1,1,0,1,1,1,1,0,1,1,1,1,1,0,15760
0,0,0,0,1,0,0,0,0,1,0,1,0,0,15560
1,1,1,0,0,1,0,0,0,0,1,1,1,0,15585
1,1,0,0,0,0,1,1,1,1,1,1,1,0,15551
1,1,0,0,0,1,0,1,0,0,0,1,1,1,15568
1,1,1,1,1,0,1,0,1,1,0,1,0,1,15463
0,1,0,1,0,1,1,1,0,0,0,0,1,1,16603
1,0,0,0,0,1,1,0,1,0,1,1,1,1,15565
1,0,0,1,0,0,1,1,0,1,0,1,1,1,15624
0,1,0,1,0,0,0,0,1,1,1,0,1,1,16779
0,1,0,0,0,1,0,1,0,1,0,0,1,0,16654
1,1,0,1,1,0,1,1,0,1,0,1,1,0,15625
0,1,0,1,0,1,0,0,1,0,1,0,1,1,16668
