SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseqsync.1
0,1,0,1,1,1,0,1,0,0,0,1,1,1,2533.2
1,0,0,0,1,0,0,0,0,1,0,1,1,1,2503.9
1,0,1,1,0,0,0,1,1,0,1,0,1,0,2500.0
0,0,1,0,1,1,1,1,0,0,0,0,0,1,2500.4
1,0,0,0,0,1,0,0,1,0,0,1,1,0,2507.9
1,0,0,0,1,1,1,1,0,1,0,0,0,1,2500.8
0,1,1,1,0,0,0,0,0,0,0,0,1,1,2491.9
1,1,0,1,0,1,0,1,1,1,0,0,0,0,2489.9
0,1,1,1,0,0,0,1,1,1,0,0,0,0,2496.6
0,1,1,1,1,1,0,0,1,1,1,1,1,1,2491.8
1,0,0,0,0,0,0,0,0,0,1,0,1,0,2501.4
0,1,0,1,0,0,0,1,1,1,0,1,0,0,2506.9
0,1,0,0,0,0,1,1,1,1,1,0,0,1,2500.6
0,0,0,0,0,1,0,0,1,0,0,0,0,1,2506.7
1,1,0,1,1,1,0,1,0,0,1,1,1,1,2512.9
0,0,1,0,0,1,1,1,0,1,0,1,1,1,2514.1
0,0,0,1,1,1,0,0,1,0,1,1,1,0,2510.3
0,1,0,0,1,1,0,0,1,0,0,0,0,0,2496.3
1,0,0,0,0,1,1,1,0,0,0,1,0,0,2504.2
1,1,0,1,0,0,0,1,1,0,0,1,1,1,2488.7
1,1,0,0,0,1,1,1,0,0,0,0,1,0,2513.5
1,0,0,1,1,0,0,1,1,1,1,1,1,1,2521.6
0,1,1,0,1,0,1,1,1,0,0,1,1,1,2514.5
0,1,0,1,1,0,1,1,0,0,0,0,1,0,2510.0
1,0,0,0,1,1,1,1,1,1,1,0,0,0,2491.5
1,0,1,1,0,1,0,1,0,0,1,1,0,1,2500.6
1,0,1,0,1,0,0,1,1,0,1,0,0,1,2505.5
1,1,1,1,1,1,1,1,1,1,1,0,1,1,2483.8
1,1,1,0,1,1,0,0,1,1,0,1,1,1,2508.1
0,1,0,1,1,0,0,0,1,0,1,0,0,1,2494.0
1,0,1,0,1,1,0,1,1,1,1,0,1,1,2494.2
0,0,0,1,1,0,1,1,0,1,1,1,0,0,2517.1
1,0,0,0,0,1,0,1,1,0,1,0,0,1,2496.9
1,0,1,0,0,1,1,1,1,1,0,0,1,0,2494.2
0,0,0,1,0,0,1,1,1,1,1,0,1,1,2506.3
0,0,0,0,1,0,1,1,1,1,1,1,0,0,2501.0
0,1,1,0,0,0,1,0,1,0,1,0,1,0,2500.6
0,1,0,0,1,0,1,0,0,0,1,0,0,0,2506.3
1,0,0,1,1,1,0,1,0,1,1,1,1,1,2522.3
1,1,0,0,1,0,0,0,1,1,1,1,1,0,2512.1
1,1,0,1,0,0,0,0,0,1,0,1,1,1,2512.8
0,0,1,1,1,1,1,0,1,1,0,1,1,0,2512.3
0,1,1,0,0,0,1,0,1,0,0,0,1,0,2482.3
0,1,0,1,1,0,1,1,0,1,1,1,0,0,2516.7
0,1,1,0,0,1,0,0,1,1,1,1,1,1,2518.7
1,0,1,1,0,1,1,0,1,1,0,1,0,0,2502.9
0,1,0,1,0,0,1,1,1,0,1,0,0,1,2499.9
1,0,1,1,0,0,1,0,1,0,1,1,1,1,2514.8
0,0,1,1,0,1,1,0,1,0,1,0,0,1,2489.9
0,0,0,1,1,1,0,1,0,1,0,1,0,1,2483.4
1,1,1,0,0,0,0,1,1,1,1,1,0,1,2518.2
0,1,0,0,0,1,0,0,1,1,0,0,1,0,2484.6
1,0,0,1,1,1,1,0,1,0,0,0,1,1,2494.5
1,1,0,1,1,1,1,1,0,1,1,1,1,1,2508.0
1,0,1,0,0,1,0,0,1,1,1,0,0,1,2508.6
0,1,0,1,1,0,1,1,1,1,1,1,0,0,2508.6
1,0,0,1,0,1,0,0,0,1,1,0,0,1,2496.0
0,1,0,1,0,1,1,1,0,0,1,1,1,0,2498.1
1,0,1,1,0,0,0,1,1,0,1,1,1,1,2498.7
1,0,1,1,0,0,0,0,1,0,1,1,1,1,2498.5
0,1,1,1,1,0,1,1,0,1,0,1,0,1,2502.8
1,1,1,1,1,1,1,0,0,0,0,0,0,1,2507.1
1,0,0,0,1,0,0,0,1,1,1,0,0,1,2494.1
0,0,0,0,1,0,1,0,1,1,1,0,0,0,2495.3
0,1,1,1,0,1,1,1,0,1,1,0,1,0,2505.1
0,1,1,0,0,0,1,0,1,0,1,1,1,0,2502.0
0,0,0,0,0,1,0,0,0,0,0,1,0,1,2522.2
1,1,0,0,0,1,1,1,0,0,1,1,1,0,2502.5
1,0,0,0,0,0,1,0,0,0,0,1,0,0,2511.2
1,1,0,1,1,1,0,1,0,1,0,1,1,0,2510.1
0,1,0,1,1,1,1,0,1,1,1,0,1,1,2496.5
0,1,0,1,1,0,0,0,0,0,0,0,0,1,2497.7
1,1,0,1,0,0,0,1,1,1,0,0,1,0,2482.7
0,1,0,1,1,0,0,0,0,0,1,1,1,0,2489.4
0,1,1,1,0,1,1,1,1,1,0,0,1,1,2502.0
0,0,1,1,1,0,1,1,0,1,1,0,1,1,2512.6
1,1,0,0,0,0,1,0,1,1,0,1,0,1,2525.9
0,0,0,0,1,0,1,1,0,0,1,1,1,0,2520.2
1,1,0,1,0,0,0,0,0,0,1,0,0,0,2481.1
0,1,1,0,0,0,1,1,0,1,0,0,1,0,2496.2
1,0,1,1,1,1,0,0,1,0,1,0,0,1,2506.1
1,1,1,1,0,0,1,0,1,1,1,1,0,0,2504.8
1,0,1,0,0,0,1,1,0,0,0,0,0,0,2483.4
1,1,1,0,1,1,0,0,1,0,0,0,0,0,2503.7
1,1,0,0,1,1,0,0,1,0,0,1,0,0,2508.6
0,0,0,1,1,0,1,0,0,1,0,0,0,0,2503.7
0,0,0,0,1,1,0,0,1,0,1,1,0,0,2489.5
0,0,1,1,0,0,1,1,1,1,1,0,0,1,2510.1
1,0,1,0,0,0,0,1,0,1,0,0,0,0,2494.2
0,0,1,0,1,1,0,0,1,0,0,1,1,0,2523.1
0,0,0,1,1,1,0,1,0,1,0,1,1,1,2501.5
1,1,1,1,1,0,1,0,0,1,1,0,1,0,2481.2
0,1,1,1,0,1,1,1,0,0,1,1,1,1,2501.7
0,0,1,1,0,1,0,0,1,0,0,0,1,0,2505.1
0,1,1,1,1,0,0,1,0,0,1,1,0,1,2500.9
0,0,1,1,0,0,1,1,0,0,1,0,0,1,2490.6
1,1,1,0,1,1,1,0,1,0,0,0,1,0,2497.3
1,1,0,0,1,0,1,0,0,1,0,0,0,0,2509.3
0,0,1,1,1,1,0,1,0,1,0,1,1,1,2505.4
0,0,1,1,1,0,1,0,0,1,1,0,1,1,2501.0
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2509.5
0,0,1,0,0,0,1,1,0,0,1,1,0,0,2495.3
1,1,0,0,0,0,0,1,1,1,1,0,0,0,2514.0
0,1,0,0,1,0,0,0,0,1,1,0,1,0,2519.6
0,0,1,1,0,0,0,1,0,0,0,0,0,0,2495.1
1,0,1,0,1,0,0,0,1,0,0,1,0,0,2529.2
1,0,1,1,1,0,0,1,0,0,0,1,1,0,2512.2
0,1,1,0,0,0,1,1,0,1,0,0,0,1,2487.0
1,0,1,1,0,0,0,0,0,0,1,0,1,0,2495.1
1,0,0,0,0,0,1,0,0,1,1,0,1,1,2498.3
1,1,1,1,0,1,0,1,0,0,0,1,1,0,2507.4
0,1,1,0,0,0,0,0,1,1,1,1,0,0,2520.4
1,1,1,1,0,0,0,1,1,1,0,0,0,0,2496.4
0,0,0,1,1,0,0,0,0,1,1,0,1,0,2483.1
1,1,0,0,1,0,0,0,1,1,0,0,1,0,2509.0
0,1,1,0,0,0,1,0,1,1,0,0,1,1,2492.2
1,1,1,0,0,1,0,0,1,1,0,1,1,0,2509.4
0,1,0,1,0,1,1,1,1,1,1,0,1,1,2476.9
0,1,1,0,0,1,0,0,1,0,1,1,0,0,2513.9
1,0,0,0,1,1,0,0,1,1,0,1,1,1,2503.4
0,0,1,0,0,1,1,1,1,0,1,1,1,0,2516.3
0,1,0,1,1,0,1,1,1,0,1,0,0,1,2504.4
1,0,1,0,0,0,0,0,1,0,0,0,1,1,2497.4
0,1,1,0,0,0,1,0,0,0,0,0,1,1,2494.5
0,1,1,0,0,1,0,0,0,1,1,1,1,1,2510.1
0,1,0,1,0,0,0,0,0,0,0,0,1,1,2498.6
0,0,1,0,1,0,0,1,1,0,1,0,0,0,2506.3
1,1,0,0,0,1,1,0,1,0,0,1,0,1,2512.8
1,0,0,0,0,0,1,0,1,1,0,0,1,1,2509.6
0,1,1,1,0,1,0,0,1,0,1,0,1,0,2494.1
0,0,0,1,0,0,0,1,1,0,0,0,1,0,2490.8
1,0,1,0,1,0,0,0,0,1,0,1,1,0,2507.9
1,0,0,1,1,0,1,0,1,1,1,0,0,1,2484.5
1,1,1,0,1,0,1,0,1,1,0,0,1,1,2511.3
0,1,1,1,0,0,1,1,1,0,1,1,1,0,2497.0
1,1,0,1,1,0,1,1,1,0,0,1,1,0,2495.5
1,0,1,0,0,1,0,1,0,1,1,0,1,0,2498.2
0,1,0,0,1,0,0,0,1,0,1,0,1,1,2510.3
1,0,0,1,1,0,1,0,0,0,1,0,0,0,2491.0
1,0,1,0,1,1,1,0,0,1,0,0,0,1,2494.2
1,1,1,1,0,0,0,1,1,1,1,1,0,1,2516.3
1,1,1,0,0,0,0,1,0,1,0,1,0,0,2512.8
1,0,0,1,1,1,0,0,0,0,0,0,0,1,2499.2
0,1,1,1,0,0,0,1,1,0,1,1,0,1,2499.7
0,1,0,1,1,0,0,0,0,0,0,1,0,1,2491.4
0,0,0,0,0,1,1,0,1,1,1,0,0,0,2510.5
0,1,1,0,0,0,0,1,0,1,1,0,1,0,2497.2
0,1,1,0,1,1,0,0,0,1,0,1,1,1,2499.6
1,1,1,1,0,1,1,1,0,1,0,0,1,0,2499.7
0,1,0,0,1,0,1,0,1,1,0,1,0,0,2495.7
1,1,0,1,0,1,1,0,0,1,1,1,1,0,2501.9
1,1,1,0,1,0,1,1,1,0,1,0,0,1,2473.9
1,0,0,0,0,1,1,0,1,1,1,1,1,0,2492.3
0,0,1,1,0,1,1,1,1,1,1,0,0,0,2475.0
0,1,0,1,1,0,1,1,1,0,0,0,1,1,2487.3
1,0,1,1,0,0,1,0,1,0,0,1,1,1,2508.2
0,1,0,0,1,0,1,0,1,0,0,0,1,1,2489.9
1,1,1,1,1,0,1,0,1,1,0,0,0,0,2492.6
0,1,0,1,0,0,1,0,0,1,1,1,0,0,2509.1
1,1,1,1,1,1,1,1,1,1,0,0,0,0,2496.5
0,1,0,1,1,0,1,0,1,0,1,1,0,0,2499.4
1,0,0,1,1,0,0,0,0,1,1,0,0,1,2492.7
1,1,0,1,0,1,1,0,0,1,1,1,0,0,2514.6
0,0,1,1,1,1,0,0,1,0,0,0,0,1,2485.6
0,0,1,0,0,0,0,0,1,1,1,1,0,0,2526.2
0,0,1,0,0,1,0,0,0,0,1,0,1,0,2493.8
1,0,1,0,0,1,1,0,0,1,1,0,0,0,2489.0
1,0,0,1,0,0,1,0,1,0,1,1,0,1,2495.4
0,0,1,1,1,0,1,0,0,1,1,0,1,0,2484.5
1,1,1,1,0,1,1,0,0,0,1,0,1,1,2497.2
1,1,0,1,1,1,0,1,0,0,1,1,1,1,2499.7
0,1,0,1,1,0,1,0,1,0,0,0,0,0,2480.0
1,0,0,0,1,0,1,1,1,0,0,1,1,1,2511.4
0,0,1,0,1,1,1,0,0,0,0,1,1,0,2495.8
1,0,1,0,0,1,1,0,0,0,1,0,1,0,2485.3
0,0,0,0,1,1,0,1,1,1,1,1,0,1,2505.7
0,0,0,1,0,1,1,0,0,1,0,0,1,1,2492.9
1,1,0,1,0,0,0,0,1,1,1,1,0,0,2498.7
0,1,1,1,0,1,0,1,1,0,1,1,1,1,2520.0
0,1,1,1,0,1,1,1,0,0,0,1,1,1,2513.1
1,0,0,0,0,0,1,0,0,1,0,1,1,0,2493.4
1,1,1,0,1,1,1,1,0,0,0,0,1,1,2482.6
1,1,1,1,0,0,0,1,1,0,1,0,0,0,2501.8
0,0,0,1,0,0,1,1,1,1,0,1,0,0,2497.4
0,0,1,1,0,1,0,0,0,1,1,0,1,0,2494.8
0,0,0,1,1,0,0,1,0,1,0,1,1,1,2499.1
1,1,0,1,1,1,0,1,0,0,1,0,0,1,2479.7
1,0,1,1,1,1,1,1,0,1,0,0,0,1,2495.9
0,0,1,0,1,0,1,0,1,0,0,0,1,0,2503.2
0,1,0,0,0,1,0,0,0,0,0,1,1,0,2492.0
0,0,1,0,1,0,0,0,0,1,1,0,0,0,2492.8
1,1,0,1,0,1,1,0,1,0,0,0,1,1,2483.2
1,0,0,1,0,0,0,1,1,0,1,0,1,1,2500.2
1,1,0,1,1,0,1,0,0,1,1,0,0,1,2479.7
0,0,0,0,1,0,0,0,1,1,1,0,1,1,2487.4
0,1,1,0,0,0,0,1,0,1,0,1,1,1,2503.3
1,0,1,0,0,1,0,0,1,0,1,0,0,0,2507.0
0,1,0,1,1,1,0,0,1,0,1,0,0,0,2500.1
0,1,1,0,0,0,1,0,0,1,1,0,1,1,2495.4
1,0,0,1,1,0,1,1,0,1,0,1,1,1,2513.3
1,0,1,1,0,1,0,1,1,0,1,1,1,1,2479.3
0,0,1,1,1,0,1,1,1,1,1,0,1,1,2477.9
1,0,1,1,1,0,1,1,1,0,0,0,0,0,2490.3
1,0,1,1,1,1,0,0,0,0,1,0,1,0,2481.3
0,0,1,0,0,0,1,1,0,1,0,1,1,0,2507.5
1,1,1,0,1,1,1,1,0,0,0,1,1,1,2504.0
0,1,0,1,0,1,1,0,1,0,1,0,1,1,2489.2
0,1,1,1,0,0,0,0,1,1,1,0,0,0,2491.9
0,1,0,1,0,1,0,1,0,0,0,0,1,1,2477.9
1,1,0,0,1,0,0,1,0,0,0,1,1,0,2501.6
0,1,0,1,1,0,0,0,1,0,1,0,0,1,2474.1
0,1,1,0,0,1,1,0,0,1,0,0,0,0,2501.0
0,0,1,1,1,1,1,0,0,1,0,1,1,1,2493.7
1,0,1,1,1,1,0,1,0,1,0,0,0,1,2485.7
1,1,1,0,1,0,1,0,1,1,0,0,0,0,2484.6
1,0,0,0,1,1,0,1,1,0,1,1,1,1,2490.0
0,1,1,0,1,1,1,1,1,1,1,0,1,1,2491.1
0,0,1,0,1,1,1,1,1,0,1,1,0,1,2492.7
0,0,1,1,1,0,0,1,1,1,0,1,1,1,2497.4
0,0,0,0,1,0,1,1,0,1,0,0,0,0,2487.3
1,1,1,1,1,1,1,1,0,0,0,0,1,1,2486.8
0,0,1,1,0,0,0,1,1,0,0,0,1,1,2472.5
0,0,1,0,1,1,1,0,1,1,1,1,0,0,2499.1
0,1,0,1,1,0,0,0,1,1,0,0,1,1,2474.3
0,0,1,1,1,0,1,0,0,1,1,1,1,0,2501.2
0,0,0,1,0,0,0,0,1,0,1,1,0,1,2508.3
0,0,0,0,0,1,1,0,1,1,1,0,0,1,2484.7
1,0,1,1,1,1,0,1,1,1,0,1,1,0,2493.4
1,0,0,0,1,0,1,1,0,0,1,0,1,0,2497.0
1,0,0,0,1,0,1,0,1,0,1,0,1,0,2469.4
0,0,0,1,0,1,1,1,0,0,1,1,1,0,2513.6
1,1,0,1,1,1,0,1,1,0,0,1,0,1,2495.9
0,1,0,0,0,1,1,1,0,1,0,0,1,0,2502.9
1,1,1,0,0,1,1,1,1,1,0,1,1,1,2511.5
1,1,0,1,1,0,1,1,0,1,0,0,0,1,2487.4
0,1,1,0,0,1,0,1,0,0,1,1,0,1,2502.8
1,1,1,0,0,1,0,1,0,1,1,1,0,0,2501.9
1,1,0,1,1,1,1,0,0,0,1,0,1,0,2504.3
1,0,0,0,0,0,1,0,0,1,0,1,1,1,2506.7
1,1,0,1,1,0,1,1,0,1,0,1,0,1,2512.7
0,1,1,0,0,1,0,0,1,1,0,0,1,1,2486.1
1,1,1,1,1,1,1,0,1,1,1,0,0,0,2483.3
1,1,1,0,1,1,1,0,1,1,0,0,1,1,2498.5
0,0,1,0,1,1,1,1,1,0,0,1,1,1,2499.5
1,0,0,1,1,1,1,1,1,1,0,1,0,1,2498.6
1,0,1,1,1,0,0,0,1,1,0,0,1,1,2474.2
1,0,0,1,1,1,1,0,1,1,1,1,1,0,2508.1
0,0,1,1,1,0,1,1,1,1,0,1,0,0,2496.6
1,0,0,0,0,0,1,0,1,1,0,0,0,1,2492.7
0,1,0,0,1,0,1,0,1,0,0,0,1,0,2485.9
1,0,0,1,1,1,0,1,0,0,0,1,1,1,2488.5
0,0,1,0,0,1,1,1,1,0,0,0,0,1,2487.2
1,1,0,1,1,0,1,1,0,0,1,0,0,0,2502.1
0,1,0,0,1,1,1,1,1,0,1,1,0,1,2489.8
1,0,1,0,1,0,1,1,1,1,1,0,0,1,2466.2
1,0,0,0,1,0,1,1,1,0,1,0,0,1,2495.6
0,0,1,1,1,0,1,0,1,1,1,1,0,1,2511.3
1,1,1,1,0,0,0,0,0,0,0,0,1,0,2512.6
0,1,1,1,1,0,0,1,0,0,0,0,1,1,2484.9
1,1,0,1,1,0,1,0,1,0,1,1,0,1,2504.4
1,0,1,0,1,1,1,0,1,0,1,1,0,1,2498.6
0,0,0,1,0,1,0,0,1,0,0,1,0,0,2491.6
0,0,0,1,0,0,1,0,1,0,0,0,0,1,2492.2
0,1,1,1,1,0,0,0,1,0,1,1,0,0,2502.5
0,1,0,1,0,0,0,0,1,1,1,1,1,0,2489.4
0,0,0,1,1,1,0,1,1,1,1,1,1,1,2505.8
1,1,1,0,0,0,1,1,0,1,1,1,0,0,2503.0
0,1,0,0,0,1,1,1,0,0,1,0,1,0,2474.6
1,1,0,1,0,0,0,0,0,0,0,0,1,0,2491.8
0,0,1,1,0,0,1,0,1,1,1,1,1,1,2501.5
1,1,1,1,1,0,1,0,1,0,1,1,1,1,2484.9
1,0,1,1,1,0,0,0,0,1,1,1,0,1,2502.6
0,0,0,1,0,0,1,0,1,1,0,0,0,1,2488.8
1,0,0,1,0,1,0,0,1,0,1,1,1,1,2511.4
1,1,0,0,1,0,1,0,0,0,0,0,1,1,2482.1
0,1,1,0,0,1,0,0,0,1,1,1,0,1,2508.4
1,1,1,0,0,0,0,0,1,0,0,0,0,1,2485.7
0,0,1,0,1,1,0,0,0,0,1,0,0,1,2472.3
1,1,1,1,0,1,1,0,0,1,1,0,1,1,2479.5
0,1,0,0,1,1,0,0,0,1,1,1,0,0,2498.5
0,0,0,1,0,0,0,0,0,1,1,0,0,1,2480.4
0,0,1,1,1,1,1,0,0,0,1,1,1,1,2483.7
0,0,1,1,0,1,0,1,1,1,1,1,0,1,2505.9
0,0,1,0,1,0,1,0,1,1,0,1,0,0,2491.6
1,1,1,0,0,1,0,1,0,1,0,0,1,0,2470.0
0,1,1,0,0,0,0,1,0,1,1,1,1,1,2498.1
0,0,0,1,1,1,0,0,0,1,1,1,1,0,2499.3
0,1,0,0,0,1,1,0,1,1,1,1,1,0,2530.1
1,1,0,1,0,0,1,1,1,0,1,0,1,0,2477.6
1,0,1,0,1,0,1,0,0,1,1,1,1,1,2490.3
1,1,0,0,0,1,0,1,0,1,1,0,1,0,2494.8
1,1,0,1,1,1,0,0,1,1,1,1,1,0,2509.6
0,1,1,1,0,0,0,1,1,1,1,1,0,0,2491.0
0,1,1,1,0,1,0,0,0,0,0,0,0,0,2473.1
1,0,1,0,0,0,1,0,0,0,1,0,1,0,2490.5
1,0,0,0,1,0,1,1,0,1,0,0,0,1,2499.2
0,0,1,0,0,1,0,0,0,0,0,0,1,1,2491.3
0,1,0,0,1,0,0,0,0,1,0,0,1,1,2485.5
0,0,1,0,1,0,1,1,0,0,1,1,0,0,2495.1
1,1,0,1,0,0,0,1,0,1,1,1,0,1,2519.0
0,0,1,0,0,1,0,0,1,0,0,1,0,1,2506.4
0,0,0,1,0,1,1,0,0,0,1,1,0,0,2512.7
0,0,1,1,1,0,0,0,1,0,0,0,0,1,2478.5
0,1,0,1,1,0,0,0,1,0,1,0,0,0,2492.1
1,0,0,0,0,0,1,0,1,0,1,1,1,1,2497.1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,2491.0
1,1,1,1,0,0,0,0,1,1,1,1,1,0,2492.7
0,0,0,0,0,0,1,1,0,0,0,0,1,1,2481.8
0,1,0,0,0,1,1,0,1,0,1,1,0,0,2486.4
0,0,0,0,1,1,0,1,1,1,0,0,0,0,2503.6
0,0,1,0,0,0,1,1,1,0,0,0,0,1,2488.9
0,0,1,0,1,0,1,0,0,0,1,1,1,1,2514.3
0,0,1,1,0,1,1,1,1,0,0,0,1,0,2483.1
0,0,1,0,1,1,0,1,0,1,0,0,1,1,2484.1
1,1,0,1,0,0,0,0,0,0,0,1,1,0,2499.8
0,1,1,0,0,0,1,0,1,1,0,0,0,0,2495.7
1,1,0,1,1,1,0,0,0,1,0,0,0,1,2512.7
1,0,1,0,1,1,0,0,1,1,1,0,1,1,2486.3
1,0,0,0,1,1,1,0,0,1,1,0,1,1,2476.5
1,1,1,0,1,0,1,0,1,1,1,0,0,0,2496.7
1,1,0,1,0,0,1,0,0,0,1,0,1,1,2480.7
1,1,1,0,0,1,1,0,1,0,0,0,0,0,2482.1
1,1,0,0,0,0,0,1,1,0,0,1,1,0,2482.4
0,0,1,1,0,0,1,1,0,0,0,1,1,1,2488.5
0,1,0,1,0,1,0,1,1,1,1,1,0,1,2502.6
0,1,1,0,1,1,0,1,0,1,0,0,1,1,2487.9
1,1,1,0,0,1,0,0,0,1,0,1,1,0,2494.3
1,0,1,0,0,1,0,0,1,0,1,1,1,1,2498.1
1,1,0,1,0,1,0,0,0,1,0,0,1,0,2492.9
0,0,1,1,0,1,1,0,0,1,0,1,1,0,2480.3
0,1,0,0,1,0,1,1,0,1,0,1,1,1,2493.4
0,1,0,1,0,0,0,1,0,1,1,1,0,1,2489.9
1,0,1,1,1,0,0,0,1,1,1,0,1,1,2480.9
0,1,0,0,0,0,1,0,0,1,1,1,0,1,2502.7
0,0,0,1,0,1,1,0,1,1,1,1,1,1,2484.3
1,0,0,0,0,1,0,0,1,0,0,1,1,0,2501.2
0,0,0,0,0,1,0,0,1,1,1,0,0,1,2479.0
1,0,1,1,0,0,1,1,0,1,1,1,1,1,2483.0
0,0,0,0,1,0,1,1,0,0,1,1,0,0,2490.0
0,1,1,1,1,0,1,1,0,1,1,0,1,0,2491.2
0,1,1,0,1,0,1,0,1,0,0,1,1,1,2481.3
1,1,0,1,0,1,0,0,1,0,1,0,1,1,2468.5
0,0,1,1,1,0,1,1,0,0,0,1,1,1,2496.1
1,1,1,0,0,0,0,1,1,0,0,0,1,0,2479.3
0,0,0,1,0,1,1,1,1,0,0,1,0,1,2484.9
1,1,0,0,0,0,1,0,1,1,1,0,0,1,2494.0
0,1,1,0,1,0,0,1,1,0,0,0,0,1,2480.6
1,1,0,1,0,1,1,0,0,1,1,1,0,1,2487.5
1,1,1,0,1,0,1,0,1,0,0,1,0,0,2513.8
0,1,1,0,1,0,0,1,1,1,0,0,0,0,2499.2
1,1,0,0,0,0,1,1,0,1,0,0,1,1,2498.2
0,1,1,0,1,0,1,1,1,1,0,0,0,1,2485.7
0,0,1,0,1,1,0,1,0,0,0,1,1,0,2476.2
0,1,0,1,1,1,1,0,1,1,1,1,0,1,2486.6
0,0,1,1,0,0,0,0,1,1,0,0,0,0,2489.7
1,1,0,0,0,1,0,0,1,0,1,1,0,1,2502.9
0,1,0,1,0,1,1,0,1,1,0,0,1,0,2479.0
0,0,1,1,0,0,0,1,1,0,1,1,1,0,2510.2
0,0,1,1,0,1,0,1,1,0,1,1,0,1,2495.3
0,1,0,0,0,1,0,0,1,0,1,0,0,1,2490.2
1,0,1,0,0,1,0,1,1,1,0,1,1,1,2510.7
0,1,1,1,1,0,0,0,1,0,0,0,0,0,2500.1
1,1,0,1,0,1,0,1,0,1,1,0,1,1,2498.5
1,1,1,1,1,1,0,1,1,0,0,1,1,0,2478.8
0,1,0,1,0,0,0,1,0,0,1,0,0,0,2503.0
0,1,0,0,1,0,1,1,1,0,1,1,1,1,2508.4
1,1,0,1,0,1,0,0,0,0,0,0,0,1,2497.8
0,1,1,0,1,0,1,0,1,0,0,1,1,0,2495.9
0,0,0,0,0,1,1,1,0,0,0,0,0,1,2484.7
0,1,1,0,0,1,1,1,0,0,0,0,1,1,2502.1
1,0,0,1,1,1,0,1,1,0,1,1,1,1,2499.8
0,1,0,0,1,1,1,0,0,1,0,0,1,1,2481.1
1,0,0,1,1,0,0,0,0,1,0,1,0,1,2494.5
0,1,0,0,0,0,0,1,1,0,1,0,0,1,2470.6
1,1,1,0,0,1,1,0,0,0,1,0,0,1,2492.4
0,1,0,1,0,1,1,0,0,0,1,0,1,0,2482.2
1,1,1,0,0,1,0,1,1,1,1,1,0,0,2479.5
1,1,0,1,0,1,0,0,1,1,1,0,0,1,2485.9
0,0,0,0,1,0,0,1,0,1,1,1,0,1,2494.8
1,1,0,1,0,1,0,0,0,0,0,1,0,0,2480.6
1,1,1,0,0,1,1,1,0,1,0,0,0,0,2489.6
1,1,1,1,0,0,0,0,1,0,0,0,1,0,2473.7
1,0,1,1,0,1,0,1,1,1,0,1,0,0,2498.5
1,0,0,1,1,1,1,1,0,0,1,1,0,1,2492.2
0,0,1,1,0,1,0,1,0,1,1,1,1,0,2491.0
1,1,1,0,0,1,0,0,0,1,0,0,1,0,2489.8
0,0,1,1,0,0,0,0,0,1,0,0,0,0,2491.9
1,1,0,0,0,1,0,0,0,0,1,0,0,1,2471.2
0,1,0,1,0,1,0,1,0,0,0,0,0,0,2492.9
0,1,1,1,1,1,0,0,1,0,0,1,0,0,2487.3
1,0,1,1,1,0,1,0,1,0,1,0,0,1,2479.3
0,0,1,1,0,1,1,1,1,0,0,1,0,1,2508.1
1,1,1,1,0,0,0,0,0,1,1,1,0,0,2495.0
1,1,1,1,1,1,1,0,0,0,0,0,0,0,2501.2
0,0,1,0,0,0,0,0,0,0,1,0,1,0,2486.2
0,1,1,0,1,1,1,0,0,0,1,0,1,1,2485.5
0,0,1,1,1,0,0,0,0,0,0,1,1,0,2492.0
1,0,1,1,0,1,1,1,1,0,0,0,1,1,2475.9
1,1,0,0,1,0,0,1,1,1,0,0,0,0,2475.2
0,1,0,1,0,0,0,1,1,0,0,1,0,1,2496.5
1,0,0,0,1,0,1,0,1,0,0,1,0,1,2501.0
1,1,0,0,0,1,0,0,1,0,1,0,0,1,2495.1
1,0,0,1,0,0,0,1,0,1,1,0,1,0,2498.0
0,0,1,1,1,0,0,0,0,0,1,1,0,0,2509.2
0,0,0,1,0,1,1,0,1,0,1,0,0,0,2493.8
1,1,0,1,1,0,0,0,0,1,0,1,0,1,2490.6
0,0,0,0,0,1,1,1,1,0,0,0,0,0,2465.0
0,1,1,0,0,1,0,1,0,0,0,0,1,1,2499.6
0,0,0,0,0,1,0,1,1,1,0,1,1,0,2496.6
1,1,0,0,1,1,0,0,0,1,0,0,1,1,2495.3
1,1,0,0,0,1,0,0,1,0,0,1,1,1,2503.4
0,1,1,0,1,0,0,0,0,1,0,1,0,1,2489.7
1,0,0,0,0,1,1,0,1,0,0,1,0,0,2493.1
0,0,1,0,1,1,0,0,1,0,1,1,0,1,2509.9
