SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrand100K.5
0,0,0,0,0,1,0,0,1,0,0,0,0,1,73.767
1,1,0,1,1,1,0,1,0,0,1,1,1,1,73.825
0,0,1,0,0,1,1,1,0,1,0,1,1,1,74.413
0,0,0,1,1,1,0,0,1,0,1,1,1,0,73.595
0,1,0,0,1,1,0,0,1,0,0,0,0,0,73.858
1,0,0,0,0,1,1,1,0,0,0,1,0,0,73.711
1,1,0,1,0,0,0,1,1,0,0,1,1,1,74.146
1,1,0,0,0,1,1,1,0,0,0,0,1,0,73.74
1,0,0,1,1,0,0,1,1,1,1,1,1,1,74.83
0,1,1,0,1,0,1,1,1,0,0,1,1,1,73.806
0,1,0,1,1,0,1,1,0,0,0,0,1,0,73.452
1,0,0,0,1,1,1,1,1,1,1,0,0,0,75.606
1,0,1,1,0,1,0,1,0,0,1,1,0,1,74.229
1,0,1,0,1,0,0,1,1,0,1,0,0,1,74.103
1,1,1,1,1,1,1,1,1,1,1,0,1,1,74.095
1,1,1,0,1,1,0,0,1,1,0,1,1,1,74.463
0,1,0,1,1,0,0,0,1,0,1,0,0,1,73.903
1,0,1,0,1,1,0,1,1,1,1,0,1,1,74.185
0,0,0,1,1,0,1,1,0,1,1,1,0,0,74.519
1,0,0,0,0,1,0,1,1,0,1,0,0,1,74.218
1,0,1,0,0,1,1,1,1,1,0,0,1,0,74.416
0,0,0,1,0,0,1,1,1,1,1,0,1,1,74.396
0,0,0,0,1,0,1,1,1,1,1,1,0,0,74.42
0,1,1,0,0,0,1,0,1,0,1,0,1,0,73.947
0,1,0,0,1,0,1,0,0,0,1,0,0,0,74.196
1,0,0,1,1,1,0,1,0,1,1,1,1,1,74.56
1,1,0,0,1,0,0,0,1,1,1,1,1,0,74.46
1,1,0,1,0,0,0,0,0,1,0,1,1,1,74.312
0,0,1,1,1,1,1,0,1,1,0,1,1,0,74.511
0,1,1,0,0,0,1,0,1,0,0,0,1,0,73.859
0,1,0,1,1,0,1,1,0,1,1,1,0,0,74.713
0,1,1,0,0,1,0,0,1,1,1,1,1,1,74.898
1,0,1,1,0,1,1,0,1,1,0,1,0,0,75.045
0,1,0,1,0,0,1,1,1,0,1,0,0,1,73.894
1,0,1,1,0,0,1,0,1,0,1,1,1,1,73.46
0,0,1,1,0,1,1,0,1,0,1,0,0,1,74.455
0,0,0,1,1,1,0,1,0,1,0,1,0,1,74.635
1,1,1,0,0,0,0,1,1,1,1,1,0,1,74.778
0,1,0,0,0,1,0,0,1,1,0,0,1,0,74.635
1,0,0,1,1,1,1,0,1,0,0,0,1,1,74.296
1,1,0,1,1,1,1,1,0,1,1,1,1,1,75.095
1,0,1,0,0,1,0,0,1,1,1,0,0,1,74.663
0,1,0,1,1,0,1,1,1,1,1,1,0,0,74.996
1,0,0,1,0,1,0,0,0,1,1,0,0,1,74.261
0,1,0,1,0,1,1,1,0,0,1,1,1,0,74.006
1,0,1,1,0,0,0,1,1,0,1,1,1,1,73.424
1,0,1,1,0,0,0,0,1,0,1,1,1,1,74.159
0,1,1,1,1,0,1,1,0,1,0,1,0,1,74.887
1,1,1,1,1,1,1,0,0,0,0,0,0,1,73.326
1,0,0,0,1,0,0,0,1,1,1,0,0,1,75.08
0,0,0,0,1,0,1,0,1,1,1,0,0,0,74.376
0,1,1,1,0,1,1,1,0,1,1,0,1,0,74.315
0,1,1,0,0,0,1,0,1,0,1,1,1,0,73.889
0,0,0,0,0,1,0,0,0,0,0,1,0,1,73.966
1,1,0,0,0,1,1,1,0,0,1,1,1,0,73.668
1,0,0,0,0,0,1,0,0,0,0,1,0,0,74.115
1,1,0,1,1,1,0,1,0,1,0,1,1,0,74.481
0,1,0,1,1,1,1,0,1,1,1,0,1,1,74.318
0,1,0,1,1,0,0,0,0,0,0,0,0,1,74.328
1,1,0,1,0,0,0,1,1,1,0,0,1,0,74.665
0,1,0,1,1,0,0,0,0,0,1,1,1,0,74.497
0,1,1,1,0,1,1,1,1,1,0,0,1,1,74.946
0,0,1,1,1,0,1,1,0,1,1,0,1,1,74.18
1,1,0,0,0,0,1,0,1,1,0,1,0,1,74.456
0,0,0,0,1,0,1,1,0,0,1,1,1,0,73.242
1,1,0,1,0,0,0,0,0,0,1,0,0,0,73.995
0,1,1,0,0,0,1,1,0,1,0,0,1,0,74.272
1,0,1,1,1,1,0,0,1,0,1,0,0,1,73.814
1,1,1,1,0,0,1,0,1,1,1,1,0,0,74.496
1,0,1,0,0,0,1,1,0,0,0,0,0,0,73.866
1,1,1,0,1,1,0,0,1,0,0,0,0,0,73.851
1,1,0,0,1,1,0,0,1,0,0,1,0,0,74.55
0,0,0,1,1,0,1,0,0,1,0,0,0,0,74.201
0,0,0,0,1,1,0,0,1,0,1,1,0,0,73.967
0,0,1,1,0,0,1,1,1,1,1,0,0,1,74.598
1,0,1,0,0,0,0,1,0,1,0,0,0,0,74.838
0,0,1,0,1,1,0,0,1,0,0,1,1,0,73.803
0,0,0,1,1,1,0,1,0,1,0,1,1,1,74.777
1,1,1,1,1,0,1,0,0,1,1,0,1,0,74.144
0,1,1,1,0,1,1,1,0,0,1,1,1,1,73.988
0,0,1,1,0,1,0,0,1,0,0,0,1,0,73.855
0,1,1,1,1,0,0,1,0,0,1,1,0,1,73.886
0,0,1,1,0,0,1,1,0,0,1,0,0,1,73.904
1,1,1,0,1,1,1,0,1,0,0,0,1,0,73.768
1,1,0,0,1,0,1,0,0,1,0,0,0,0,86.889
0,0,1,1,1,1,0,1,0,1,0,1,1,1,74.384
0,0,1,1,1,0,1,0,0,1,1,0,1,1,74.292
0,1,0,0,1,0,0,0,1,1,0,0,1,0,73.992
0,0,1,0,0,0,1,1,0,0,1,1,0,0,73.972
1,1,0,0,0,0,0,1,1,1,1,0,0,0,74.449
0,1,0,0,1,0,0,0,0,1,1,0,1,0,74.316
0,0,1,1,0,0,0,1,0,0,0,0,0,0,74.03
1,0,1,0,1,0,0,0,1,0,0,1,0,0,73.987
1,0,1,1,1,0,0,1,0,0,0,1,1,0,74.042
0,1,1,0,0,0,1,1,0,1,0,0,0,1,75.062
1,0,1,1,0,0,0,0,0,0,1,0,1,0,73.813
1,0,0,0,0,0,1,0,0,1,1,0,1,1,74.321
1,1,1,1,0,1,0,1,0,0,0,1,1,0,73.533
0,1,1,0,0,0,0,0,1,1,1,1,0,0,75.004
1,1,1,1,0,0,0,1,1,1,0,0,0,0,74.413
0,0,0,1,1,0,0,0,0,1,1,0,1,0,74.353
1,1,0,0,1,0,0,0,1,1,0,0,1,0,74.561
0,1,1,0,0,0,1,0,1,1,0,0,1,1,74.204
1,1,1,0,0,1,0,0,1,1,0,1,1,0,74.677
0,1,0,1,0,1,1,1,1,1,1,0,1,1,74.88
0,1,1,0,0,1,0,0,1,0,1,1,0,0,74.137
1,0,0,0,1,1,0,0,1,1,0,1,1,1,74.592
0,0,1,0,0,1,1,1,1,0,1,1,1,0,73.567
0,1,0,1,1,0,1,1,1,0,1,0,0,1,73.893
1,0,1,0,0,0,0,0,1,0,0,0,1,1,73.798
0,1,1,0,0,0,1,0,0,0,0,0,1,1,74.402
0,1,1,0,0,1,0,0,0,1,1,1,1,1,74.495
0,1,0,1,0,0,0,0,0,0,0,0,1,1,74.058
0,0,1,0,1,0,0,1,1,0,1,0,0,0,73.672
1,1,0,0,0,1,1,0,1,0,0,1,0,1,73.774
1,0,0,0,0,0,1,0,1,1,0,0,1,1,74.546
0,1,1,1,0,1,0,0,1,0,1,0,1,0,73.834
0,0,0,1,0,0,0,1,1,0,0,0,1,0,74.162
1,0,1,0,1,0,0,0,0,1,0,1,1,0,74.685
1,0,0,1,1,0,1,0,1,1,1,0,0,1,74.657
1,1,1,0,1,0,1,0,1,1,0,0,1,1,74.342
0,1,1,1,0,0,1,1,1,0,1,1,1,0,73.813
1,1,0,1,1,0,1,1,1,0,0,1,1,0,73.395
1,0,1,0,0,1,0,1,0,1,1,0,1,0,74.426
0,1,0,0,1,0,0,0,1,0,1,0,1,1,73.594
1,0,0,1,1,0,1,0,0,0,1,0,0,0,73.742
1,0,1,0,1,1,1,0,0,1,0,0,0,1,74.55
1,1,1,1,0,0,0,1,1,1,1,1,0,1,74.729
1,1,1,0,0,0,0,1,0,1,0,1,0,0,74.779
1,0,0,1,1,1,0,0,0,0,0,0,0,1,73.849
0,1,1,1,0,0,0,1,1,0,1,1,0,1,74.233
0,1,0,1,1,0,0,0,0,0,0,1,0,1,74.194
0,0,0,0,0,1,1,0,1,1,1,0,0,0,74.695
0,1,1,0,0,0,0,1,0,1,1,0,1,0,74.538
0,1,1,0,1,1,0,0,0,1,0,1,1,1,74.313
1,1,1,1,0,1,1,1,0,1,0,0,1,0,74.317
0,1,0,0,1,0,1,0,1,1,0,1,0,0,74.172
1,1,0,1,0,1,1,0,0,1,1,1,1,0,74.426
1,1,1,0,1,0,1,1,1,0,1,0,0,1,73.684
1,0,0,0,0,1,1,0,1,1,1,1,1,0,74.633
0,0,1,1,0,1,1,1,1,1,1,0,0,0,74.231
0,1,0,1,1,0,1,1,1,0,0,0,1,1,74.095
1,0,1,1,0,0,1,0,1,0,0,1,1,1,74.161
0,1,0,0,1,0,1,0,1,0,0,0,1,1,74.231
1,1,1,1,1,0,1,0,1,1,0,0,0,0,74.882
0,1,0,1,0,0,1,0,0,1,1,1,0,0,74.736
1,1,1,1,1,1,1,1,1,1,0,0,0,0,74.722
0,1,0,1,1,0,1,0,1,0,1,1,0,0,74.122
1,0,0,1,1,0,0,0,0,1,1,0,0,1,74.365
1,1,0,1,0,1,1,0,0,1,1,1,0,0,74.549
0,0,1,1,1,1,0,0,1,0,0,0,0,1,73.993
0,0,1,0,0,0,0,0,1,1,1,1,0,0,74.561
0,0,1,0,0,1,0,0,0,0,1,0,1,0,74.039
1,0,1,0,0,1,1,0,0,1,1,0,0,0,73.845
1,0,0,1,0,0,1,0,1,0,1,1,0,1,73.996
0,0,1,1,1,0,1,0,0,1,1,0,1,0,74.399
1,1,1,1,0,1,1,0,0,0,1,0,1,1,74.079
1,1,0,1,1,1,0,1,0,0,1,1,1,1,73.913
0,1,0,1,1,0,1,0,1,0,0,0,0,0,73.911
1,0,0,0,1,0,1,1,1,0,0,1,1,1,73.75
0,0,1,0,1,1,1,0,0,0,0,1,1,0,73.463
1,0,1,0,0,1,1,0,0,0,1,0,1,0,73.821
0,0,0,0,1,1,0,1,1,1,1,1,0,1,74.611
0,0,0,1,0,1,1,0,0,1,0,0,1,1,74.238
1,1,0,1,0,0,0,0,1,1,1,1,0,0,74.827
0,1,1,1,0,1,0,1,1,0,1,1,1,1,73.834
0,1,1,1,0,1,1,1,0,0,0,1,1,1,73.484
1,0,0,0,0,0,1,0,0,1,0,1,1,0,74.422
1,1,1,0,1,1,1,1,0,0,0,0,1,1,73.908
1,1,1,1,0,0,0,1,1,0,1,0,0,0,73.968
0,0,0,1,0,0,1,1,1,1,0,1,0,0,74.545
0,0,1,1,0,1,0,0,0,1,1,0,1,0,74.35
0,0,0,1,1,0,0,1,0,1,0,1,1,1,74.312
1,1,0,1,1,1,0,1,0,0,1,0,0,1,74.046
1,0,1,1,1,1,1,1,0,1,0,0,0,1,74.057
0,0,1,0,1,0,1,0,1,0,0,0,1,0,73.583
0,1,0,0,0,1,0,0,0,0,0,1,1,0,73.803
0,0,1,0,1,0,0,0,0,1,1,0,0,0,74.977
1,1,0,1,0,1,1,0,1,0,0,0,1,1,73.987
1,0,0,1,0,0,0,1,1,0,1,0,1,1,73.791
1,1,0,1,1,0,1,0,0,1,1,0,0,1,74.588
0,0,0,0,1,0,0,0,1,1,1,0,1,1,74.41
0,1,1,0,0,0,0,1,0,1,0,1,1,1,74.641
1,0,1,0,0,1,0,0,1,0,1,0,0,0,74.087
0,1,0,1,1,1,0,0,1,0,1,0,0,0,74.01
0,1,1,0,0,0,1,0,0,1,1,0,1,1,74.397
1,0,0,1,1,0,1,1,0,1,0,1,1,1,74.288
1,0,1,1,0,1,0,1,1,0,1,1,1,1,73.77
0,0,1,1,1,0,1,1,1,1,1,0,1,1,74.057
1,0,1,1,1,0,1,1,1,0,0,0,0,0,73.853
1,0,1,1,1,1,0,0,0,0,1,0,1,0,73.954
0,0,1,0,0,0,1,1,0,1,0,1,1,0,74.627
1,1,1,0,1,1,1,1,0,0,0,1,1,1,73.89
0,1,0,1,0,1,1,0,1,0,1,0,1,1,73.514
0,1,1,1,0,0,0,0,1,1,1,0,0,0,74.495
0,1,0,1,0,1,0,1,0,0,0,0,1,1,74.011
1,1,0,0,1,0,0,1,0,0,0,1,1,0,73.854
0,1,0,1,1,0,0,0,1,0,1,0,0,1,74.125
0,1,1,0,0,1,1,0,0,1,0,0,0,0,74.593
0,0,1,1,1,1,1,0,0,1,0,1,1,1,75.77
1,0,1,1,1,1,0,1,0,1,0,0,0,1,74.556
1,1,1,0,1,0,1,0,1,1,0,0,0,0,74.766
1,0,0,0,1,1,0,1,1,0,1,1,1,1,73.844
0,1,1,0,1,1,1,1,1,1,1,0,1,1,74.594
0,0,1,0,1,1,1,1,1,0,1,1,0,1,74.905
0,0,1,1,1,0,0,1,1,1,0,1,1,1,75.551
0,0,0,0,1,0,1,1,0,1,0,0,0,0,74.543
1,1,1,1,1,1,1,1,0,0,0,0,1,1,73.782
0,0,1,1,0,0,0,1,1,0,0,0,1,1,74.04
0,0,1,0,1,1,1,0,1,1,1,1,0,0,74.858
0,1,0,1,1,0,0,0,1,1,0,0,1,1,74.262
0,0,1,1,1,0,1,0,0,1,1,1,1,0,74.427
0,0,0,1,0,0,0,0,1,0,1,1,0,1,74.074
0,0,0,0,0,1,1,0,1,1,1,0,0,1,74.259
1,0,1,1,1,1,0,1,1,1,0,1,1,0,87.282
1,0,0,0,1,0,1,1,0,0,1,0,1,0,73.309
1,0,0,0,1,0,1,0,1,0,1,0,1,0,74.008
0,0,0,1,0,1,1,1,0,0,1,1,1,0,73.866
1,1,0,1,1,1,0,1,1,0,0,1,0,1,73.898
0,1,0,0,0,1,1,1,0,1,0,0,1,0,73.833
1,1,1,0,0,1,1,1,1,1,0,1,1,1,73.851
1,1,0,1,1,0,1,1,0,1,0,0,0,1,74.749
0,1,1,0,0,1,0,1,0,0,1,1,0,1,74.211
1,1,1,0,0,1,0,1,0,1,1,1,0,0,74.407
1,1,0,1,1,1,1,0,0,0,1,0,1,0,73.646
1,0,0,0,0,0,1,0,0,1,0,1,1,1,74.491
1,1,0,1,1,0,1,1,0,1,0,1,0,1,74.445
0,1,1,0,0,1,0,0,1,1,0,0,1,1,74.654
1,1,1,1,1,1,1,0,1,1,1,0,0,0,74.705
1,1,1,0,1,1,1,0,1,1,0,0,1,1,74.656
0,0,1,0,1,1,1,1,1,0,0,1,1,1,74.031
1,0,0,1,1,1,1,1,1,1,0,1,0,1,74.397
1,0,1,1,1,0,0,0,1,1,0,0,1,1,74.34
1,0,0,1,1,1,1,0,1,1,1,1,1,0,74.552
0,0,1,1,1,0,1,1,1,1,0,1,0,0,74.888
1,0,0,0,0,0,1,0,1,1,0,0,0,1,74.234
0,1,0,0,1,0,1,0,1,0,0,0,1,0,73.959
1,0,0,1,1,1,0,1,0,0,0,1,1,1,74.078
0,0,1,0,0,1,1,1,1,0,0,0,0,1,74.084
1,1,0,1,1,0,1,1,0,0,1,0,0,0,74.181
0,1,0,0,1,1,1,1,1,0,1,1,0,1,73.911
1,0,1,0,1,0,1,1,1,1,1,0,0,1,74.723
1,0,0,0,1,0,1,1,1,0,1,0,0,1,74.232
0,0,1,1,1,0,1,0,1,1,1,1,0,1,74.814
1,1,1,1,0,0,0,0,0,0,0,0,1,0,73.932
0,1,1,1,1,0,0,1,0,0,0,0,1,1,73.813
1,1,0,1,1,0,1,0,1,0,1,1,0,1,73.963
1,0,1,0,1,1,1,0,1,0,1,1,0,1,73.966
0,0,0,1,0,1,0,0,1,0,0,1,0,0,73.948
0,0,0,1,0,0,1,0,1,0,0,0,0,1,74.015
0,1,1,1,1,0,0,0,1,0,1,1,0,0,73.688
0,1,0,1,0,0,0,0,1,1,1,1,1,0,74.835
0,0,0,1,1,1,0,1,1,1,1,1,1,1,74.512
1,1,1,0,0,0,1,1,0,1,1,1,0,0,74.621
0,1,0,0,0,1,1,1,0,0,1,0,1,0,73.907
1,1,0,1,0,0,0,0,0,0,0,0,1,0,73.379
0,0,1,1,0,0,1,0,1,1,1,1,1,1,74.879
1,1,1,1,1,0,1,0,1,0,1,1,1,1,73.754
1,0,1,1,1,0,0,0,0,1,1,1,0,1,74.736
0,0,0,1,0,0,1,0,1,1,0,0,0,1,74.867
1,0,0,1,0,1,0,0,1,0,1,1,1,1,73.181
1,1,0,0,1,0,1,0,0,0,0,0,1,1,73.643
0,1,1,0,0,1,0,0,0,1,1,1,0,1,74.602
1,1,1,0,0,0,0,0,1,0,0,0,0,1,74.367
0,0,1,0,1,1,0,0,0,0,1,0,0,1,74.11
1,1,1,1,0,1,1,0,0,1,1,0,1,1,74.608
0,1,0,0,1,1,0,0,0,1,1,1,0,0,74.348
0,0,0,1,0,0,0,0,0,1,1,0,0,1,74.795
0,0,1,1,1,1,1,0,0,0,1,1,1,1,73.766
0,0,1,1,0,1,0,1,1,1,1,1,0,1,74.52
0,0,1,0,1,0,1,0,1,1,0,1,0,0,75.115
1,1,1,0,0,1,0,1,0,1,0,0,1,0,74.661
0,1,1,0,0,0,0,1,0,1,1,1,1,1,74.28
0,0,0,1,1,1,0,0,0,1,1,1,1,0,74.276
0,1,0,0,0,1,1,0,1,1,1,1,1,0,74.631
1,1,0,1,0,0,1,1,1,0,1,0,1,0,74.06
1,0,1,0,1,0,1,0,0,1,1,1,1,1,74.588
1,1,0,0,0,1,0,1,0,1,1,0,1,0,74.619
1,1,0,1,1,1,0,0,1,1,1,1,1,0,74.43
0,1,1,1,0,0,0,1,1,1,1,1,0,0,75.03
0,1,1,1,0,1,0,0,0,0,0,0,0,0,74.183
1,0,1,0,0,0,1,0,0,0,1,0,1,0,74.126
1,0,0,0,1,0,1,1,0,1,0,0,0,1,74.447
0,0,1,0,0,1,0,0,0,0,0,0,1,1,73.931
0,1,0,0,1,0,0,0,0,1,0,0,1,1,74.0
0,0,1,0,1,0,1,1,0,0,1,1,0,0,73.846
1,1,0,1,0,0,0,1,0,1,1,1,0,1,74.312
0,0,1,0,0,1,0,0,1,0,0,1,0,1,74.018
0,0,0,1,0,1,1,0,0,0,1,1,0,0,76.959
0,0,1,1,1,0,0,0,1,0,0,0,0,1,74.222
0,1,0,1,1,0,0,0,1,0,1,0,0,0,74.365
1,0,0,0,0,0,1,0,1,0,1,1,1,1,74.257
0,0,0,1,0,0,0,0,0,0,1,0,0,0,74.073
1,1,1,1,0,0,0,0,1,1,1,1,1,0,74.695
0,0,0,0,0,0,1,1,0,0,0,0,1,1,73.845
0,1,0,0,0,1,1,0,1,0,1,1,0,0,73.853
0,0,0,0,1,1,0,1,1,1,0,0,0,0,74.332
0,0,1,0,0,0,1,1,1,0,0,0,0,1,74.04
0,0,1,0,1,0,1,0,0,0,1,1,1,1,74.131
0,0,1,1,0,1,1,1,1,0,0,0,1,0,73.398
0,0,1,0,1,1,0,1,0,1,0,0,1,1,74.636
1,1,0,1,0,0,0,0,0,0,0,1,1,0,73.46
0,1,1,0,0,0,1,0,1,1,0,0,0,0,74.822
1,1,0,1,1,1,0,0,0,1,0,0,0,1,74.707
1,0,1,0,1,1,0,0,1,1,1,0,1,1,74.576
1,0,0,0,1,1,1,0,0,1,1,0,1,1,74.362
1,1,1,0,1,0,1,0,1,1,1,0,0,0,74.197
1,1,0,1,0,0,1,0,0,0,1,0,1,1,74.179
1,1,1,0,0,1,1,0,1,0,0,0,0,0,74.033
1,1,0,0,0,0,0,1,1,0,0,1,1,0,73.855
0,0,1,1,0,0,1,1,0,0,0,1,1,1,73.899
0,1,0,1,0,1,0,1,1,1,1,1,0,1,74.908
0,1,1,0,1,1,0,1,0,1,0,0,1,1,74.574
1,1,1,0,0,1,0,0,0,1,0,1,1,0,74.314
1,0,1,0,0,1,0,0,1,0,1,1,1,1,74.15
1,1,0,1,0,1,0,0,0,1,0,0,1,0,74.462
0,0,1,1,0,1,1,0,0,1,0,1,1,0,74.046
0,1,0,0,1,0,1,1,0,1,0,1,1,1,74.016
0,1,0,1,0,0,0,1,0,1,1,1,0,1,74.401
1,0,1,1,1,0,0,0,1,1,1,0,1,1,74.486
0,1,0,0,0,0,1,0,0,1,1,1,0,1,74.684
0,0,0,1,0,1,1,0,1,1,1,1,1,1,74.456
1,0,0,0,0,1,0,0,1,0,0,1,1,0,73.576
0,0,0,0,0,1,0,0,1,1,1,0,0,1,74.397
1,0,1,1,0,0,1,1,0,1,1,1,1,1,74.649
0,0,0,0,1,0,1,1,0,0,1,1,0,0,74.066
0,1,1,1,1,0,1,1,0,1,1,0,1,0,73.919
0,1,1,0,1,0,1,0,1,0,0,1,1,1,74.095
1,1,0,1,0,1,0,0,1,0,1,0,1,1,74.001
0,0,1,1,1,0,1,1,0,0,0,1,1,1,73.803
1,1,1,0,0,0,0,1,1,0,0,0,1,0,73.514
0,0,0,1,0,1,1,1,1,0,0,1,0,1,74.062
1,1,0,0,0,0,1,0,1,1,1,0,0,1,74.487
0,1,1,0,1,0,0,1,1,0,0,0,0,1,74.397
1,1,0,1,0,1,1,0,0,1,1,1,0,1,74.503
1,1,1,0,1,0,1,0,1,0,0,1,0,0,74.171
0,1,1,0,1,0,0,1,1,1,0,0,0,0,74.941
1,1,0,0,0,0,1,1,0,1,0,0,1,1,74.405
0,1,1,0,1,0,1,1,1,1,0,0,0,1,74.372
0,0,1,0,1,1,0,1,0,0,0,1,1,0,73.458
0,1,0,1,1,1,1,0,1,1,1,1,0,1,74.859
0,0,1,1,0,0,0,0,1,1,0,0,0,0,74.795
1,1,0,0,0,1,0,0,1,0,1,1,0,1,73.537
0,1,0,1,0,1,1,0,1,1,0,0,1,0,75.04
0,0,1,1,0,0,0,1,1,0,1,1,1,0,73.74
0,0,1,1,0,1,0,1,1,0,1,1,0,1,73.786
0,1,0,0,0,1,0,0,1,0,1,0,0,1,73.97
1,0,1,0,0,1,0,1,1,1,0,1,1,1,78.783
0,1,1,1,1,0,0,0,1,0,0,0,0,0,73.662
1,1,0,1,0,1,0,1,0,1,1,0,1,1,74.415
1,1,1,1,1,1,0,1,1,0,0,1,1,0,73.781
0,1,0,1,0,0,0,1,0,0,1,0,0,0,73.924
0,1,0,0,1,0,1,1,1,0,1,1,1,1,73.566
1,1,0,1,0,1,0,0,0,0,0,0,0,1,73.726
0,1,1,0,1,0,1,0,1,0,0,1,1,0,74.257
0,0,0,0,0,1,1,1,0,0,0,0,0,1,74.13
0,1,1,0,0,1,1,1,0,0,0,0,1,1,74.194
1,0,0,1,1,1,0,1,1,0,1,1,1,1,74.686
0,1,0,0,1,1,1,0,0,1,0,0,1,1,74.779
1,0,0,1,1,0,0,0,0,1,0,1,0,1,74.578
0,1,0,0,0,0,0,1,1,0,1,0,0,1,74.764
1,1,1,0,0,1,1,0,0,0,1,0,0,1,73.449
0,1,0,1,0,1,1,0,0,0,1,0,1,0,73.669
1,1,1,0,0,1,0,1,1,1,1,1,0,0,74.159
1,1,0,1,0,1,0,0,1,1,1,0,0,1,74.9
0,0,0,0,1,0,0,1,0,1,1,1,0,1,74.53
1,1,0,1,0,1,0,0,0,0,0,1,0,0,74.343
1,1,1,0,0,1,1,1,0,1,0,0,0,0,74.415
1,1,1,1,0,0,0,0,1,0,0,0,1,0,73.876
1,0,1,1,0,1,0,1,1,1,0,1,0,0,74.836
1,0,0,1,1,1,1,1,0,0,1,1,0,1,74.352
0,0,1,1,0,1,0,1,0,1,1,1,1,0,74.412
1,1,1,0,0,1,0,0,0,1,0,0,1,0,74.169
0,0,1,1,0,0,0,0,0,1,0,0,0,0,75.42
1,1,0,0,0,1,0,0,0,0,1,0,0,1,73.976
0,1,0,1,0,1,0,1,0,0,0,0,0,0,73.881
0,1,1,1,1,1,0,0,1,0,0,1,0,0,73.8
1,0,1,1,1,0,1,0,1,0,1,0,0,1,74.128
0,0,1,1,0,1,1,1,1,0,0,1,0,1,74.238
1,1,1,1,0,0,0,0,0,1,1,1,0,0,74.804
1,1,1,1,1,1,1,0,0,0,0,0,0,0,74.35
0,0,1,0,0,0,0,0,0,0,1,0,1,0,73.766
0,1,1,0,1,1,1,0,0,0,1,0,1,1,74.585
0,0,1,1,1,0,0,0,0,0,0,1,1,0,73.752
1,0,1,1,0,1,1,1,1,0,0,0,1,1,73.702
1,1,0,0,1,0,0,1,1,1,0,0,0,0,74.779
0,1,0,1,0,0,0,1,1,0,0,1,0,1,73.984
1,0,0,0,1,0,1,0,1,0,0,1,0,1,73.943
1,1,0,0,0,1,0,0,1,0,1,0,0,1,74.194
1,0,0,1,0,0,0,1,0,1,1,0,1,0,74.242
0,0,1,1,1,0,0,0,0,0,1,1,0,0,74.71
0,0,0,1,0,1,1,0,1,0,1,0,0,0,74.016
1,1,0,1,1,0,0,0,0,1,0,1,0,1,75.062
0,0,0,0,0,1,1,1,1,0,0,0,0,0,74.088
0,1,1,0,0,1,0,1,0,0,0,0,1,1,73.943
0,0,0,0,0,1,0,1,1,1,0,1,1,0,74.642
1,1,0,0,1,1,0,0,0,1,0,0,1,1,75.002
1,1,0,0,0,1,0,0,1,0,0,1,1,1,73.438
0,1,1,0,1,0,0,0,0,1,0,1,0,1,73.807
1,0,0,0,0,1,1,0,1,0,0,1,0,0,74.438
0,0,1,0,1,1,0,0,1,0,1,1,0,1,74.356
0,1,1,1,0,1,0,0,1,0,1,1,0,0,73.887
0,1,1,1,0,1,1,0,0,1,0,0,1,0,74.721
1,1,1,0,1,1,1,1,0,0,0,0,1,1,73.684
0,1,0,0,0,1,0,0,0,0,0,0,1,1,73.84
0,0,1,0,0,0,1,1,1,1,1,0,0,1,74.869
1,1,0,1,1,1,1,0,0,1,1,0,0,0,74.55
0,1,0,1,0,1,1,1,0,0,0,1,0,0,73.856
1,0,1,1,0,0,1,1,1,0,1,1,0,0,74.594
1,0,0,1,0,0,0,0,0,0,1,0,0,1,73.95
1,1,0,1,0,0,1,1,1,0,0,1,0,0,74.01
1,0,1,1,0,0,0,1,1,0,0,1,0,0,74.4
0,1,0,1,1,1,0,1,0,1,1,0,0,1,74.407
1,1,0,1,1,1,0,1,1,0,0,0,1,0,73.785
1,1,1,1,1,1,0,0,1,0,0,1,1,0,73.473
1,0,1,0,1,0,1,0,1,0,0,1,0,0,73.956
0,0,0,1,1,0,0,1,0,0,0,1,1,1,74.023
0,0,1,0,0,0,0,1,0,0,0,1,0,0,74.146
1,0,1,1,0,1,0,0,0,1,0,0,0,0,74.177
0,0,0,0,1,1,1,1,0,0,0,0,0,0,74.719
1,0,0,1,0,0,0,0,0,1,1,1,0,0,74.703
1,1,1,0,1,0,1,1,0,1,1,0,1,0,74.152
0,1,0,0,0,1,0,1,0,1,1,1,0,0,74.457
1,0,1,1,0,1,1,1,0,1,1,1,0,1,74.609
1,0,0,0,0,0,0,1,0,1,0,1,0,1,74.324
0,0,1,1,1,0,1,1,0,1,0,0,1,1,74.787
0,0,1,1,1,1,0,1,0,1,1,1,0,0,75.105
