SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readseq.10
0,0,0,0,0,1,0,0,1,0,0,0,0,1,3.715
1,1,0,1,1,1,0,1,0,0,1,1,1,1,3.689
0,0,1,0,0,1,1,1,0,1,0,1,1,1,5.925
0,0,0,1,1,1,0,0,1,0,1,1,1,0,3.778
0,1,0,0,1,1,0,0,1,0,0,0,0,0,3.758
1,0,0,0,0,1,1,1,0,0,0,1,0,0,3.931
1,1,0,1,0,0,0,1,1,0,0,1,1,1,3.75
1,1,0,0,0,1,1,1,0,0,0,0,1,0,3.866
1,0,0,1,1,0,0,1,1,1,1,1,1,1,3.749
0,1,1,0,1,0,1,1,1,0,0,1,1,1,3.755
0,1,0,1,1,0,1,1,0,0,0,0,1,0,3.761
1,0,0,0,1,1,1,1,1,1,1,0,0,0,3.669
1,0,1,1,0,1,0,1,0,0,1,1,0,1,3.757
1,0,1,0,1,0,0,1,1,0,1,0,0,1,3.73
1,1,1,1,1,1,1,1,1,1,1,0,1,1,3.686
1,1,1,0,1,1,0,0,1,1,0,1,1,1,3.764
0,1,0,1,1,0,0,0,1,0,1,0,0,1,3.732
1,0,1,0,1,1,0,1,1,1,1,0,1,1,3.674
0,0,0,1,1,0,1,1,0,1,1,1,0,0,3.768
1,0,0,0,0,1,0,1,1,0,1,0,0,1,3.706
1,0,1,0,0,1,1,1,1,1,0,0,1,0,3.69
0,0,0,1,0,0,1,1,1,1,1,0,1,1,3.75
0,0,0,0,1,0,1,1,1,1,1,1,0,0,3.873
0,1,1,0,0,0,1,0,1,0,1,0,1,0,3.733
0,1,0,0,1,0,1,0,0,0,1,0,0,0,3.711
1,0,0,1,1,1,0,1,0,1,1,1,1,1,3.735
1,1,0,0,1,0,0,0,1,1,1,1,1,0,4.605
1,1,0,1,0,0,0,0,0,1,0,1,1,1,3.777
0,0,1,1,1,1,1,0,1,1,0,1,1,0,3.777
0,1,1,0,0,0,1,0,1,0,0,0,1,0,7.593
0,1,0,1,1,0,1,1,0,1,1,1,0,0,3.754
0,1,1,0,0,1,0,0,1,1,1,1,1,1,3.801
1,0,1,1,0,1,1,0,1,1,0,1,0,0,3.759
0,1,0,1,0,0,1,1,1,0,1,0,0,1,3.712
1,0,1,1,0,0,1,0,1,0,1,1,1,1,3.755
0,0,1,1,0,1,1,0,1,0,1,0,0,1,3.739
0,0,0,1,1,1,0,1,0,1,0,1,0,1,3.784
1,1,1,0,0,0,0,1,1,1,1,1,0,1,3.751
0,1,0,0,0,1,0,0,1,1,0,0,1,0,3.739
1,0,0,1,1,1,1,0,1,0,0,0,1,1,5.904
1,1,0,1,1,1,1,1,0,1,1,1,1,1,3.736
1,0,1,0,0,1,0,0,1,1,1,0,0,1,3.749
0,1,0,1,1,0,1,1,1,1,1,1,0,0,3.947
1,0,0,1,0,1,0,0,0,1,1,0,0,1,4.416
0,1,0,1,0,1,1,1,0,0,1,1,1,0,5.034
1,0,1,1,0,0,0,1,1,0,1,1,1,1,3.777
1,0,1,1,0,0,0,0,1,0,1,1,1,1,3.806
0,1,1,1,1,0,1,1,0,1,0,1,0,1,3.719
1,1,1,1,1,1,1,0,0,0,0,0,0,1,3.731
1,0,0,0,1,0,0,0,1,1,1,0,0,1,3.789
0,0,0,0,1,0,1,0,1,1,1,0,0,0,3.765
0,1,1,1,0,1,1,1,0,1,1,0,1,0,3.743
0,1,1,0,0,0,1,0,1,0,1,1,1,0,3.918
0,0,0,0,0,1,0,0,0,0,0,1,0,1,3.757
1,1,0,0,0,1,1,1,0,0,1,1,1,0,3.784
1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.75
1,1,0,1,1,1,0,1,0,1,0,1,1,0,3.778
0,1,0,1,1,1,1,0,1,1,1,0,1,1,3.732
0,1,0,1,1,0,0,0,0,0,0,0,0,1,3.709
1,1,0,1,0,0,0,1,1,1,0,0,1,0,3.724
0,1,0,1,1,0,0,0,0,0,1,1,1,0,3.84
0,1,1,1,0,1,1,1,1,1,0,0,1,1,3.785
0,0,1,1,1,0,1,1,0,1,1,0,1,1,3.777
1,1,0,0,0,0,1,0,1,1,0,1,0,1,3.732
0,0,0,0,1,0,1,1,0,0,1,1,1,0,3.711
1,1,0,1,0,0,0,0,0,0,1,0,0,0,3.741
0,1,1,0,0,0,1,1,0,1,0,0,1,0,3.74
1,0,1,1,1,1,0,0,1,0,1,0,0,1,3.723
1,1,1,1,0,0,1,0,1,1,1,1,0,0,3.702
1,0,1,0,0,0,1,1,0,0,0,0,0,0,3.74
1,1,1,0,1,1,0,0,1,0,0,0,0,0,3.778
1,1,0,0,1,1,0,0,1,0,0,1,0,0,3.799
0,0,0,1,1,0,1,0,0,1,0,0,0,0,3.746
0,0,0,0,1,1,0,0,1,0,1,1,0,0,3.744
0,0,1,1,0,0,1,1,1,1,1,0,0,1,3.717
1,0,1,0,0,0,0,1,0,1,0,0,0,0,3.737
0,0,1,0,1,1,0,0,1,0,0,1,1,0,3.762
0,0,0,1,1,1,0,1,0,1,0,1,1,1,3.776
1,1,1,1,1,0,1,0,0,1,1,0,1,0,3.735
0,1,1,1,0,1,1,1,0,0,1,1,1,1,3.737
0,0,1,1,0,1,0,0,1,0,0,0,1,0,3.743
0,1,1,1,1,0,0,1,0,0,1,1,0,1,4.19
0,0,1,1,0,0,1,1,0,0,1,0,0,1,3.712
1,1,1,0,1,1,1,0,1,0,0,0,1,0,3.722
1,1,0,0,1,0,1,0,0,1,0,0,0,0,3.754
0,0,1,1,1,1,0,1,0,1,0,1,1,1,3.756
0,0,1,1,1,0,1,0,0,1,1,0,1,1,3.738
0,1,0,0,1,0,0,0,1,1,0,0,1,0,3.695
0,0,1,0,0,0,1,1,0,0,1,1,0,0,3.777
1,1,0,0,0,0,0,1,1,1,1,0,0,0,3.712
0,1,0,0,1,0,0,0,0,1,1,0,1,0,3.685
0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.765
1,0,1,0,1,0,0,0,1,0,0,1,0,0,3.764
1,0,1,1,1,0,0,1,0,0,0,1,1,0,3.749
0,1,1,0,0,0,1,1,0,1,0,0,0,1,3.782
1,0,1,1,0,0,0,0,0,0,1,0,1,0,3.73
1,0,0,0,0,0,1,0,0,1,1,0,1,1,3.778
1,1,1,1,0,1,0,1,0,0,0,1,1,0,3.75
0,1,1,0,0,0,0,0,1,1,1,1,0,0,5.396
1,1,1,1,0,0,0,1,1,1,0,0,0,0,3.705
0,0,0,1,1,0,0,0,0,1,1,0,1,0,3.757
1,1,0,0,1,0,0,0,1,1,0,0,1,0,3.716
0,1,1,0,0,0,1,0,1,1,0,0,1,1,3.73
1,1,1,0,0,1,0,0,1,1,0,1,1,0,4.493
0,1,0,1,0,1,1,1,1,1,1,0,1,1,3.783
0,1,1,0,0,1,0,0,1,0,1,1,0,0,3.94
1,0,0,0,1,1,0,0,1,1,0,1,1,1,3.759
0,0,1,0,0,1,1,1,1,0,1,1,1,0,3.731
0,1,0,1,1,0,1,1,1,0,1,0,0,1,4.015
1,0,1,0,0,0,0,0,1,0,0,0,1,1,3.697
0,1,1,0,0,0,1,0,0,0,0,0,1,1,4.239
0,1,1,0,0,1,0,0,0,1,1,1,1,1,3.786
0,1,0,1,0,0,0,0,0,0,0,0,1,1,3.718
0,0,1,0,1,0,0,1,1,0,1,0,0,0,3.717
1,1,0,0,0,1,1,0,1,0,0,1,0,1,3.771
1,0,0,0,0,0,1,0,1,1,0,0,1,1,3.723
0,1,1,1,0,1,0,0,1,0,1,0,1,0,3.85
0,0,0,1,0,0,0,1,1,0,0,0,1,0,3.723
1,0,1,0,1,0,0,0,0,1,0,1,1,0,3.793
1,0,0,1,1,0,1,0,1,1,1,0,0,1,3.735
1,1,1,0,1,0,1,0,1,1,0,0,1,1,3.744
0,1,1,1,0,0,1,1,1,0,1,1,1,0,3.742
1,1,0,1,1,0,1,1,1,0,0,1,1,0,3.788
1,0,1,0,0,1,0,1,0,1,1,0,1,0,3.834
0,1,0,0,1,0,0,0,1,0,1,0,1,1,3.773
1,0,0,1,1,0,1,0,0,0,1,0,0,0,3.698
1,0,1,0,1,1,1,0,0,1,0,0,0,1,3.707
1,1,1,1,0,0,0,1,1,1,1,1,0,1,3.781
1,1,1,0,0,0,0,1,0,1,0,1,0,0,3.756
1,0,0,1,1,1,0,0,0,0,0,0,0,1,3.738
0,1,1,1,0,0,0,1,1,0,1,1,0,1,3.737
0,1,0,1,1,0,0,0,0,0,0,1,0,1,3.721
0,0,0,0,0,1,1,0,1,1,1,0,0,0,3.788
0,1,1,0,0,0,0,1,0,1,1,0,1,0,3.731
0,1,1,0,1,1,0,0,0,1,0,1,1,1,5.87
1,1,1,1,0,1,1,1,0,1,0,0,1,0,3.862
0,1,0,0,1,0,1,0,1,1,0,1,0,0,3.742
1,1,0,1,0,1,1,0,0,1,1,1,1,0,4.913
1,1,1,0,1,0,1,1,1,0,1,0,0,1,3.698
1,0,0,0,0,1,1,0,1,1,1,1,1,0,3.809
0,0,1,1,0,1,1,1,1,1,1,0,0,0,3.72
0,1,0,1,1,0,1,1,1,0,0,0,1,1,3.748
1,0,1,1,0,0,1,0,1,0,0,1,1,1,4.003
0,1,0,0,1,0,1,0,1,0,0,0,1,1,3.694
1,1,1,1,1,0,1,0,1,1,0,0,0,0,3.722
0,1,0,1,0,0,1,0,0,1,1,1,0,0,3.727
1,1,1,1,1,1,1,1,1,1,0,0,0,0,5.695
0,1,0,1,1,0,1,0,1,0,1,1,0,0,3.824
1,0,0,1,1,0,0,0,0,1,1,0,0,1,3.792
1,1,0,1,0,1,1,0,0,1,1,1,0,0,3.803
0,0,1,1,1,1,0,0,1,0,0,0,0,1,5.701
0,0,1,0,0,0,0,0,1,1,1,1,0,0,7.606
0,0,1,0,0,1,0,0,0,0,1,0,1,0,3.805
1,0,1,0,0,1,1,0,0,1,1,0,0,0,3.709
1,0,0,1,0,0,1,0,1,0,1,1,0,1,4.879
0,0,1,1,1,0,1,0,0,1,1,0,1,0,3.711
1,1,1,1,0,1,1,0,0,0,1,0,1,1,6.163
1,1,0,1,1,1,0,1,0,0,1,1,1,1,3.695
0,1,0,1,1,0,1,0,1,0,0,0,0,0,3.75
1,0,0,0,1,0,1,1,1,0,0,1,1,1,3.819
0,0,1,0,1,1,1,0,0,0,0,1,1,0,3.749
1,0,1,0,0,1,1,0,0,0,1,0,1,0,3.79
0,0,0,0,1,1,0,1,1,1,1,1,0,1,3.722
0,0,0,1,0,1,1,0,0,1,0,0,1,1,3.715
1,1,0,1,0,0,0,0,1,1,1,1,0,0,3.737
0,1,1,1,0,1,0,1,1,0,1,1,1,1,3.714
0,1,1,1,0,1,1,1,0,0,0,1,1,1,3.799
1,0,0,0,0,0,1,0,0,1,0,1,1,0,3.816
1,1,1,0,1,1,1,1,0,0,0,0,1,1,5.688
1,1,1,1,0,0,0,1,1,0,1,0,0,0,4.781
0,0,0,1,0,0,1,1,1,1,0,1,0,0,3.738
0,0,1,1,0,1,0,0,0,1,1,0,1,0,3.722
0,0,0,1,1,0,0,1,0,1,0,1,1,1,3.733
1,1,0,1,1,1,0,1,0,0,1,0,0,1,3.742
1,0,1,1,1,1,1,1,0,1,0,0,0,1,3.714
0,0,1,0,1,0,1,0,1,0,0,0,1,0,3.736
0,1,0,0,0,1,0,0,0,0,0,1,1,0,3.788
0,0,1,0,1,0,0,0,0,1,1,0,0,0,3.767
1,1,0,1,0,1,1,0,1,0,0,0,1,1,3.731
1,0,0,1,0,0,0,1,1,0,1,0,1,1,3.809
1,1,0,1,1,0,1,0,0,1,1,0,0,1,3.884
0,0,0,0,1,0,0,0,1,1,1,0,1,1,5.45
0,1,1,0,0,0,0,1,0,1,0,1,1,1,3.764
1,0,1,0,0,1,0,0,1,0,1,0,0,0,3.772
0,1,0,1,1,1,0,0,1,0,1,0,0,0,3.693
0,1,1,0,0,0,1,0,0,1,1,0,1,1,3.728
1,0,0,1,1,0,1,1,0,1,0,1,1,1,3.714
1,0,1,1,0,1,0,1,1,0,1,1,1,1,3.785
0,0,1,1,1,0,1,1,1,1,1,0,1,1,3.723
1,0,1,1,1,0,1,1,1,0,0,0,0,0,3.758
1,0,1,1,1,1,0,0,0,0,1,0,1,0,3.715
0,0,1,0,0,0,1,1,0,1,0,1,1,0,3.736
1,1,1,0,1,1,1,1,0,0,0,1,1,1,3.738
0,1,0,1,0,1,1,0,1,0,1,0,1,1,3.72
0,1,1,1,0,0,0,0,1,1,1,0,0,0,3.737
0,1,0,1,0,1,0,1,0,0,0,0,1,1,3.658
1,1,0,0,1,0,0,1,0,0,0,1,1,0,3.711
0,1,0,1,1,0,0,0,1,0,1,0,0,1,3.72
0,1,1,0,0,1,1,0,0,1,0,0,0,0,3.684
0,0,1,1,1,1,1,0,0,1,0,1,1,1,3.878
1,0,1,1,1,1,0,1,0,1,0,0,0,1,3.795
1,1,1,0,1,0,1,0,1,1,0,0,0,0,3.715
1,0,0,0,1,1,0,1,1,0,1,1,1,1,3.716
0,1,1,0,1,1,1,1,1,1,1,0,1,1,3.72
0,0,1,0,1,1,1,1,1,0,1,1,0,1,4.015
0,0,1,1,1,0,0,1,1,1,0,1,1,1,3.877
0,0,0,0,1,0,1,1,0,1,0,0,0,0,3.759
1,1,1,1,1,1,1,1,0,0,0,0,1,1,3.901
0,0,1,1,0,0,0,1,1,0,0,0,1,1,3.725
0,0,1,0,1,1,1,0,1,1,1,1,0,0,3.79
0,1,0,1,1,0,0,0,1,1,0,0,1,1,3.917
0,0,1,1,1,0,1,0,0,1,1,1,1,0,3.753
0,0,0,1,0,0,0,0,1,0,1,1,0,1,3.748
0,0,0,0,0,1,1,0,1,1,1,0,0,1,3.676
1,0,1,1,1,1,0,1,1,1,0,1,1,0,3.939
1,0,0,0,1,0,1,1,0,0,1,0,1,0,3.663
1,0,0,0,1,0,1,0,1,0,1,0,1,0,3.712
0,0,0,1,0,1,1,1,0,0,1,1,1,0,3.747
1,1,0,1,1,1,0,1,1,0,0,1,0,1,3.731
0,1,0,0,0,1,1,1,0,1,0,0,1,0,3.784
1,1,1,0,0,1,1,1,1,1,0,1,1,1,3.723
1,1,0,1,1,0,1,1,0,1,0,0,0,1,3.734
0,1,1,0,0,1,0,1,0,0,1,1,0,1,3.752
1,1,1,0,0,1,0,1,0,1,1,1,0,0,3.78
1,1,0,1,1,1,1,0,0,0,1,0,1,0,3.718
1,0,0,0,0,0,1,0,0,1,0,1,1,1,3.733
1,1,0,1,1,0,1,1,0,1,0,1,0,1,3.772
0,1,1,0,0,1,0,0,1,1,0,0,1,1,3.774
1,1,1,1,1,1,1,0,1,1,1,0,0,0,3.754
1,1,1,0,1,1,1,0,1,1,0,0,1,1,3.701
0,0,1,0,1,1,1,1,1,0,0,1,1,1,3.99
1,0,0,1,1,1,1,1,1,1,0,1,0,1,3.782
1,0,1,1,1,0,0,0,1,1,0,0,1,1,3.91
1,0,0,1,1,1,1,0,1,1,1,1,1,0,3.766
0,0,1,1,1,0,1,1,1,1,0,1,0,0,3.697
1,0,0,0,0,0,1,0,1,1,0,0,0,1,3.74
0,1,0,0,1,0,1,0,1,0,0,0,1,0,3.697
1,0,0,1,1,1,0,1,0,0,0,1,1,1,3.757
0,0,1,0,0,1,1,1,1,0,0,0,0,1,4.564
1,1,0,1,1,0,1,1,0,0,1,0,0,0,3.714
0,1,0,0,1,1,1,1,1,0,1,1,0,1,3.823
1,0,1,0,1,0,1,1,1,1,1,0,0,1,3.729
1,0,0,0,1,0,1,1,1,0,1,0,0,1,3.748
0,0,1,1,1,0,1,0,1,1,1,1,0,1,3.772
1,1,1,1,0,0,0,0,0,0,0,0,1,0,6.144
0,1,1,1,1,0,0,1,0,0,0,0,1,1,5.451
1,1,0,1,1,0,1,0,1,0,1,1,0,1,3.733
1,0,1,0,1,1,1,0,1,0,1,1,0,1,3.717
0,0,0,1,0,1,0,0,1,0,0,1,0,0,3.721
0,0,0,1,0,0,1,0,1,0,0,0,0,1,3.736
0,1,1,1,1,0,0,0,1,0,1,1,0,0,3.71
0,1,0,1,0,0,0,0,1,1,1,1,1,0,3.745
0,0,0,1,1,1,0,1,1,1,1,1,1,1,3.786
1,1,1,0,0,0,1,1,0,1,1,1,0,0,3.7
0,1,0,0,0,1,1,1,0,0,1,0,1,0,3.663
1,1,0,1,0,0,0,0,0,0,0,0,1,0,3.723
0,0,1,1,0,0,1,0,1,1,1,1,1,1,4.519
1,1,1,1,1,0,1,0,1,0,1,1,1,1,4.588
1,0,1,1,1,0,0,0,0,1,1,1,0,1,3.734
0,0,0,1,0,0,1,0,1,1,0,0,0,1,3.86
1,0,0,1,0,1,0,0,1,0,1,1,1,1,3.738
1,1,0,0,1,0,1,0,0,0,0,0,1,1,3.707
0,1,1,0,0,1,0,0,0,1,1,1,0,1,3.73
1,1,1,0,0,0,0,0,1,0,0,0,0,1,3.761
0,0,1,0,1,1,0,0,0,0,1,0,0,1,3.73
1,1,1,1,0,1,1,0,0,1,1,0,1,1,3.782
0,1,0,0,1,1,0,0,0,1,1,1,0,0,3.798
0,0,0,1,0,0,0,0,0,1,1,0,0,1,3.773
0,0,1,1,1,1,1,0,0,0,1,1,1,1,3.94
0,0,1,1,0,1,0,1,1,1,1,1,0,1,3.763
0,0,1,0,1,0,1,0,1,1,0,1,0,0,6.04
1,1,1,0,0,1,0,1,0,1,0,0,1,0,3.735
0,1,1,0,0,0,0,1,0,1,1,1,1,1,3.872
0,0,0,1,1,1,0,0,0,1,1,1,1,0,3.726
0,1,0,0,0,1,1,0,1,1,1,1,1,0,4.625
1,1,0,1,0,0,1,1,1,0,1,0,1,0,3.689
1,0,1,0,1,0,1,0,0,1,1,1,1,1,6.716
1,1,0,0,0,1,0,1,0,1,1,0,1,0,4.46
1,1,0,1,1,1,0,0,1,1,1,1,1,0,3.854
0,1,1,1,0,0,0,1,1,1,1,1,0,0,3.743
0,1,1,1,0,1,0,0,0,0,0,0,0,0,3.701
1,0,1,0,0,0,1,0,0,0,1,0,1,0,3.691
1,0,0,0,1,0,1,1,0,1,0,0,0,1,3.774
0,0,1,0,0,1,0,0,0,0,0,0,1,1,3.911
0,1,0,0,1,0,0,0,0,1,0,0,1,1,3.775
0,0,1,0,1,0,1,1,0,0,1,1,0,0,3.71
1,1,0,1,0,0,0,1,0,1,1,1,0,1,3.761
0,0,1,0,0,1,0,0,1,0,0,1,0,1,3.868
0,0,0,1,0,1,1,0,0,0,1,1,0,0,3.761
0,0,1,1,1,0,0,0,1,0,0,0,0,1,3.878
0,1,0,1,1,0,0,0,1,0,1,0,0,0,3.715
1,0,0,0,0,0,1,0,1,0,1,1,1,1,3.754
0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.77
1,1,1,1,0,0,0,0,1,1,1,1,1,0,3.734
0,0,0,0,0,0,1,1,0,0,0,0,1,1,4.449
0,1,0,0,0,1,1,0,1,0,1,1,0,0,3.778
0,0,0,0,1,1,0,1,1,1,0,0,0,0,3.702
0,0,1,0,0,0,1,1,1,0,0,0,0,1,3.735
0,0,1,0,1,0,1,0,0,0,1,1,1,1,3.788
0,0,1,1,0,1,1,1,1,0,0,0,1,0,3.775
0,0,1,0,1,1,0,1,0,1,0,0,1,1,3.713
1,1,0,1,0,0,0,0,0,0,0,1,1,0,3.938
0,1,1,0,0,0,1,0,1,1,0,0,0,0,3.802
1,1,0,1,1,1,0,0,0,1,0,0,0,1,3.712
1,0,1,0,1,1,0,0,1,1,1,0,1,1,3.7
1,0,0,0,1,1,1,0,0,1,1,0,1,1,3.667
1,1,1,0,1,0,1,0,1,1,1,0,0,0,4.205
1,1,0,1,0,0,1,0,0,0,1,0,1,1,3.751
1,1,1,0,0,1,1,0,1,0,0,0,0,0,3.863
1,1,0,0,0,0,0,1,1,0,0,1,1,0,3.852
0,0,1,1,0,0,1,1,0,0,0,1,1,1,3.806
0,1,0,1,0,1,0,1,1,1,1,1,0,1,3.778
0,1,1,0,1,1,0,1,0,1,0,0,1,1,3.724
1,1,1,0,0,1,0,0,0,1,0,1,1,0,3.899
1,0,1,0,0,1,0,0,1,0,1,1,1,1,3.766
1,1,0,1,0,1,0,0,0,1,0,0,1,0,3.806
0,0,1,1,0,1,1,0,0,1,0,1,1,0,3.766
0,1,0,0,1,0,1,1,0,1,0,1,1,1,3.771
0,1,0,1,0,0,0,1,0,1,1,1,0,1,3.789
1,0,1,1,1,0,0,0,1,1,1,0,1,1,3.7
0,1,0,0,0,0,1,0,0,1,1,1,0,1,3.808
0,0,0,1,0,1,1,0,1,1,1,1,1,1,3.712
1,0,0,0,0,1,0,0,1,0,0,1,1,0,3.725
0,0,0,0,0,1,0,0,1,1,1,0,0,1,3.817
1,0,1,1,0,0,1,1,0,1,1,1,1,1,4.137
0,0,0,0,1,0,1,1,0,0,1,1,0,0,3.705
0,1,1,1,1,0,1,1,0,1,1,0,1,0,3.722
0,1,1,0,1,0,1,0,1,0,0,1,1,1,3.763
1,1,0,1,0,1,0,0,1,0,1,0,1,1,3.701
0,0,1,1,1,0,1,1,0,0,0,1,1,1,3.783
1,1,1,0,0,0,0,1,1,0,0,0,1,0,3.809
0,0,0,1,0,1,1,1,1,0,0,1,0,1,3.75
1,1,0,0,0,0,1,0,1,1,1,0,0,1,3.77
0,1,1,0,1,0,0,1,1,0,0,0,0,1,3.665
1,1,0,1,0,1,1,0,0,1,1,1,0,1,3.729
1,1,1,0,1,0,1,0,1,0,0,1,0,0,3.713
0,1,1,0,1,0,0,1,1,1,0,0,0,0,4.037
1,1,0,0,0,0,1,1,0,1,0,0,1,1,3.736
0,1,1,0,1,0,1,1,1,1,0,0,0,1,3.723
0,0,1,0,1,1,0,1,0,0,0,1,1,0,3.775
0,1,0,1,1,1,1,0,1,1,1,1,0,1,3.754
0,0,1,1,0,0,0,0,1,1,0,0,0,0,3.751
1,1,0,0,0,1,0,0,1,0,1,1,0,1,3.799
0,1,0,1,0,1,1,0,1,1,0,0,1,0,3.74
0,0,1,1,0,0,0,1,1,0,1,1,1,0,3.747
0,0,1,1,0,1,0,1,1,0,1,1,0,1,3.709
0,1,0,0,0,1,0,0,1,0,1,0,0,1,3.743
1,0,1,0,0,1,0,1,1,1,0,1,1,1,3.751
0,1,1,1,1,0,0,0,1,0,0,0,0,0,3.727
1,1,0,1,0,1,0,1,0,1,1,0,1,1,3.81
1,1,1,1,1,1,0,1,1,0,0,1,1,0,3.774
0,1,0,1,0,0,0,1,0,0,1,0,0,0,3.743
0,1,0,0,1,0,1,1,1,0,1,1,1,1,3.698
1,1,0,1,0,1,0,0,0,0,0,0,0,1,3.717
0,1,1,0,1,0,1,0,1,0,0,1,1,0,3.713
0,0,0,0,0,1,1,1,0,0,0,0,0,1,3.752
0,1,1,0,0,1,1,1,0,0,0,0,1,1,4.004
1,0,0,1,1,1,0,1,1,0,1,1,1,1,3.729
0,1,0,0,1,1,1,0,0,1,0,0,1,1,3.749
1,0,0,1,1,0,0,0,0,1,0,1,0,1,3.764
0,1,0,0,0,0,0,1,1,0,1,0,0,1,3.693
1,1,1,0,0,1,1,0,0,0,1,0,0,1,3.775
0,1,0,1,0,1,1,0,0,0,1,0,1,0,3.799
1,1,1,0,0,1,0,1,1,1,1,1,0,0,4.217
1,1,0,1,0,1,0,0,1,1,1,0,0,1,3.779
0,0,0,0,1,0,0,1,0,1,1,1,0,1,3.735
1,1,0,1,0,1,0,0,0,0,0,1,0,0,3.748
1,1,1,0,0,1,1,1,0,1,0,0,0,0,3.784
1,1,1,1,0,0,0,0,1,0,0,0,1,0,3.745
1,0,1,1,0,1,0,1,1,1,0,1,0,0,3.711
1,0,0,1,1,1,1,1,0,0,1,1,0,1,4.169
0,0,1,1,0,1,0,1,0,1,1,1,1,0,3.713
1,1,1,0,0,1,0,0,0,1,0,0,1,0,3.699
0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.765
1,1,0,0,0,1,0,0,0,0,1,0,0,1,3.758
0,1,0,1,0,1,0,1,0,0,0,0,0,0,3.754
0,1,1,1,1,1,0,0,1,0,0,1,0,0,3.779
1,0,1,1,1,0,1,0,1,0,1,0,0,1,3.716
0,0,1,1,0,1,1,1,1,0,0,1,0,1,3.755
1,1,1,1,0,0,0,0,0,1,1,1,0,0,4.947
1,1,1,1,1,1,1,0,0,0,0,0,0,0,3.74
0,0,1,0,0,0,0,0,0,0,1,0,1,0,3.72
0,1,1,0,1,1,1,0,0,0,1,0,1,1,3.772
0,0,1,1,1,0,0,0,0,0,0,1,1,0,3.716
1,0,1,1,0,1,1,1,1,0,0,0,1,1,3.76
1,1,0,0,1,0,0,1,1,1,0,0,0,0,3.791
0,1,0,1,0,0,0,1,1,0,0,1,0,1,4.444
1,0,0,0,1,0,1,0,1,0,0,1,0,1,3.743
1,1,0,0,0,1,0,0,1,0,1,0,0,1,3.701
1,0,0,1,0,0,0,1,0,1,1,0,1,0,3.688
0,0,1,1,1,0,0,0,0,0,1,1,0,0,3.749
0,0,0,1,0,1,1,0,1,0,1,0,0,0,3.757
1,1,0,1,1,0,0,0,0,1,0,1,0,1,3.743
0,0,0,0,0,1,1,1,1,0,0,0,0,0,3.769
0,1,1,0,0,1,0,1,0,0,0,0,1,1,3.762
0,0,0,0,0,1,0,1,1,1,0,1,1,0,3.778
1,1,0,0,1,1,0,0,0,1,0,0,1,1,3.85
1,1,0,0,0,1,0,0,1,0,0,1,1,1,3.748
0,1,1,0,1,0,0,0,0,1,0,1,0,1,3.756
1,0,0,0,0,1,1,0,1,0,0,1,0,0,3.817
0,0,1,0,1,1,0,0,1,0,1,1,0,1,3.733
0,1,1,1,0,1,0,0,1,0,1,1,0,0,5.035
0,1,1,1,0,1,1,0,0,1,0,0,1,0,3.765
1,1,1,0,1,1,1,1,0,0,0,0,1,1,3.715
0,1,0,0,0,1,0,0,0,0,0,0,1,1,3.895
0,0,1,0,0,0,1,1,1,1,1,0,0,1,3.752
1,1,0,1,1,1,1,0,0,1,1,0,0,0,3.769
0,1,0,1,0,1,1,1,0,0,0,1,0,0,3.79
1,0,1,1,0,0,1,1,1,0,1,1,0,0,3.742
1,0,0,1,0,0,0,0,0,0,1,0,0,1,3.722
1,1,0,1,0,0,1,1,1,0,0,1,0,0,3.721
1,0,1,1,0,0,0,1,1,0,0,1,0,0,3.745
0,1,0,1,1,1,0,1,0,1,1,0,0,1,3.759
1,1,0,1,1,1,0,1,1,0,0,0,1,0,5.263
1,1,1,1,1,1,0,0,1,0,0,1,1,0,3.867
1,0,1,0,1,0,1,0,1,0,0,1,0,0,3.721
0,0,0,1,1,0,0,1,0,0,0,1,1,1,3.758
0,0,1,0,0,0,0,1,0,0,0,1,0,0,3.814
1,0,1,1,0,1,0,0,0,1,0,0,0,0,3.735
0,0,0,0,1,1,1,1,0,0,0,0,0,0,3.766
1,0,0,1,0,0,0,0,0,1,1,1,0,0,3.794
1,1,1,0,1,0,1,1,0,1,1,0,1,0,4.125
0,1,0,0,0,1,0,1,0,1,1,1,0,0,3.779
1,0,1,1,0,1,1,1,0,1,1,1,0,1,3.785
1,0,0,0,0,0,0,1,0,1,0,1,0,1,3.879
0,0,1,1,1,0,1,1,0,1,0,0,1,1,3.721
0,0,1,1,1,1,0,1,0,1,1,1,0,0,3.777
