SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrand100K.2
0,0,0,0,0,1,0,0,1,0,0,0,0,1,32.789
1,1,0,1,1,1,0,1,0,0,1,1,1,1,31.934
0,0,1,0,0,1,1,1,0,1,0,1,1,1,32.423
0,0,0,1,1,1,0,0,1,0,1,1,1,0,30.664
0,1,0,0,1,1,0,0,1,0,0,0,0,0,32.659
1,0,0,0,0,1,1,1,0,0,0,1,0,0,30.667
1,1,0,1,0,0,0,1,1,0,0,1,1,1,32.965
1,1,0,0,0,1,1,1,0,0,0,0,1,0,31.481
1,0,0,1,1,0,0,1,1,1,1,1,1,1,32.464
0,1,1,0,1,0,1,1,1,0,0,1,1,1,30.525
0,1,0,1,1,0,1,1,0,0,0,0,1,0,33.004
1,0,0,0,1,1,1,1,1,1,1,0,0,0,32.974
1,0,1,1,0,1,0,1,0,0,1,1,0,1,31.995
1,0,1,0,1,0,0,1,1,0,1,0,0,1,30.61
1,1,1,1,1,1,1,1,1,1,1,0,1,1,32.188
1,1,1,0,1,1,0,0,1,1,0,1,1,1,32.233
0,1,0,1,1,0,0,0,1,0,1,0,0,1,31.176
1,0,1,0,1,1,0,1,1,1,1,0,1,1,32.29
0,0,0,1,1,0,1,1,0,1,1,1,0,0,31.808
1,0,0,0,0,1,0,1,1,0,1,0,0,1,31.404
1,0,1,0,0,1,1,1,1,1,0,0,1,0,32.837
0,0,0,1,0,0,1,1,1,1,1,0,1,1,33.243
0,0,0,0,1,0,1,1,1,1,1,1,0,0,31.774
0,1,1,0,0,0,1,0,1,0,1,0,1,0,32.809
0,1,0,0,1,0,1,0,0,0,1,0,0,0,30.896
1,0,0,1,1,1,0,1,0,1,1,1,1,1,31.851
1,1,0,0,1,0,0,0,1,1,1,1,1,0,33.573
1,1,0,1,0,0,0,0,0,1,0,1,1,1,33.247
0,0,1,1,1,1,1,0,1,1,0,1,1,0,33.735
0,1,1,0,0,0,1,0,1,0,0,0,1,0,30.885
0,1,0,1,1,0,1,1,0,1,1,1,0,0,32.648
0,1,1,0,0,1,0,0,1,1,1,1,1,1,32.162
1,0,1,1,0,1,1,0,1,1,0,1,0,0,32.297
0,1,0,1,0,0,1,1,1,0,1,0,0,1,31.464
1,0,1,1,0,0,1,0,1,0,1,1,1,1,32.358
0,0,1,1,0,1,1,0,1,0,1,0,0,1,32.324
0,0,0,1,1,1,0,1,0,1,0,1,0,1,32.565
1,1,1,0,0,0,0,1,1,1,1,1,0,1,31.917
0,1,0,0,0,1,0,0,1,1,0,0,1,0,33.309
1,0,0,1,1,1,1,0,1,0,0,0,1,1,32.401
1,1,0,1,1,1,1,1,0,1,1,1,1,1,33.54
1,0,1,0,0,1,0,0,1,1,1,0,0,1,33.351
0,1,0,1,1,0,1,1,1,1,1,1,0,0,33.063
1,0,0,1,0,1,0,0,0,1,1,0,0,1,32.064
0,1,0,1,0,1,1,1,0,0,1,1,1,0,33.047
1,0,1,1,0,0,0,1,1,0,1,1,1,1,30.949
1,0,1,1,0,0,0,0,1,0,1,1,1,1,33.229
0,1,1,1,1,0,1,1,0,1,0,1,0,1,32.157
1,1,1,1,1,1,1,0,0,0,0,0,0,1,30.625
1,0,0,0,1,0,0,0,1,1,1,0,0,1,30.996
0,0,0,0,1,0,1,0,1,1,1,0,0,0,32.707
0,1,1,1,0,1,1,1,0,1,1,0,1,0,32.135
0,1,1,0,0,0,1,0,1,0,1,1,1,0,30.955
0,0,0,0,0,1,0,0,0,0,0,1,0,1,32.763
1,1,0,0,0,1,1,1,0,0,1,1,1,0,31.381
1,0,0,0,0,0,1,0,0,0,0,1,0,0,31.606
1,1,0,1,1,1,0,1,0,1,0,1,1,0,32.456
0,1,0,1,1,1,1,0,1,1,1,0,1,1,32.175
0,1,0,1,1,0,0,0,0,0,0,0,0,1,31.251
1,1,0,1,0,0,0,1,1,1,0,0,1,0,32.504
0,1,0,1,1,0,0,0,0,0,1,1,1,0,32.52
0,1,1,1,0,1,1,1,1,1,0,0,1,1,33.385
0,0,1,1,1,0,1,1,0,1,1,0,1,1,32.259
1,1,0,0,0,0,1,0,1,1,0,1,0,1,32.178
0,0,0,0,1,0,1,1,0,0,1,1,1,0,32.043
1,1,0,1,0,0,0,0,0,0,1,0,0,0,32.342
0,1,1,0,0,0,1,1,0,1,0,0,1,0,32.323
1,0,1,1,1,1,0,0,1,0,1,0,0,1,31.629
1,1,1,1,0,0,1,0,1,1,1,1,0,0,31.507
1,0,1,0,0,0,1,1,0,0,0,0,0,0,32.904
1,1,1,0,1,1,0,0,1,0,0,0,0,0,32.026
1,1,0,0,1,1,0,0,1,0,0,1,0,0,31.222
0,0,0,1,1,0,1,0,0,1,0,0,0,0,33.337
0,0,0,0,1,1,0,0,1,0,1,1,0,0,33.067
0,0,1,1,0,0,1,1,1,1,1,0,0,1,33.045
1,0,1,0,0,0,0,1,0,1,0,0,0,0,31.053
0,0,1,0,1,1,0,0,1,0,0,1,1,0,32.659
0,0,0,1,1,1,0,1,0,1,0,1,1,1,31.829
1,1,1,1,1,0,1,0,0,1,1,0,1,0,33.11
0,1,1,1,0,1,1,1,0,0,1,1,1,1,31.615
0,0,1,1,0,1,0,0,1,0,0,0,1,0,31.211
0,1,1,1,1,0,0,1,0,0,1,1,0,1,31.332
0,0,1,1,0,0,1,1,0,0,1,0,0,1,32.434
1,1,1,0,1,1,1,0,1,0,0,0,1,0,32.761
1,1,0,0,1,0,1,0,0,1,0,0,0,0,33.443
0,0,1,1,1,1,0,1,0,1,0,1,1,1,33.455
0,0,1,1,1,0,1,0,0,1,1,0,1,1,31.518
0,1,0,0,1,0,0,0,1,1,0,0,1,0,31.177
0,0,1,0,0,0,1,1,0,0,1,1,0,0,33.05
1,1,0,0,0,0,0,1,1,1,1,0,0,0,32.342
0,1,0,0,1,0,0,0,0,1,1,0,1,0,32.368
0,0,1,1,0,0,0,1,0,0,0,0,0,0,31.295
1,0,1,0,1,0,0,0,1,0,0,1,0,0,31.532
1,0,1,1,1,0,0,1,0,0,0,1,1,0,31.527
0,1,1,0,0,0,1,1,0,1,0,0,0,1,31.303
1,0,1,1,0,0,0,0,0,0,1,0,1,0,32.803
1,0,0,0,0,0,1,0,0,1,1,0,1,1,33.525
1,1,1,1,0,1,0,1,0,0,0,1,1,0,33.257
0,1,1,0,0,0,0,0,1,1,1,1,0,0,31.523
1,1,1,1,0,0,0,1,1,1,0,0,0,0,33.284
0,0,0,1,1,0,0,0,0,1,1,0,1,0,31.554
1,1,0,0,1,0,0,0,1,1,0,0,1,0,31.959
0,1,1,0,0,0,1,0,1,1,0,0,1,1,31.949
1,1,1,0,0,1,0,0,1,1,0,1,1,0,30.819
0,1,0,1,0,1,1,1,1,1,1,0,1,1,33.139
0,1,1,0,0,1,0,0,1,0,1,1,0,0,32.791
1,0,0,0,1,1,0,0,1,1,0,1,1,1,31.144
0,0,1,0,0,1,1,1,1,0,1,1,1,0,33.062
0,1,0,1,1,0,1,1,1,0,1,0,0,1,31.544
1,0,1,0,0,0,0,0,1,0,0,0,1,1,32.903
0,1,1,0,0,0,1,0,0,0,0,0,1,1,30.793
0,1,1,0,0,1,0,0,0,1,1,1,1,1,31.449
0,1,0,1,0,0,0,0,0,0,0,0,1,1,32.478
0,0,1,0,1,0,0,1,1,0,1,0,0,0,32.356
1,1,0,0,0,1,1,0,1,0,0,1,0,1,32.1
1,0,0,0,0,0,1,0,1,1,0,0,1,1,30.972
0,1,1,1,0,1,0,0,1,0,1,0,1,0,31.721
0,0,0,1,0,0,0,1,1,0,0,0,1,0,32.577
1,0,1,0,1,0,0,0,0,1,0,1,1,0,31.989
1,0,0,1,1,0,1,0,1,1,1,0,0,1,31.78
1,1,1,0,1,0,1,0,1,1,0,0,1,1,33.391
0,1,1,1,0,0,1,1,1,0,1,1,1,0,32.952
1,1,0,1,1,0,1,1,1,0,0,1,1,0,32.64
1,0,1,0,0,1,0,1,0,1,1,0,1,0,32.483
0,1,0,0,1,0,0,0,1,0,1,0,1,1,32.635
1,0,0,1,1,0,1,0,0,0,1,0,0,0,32.925
1,0,1,0,1,1,1,0,0,1,0,0,0,1,31.59
1,1,1,1,0,0,0,1,1,1,1,1,0,1,32.929
1,1,1,0,0,0,0,1,0,1,0,1,0,0,33.405
1,0,0,1,1,1,0,0,0,0,0,0,0,1,31.131
0,1,1,1,0,0,0,1,1,0,1,1,0,1,30.841
0,1,0,1,1,0,0,0,0,0,0,1,0,1,33.037
0,0,0,0,0,1,1,0,1,1,1,0,0,0,32.475
0,1,1,0,0,0,0,1,0,1,1,0,1,0,32.175
0,1,1,0,1,1,0,0,0,1,0,1,1,1,30.992
1,1,1,1,0,1,1,1,0,1,0,0,1,0,32.05
0,1,0,0,1,0,1,0,1,1,0,1,0,0,33.469
1,1,0,1,0,1,1,0,0,1,1,1,1,0,32.303
1,1,1,0,1,0,1,1,1,0,1,0,0,1,31.12
1,0,0,0,0,1,1,0,1,1,1,1,1,0,32.667
0,0,1,1,0,1,1,1,1,1,1,0,0,0,33.255
0,1,0,1,1,0,1,1,1,0,0,0,1,1,32.609
1,0,1,1,0,0,1,0,1,0,0,1,1,1,30.93
0,1,0,0,1,0,1,0,1,0,0,0,1,1,32.751
1,1,1,1,1,0,1,0,1,1,0,0,0,0,33.301
0,1,0,1,0,0,1,0,0,1,1,1,0,0,31.919
1,1,1,1,1,1,1,1,1,1,0,0,0,0,32.672
0,1,0,1,1,0,1,0,1,0,1,1,0,0,32.627
1,0,0,1,1,0,0,0,0,1,1,0,0,1,31.325
1,1,0,1,0,1,1,0,0,1,1,1,0,0,31.613
0,0,1,1,1,1,0,0,1,0,0,0,0,1,32.228
0,0,1,0,0,0,0,0,1,1,1,1,0,0,33.584
0,0,1,0,0,1,0,0,0,0,1,0,1,0,32.187
1,0,1,0,0,1,1,0,0,1,1,0,0,0,32.907
1,0,0,1,0,0,1,0,1,0,1,1,0,1,33.254
0,0,1,1,1,0,1,0,0,1,1,0,1,0,32.851
1,1,1,1,0,1,1,0,0,0,1,0,1,1,32.091
1,1,0,1,1,1,0,1,0,0,1,1,1,1,31.575
0,1,0,1,1,0,1,0,1,0,0,0,0,0,32.24
1,0,0,0,1,0,1,1,1,0,0,1,1,1,32.337
0,0,1,0,1,1,1,0,0,0,0,1,1,0,33.414
1,0,1,0,0,1,1,0,0,0,1,0,1,0,31.788
0,0,0,0,1,1,0,1,1,1,1,1,0,1,34.112
0,0,0,1,0,1,1,0,0,1,0,0,1,1,31.627
1,1,0,1,0,0,0,0,1,1,1,1,0,0,32.991
0,1,1,1,0,1,0,1,1,0,1,1,1,1,32.177
0,1,1,1,0,1,1,1,0,0,0,1,1,1,31.578
1,0,0,0,0,0,1,0,0,1,0,1,1,0,32.267
1,1,1,0,1,1,1,1,0,0,0,0,1,1,30.822
1,1,1,1,0,0,0,1,1,0,1,0,0,0,30.738
0,0,0,1,0,0,1,1,1,1,0,1,0,0,33.482
0,0,1,1,0,1,0,0,0,1,1,0,1,0,33.591
0,0,0,1,1,0,0,1,0,1,0,1,1,1,33.455
1,1,0,1,1,1,0,1,0,0,1,0,0,1,32.782
1,0,1,1,1,1,1,1,0,1,0,0,0,1,33.205
0,0,1,0,1,0,1,0,1,0,0,0,1,0,32.427
0,1,0,0,0,1,0,0,0,0,0,1,1,0,30.8
0,0,1,0,1,0,0,0,0,1,1,0,0,0,33.246
1,1,0,1,0,1,1,0,1,0,0,0,1,1,31.859
1,0,0,1,0,0,0,1,1,0,1,0,1,1,31.123
1,1,0,1,1,0,1,0,0,1,1,0,0,1,32.919
0,0,0,0,1,0,0,0,1,1,1,0,1,1,31.397
0,1,1,0,0,0,0,1,0,1,0,1,1,1,31.702
1,0,1,0,0,1,0,0,1,0,1,0,0,0,32.827
0,1,0,1,1,1,0,0,1,0,1,0,0,0,31.127
0,1,1,0,0,0,1,0,0,1,1,0,1,1,33.371
1,0,0,1,1,0,1,1,0,1,0,1,1,1,31.078
1,0,1,1,0,1,0,1,1,0,1,1,1,1,32.692
0,0,1,1,1,0,1,1,1,1,1,0,1,1,32.595
1,0,1,1,1,0,1,1,1,0,0,0,0,0,31.192
1,0,1,1,1,1,0,0,0,0,1,0,1,0,33.121
0,0,1,0,0,0,1,1,0,1,0,1,1,0,31.797
1,1,1,0,1,1,1,1,0,0,0,1,1,1,33.146
0,1,0,1,0,1,1,0,1,0,1,0,1,1,31.383
0,1,1,1,0,0,0,0,1,1,1,0,0,0,32.345
0,1,0,1,0,1,0,1,0,0,0,0,1,1,32.725
1,1,0,0,1,0,0,1,0,0,0,1,1,0,31.319
0,1,0,1,1,0,0,0,1,0,1,0,0,1,32.446
0,1,1,0,0,1,1,0,0,1,0,0,0,0,32.32
0,0,1,1,1,1,1,0,0,1,0,1,1,1,32.251
1,0,1,1,1,1,0,1,0,1,0,0,0,1,31.921
1,1,1,0,1,0,1,0,1,1,0,0,0,0,31.708
1,0,0,0,1,1,0,1,1,0,1,1,1,1,31.782
0,1,1,0,1,1,1,1,1,1,1,0,1,1,32.991
0,0,1,0,1,1,1,1,1,0,1,1,0,1,31.268
0,0,1,1,1,0,0,1,1,1,0,1,1,1,31.297
0,0,0,0,1,0,1,1,0,1,0,0,0,0,33.18
1,1,1,1,1,1,1,1,0,0,0,0,1,1,31.064
0,0,1,1,0,0,0,1,1,0,0,0,1,1,31.512
0,0,1,0,1,1,1,0,1,1,1,1,0,0,31.329
0,1,0,1,1,0,0,0,1,1,0,0,1,1,33.132
0,0,1,1,1,0,1,0,0,1,1,1,1,0,33.158
0,0,0,1,0,0,0,0,1,0,1,1,0,1,31.718
0,0,0,0,0,1,1,0,1,1,1,0,0,1,33.113
1,0,1,1,1,1,0,1,1,1,0,1,1,0,32.842
1,0,0,0,1,0,1,1,0,0,1,0,1,0,31.191
1,0,0,0,1,0,1,0,1,0,1,0,1,0,33.288
0,0,0,1,0,1,1,1,0,0,1,1,1,0,31.157
1,1,0,1,1,1,0,1,1,0,0,1,0,1,32.256
0,1,0,0,0,1,1,1,0,1,0,0,1,0,33.254
1,1,1,0,0,1,1,1,1,1,0,1,1,1,31.527
1,1,0,1,1,0,1,1,0,1,0,0,0,1,32.763
0,1,1,0,0,1,0,1,0,0,1,1,0,1,31.315
1,1,1,0,0,1,0,1,0,1,1,1,0,0,33.362
1,1,0,1,1,1,1,0,0,0,1,0,1,0,32.908
1,0,0,0,0,0,1,0,0,1,0,1,1,1,32.787
1,1,0,1,1,0,1,1,0,1,0,1,0,1,31.385
0,1,1,0,0,1,0,0,1,1,0,0,1,1,33.173
1,1,1,1,1,1,1,0,1,1,1,0,0,0,31.435
1,1,1,0,1,1,1,0,1,1,0,0,1,1,32.626
0,0,1,0,1,1,1,1,1,0,0,1,1,1,31.82
1,0,0,1,1,1,1,1,1,1,0,1,0,1,30.908
1,0,1,1,1,0,0,0,1,1,0,0,1,1,33.313
1,0,0,1,1,1,1,0,1,1,1,1,1,0,34.527
0,0,1,1,1,0,1,1,1,1,0,1,0,0,33.765
1,0,0,0,0,0,1,0,1,1,0,0,0,1,32.731
0,1,0,0,1,0,1,0,1,0,0,0,1,0,33.254
1,0,0,1,1,1,0,1,0,0,0,1,1,1,32.218
0,0,1,0,0,1,1,1,1,0,0,0,0,1,32.742
1,1,0,1,1,0,1,1,0,0,1,0,0,0,33.197
0,1,0,0,1,1,1,1,1,0,1,1,0,1,32.574
1,0,1,0,1,0,1,1,1,1,1,0,0,1,32.411
1,0,0,0,1,0,1,1,1,0,1,0,0,1,31.09
0,0,1,1,1,0,1,0,1,1,1,1,0,1,31.707
1,1,1,1,0,0,0,0,0,0,0,0,1,0,32.011
0,1,1,1,1,0,0,1,0,0,0,0,1,1,32.225
1,1,0,1,1,0,1,0,1,0,1,1,0,1,32.714
1,0,1,0,1,1,1,0,1,0,1,1,0,1,31.71
0,0,0,1,0,1,0,0,1,0,0,1,0,0,32.925
0,0,0,1,0,0,1,0,1,0,0,0,0,1,31.554
0,1,1,1,1,0,0,0,1,0,1,1,0,0,32.207
0,1,0,1,0,0,0,0,1,1,1,1,1,0,33.509
0,0,0,1,1,1,0,1,1,1,1,1,1,1,33.572
1,1,1,0,0,0,1,1,0,1,1,1,0,0,31.292
0,1,0,0,0,1,1,1,0,0,1,0,1,0,31.723
1,1,0,1,0,0,0,0,0,0,0,0,1,0,31.935
0,0,1,1,0,0,1,0,1,1,1,1,1,1,32.445
1,1,1,1,1,0,1,0,1,0,1,1,1,1,32.838
1,0,1,1,1,0,0,0,0,1,1,1,0,1,31.625
0,0,0,1,0,0,1,0,1,1,0,0,0,1,31.265
1,0,0,1,0,1,0,0,1,0,1,1,1,1,31.42
1,1,0,0,1,0,1,0,0,0,0,0,1,1,30.835
0,1,1,0,0,1,0,0,0,1,1,1,0,1,32.953
1,1,1,0,0,0,0,0,1,0,0,0,0,1,32.505
0,0,1,0,1,1,0,0,0,0,1,0,0,1,32.883
1,1,1,1,0,1,1,0,0,1,1,0,1,1,31.837
0,1,0,0,1,1,0,0,0,1,1,1,0,0,33.028
0,0,0,1,0,0,0,0,0,1,1,0,0,1,32.64
0,0,1,1,1,1,1,0,0,0,1,1,1,1,32.113
0,0,1,1,0,1,0,1,1,1,1,1,0,1,31.655
0,0,1,0,1,0,1,0,1,1,0,1,0,0,30.976
1,1,1,0,0,1,0,1,0,1,0,0,1,0,32.073
0,1,1,0,0,0,0,1,0,1,1,1,1,1,33.563
0,0,0,1,1,1,0,0,0,1,1,1,1,0,31.894
0,1,0,0,0,1,1,0,1,1,1,1,1,0,31.287
1,1,0,1,0,0,1,1,1,0,1,0,1,0,30.912
1,0,1,0,1,0,1,0,0,1,1,1,1,1,31.622
1,1,0,0,0,1,0,1,0,1,1,0,1,0,31.73
1,1,0,1,1,1,0,0,1,1,1,1,1,0,31.239
0,1,1,1,0,0,0,1,1,1,1,1,0,0,32.948
0,1,1,1,0,1,0,0,0,0,0,0,0,0,31.171
1,0,1,0,0,0,1,0,0,0,1,0,1,0,32.432
1,0,0,0,1,0,1,1,0,1,0,0,0,1,31.706
0,0,1,0,0,1,0,0,0,0,0,0,1,1,32.946
0,1,0,0,1,0,0,0,0,1,0,0,1,1,31.591
0,0,1,0,1,0,1,1,0,0,1,1,0,0,32.394
1,1,0,1,0,0,0,1,0,1,1,1,0,1,31.099
0,0,1,0,0,1,0,0,1,0,0,1,0,1,31.986
0,0,0,1,0,1,1,0,0,0,1,1,0,0,31.407
0,0,1,1,1,0,0,0,1,0,0,0,0,1,31.027
0,1,0,1,1,0,0,0,1,0,1,0,0,0,33.165
1,0,0,0,0,0,1,0,1,0,1,1,1,1,32.141
0,0,0,1,0,0,0,0,0,0,1,0,0,0,31.949
1,1,1,1,0,0,0,0,1,1,1,1,1,0,31.105
0,0,0,0,0,0,1,1,0,0,0,0,1,1,31.431
0,1,0,0,0,1,1,0,1,0,1,1,0,0,31.279
0,0,0,0,1,1,0,1,1,1,0,0,0,0,33.287
0,0,1,0,0,0,1,1,1,0,0,0,0,1,32.083
0,0,1,0,1,0,1,0,0,0,1,1,1,1,32.681
0,0,1,1,0,1,1,1,1,0,0,0,1,0,31.505
0,0,1,0,1,1,0,1,0,1,0,0,1,1,31.94
1,1,0,1,0,0,0,0,0,0,0,1,1,0,33.22
0,1,1,0,0,0,1,0,1,1,0,0,0,0,31.458
1,1,0,1,1,1,0,0,0,1,0,0,0,1,32.672
1,0,1,0,1,1,0,0,1,1,1,0,1,1,32.549
1,0,0,0,1,1,1,0,0,1,1,0,1,1,31.902
1,1,1,0,1,0,1,0,1,1,1,0,0,0,31.447
1,1,0,1,0,0,1,0,0,0,1,0,1,1,31.833
1,1,1,0,0,1,1,0,1,0,0,0,0,0,31.265
1,1,0,0,0,0,0,1,1,0,0,1,1,0,32.464
0,0,1,1,0,0,1,1,0,0,0,1,1,1,32.899
0,1,0,1,0,1,0,1,1,1,1,1,0,1,33.276
0,1,1,0,1,1,0,1,0,1,0,0,1,1,32.505
1,1,1,0,0,1,0,0,0,1,0,1,1,0,31.66
1,0,1,0,0,1,0,0,1,0,1,1,1,1,32.793
1,1,0,1,0,1,0,0,0,1,0,0,1,0,31.404
0,0,1,1,0,1,1,0,0,1,0,1,1,0,33.059
0,1,0,0,1,0,1,1,0,1,0,1,1,1,33.619
0,1,0,1,0,0,0,1,0,1,1,1,0,1,32.199
1,0,1,1,1,0,0,0,1,1,1,0,1,1,32.263
0,1,0,0,0,0,1,0,0,1,1,1,0,1,32.518
0,0,0,1,0,1,1,0,1,1,1,1,1,1,33.065
1,0,0,0,0,1,0,0,1,0,0,1,1,0,31.078
0,0,0,0,0,1,0,0,1,1,1,0,0,1,30.813
1,0,1,1,0,0,1,1,0,1,1,1,1,1,31.953
0,0,0,0,1,0,1,1,0,0,1,1,0,0,33.279
0,1,1,1,1,0,1,1,0,1,1,0,1,0,32.742
0,1,1,0,1,0,1,0,1,0,0,1,1,1,32.244
1,1,0,1,0,1,0,0,1,0,1,0,1,1,32.495
0,0,1,1,1,0,1,1,0,0,0,1,1,1,31.943
1,1,1,0,0,0,0,1,1,0,0,0,1,0,31.906
0,0,0,1,0,1,1,1,1,0,0,1,0,1,33.167
1,1,0,0,0,0,1,0,1,1,1,0,0,1,33.291
0,1,1,0,1,0,0,1,1,0,0,0,0,1,33.024
1,1,0,1,0,1,1,0,0,1,1,1,0,1,33.081
1,1,1,0,1,0,1,0,1,0,0,1,0,0,31.351
0,1,1,0,1,0,0,1,1,1,0,0,0,0,33.454
1,1,0,0,0,0,1,1,0,1,0,0,1,1,32.025
0,1,1,0,1,0,1,1,1,1,0,0,0,1,31.107
0,0,1,0,1,1,0,1,0,0,0,1,1,0,30.336
0,1,0,1,1,1,1,0,1,1,1,1,0,1,31.957
0,0,1,1,0,0,0,0,1,1,0,0,0,0,31.827
1,1,0,0,0,1,0,0,1,0,1,1,0,1,31.747
0,1,0,1,0,1,1,0,1,1,0,0,1,0,33.761
0,0,1,1,0,0,0,1,1,0,1,1,1,0,32.318
0,0,1,1,0,1,0,1,1,0,1,1,0,1,33.196
0,1,0,0,0,1,0,0,1,0,1,0,0,1,33.053
1,0,1,0,0,1,0,1,1,1,0,1,1,1,32.555
0,1,1,1,1,0,0,0,1,0,0,0,0,0,32.332
1,1,0,1,0,1,0,1,0,1,1,0,1,1,31.718
1,1,1,1,1,1,0,1,1,0,0,1,1,0,32.836
0,1,0,1,0,0,0,1,0,0,1,0,0,0,32.161
0,1,0,0,1,0,1,1,1,0,1,1,1,1,30.703
1,1,0,1,0,1,0,0,0,0,0,0,0,1,32.455
0,1,1,0,1,0,1,0,1,0,0,1,1,0,30.865
0,0,0,0,0,1,1,1,0,0,0,0,0,1,31.101
0,1,1,0,0,1,1,1,0,0,0,0,1,1,32.874
1,0,0,1,1,1,0,1,1,0,1,1,1,1,31.046
0,1,0,0,1,1,1,0,0,1,0,0,1,1,32.323
1,0,0,1,1,0,0,0,0,1,0,1,0,1,32.663
0,1,0,0,0,0,0,1,1,0,1,0,0,1,32.28
1,1,1,0,0,1,1,0,0,0,1,0,0,1,32.059
0,1,0,1,0,1,1,0,0,0,1,0,1,0,31.004
1,1,1,0,0,1,0,1,1,1,1,1,0,0,31.672
1,1,0,1,0,1,0,0,1,1,1,0,0,1,33.307
0,0,0,0,1,0,0,1,0,1,1,1,0,1,32.749
1,1,0,1,0,1,0,0,0,0,0,1,0,0,32.766
1,1,1,0,0,1,1,1,0,1,0,0,0,0,31.788
1,1,1,1,0,0,0,0,1,0,0,0,1,0,33.135
1,0,1,1,0,1,0,1,1,1,0,1,0,0,32.8
1,0,0,1,1,1,1,1,0,0,1,1,0,1,32.792
0,0,1,1,0,1,0,1,0,1,1,1,1,0,33.484
1,1,1,0,0,1,0,0,0,1,0,0,1,0,31.355
0,0,1,1,0,0,0,0,0,1,0,0,0,0,32.472
1,1,0,0,0,1,0,0,0,0,1,0,0,1,31.235
0,1,0,1,0,1,0,1,0,0,0,0,0,0,32.099
0,1,1,1,1,1,0,0,1,0,0,1,0,0,31.813
1,0,1,1,1,0,1,0,1,0,1,0,0,1,31.341
0,0,1,1,0,1,1,1,1,0,0,1,0,1,32.61
1,1,1,1,0,0,0,0,0,1,1,1,0,0,32.22
1,1,1,1,1,1,1,0,0,0,0,0,0,0,31.385
0,0,1,0,0,0,0,0,0,0,1,0,1,0,31.504
0,1,1,0,1,1,1,0,0,0,1,0,1,1,32.643
0,0,1,1,1,0,0,0,0,0,0,1,1,0,30.935
1,0,1,1,0,1,1,1,1,0,0,0,1,1,33.802
1,1,0,0,1,0,0,1,1,1,0,0,0,0,32.15
0,1,0,1,0,0,0,1,1,0,0,1,0,1,32.256
1,0,0,0,1,0,1,0,1,0,0,1,0,1,31.778
1,1,0,0,0,1,0,0,1,0,1,0,0,1,30.791
1,0,0,1,0,0,0,1,0,1,1,0,1,0,33.106
0,0,1,1,1,0,0,0,0,0,1,1,0,0,32.356
0,0,0,1,0,1,1,0,1,0,1,0,0,0,32.667
1,1,0,1,1,0,0,0,0,1,0,1,0,1,32.616
0,0,0,0,0,1,1,1,1,0,0,0,0,0,31.946
0,1,1,0,0,1,0,1,0,0,0,0,1,1,32.855
0,0,0,0,0,1,0,1,1,1,0,1,1,0,32.951
1,1,0,0,1,1,0,0,0,1,0,0,1,1,32.57
1,1,0,0,0,1,0,0,1,0,0,1,1,1,32.627
0,1,1,0,1,0,0,0,0,1,0,1,0,1,33.229
1,0,0,0,0,1,1,0,1,0,0,1,0,0,32.55
0,0,1,0,1,1,0,0,1,0,1,1,0,1,32.699
0,1,1,1,0,1,0,0,1,0,1,1,0,0,33.119
0,1,1,1,0,1,1,0,0,1,0,0,1,0,32.93
1,1,1,0,1,1,1,1,0,0,0,0,1,1,31.861
0,1,0,0,0,1,0,0,0,0,0,0,1,1,32.704
0,0,1,0,0,0,1,1,1,1,1,0,0,1,32.417
1,1,0,1,1,1,1,0,0,1,1,0,0,0,31.948
0,1,0,1,0,1,1,1,0,0,0,1,0,0,32.405
1,0,1,1,0,0,1,1,1,0,1,1,0,0,30.947
1,0,0,1,0,0,0,0,0,0,1,0,0,1,32.744
1,1,0,1,0,0,1,1,1,0,0,1,0,0,31.527
1,0,1,1,0,0,0,1,1,0,0,1,0,0,30.887
0,1,0,1,1,1,0,1,0,1,1,0,0,1,33.165
1,1,0,1,1,1,0,1,1,0,0,0,1,0,31.477
1,1,1,1,1,1,0,0,1,0,0,1,1,0,31.589
1,0,1,0,1,0,1,0,1,0,0,1,0,0,32.211
0,0,0,1,1,0,0,1,0,0,0,1,1,1,33.018
0,0,1,0,0,0,0,1,0,0,0,1,0,0,31.752
1,0,1,1,0,1,0,0,0,1,0,0,0,0,32.821
0,0,0,0,1,1,1,1,0,0,0,0,0,0,31.858
1,0,0,1,0,0,0,0,0,1,1,1,0,0,31.643
1,1,1,0,1,0,1,1,0,1,1,0,1,0,33.31
0,1,0,0,0,1,0,1,0,1,1,1,0,0,32.695
1,0,1,1,0,1,1,1,0,1,1,1,0,1,31.122
1,0,0,0,0,0,0,1,0,1,0,1,0,1,33.301
0,0,1,1,1,0,1,1,0,1,0,0,1,1,33.492
0,0,1,1,1,1,0,1,0,1,1,1,0,0,32.178
