SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillseqsync.3
0,1,0,1,1,1,0,1,0,0,0,1,1,1,2506.1
1,0,0,0,1,0,0,0,0,1,0,1,1,1,2491.3
1,0,1,1,0,0,0,1,1,0,1,0,1,0,2484.8
0,0,1,0,1,1,1,1,0,0,0,0,0,1,2470.5
1,0,0,0,0,1,0,0,1,0,0,1,1,0,2506.3
1,0,0,0,1,1,1,1,0,1,0,0,0,1,2480.9
0,1,1,1,0,0,0,0,0,0,0,0,1,1,2474.5
1,1,0,1,0,1,0,1,1,1,0,0,0,0,2485.7
0,1,1,1,0,0,0,1,1,1,0,0,0,0,2503.5
0,1,1,1,1,1,0,0,1,1,1,1,1,1,2483.7
1,0,0,0,0,0,0,0,0,0,1,0,1,0,2482.5
0,1,0,1,0,0,0,1,1,1,0,1,0,0,2487.4
0,1,0,0,0,0,1,1,1,1,1,0,0,1,2476.3
0,0,0,0,0,1,0,0,1,0,0,0,0,1,2471.4
1,1,0,1,1,1,0,1,0,0,1,1,1,1,2476.6
0,0,1,0,0,1,1,1,0,1,0,1,1,1,2502.6
0,0,0,1,1,1,0,0,1,0,1,1,1,0,2517.2
0,1,0,0,1,1,0,0,1,0,0,0,0,0,2471.8
1,0,0,0,0,1,1,1,0,0,0,1,0,0,2504.6
1,1,0,1,0,0,0,1,1,0,0,1,1,1,2508.6
1,1,0,0,0,1,1,1,0,0,0,0,1,0,2483.4
1,0,0,1,1,0,0,1,1,1,1,1,1,1,2499.1
0,1,1,0,1,0,1,1,1,0,0,1,1,1,2504.6
0,1,0,1,1,0,1,1,0,0,0,0,1,0,2488.0
1,0,0,0,1,1,1,1,1,1,1,0,0,0,2505.9
1,0,1,1,0,1,0,1,0,0,1,1,0,1,2495.9
1,0,1,0,1,0,0,1,1,0,1,0,0,1,2489.7
1,1,1,1,1,1,1,1,1,1,1,0,1,1,2487.6
1,1,1,0,1,1,0,0,1,1,0,1,1,1,2513.9
0,1,0,1,1,0,0,0,1,0,1,0,0,1,2497.0
1,0,1,0,1,1,0,1,1,1,1,0,1,1,2491.0
0,0,0,1,1,0,1,1,0,1,1,1,0,0,2517.4
1,0,0,0,0,1,0,1,1,0,1,0,0,1,2470.5
1,0,1,0,0,1,1,1,1,1,0,0,1,0,2475.0
0,0,0,1,0,0,1,1,1,1,1,0,1,1,2475.1
0,0,0,0,1,0,1,1,1,1,1,1,0,0,2493.1
0,1,1,0,0,0,1,0,1,0,1,0,1,0,2477.3
0,1,0,0,1,0,1,0,0,0,1,0,0,0,2500.8
1,0,0,1,1,1,0,1,0,1,1,1,1,1,2503.0
1,1,0,0,1,0,0,0,1,1,1,1,1,0,2491.3
1,1,0,1,0,0,0,0,0,1,0,1,1,1,2492.8
0,0,1,1,1,1,1,0,1,1,0,1,1,0,2482.9
0,1,1,0,0,0,1,0,1,0,0,0,1,0,2478.6
0,1,0,1,1,0,1,1,0,1,1,1,0,0,2503.7
0,1,1,0,0,1,0,0,1,1,1,1,1,1,2488.4
1,0,1,1,0,1,1,0,1,1,0,1,0,0,2486.4
0,1,0,1,0,0,1,1,1,0,1,0,0,1,2479.8
1,0,1,1,0,0,1,0,1,0,1,1,1,1,2507.3
0,0,1,1,0,1,1,0,1,0,1,0,0,1,2458.5
0,0,0,1,1,1,0,1,0,1,0,1,0,1,2511.6
1,1,1,0,0,0,0,1,1,1,1,1,0,1,2504.9
0,1,0,0,0,1,0,0,1,1,0,0,1,0,2479.5
1,0,0,1,1,1,1,0,1,0,0,0,1,1,2493.3
1,1,0,1,1,1,1,1,0,1,1,1,1,1,2512.0
1,0,1,0,0,1,0,0,1,1,1,0,0,1,2476.2
0,1,0,1,1,0,1,1,1,1,1,1,0,0,2495.1
1,0,0,1,0,1,0,0,0,1,1,0,0,1,2475.4
0,1,0,1,0,1,1,1,0,0,1,1,1,0,2490.6
1,0,1,1,0,0,0,1,1,0,1,1,1,1,2510.0
1,0,1,1,0,0,0,0,1,0,1,1,1,1,2495.2
0,1,1,1,1,0,1,1,0,1,0,1,0,1,2510.0
1,1,1,1,1,1,1,0,0,0,0,0,0,1,2476.0
1,0,0,0,1,0,0,0,1,1,1,0,0,1,2479.1
0,0,0,0,1,0,1,0,1,1,1,0,0,0,2482.9
0,1,1,1,0,1,1,1,0,1,1,0,1,0,2482.9
0,1,1,0,0,0,1,0,1,0,1,1,1,0,2485.0
0,0,0,0,0,1,0,0,0,0,0,1,0,1,2495.3
1,1,0,0,0,1,1,1,0,0,1,1,1,0,2498.5
1,0,0,0,0,0,1,0,0,0,0,1,0,0,2500.5
1,1,0,1,1,1,0,1,0,1,0,1,1,0,2508.9
0,1,0,1,1,1,1,0,1,1,1,0,1,1,2481.9
0,1,0,1,1,0,0,0,0,0,0,0,0,1,2471.2
1,1,0,1,0,0,0,1,1,1,0,0,1,0,2480.2
0,1,0,1,1,0,0,0,0,0,1,1,1,0,2515.6
0,1,1,1,0,1,1,1,1,1,0,0,1,1,2475.9
0,0,1,1,1,0,1,1,0,1,1,0,1,1,2481.4
1,1,0,0,0,0,1,0,1,1,0,1,0,1,2504.2
0,0,0,0,1,0,1,1,0,0,1,1,1,0,2497.2
1,1,0,1,0,0,0,0,0,0,1,0,0,0,2475.5
0,1,1,0,0,0,1,1,0,1,0,0,1,0,2487.4
1,0,1,1,1,1,0,0,1,0,1,0,0,1,2476.8
1,1,1,1,0,0,1,0,1,1,1,1,0,0,2498.4
1,0,1,0,0,0,1,1,0,0,0,0,0,0,2471.5
1,1,1,0,1,1,0,0,1,0,0,0,0,0,2462.7
1,1,0,0,1,1,0,0,1,0,0,1,0,0,2496.2
0,0,0,1,1,0,1,0,0,1,0,0,0,0,2498.1
0,0,0,0,1,1,0,0,1,0,1,1,0,0,2485.3
0,0,1,1,0,0,1,1,1,1,1,0,0,1,2490.9
1,0,1,0,0,0,0,1,0,1,0,0,0,0,2488.1
0,0,1,0,1,1,0,0,1,0,0,1,1,0,2499.6
0,0,0,1,1,1,0,1,0,1,0,1,1,1,2516.8
1,1,1,1,1,0,1,0,0,1,1,0,1,0,2474.0
0,1,1,1,0,1,1,1,0,0,1,1,1,1,2494.3
0,0,1,1,0,1,0,0,1,0,0,0,1,0,2497.2
0,1,1,1,1,0,0,1,0,0,1,1,0,1,2530.2
0,0,1,1,0,0,1,1,0,0,1,0,0,1,2490.0
1,1,1,0,1,1,1,0,1,0,0,0,1,0,2507.5
1,1,0,0,1,0,1,0,0,1,0,0,0,0,2490.1
0,0,1,1,1,1,0,1,0,1,0,1,1,1,2527.8
0,0,1,1,1,0,1,0,0,1,1,0,1,1,2484.9
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2478.1
0,0,1,0,0,0,1,1,0,0,1,1,0,0,2497.7
1,1,0,0,0,0,0,1,1,1,1,0,0,0,2500.1
0,1,0,0,1,0,0,0,0,1,1,0,1,0,2500.6
0,0,1,1,0,0,0,1,0,0,0,0,0,0,2473.8
1,0,1,0,1,0,0,0,1,0,0,1,0,0,2502.5
1,0,1,1,1,0,0,1,0,0,0,1,1,0,2493.4
0,1,1,0,0,0,1,1,0,1,0,0,0,1,2504.0
1,0,1,1,0,0,0,0,0,0,1,0,1,0,2487.9
1,0,0,0,0,0,1,0,0,1,1,0,1,1,2489.5
1,1,1,1,0,1,0,1,0,0,0,1,1,0,2518.3
0,1,1,0,0,0,0,0,1,1,1,1,0,0,2507.6
1,1,1,1,0,0,0,1,1,1,0,0,0,0,2491.1
0,0,0,1,1,0,0,0,0,1,1,0,1,0,2493.3
1,1,0,0,1,0,0,0,1,1,0,0,1,0,2489.5
0,1,1,0,0,0,1,0,1,1,0,0,1,1,2465.7
1,1,1,0,0,1,0,0,1,1,0,1,1,0,2533.7
0,1,0,1,0,1,1,1,1,1,1,0,1,1,2490.1
0,1,1,0,0,1,0,0,1,0,1,1,0,0,2511.2
1,0,0,0,1,1,0,0,1,1,0,1,1,1,2511.3
0,0,1,0,0,1,1,1,1,0,1,1,1,0,2509.6
0,1,0,1,1,0,1,1,1,0,1,0,0,1,2482.5
1,0,1,0,0,0,0,0,1,0,0,0,1,1,2501.9
0,1,1,0,0,0,1,0,0,0,0,0,1,1,2498.4
0,1,1,0,0,1,0,0,0,1,1,1,1,1,2497.4
0,1,0,1,0,0,0,0,0,0,0,0,1,1,2492.8
0,0,1,0,1,0,0,1,1,0,1,0,0,0,2483.5
1,1,0,0,0,1,1,0,1,0,0,1,0,1,2494.9
1,0,0,0,0,0,1,0,1,1,0,0,1,1,2506.1
0,1,1,1,0,1,0,0,1,0,1,0,1,0,2475.0
0,0,0,1,0,0,0,1,1,0,0,0,1,0,2490.5
1,0,1,0,1,0,0,0,0,1,0,1,1,0,2489.6
1,0,0,1,1,0,1,0,1,1,1,0,0,1,2489.7
1,1,1,0,1,0,1,0,1,1,0,0,1,1,2475.9
0,1,1,1,0,0,1,1,1,0,1,1,1,0,2507.7
1,1,0,1,1,0,1,1,1,0,0,1,1,0,2510.4
1,0,1,0,0,1,0,1,0,1,1,0,1,0,2491.1
0,1,0,0,1,0,0,0,1,0,1,0,1,1,2476.8
1,0,0,1,1,0,1,0,0,0,1,0,0,0,2476.3
1,0,1,0,1,1,1,0,0,1,0,0,0,1,2493.9
1,1,1,1,0,0,0,1,1,1,1,1,0,1,2496.7
1,1,1,0,0,0,0,1,0,1,0,1,0,0,2509.0
1,0,0,1,1,1,0,0,0,0,0,0,0,1,2468.2
0,1,1,1,0,0,0,1,1,0,1,1,0,1,2507.8
0,1,0,1,1,0,0,0,0,0,0,1,0,1,2499.3
0,0,0,0,0,1,1,0,1,1,1,0,0,0,2491.7
0,1,1,0,0,0,0,1,0,1,1,0,1,0,2471.7
0,1,1,0,1,1,0,0,0,1,0,1,1,1,2504.7
1,1,1,1,0,1,1,1,0,1,0,0,1,0,2486.8
0,1,0,0,1,0,1,0,1,1,0,1,0,0,2497.0
1,1,0,1,0,1,1,0,0,1,1,1,1,0,2504.5
1,1,1,0,1,0,1,1,1,0,1,0,0,1,2476.6
1,0,0,0,0,1,1,0,1,1,1,1,1,0,2499.4
0,0,1,1,0,1,1,1,1,1,1,0,0,0,2501.6
0,1,0,1,1,0,1,1,1,0,0,0,1,1,2471.7
1,0,1,1,0,0,1,0,1,0,0,1,1,1,2508.0
0,1,0,0,1,0,1,0,1,0,0,0,1,1,2473.7
1,1,1,1,1,0,1,0,1,1,0,0,0,0,2483.3
0,1,0,1,0,0,1,0,0,1,1,1,0,0,2494.0
1,1,1,1,1,1,1,1,1,1,0,0,0,0,2524.6
0,1,0,1,1,0,1,0,1,0,1,1,0,0,2493.3
1,0,0,1,1,0,0,0,0,1,1,0,0,1,2489.0
1,1,0,1,0,1,1,0,0,1,1,1,0,0,2514.9
0,0,1,1,1,1,0,0,1,0,0,0,0,1,2471.7
0,0,1,0,0,0,0,0,1,1,1,1,0,0,2522.5
0,0,1,0,0,1,0,0,0,0,1,0,1,0,2496.6
1,0,1,0,0,1,1,0,0,1,1,0,0,0,2466.8
1,0,0,1,0,0,1,0,1,0,1,1,0,1,2507.6
0,0,1,1,1,0,1,0,0,1,1,0,1,0,2486.1
1,1,1,1,0,1,1,0,0,0,1,0,1,1,2490.3
1,1,0,1,1,1,0,1,0,0,1,1,1,1,2505.2
0,1,0,1,1,0,1,0,1,0,0,0,0,0,2489.2
1,0,0,0,1,0,1,1,1,0,0,1,1,1,2508.3
0,0,1,0,1,1,1,0,0,0,0,1,1,0,2517.3
1,0,1,0,0,1,1,0,0,0,1,0,1,0,2480.0
0,0,0,0,1,1,0,1,1,1,1,1,0,1,2501.4
0,0,0,1,0,1,1,0,0,1,0,0,1,1,2482.7
1,1,0,1,0,0,0,0,1,1,1,1,0,0,2505.3
0,1,1,1,0,1,0,1,1,0,1,1,1,1,2497.1
0,1,1,1,0,1,1,1,0,0,0,1,1,1,2488.5
1,0,0,0,0,0,1,0,0,1,0,1,1,0,2495.8
1,1,1,0,1,1,1,1,0,0,0,0,1,1,2491.3
1,1,1,1,0,0,0,1,1,0,1,0,0,0,2487.1
0,0,0,1,0,0,1,1,1,1,0,1,0,0,2503.5
0,0,1,1,0,1,0,0,0,1,1,0,1,0,2474.9
0,0,0,1,1,0,0,1,0,1,0,1,1,1,2499.0
1,1,0,1,1,1,0,1,0,0,1,0,0,1,2480.8
1,0,1,1,1,1,1,1,0,1,0,0,0,1,2495.8
0,0,1,0,1,0,1,0,1,0,0,0,1,0,2495.4
0,1,0,0,0,1,0,0,0,0,0,1,1,0,2496.5
0,0,1,0,1,0,0,0,0,1,1,0,0,0,2481.2
1,1,0,1,0,1,1,0,1,0,0,0,1,1,2476.1
1,0,0,1,0,0,0,1,1,0,1,0,1,1,2482.7
1,1,0,1,1,0,1,0,0,1,1,0,0,1,2483.7
0,0,0,0,1,0,0,0,1,1,1,0,1,1,2500.1
0,1,1,0,0,0,0,1,0,1,0,1,1,1,2524.3
1,0,1,0,0,1,0,0,1,0,1,0,0,0,2500.8
0,1,0,1,1,1,0,0,1,0,1,0,0,0,2492.7
0,1,1,0,0,0,1,0,0,1,1,0,1,1,2491.3
1,0,0,1,1,0,1,1,0,1,0,1,1,1,2518.5
1,0,1,1,0,1,0,1,1,0,1,1,1,1,2528.2
0,0,1,1,1,0,1,1,1,1,1,0,1,1,2475.6
1,0,1,1,1,0,1,1,1,0,0,0,0,0,2513.2
1,0,1,1,1,1,0,0,0,0,1,0,1,0,2507.4
0,0,1,0,0,0,1,1,0,1,0,1,1,0,2495.0
1,1,1,0,1,1,1,1,0,0,0,1,1,1,2506.3
0,1,0,1,0,1,1,0,1,0,1,0,1,1,2478.0
0,1,1,1,0,0,0,0,1,1,1,0,0,0,2493.5
0,1,0,1,0,1,0,1,0,0,0,0,1,1,2499.1
1,1,0,0,1,0,0,1,0,0,0,1,1,0,2500.7
0,1,0,1,1,0,0,0,1,0,1,0,0,1,2469.1
0,1,1,0,0,1,1,0,0,1,0,0,0,0,2503.3
0,0,1,1,1,1,1,0,0,1,0,1,1,1,2512.7
1,0,1,1,1,1,0,1,0,1,0,0,0,1,2483.4
1,1,1,0,1,0,1,0,1,1,0,0,0,0,2498.9
1,0,0,0,1,1,0,1,1,0,1,1,1,1,2496.8
0,1,1,0,1,1,1,1,1,1,1,0,1,1,2478.8
0,0,1,0,1,1,1,1,1,0,1,1,0,1,2496.5
0,0,1,1,1,0,0,1,1,1,0,1,1,1,2492.7
0,0,0,0,1,0,1,1,0,1,0,0,0,0,2499.0
1,1,1,1,1,1,1,1,0,0,0,0,1,1,2505.6
0,0,1,1,0,0,0,1,1,0,0,0,1,1,2502.2
0,0,1,0,1,1,1,0,1,1,1,1,0,0,2507.6
0,1,0,1,1,0,0,0,1,1,0,0,1,1,2468.9
0,0,1,1,1,0,1,0,0,1,1,1,1,0,2516.1
0,0,0,1,0,0,0,0,1,0,1,1,0,1,2515.1
0,0,0,0,0,1,1,0,1,1,1,0,0,1,2482.5
1,0,1,1,1,1,0,1,1,1,0,1,1,0,2532.0
1,0,0,0,1,0,1,1,0,0,1,0,1,0,2502.0
1,0,0,0,1,0,1,0,1,0,1,0,1,0,2474.5
0,0,0,1,0,1,1,1,0,0,1,1,1,0,2493.8
1,1,0,1,1,1,0,1,1,0,0,1,0,1,2544.2
0,1,0,0,0,1,1,1,0,1,0,0,1,0,2511.5
1,1,1,0,0,1,1,1,1,1,0,1,1,1,2525.2
1,1,0,1,1,0,1,1,0,1,0,0,0,1,2476.2
0,1,1,0,0,1,0,1,0,0,1,1,0,1,2505.8
1,1,1,0,0,1,0,1,0,1,1,1,0,0,2504.6
1,1,0,1,1,1,1,0,0,0,1,0,1,0,2473.9
1,0,0,0,0,0,1,0,0,1,0,1,1,1,2498.1
1,1,0,1,1,0,1,1,0,1,0,1,0,1,2494.3
0,1,1,0,0,1,0,0,1,1,0,0,1,1,2481.4
1,1,1,1,1,1,1,0,1,1,1,0,0,0,2491.4
1,1,1,0,1,1,1,0,1,1,0,0,1,1,2492.2
0,0,1,0,1,1,1,1,1,0,0,1,1,1,2502.8
1,0,0,1,1,1,1,1,1,1,0,1,0,1,2514.9
1,0,1,1,1,0,0,0,1,1,0,0,1,1,2487.7
1,0,0,1,1,1,1,0,1,1,1,1,1,0,2507.5
0,0,1,1,1,0,1,1,1,1,0,1,0,0,2506.0
1,0,0,0,0,0,1,0,1,1,0,0,0,1,2488.6
0,1,0,0,1,0,1,0,1,0,0,0,1,0,2493.6
1,0,0,1,1,1,0,1,0,0,0,1,1,1,2474.5
0,0,1,0,0,1,1,1,1,0,0,0,0,1,2482.3
1,1,0,1,1,0,1,1,0,0,1,0,0,0,2492.3
0,1,0,0,1,1,1,1,1,0,1,1,0,1,2504.3
1,0,1,0,1,0,1,1,1,1,1,0,0,1,2500.6
1,0,0,0,1,0,1,1,1,0,1,0,0,1,2486.8
0,0,1,1,1,0,1,0,1,1,1,1,0,1,2497.7
1,1,1,1,0,0,0,0,0,0,0,0,1,0,2487.3
0,1,1,1,1,0,0,1,0,0,0,0,1,1,2494.3
1,1,0,1,1,0,1,0,1,0,1,1,0,1,2496.4
1,0,1,0,1,1,1,0,1,0,1,1,0,1,2493.2
0,0,0,1,0,1,0,0,1,0,0,1,0,0,2540.7
0,0,0,1,0,0,1,0,1,0,0,0,0,1,2475.1
0,1,1,1,1,0,0,0,1,0,1,1,0,0,2498.9
0,1,0,1,0,0,0,0,1,1,1,1,1,0,2502.2
0,0,0,1,1,1,0,1,1,1,1,1,1,1,2506.2
1,1,1,0,0,0,1,1,0,1,1,1,0,0,2506.3
0,1,0,0,0,1,1,1,0,0,1,0,1,0,2500.9
1,1,0,1,0,0,0,0,0,0,0,0,1,0,2496.5
0,0,1,1,0,0,1,0,1,1,1,1,1,1,2500.5
1,1,1,1,1,0,1,0,1,0,1,1,1,1,2500.6
1,0,1,1,1,0,0,0,0,1,1,1,0,1,2506.2
0,0,0,1,0,0,1,0,1,1,0,0,0,1,2473.2
1,0,0,1,0,1,0,0,1,0,1,1,1,1,2491.7
1,1,0,0,1,0,1,0,0,0,0,0,1,1,2473.0
0,1,1,0,0,1,0,0,0,1,1,1,0,1,2490.5
1,1,1,0,0,0,0,0,1,0,0,0,0,1,2480.0
0,0,1,0,1,1,0,0,0,0,1,0,0,1,2482.3
1,1,1,1,0,1,1,0,0,1,1,0,1,1,2489.6
0,1,0,0,1,1,0,0,0,1,1,1,0,0,2517.4
0,0,0,1,0,0,0,0,0,1,1,0,0,1,2482.7
0,0,1,1,1,1,1,0,0,0,1,1,1,1,2512.1
0,0,1,1,0,1,0,1,1,1,1,1,0,1,2510.7
0,0,1,0,1,0,1,0,1,1,0,1,0,0,2504.9
1,1,1,0,0,1,0,1,0,1,0,0,1,0,2499.7
0,1,1,0,0,0,0,1,0,1,1,1,1,1,2497.9
0,0,0,1,1,1,0,0,0,1,1,1,1,0,2494.1
0,1,0,0,0,1,1,0,1,1,1,1,1,0,2513.7
1,1,0,1,0,0,1,1,1,0,1,0,1,0,2492.8
1,0,1,0,1,0,1,0,0,1,1,1,1,1,2484.1
1,1,0,0,0,1,0,1,0,1,1,0,1,0,2491.3
1,1,0,1,1,1,0,0,1,1,1,1,1,0,2503.7
0,1,1,1,0,0,0,1,1,1,1,1,0,0,2499.7
0,1,1,1,0,1,0,0,0,0,0,0,0,0,2490.9
1,0,1,0,0,0,1,0,0,0,1,0,1,0,2484.9
1,0,0,0,1,0,1,1,0,1,0,0,0,1,2485.5
0,0,1,0,0,1,0,0,0,0,0,0,1,1,2475.6
0,1,0,0,1,0,0,0,0,1,0,0,1,1,2476.4
0,0,1,0,1,0,1,1,0,0,1,1,0,0,2495.5
1,1,0,1,0,0,0,1,0,1,1,1,0,1,2495.5
0,0,1,0,0,1,0,0,1,0,0,1,0,1,2505.3
0,0,0,1,0,1,1,0,0,0,1,1,0,0,2509.9
0,0,1,1,1,0,0,0,1,0,0,0,0,1,2500.8
0,1,0,1,1,0,0,0,1,0,1,0,0,0,2481.5
1,0,0,0,0,0,1,0,1,0,1,1,1,1,2501.3
0,0,0,1,0,0,0,0,0,0,1,0,0,0,2491.6
1,1,1,1,0,0,0,0,1,1,1,1,1,0,2496.8
0,0,0,0,0,0,1,1,0,0,0,0,1,1,2489.3
0,1,0,0,0,1,1,0,1,0,1,1,0,0,2496.1
0,0,0,0,1,1,0,1,1,1,0,0,0,0,2496.6
0,0,1,0,0,0,1,1,1,0,0,0,0,1,2510.7
0,0,1,0,1,0,1,0,0,0,1,1,1,1,2494.5
0,0,1,1,0,1,1,1,1,0,0,0,1,0,2483.5
0,0,1,0,1,1,0,1,0,1,0,0,1,1,2495.9
1,1,0,1,0,0,0,0,0,0,0,1,1,0,2508.8
0,1,1,0,0,0,1,0,1,1,0,0,0,0,2490.6
1,1,0,1,1,1,0,0,0,1,0,0,0,1,2485.7
1,0,1,0,1,1,0,0,1,1,1,0,1,1,2501.0
1,0,0,0,1,1,1,0,0,1,1,0,1,1,2471.9
1,1,1,0,1,0,1,0,1,1,1,0,0,0,2493.4
1,1,0,1,0,0,1,0,0,0,1,0,1,1,2472.8
1,1,1,0,0,1,1,0,1,0,0,0,0,0,2476.8
1,1,0,0,0,0,0,1,1,0,0,1,1,0,2490.6
0,0,1,1,0,0,1,1,0,0,0,1,1,1,2499.5
0,1,0,1,0,1,0,1,1,1,1,1,0,1,2489.8
0,1,1,0,1,1,0,1,0,1,0,0,1,1,2501.5
1,1,1,0,0,1,0,0,0,1,0,1,1,0,2511.7
1,0,1,0,0,1,0,0,1,0,1,1,1,1,2499.6
1,1,0,1,0,1,0,0,0,1,0,0,1,0,2475.4
0,0,1,1,0,1,1,0,0,1,0,1,1,0,2497.1
0,1,0,0,1,0,1,1,0,1,0,1,1,1,2520.7
0,1,0,1,0,0,0,1,0,1,1,1,0,1,2487.9
1,0,1,1,1,0,0,0,1,1,1,0,1,1,2491.9
0,1,0,0,0,0,1,0,0,1,1,1,0,1,2507.4
0,0,0,1,0,1,1,0,1,1,1,1,1,1,2501.7
1,0,0,0,0,1,0,0,1,0,0,1,1,0,2494.0
0,0,0,0,0,1,0,0,1,1,1,0,0,1,2508.5
1,0,1,1,0,0,1,1,0,1,1,1,1,1,2493.8
0,0,0,0,1,0,1,1,0,0,1,1,0,0,2507.2
0,1,1,1,1,0,1,1,0,1,1,0,1,0,2500.7
0,1,1,0,1,0,1,0,1,0,0,1,1,1,2494.3
1,1,0,1,0,1,0,0,1,0,1,0,1,1,2493.4
0,0,1,1,1,0,1,1,0,0,0,1,1,1,2492.8
1,1,1,0,0,0,0,1,1,0,0,0,1,0,2462.3
0,0,0,1,0,1,1,1,1,0,0,1,0,1,2501.2
1,1,0,0,0,0,1,0,1,1,1,0,0,1,2490.2
0,1,1,0,1,0,0,1,1,0,0,0,0,1,2476.2
1,1,0,1,0,1,1,0,0,1,1,1,0,1,2511.0
1,1,1,0,1,0,1,0,1,0,0,1,0,0,2489.4
0,1,1,0,1,0,0,1,1,1,0,0,0,0,2486.7
1,1,0,0,0,0,1,1,0,1,0,0,1,1,2474.6
0,1,1,0,1,0,1,1,1,1,0,0,0,1,2480.2
0,0,1,0,1,1,0,1,0,0,0,1,1,0,2507.3
0,1,0,1,1,1,1,0,1,1,1,1,0,1,2506.3
0,0,1,1,0,0,0,0,1,1,0,0,0,0,2499.8
1,1,0,0,0,1,0,0,1,0,1,1,0,1,2512.9
0,1,0,1,0,1,1,0,1,1,0,0,1,0,2497.3
0,0,1,1,0,0,0,1,1,0,1,1,1,0,2486.9
0,0,1,1,0,1,0,1,1,0,1,1,0,1,2498.4
0,1,0,0,0,1,0,0,1,0,1,0,0,1,2494.7
1,0,1,0,0,1,0,1,1,1,0,1,1,1,2499.4
0,1,1,1,1,0,0,0,1,0,0,0,0,0,2485.7
1,1,0,1,0,1,0,1,0,1,1,0,1,1,2481.6
1,1,1,1,1,1,0,1,1,0,0,1,1,0,2498.2
0,1,0,1,0,0,0,1,0,0,1,0,0,0,2487.2
0,1,0,0,1,0,1,1,1,0,1,1,1,1,2497.3
1,1,0,1,0,1,0,0,0,0,0,0,0,1,2482.0
0,1,1,0,1,0,1,0,1,0,0,1,1,0,2491.5
0,0,0,0,0,1,1,1,0,0,0,0,0,1,2484.0
0,1,1,0,0,1,1,1,0,0,0,0,1,1,2474.1
1,0,0,1,1,1,0,1,1,0,1,1,1,1,2495.4
0,1,0,0,1,1,1,0,0,1,0,0,1,1,2478.1
1,0,0,1,1,0,0,0,0,1,0,1,0,1,2518.5
0,1,0,0,0,0,0,1,1,0,1,0,0,1,2481.1
1,1,1,0,0,1,1,0,0,0,1,0,0,1,2480.9
0,1,0,1,0,1,1,0,0,0,1,0,1,0,2511.8
1,1,1,0,0,1,0,1,1,1,1,1,0,0,2510.3
1,1,0,1,0,1,0,0,1,1,1,0,0,1,2523.1
0,0,0,0,1,0,0,1,0,1,1,1,0,1,2502.6
1,1,0,1,0,1,0,0,0,0,0,1,0,0,2496.1
1,1,1,0,0,1,1,1,0,1,0,0,0,0,2467.4
1,1,1,1,0,0,0,0,1,0,0,0,1,0,2479.6
1,0,1,1,0,1,0,1,1,1,0,1,0,0,2504.2
1,0,0,1,1,1,1,1,0,0,1,1,0,1,2493.6
0,0,1,1,0,1,0,1,0,1,1,1,1,0,2491.6
1,1,1,0,0,1,0,0,0,1,0,0,1,0,2473.5
0,0,1,1,0,0,0,0,0,1,0,0,0,0,2486.8
1,1,0,0,0,1,0,0,0,0,1,0,0,1,2486.8
0,1,0,1,0,1,0,1,0,0,0,0,0,0,2484.4
0,1,1,1,1,1,0,0,1,0,0,1,0,0,2518.4
1,0,1,1,1,0,1,0,1,0,1,0,0,1,2477.3
0,0,1,1,0,1,1,1,1,0,0,1,0,1,2500.3
1,1,1,1,0,0,0,0,0,1,1,1,0,0,2515.7
1,1,1,1,1,1,1,0,0,0,0,0,0,0,2492.3
0,0,1,0,0,0,0,0,0,0,1,0,1,0,2486.4
0,1,1,0,1,1,1,0,0,0,1,0,1,1,2488.7
0,0,1,1,1,0,0,0,0,0,0,1,1,0,2481.3
1,0,1,1,0,1,1,1,1,0,0,0,1,1,2496.7
1,1,0,0,1,0,0,1,1,1,0,0,0,0,2492.3
0,1,0,1,0,0,0,1,1,0,0,1,0,1,2523.0
1,0,0,0,1,0,1,0,1,0,0,1,0,1,2525.2
1,1,0,0,0,1,0,0,1,0,1,0,0,1,2485.4
1,0,0,1,0,0,0,1,0,1,1,0,1,0,2492.7
0,0,1,1,1,0,0,0,0,0,1,1,0,0,2500.7
0,0,0,1,0,1,1,0,1,0,1,0,0,0,2478.4
1,1,0,1,1,0,0,0,0,1,0,1,0,1,2492.1
0,0,0,0,0,1,1,1,1,0,0,0,0,0,2496.9
0,1,1,0,0,1,0,1,0,0,0,0,1,1,2498.1
0,0,0,0,0,1,0,1,1,1,0,1,1,0,2505.4
1,1,0,0,1,1,0,0,0,1,0,0,1,1,2470.2
1,1,0,0,0,1,0,0,1,0,0,1,1,1,2503.9
0,1,1,0,1,0,0,0,0,1,0,1,0,1,2529.3
1,0,0,0,0,1,1,0,1,0,0,1,0,0,2488.6
0,0,1,0,1,1,0,0,1,0,1,1,0,1,2499.8
