SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$overwrite.2
0,0,0,0,0,1,0,0,1,0,0,0,0,1,20.71
1,1,0,1,1,1,0,1,0,0,1,1,1,1,23.075
0,0,1,0,0,1,1,1,0,1,0,1,1,1,23.035
0,0,0,1,1,1,0,0,1,0,1,1,1,0,22.556
0,1,0,0,1,1,0,0,1,0,0,0,0,0,20.691
1,0,0,0,0,1,1,1,0,0,0,1,0,0,23.115
1,1,0,1,0,0,0,1,1,0,0,1,1,1,22.471
1,1,0,0,0,1,1,1,0,0,0,0,1,0,20.815
1,0,0,1,1,0,0,1,1,1,1,1,1,1,23.084
0,1,1,0,1,0,1,1,1,0,0,1,1,1,22.267
0,1,0,1,1,0,1,1,0,0,0,0,1,0,21.022
1,0,0,0,1,1,1,1,1,1,1,0,0,0,21.391
1,0,1,1,0,1,0,1,0,0,1,1,0,1,22.771
1,0,1,0,1,0,0,1,1,0,1,0,0,1,20.57
1,1,1,1,1,1,1,1,1,1,1,0,1,1,21.049
1,1,1,0,1,1,0,0,1,1,0,1,1,1,24.267
0,1,0,1,1,0,0,0,1,0,1,0,0,1,20.719
1,0,1,0,1,1,0,1,1,1,1,0,1,1,21.406
0,0,0,1,1,0,1,1,0,1,1,1,0,0,23.038
1,0,0,0,0,1,0,1,1,0,1,0,0,1,20.847
1,0,1,0,0,1,1,1,1,1,0,0,1,0,21.655
0,0,0,1,0,0,1,1,1,1,1,0,1,1,20.989
0,0,0,0,1,0,1,1,1,1,1,1,0,0,23.303
0,1,1,0,0,0,1,0,1,0,1,0,1,0,20.614
0,1,0,0,1,0,1,0,0,0,1,0,0,0,20.61
1,0,0,1,1,1,0,1,0,1,1,1,1,1,23.176
1,1,0,0,1,0,0,0,1,1,1,1,1,0,23.153
1,1,0,1,0,0,0,0,0,1,0,1,1,1,23.306
0,0,1,1,1,1,1,0,1,1,0,1,1,0,23.621
0,1,1,0,0,0,1,0,1,0,0,0,1,0,20.538
0,1,0,1,1,0,1,1,0,1,1,1,0,0,23.047
0,1,1,0,0,1,0,0,1,1,1,1,1,1,22.912
1,0,1,1,0,1,1,0,1,1,0,1,0,0,23.454
0,1,0,1,0,0,1,1,1,0,1,0,0,1,20.466
1,0,1,1,0,0,1,0,1,0,1,1,1,1,22.408
0,0,1,1,0,1,1,0,1,0,1,0,0,1,20.65
0,0,0,1,1,1,0,1,0,1,0,1,0,1,23.302
1,1,1,0,0,0,0,1,1,1,1,1,0,1,23.18
0,1,0,0,0,1,0,0,1,1,0,0,1,0,21.219
1,0,0,1,1,1,1,0,1,0,0,0,1,1,20.383
1,1,0,1,1,1,1,1,0,1,1,1,1,1,23.28
1,0,1,0,0,1,0,0,1,1,1,0,0,1,21.383
0,1,0,1,1,0,1,1,1,1,1,1,0,0,23.062
1,0,0,1,0,1,0,0,0,1,1,0,0,1,21.608
0,1,0,1,0,1,1,1,0,0,1,1,1,0,22.785
1,0,1,1,0,0,0,1,1,0,1,1,1,1,22.711
1,0,1,1,0,0,0,0,1,0,1,1,1,1,23.125
0,1,1,1,1,0,1,1,0,1,0,1,0,1,22.968
1,1,1,1,1,1,1,0,0,0,0,0,0,1,20.556
1,0,0,0,1,0,0,0,1,1,1,0,0,1,21.482
0,0,0,0,1,0,1,0,1,1,1,0,0,0,20.978
0,1,1,1,0,1,1,1,0,1,1,0,1,0,21.233
0,1,1,0,0,0,1,0,1,0,1,1,1,0,22.419
0,0,0,0,0,1,0,0,0,0,0,1,0,1,22.707
1,1,0,0,0,1,1,1,0,0,1,1,1,0,22.653
1,0,0,0,0,0,1,0,0,0,0,1,0,0,22.922
1,1,0,1,1,1,0,1,0,1,0,1,1,0,23.752
0,1,0,1,1,1,1,0,1,1,1,0,1,1,21.468
0,1,0,1,1,0,0,0,0,0,0,0,0,1,20.999
1,1,0,1,0,0,0,1,1,1,0,0,1,0,21.22
0,1,0,1,1,0,0,0,0,0,1,1,1,0,22.481
0,1,1,1,0,1,1,1,1,1,0,0,1,1,21.346
0,0,1,1,1,0,1,1,0,1,1,0,1,1,21.434
1,1,0,0,0,0,1,0,1,1,0,1,0,1,23.413
0,0,0,0,1,0,1,1,0,0,1,1,1,0,22.773
1,1,0,1,0,0,0,0,0,0,1,0,0,0,20.919
0,1,1,0,0,0,1,1,0,1,0,0,1,0,20.99
1,0,1,1,1,1,0,0,1,0,1,0,0,1,20.784
1,1,1,1,0,0,1,0,1,1,1,1,0,0,23.251
1,0,1,0,0,0,1,1,0,0,0,0,0,0,20.807
1,1,1,0,1,1,0,0,1,0,0,0,0,0,20.843
1,1,0,0,1,1,0,0,1,0,0,1,0,0,22.673
0,0,0,1,1,0,1,0,0,1,0,0,0,0,21.425
0,0,0,0,1,1,0,0,1,0,1,1,0,0,22.777
0,0,1,1,0,0,1,1,1,1,1,0,0,1,21.286
1,0,1,0,0,0,0,1,0,1,0,0,0,0,21.157
0,0,1,0,1,1,0,0,1,0,0,1,1,0,22.71
0,0,0,1,1,1,0,1,0,1,0,1,1,1,23.369
1,1,1,1,1,0,1,0,0,1,1,0,1,0,21.177
0,1,1,1,0,1,1,1,0,0,1,1,1,1,22.588
0,0,1,1,0,1,0,0,1,0,0,0,1,0,21.112
0,1,1,1,1,0,0,1,0,0,1,1,0,1,22.72
0,0,1,1,0,0,1,1,0,0,1,0,0,1,20.707
1,1,1,0,1,1,1,0,1,0,0,0,1,0,20.854
1,1,0,0,1,0,1,0,0,1,0,0,0,0,22.401
0,0,1,1,1,1,0,1,0,1,0,1,1,1,23.149
0,0,1,1,1,0,1,0,0,1,1,0,1,1,21.083
0,1,0,0,1,0,0,0,1,1,0,0,1,0,21.255
0,0,1,0,0,0,1,1,0,0,1,1,0,0,22.478
1,1,0,0,0,0,0,1,1,1,1,0,0,0,21.346
0,1,0,0,1,0,0,0,0,1,1,0,1,0,21.107
0,0,1,1,0,0,0,1,0,0,0,0,0,0,21.223
1,0,1,0,1,0,0,0,1,0,0,1,0,0,22.676
1,0,1,1,1,0,0,1,0,0,0,1,1,0,22.642
0,1,1,0,0,0,1,1,0,1,0,0,0,1,21.095
1,0,1,1,0,0,0,0,0,0,1,0,1,0,20.519
1,0,0,0,0,0,1,0,0,1,1,0,1,1,21.303
1,1,1,1,0,1,0,1,0,0,0,1,1,0,22.569
0,1,1,0,0,0,0,0,1,1,1,1,0,0,23.105
1,1,1,1,0,0,0,1,1,1,0,0,0,0,21.197
0,0,0,1,1,0,0,0,0,1,1,0,1,0,21.027
1,1,0,0,1,0,0,0,1,1,0,0,1,0,21.591
0,1,1,0,0,0,1,0,1,1,0,0,1,1,20.991
1,1,1,0,0,1,0,0,1,1,0,1,1,0,22.951
0,1,0,1,0,1,1,1,1,1,1,0,1,1,21.332
0,1,1,0,0,1,0,0,1,0,1,1,0,0,22.859
1,0,0,0,1,1,0,0,1,1,0,1,1,1,23.22
0,0,1,0,0,1,1,1,1,0,1,1,1,0,22.821
0,1,0,1,1,0,1,1,1,0,1,0,0,1,20.642
1,0,1,0,0,0,0,0,1,0,0,0,1,1,20.566
0,1,1,0,0,0,1,0,0,0,0,0,1,1,20.719
0,1,1,0,0,1,0,0,0,1,1,1,1,1,23.493
0,1,0,1,0,0,0,0,0,0,0,0,1,1,20.512
0,0,1,0,1,0,0,1,1,0,1,0,0,0,20.889
1,1,0,0,0,1,1,0,1,0,0,1,0,1,22.615
1,0,0,0,0,0,1,0,1,1,0,0,1,1,21.346
0,1,1,1,0,1,0,0,1,0,1,0,1,0,20.887
0,0,0,1,0,0,0,1,1,0,0,0,1,0,20.662
1,0,1,0,1,0,0,0,0,1,0,1,1,0,23.284
1,0,0,1,1,0,1,0,1,1,1,0,0,1,21.415
1,1,1,0,1,0,1,0,1,1,0,0,1,1,21.233
0,1,1,1,0,0,1,1,1,0,1,1,1,0,22.317
1,1,0,1,1,0,1,1,1,0,0,1,1,0,22.434
1,0,1,0,0,1,0,1,0,1,1,0,1,0,21.349
0,1,0,0,1,0,0,0,1,0,1,0,1,1,20.542
1,0,0,1,1,0,1,0,0,0,1,0,0,0,20.964
1,0,1,0,1,1,1,0,0,1,0,0,0,1,22.312
1,1,1,1,0,0,0,1,1,1,1,1,0,1,24.737
1,1,1,0,0,0,0,1,0,1,0,1,0,0,23.583
1,0,0,1,1,1,0,0,0,0,0,0,0,1,20.862
0,1,1,1,0,0,0,1,1,0,1,1,0,1,22.701
0,1,0,1,1,0,0,0,0,0,0,1,0,1,22.814
0,0,0,0,0,1,1,0,1,1,1,0,0,0,21.412
0,1,1,0,0,0,0,1,0,1,1,0,1,0,21.409
0,1,1,0,1,1,0,0,0,1,0,1,1,1,23.041
1,1,1,1,0,1,1,1,0,1,0,0,1,0,21.426
0,1,0,0,1,0,1,0,1,1,0,1,0,0,24.318
1,1,0,1,0,1,1,0,0,1,1,1,1,0,23.279
1,1,1,0,1,0,1,1,1,0,1,0,0,1,20.731
1,0,0,0,0,1,1,0,1,1,1,1,1,0,23.541
0,0,1,1,0,1,1,1,1,1,1,0,0,0,22.065
0,1,0,1,1,0,1,1,1,0,0,0,1,1,20.454
1,0,1,1,0,0,1,0,1,0,0,1,1,1,22.72
0,1,0,0,1,0,1,0,1,0,0,0,1,1,20.606
1,1,1,1,1,0,1,0,1,1,0,0,0,0,21.479
0,1,0,1,0,0,1,0,0,1,1,1,0,0,22.98
1,1,1,1,1,1,1,1,1,1,0,0,0,0,21.401
0,1,0,1,1,0,1,0,1,0,1,1,0,0,23.146
1,0,0,1,1,0,0,0,0,1,1,0,0,1,21.572
1,1,0,1,0,1,1,0,0,1,1,1,0,0,23.669
0,0,1,1,1,1,0,0,1,0,0,0,0,1,20.713
0,0,1,0,0,0,0,0,1,1,1,1,0,0,23.465
0,0,1,0,0,1,0,0,0,0,1,0,1,0,20.678
1,0,1,0,0,1,1,0,0,1,1,0,0,0,21.873
1,0,0,1,0,0,1,0,1,0,1,1,0,1,23.061
0,0,1,1,1,0,1,0,0,1,1,0,1,0,21.086
1,1,1,1,0,1,1,0,0,0,1,0,1,1,20.675
1,1,0,1,1,1,0,1,0,0,1,1,1,1,22.79
0,1,0,1,1,0,1,0,1,0,0,0,0,0,20.631
1,0,0,0,1,0,1,1,1,0,0,1,1,1,22.323
0,0,1,0,1,1,1,0,0,0,0,1,1,0,22.644
1,0,1,0,0,1,1,0,0,0,1,0,1,0,20.489
0,0,0,0,1,1,0,1,1,1,1,1,0,1,23.989
0,0,0,1,0,1,1,0,0,1,0,0,1,1,21.261
1,1,0,1,0,0,0,0,1,1,1,1,0,0,23.728
0,1,1,1,0,1,0,1,1,0,1,1,1,1,22.583
0,1,1,1,0,1,1,1,0,0,0,1,1,1,22.728
1,0,0,0,0,0,1,0,0,1,0,1,1,0,23.36
1,1,1,0,1,1,1,1,0,0,0,0,1,1,20.467
1,1,1,1,0,0,0,1,1,0,1,0,0,0,20.69
0,0,0,1,0,0,1,1,1,1,0,1,0,0,23.401
0,0,1,1,0,1,0,0,0,1,1,0,1,0,21.471
0,0,0,1,1,0,0,1,0,1,0,1,1,1,22.921
1,1,0,1,1,1,0,1,0,0,1,0,0,1,20.57
1,0,1,1,1,1,1,1,0,1,0,0,0,1,21.416
0,0,1,0,1,0,1,0,1,0,0,0,1,0,20.348
0,1,0,0,0,1,0,0,0,0,0,1,1,0,22.522
0,0,1,0,1,0,0,0,0,1,1,0,0,0,21.362
1,1,0,1,0,1,1,0,1,0,0,0,1,1,20.563
1,0,0,1,0,0,0,1,1,0,1,0,1,1,20.587
1,1,0,1,1,0,1,0,0,1,1,0,0,1,21.558
0,0,0,0,1,0,0,0,1,1,1,0,1,1,21.278
0,1,1,0,0,0,0,1,0,1,0,1,1,1,23.057
1,0,1,0,0,1,0,0,1,0,1,0,0,0,21.007
0,1,0,1,1,1,0,0,1,0,1,0,0,0,20.829
0,1,1,0,0,0,1,0,0,1,1,0,1,1,21.403
1,0,0,1,1,0,1,1,0,1,0,1,1,1,23.218
1,0,1,1,0,1,0,1,1,0,1,1,1,1,23.328
0,0,1,1,1,0,1,1,1,1,1,0,1,1,21.223
1,0,1,1,1,0,1,1,1,0,0,0,0,0,21.207
1,0,1,1,1,1,0,0,0,0,1,0,1,0,20.976
0,0,1,0,0,0,1,1,0,1,0,1,1,0,23.066
1,1,1,0,1,1,1,1,0,0,0,1,1,1,22.792
0,1,0,1,0,1,1,0,1,0,1,0,1,1,20.642
0,1,1,1,0,0,0,0,1,1,1,0,0,0,21.459
0,1,0,1,0,1,0,1,0,0,0,0,1,1,20.86
1,1,0,0,1,0,0,1,0,0,0,1,1,0,22.785
0,1,0,1,1,0,0,0,1,0,1,0,0,1,20.727
0,1,1,0,0,1,1,0,0,1,0,0,0,0,21.45
0,0,1,1,1,1,1,0,0,1,0,1,1,1,23.335
1,0,1,1,1,1,0,1,0,1,0,0,0,1,21.58
1,1,1,0,1,0,1,0,1,1,0,0,0,0,21.282
1,0,0,0,1,1,0,1,1,0,1,1,1,1,23.131
0,1,1,0,1,1,1,1,1,1,1,0,1,1,21.577
0,0,1,0,1,1,1,1,1,0,1,1,0,1,22.636
0,0,1,1,1,0,0,1,1,1,0,1,1,1,23.038
0,0,0,0,1,0,1,1,0,1,0,0,0,0,21.275
1,1,1,1,1,1,1,1,0,0,0,0,1,1,20.722
0,0,1,1,0,0,0,1,1,0,0,0,1,1,20.87
0,0,1,0,1,1,1,0,1,1,1,1,0,0,23.39
0,1,0,1,1,0,0,0,1,1,0,0,1,1,21.236
0,0,1,1,1,0,1,0,0,1,1,1,1,0,23.026
0,0,0,1,0,0,0,0,1,0,1,1,0,1,22.733
0,0,0,0,0,1,1,0,1,1,1,0,0,1,21.496
1,0,1,1,1,1,0,1,1,1,0,1,1,0,23.347
1,0,0,0,1,0,1,1,0,0,1,0,1,0,20.5
1,0,0,0,1,0,1,0,1,0,1,0,1,0,20.786
0,0,0,1,0,1,1,1,0,0,1,1,1,0,22.651
1,1,0,1,1,1,0,1,1,0,0,1,0,1,22.717
0,1,0,0,0,1,1,1,0,1,0,0,1,0,21.401
1,1,1,0,0,1,1,1,1,1,0,1,1,1,23.63
1,1,0,1,1,0,1,1,0,1,0,0,0,1,21.548
0,1,1,0,0,1,0,1,0,0,1,1,0,1,23.134
1,1,1,0,0,1,0,1,0,1,1,1,0,0,23.556
1,1,0,1,1,1,1,0,0,0,1,0,1,0,20.476
1,0,0,0,0,0,1,0,0,1,0,1,1,1,22.887
1,1,0,1,1,0,1,1,0,1,0,1,0,1,23.438
0,1,1,0,0,1,0,0,1,1,0,0,1,1,21.724
1,1,1,1,1,1,1,0,1,1,1,0,0,0,21.331
1,1,1,0,1,1,1,0,1,1,0,0,1,1,21.286
0,0,1,0,1,1,1,1,1,0,0,1,1,1,22.735
1,0,0,1,1,1,1,1,1,1,0,1,0,1,23.491
1,0,1,1,1,0,0,0,1,1,0,0,1,1,21.667
1,0,0,1,1,1,1,0,1,1,1,1,1,0,23.421
0,0,1,1,1,0,1,1,1,1,0,1,0,0,23.146
1,0,0,0,0,0,1,0,1,1,0,0,0,1,21.309
0,1,0,0,1,0,1,0,1,0,0,0,1,0,20.438
1,0,0,1,1,1,0,1,0,0,0,1,1,1,23.058
0,0,1,0,0,1,1,1,1,0,0,0,0,1,20.775
1,1,0,1,1,0,1,1,0,0,1,0,0,0,21.181
0,1,0,0,1,1,1,1,1,0,1,1,0,1,22.671
1,0,1,0,1,0,1,1,1,1,1,0,0,1,21.538
1,0,0,0,1,0,1,1,1,0,1,0,0,1,20.614
0,0,1,1,1,0,1,0,1,1,1,1,0,1,23.541
1,1,1,1,0,0,0,0,0,0,0,0,1,0,20.498
0,1,1,1,1,0,0,1,0,0,0,0,1,1,20.834
1,1,0,1,1,0,1,0,1,0,1,1,0,1,22.796
1,0,1,0,1,1,1,0,1,0,1,1,0,1,23.048
0,0,0,1,0,1,0,0,1,0,0,1,0,0,22.734
0,0,0,1,0,0,1,0,1,0,0,0,0,1,20.658
0,1,1,1,1,0,0,0,1,0,1,1,0,0,22.997
0,1,0,1,0,0,0,0,1,1,1,1,1,0,23.177
0,0,0,1,1,1,0,1,1,1,1,1,1,1,22.951
1,1,1,0,0,0,1,1,0,1,1,1,0,0,23.106
0,1,0,0,0,1,1,1,0,0,1,0,1,0,20.499
1,1,0,1,0,0,0,0,0,0,0,0,1,0,20.881
0,0,1,1,0,0,1,0,1,1,1,1,1,1,23.206
1,1,1,1,1,0,1,0,1,0,1,1,1,1,22.531
1,0,1,1,1,0,0,0,0,1,1,1,0,1,23.184
0,0,0,1,0,0,1,0,1,1,0,0,0,1,21.876
1,0,0,1,0,1,0,0,1,0,1,1,1,1,23.125
1,1,0,0,1,0,1,0,0,0,0,0,1,1,20.625
0,1,1,0,0,1,0,0,0,1,1,1,0,1,23.303
1,1,1,0,0,0,0,0,1,0,0,0,0,1,21.086
0,0,1,0,1,1,0,0,0,0,1,0,0,1,20.467
1,1,1,1,0,1,1,0,0,1,1,0,1,1,21.546
0,1,0,0,1,1,0,0,0,1,1,1,0,0,23.553
0,0,0,1,0,0,0,0,0,1,1,0,0,1,21.42
0,0,1,1,1,1,1,0,0,0,1,1,1,1,22.675
0,0,1,1,0,1,0,1,1,1,1,1,0,1,23.354
0,0,1,0,1,0,1,0,1,1,0,1,0,0,23.315
1,1,1,0,0,1,0,1,0,1,0,0,1,0,21.581
0,1,1,0,0,0,0,1,0,1,1,1,1,1,23.09
0,0,0,1,1,1,0,0,0,1,1,1,1,0,23.45
0,1,0,0,0,1,1,0,1,1,1,1,1,0,24.533
1,1,0,1,0,0,1,1,1,0,1,0,1,0,20.802
1,0,1,0,1,0,1,0,0,1,1,1,1,1,23.536
1,1,0,0,0,1,0,1,0,1,1,0,1,0,21.419
1,1,0,1,1,1,0,0,1,1,1,1,1,0,23.546
0,1,1,1,0,0,0,1,1,1,1,1,0,0,23.049
0,1,1,1,0,1,0,0,0,0,0,0,0,0,20.672
1,0,1,0,0,0,1,0,0,0,1,0,1,0,21.298
1,0,0,0,1,0,1,1,0,1,0,0,0,1,21.66
0,0,1,0,0,1,0,0,0,0,0,0,1,1,20.427
0,1,0,0,1,0,0,0,0,1,0,0,1,1,21.06
0,0,1,0,1,0,1,1,0,0,1,1,0,0,22.865
1,1,0,1,0,0,0,1,0,1,1,1,0,1,23.184
0,0,1,0,0,1,0,0,1,0,0,1,0,1,22.764
0,0,0,1,0,1,1,0,0,0,1,1,0,0,23.157
0,0,1,1,1,0,0,0,1,0,0,0,0,1,20.816
0,1,0,1,1,0,0,0,1,0,1,0,0,0,20.707
1,0,0,0,0,0,1,0,1,0,1,1,1,1,22.755
0,0,0,1,0,0,0,0,0,0,1,0,0,0,20.868
1,1,1,1,0,0,0,0,1,1,1,1,1,0,23.104
0,0,0,0,0,0,1,1,0,0,0,0,1,1,20.319
0,1,0,0,0,1,1,0,1,0,1,1,0,0,22.783
0,0,0,0,1,1,0,1,1,1,0,0,0,0,21.446
0,0,1,0,0,0,1,1,1,0,0,0,0,1,20.865
0,0,1,0,1,0,1,0,0,0,1,1,1,1,22.682
0,0,1,1,0,1,1,1,1,0,0,0,1,0,21.04
0,0,1,0,1,1,0,1,0,1,0,0,1,1,21.304
1,1,0,1,0,0,0,0,0,0,0,1,1,0,22.949
0,1,1,0,0,0,1,0,1,1,0,0,0,0,21.536
1,1,0,1,1,1,0,0,0,1,0,0,0,1,21.561
1,0,1,0,1,1,0,0,1,1,1,0,1,1,21.386
1,0,0,0,1,1,1,0,0,1,1,0,1,1,21.954
1,1,1,0,1,0,1,0,1,1,1,0,0,0,21.336
1,1,0,1,0,0,1,0,0,0,1,0,1,1,20.473
1,1,1,0,0,1,1,0,1,0,0,0,0,0,20.897
1,1,0,0,0,0,0,1,1,0,0,1,1,0,22.516
0,0,1,1,0,0,1,1,0,0,0,1,1,1,22.913
0,1,0,1,0,1,0,1,1,1,1,1,0,1,23.671
0,1,1,0,1,1,0,1,0,1,0,0,1,1,21.055
1,1,1,0,0,1,0,0,0,1,0,1,1,0,23.404
1,0,1,0,0,1,0,0,1,0,1,1,1,1,23.068
1,1,0,1,0,1,0,0,0,1,0,0,1,0,21.448
0,0,1,1,0,1,1,0,0,1,0,1,1,0,23.383
0,1,0,0,1,0,1,1,0,1,0,1,1,1,23.206
0,1,0,1,0,0,0,1,0,1,1,1,0,1,23.189
1,0,1,1,1,0,0,0,1,1,1,0,1,1,21.105
0,1,0,0,0,0,1,0,0,1,1,1,0,1,23.19
0,0,0,1,0,1,1,0,1,1,1,1,1,1,23.114
1,0,0,0,0,1,0,0,1,0,0,1,1,0,22.613
0,0,0,0,0,1,0,0,1,1,1,0,0,1,21.512
1,0,1,1,0,0,1,1,0,1,1,1,1,1,23.593
0,0,0,0,1,0,1,1,0,0,1,1,0,0,23.292
0,1,1,1,1,0,1,1,0,1,1,0,1,0,21.38
0,1,1,0,1,0,1,0,1,0,0,1,1,1,23.034
1,1,0,1,0,1,0,0,1,0,1,0,1,1,20.499
0,0,1,1,1,0,1,1,0,0,0,1,1,1,22.455
1,1,1,0,0,0,0,1,1,0,0,0,1,0,20.725
0,0,0,1,0,1,1,1,1,0,0,1,0,1,22.485
1,1,0,0,0,0,1,0,1,1,1,0,0,1,21.707
0,1,1,0,1,0,0,1,1,0,0,0,0,1,21.146
1,1,0,1,0,1,1,0,0,1,1,1,0,1,23.435
1,1,1,0,1,0,1,0,1,0,0,1,0,0,23.104
0,1,1,0,1,0,0,1,1,1,0,0,0,0,21.181
1,1,0,0,0,0,1,1,0,1,0,0,1,1,20.973
0,1,1,0,1,0,1,1,1,1,0,0,0,1,21.277
0,0,1,0,1,1,0,1,0,0,0,1,1,0,22.639
0,1,0,1,1,1,1,0,1,1,1,1,0,1,23.694
0,0,1,1,0,0,0,0,1,1,0,0,0,0,21.504
1,1,0,0,0,1,0,0,1,0,1,1,0,1,22.696
0,1,0,1,0,1,1,0,1,1,0,0,1,0,21.313
0,0,1,1,0,0,0,1,1,0,1,1,1,0,22.866
0,0,1,1,0,1,0,1,1,0,1,1,0,1,22.923
0,1,0,0,0,1,0,0,1,0,1,0,0,1,21.026
1,0,1,0,0,1,0,1,1,1,0,1,1,1,23.377
0,1,1,1,1,0,0,0,1,0,0,0,0,0,20.652
1,1,0,1,0,1,0,1,0,1,1,0,1,1,21.152
1,1,1,1,1,1,0,1,1,0,0,1,1,0,22.516
0,1,0,1,0,0,0,1,0,0,1,0,0,0,20.654
0,1,0,0,1,0,1,1,1,0,1,1,1,1,22.707
1,1,0,1,0,1,0,0,0,0,0,0,0,1,20.817
0,1,1,0,1,0,1,0,1,0,0,1,1,0,22.827
0,0,0,0,0,1,1,1,0,0,0,0,0,1,20.526
0,1,1,0,0,1,1,1,0,0,0,0,1,1,20.666
1,0,0,1,1,1,0,1,1,0,1,1,1,1,22.532
0,1,0,0,1,1,1,0,0,1,0,0,1,1,21.033
1,0,0,1,1,0,0,0,0,1,0,1,0,1,23.37
0,1,0,0,0,0,0,1,1,0,1,0,0,1,20.902
1,1,1,0,0,1,1,0,0,0,1,0,0,1,20.719
0,1,0,1,0,1,1,0,0,0,1,0,1,0,21.003
1,1,1,0,0,1,0,1,1,1,1,1,0,0,23.281
1,1,0,1,0,1,0,0,1,1,1,0,0,1,21.5
0,0,0,0,1,0,0,1,0,1,1,1,0,1,23.26
1,1,0,1,0,1,0,0,0,0,0,1,0,0,22.793
1,1,1,0,0,1,1,1,0,1,0,0,0,0,21.692
1,1,1,1,0,0,0,0,1,0,0,0,1,0,20.613
1,0,1,1,0,1,0,1,1,1,0,1,0,0,24.007
1,0,0,1,1,1,1,1,0,0,1,1,0,1,22.548
0,0,1,1,0,1,0,1,0,1,1,1,1,0,23.253
1,1,1,0,0,1,0,0,0,1,0,0,1,0,21.323
0,0,1,1,0,0,0,0,0,1,0,0,0,0,21.239
1,1,0,0,0,1,0,0,0,0,1,0,0,1,20.752
0,1,0,1,0,1,0,1,0,0,0,0,0,0,20.581
0,1,1,1,1,1,0,0,1,0,0,1,0,0,22.887
1,0,1,1,1,0,1,0,1,0,1,0,0,1,20.5
0,0,1,1,0,1,1,1,1,0,0,1,0,1,22.594
1,1,1,1,0,0,0,0,0,1,1,1,0,0,23.232
1,1,1,1,1,1,1,0,0,0,0,0,0,0,20.716
0,0,1,0,0,0,0,0,0,0,1,0,1,0,20.586
0,1,1,0,1,1,1,0,0,0,1,0,1,1,20.628
0,0,1,1,1,0,0,0,0,0,0,1,1,0,23.014
1,0,1,1,0,1,1,1,1,0,0,0,1,1,20.84
1,1,0,0,1,0,0,1,1,1,0,0,0,0,21.487
0,1,0,1,0,0,0,1,1,0,0,1,0,1,23.088
1,0,0,0,1,0,1,0,1,0,0,1,0,1,22.815
1,1,0,0,0,1,0,0,1,0,1,0,0,1,21.041
1,0,0,1,0,0,0,1,0,1,1,0,1,0,21.213
0,0,1,1,1,0,0,0,0,0,1,1,0,0,22.475
0,0,0,1,0,1,1,0,1,0,1,0,0,0,21.296
1,1,0,1,1,0,0,0,0,1,0,1,0,1,24.327
0,0,0,0,0,1,1,1,1,0,0,0,0,0,20.962
0,1,1,0,0,1,0,1,0,0,0,0,1,1,20.654
0,0,0,0,0,1,0,1,1,1,0,1,1,0,23.268
1,1,0,0,1,1,0,0,0,1,0,0,1,1,21.225
1,1,0,0,0,1,0,0,1,0,0,1,1,1,22.701
0,1,1,0,1,0,0,0,0,1,0,1,0,1,23.463
1,0,0,0,0,1,1,0,1,0,0,1,0,0,22.811
0,0,1,0,1,1,0,0,1,0,1,1,0,1,22.883
0,1,1,1,0,1,0,0,1,0,1,1,0,0,23.271
0,1,1,1,0,1,1,0,0,1,0,0,1,0,21.389
1,1,1,0,1,1,1,1,0,0,0,0,1,1,20.548
0,1,0,0,0,1,0,0,0,0,0,0,1,1,20.766
0,0,1,0,0,0,1,1,1,1,1,0,0,1,21.232
1,1,0,1,1,1,1,0,0,1,1,0,0,0,21.866
0,1,0,1,0,1,1,1,0,0,0,1,0,0,23.48
1,0,1,1,0,0,1,1,1,0,1,1,0,0,23.142
1,0,0,1,0,0,0,0,0,0,1,0,0,1,20.836
1,1,0,1,0,0,1,1,1,0,0,1,0,0,22.725
1,0,1,1,0,0,0,1,1,0,0,1,0,0,22.788
0,1,0,1,1,1,0,1,0,1,1,0,0,1,21.651
1,1,0,1,1,1,0,1,1,0,0,0,1,0,20.76
1,1,1,1,1,1,0,0,1,0,0,1,1,0,22.788
1,0,1,0,1,0,1,0,1,0,0,1,0,0,22.777
0,0,0,1,1,0,0,1,0,0,0,1,1,1,23.051
0,0,1,0,0,0,0,1,0,0,0,1,0,0,23.472
1,0,1,1,0,1,0,0,0,1,0,0,0,0,21.386
0,0,0,0,1,1,1,1,0,0,0,0,0,0,20.736
1,0,0,1,0,0,0,0,0,1,1,1,0,0,23.5
1,1,1,0,1,0,1,1,0,1,1,0,1,0,21.591
0,1,0,0,0,1,0,1,0,1,1,1,0,0,23.45
1,0,1,1,0,1,1,1,0,1,1,1,0,1,24.01
1,0,0,0,0,0,0,1,0,1,0,1,0,1,23.829
0,0,1,1,1,0,1,1,0,1,0,0,1,1,21.274
0,0,1,1,1,1,0,1,0,1,1,1,0,0,23.053
