SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrandom.2
0,0,0,0,0,1,0,0,1,0,0,0,0,1,4.959
1,1,0,1,1,1,0,1,0,0,1,1,1,1,5.154
0,0,1,0,0,1,1,1,0,1,0,1,1,1,5.274
0,0,0,1,1,1,0,0,1,0,1,1,1,0,5.017
0,1,0,0,1,1,0,0,1,0,0,0,0,0,4.914
1,0,0,0,0,1,1,1,0,0,0,1,0,0,5.049
1,1,0,1,0,0,0,1,1,0,0,1,1,1,4.898
1,1,0,0,0,1,1,1,0,0,0,0,1,0,4.926
1,0,0,1,1,0,0,1,1,1,1,1,1,1,5.316
0,1,1,0,1,0,1,1,1,0,0,1,1,1,4.993
0,1,0,1,1,0,1,1,0,0,0,0,1,0,4.908
1,0,0,0,1,1,1,1,1,1,1,0,0,0,5.299
1,0,1,1,0,1,0,1,0,0,1,1,0,1,4.938
1,0,1,0,1,0,0,1,1,0,1,0,0,1,5.038
1,1,1,1,1,1,1,1,1,1,1,0,1,1,5.322
1,1,1,0,1,1,0,0,1,1,0,1,1,1,5.282
0,1,0,1,1,0,0,0,1,0,1,0,0,1,4.934
1,0,1,0,1,1,0,1,1,1,1,0,1,1,5.284
0,0,0,1,1,0,1,1,0,1,1,1,0,0,5.455
1,0,0,0,0,1,0,1,1,0,1,0,0,1,4.92
1,0,1,0,0,1,1,1,1,1,0,0,1,0,5.512
0,0,0,1,0,0,1,1,1,1,1,0,1,1,5.301
0,0,0,0,1,0,1,1,1,1,1,1,0,0,5.26
0,1,1,0,0,0,1,0,1,0,1,0,1,0,4.888
0,1,0,0,1,0,1,0,0,0,1,0,0,0,4.929
1,0,0,1,1,1,0,1,0,1,1,1,1,1,5.23
1,1,0,0,1,0,0,0,1,1,1,1,1,0,5.226
1,1,0,1,0,0,0,0,0,1,0,1,1,1,5.271
0,0,1,1,1,1,1,0,1,1,0,1,1,0,5.367
0,1,1,0,0,0,1,0,1,0,0,0,1,0,4.894
0,1,0,1,1,0,1,1,0,1,1,1,0,0,5.339
0,1,1,0,0,1,0,0,1,1,1,1,1,1,5.254
1,0,1,1,0,1,1,0,1,1,0,1,0,0,5.422
0,1,0,1,0,0,1,1,1,0,1,0,0,1,5.074
1,0,1,1,0,0,1,0,1,0,1,1,1,1,5.297
0,0,1,1,0,1,1,0,1,0,1,0,0,1,4.953
0,0,0,1,1,1,0,1,0,1,0,1,0,1,5.352
1,1,1,0,0,0,0,1,1,1,1,1,0,1,5.234
0,1,0,0,0,1,0,0,1,1,0,0,1,0,5.334
1,0,0,1,1,1,1,0,1,0,0,0,1,1,4.888
1,1,0,1,1,1,1,1,0,1,1,1,1,1,5.22
1,0,1,0,0,1,0,0,1,1,1,0,0,1,5.464
0,1,0,1,1,0,1,1,1,1,1,1,0,0,5.325
1,0,0,1,0,1,0,0,0,1,1,0,0,1,5.52
0,1,0,1,0,1,1,1,0,0,1,1,1,0,5.077
1,0,1,1,0,0,0,1,1,0,1,1,1,1,5.057
1,0,1,1,0,0,0,0,1,0,1,1,1,1,5.103
0,1,1,1,1,0,1,1,0,1,0,1,0,1,5.271
1,1,1,1,1,1,1,0,0,0,0,0,0,1,4.937
1,0,0,0,1,0,0,0,1,1,1,0,0,1,5.539
0,0,0,0,1,0,1,0,1,1,1,0,0,0,5.374
0,1,1,1,0,1,1,1,0,1,1,0,1,0,5.537
0,1,1,0,0,0,1,0,1,0,1,1,1,0,4.964
0,0,0,0,0,1,0,0,0,0,0,1,0,1,4.904
1,1,0,0,0,1,1,1,0,0,1,1,1,0,4.899
1,0,0,0,0,0,1,0,0,0,0,1,0,0,5.101
1,1,0,1,1,1,0,1,0,1,0,1,1,0,5.235
0,1,0,1,1,1,1,0,1,1,1,0,1,1,5.388
0,1,0,1,1,0,0,0,0,0,0,0,0,1,4.967
1,1,0,1,0,0,0,1,1,1,0,0,1,0,5.375
0,1,0,1,1,0,0,0,0,0,1,1,1,0,4.99
0,1,1,1,0,1,1,1,1,1,0,0,1,1,5.394
0,0,1,1,1,0,1,1,0,1,1,0,1,1,5.524
1,1,0,0,0,0,1,0,1,1,0,1,0,1,5.397
0,0,0,0,1,0,1,1,0,0,1,1,1,0,5.089
1,1,0,1,0,0,0,0,0,0,1,0,0,0,5.045
0,1,1,0,0,0,1,1,0,1,0,0,1,0,5.662
1,0,1,1,1,1,0,0,1,0,1,0,0,1,5.043
1,1,1,1,0,0,1,0,1,1,1,1,0,0,5.365
1,0,1,0,0,0,1,1,0,0,0,0,0,0,4.969
1,1,1,0,1,1,0,0,1,0,0,0,0,0,5.097
1,1,0,0,1,1,0,0,1,0,0,1,0,0,4.936
0,0,0,1,1,0,1,0,0,1,0,0,0,0,5.293
0,0,0,0,1,1,0,0,1,0,1,1,0,0,4.907
0,0,1,1,0,0,1,1,1,1,1,0,0,1,5.365
1,0,1,0,0,0,0,1,0,1,0,0,0,0,5.539
0,0,1,0,1,1,0,0,1,0,0,1,1,0,4.942
0,0,0,1,1,1,0,1,0,1,0,1,1,1,5.367
1,1,1,1,1,0,1,0,0,1,1,0,1,0,5.567
0,1,1,1,0,1,1,1,0,0,1,1,1,1,4.935
0,0,1,1,0,1,0,0,1,0,0,0,1,0,4.928
0,1,1,1,1,0,0,1,0,0,1,1,0,1,4.945
0,0,1,1,0,0,1,1,0,0,1,0,0,1,5.084
1,1,1,0,1,1,1,0,1,0,0,0,1,0,5.013
1,1,0,0,1,0,1,0,0,1,0,0,0,0,5.881
0,0,1,1,1,1,0,1,0,1,0,1,1,1,5.289
0,0,1,1,1,0,1,0,0,1,1,0,1,1,5.344
0,1,0,0,1,0,0,0,1,1,0,0,1,0,5.362
0,0,1,0,0,0,1,1,0,0,1,1,0,0,5.052
1,1,0,0,0,0,0,1,1,1,1,0,0,0,5.473
0,1,0,0,1,0,0,0,0,1,1,0,1,0,5.305
0,0,1,1,0,0,0,1,0,0,0,0,0,0,5.026
1,0,1,0,1,0,0,0,1,0,0,1,0,0,4.904
1,0,1,1,1,0,0,1,0,0,0,1,1,0,5.116
0,1,1,0,0,0,1,1,0,1,0,0,0,1,5.319
1,0,1,1,0,0,0,0,0,0,1,0,1,0,4.96
1,0,0,0,0,0,1,0,0,1,1,0,1,1,5.358
1,1,1,1,0,1,0,1,0,0,0,1,1,0,5.101
0,1,1,0,0,0,0,0,1,1,1,1,0,0,5.287
1,1,1,1,0,0,0,1,1,1,0,0,0,0,5.327
0,0,0,1,1,0,0,0,0,1,1,0,1,0,5.466
1,1,0,0,1,0,0,0,1,1,0,0,1,0,5.336
0,1,1,0,0,0,1,0,1,1,0,0,1,1,5.311
1,1,1,0,0,1,0,0,1,1,0,1,1,0,5.744
0,1,0,1,0,1,1,1,1,1,1,0,1,1,5.599
0,1,1,0,0,1,0,0,1,0,1,1,0,0,4.923
1,0,0,0,1,1,0,0,1,1,0,1,1,1,5.355
0,0,1,0,0,1,1,1,1,0,1,1,1,0,4.993
0,1,0,1,1,0,1,1,1,0,1,0,0,1,5.093
1,0,1,0,0,0,0,0,1,0,0,0,1,1,4.914
0,1,1,0,0,0,1,0,0,0,0,0,1,1,4.946
0,1,1,0,0,1,0,0,0,1,1,1,1,1,5.35
0,1,0,1,0,0,0,0,0,0,0,0,1,1,4.933
0,0,1,0,1,0,0,1,1,0,1,0,0,0,5.113
1,1,0,0,0,1,1,0,1,0,0,1,0,1,4.917
1,0,0,0,0,0,1,0,1,1,0,0,1,1,5.293
0,1,1,1,0,1,0,0,1,0,1,0,1,0,4.947
0,0,0,1,0,0,0,1,1,0,0,0,1,0,5.001
1,0,1,0,1,0,0,0,0,1,0,1,1,0,5.245
1,0,0,1,1,0,1,0,1,1,1,0,0,1,5.506
1,1,1,0,1,0,1,0,1,1,0,0,1,1,5.5
0,1,1,1,0,0,1,1,1,0,1,1,1,0,4.902
1,1,0,1,1,0,1,1,1,0,0,1,1,0,4.904
1,0,1,0,0,1,0,1,0,1,1,0,1,0,5.381
0,1,0,0,1,0,0,0,1,0,1,0,1,1,4.924
1,0,0,1,1,0,1,0,0,0,1,0,0,0,5.087
1,0,1,0,1,1,1,0,0,1,0,0,0,1,5.579
1,1,1,1,0,0,0,1,1,1,1,1,0,1,5.297
1,1,1,0,0,0,0,1,0,1,0,1,0,0,5.461
1,0,0,1,1,1,0,0,0,0,0,0,0,1,5.044
0,1,1,1,0,0,0,1,1,0,1,1,0,1,4.992
0,1,0,1,1,0,0,0,0,0,0,1,0,1,4.933
0,0,0,0,0,1,1,0,1,1,1,0,0,0,5.367
0,1,1,0,0,0,0,1,0,1,1,0,1,0,5.296
0,1,1,0,1,1,0,0,0,1,0,1,1,1,5.206
1,1,1,1,0,1,1,1,0,1,0,0,1,0,5.381
0,1,0,0,1,0,1,0,1,1,0,1,0,0,5.462
1,1,0,1,0,1,1,0,0,1,1,1,1,0,5.209
1,1,1,0,1,0,1,1,1,0,1,0,0,1,4.976
1,0,0,0,0,1,1,0,1,1,1,1,1,0,5.384
0,0,1,1,0,1,1,1,1,1,1,0,0,0,5.426
0,1,0,1,1,0,1,1,1,0,0,0,1,1,4.914
1,0,1,1,0,0,1,0,1,0,0,1,1,1,5.073
0,1,0,0,1,0,1,0,1,0,0,0,1,1,4.9
1,1,1,1,1,0,1,0,1,1,0,0,0,0,5.453
0,1,0,1,0,0,1,0,0,1,1,1,0,0,5.288
1,1,1,1,1,1,1,1,1,1,0,0,0,0,5.425
0,1,0,1,1,0,1,0,1,0,1,1,0,0,5.118
1,0,0,1,1,0,0,0,0,1,1,0,0,1,5.481
1,1,0,1,0,1,1,0,0,1,1,1,0,0,5.319
0,0,1,1,1,1,0,0,1,0,0,0,0,1,5.14
0,0,1,0,0,0,0,0,1,1,1,1,0,0,5.319
0,0,1,0,0,1,0,0,0,0,1,0,1,0,5.178
1,0,1,0,0,1,1,0,0,1,1,0,0,0,5.331
1,0,0,1,0,0,1,0,1,0,1,1,0,1,5.112
0,0,1,1,1,0,1,0,0,1,1,0,1,0,5.257
1,1,1,1,0,1,1,0,0,0,1,0,1,1,4.903
1,1,0,1,1,1,0,1,0,0,1,1,1,1,4.937
0,1,0,1,1,0,1,0,1,0,0,0,0,0,5.077
1,0,0,0,1,0,1,1,1,0,0,1,1,1,4.904
0,0,1,0,1,1,1,0,0,0,0,1,1,0,4.873
1,0,1,0,0,1,1,0,0,0,1,0,1,0,4.878
0,0,0,0,1,1,0,1,1,1,1,1,0,1,5.267
0,0,0,1,0,1,1,0,0,1,0,0,1,1,5.359
1,1,0,1,0,0,0,0,1,1,1,1,0,0,5.423
0,1,1,1,0,1,0,1,1,0,1,1,1,1,4.901
0,1,1,1,0,1,1,1,0,0,0,1,1,1,4.916
1,0,0,0,0,0,1,0,0,1,0,1,1,0,5.519
1,1,1,0,1,1,1,1,0,0,0,0,1,1,4.911
1,1,1,1,0,0,0,1,1,0,1,0,0,0,4.915
0,0,0,1,0,0,1,1,1,1,0,1,0,0,5.397
0,0,1,1,0,1,0,0,0,1,1,0,1,0,5.523
0,0,0,1,1,0,0,1,0,1,0,1,1,1,5.322
1,1,0,1,1,1,0,1,0,0,1,0,0,1,5.075
1,0,1,1,1,1,1,1,0,1,0,0,0,1,5.349
0,0,1,0,1,0,1,0,1,0,0,0,1,0,4.965
0,1,0,0,0,1,0,0,0,0,0,1,1,0,4.838
0,0,1,0,1,0,0,0,0,1,1,0,0,0,5.428
1,1,0,1,0,1,1,0,1,0,0,0,1,1,4.967
1,0,0,1,0,0,0,1,1,0,1,0,1,1,4.998
1,1,0,1,1,0,1,0,0,1,1,0,0,1,5.401
0,0,0,0,1,0,0,0,1,1,1,0,1,1,5.711
0,1,1,0,0,0,0,1,0,1,0,1,1,1,5.39
1,0,1,0,0,1,0,0,1,0,1,0,0,0,4.879
0,1,0,1,1,1,0,0,1,0,1,0,0,0,4.949
0,1,1,0,0,0,1,0,0,1,1,0,1,1,5.846
1,0,0,1,1,0,1,1,0,1,0,1,1,1,5.298
1,0,1,1,0,1,0,1,1,0,1,1,1,1,4.929
0,0,1,1,1,0,1,1,1,1,1,0,1,1,5.415
1,0,1,1,1,0,1,1,1,0,0,0,0,0,5.014
1,0,1,1,1,1,0,0,0,0,1,0,1,0,5.212
0,0,1,0,0,0,1,1,0,1,0,1,1,0,5.778
1,1,1,0,1,1,1,1,0,0,0,1,1,1,4.92
0,1,0,1,0,1,1,0,1,0,1,0,1,1,5.154
0,1,1,1,0,0,0,0,1,1,1,0,0,0,5.36
0,1,0,1,0,1,0,1,0,0,0,0,1,1,5.214
1,1,0,0,1,0,0,1,0,0,0,1,1,0,4.783
0,1,0,1,1,0,0,0,1,0,1,0,0,1,4.922
0,1,1,0,0,1,1,0,0,1,0,0,0,0,5.451
0,0,1,1,1,1,1,0,0,1,0,1,1,1,5.255
1,0,1,1,1,1,0,1,0,1,0,0,0,1,5.341
1,1,1,0,1,0,1,0,1,1,0,0,0,0,5.368
1,0,0,0,1,1,0,1,1,0,1,1,1,1,4.895
0,1,1,0,1,1,1,1,1,1,1,0,1,1,5.443
0,0,1,0,1,1,1,1,1,0,1,1,0,1,4.994
0,0,1,1,1,0,0,1,1,1,0,1,1,1,5.262
0,0,0,0,1,0,1,1,0,1,0,0,0,0,5.409
1,1,1,1,1,1,1,1,0,0,0,0,1,1,4.857
0,0,1,1,0,0,0,1,1,0,0,0,1,1,4.882
0,0,1,0,1,1,1,0,1,1,1,1,0,0,5.509
0,1,0,1,1,0,0,0,1,1,0,0,1,1,5.32
0,0,1,1,1,0,1,0,0,1,1,1,1,0,5.438
0,0,0,1,0,0,0,0,1,0,1,1,0,1,5.137
0,0,0,0,0,1,1,0,1,1,1,0,0,1,5.49
1,0,1,1,1,1,0,1,1,1,0,1,1,0,5.222
1,0,0,0,1,0,1,1,0,0,1,0,1,0,4.878
1,0,0,0,1,0,1,0,1,0,1,0,1,0,5.384
0,0,0,1,0,1,1,1,0,0,1,1,1,0,5.052
1,1,0,1,1,1,0,1,1,0,0,1,0,1,4.895
0,1,0,0,0,1,1,1,0,1,0,0,1,0,5.471
1,1,1,0,0,1,1,1,1,1,0,1,1,1,5.726
1,1,0,1,1,0,1,1,0,1,0,0,0,1,5.45
0,1,1,0,0,1,0,1,0,0,1,1,0,1,5.094
1,1,1,0,0,1,0,1,0,1,1,1,0,0,5.438
1,1,0,1,1,1,1,0,0,0,1,0,1,0,5.041
1,0,0,0,0,0,1,0,0,1,0,1,1,1,5.245
1,1,0,1,1,0,1,1,0,1,0,1,0,1,5.264
0,1,1,0,0,1,0,0,1,1,0,0,1,1,5.452
1,1,1,1,1,1,1,0,1,1,1,0,0,0,5.377
1,1,1,0,1,1,1,0,1,1,0,0,1,1,5.713
0,0,1,0,1,1,1,1,1,0,0,1,1,1,5.124
1,0,0,1,1,1,1,1,1,1,0,1,0,1,5.561
1,0,1,1,1,0,0,0,1,1,0,0,1,1,5.486
1,0,0,1,1,1,1,0,1,1,1,1,1,0,5.317
0,0,1,1,1,0,1,1,1,1,0,1,0,0,5.643
1,0,0,0,0,0,1,0,1,1,0,0,0,1,5.458
0,1,0,0,1,0,1,0,1,0,0,0,1,0,5.054
1,0,0,1,1,1,0,1,0,0,0,1,1,1,5.048
0,0,1,0,0,1,1,1,1,0,0,0,0,1,5.12
1,1,0,1,1,0,1,1,0,0,1,0,0,0,5.107
0,1,0,0,1,1,1,1,1,0,1,1,0,1,5.036
1,0,1,0,1,0,1,1,1,1,1,0,0,1,5.513
1,0,0,0,1,0,1,1,1,0,1,0,0,1,5.051
0,0,1,1,1,0,1,0,1,1,1,1,0,1,5.252
1,1,1,1,0,0,0,0,0,0,0,0,1,0,5.014
0,1,1,1,1,0,0,1,0,0,0,0,1,1,4.872
1,1,0,1,1,0,1,0,1,0,1,1,0,1,4.911
1,0,1,0,1,1,1,0,1,0,1,1,0,1,5.011
0,0,0,1,0,1,0,0,1,0,0,1,0,0,5.072
0,0,0,1,0,0,1,0,1,0,0,0,0,1,5.031
0,1,1,1,1,0,0,0,1,0,1,1,0,0,5.111
0,1,0,1,0,0,0,0,1,1,1,1,1,0,5.54
0,0,0,1,1,1,0,1,1,1,1,1,1,1,5.288
1,1,1,0,0,0,1,1,0,1,1,1,0,0,5.518
0,1,0,0,0,1,1,1,0,0,1,0,1,0,4.853
1,1,0,1,0,0,0,0,0,0,0,0,1,0,4.865
0,0,1,1,0,0,1,0,1,1,1,1,1,1,5.259
1,1,1,1,1,0,1,0,1,0,1,1,1,1,4.919
1,0,1,1,1,0,0,0,0,1,1,1,0,1,5.242
0,0,0,1,0,0,1,0,1,1,0,0,0,1,5.696
1,0,0,1,0,1,0,0,1,0,1,1,1,1,5.245
1,1,0,0,1,0,1,0,0,0,0,0,1,1,4.889
0,1,1,0,0,1,0,0,0,1,1,1,0,1,5.453
1,1,1,0,0,0,0,0,1,0,0,0,0,1,5.011
0,0,1,0,1,1,0,0,0,0,1,0,0,1,5.145
1,1,1,1,0,1,1,0,0,1,1,0,1,1,5.289
0,1,0,0,1,1,0,0,0,1,1,1,0,0,5.455
0,0,0,1,0,0,0,0,0,1,1,0,0,1,5.512
0,0,1,1,1,1,1,0,0,0,1,1,1,1,5.056
0,0,1,1,0,1,0,1,1,1,1,1,0,1,5.353
0,0,1,0,1,0,1,0,1,1,0,1,0,0,5.308
1,1,1,0,0,1,0,1,0,1,0,0,1,0,5.313
0,1,1,0,0,0,0,1,0,1,1,1,1,1,5.223
0,0,0,1,1,1,0,0,0,1,1,1,1,0,5.32
0,1,0,0,0,1,1,0,1,1,1,1,1,0,5.378
1,1,0,1,0,0,1,1,1,0,1,0,1,0,4.985
1,0,1,0,1,0,1,0,0,1,1,1,1,1,5.22
1,1,0,0,0,1,0,1,0,1,1,0,1,0,5.474
1,1,0,1,1,1,0,0,1,1,1,1,1,0,5.42
0,1,1,1,0,0,0,1,1,1,1,1,0,0,5.316
0,1,1,1,0,1,0,0,0,0,0,0,0,0,4.896
1,0,1,0,0,0,1,0,0,0,1,0,1,0,4.937
1,0,0,0,1,0,1,1,0,1,0,0,0,1,5.41
0,0,1,0,0,1,0,0,0,0,0,0,1,1,4.929
0,1,0,0,1,0,0,0,0,1,0,0,1,1,5.347
0,0,1,0,1,0,1,1,0,0,1,1,0,0,5.105
1,1,0,1,0,0,0,1,0,1,1,1,0,1,5.28
0,0,1,0,0,1,0,0,1,0,0,1,0,1,5.143
0,0,0,1,0,1,1,0,0,0,1,1,0,0,5.07
0,0,1,1,1,0,0,0,1,0,0,0,0,1,4.934
0,1,0,1,1,0,0,0,1,0,1,0,0,0,4.927
1,0,0,0,0,0,1,0,1,0,1,1,1,1,4.914
0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.888
1,1,1,1,0,0,0,0,1,1,1,1,1,0,5.581
0,0,0,0,0,0,1,1,0,0,0,0,1,1,5.007
0,1,0,0,0,1,1,0,1,0,1,1,0,0,5.111
0,0,0,0,1,1,0,1,1,1,0,0,0,0,5.359
0,0,1,0,0,0,1,1,1,0,0,0,0,1,4.903
0,0,1,0,1,0,1,0,0,0,1,1,1,1,4.854
0,0,1,1,0,1,1,1,1,0,0,0,1,0,5.08
0,0,1,0,1,1,0,1,0,1,0,0,1,1,5.499
1,1,0,1,0,0,0,0,0,0,0,1,1,0,4.93
0,1,1,0,0,0,1,0,1,1,0,0,0,0,5.393
1,1,0,1,1,1,0,0,0,1,0,0,0,1,5.572
1,0,1,0,1,1,0,0,1,1,1,0,1,1,5.281
1,0,0,0,1,1,1,0,0,1,1,0,1,1,5.435
1,1,1,0,1,0,1,0,1,1,1,0,0,0,5.359
1,1,0,1,0,0,1,0,0,0,1,0,1,1,5.411
1,1,1,0,0,1,1,0,1,0,0,0,0,0,5.096
1,1,0,0,0,0,0,1,1,0,0,1,1,0,4.881
0,0,1,1,0,0,1,1,0,0,0,1,1,1,4.929
0,1,0,1,0,1,0,1,1,1,1,1,0,1,5.523
0,1,1,0,1,1,0,1,0,1,0,0,1,1,5.34
1,1,1,0,0,1,0,0,0,1,0,1,1,0,5.366
1,0,1,0,0,1,0,0,1,0,1,1,1,1,5.102
1,1,0,1,0,1,0,0,0,1,0,0,1,0,5.462
0,0,1,1,0,1,1,0,0,1,0,1,1,0,5.39
0,1,0,0,1,0,1,1,0,1,0,1,1,1,5.327
0,1,0,1,0,0,0,1,0,1,1,1,0,1,5.512
1,0,1,1,1,0,0,0,1,1,1,0,1,1,5.3
0,1,0,0,0,0,1,0,0,1,1,1,0,1,5.297
0,0,0,1,0,1,1,0,1,1,1,1,1,1,5.237
1,0,0,0,0,1,0,0,1,0,0,1,1,0,4.952
0,0,0,0,0,1,0,0,1,1,1,0,0,1,5.475
1,0,1,1,0,0,1,1,0,1,1,1,1,1,5.268
0,0,0,0,1,0,1,1,0,0,1,1,0,0,5.191
0,1,1,1,1,0,1,1,0,1,1,0,1,0,5.33
0,1,1,0,1,0,1,0,1,0,0,1,1,1,4.944
1,1,0,1,0,1,0,0,1,0,1,0,1,1,5.074
0,0,1,1,1,0,1,1,0,0,0,1,1,1,4.896
1,1,1,0,0,0,0,1,1,0,0,0,1,0,5.049
0,0,0,1,0,1,1,1,1,0,0,1,0,1,4.961
1,1,0,0,0,0,1,0,1,1,1,0,0,1,5.635
0,1,1,0,1,0,0,1,1,0,0,0,0,1,5.067
1,1,0,1,0,1,1,0,0,1,1,1,0,1,5.339
1,1,1,0,1,0,1,0,1,0,0,1,0,0,4.934
0,1,1,0,1,0,0,1,1,1,0,0,0,0,5.336
1,1,0,0,0,0,1,1,0,1,0,0,1,1,5.397
0,1,1,0,1,0,1,1,1,1,0,0,0,1,5.516
0,0,1,0,1,1,0,1,0,0,0,1,1,0,4.984
0,1,0,1,1,1,1,0,1,1,1,1,0,1,5.312
0,0,1,1,0,0,0,0,1,1,0,0,0,0,5.584
1,1,0,0,0,1,0,0,1,0,1,1,0,1,5.076
0,1,0,1,0,1,1,0,1,1,0,0,1,0,5.509
0,0,1,1,0,0,0,1,1,0,1,1,1,0,5.047
0,0,1,1,0,1,0,1,1,0,1,1,0,1,4.935
0,1,0,0,0,1,0,0,1,0,1,0,0,1,4.909
1,0,1,0,0,1,0,1,1,1,0,1,1,1,5.306
0,1,1,1,1,0,0,0,1,0,0,0,0,0,4.971
1,1,0,1,0,1,0,1,0,1,1,0,1,1,5.35
1,1,1,1,1,1,0,1,1,0,0,1,1,0,4.87
0,1,0,1,0,0,0,1,0,0,1,0,0,0,4.934
0,1,0,0,1,0,1,1,1,0,1,1,1,1,5.057
1,1,0,1,0,1,0,0,0,0,0,0,0,1,5.017
0,1,1,0,1,0,1,0,1,0,0,1,1,0,4.998
0,0,0,0,0,1,1,1,0,0,0,0,0,1,5.057
0,1,1,0,0,1,1,1,0,0,0,0,1,1,5.388
1,0,0,1,1,1,0,1,1,0,1,1,1,1,5.069
0,1,0,0,1,1,1,0,0,1,0,0,1,1,5.455
1,0,0,1,1,0,0,0,0,1,0,1,0,1,5.366
0,1,0,0,0,0,0,1,1,0,1,0,0,1,4.897
1,1,1,0,0,1,1,0,0,0,1,0,0,1,5.27
0,1,0,1,0,1,1,0,0,0,1,0,1,0,5.017
1,1,1,0,0,1,0,1,1,1,1,1,0,0,5.292
1,1,0,1,0,1,0,0,1,1,1,0,0,1,5.502
0,0,0,0,1,0,0,1,0,1,1,1,0,1,5.29
1,1,0,1,0,1,0,0,0,0,0,1,0,0,5.1
1,1,1,0,0,1,1,1,0,1,0,0,0,0,5.498
1,1,1,1,0,0,0,0,1,0,0,0,1,0,5.063
1,0,1,1,0,1,0,1,1,1,0,1,0,0,5.647
1,0,0,1,1,1,1,1,0,0,1,1,0,1,4.94
0,0,1,1,0,1,0,1,0,1,1,1,1,0,5.212
1,1,1,0,0,1,0,0,0,1,0,0,1,0,5.344
0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.351
1,1,0,0,0,1,0,0,0,0,1,0,0,1,4.915
0,1,0,1,0,1,0,1,0,0,0,0,0,0,4.944
0,1,1,1,1,1,0,0,1,0,0,1,0,0,4.93
1,0,1,1,1,0,1,0,1,0,1,0,0,1,5.061
0,0,1,1,0,1,1,1,1,0,0,1,0,1,4.916
1,1,1,1,0,0,0,0,0,1,1,1,0,0,5.299
1,1,1,1,1,1,1,0,0,0,0,0,0,0,5.207
0,0,1,0,0,0,0,0,0,0,1,0,1,0,5.017
0,1,1,0,1,1,1,0,0,0,1,0,1,1,5.084
0,0,1,1,1,0,0,0,0,0,0,1,1,0,5.032
1,0,1,1,0,1,1,1,1,0,0,0,1,1,5.086
1,1,0,0,1,0,0,1,1,1,0,0,0,0,5.41
0,1,0,1,0,0,0,1,1,0,0,1,0,1,4.947
1,0,0,0,1,0,1,0,1,0,0,1,0,1,4.978
1,1,0,0,0,1,0,0,1,0,1,0,0,1,4.903
1,0,0,1,0,0,0,1,0,1,1,0,1,0,5.32
0,0,1,1,1,0,0,0,0,0,1,1,0,0,5.005
0,0,0,1,0,1,1,0,1,0,1,0,0,0,4.966
1,1,0,1,1,0,0,0,0,1,0,1,0,1,5.518
0,0,0,0,0,1,1,1,1,0,0,0,0,0,4.933
0,1,1,0,0,1,0,1,0,0,0,0,1,1,4.989
0,0,0,0,0,1,0,1,1,1,0,1,1,0,5.297
1,1,0,0,1,1,0,0,0,1,0,0,1,1,5.373
1,1,0,0,0,1,0,0,1,0,0,1,1,1,5.068
0,1,1,0,1,0,0,0,0,1,0,1,0,1,5.291
1,0,0,0,0,1,1,0,1,0,0,1,0,0,5.11
0,0,1,0,1,1,0,0,1,0,1,1,0,1,5.031
0,1,1,1,0,1,0,0,1,0,1,1,0,0,4.932
0,1,1,1,0,1,1,0,0,1,0,0,1,0,5.507
1,1,1,0,1,1,1,1,0,0,0,0,1,1,4.975
0,1,0,0,0,1,0,0,0,0,0,0,1,1,4.951
0,0,1,0,0,0,1,1,1,1,1,0,0,1,5.326
1,1,0,1,1,1,1,0,0,1,1,0,0,0,5.659
0,1,0,1,0,1,1,1,0,0,0,1,0,0,4.978
1,0,1,1,0,0,1,1,1,0,1,1,0,0,4.895
1,0,0,1,0,0,0,0,0,0,1,0,0,1,5.009
1,1,0,1,0,0,1,1,1,0,0,1,0,0,4.982
1,0,1,1,0,0,0,1,1,0,0,1,0,0,4.994
0,1,0,1,1,1,0,1,0,1,1,0,0,1,5.58
1,1,0,1,1,1,0,1,1,0,0,0,1,0,4.876
1,1,1,1,1,1,0,0,1,0,0,1,1,0,4.933
1,0,1,0,1,0,1,0,1,0,0,1,0,0,5.104
0,0,0,1,1,0,0,1,0,0,0,1,1,1,5.111
0,0,1,0,0,0,0,1,0,0,0,1,0,0,5.06
1,0,1,1,0,1,0,0,0,1,0,0,0,0,5.336
0,0,0,0,1,1,1,1,0,0,0,0,0,0,4.996
1,0,0,1,0,0,0,0,0,1,1,1,0,0,5.256
1,1,1,0,1,0,1,1,0,1,1,0,1,0,5.965
0,1,0,0,0,1,0,1,0,1,1,1,0,0,5.311
1,0,1,1,0,1,1,1,0,1,1,1,0,1,5.366
1,0,0,0,0,0,0,1,0,1,0,1,0,1,5.529
0,0,1,1,1,0,1,1,0,1,0,0,1,1,5.281
0,0,1,1,1,1,0,1,0,1,1,1,0,0,5.303
