SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$readrand100K.4
0,0,0,0,0,1,0,0,1,0,0,0,0,1,130.62
1,1,0,1,1,1,0,1,0,0,1,1,1,1,129.6
0,0,1,0,0,1,1,1,0,1,0,1,1,1,129.79
0,0,0,1,1,1,0,0,1,0,1,1,1,0,129.05
0,1,0,0,1,1,0,0,1,0,0,0,0,0,128.75
1,0,0,0,0,1,1,1,0,0,0,1,0,0,130.02
1,1,0,1,0,0,0,1,1,0,0,1,1,1,129.78
1,1,0,0,0,1,1,1,0,0,0,0,1,0,134.77
1,0,0,1,1,0,0,1,1,1,1,1,1,1,127.17
0,1,1,0,1,0,1,1,1,0,0,1,1,1,129.8
0,1,0,1,1,0,1,1,0,0,0,0,1,0,129.61
1,0,0,0,1,1,1,1,1,1,1,0,0,0,130.22
1,0,1,1,0,1,0,1,0,0,1,1,0,1,129.2
1,0,1,0,1,0,0,1,1,0,1,0,0,1,129.0
1,1,1,1,1,1,1,1,1,1,1,0,1,1,127.98
1,1,1,0,1,1,0,0,1,1,0,1,1,1,130.5
0,1,0,1,1,0,0,0,1,0,1,0,0,1,128.55
1,0,1,0,1,1,0,1,1,1,1,0,1,1,129.44
0,0,0,1,1,0,1,1,0,1,1,1,0,0,129.52
1,0,0,0,0,1,0,1,1,0,1,0,0,1,129.38
1,0,1,0,0,1,1,1,1,1,0,0,1,0,129.52
0,0,0,1,0,0,1,1,1,1,1,0,1,1,129.25
0,0,0,0,1,0,1,1,1,1,1,1,0,0,130.29
0,1,1,0,0,0,1,0,1,0,1,0,1,0,130.64
0,1,0,0,1,0,1,0,0,0,1,0,0,0,130.55
1,0,0,1,1,1,0,1,0,1,1,1,1,1,129.96
1,1,0,0,1,0,0,0,1,1,1,1,1,0,131.37
1,1,0,1,0,0,0,0,0,1,0,1,1,1,129.93
0,0,1,1,1,1,1,0,1,1,0,1,1,0,128.39
0,1,1,0,0,0,1,0,1,0,0,0,1,0,134.76
0,1,0,1,1,0,1,1,0,1,1,1,0,0,129.07
0,1,1,0,0,1,0,0,1,1,1,1,1,1,129.94
1,0,1,1,0,1,1,0,1,1,0,1,0,0,128.88
0,1,0,1,0,0,1,1,1,0,1,0,0,1,128.34
1,0,1,1,0,0,1,0,1,0,1,1,1,1,129.59
0,0,1,1,0,1,1,0,1,0,1,0,0,1,130.25
0,0,0,1,1,1,0,1,0,1,0,1,0,1,129.96
1,1,1,0,0,0,0,1,1,1,1,1,0,1,128.78
0,1,0,0,0,1,0,0,1,1,0,0,1,0,129.13
1,0,0,1,1,1,1,0,1,0,0,0,1,1,128.97
1,1,0,1,1,1,1,1,0,1,1,1,1,1,131.06
1,0,1,0,0,1,0,0,1,1,1,0,0,1,129.87
0,1,0,1,1,0,1,1,1,1,1,1,0,0,130.16
1,0,0,1,0,1,0,0,0,1,1,0,0,1,128.69
0,1,0,1,0,1,1,1,0,0,1,1,1,0,131.68
1,0,1,1,0,0,0,1,1,0,1,1,1,1,129.54
1,0,1,1,0,0,0,0,1,0,1,1,1,1,128.79
0,1,1,1,1,0,1,1,0,1,0,1,0,1,130.58
1,1,1,1,1,1,1,0,0,0,0,0,0,1,129.49
1,0,0,0,1,0,0,0,1,1,1,0,0,1,130.24
0,0,0,0,1,0,1,0,1,1,1,0,0,0,130.11
0,1,1,1,0,1,1,1,0,1,1,0,1,0,129.48
0,1,1,0,0,0,1,0,1,0,1,1,1,0,129.17
0,0,0,0,0,1,0,0,0,0,0,1,0,1,129.78
1,1,0,0,0,1,1,1,0,0,1,1,1,0,127.9
1,0,0,0,0,0,1,0,0,0,0,1,0,0,130.5
1,1,0,1,1,1,0,1,0,1,0,1,1,0,132.24
0,1,0,1,1,1,1,0,1,1,1,0,1,1,127.61
0,1,0,1,1,0,0,0,0,0,0,0,0,1,132.53
1,1,0,1,0,0,0,1,1,1,0,0,1,0,130.2
0,1,0,1,1,0,0,0,0,0,1,1,1,0,129.78
0,1,1,1,0,1,1,1,1,1,0,0,1,1,128.62
0,0,1,1,1,0,1,1,0,1,1,0,1,1,128.76
1,1,0,0,0,0,1,0,1,1,0,1,0,1,130.28
0,0,0,0,1,0,1,1,0,0,1,1,1,0,129.61
1,1,0,1,0,0,0,0,0,0,1,0,0,0,129.09
0,1,1,0,0,0,1,1,0,1,0,0,1,0,129.66
1,0,1,1,1,1,0,0,1,0,1,0,0,1,129.6
1,1,1,1,0,0,1,0,1,1,1,1,0,0,131.71
1,0,1,0,0,0,1,1,0,0,0,0,0,0,129.21
1,1,1,0,1,1,0,0,1,0,0,0,0,0,128.48
1,1,0,0,1,1,0,0,1,0,0,1,0,0,129.3
0,0,0,1,1,0,1,0,0,1,0,0,0,0,130.67
0,0,0,0,1,1,0,0,1,0,1,1,0,0,130.43
0,0,1,1,0,0,1,1,1,1,1,0,0,1,130.07
1,0,1,0,0,0,0,1,0,1,0,0,0,0,128.83
0,0,1,0,1,1,0,0,1,0,0,1,1,0,129.12
0,0,0,1,1,1,0,1,0,1,0,1,1,1,129.71
1,1,1,1,1,0,1,0,0,1,1,0,1,0,129.2
0,1,1,1,0,1,1,1,0,0,1,1,1,1,128.74
0,0,1,1,0,1,0,0,1,0,0,0,1,0,130.14
0,1,1,1,1,0,0,1,0,0,1,1,0,1,129.1
0,0,1,1,0,0,1,1,0,0,1,0,0,1,128.23
1,1,1,0,1,1,1,0,1,0,0,0,1,0,133.79
1,1,0,0,1,0,1,0,0,1,0,0,0,0,128.33
0,0,1,1,1,1,0,1,0,1,0,1,1,1,131.15
0,0,1,1,1,0,1,0,0,1,1,0,1,1,130.48
0,1,0,0,1,0,0,0,1,1,0,0,1,0,129.04
0,0,1,0,0,0,1,1,0,0,1,1,0,0,129.01
1,1,0,0,0,0,0,1,1,1,1,0,0,0,128.38
0,1,0,0,1,0,0,0,0,1,1,0,1,0,129.29
0,0,1,1,0,0,0,1,0,0,0,0,0,0,129.42
1,0,1,0,1,0,0,0,1,0,0,1,0,0,130.22
1,0,1,1,1,0,0,1,0,0,0,1,1,0,129.94
0,1,1,0,0,0,1,1,0,1,0,0,0,1,130.37
1,0,1,1,0,0,0,0,0,0,1,0,1,0,129.26
1,0,0,0,0,0,1,0,0,1,1,0,1,1,130.35
1,1,1,1,0,1,0,1,0,0,0,1,1,0,129.55
0,1,1,0,0,0,0,0,1,1,1,1,0,0,129.62
1,1,1,1,0,0,0,1,1,1,0,0,0,0,129.56
0,0,0,1,1,0,0,0,0,1,1,0,1,0,130.7
1,1,0,0,1,0,0,0,1,1,0,0,1,0,128.3
0,1,1,0,0,0,1,0,1,1,0,0,1,1,129.86
1,1,1,0,0,1,0,0,1,1,0,1,1,0,129.54
0,1,0,1,0,1,1,1,1,1,1,0,1,1,128.47
0,1,1,0,0,1,0,0,1,0,1,1,0,0,129.5
1,0,0,0,1,1,0,0,1,1,0,1,1,1,130.67
0,0,1,0,0,1,1,1,1,0,1,1,1,0,128.88
0,1,0,1,1,0,1,1,1,0,1,0,0,1,128.12
1,0,1,0,0,0,0,0,1,0,0,0,1,1,128.15
0,1,1,0,0,0,1,0,0,0,0,0,1,1,128.51
0,1,1,0,0,1,0,0,0,1,1,1,1,1,132.29
0,1,0,1,0,0,0,0,0,0,0,0,1,1,129.4
0,0,1,0,1,0,0,1,1,0,1,0,0,0,130.26
1,1,0,0,0,1,1,0,1,0,0,1,0,1,129.36
1,0,0,0,0,0,1,0,1,1,0,0,1,1,130.0
0,1,1,1,0,1,0,0,1,0,1,0,1,0,129.02
0,0,0,1,0,0,0,1,1,0,0,0,1,0,128.97
1,0,1,0,1,0,0,0,0,1,0,1,1,0,129.52
1,0,0,1,1,0,1,0,1,1,1,0,0,1,129.99
1,1,1,0,1,0,1,0,1,1,0,0,1,1,129.49
0,1,1,1,0,0,1,1,1,0,1,1,1,0,128.91
1,1,0,1,1,0,1,1,1,0,0,1,1,0,129.43
1,0,1,0,0,1,0,1,0,1,1,0,1,0,128.97
0,1,0,0,1,0,0,0,1,0,1,0,1,1,129.58
1,0,0,1,1,0,1,0,0,0,1,0,0,0,128.52
1,0,1,0,1,1,1,0,0,1,0,0,0,1,128.36
1,1,1,1,0,0,0,1,1,1,1,1,0,1,131.72
1,1,1,0,0,0,0,1,0,1,0,1,0,0,131.02
1,0,0,1,1,1,0,0,0,0,0,0,0,1,128.37
0,1,1,1,0,0,0,1,1,0,1,1,0,1,127.28
0,1,0,1,1,0,0,0,0,0,0,1,0,1,129.33
0,0,0,0,0,1,1,0,1,1,1,0,0,0,128.61
0,1,1,0,0,0,0,1,0,1,1,0,1,0,128.74
0,1,1,0,1,1,0,0,0,1,0,1,1,1,130.27
1,1,1,1,0,1,1,1,0,1,0,0,1,0,129.51
0,1,0,0,1,0,1,0,1,1,0,1,0,0,131.93
1,1,0,1,0,1,1,0,0,1,1,1,1,0,129.41
1,1,1,0,1,0,1,1,1,0,1,0,0,1,128.84
1,0,0,0,0,1,1,0,1,1,1,1,1,0,129.56
0,0,1,1,0,1,1,1,1,1,1,0,0,0,130.4
0,1,0,1,1,0,1,1,1,0,0,0,1,1,128.94
1,0,1,1,0,0,1,0,1,0,0,1,1,1,127.67
0,1,0,0,1,0,1,0,1,0,0,0,1,1,127.82
1,1,1,1,1,0,1,0,1,1,0,0,0,0,129.9
0,1,0,1,0,0,1,0,0,1,1,1,0,0,130.95
1,1,1,1,1,1,1,1,1,1,0,0,0,0,129.02
0,1,0,1,1,0,1,0,1,0,1,1,0,0,129.68
1,0,0,1,1,0,0,0,0,1,1,0,0,1,129.32
1,1,0,1,0,1,1,0,0,1,1,1,0,0,130.37
0,0,1,1,1,1,0,0,1,0,0,0,0,1,128.22
0,0,1,0,0,0,0,0,1,1,1,1,0,0,129.97
0,0,1,0,0,1,0,0,0,0,1,0,1,0,129.43
1,0,1,0,0,1,1,0,0,1,1,0,0,0,130.2
1,0,0,1,0,0,1,0,1,0,1,1,0,1,127.58
0,0,1,1,1,0,1,0,0,1,1,0,1,0,129.64
1,1,1,1,0,1,1,0,0,0,1,0,1,1,128.96
1,1,0,1,1,1,0,1,0,0,1,1,1,1,128.74
0,1,0,1,1,0,1,0,1,0,0,0,0,0,130.27
1,0,0,0,1,0,1,1,1,0,0,1,1,1,128.18
0,0,1,0,1,1,1,0,0,0,0,1,1,0,130.33
1,0,1,0,0,1,1,0,0,0,1,0,1,0,129.14
0,0,0,0,1,1,0,1,1,1,1,1,0,1,131.18
0,0,0,1,0,1,1,0,0,1,0,0,1,1,128.02
1,1,0,1,0,0,0,0,1,1,1,1,0,0,130.91
0,1,1,1,0,1,0,1,1,0,1,1,1,1,130.69
0,1,1,1,0,1,1,1,0,0,0,1,1,1,131.05
1,0,0,0,0,0,1,0,0,1,0,1,1,0,128.15
1,1,1,0,1,1,1,1,0,0,0,0,1,1,128.01
1,1,1,1,0,0,0,1,1,0,1,0,0,0,129.34
0,0,0,1,0,0,1,1,1,1,0,1,0,0,129.08
0,0,1,1,0,1,0,0,0,1,1,0,1,0,129.12
0,0,0,1,1,0,0,1,0,1,0,1,1,1,129.38
1,1,0,1,1,1,0,1,0,0,1,0,0,1,128.37
1,0,1,1,1,1,1,1,0,1,0,0,0,1,127.86
0,0,1,0,1,0,1,0,1,0,0,0,1,0,129.12
0,1,0,0,0,1,0,0,0,0,0,1,1,0,130.12
0,0,1,0,1,0,0,0,0,1,1,0,0,0,128.87
1,1,0,1,0,1,1,0,1,0,0,0,1,1,130.06
1,0,0,1,0,0,0,1,1,0,1,0,1,1,128.58
1,1,0,1,1,0,1,0,0,1,1,0,0,1,131.08
0,0,0,0,1,0,0,0,1,1,1,0,1,1,127.45
0,1,1,0,0,0,0,1,0,1,0,1,1,1,131.28
1,0,1,0,0,1,0,0,1,0,1,0,0,0,128.67
0,1,0,1,1,1,0,0,1,0,1,0,0,0,130.26
0,1,1,0,0,0,1,0,0,1,1,0,1,1,129.89
1,0,0,1,1,0,1,1,0,1,0,1,1,1,129.83
1,0,1,1,0,1,0,1,1,0,1,1,1,1,131.06
0,0,1,1,1,0,1,1,1,1,1,0,1,1,129.61
1,0,1,1,1,0,1,1,1,0,0,0,0,0,133.2
1,0,1,1,1,1,0,0,0,0,1,0,1,0,129.93
0,0,1,0,0,0,1,1,0,1,0,1,1,0,130.23
1,1,1,0,1,1,1,1,0,0,0,1,1,1,132.18
0,1,0,1,0,1,1,0,1,0,1,0,1,1,128.81
0,1,1,1,0,0,0,0,1,1,1,0,0,0,129.23
0,1,0,1,0,1,0,1,0,0,0,0,1,1,128.11
1,1,0,0,1,0,0,1,0,0,0,1,1,0,128.11
0,1,0,1,1,0,0,0,1,0,1,0,0,1,128.53
0,1,1,0,0,1,1,0,0,1,0,0,0,0,130.21
0,0,1,1,1,1,1,0,0,1,0,1,1,1,129.44
1,0,1,1,1,1,0,1,0,1,0,0,0,1,130.06
1,1,1,0,1,0,1,0,1,1,0,0,0,0,130.91
1,0,0,0,1,1,0,1,1,0,1,1,1,1,129.8
0,1,1,0,1,1,1,1,1,1,1,0,1,1,128.49
0,0,1,0,1,1,1,1,1,0,1,1,0,1,130.02
0,0,1,1,1,0,0,1,1,1,0,1,1,1,128.27
0,0,0,0,1,0,1,1,0,1,0,0,0,0,130.22
1,1,1,1,1,1,1,1,0,0,0,0,1,1,131.75
0,0,1,1,0,0,0,1,1,0,0,0,1,1,129.49
0,0,1,0,1,1,1,0,1,1,1,1,0,0,129.19
0,1,0,1,1,0,0,0,1,1,0,0,1,1,130.04
0,0,1,1,1,0,1,0,0,1,1,1,1,0,129.8
0,0,0,1,0,0,0,0,1,0,1,1,0,1,129.25
0,0,0,0,0,1,1,0,1,1,1,0,0,1,129.13
1,0,1,1,1,1,0,1,1,1,0,1,1,0,129.66
1,0,0,0,1,0,1,1,0,0,1,0,1,0,128.95
1,0,0,0,1,0,1,0,1,0,1,0,1,0,130.1
0,0,0,1,0,1,1,1,0,0,1,1,1,0,130.07
1,1,0,1,1,1,0,1,1,0,0,1,0,1,128.57
0,1,0,0,0,1,1,1,0,1,0,0,1,0,128.74
1,1,1,0,0,1,1,1,1,1,0,1,1,1,130.66
1,1,0,1,1,0,1,1,0,1,0,0,0,1,130.22
0,1,1,0,0,1,0,1,0,0,1,1,0,1,127.88
1,1,1,0,0,1,0,1,0,1,1,1,0,0,130.81
1,1,0,1,1,1,1,0,0,0,1,0,1,0,129.35
1,0,0,0,0,0,1,0,0,1,0,1,1,1,129.49
1,1,0,1,1,0,1,1,0,1,0,1,0,1,130.45
0,1,1,0,0,1,0,0,1,1,0,0,1,1,130.04
1,1,1,1,1,1,1,0,1,1,1,0,0,0,128.71
1,1,1,0,1,1,1,0,1,1,0,0,1,1,130.47
0,0,1,0,1,1,1,1,1,0,0,1,1,1,128.68
1,0,0,1,1,1,1,1,1,1,0,1,0,1,129.4
1,0,1,1,1,0,0,0,1,1,0,0,1,1,129.96
1,0,0,1,1,1,1,0,1,1,1,1,1,0,130.84
0,0,1,1,1,0,1,1,1,1,0,1,0,0,127.83
1,0,0,0,0,0,1,0,1,1,0,0,0,1,129.49
0,1,0,0,1,0,1,0,1,0,0,0,1,0,128.5
1,0,0,1,1,1,0,1,0,0,0,1,1,1,128.33
0,0,1,0,0,1,1,1,1,0,0,0,0,1,128.79
1,1,0,1,1,0,1,1,0,0,1,0,0,0,130.47
0,1,0,0,1,1,1,1,1,0,1,1,0,1,128.46
1,0,1,0,1,0,1,1,1,1,1,0,0,1,128.56
1,0,0,0,1,0,1,1,1,0,1,0,0,1,129.06
0,0,1,1,1,0,1,0,1,1,1,1,0,1,128.16
1,1,1,1,0,0,0,0,0,0,0,0,1,0,134.89
0,1,1,1,1,0,0,1,0,0,0,0,1,1,129.34
1,1,0,1,1,0,1,0,1,0,1,1,0,1,129.36
1,0,1,0,1,1,1,0,1,0,1,1,0,1,129.62
0,0,0,1,0,1,0,0,1,0,0,1,0,0,128.63
0,0,0,1,0,0,1,0,1,0,0,0,0,1,129.53
0,1,1,1,1,0,0,0,1,0,1,1,0,0,128.72
0,1,0,1,0,0,0,0,1,1,1,1,1,0,130.03
0,0,0,1,1,1,0,1,1,1,1,1,1,1,130.53
1,1,1,0,0,0,1,1,0,1,1,1,0,0,129.96
0,1,0,0,0,1,1,1,0,0,1,0,1,0,129.5
1,1,0,1,0,0,0,0,0,0,0,0,1,0,130.15
0,0,1,1,0,0,1,0,1,1,1,1,1,1,130.1
1,1,1,1,1,0,1,0,1,0,1,1,1,1,128.76
1,0,1,1,1,0,0,0,0,1,1,1,0,1,129.12
0,0,0,1,0,0,1,0,1,1,0,0,0,1,128.35
1,0,0,1,0,1,0,0,1,0,1,1,1,1,128.55
1,1,0,0,1,0,1,0,0,0,0,0,1,1,129.56
0,1,1,0,0,1,0,0,0,1,1,1,0,1,129.74
1,1,1,0,0,0,0,0,1,0,0,0,0,1,129.57
0,0,1,0,1,1,0,0,0,0,1,0,0,1,130.86
1,1,1,1,0,1,1,0,0,1,1,0,1,1,128.88
0,1,0,0,1,1,0,0,0,1,1,1,0,0,133.01
0,0,0,1,0,0,0,0,0,1,1,0,0,1,128.77
0,0,1,1,1,1,1,0,0,0,1,1,1,1,130.39
0,0,1,1,0,1,0,1,1,1,1,1,0,1,128.24
0,0,1,0,1,0,1,0,1,1,0,1,0,0,129.49
1,1,1,0,0,1,0,1,0,1,0,0,1,0,128.91
0,1,1,0,0,0,0,1,0,1,1,1,1,1,129.68
0,0,0,1,1,1,0,0,0,1,1,1,1,0,128.79
0,1,0,0,0,1,1,0,1,1,1,1,1,0,131.37
1,1,0,1,0,0,1,1,1,0,1,0,1,0,129.47
1,0,1,0,1,0,1,0,0,1,1,1,1,1,130.0
1,1,0,0,0,1,0,1,0,1,1,0,1,0,128.9
1,1,0,1,1,1,0,0,1,1,1,1,1,0,130.58
0,1,1,1,0,0,0,1,1,1,1,1,0,0,130.06
0,1,1,1,0,1,0,0,0,0,0,0,0,0,129.34
1,0,1,0,0,0,1,0,0,0,1,0,1,0,129.38
1,0,0,0,1,0,1,1,0,1,0,0,0,1,128.92
0,0,1,0,0,1,0,0,0,0,0,0,1,1,129.62
0,1,0,0,1,0,0,0,0,1,0,0,1,1,129.54
0,0,1,0,1,0,1,1,0,0,1,1,0,0,129.46
1,1,0,1,0,0,0,1,0,1,1,1,0,1,130.66
0,0,1,0,0,1,0,0,1,0,0,1,0,1,129.62
0,0,0,1,0,1,1,0,0,0,1,1,0,0,130.02
0,0,1,1,1,0,0,0,1,0,0,0,0,1,130.24
0,1,0,1,1,0,0,0,1,0,1,0,0,0,129.62
1,0,0,0,0,0,1,0,1,0,1,1,1,1,129.86
0,0,0,1,0,0,0,0,0,0,1,0,0,0,128.52
1,1,1,1,0,0,0,0,1,1,1,1,1,0,130.25
0,0,0,0,0,0,1,1,0,0,0,0,1,1,128.38
0,1,0,0,0,1,1,0,1,0,1,1,0,0,129.31
0,0,0,0,1,1,0,1,1,1,0,0,0,0,129.03
0,0,1,0,0,0,1,1,1,0,0,0,0,1,129.25
0,0,1,0,1,0,1,0,0,0,1,1,1,1,128.55
0,0,1,1,0,1,1,1,1,0,0,0,1,0,130.93
0,0,1,0,1,1,0,1,0,1,0,0,1,1,129.14
1,1,0,1,0,0,0,0,0,0,0,1,1,0,129.35
0,1,1,0,0,0,1,0,1,1,0,0,0,0,129.94
1,1,0,1,1,1,0,0,0,1,0,0,0,1,130.84
1,0,1,0,1,1,0,0,1,1,1,0,1,1,130.41
1,0,0,0,1,1,1,0,0,1,1,0,1,1,130.87
1,1,1,0,1,0,1,0,1,1,1,0,0,0,128.32
1,1,0,1,0,0,1,0,0,0,1,0,1,1,129.83
1,1,1,0,0,1,1,0,1,0,0,0,0,0,128.08
1,1,0,0,0,0,0,1,1,0,0,1,1,0,129.14
0,0,1,1,0,0,1,1,0,0,0,1,1,1,132.91
0,1,0,1,0,1,0,1,1,1,1,1,0,1,129.85
0,1,1,0,1,1,0,1,0,1,0,0,1,1,129.14
1,1,1,0,0,1,0,0,0,1,0,1,1,0,130.29
1,0,1,0,0,1,0,0,1,0,1,1,1,1,129.45
1,1,0,1,0,1,0,0,0,1,0,0,1,0,129.5
0,0,1,1,0,1,1,0,0,1,0,1,1,0,135.27
0,1,0,0,1,0,1,1,0,1,0,1,1,1,130.22
0,1,0,1,0,0,0,1,0,1,1,1,0,1,130.63
1,0,1,1,1,0,0,0,1,1,1,0,1,1,128.75
0,1,0,0,0,0,1,0,0,1,1,1,0,1,130.93
0,0,0,1,0,1,1,0,1,1,1,1,1,1,129.78
1,0,0,0,0,1,0,0,1,0,0,1,1,0,129.44
0,0,0,0,0,1,0,0,1,1,1,0,0,1,129.41
1,0,1,1,0,0,1,1,0,1,1,1,1,1,128.65
0,0,0,0,1,0,1,1,0,0,1,1,0,0,130.22
0,1,1,1,1,0,1,1,0,1,1,0,1,0,129.12
0,1,1,0,1,0,1,0,1,0,0,1,1,1,128.35
1,1,0,1,0,1,0,0,1,0,1,0,1,1,130.75
0,0,1,1,1,0,1,1,0,0,0,1,1,1,129.65
1,1,1,0,0,0,0,1,1,0,0,0,1,0,134.46
0,0,0,1,0,1,1,1,1,0,0,1,0,1,129.91
1,1,0,0,0,0,1,0,1,1,1,0,0,1,129.5
0,1,1,0,1,0,0,1,1,0,0,0,0,1,128.38
1,1,0,1,0,1,1,0,0,1,1,1,0,1,130.42
1,1,1,0,1,0,1,0,1,0,0,1,0,0,128.21
0,1,1,0,1,0,0,1,1,1,0,0,0,0,129.47
1,1,0,0,0,0,1,1,0,1,0,0,1,1,127.69
0,1,1,0,1,0,1,1,1,1,0,0,0,1,128.69
0,0,1,0,1,1,0,1,0,0,0,1,1,0,129.93
0,1,0,1,1,1,1,0,1,1,1,1,0,1,130.8
0,0,1,1,0,0,0,0,1,1,0,0,0,0,129.99
1,1,0,0,0,1,0,0,1,0,1,1,0,1,128.92
0,1,0,1,0,1,1,0,1,1,0,0,1,0,130.1
0,0,1,1,0,0,0,1,1,0,1,1,1,0,129.38
0,0,1,1,0,1,0,1,1,0,1,1,0,1,128.46
0,1,0,0,0,1,0,0,1,0,1,0,0,1,128.2
1,0,1,0,0,1,0,1,1,1,0,1,1,1,129.2
0,1,1,1,1,0,0,0,1,0,0,0,0,0,129.12
1,1,0,1,0,1,0,1,0,1,1,0,1,1,129.63
1,1,1,1,1,1,0,1,1,0,0,1,1,0,130.16
0,1,0,1,0,0,0,1,0,0,1,0,0,0,130.03
0,1,0,0,1,0,1,1,1,0,1,1,1,1,128.54
1,1,0,1,0,1,0,0,0,0,0,0,0,1,129.75
0,1,1,0,1,0,1,0,1,0,0,1,1,0,129.69
0,0,0,0,0,1,1,1,0,0,0,0,0,1,127.76
0,1,1,0,0,1,1,1,0,0,0,0,1,1,129.84
1,0,0,1,1,1,0,1,1,0,1,1,1,1,129.32
0,1,0,0,1,1,1,0,0,1,0,0,1,1,130.6
1,0,0,1,1,0,0,0,0,1,0,1,0,1,130.31
0,1,0,0,0,0,0,1,1,0,1,0,0,1,129.06
1,1,1,0,0,1,1,0,0,0,1,0,0,1,129.88
0,1,0,1,0,1,1,0,0,0,1,0,1,0,129.48
1,1,1,0,0,1,0,1,1,1,1,1,0,0,131.43
1,1,0,1,0,1,0,0,1,1,1,0,0,1,128.76
0,0,0,0,1,0,0,1,0,1,1,1,0,1,130.81
1,1,0,1,0,1,0,0,0,0,0,1,0,0,129.55
1,1,1,0,0,1,1,1,0,1,0,0,0,0,128.95
1,1,1,1,0,0,0,0,1,0,0,0,1,0,132.4
1,0,1,1,0,1,0,1,1,1,0,1,0,0,128.58
1,0,0,1,1,1,1,1,0,0,1,1,0,1,134.18
0,0,1,1,0,1,0,1,0,1,1,1,1,0,129.37
1,1,1,0,0,1,0,0,0,1,0,0,1,0,130.36
0,0,1,1,0,0,0,0,0,1,0,0,0,0,130.68
1,1,0,0,0,1,0,0,0,0,1,0,0,1,129.24
0,1,0,1,0,1,0,1,0,0,0,0,0,0,129.95
0,1,1,1,1,1,0,0,1,0,0,1,0,0,129.98
1,0,1,1,1,0,1,0,1,0,1,0,0,1,128.37
0,0,1,1,0,1,1,1,1,0,0,1,0,1,129.14
1,1,1,1,0,0,0,0,0,1,1,1,0,0,131.3
1,1,1,1,1,1,1,0,0,0,0,0,0,0,128.62
0,0,1,0,0,0,0,0,0,0,1,0,1,0,129.12
0,1,1,0,1,1,1,0,0,0,1,0,1,1,129.69
0,0,1,1,1,0,0,0,0,0,0,1,1,0,129.2
1,0,1,1,0,1,1,1,1,0,0,0,1,1,128.71
1,1,0,0,1,0,0,1,1,1,0,0,0,0,133.47
0,1,0,1,0,0,0,1,1,0,0,1,0,1,129.97
1,0,0,0,1,0,1,0,1,0,0,1,0,1,128.86
1,1,0,0,0,1,0,0,1,0,1,0,0,1,128.83
1,0,0,1,0,0,0,1,0,1,1,0,1,0,129.82
0,0,1,1,1,0,0,0,0,0,1,1,0,0,129.57
0,0,0,1,0,1,1,0,1,0,1,0,0,0,130.4
1,1,0,1,1,0,0,0,0,1,0,1,0,1,131.12
0,0,0,0,0,1,1,1,1,0,0,0,0,0,129.68
0,1,1,0,0,1,0,1,0,0,0,0,1,1,129.72
0,0,0,0,0,1,0,1,1,1,0,1,1,0,128.51
1,1,0,0,1,1,0,0,0,1,0,0,1,1,130.43
1,1,0,0,0,1,0,0,1,0,0,1,1,1,129.0
0,1,1,0,1,0,0,0,0,1,0,1,0,1,130.85
1,0,0,0,0,1,1,0,1,0,0,1,0,0,129.51
0,0,1,0,1,1,0,0,1,0,1,1,0,1,128.52
0,1,1,1,0,1,0,0,1,0,1,1,0,0,128.47
0,1,1,1,0,1,1,0,0,1,0,0,1,0,130.41
1,1,1,0,1,1,1,1,0,0,0,0,1,1,129.51
0,1,0,0,0,1,0,0,0,0,0,0,1,1,129.2
0,0,1,0,0,0,1,1,1,1,1,0,0,1,129.83
1,1,0,1,1,1,1,0,0,1,1,0,0,0,131.07
0,1,0,1,0,1,1,1,0,0,0,1,0,0,130.11
1,0,1,1,0,0,1,1,1,0,1,1,0,0,129.49
1,0,0,1,0,0,0,0,0,0,1,0,0,1,127.52
1,1,0,1,0,0,1,1,1,0,0,1,0,0,129.55
1,0,1,1,0,0,0,1,1,0,0,1,0,0,129.78
0,1,0,1,1,1,0,1,0,1,1,0,0,1,129.84
1,1,0,1,1,1,0,1,1,0,0,0,1,0,130.8
1,1,1,1,1,1,0,0,1,0,0,1,1,0,130.04
1,0,1,0,1,0,1,0,1,0,0,1,0,0,129.69
0,0,0,1,1,0,0,1,0,0,0,1,1,1,129.58
0,0,1,0,0,0,0,1,0,0,0,1,0,0,129.97
1,0,1,1,0,1,0,0,0,1,0,0,0,0,130.92
0,0,0,0,1,1,1,1,0,0,0,0,0,0,129.61
1,0,0,1,0,0,0,0,0,1,1,1,0,0,129.12
1,1,1,0,1,0,1,1,0,1,1,0,1,0,129.27
0,1,0,0,0,1,0,1,0,1,1,1,0,0,132.01
1,0,1,1,0,1,1,1,0,1,1,1,0,1,130.23
1,0,0,0,0,0,0,1,0,1,0,1,0,1,133.99
0,0,1,1,1,0,1,1,0,1,0,0,1,1,128.46
0,0,1,1,1,1,0,1,0,1,1,1,0,0,129.57
