SQLITE_SECURE_DELETE,SQLITE_ENABLE_ATOMIC_WRITE,SQLITE_ENABLE_STAT2,SQLITE_DISABLE_LFS,SQLITE_DISABLE_DIRSYNC,SQLITE_OMIT_AUTOMATIC_INDEX,SQLITE_OMIT_BETWEEN_OPTIMIZATION,SQLITE_OMIT_BTREECOUNT,SQLITE_OMIT_LIKE_OPTIMIZATION,SQLITE_OMIT_LOOKASIDE,SQLITE_OMIT_OR_OPTIMIZATION,SQLITE_OMIT_QUICKBALANCE,SQLITE_OMIT_SHARED_CACHE,SQLITE_OMIT_XFER_OPT,<$fillrandsync.1
0,1,0,1,1,1,0,1,0,0,0,1,1,1,2532.4
1,0,0,0,1,0,0,0,0,1,0,1,1,1,2546.5
1,0,1,1,0,0,0,1,1,0,1,0,1,0,2543.2
0,0,1,0,1,1,1,1,0,0,0,0,0,1,2558.8
1,0,0,0,0,1,0,0,1,0,0,1,1,0,2548.7
1,0,0,0,1,1,1,1,0,1,0,0,0,1,2538.5
0,1,1,1,0,0,0,0,0,0,0,0,1,1,2545.4
1,1,0,1,0,1,0,1,1,1,0,0,0,0,2556.5
0,1,1,1,0,0,0,1,1,1,0,0,0,0,2542.7
0,1,1,1,1,1,0,0,1,1,1,1,1,1,2538.0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,2544.3
0,1,0,1,0,0,0,1,1,1,0,1,0,0,2543.1
0,1,0,0,0,0,1,1,1,1,1,0,0,1,2539.3
0,0,0,0,0,1,0,0,1,0,0,0,0,1,2542.2
1,1,0,1,1,1,0,1,0,0,1,1,1,1,2567.3
0,0,1,0,0,1,1,1,0,1,0,1,1,1,2544.8
0,0,0,1,1,1,0,0,1,0,1,1,1,0,2548.6
0,1,0,0,1,1,0,0,1,0,0,0,0,0,2549.5
1,0,0,0,0,1,1,1,0,0,0,1,0,0,2556.4
1,1,0,1,0,0,0,1,1,0,0,1,1,1,2547.9
1,1,0,0,0,1,1,1,0,0,0,0,1,0,2541.9
1,0,0,1,1,0,0,1,1,1,1,1,1,1,2558.1
0,1,1,0,1,0,1,1,1,0,0,1,1,1,2561.6
0,1,0,1,1,0,1,1,0,0,0,0,1,0,2540.1
1,0,0,0,1,1,1,1,1,1,1,0,0,0,2555.1
1,0,1,1,0,1,0,1,0,0,1,1,0,1,2563.4
1,0,1,0,1,0,0,1,1,0,1,0,0,1,2547.0
1,1,1,1,1,1,1,1,1,1,1,0,1,1,2539.3
1,1,1,0,1,1,0,0,1,1,0,1,1,1,2540.0
0,1,0,1,1,0,0,0,1,0,1,0,0,1,2546.9
1,0,1,0,1,1,0,1,1,1,1,0,1,1,2555.0
0,0,0,1,1,0,1,1,0,1,1,1,0,0,2564.1
1,0,0,0,0,1,0,1,1,0,1,0,0,1,2561.2
1,0,1,0,0,1,1,1,1,1,0,0,1,0,2537.4
0,0,0,1,0,0,1,1,1,1,1,0,1,1,2529.6
0,0,0,0,1,0,1,1,1,1,1,1,0,0,2549.6
0,1,1,0,0,0,1,0,1,0,1,0,1,0,2534.1
0,1,0,0,1,0,1,0,0,0,1,0,0,0,2537.7
1,0,0,1,1,1,0,1,0,1,1,1,1,1,2552.9
1,1,0,0,1,0,0,0,1,1,1,1,1,0,2550.5
1,1,0,1,0,0,0,0,0,1,0,1,1,1,2557.8
0,0,1,1,1,1,1,0,1,1,0,1,1,0,2557.2
0,1,1,0,0,0,1,0,1,0,0,0,1,0,2538.7
0,1,0,1,1,0,1,1,0,1,1,1,0,0,2555.2
0,1,1,0,0,1,0,0,1,1,1,1,1,1,2542.9
1,0,1,1,0,1,1,0,1,1,0,1,0,0,2551.7
0,1,0,1,0,0,1,1,1,0,1,0,0,1,2556.3
1,0,1,1,0,0,1,0,1,0,1,1,1,1,2549.2
0,0,1,1,0,1,1,0,1,0,1,0,0,1,2539.8
0,0,0,1,1,1,0,1,0,1,0,1,0,1,2541.5
1,1,1,0,0,0,0,1,1,1,1,1,0,1,2551.4
0,1,0,0,0,1,0,0,1,1,0,0,1,0,2536.2
1,0,0,1,1,1,1,0,1,0,0,0,1,1,2535.9
1,1,0,1,1,1,1,1,0,1,1,1,1,1,2502.1
1,0,1,0,0,1,0,0,1,1,1,0,0,1,2536.9
0,1,0,1,1,0,1,1,1,1,1,1,0,0,2548.0
1,0,0,1,0,1,0,0,0,1,1,0,0,1,2542.4
0,1,0,1,0,1,1,1,0,0,1,1,1,0,2550.2
1,0,1,1,0,0,0,1,1,0,1,1,1,1,2548.6
1,0,1,1,0,0,0,0,1,0,1,1,1,1,2543.9
0,1,1,1,1,0,1,1,0,1,0,1,0,1,2562.2
1,1,1,1,1,1,1,0,0,0,0,0,0,1,2554.4
1,0,0,0,1,0,0,0,1,1,1,0,0,1,2527.4
0,0,0,0,1,0,1,0,1,1,1,0,0,0,2555.7
0,1,1,1,0,1,1,1,0,1,1,0,1,0,2533.3
0,1,1,0,0,0,1,0,1,0,1,1,1,0,2565.4
0,0,0,0,0,1,0,0,0,0,0,1,0,1,2540.5
1,1,0,0,0,1,1,1,0,0,1,1,1,0,2544.3
1,0,0,0,0,0,1,0,0,0,0,1,0,0,2545.6
1,1,0,1,1,1,0,1,0,1,0,1,1,0,2554.2
0,1,0,1,1,1,1,0,1,1,1,0,1,1,2564.0
0,1,0,1,1,0,0,0,0,0,0,0,0,1,2531.7
1,1,0,1,0,0,0,1,1,1,0,0,1,0,2541.2
0,1,0,1,1,0,0,0,0,0,1,1,1,0,2545.4
0,1,1,1,0,1,1,1,1,1,0,0,1,1,2516.8
0,0,1,1,1,0,1,1,0,1,1,0,1,1,2536.5
1,1,0,0,0,0,1,0,1,1,0,1,0,1,2546.1
0,0,0,0,1,0,1,1,0,0,1,1,1,0,2558.9
1,1,0,1,0,0,0,0,0,0,1,0,0,0,2525.4
0,1,1,0,0,0,1,1,0,1,0,0,1,0,2535.6
1,0,1,1,1,1,0,0,1,0,1,0,0,1,2535.6
1,1,1,1,0,0,1,0,1,1,1,1,0,0,2519.2
1,0,1,0,0,0,1,1,0,0,0,0,0,0,2548.6
1,1,1,0,1,1,0,0,1,0,0,0,0,0,2517.3
1,1,0,0,1,1,0,0,1,0,0,1,0,0,2545.4
0,0,0,1,1,0,1,0,0,1,0,0,0,0,2535.3
0,0,0,0,1,1,0,0,1,0,1,1,0,0,2563.3
0,0,1,1,0,0,1,1,1,1,1,0,0,1,2563.8
1,0,1,0,0,0,0,1,0,1,0,0,0,0,2536.0
0,0,1,0,1,1,0,0,1,0,0,1,1,0,2548.5
0,0,0,1,1,1,0,1,0,1,0,1,1,1,2547.5
1,1,1,1,1,0,1,0,0,1,1,0,1,0,2531.5
0,1,1,1,0,1,1,1,0,0,1,1,1,1,2557.3
0,0,1,1,0,1,0,0,1,0,0,0,1,0,2536.3
0,1,1,1,1,0,0,1,0,0,1,1,0,1,2558.6
0,0,1,1,0,0,1,1,0,0,1,0,0,1,2549.1
1,1,1,0,1,1,1,0,1,0,0,0,1,0,2550.7
1,1,0,0,1,0,1,0,0,1,0,0,0,0,2545.7
0,0,1,1,1,1,0,1,0,1,0,1,1,1,2558.7
0,0,1,1,1,0,1,0,0,1,1,0,1,1,2533.3
0,1,0,0,1,0,0,0,1,1,0,0,1,0,2553.6
0,0,1,0,0,0,1,1,0,0,1,1,0,0,2555.8
1,1,0,0,0,0,0,1,1,1,1,0,0,0,2554.4
0,1,0,0,1,0,0,0,0,1,1,0,1,0,2547.7
0,0,1,1,0,0,0,1,0,0,0,0,0,0,2556.0
1,0,1,0,1,0,0,0,1,0,0,1,0,0,2568.9
1,0,1,1,1,0,0,1,0,0,0,1,1,0,2540.8
0,1,1,0,0,0,1,1,0,1,0,0,0,1,2544.7
1,0,1,1,0,0,0,0,0,0,1,0,1,0,2541.1
1,0,0,0,0,0,1,0,0,1,1,0,1,1,2545.4
1,1,1,1,0,1,0,1,0,0,0,1,1,0,2540.9
0,1,1,0,0,0,0,0,1,1,1,1,0,0,2556.2
1,1,1,1,0,0,0,1,1,1,0,0,0,0,2572.4
0,0,0,1,1,0,0,0,0,1,1,0,1,0,2534.6
1,1,0,0,1,0,0,0,1,1,0,0,1,0,2541.0
0,1,1,0,0,0,1,0,1,1,0,0,1,1,2548.1
1,1,1,0,0,1,0,0,1,1,0,1,1,0,2548.6
0,1,0,1,0,1,1,1,1,1,1,0,1,1,2549.1
0,1,1,0,0,1,0,0,1,0,1,1,0,0,2556.7
1,0,0,0,1,1,0,0,1,1,0,1,1,1,2561.4
0,0,1,0,0,1,1,1,1,0,1,1,1,0,2538.8
0,1,0,1,1,0,1,1,1,0,1,0,0,1,2530.3
1,0,1,0,0,0,0,0,1,0,0,0,1,1,2564.1
0,1,1,0,0,0,1,0,0,0,0,0,1,1,2544.4
0,1,1,0,0,1,0,0,0,1,1,1,1,1,2543.8
0,1,0,1,0,0,0,0,0,0,0,0,1,1,2533.1
0,0,1,0,1,0,0,1,1,0,1,0,0,0,2539.0
1,1,0,0,0,1,1,0,1,0,0,1,0,1,2525.8
1,0,0,0,0,0,1,0,1,1,0,0,1,1,2531.2
0,1,1,1,0,1,0,0,1,0,1,0,1,0,2535.2
0,0,0,1,0,0,0,1,1,0,0,0,1,0,2528.9
1,0,1,0,1,0,0,0,0,1,0,1,1,0,2538.1
1,0,0,1,1,0,1,0,1,1,1,0,0,1,2551.3
1,1,1,0,1,0,1,0,1,1,0,0,1,1,2523.0
0,1,1,1,0,0,1,1,1,0,1,1,1,0,2564.2
1,1,0,1,1,0,1,1,1,0,0,1,1,0,2532.7
1,0,1,0,0,1,0,1,0,1,1,0,1,0,2526.1
0,1,0,0,1,0,0,0,1,0,1,0,1,1,2537.1
1,0,0,1,1,0,1,0,0,0,1,0,0,0,2535.3
1,0,1,0,1,1,1,0,0,1,0,0,0,1,2539.1
1,1,1,1,0,0,0,1,1,1,1,1,0,1,2564.3
1,1,1,0,0,0,0,1,0,1,0,1,0,0,2566.6
1,0,0,1,1,1,0,0,0,0,0,0,0,1,2542.4
0,1,1,1,0,0,0,1,1,0,1,1,0,1,2551.1
0,1,0,1,1,0,0,0,0,0,0,1,0,1,2552.3
0,0,0,0,0,1,1,0,1,1,1,0,0,0,2519.4
0,1,1,0,0,0,0,1,0,1,1,0,1,0,2534.8
0,1,1,0,1,1,0,0,0,1,0,1,1,1,2545.7
1,1,1,1,0,1,1,1,0,1,0,0,1,0,2530.7
0,1,0,0,1,0,1,0,1,1,0,1,0,0,2531.9
1,1,0,1,0,1,1,0,0,1,1,1,1,0,2552.3
1,1,1,0,1,0,1,1,1,0,1,0,0,1,2535.4
1,0,0,0,0,1,1,0,1,1,1,1,1,0,2545.3
0,0,1,1,0,1,1,1,1,1,1,0,0,0,2554.9
0,1,0,1,1,0,1,1,1,0,0,0,1,1,2549.4
1,0,1,1,0,0,1,0,1,0,0,1,1,1,2551.2
0,1,0,0,1,0,1,0,1,0,0,0,1,1,2544.0
1,1,1,1,1,0,1,0,1,1,0,0,0,0,2543.5
0,1,0,1,0,0,1,0,0,1,1,1,0,0,2559.7
1,1,1,1,1,1,1,1,1,1,0,0,0,0,2551.2
0,1,0,1,1,0,1,0,1,0,1,1,0,0,2557.5
1,0,0,1,1,0,0,0,0,1,1,0,0,1,2548.3
1,1,0,1,0,1,1,0,0,1,1,1,0,0,2560.7
0,0,1,1,1,1,0,0,1,0,0,0,0,1,2530.6
0,0,1,0,0,0,0,0,1,1,1,1,0,0,2557.3
0,0,1,0,0,1,0,0,0,0,1,0,1,0,2521.4
1,0,1,0,0,1,1,0,0,1,1,0,0,0,2540.8
1,0,0,1,0,0,1,0,1,0,1,1,0,1,2543.0
0,0,1,1,1,0,1,0,0,1,1,0,1,0,2532.9
1,1,1,1,0,1,1,0,0,0,1,0,1,1,2534.6
1,1,0,1,1,1,0,1,0,0,1,1,1,1,2531.7
0,1,0,1,1,0,1,0,1,0,0,0,0,0,2533.2
1,0,0,0,1,0,1,1,1,0,0,1,1,1,2555.1
0,0,1,0,1,1,1,0,0,0,0,1,1,0,2555.5
1,0,1,0,0,1,1,0,0,0,1,0,1,0,2526.0
0,0,0,0,1,1,0,1,1,1,1,1,0,1,2552.4
0,0,0,1,0,1,1,0,0,1,0,0,1,1,2535.4
1,1,0,1,0,0,0,0,1,1,1,1,0,0,2549.2
0,1,1,1,0,1,0,1,1,0,1,1,1,1,2545.0
0,1,1,1,0,1,1,1,0,0,0,1,1,1,2549.8
1,0,0,0,0,0,1,0,0,1,0,1,1,0,2559.9
1,1,1,0,1,1,1,1,0,0,0,0,1,1,2546.2
1,1,1,1,0,0,0,1,1,0,1,0,0,0,2548.4
0,0,0,1,0,0,1,1,1,1,0,1,0,0,2545.9
0,0,1,1,0,1,0,0,0,1,1,0,1,0,2526.6
0,0,0,1,1,0,0,1,0,1,0,1,1,1,2539.3
1,1,0,1,1,1,0,1,0,0,1,0,0,1,2527.2
1,0,1,1,1,1,1,1,0,1,0,0,0,1,2528.3
0,0,1,0,1,0,1,0,1,0,0,0,1,0,2543.4
0,1,0,0,0,1,0,0,0,0,0,1,1,0,2546.8
0,0,1,0,1,0,0,0,0,1,1,0,0,0,2539.1
1,1,0,1,0,1,1,0,1,0,0,0,1,1,2530.6
1,0,0,1,0,0,0,1,1,0,1,0,1,1,2541.5
1,1,0,1,1,0,1,0,0,1,1,0,0,1,2538.8
0,0,0,0,1,0,0,0,1,1,1,0,1,1,2552.7
0,1,1,0,0,0,0,1,0,1,0,1,1,1,2550.5
1,0,1,0,0,1,0,0,1,0,1,0,0,0,2538.2
0,1,0,1,1,1,0,0,1,0,1,0,0,0,2521.2
0,1,1,0,0,0,1,0,0,1,1,0,1,1,2526.2
1,0,0,1,1,0,1,1,0,1,0,1,1,1,2549.0
1,0,1,1,0,1,0,1,1,0,1,1,1,1,2548.1
0,0,1,1,1,0,1,1,1,1,1,0,1,1,2524.7
1,0,1,1,1,0,1,1,1,0,0,0,0,0,2522.9
1,0,1,1,1,1,0,0,0,0,1,0,1,0,2543.9
0,0,1,0,0,0,1,1,0,1,0,1,1,0,2556.0
1,1,1,0,1,1,1,1,0,0,0,1,1,1,2533.1
0,1,0,1,0,1,1,0,1,0,1,0,1,1,2558.0
0,1,1,1,0,0,0,0,1,1,1,0,0,0,2532.7
0,1,0,1,0,1,0,1,0,0,0,0,1,1,2537.4
1,1,0,0,1,0,0,1,0,0,0,1,1,0,2552.3
0,1,0,1,1,0,0,0,1,0,1,0,0,1,2561.0
0,1,1,0,0,1,1,0,0,1,0,0,0,0,2546.1
0,0,1,1,1,1,1,0,0,1,0,1,1,1,2564.4
1,0,1,1,1,1,0,1,0,1,0,0,0,1,2533.3
1,1,1,0,1,0,1,0,1,1,0,0,0,0,2529.5
1,0,0,0,1,1,0,1,1,0,1,1,1,1,2533.4
0,1,1,0,1,1,1,1,1,1,1,0,1,1,2550.1
0,0,1,0,1,1,1,1,1,0,1,1,0,1,2554.7
0,0,1,1,1,0,0,1,1,1,0,1,1,1,2548.6
0,0,0,0,1,0,1,1,0,1,0,0,0,0,2512.9
1,1,1,1,1,1,1,1,0,0,0,0,1,1,2525.3
0,0,1,1,0,0,0,1,1,0,0,0,1,1,2536.1
0,0,1,0,1,1,1,0,1,1,1,1,0,0,2538.1
0,1,0,1,1,0,0,0,1,1,0,0,1,1,2519.8
0,0,1,1,1,0,1,0,0,1,1,1,1,0,2539.5
0,0,0,1,0,0,0,0,1,0,1,1,0,1,2544.2
0,0,0,0,0,1,1,0,1,1,1,0,0,1,2535.0
1,0,1,1,1,1,0,1,1,1,0,1,1,0,2542.8
1,0,0,0,1,0,1,1,0,0,1,0,1,0,2532.6
1,0,0,0,1,0,1,0,1,0,1,0,1,0,2544.7
0,0,0,1,0,1,1,1,0,0,1,1,1,0,2545.2
1,1,0,1,1,1,0,1,1,0,0,1,0,1,2546.4
0,1,0,0,0,1,1,1,0,1,0,0,1,0,2541.9
1,1,1,0,0,1,1,1,1,1,0,1,1,1,2554.6
1,1,0,1,1,0,1,1,0,1,0,0,0,1,2552.0
0,1,1,0,0,1,0,1,0,0,1,1,0,1,2550.9
1,1,1,0,0,1,0,1,0,1,1,1,0,0,2551.1
1,1,0,1,1,1,1,0,0,0,1,0,1,0,2530.6
1,0,0,0,0,0,1,0,0,1,0,1,1,1,2538.0
1,1,0,1,1,0,1,1,0,1,0,1,0,1,2550.0
0,1,1,0,0,1,0,0,1,1,0,0,1,1,2541.0
1,1,1,1,1,1,1,0,1,1,1,0,0,0,2520.2
1,1,1,0,1,1,1,0,1,1,0,0,1,1,2522.8
0,0,1,0,1,1,1,1,1,0,0,1,1,1,2535.3
1,0,0,1,1,1,1,1,1,1,0,1,0,1,2529.8
1,0,1,1,1,0,0,0,1,1,0,0,1,1,2515.9
1,0,0,1,1,1,1,0,1,1,1,1,1,0,2539.8
0,0,1,1,1,0,1,1,1,1,0,1,0,0,2563.1
1,0,0,0,0,0,1,0,1,1,0,0,0,1,2551.1
0,1,0,0,1,0,1,0,1,0,0,0,1,0,2510.1
1,0,0,1,1,1,0,1,0,0,0,1,1,1,2534.3
0,0,1,0,0,1,1,1,1,0,0,0,0,1,2560.4
1,1,0,1,1,0,1,1,0,0,1,0,0,0,2544.9
0,1,0,0,1,1,1,1,1,0,1,1,0,1,2553.9
1,0,1,0,1,0,1,1,1,1,1,0,0,1,2542.0
1,0,0,0,1,0,1,1,1,0,1,0,0,1,2567.0
0,0,1,1,1,0,1,0,1,1,1,1,0,1,2543.5
1,1,1,1,0,0,0,0,0,0,0,0,1,0,2543.1
0,1,1,1,1,0,0,1,0,0,0,0,1,1,2530.1
1,1,0,1,1,0,1,0,1,0,1,1,0,1,2544.5
1,0,1,0,1,1,1,0,1,0,1,1,0,1,2535.6
0,0,0,1,0,1,0,0,1,0,0,1,0,0,2543.9
0,0,0,1,0,0,1,0,1,0,0,0,0,1,2539.6
0,1,1,1,1,0,0,0,1,0,1,1,0,0,2526.9
0,1,0,1,0,0,0,0,1,1,1,1,1,0,2547.7
0,0,0,1,1,1,0,1,1,1,1,1,1,1,2559.1
1,1,1,0,0,0,1,1,0,1,1,1,0,0,2537.2
0,1,0,0,0,1,1,1,0,0,1,0,1,0,2502.0
1,1,0,1,0,0,0,0,0,0,0,0,1,0,2542.3
0,0,1,1,0,0,1,0,1,1,1,1,1,1,2555.4
1,1,1,1,1,0,1,0,1,0,1,1,1,1,2541.0
1,0,1,1,1,0,0,0,0,1,1,1,0,1,2541.3
0,0,0,1,0,0,1,0,1,1,0,0,0,1,2527.7
1,0,0,1,0,1,0,0,1,0,1,1,1,1,2545.2
1,1,0,0,1,0,1,0,0,0,0,0,1,1,2524.3
0,1,1,0,0,1,0,0,0,1,1,1,0,1,2554.9
1,1,1,0,0,0,0,0,1,0,0,0,0,1,2537.1
0,0,1,0,1,1,0,0,0,0,1,0,0,1,2523.4
1,1,1,1,0,1,1,0,0,1,1,0,1,1,2531.6
0,1,0,0,1,1,0,0,0,1,1,1,0,0,2543.2
0,0,0,1,0,0,0,0,0,1,1,0,0,1,2522.0
0,0,1,1,1,1,1,0,0,0,1,1,1,1,2529.7
0,0,1,1,0,1,0,1,1,1,1,1,0,1,2543.2
0,0,1,0,1,0,1,0,1,1,0,1,0,0,2566.5
1,1,1,0,0,1,0,1,0,1,0,0,1,0,2524.8
0,1,1,0,0,0,0,1,0,1,1,1,1,1,2543.2
0,0,0,1,1,1,0,0,0,1,1,1,1,0,2521.2
0,1,0,0,0,1,1,0,1,1,1,1,1,0,2561.5
1,1,0,1,0,0,1,1,1,0,1,0,1,0,2527.4
1,0,1,0,1,0,1,0,0,1,1,1,1,1,2540.1
1,1,0,0,0,1,0,1,0,1,1,0,1,0,2527.6
1,1,0,1,1,1,0,0,1,1,1,1,1,0,2548.0
0,1,1,1,0,0,0,1,1,1,1,1,0,0,2539.9
0,1,1,1,0,1,0,0,0,0,0,0,0,0,2536.2
1,0,1,0,0,0,1,0,0,0,1,0,1,0,2507.2
1,0,0,0,1,0,1,1,0,1,0,0,0,1,2533.0
0,0,1,0,0,1,0,0,0,0,0,0,1,1,2527.2
0,1,0,0,1,0,0,0,0,1,0,0,1,1,2509.3
0,0,1,0,1,0,1,1,0,0,1,1,0,0,2537.4
1,1,0,1,0,0,0,1,0,1,1,1,0,1,2532.2
0,0,1,0,0,1,0,0,1,0,0,1,0,1,2549.8
0,0,0,1,0,1,1,0,0,0,1,1,0,0,2547.4
0,0,1,1,1,0,0,0,1,0,0,0,0,1,2532.1
0,1,0,1,1,0,0,0,1,0,1,0,0,0,2519.8
1,0,0,0,0,0,1,0,1,0,1,1,1,1,2555.4
0,0,0,1,0,0,0,0,0,0,1,0,0,0,2541.0
1,1,1,1,0,0,0,0,1,1,1,1,1,0,2541.7
0,0,0,0,0,0,1,1,0,0,0,0,1,1,2533.9
0,1,0,0,0,1,1,0,1,0,1,1,0,0,2536.9
0,0,0,0,1,1,0,1,1,1,0,0,0,0,2552.5
0,0,1,0,0,0,1,1,1,0,0,0,0,1,2534.2
0,0,1,0,1,0,1,0,0,0,1,1,1,1,2539.8
0,0,1,1,0,1,1,1,1,0,0,0,1,0,2531.4
0,0,1,0,1,1,0,1,0,1,0,0,1,1,2519.2
1,1,0,1,0,0,0,0,0,0,0,1,1,0,2532.4
0,1,1,0,0,0,1,0,1,1,0,0,0,0,2529.3
1,1,0,1,1,1,0,0,0,1,0,0,0,1,2550.3
1,0,1,0,1,1,0,0,1,1,1,0,1,1,2519.5
1,0,0,0,1,1,1,0,0,1,1,0,1,1,2542.7
1,1,1,0,1,0,1,0,1,1,1,0,0,0,2533.3
1,1,0,1,0,0,1,0,0,0,1,0,1,1,2546.3
1,1,1,0,0,1,1,0,1,0,0,0,0,0,2545.4
1,1,0,0,0,0,0,1,1,0,0,1,1,0,2535.7
0,0,1,1,0,0,1,1,0,0,0,1,1,1,2530.9
0,1,0,1,0,1,0,1,1,1,1,1,0,1,2541.9
0,1,1,0,1,1,0,1,0,1,0,0,1,1,2532.5
1,1,1,0,0,1,0,0,0,1,0,1,1,0,2536.4
1,0,1,0,0,1,0,0,1,0,1,1,1,1,2547.4
1,1,0,1,0,1,0,0,0,1,0,0,1,0,2563.4
0,0,1,1,0,1,1,0,0,1,0,1,1,0,2538.1
0,1,0,0,1,0,1,1,0,1,0,1,1,1,2547.8
0,1,0,1,0,0,0,1,0,1,1,1,0,1,2520.7
1,0,1,1,1,0,0,0,1,1,1,0,1,1,2505.3
0,1,0,0,0,0,1,0,0,1,1,1,0,1,2535.4
0,0,0,1,0,1,1,0,1,1,1,1,1,1,2543.1
1,0,0,0,0,1,0,0,1,0,0,1,1,0,2546.8
0,0,0,0,0,1,0,0,1,1,1,0,0,1,2529.5
1,0,1,1,0,0,1,1,0,1,1,1,1,1,2530.6
0,0,0,0,1,0,1,1,0,0,1,1,0,0,2552.0
0,1,1,1,1,0,1,1,0,1,1,0,1,0,2520.6
0,1,1,0,1,0,1,0,1,0,0,1,1,1,2530.2
1,1,0,1,0,1,0,0,1,0,1,0,1,1,2537.4
0,0,1,1,1,0,1,1,0,0,0,1,1,1,2531.4
1,1,1,0,0,0,0,1,1,0,0,0,1,0,2521.9
0,0,0,1,0,1,1,1,1,0,0,1,0,1,2526.2
1,1,0,0,0,0,1,0,1,1,1,0,0,1,2533.6
0,1,1,0,1,0,0,1,1,0,0,0,0,1,2533.0
1,1,0,1,0,1,1,0,0,1,1,1,0,1,2538.5
1,1,1,0,1,0,1,0,1,0,0,1,0,0,2533.2
0,1,1,0,1,0,0,1,1,1,0,0,0,0,2557.2
1,1,0,0,0,0,1,1,0,1,0,0,1,1,2521.7
0,1,1,0,1,0,1,1,1,1,0,0,0,1,2523.8
0,0,1,0,1,1,0,1,0,0,0,1,1,0,2541.0
0,1,0,1,1,1,1,0,1,1,1,1,0,1,2536.2
0,0,1,1,0,0,0,0,1,1,0,0,0,0,2549.5
1,1,0,0,0,1,0,0,1,0,1,1,0,1,2542.4
0,1,0,1,0,1,1,0,1,1,0,0,1,0,2521.7
0,0,1,1,0,0,0,1,1,0,1,1,1,0,2539.0
0,0,1,1,0,1,0,1,1,0,1,1,0,1,2543.0
0,1,0,0,0,1,0,0,1,0,1,0,0,1,2531.5
1,0,1,0,0,1,0,1,1,1,0,1,1,1,2540.2
0,1,1,1,1,0,0,0,1,0,0,0,0,0,2546.9
1,1,0,1,0,1,0,1,0,1,1,0,1,1,2536.8
1,1,1,1,1,1,0,1,1,0,0,1,1,0,2541.9
0,1,0,1,0,0,0,1,0,0,1,0,0,0,2527.2
0,1,0,0,1,0,1,1,1,0,1,1,1,1,2546.1
1,1,0,1,0,1,0,0,0,0,0,0,0,1,2529.2
0,1,1,0,1,0,1,0,1,0,0,1,1,0,2546.1
0,0,0,0,0,1,1,1,0,0,0,0,0,1,2531.5
0,1,1,0,0,1,1,1,0,0,0,0,1,1,2552.4
1,0,0,1,1,1,0,1,1,0,1,1,1,1,2548.3
0,1,0,0,1,1,1,0,0,1,0,0,1,1,2519.5
1,0,0,1,1,0,0,0,0,1,0,1,0,1,2551.3
0,1,0,0,0,0,0,1,1,0,1,0,0,1,2517.5
1,1,1,0,0,1,1,0,0,0,1,0,0,1,2535.3
0,1,0,1,0,1,1,0,0,0,1,0,1,0,2521.9
1,1,1,0,0,1,0,1,1,1,1,1,0,0,2539.6
1,1,0,1,0,1,0,0,1,1,1,0,0,1,2539.8
0,0,0,0,1,0,0,1,0,1,1,1,0,1,2552.9
1,1,0,1,0,1,0,0,0,0,0,1,0,0,2541.3
1,1,1,0,0,1,1,1,0,1,0,0,0,0,2541.7
1,1,1,1,0,0,0,0,1,0,0,0,1,0,2539.9
1,0,1,1,0,1,0,1,1,1,0,1,0,0,2539.9
1,0,0,1,1,1,1,1,0,0,1,1,0,1,2532.2
0,0,1,1,0,1,0,1,0,1,1,1,1,0,2534.5
1,1,1,0,0,1,0,0,0,1,0,0,1,0,2526.5
0,0,1,1,0,0,0,0,0,1,0,0,0,0,2550.8
1,1,0,0,0,1,0,0,0,0,1,0,0,1,2544.4
0,1,0,1,0,1,0,1,0,0,0,0,0,0,2528.8
0,1,1,1,1,1,0,0,1,0,0,1,0,0,2551.3
1,0,1,1,1,0,1,0,1,0,1,0,0,1,2526.0
0,0,1,1,0,1,1,1,1,0,0,1,0,1,2539.2
1,1,1,1,0,0,0,0,0,1,1,1,0,0,2540.5
1,1,1,1,1,1,1,0,0,0,0,0,0,0,2552.4
0,0,1,0,0,0,0,0,0,0,1,0,1,0,2518.5
0,1,1,0,1,1,1,0,0,0,1,0,1,1,2535.8
0,0,1,1,1,0,0,0,0,0,0,1,1,0,2552.1
1,0,1,1,0,1,1,1,1,0,0,0,1,1,2544.2
1,1,0,0,1,0,0,1,1,1,0,0,0,0,2537.1
0,1,0,1,0,0,0,1,1,0,0,1,0,1,2540.8
1,0,0,0,1,0,1,0,1,0,0,1,0,1,2545.1
1,1,0,0,0,1,0,0,1,0,1,0,0,1,2547.7
1,0,0,1,0,0,0,1,0,1,1,0,1,0,2534.2
0,0,1,1,1,0,0,0,0,0,1,1,0,0,2547.4
0,0,0,1,0,1,1,0,1,0,1,0,0,0,2528.5
1,1,0,1,1,0,0,0,0,1,0,1,0,1,2529.3
0,0,0,0,0,1,1,1,1,0,0,0,0,0,2520.9
0,1,1,0,0,1,0,1,0,0,0,0,1,1,2533.2
0,0,0,0,0,1,0,1,1,1,0,1,1,0,2552.1
1,1,0,0,1,1,0,0,0,1,0,0,1,1,2534.6
1,1,0,0,0,1,0,0,1,0,0,1,1,1,2538.5
0,1,1,0,1,0,0,0,0,1,0,1,0,1,2551.0
1,0,0,0,0,1,1,0,1,0,0,1,0,0,2532.7
0,0,1,0,1,1,0,0,1,0,1,1,0,1,2544.5
